"Step","2CornerORIp2 - Metrics/targetPosition/error_pos_2d","2CornerORIp2 - Metrics/targetPosition/error_pos_2d__MIN","2CornerORIp2 - Metrics/targetPosition/error_pos_2d__MAX"
"8188","0.5715818405151367","0.5715818405151367","0.5715818405151367"
"8189","0.4889141321182251","0.4889141321182251","0.4889141321182251"
"8190","0.42615267634391785","0.42615267634391785","0.42615267634391785"
"8191","0.4960576891899109","0.4960576891899109","0.4960576891899109"
"8192","0.5296860933303833","0.5296860933303833","0.5296860933303833"
"8193","0.4193672835826874","0.4193672835826874","0.4193672835826874"
"8194","0.4153892695903778","0.4153892695903778","0.4153892695903778"
"8195","0.40950971841812134","0.40950971841812134","0.40950971841812134"
"8196","0.3738480508327484","0.3738480508327484","0.3738480508327484"
"8197","0.4180496633052826","0.4180496633052826","0.4180496633052826"
"8198","0.39028728008270264","0.39028728008270264","0.39028728008270264"
"8199","0.39374589920043945","0.39374589920043945","0.39374589920043945"
"8200","0.3762545585632324","0.3762545585632324","0.3762545585632324"
"8201","0.38658925890922546","0.38658925890922546","0.38658925890922546"
"8202","0.39764532446861267","0.39764532446861267","0.39764532446861267"
"8203","0.39458271861076355","0.39458271861076355","0.39458271861076355"
"8204","0.41804370284080505","0.41804370284080505","0.41804370284080505"
"8205","0.4139986038208008","0.4139986038208008","0.4139986038208008"
"8206","0.45948463678359985","0.45948463678359985","0.45948463678359985"
"8207","0.3834516406059265","0.3834516406059265","0.3834516406059265"
"8208","0.411152184009552","0.411152184009552","0.411152184009552"
"8209","0.36845192313194275","0.36845192313194275","0.36845192313194275"
"8210","0.4121190905570984","0.4121190905570984","0.4121190905570984"
"8211","0.3946232795715332","0.3946232795715332","0.3946232795715332"
"8212","0.3988209664821625","0.3988209664821625","0.3988209664821625"
"8213","0.45825350284576416","0.45825350284576416","0.45825350284576416"
"8214","0.5237423181533813","0.5237423181533813","0.5237423181533813"
"8215","0.3773908019065857","0.3773908019065857","0.3773908019065857"
"8216","0.34451860189437866","0.34451860189437866","0.34451860189437866"
"8217","0.38968226313591003","0.38968226313591003","0.38968226313591003"
"8218","0.3308936655521393","0.3308936655521393","0.3308936655521393"
"8219","0.3753851652145386","0.3753851652145386","0.3753851652145386"
"8220","0.400890588760376","0.400890588760376","0.400890588760376"
"8221","0.3582490384578705","0.3582490384578705","0.3582490384578705"
"8222","0.37735387682914734","0.37735387682914734","0.37735387682914734"
"8223","0.38115429878234863","0.38115429878234863","0.38115429878234863"
"8224","0.39032182097435","0.39032182097435","0.39032182097435"
"8225","0.36106568574905396","0.36106568574905396","0.36106568574905396"
"8226","0.3400493562221527","0.3400493562221527","0.3400493562221527"
"8227","0.4009641110897064","0.4009641110897064","0.4009641110897064"
"8228","0.350474089384079","0.350474089384079","0.350474089384079"
"8229","0.3499898910522461","0.3499898910522461","0.3499898910522461"
"8230","0.32878875732421875","0.32878875732421875","0.32878875732421875"
"8231","0.3606802821159363","0.3606802821159363","0.3606802821159363"
"8232","0.376223087310791","0.376223087310791","0.376223087310791"
"8233","0.35885629057884216","0.35885629057884216","0.35885629057884216"
"8234","0.334068238735199","0.334068238735199","0.334068238735199"
"8235","0.36000752449035645","0.36000752449035645","0.36000752449035645"
"8236","0.3478195369243622","0.3478195369243622","0.3478195369243622"
"8237","0.3600004315376282","0.3600004315376282","0.3600004315376282"
"8238","0.34618163108825684","0.34618163108825684","0.34618163108825684"
"8239","0.38503754138946533","0.38503754138946533","0.38503754138946533"
"8240","0.3511904180049896","0.3511904180049896","0.3511904180049896"
"8241","0.3896169662475586","0.3896169662475586","0.3896169662475586"
"8242","0.3163485527038574","0.3163485527038574","0.3163485527038574"
"8243","0.3874925971031189","0.3874925971031189","0.3874925971031189"
"8244","0.33357560634613037","0.33357560634613037","0.33357560634613037"
"8245","0.3159007430076599","0.3159007430076599","0.3159007430076599"
"8246","0.3286803662776947","0.3286803662776947","0.3286803662776947"
"8247","0.3289037346839905","0.3289037346839905","0.3289037346839905"
"8248","0.33242154121398926","0.33242154121398926","0.33242154121398926"
"8249","0.33042246103286743","0.33042246103286743","0.33042246103286743"
"8250","0.3985013961791992","0.3985013961791992","0.3985013961791992"
"8251","0.3646383285522461","0.3646383285522461","0.3646383285522461"
"8252","0.39640361070632935","0.39640361070632935","0.39640361070632935"
"8253","0.3505399227142334","0.3505399227142334","0.3505399227142334"
"8254","0.37530988454818726","0.37530988454818726","0.37530988454818726"
"8255","0.35824331641197205","0.35824331641197205","0.35824331641197205"
"8256","0.3958071172237396","0.3958071172237396","0.3958071172237396"
"8257","0.2941531240940094","0.2941531240940094","0.2941531240940094"
"8258","0.3243482708930969","0.3243482708930969","0.3243482708930969"
"8259","0.3298291862010956","0.3298291862010956","0.3298291862010956"
"8260","0.3273386061191559","0.3273386061191559","0.3273386061191559"
"8261","0.3557777404785156","0.3557777404785156","0.3557777404785156"
"8262","0.3198068141937256","0.3198068141937256","0.3198068141937256"
"8263","0.37578150629997253","0.37578150629997253","0.37578150629997253"
"8264","0.3828985095024109","0.3828985095024109","0.3828985095024109"
"8265","0.3783561587333679","0.3783561587333679","0.3783561587333679"
"8266","0.4172994792461395","0.4172994792461395","0.4172994792461395"
"8267","0.378166526556015","0.378166526556015","0.378166526556015"
"8268","0.358254611492157","0.358254611492157","0.358254611492157"
"8269","0.36288508772850037","0.36288508772850037","0.36288508772850037"
"8270","0.3515138030052185","0.3515138030052185","0.3515138030052185"
"8271","0.3646061420440674","0.3646061420440674","0.3646061420440674"
"8272","0.3742607533931732","0.3742607533931732","0.3742607533931732"
"8273","0.3488028049468994","0.3488028049468994","0.3488028049468994"
"8274","0.3632621467113495","0.3632621467113495","0.3632621467113495"
"8275","0.3468034267425537","0.3468034267425537","0.3468034267425537"
"8276","0.37608033418655396","0.37608033418655396","0.37608033418655396"
"8277","0.3241931200027466","0.3241931200027466","0.3241931200027466"
"8278","0.3345003128051758","0.3345003128051758","0.3345003128051758"
"8279","0.46293947100639343","0.46293947100639343","0.46293947100639343"
"8280","0.3465059995651245","0.3465059995651245","0.3465059995651245"
"8281","0.35438522696495056","0.35438522696495056","0.35438522696495056"
"8282","0.3189517557621002","0.3189517557621002","0.3189517557621002"
"8283","0.34696030616760254","0.34696030616760254","0.34696030616760254"
"8284","0.3576969504356384","0.3576969504356384","0.3576969504356384"
"8285","0.34492939710617065","0.34492939710617065","0.34492939710617065"
"8286","0.5274372100830078","0.5274372100830078","0.5274372100830078"
"8287","0.3319586217403412","0.3319586217403412","0.3319586217403412"
"8288","0.34211596846580505","0.34211596846580505","0.34211596846580505"
"8289","0.40634703636169434","0.40634703636169434","0.40634703636169434"
"8290","0.38635513186454773","0.38635513186454773","0.38635513186454773"
"8291","0.3243391215801239","0.3243391215801239","0.3243391215801239"
"8292","0.3658919036388397","0.3658919036388397","0.3658919036388397"
"8293","0.34598612785339355","0.34598612785339355","0.34598612785339355"
"8294","0.33260267972946167","0.33260267972946167","0.33260267972946167"
"8295","0.32781147956848145","0.32781147956848145","0.32781147956848145"
"8296","0.39977917075157166","0.39977917075157166","0.39977917075157166"
"8297","0.3640722632408142","0.3640722632408142","0.3640722632408142"
"8298","0.34944671392440796","0.34944671392440796","0.34944671392440796"
"8299","0.38446152210235596","0.38446152210235596","0.38446152210235596"
"8300","0.3216859996318817","0.3216859996318817","0.3216859996318817"
"8301","0.3094252943992615","0.3094252943992615","0.3094252943992615"
"8302","0.3272528648376465","0.3272528648376465","0.3272528648376465"
"8303","0.3700600266456604","0.3700600266456604","0.3700600266456604"
"8304","0.3591054081916809","0.3591054081916809","0.3591054081916809"
"8305","0.3141745924949646","0.3141745924949646","0.3141745924949646"
"8306","0.33576345443725586","0.33576345443725586","0.33576345443725586"
"8307","0.33177316188812256","0.33177316188812256","0.33177316188812256"
"8308","0.34143421053886414","0.34143421053886414","0.34143421053886414"
"8309","0.35082411766052246","0.35082411766052246","0.35082411766052246"
"8310","0.3467440605163574","0.3467440605163574","0.3467440605163574"
"8311","0.29978638887405396","0.29978638887405396","0.29978638887405396"
"8312","0.3926815390586853","0.3926815390586853","0.3926815390586853"
"8313","0.4216688573360443","0.4216688573360443","0.4216688573360443"
"8314","0.3085433542728424","0.3085433542728424","0.3085433542728424"
"8315","0.33328837156295776","0.33328837156295776","0.33328837156295776"
"8316","0.37076878547668457","0.37076878547668457","0.37076878547668457"
"8317","0.3581697344779968","0.3581697344779968","0.3581697344779968"
"8318","0.3593823313713074","0.3593823313713074","0.3593823313713074"
"8319","0.3467327952384949","0.3467327952384949","0.3467327952384949"
"8320","0.3647131323814392","0.3647131323814392","0.3647131323814392"
"8321","0.43117445707321167","0.43117445707321167","0.43117445707321167"
"8322","0.43297696113586426","0.43297696113586426","0.43297696113586426"
"8323","0.3795289397239685","0.3795289397239685","0.3795289397239685"
"8324","0.46129536628723145","0.46129536628723145","0.46129536628723145"
"8325","0.46555864810943604","0.46555864810943604","0.46555864810943604"
"8326","0.40998417139053345","0.40998417139053345","0.40998417139053345"
"8327","0.3615829348564148","0.3615829348564148","0.3615829348564148"
"8328","0.37410688400268555","0.37410688400268555","0.37410688400268555"
"8329","0.3375277519226074","0.3375277519226074","0.3375277519226074"
"8330","0.4411717355251312","0.4411717355251312","0.4411717355251312"
"8331","0.40524405241012573","0.40524405241012573","0.40524405241012573"
"8332","0.35735735297203064","0.35735735297203064","0.35735735297203064"
"8333","0.46829280257225037","0.46829280257225037","0.46829280257225037"
"8334","0.3390779495239258","0.3390779495239258","0.3390779495239258"
"8335","0.3856646418571472","0.3856646418571472","0.3856646418571472"
"8336","0.3725402057170868","0.3725402057170868","0.3725402057170868"
"8337","0.4106510579586029","0.4106510579586029","0.4106510579586029"
"8338","0.3747696578502655","0.3747696578502655","0.3747696578502655"
"8339","0.31956207752227783","0.31956207752227783","0.31956207752227783"
"8340","0.34237417578697205","0.34237417578697205","0.34237417578697205"
"8341","0.3077043294906616","0.3077043294906616","0.3077043294906616"
"8342","0.38948294520378113","0.38948294520378113","0.38948294520378113"
"8343","0.3257845342159271","0.3257845342159271","0.3257845342159271"
"8344","0.419935405254364","0.419935405254364","0.419935405254364"
"8345","0.4424979090690613","0.4424979090690613","0.4424979090690613"
"8346","0.4372996985912323","0.4372996985912323","0.4372996985912323"
"8347","0.40907835960388184","0.40907835960388184","0.40907835960388184"
"8348","0.3299049735069275","0.3299049735069275","0.3299049735069275"
"8349","0.3464762568473816","0.3464762568473816","0.3464762568473816"
"8350","0.3700626790523529","0.3700626790523529","0.3700626790523529"
"8351","0.34470075368881226","0.34470075368881226","0.34470075368881226"
"8352","0.35298335552215576","0.35298335552215576","0.35298335552215576"
"8353","0.3237854838371277","0.3237854838371277","0.3237854838371277"
"8354","0.3448526859283447","0.3448526859283447","0.3448526859283447"
"8355","0.3767474591732025","0.3767474591732025","0.3767474591732025"
"8356","0.4093526303768158","0.4093526303768158","0.4093526303768158"
"8357","0.39490076899528503","0.39490076899528503","0.39490076899528503"
"8358","0.338772714138031","0.338772714138031","0.338772714138031"
"8359","0.35726386308670044","0.35726386308670044","0.35726386308670044"
"8360","0.36573487520217896","0.36573487520217896","0.36573487520217896"
"8361","0.3901190757751465","0.3901190757751465","0.3901190757751465"
"8362","0.37853705883026123","0.37853705883026123","0.37853705883026123"
"8363","0.46526622772216797","0.46526622772216797","0.46526622772216797"
"8364","0.3443363904953003","0.3443363904953003","0.3443363904953003"
"8365","0.3362794816493988","0.3362794816493988","0.3362794816493988"
"8366","0.35940152406692505","0.35940152406692505","0.35940152406692505"
"8367","0.35237371921539307","0.35237371921539307","0.35237371921539307"
"8368","0.37244173884391785","0.37244173884391785","0.37244173884391785"
"8369","0.3800050616264343","0.3800050616264343","0.3800050616264343"
"8370","0.40058088302612305","0.40058088302612305","0.40058088302612305"
"8371","0.38909655809402466","0.38909655809402466","0.38909655809402466"
"8372","0.47254809737205505","0.47254809737205505","0.47254809737205505"
"8373","0.3649675250053406","0.3649675250053406","0.3649675250053406"
"8374","0.3713787794113159","0.3713787794113159","0.3713787794113159"
"8375","0.3829580247402191","0.3829580247402191","0.3829580247402191"
"8376","0.378292977809906","0.378292977809906","0.378292977809906"
"8377","0.3643096387386322","0.3643096387386322","0.3643096387386322"
"8378","0.36222192645072937","0.36222192645072937","0.36222192645072937"
"8379","0.37628859281539917","0.37628859281539917","0.37628859281539917"
"8380","0.3672950863838196","0.3672950863838196","0.3672950863838196"
"8381","0.34047731757164","0.34047731757164","0.34047731757164"
"8382","0.41686710715293884","0.41686710715293884","0.41686710715293884"
"8383","0.3599044978618622","0.3599044978618622","0.3599044978618622"
"8384","0.35863935947418213","0.35863935947418213","0.35863935947418213"
"8385","0.3692021369934082","0.3692021369934082","0.3692021369934082"
"8386","0.3905254304409027","0.3905254304409027","0.3905254304409027"
"8387","0.3629089593887329","0.3629089593887329","0.3629089593887329"
"8388","0.35956043004989624","0.35956043004989624","0.35956043004989624"
"8389","0.396035760641098","0.396035760641098","0.396035760641098"
"8390","0.351477712392807","0.351477712392807","0.351477712392807"
"8391","0.3668186068534851","0.3668186068534851","0.3668186068534851"
"8392","0.38166147470474243","0.38166147470474243","0.38166147470474243"
"8393","0.39765626192092896","0.39765626192092896","0.39765626192092896"
"8394","0.4407791495323181","0.4407791495323181","0.4407791495323181"
"8395","0.400519460439682","0.400519460439682","0.400519460439682"
"8396","0.4527512788772583","0.4527512788772583","0.4527512788772583"
"8397","0.3375090956687927","0.3375090956687927","0.3375090956687927"
"8398","0.36179494857788086","0.36179494857788086","0.36179494857788086"
"8399","0.331463485956192","0.331463485956192","0.331463485956192"
"8400","0.4053230285644531","0.4053230285644531","0.4053230285644531"
"8401","0.32949867844581604","0.32949867844581604","0.32949867844581604"
"8402","0.3527314364910126","0.3527314364910126","0.3527314364910126"
"8403","0.3521774709224701","0.3521774709224701","0.3521774709224701"
"8404","0.3671576976776123","0.3671576976776123","0.3671576976776123"
"8405","0.3418574035167694","0.3418574035167694","0.3418574035167694"
"8406","0.3689708113670349","0.3689708113670349","0.3689708113670349"
"8407","0.3848605751991272","0.3848605751991272","0.3848605751991272"
"8408","0.34231501817703247","0.34231501817703247","0.34231501817703247"
"8409","0.35575932264328003","0.35575932264328003","0.35575932264328003"
"8410","0.36490342020988464","0.36490342020988464","0.36490342020988464"
"8411","0.36296916007995605","0.36296916007995605","0.36296916007995605"
"8412","0.36551642417907715","0.36551642417907715","0.36551642417907715"
"8413","0.37191224098205566","0.37191224098205566","0.37191224098205566"
"8414","0.3376196026802063","0.3376196026802063","0.3376196026802063"
"8415","0.33202970027923584","0.33202970027923584","0.33202970027923584"
"8416","0.3522936701774597","0.3522936701774597","0.3522936701774597"
"8417","0.372345507144928","0.372345507144928","0.372345507144928"
"8418","0.46527159214019775","0.46527159214019775","0.46527159214019775"
"8419","0.3837653398513794","0.3837653398513794","0.3837653398513794"
"8420","0.38755369186401367","0.38755369186401367","0.38755369186401367"
"8421","0.4026847779750824","0.4026847779750824","0.4026847779750824"
"8422","0.4116351008415222","0.4116351008415222","0.4116351008415222"
"8423","0.3755355477333069","0.3755355477333069","0.3755355477333069"
"8424","0.456373929977417","0.456373929977417","0.456373929977417"
"8425","0.4025578498840332","0.4025578498840332","0.4025578498840332"
"8426","0.4115215241909027","0.4115215241909027","0.4115215241909027"
"8427","0.42851531505584717","0.42851531505584717","0.42851531505584717"
"8428","0.4327077269554138","0.4327077269554138","0.4327077269554138"
"8429","0.36840927600860596","0.36840927600860596","0.36840927600860596"
"8430","0.37600177526474","0.37600177526474","0.37600177526474"
"8431","0.4269469380378723","0.4269469380378723","0.4269469380378723"
"8432","0.4043731689453125","0.4043731689453125","0.4043731689453125"
"8433","0.438016414642334","0.438016414642334","0.438016414642334"
"8434","0.5148063898086548","0.5148063898086548","0.5148063898086548"
"8435","0.5148820877075195","0.5148820877075195","0.5148820877075195"
"8436","0.40399259328842163","0.40399259328842163","0.40399259328842163"
"8437","0.465600848197937","0.465600848197937","0.465600848197937"
"8438","0.3789331912994385","0.3789331912994385","0.3789331912994385"
"8439","0.3941648006439209","0.3941648006439209","0.3941648006439209"
"8440","0.49719148874282837","0.49719148874282837","0.49719148874282837"
"8441","0.3892359435558319","0.3892359435558319","0.3892359435558319"
"8442","0.42853087186813354","0.42853087186813354","0.42853087186813354"
"8443","0.4198255240917206","0.4198255240917206","0.4198255240917206"
"8444","0.39659151434898376","0.39659151434898376","0.39659151434898376"
"8445","0.5218020677566528","0.5218020677566528","0.5218020677566528"
"8446","0.4316466748714447","0.4316466748714447","0.4316466748714447"
"8447","0.4224853515625","0.4224853515625","0.4224853515625"
"8448","0.46940189599990845","0.46940189599990845","0.46940189599990845"
"8449","0.421749472618103","0.421749472618103","0.421749472618103"
"8450","0.4272392690181732","0.4272392690181732","0.4272392690181732"
"8451","0.45923587679862976","0.45923587679862976","0.45923587679862976"
"8452","0.41137170791625977","0.41137170791625977","0.41137170791625977"
"8453","0.40330228209495544","0.40330228209495544","0.40330228209495544"
"8454","0.41804978251457214","0.41804978251457214","0.41804978251457214"
"8455","0.43243908882141113","0.43243908882141113","0.43243908882141113"
"8456","0.4405675530433655","0.4405675530433655","0.4405675530433655"
"8457","0.5470221042633057","0.5470221042633057","0.5470221042633057"
"8458","0.3995102345943451","0.3995102345943451","0.3995102345943451"
"8459","0.46914801001548767","0.46914801001548767","0.46914801001548767"
"8460","0.4030209183692932","0.4030209183692932","0.4030209183692932"
"8461","0.376800537109375","0.376800537109375","0.376800537109375"
"8462","0.4561605453491211","0.4561605453491211","0.4561605453491211"
"8463","0.4031284749507904","0.4031284749507904","0.4031284749507904"
"8464","0.4750322997570038","0.4750322997570038","0.4750322997570038"
"8465","0.4095122218132019","0.4095122218132019","0.4095122218132019"
"8466","0.36915847659111023","0.36915847659111023","0.36915847659111023"
"8467","0.44817376136779785","0.44817376136779785","0.44817376136779785"
"8468","0.4474183917045593","0.4474183917045593","0.4474183917045593"
"8469","0.49680405855178833","0.49680405855178833","0.49680405855178833"
"8470","0.4655398726463318","0.4655398726463318","0.4655398726463318"
"8471","0.4032066762447357","0.4032066762447357","0.4032066762447357"
"8472","0.40594038367271423","0.40594038367271423","0.40594038367271423"
"8473","0.3483869433403015","0.3483869433403015","0.3483869433403015"
"8474","0.5282927751541138","0.5282927751541138","0.5282927751541138"
"8475","0.6015894412994385","0.6015894412994385","0.6015894412994385"
"8476","0.4543232321739197","0.4543232321739197","0.4543232321739197"
"8477","0.3843391537666321","0.3843391537666321","0.3843391537666321"
"8478","0.3838614821434021","0.3838614821434021","0.3838614821434021"
"8479","0.3985341191291809","0.3985341191291809","0.3985341191291809"
"8480","0.4652833342552185","0.4652833342552185","0.4652833342552185"
"8481","0.5193363428115845","0.5193363428115845","0.5193363428115845"
"8482","0.3794139325618744","0.3794139325618744","0.3794139325618744"
"8483","0.4784197211265564","0.4784197211265564","0.4784197211265564"
"8484","0.4349215030670166","0.4349215030670166","0.4349215030670166"
"8485","0.4772059917449951","0.4772059917449951","0.4772059917449951"
"8486","0.3754967451095581","0.3754967451095581","0.3754967451095581"
"8487","0.46682190895080566","0.46682190895080566","0.46682190895080566"
"8488","0.4154040217399597","0.4154040217399597","0.4154040217399597"
"8489","0.5539966821670532","0.5539966821670532","0.5539966821670532"
"8490","0.3876042366027832","0.3876042366027832","0.3876042366027832"
"8491","0.3540322482585907","0.3540322482585907","0.3540322482585907"
"8492","0.46556800603866577","0.46556800603866577","0.46556800603866577"
"8493","0.3692893385887146","0.3692893385887146","0.3692893385887146"
"8494","0.4431893527507782","0.4431893527507782","0.4431893527507782"
"8495","0.402194619178772","0.402194619178772","0.402194619178772"
"8496","0.39228543639183044","0.39228543639183044","0.39228543639183044"
"8497","0.44636067748069763","0.44636067748069763","0.44636067748069763"
"8498","0.3947412967681885","0.3947412967681885","0.3947412967681885"
"8499","0.4636237621307373","0.4636237621307373","0.4636237621307373"
"8500","0.4584149122238159","0.4584149122238159","0.4584149122238159"
"8501","0.42743322253227234","0.42743322253227234","0.42743322253227234"
"8502","0.5123657584190369","0.5123657584190369","0.5123657584190369"
"8503","0.5140725374221802","0.5140725374221802","0.5140725374221802"
"8504","0.4210686683654785","0.4210686683654785","0.4210686683654785"
"8505","0.44239577651023865","0.44239577651023865","0.44239577651023865"
"8506","0.4414214491844177","0.4414214491844177","0.4414214491844177"
"8507","0.4105081558227539","0.4105081558227539","0.4105081558227539"
"8508","0.4380269944667816","0.4380269944667816","0.4380269944667816"
"8509","0.40568870306015015","0.40568870306015015","0.40568870306015015"
"8510","0.425555944442749","0.425555944442749","0.425555944442749"
"8511","0.4944772720336914","0.4944772720336914","0.4944772720336914"
"8512","0.3712785243988037","0.3712785243988037","0.3712785243988037"
"8513","0.3911992013454437","0.3911992013454437","0.3911992013454437"
"8514","0.4478547275066376","0.4478547275066376","0.4478547275066376"
"8515","0.3854069709777832","0.3854069709777832","0.3854069709777832"
"8516","0.3917531967163086","0.3917531967163086","0.3917531967163086"
"8517","0.3965579867362976","0.3965579867362976","0.3965579867362976"
"8518","0.3747687041759491","0.3747687041759491","0.3747687041759491"
"8519","0.39932340383529663","0.39932340383529663","0.39932340383529663"
"8520","0.39599430561065674","0.39599430561065674","0.39599430561065674"
"8521","0.37997907400131226","0.37997907400131226","0.37997907400131226"
"8522","0.4560111463069916","0.4560111463069916","0.4560111463069916"
"8523","0.37539923191070557","0.37539923191070557","0.37539923191070557"
"8524","0.38902997970581055","0.38902997970581055","0.38902997970581055"
"8525","0.38372835516929626","0.38372835516929626","0.38372835516929626"
"8526","0.3642462491989136","0.3642462491989136","0.3642462491989136"
"8527","0.4054684638977051","0.4054684638977051","0.4054684638977051"
"8528","0.4205150306224823","0.4205150306224823","0.4205150306224823"
"8529","0.39661890268325806","0.39661890268325806","0.39661890268325806"
"8530","0.4342292249202728","0.4342292249202728","0.4342292249202728"
"8531","0.3967526853084564","0.3967526853084564","0.3967526853084564"
"8532","0.43152034282684326","0.43152034282684326","0.43152034282684326"
"8533","0.41836079955101013","0.41836079955101013","0.41836079955101013"
"8534","0.4288038909435272","0.4288038909435272","0.4288038909435272"
"8535","0.39289745688438416","0.39289745688438416","0.39289745688438416"
"8536","0.42979487776756287","0.42979487776756287","0.42979487776756287"
"8537","0.38650020956993103","0.38650020956993103","0.38650020956993103"
"8538","0.4459242820739746","0.4459242820739746","0.4459242820739746"
"8539","0.3842298686504364","0.3842298686504364","0.3842298686504364"
"8540","0.41859230399131775","0.41859230399131775","0.41859230399131775"
"8541","0.41499313712120056","0.41499313712120056","0.41499313712120056"
"8542","0.4037630259990692","0.4037630259990692","0.4037630259990692"
"8543","0.379203200340271","0.379203200340271","0.379203200340271"
"8544","0.3986078202724457","0.3986078202724457","0.3986078202724457"
"8545","0.3861657977104187","0.3861657977104187","0.3861657977104187"
"8546","0.3854674696922302","0.3854674696922302","0.3854674696922302"
"8547","0.3907245397567749","0.3907245397567749","0.3907245397567749"
"8548","0.3850097358226776","0.3850097358226776","0.3850097358226776"
"8549","0.42628511786460876","0.42628511786460876","0.42628511786460876"
"8550","0.414764404296875","0.414764404296875","0.414764404296875"
"8551","0.3298342227935791","0.3298342227935791","0.3298342227935791"
"8552","0.4108242392539978","0.4108242392539978","0.4108242392539978"
"8553","0.4046574532985687","0.4046574532985687","0.4046574532985687"
"8554","0.3750919699668884","0.3750919699668884","0.3750919699668884"
"8555","0.36641979217529297","0.36641979217529297","0.36641979217529297"
"8556","0.3632175326347351","0.3632175326347351","0.3632175326347351"
"8557","0.41298621892929077","0.41298621892929077","0.41298621892929077"
"8558","0.35672280192375183","0.35672280192375183","0.35672280192375183"
"8559","0.4238460063934326","0.4238460063934326","0.4238460063934326"
"8560","0.3726082742214203","0.3726082742214203","0.3726082742214203"
"8561","0.36743223667144775","0.36743223667144775","0.36743223667144775"
"8562","0.3768002390861511","0.3768002390861511","0.3768002390861511"
"8563","0.41507357358932495","0.41507357358932495","0.41507357358932495"
"8564","0.43521648645401","0.43521648645401","0.43521648645401"
"8565","0.40891069173812866","0.40891069173812866","0.40891069173812866"
"8566","0.38149499893188477","0.38149499893188477","0.38149499893188477"
"8567","0.358417809009552","0.358417809009552","0.358417809009552"
"8568","0.4217323660850525","0.4217323660850525","0.4217323660850525"
"8569","0.38840317726135254","0.38840317726135254","0.38840317726135254"
"8570","0.4130633771419525","0.4130633771419525","0.4130633771419525"
"8571","0.3361184597015381","0.3361184597015381","0.3361184597015381"
"8572","0.3927311897277832","0.3927311897277832","0.3927311897277832"
"8573","0.3569421172142029","0.3569421172142029","0.3569421172142029"
"8574","0.3406410813331604","0.3406410813331604","0.3406410813331604"
"8575","0.3712089955806732","0.3712089955806732","0.3712089955806732"
"8576","0.36461588740348816","0.36461588740348816","0.36461588740348816"
"8577","0.3847777247428894","0.3847777247428894","0.3847777247428894"
"8578","0.37728971242904663","0.37728971242904663","0.37728971242904663"
"8579","0.4367508292198181","0.4367508292198181","0.4367508292198181"
"8580","0.368402898311615","0.368402898311615","0.368402898311615"
"8581","0.36968570947647095","0.36968570947647095","0.36968570947647095"
"8582","0.34019145369529724","0.34019145369529724","0.34019145369529724"
"8583","0.45257386565208435","0.45257386565208435","0.45257386565208435"
"8584","0.4044269025325775","0.4044269025325775","0.4044269025325775"
