"Step","HistoryLen4-5,10 - Episode_Termination/base_contact","HistoryLen4-5,10 - Episode_Termination/base_contact__MIN","HistoryLen4-5,10 - Episode_Termination/base_contact__MAX"
"71","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"72","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"73","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"74","0.625","0.625","0.625"
"75","0.5","0.5","0.5"
"76","0.375","0.375","0.375"
"77","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"78","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"79","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"80","0.375","0.375","0.375"
"81","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"82","0.375","0.375","0.375"
"83","0.375","0.375","0.375"
"84","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"85","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"86","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"87","0.25","0.25","0.25"
"88","0.25","0.25","0.25"
"89","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"90","0.25","0.25","0.25"
"91","0.125","0.125","0.125"
"92","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"93","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"94","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"95","0.125","0.125","0.125"
"96","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"97","0.125","0.125","0.125"
"98","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"99","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"100","0.125","0.125","0.125"
"101","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"102","0.125","0.125","0.125"
"103","0.125","0.125","0.125"
"104","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"105","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"106","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"107","0.125","0.125","0.125"
"108","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"109","0.125","0.125","0.125"
"110","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"111","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"112","0.125","0.125","0.125"
"113","0.125","0.125","0.125"
"114","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"115","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"116","0.25","0.25","0.25"
"117","0.25","0.25","0.25"
"118","0.25","0.25","0.25"
"119","0.125","0.125","0.125"
"120","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"121","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"122","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"123","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"124","0.125","0.125","0.125"
"125","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"126","0.125","0.125","0.125"
"127","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"128","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"129","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"130","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"131","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"132","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"133","0.125","0.125","0.125"
"134","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"135","0.25","0.25","0.25"
"136","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"137","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"138","0.25","0.25","0.25"
"139","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"140","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"141","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"142","0.125","0.125","0.125"
"143","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"144","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"145","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"146","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"147","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"148","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"149","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"150","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"151","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"152","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"153","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"154","0.25","0.25","0.25"
"155","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"156","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"157","0.125","0.125","0.125"
"158","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"159","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"160","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"161","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"162","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"163","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"164","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"165","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"166","0.125","0.125","0.125"
"167","0.125","0.125","0.125"
"168","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"169","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"170","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"171","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"172","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"173","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"174","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"175","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"176","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"177","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"178","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"179","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"180","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"181","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"182","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"183","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"184","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"185","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"186","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"187","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"188","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"189","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"190","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"191","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"192","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"193","0.125","0.125","0.125"
"194","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"195","0.125","0.125","0.125"
"196","0.125","0.125","0.125"
"197","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"198","0.125","0.125","0.125"
"199","0.125","0.125","0.125"
"200","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"201","0.375","0.375","0.375"
"202","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"203","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"204","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"205","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"206","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"207","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"208","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"209","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"210","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"211","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"212","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"213","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"214","0.125","0.125","0.125"
"215","0.125","0.125","0.125"
"216","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"217","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"218","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"219","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"220","0.25","0.25","0.25"
"221","0.25","0.25","0.25"
"222","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"223","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"224","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"225","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"226","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"227","0.25","0.25","0.25"
"228","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"229","0.125","0.125","0.125"
"230","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"231","0.25","0.25","0.25"
"232","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"233","0.25","0.25","0.25"
"234","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"235","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"236","0.25","0.25","0.25"
"237","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"238","0.5","0.5","0.5"
"239","0.375","0.375","0.375"
"240","0.375","0.375","0.375"
"241","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"242","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"243","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"244","0.375","0.375","0.375"
"245","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"246","0.25","0.25","0.25"
"247","0.25","0.25","0.25"
"248","0.25","0.25","0.25"
"249","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"250","0.125","0.125","0.125"
"251","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"252","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"253","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"254","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"255","0.25","0.25","0.25"
"256","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"257","0.375","0.375","0.375"
"258","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"259","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"260","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"261","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"262","0.25","0.25","0.25"
"263","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"264","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"265","0.125","0.125","0.125"
"266","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"267","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"268","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"269","0","0","0"
"270","0.125","0.125","0.125"
"271","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"272","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"273","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"274","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"275","0.25","0.25","0.25"
"276","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"277","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"278","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"279","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"280","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"281","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"282","0.375","0.375","0.375"
"283","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"284","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"285","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"286","0.25","0.25","0.25"
"287","0.375","0.375","0.375"
"288","0.25","0.25","0.25"
"289","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"290","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"291","0.25","0.25","0.25"
"292","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"293","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"294","0.125","0.125","0.125"
"295","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"296","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"297","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"298","0.375","0.375","0.375"
"299","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"300","0.375","0.375","0.375"
"301","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"302","0.25","0.25","0.25"
"303","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"304","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"305","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"306","0.125","0.125","0.125"
"307","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"308","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"309","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"310","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"311","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"312","0.125","0.125","0.125"
"313","0.25","0.25","0.25"
"314","0.125","0.125","0.125"
"315","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"316","0.25","0.25","0.25"
"317","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"318","0.125","0.125","0.125"
"319","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"320","0.125","0.125","0.125"
"321","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"322","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"323","0.125","0.125","0.125"
"324","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"325","0.25","0.25","0.25"
"326","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"327","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"328","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"329","0.125","0.125","0.125"
"330","0.375","0.375","0.375"
"331","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"332","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"333","0.25","0.25","0.25"
"334","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"335","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"336","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"337","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"338","0.125","0.125","0.125"
"339","0.125","0.125","0.125"
"340","0.125","0.125","0.125"
"341","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"342","0.125","0.125","0.125"
"343","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"344","0.125","0.125","0.125"
"345","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"346","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"347","0.125","0.125","0.125"
"348","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"349","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"350","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"351","0.125","0.125","0.125"
"352","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"353","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"354","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"355","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"356","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"357","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"358","0.375","0.375","0.375"
"359","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"360","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"361","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"362","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"363","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"364","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"365","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"366","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"367","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"368","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"369","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"370","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"371","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"372","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"373","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"374","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"375","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"376","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"377","0.125","0.125","0.125"
"378","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"379","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"380","0","0","0"
"381","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"382","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"383","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"384","0.125","0.125","0.125"
"385","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"386","0.125","0.125","0.125"
"387","0","0","0"
"388","0","0","0"
"389","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"390","0","0","0"
"391","0.125","0.125","0.125"
"392","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"393","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"394","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"395","0","0","0"
"396","0.125","0.125","0.125"
"397","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"398","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"399","0","0","0"
"400","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"401","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"402","0.125","0.125","0.125"
"403","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"404","0.125","0.125","0.125"
"405","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"406","0.25","0.25","0.25"
"407","0.125","0.125","0.125"
"408","0.125","0.125","0.125"
"409","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"410","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"411","0.125","0.125","0.125"
"412","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"413","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"414","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"415","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"416","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"417","0.375","0.375","0.375"
"418","0.25","0.25","0.25"
"419","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"420","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"421","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"422","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"423","0.25","0.25","0.25"
"424","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"425","0.25","0.25","0.25"
"426","0.25","0.25","0.25"
"427","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"428","0.125","0.125","0.125"
"429","0.125","0.125","0.125"
"430","0.25","0.25","0.25"
"431","0.125","0.125","0.125"
"432","0.125","0.125","0.125"
"433","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"434","0.125","0.125","0.125"
"435","0.125","0.125","0.125"
"436","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"437","0.125","0.125","0.125"
"438","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"439","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"440","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"441","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"442","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"443","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"444","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"445","0","0","0"
"446","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"447","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"448","0.125","0.125","0.125"
"449","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"450","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"451","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"452","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"453","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"454","0.25","0.25","0.25"
"455","0.25","0.25","0.25"
"456","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"457","0.25","0.25","0.25"
"458","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"459","0.125","0.125","0.125"
"460","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"461","0.125","0.125","0.125"
"462","0.125","0.125","0.125"
"463","0.375","0.375","0.375"
"464","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"465","0.375","0.375","0.375"
"466","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"467","0.25","0.25","0.25"
"468","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"469","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"470","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"471","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"472","0.125","0.125","0.125"
"473","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"474","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"475","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"476","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"477","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"478","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"479","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"480","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"481","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"482","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"483","0.125","0.125","0.125"
"484","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"485","0.25","0.25","0.25"
"486","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"487","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"488","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"489","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"490","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"491","0.125","0.125","0.125"
"492","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"493","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"494","0.125","0.125","0.125"
"495","0","0","0"
"496","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"497","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"498","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"499","0.375","0.375","0.375"
"500","0","0","0"
"501","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"502","0.125","0.125","0.125"
"503","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"504","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"505","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"506","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"507","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"508","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"509","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"510","0.25","0.25","0.25"
"511","0.125","0.125","0.125"
"512","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"513","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"514","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"515","0.125","0.125","0.125"
"516","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"517","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"518","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"519","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"520","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"521","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"522","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"523","0.125","0.125","0.125"
"524","0.125","0.125","0.125"
"525","0.125","0.125","0.125"
"526","0.25","0.25","0.25"
"527","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"528","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"529","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"530","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"531","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"532","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"533","0","0","0"
"534","0.0833333358168602","0.0833333358168602","0.0833333358168602"
