"Step","HistoryLen4-5,10 - Metrics/targetPosition/error_pos_2d","HistoryLen4-5,10 - Metrics/targetPosition/error_pos_2d__MIN","HistoryLen4-5,10 - Metrics/targetPosition/error_pos_2d__MAX"
"62","4.355027198791504","4.355027198791504","4.355027198791504"
"63","4.303925514221191","4.303925514221191","4.303925514221191"
"64","4.389610290527344","4.389610290527344","4.389610290527344"
"65","4.400882244110107","4.400882244110107","4.400882244110107"
"66","4.4855637550354","4.4855637550354","4.4855637550354"
"67","4.4614057540893555","4.4614057540893555","4.4614057540893555"
"68","4.410106658935547","4.410106658935547","4.410106658935547"
"69","4.573416233062744","4.573416233062744","4.573416233062744"
"70","4.4533772468566895","4.4533772468566895","4.4533772468566895"
"71","4.48802375793457","4.48802375793457","4.48802375793457"
"72","4.372129917144775","4.372129917144775","4.372129917144775"
"73","4.4839324951171875","4.4839324951171875","4.4839324951171875"
"74","4.419738292694092","4.419738292694092","4.419738292694092"
"75","4.569247722625732","4.569247722625732","4.569247722625732"
"76","4.599637031555176","4.599637031555176","4.599637031555176"
"77","4.645077705383301","4.645077705383301","4.645077705383301"
"78","4.5996904373168945","4.5996904373168945","4.5996904373168945"
"79","4.583751201629639","4.583751201629639","4.583751201629639"
"80","4.58266544342041","4.58266544342041","4.58266544342041"
"81","4.606183052062988","4.606183052062988","4.606183052062988"
"82","4.738043785095215","4.738043785095215","4.738043785095215"
"83","4.788808822631836","4.788808822631836","4.788808822631836"
"84","4.811892032623291","4.811892032623291","4.811892032623291"
"85","4.813304424285889","4.813304424285889","4.813304424285889"
"86","4.741441249847412","4.741441249847412","4.741441249847412"
"87","4.856851100921631","4.856851100921631","4.856851100921631"
"88","4.807951927185059","4.807951927185059","4.807951927185059"
"89","4.673733711242676","4.673733711242676","4.673733711242676"
"90","4.787634372711182","4.787634372711182","4.787634372711182"
"91","4.8736114501953125","4.8736114501953125","4.8736114501953125"
"92","4.581535816192627","4.581535816192627","4.581535816192627"
"93","4.897935390472412","4.897935390472412","4.897935390472412"
"94","4.684694290161133","4.684694290161133","4.684694290161133"
"95","4.783437252044678","4.783437252044678","4.783437252044678"
"96","5.045284748077393","5.045284748077393","5.045284748077393"
"97","4.990891456604004","4.990891456604004","4.990891456604004"
"98","4.498211860656738","4.498211860656738","4.498211860656738"
"99","4.869325637817383","4.869325637817383","4.869325637817383"
"100","4.756298065185547","4.756298065185547","4.756298065185547"
"101","4.584578990936279","4.584578990936279","4.584578990936279"
"102","4.756879806518555","4.756879806518555","4.756879806518555"
"103","4.606875419616699","4.606875419616699","4.606875419616699"
"104","4.743633270263672","4.743633270263672","4.743633270263672"
"105","4.660516738891602","4.660516738891602","4.660516738891602"
"106","4.796311378479004","4.796311378479004","4.796311378479004"
"107","4.626859188079834","4.626859188079834","4.626859188079834"
"108","4.5218024253845215","4.5218024253845215","4.5218024253845215"
"109","4.697003364562988","4.697003364562988","4.697003364562988"
"110","4.757144451141357","4.757144451141357","4.757144451141357"
"111","4.605372428894043","4.605372428894043","4.605372428894043"
"112","4.575717449188232","4.575717449188232","4.575717449188232"
"113","4.555980205535889","4.555980205535889","4.555980205535889"
"114","4.71845817565918","4.71845817565918","4.71845817565918"
"115","4.597502708435059","4.597502708435059","4.597502708435059"
"116","4.502339839935303","4.502339839935303","4.502339839935303"
"117","4.560006618499756","4.560006618499756","4.560006618499756"
"118","4.659604072570801","4.659604072570801","4.659604072570801"
"119","4.581484794616699","4.581484794616699","4.581484794616699"
"120","4.653697967529297","4.653697967529297","4.653697967529297"
"121","4.51138973236084","4.51138973236084","4.51138973236084"
"122","4.420147895812988","4.420147895812988","4.420147895812988"
"123","4.576455116271973","4.576455116271973","4.576455116271973"
"124","4.6688079833984375","4.6688079833984375","4.6688079833984375"
"125","4.486661911010742","4.486661911010742","4.486661911010742"
"126","4.566880226135254","4.566880226135254","4.566880226135254"
"127","4.531940460205078","4.531940460205078","4.531940460205078"
"128","4.526261806488037","4.526261806488037","4.526261806488037"
"129","4.533909797668457","4.533909797668457","4.533909797668457"
"130","4.43934440612793","4.43934440612793","4.43934440612793"
"131","4.5804877281188965","4.5804877281188965","4.5804877281188965"
"132","4.466730117797852","4.466730117797852","4.466730117797852"
"133","4.637763023376465","4.637763023376465","4.637763023376465"
"134","4.563490867614746","4.563490867614746","4.563490867614746"
"135","4.590488433837891","4.590488433837891","4.590488433837891"
"136","4.687424182891846","4.687424182891846","4.687424182891846"
"137","4.6055378913879395","4.6055378913879395","4.6055378913879395"
"138","4.410168647766113","4.410168647766113","4.410168647766113"
"139","4.376847743988037","4.376847743988037","4.376847743988037"
"140","4.410669803619385","4.410669803619385","4.410669803619385"
"141","4.282604217529297","4.282604217529297","4.282604217529297"
"142","4.477441310882568","4.477441310882568","4.477441310882568"
"143","4.515827655792236","4.515827655792236","4.515827655792236"
"144","4.4058027267456055","4.4058027267456055","4.4058027267456055"
"145","4.376303672790527","4.376303672790527","4.376303672790527"
"146","4.580561637878418","4.580561637878418","4.580561637878418"
"147","4.529847621917725","4.529847621917725","4.529847621917725"
"148","4.535799980163574","4.535799980163574","4.535799980163574"
"149","4.499606132507324","4.499606132507324","4.499606132507324"
"150","4.541560649871826","4.541560649871826","4.541560649871826"
"151","4.521499156951904","4.521499156951904","4.521499156951904"
"152","4.468033790588379","4.468033790588379","4.468033790588379"
"153","4.531543254852295","4.531543254852295","4.531543254852295"
"154","4.5387420654296875","4.5387420654296875","4.5387420654296875"
"155","4.343312740325928","4.343312740325928","4.343312740325928"
"156","4.449158668518066","4.449158668518066","4.449158668518066"
"157","4.373668670654297","4.373668670654297","4.373668670654297"
"158","4.370217323303223","4.370217323303223","4.370217323303223"
"159","4.610847473144531","4.610847473144531","4.610847473144531"
"160","4.561902046203613","4.561902046203613","4.561902046203613"
"161","4.483668804168701","4.483668804168701","4.483668804168701"
"162","4.613414764404297","4.613414764404297","4.613414764404297"
"163","4.643327713012695","4.643327713012695","4.643327713012695"
"164","4.477738380432129","4.477738380432129","4.477738380432129"
"165","4.3455915451049805","4.3455915451049805","4.3455915451049805"
"166","4.558332443237305","4.558332443237305","4.558332443237305"
"167","4.367660999298096","4.367660999298096","4.367660999298096"
"168","4.616090774536133","4.616090774536133","4.616090774536133"
"169","4.445725440979004","4.445725440979004","4.445725440979004"
"170","4.544785499572754","4.544785499572754","4.544785499572754"
"171","4.442166805267334","4.442166805267334","4.442166805267334"
"172","4.363734245300293","4.363734245300293","4.363734245300293"
"173","4.276852607727051","4.276852607727051","4.276852607727051"
"174","4.487734794616699","4.487734794616699","4.487734794616699"
"175","4.4618730545043945","4.4618730545043945","4.4618730545043945"
"176","4.592807769775391","4.592807769775391","4.592807769775391"
"177","4.7496161460876465","4.7496161460876465","4.7496161460876465"
"178","4.491118431091309","4.491118431091309","4.491118431091309"
"179","4.111105918884277","4.111105918884277","4.111105918884277"
"180","4.4625701904296875","4.4625701904296875","4.4625701904296875"
"181","4.603791236877441","4.603791236877441","4.603791236877441"
"182","4.384869575500488","4.384869575500488","4.384869575500488"
"183","4.5448994636535645","4.5448994636535645","4.5448994636535645"
"184","4.344237327575684","4.344237327575684","4.344237327575684"
"185","4.558906078338623","4.558906078338623","4.558906078338623"
"186","4.441521644592285","4.441521644592285","4.441521644592285"
"187","4.522639751434326","4.522639751434326","4.522639751434326"
"188","4.424415588378906","4.424415588378906","4.424415588378906"
"189","4.66213321685791","4.66213321685791","4.66213321685791"
"190","4.571259498596191","4.571259498596191","4.571259498596191"
"191","4.373522758483887","4.373522758483887","4.373522758483887"
"192","4.431468963623047","4.431468963623047","4.431468963623047"
"193","4.523080825805664","4.523080825805664","4.523080825805664"
"194","4.470998764038086","4.470998764038086","4.470998764038086"
"195","4.49512243270874","4.49512243270874","4.49512243270874"
"196","4.399986743927002","4.399986743927002","4.399986743927002"
"197","4.536017417907715","4.536017417907715","4.536017417907715"
"198","4.502503395080566","4.502503395080566","4.502503395080566"
"199","4.627719879150391","4.627719879150391","4.627719879150391"
"200","4.555774211883545","4.555774211883545","4.555774211883545"
"201","4.5449676513671875","4.5449676513671875","4.5449676513671875"
"202","4.49960470199585","4.49960470199585","4.49960470199585"
"203","4.5568413734436035","4.5568413734436035","4.5568413734436035"
"204","4.623540878295898","4.623540878295898","4.623540878295898"
"205","4.545842170715332","4.545842170715332","4.545842170715332"
"206","4.627932548522949","4.627932548522949","4.627932548522949"
"207","4.499179840087891","4.499179840087891","4.499179840087891"
"208","4.31195068359375","4.31195068359375","4.31195068359375"
"209","4.454004764556885","4.454004764556885","4.454004764556885"
"210","4.532702922821045","4.532702922821045","4.532702922821045"
"211","4.5616865158081055","4.5616865158081055","4.5616865158081055"
"212","4.4004340171813965","4.4004340171813965","4.4004340171813965"
"213","4.622461318969727","4.622461318969727","4.622461318969727"
"214","4.4983110427856445","4.4983110427856445","4.4983110427856445"
"215","4.464980125427246","4.464980125427246","4.464980125427246"
"216","4.685359954833984","4.685359954833984","4.685359954833984"
"217","4.662248134613037","4.662248134613037","4.662248134613037"
"218","4.5798773765563965","4.5798773765563965","4.5798773765563965"
"219","4.505857467651367","4.505857467651367","4.505857467651367"
"220","4.51253080368042","4.51253080368042","4.51253080368042"
"221","4.547161102294922","4.547161102294922","4.547161102294922"
"222","4.337654113769531","4.337654113769531","4.337654113769531"
"223","4.3442254066467285","4.3442254066467285","4.3442254066467285"
"224","4.389808654785156","4.389808654785156","4.389808654785156"
"225","4.606809616088867","4.606809616088867","4.606809616088867"
"226","4.9055023193359375","4.9055023193359375","4.9055023193359375"
"227","4.376302242279053","4.376302242279053","4.376302242279053"
"228","4.582334518432617","4.582334518432617","4.582334518432617"
"229","4.509129524230957","4.509129524230957","4.509129524230957"
"230","4.435954570770264","4.435954570770264","4.435954570770264"
"231","4.488500118255615","4.488500118255615","4.488500118255615"
"232","4.42275857925415","4.42275857925415","4.42275857925415"
"233","4.5300211906433105","4.5300211906433105","4.5300211906433105"
"234","4.643373489379883","4.643373489379883","4.643373489379883"
"235","4.550419807434082","4.550419807434082","4.550419807434082"
"236","4.656547546386719","4.656547546386719","4.656547546386719"
"237","4.523748874664307","4.523748874664307","4.523748874664307"
"238","4.566134929656982","4.566134929656982","4.566134929656982"
"239","4.684009075164795","4.684009075164795","4.684009075164795"
"240","4.42365026473999","4.42365026473999","4.42365026473999"
"241","4.480069637298584","4.480069637298584","4.480069637298584"
"242","4.567636489868164","4.567636489868164","4.567636489868164"
"243","4.454891681671143","4.454891681671143","4.454891681671143"
"244","4.514921188354492","4.514921188354492","4.514921188354492"
"245","4.535174369812012","4.535174369812012","4.535174369812012"
"246","4.53570032119751","4.53570032119751","4.53570032119751"
"247","4.471871852874756","4.471871852874756","4.471871852874756"
"248","4.3831682205200195","4.3831682205200195","4.3831682205200195"
"249","4.489840984344482","4.489840984344482","4.489840984344482"
"250","4.372461318969727","4.372461318969727","4.372461318969727"
"251","4.542837142944336","4.542837142944336","4.542837142944336"
"252","4.460789203643799","4.460789203643799","4.460789203643799"
"253","4.43982458114624","4.43982458114624","4.43982458114624"
"254","4.694213390350342","4.694213390350342","4.694213390350342"
"255","4.4794769287109375","4.4794769287109375","4.4794769287109375"
"256","4.691450119018555","4.691450119018555","4.691450119018555"
"257","4.572802543640137","4.572802543640137","4.572802543640137"
"258","4.540125846862793","4.540125846862793","4.540125846862793"
"259","4.478548049926758","4.478548049926758","4.478548049926758"
"260","4.491516590118408","4.491516590118408","4.491516590118408"
"261","4.4777936935424805","4.4777936935424805","4.4777936935424805"
"262","4.4945197105407715","4.4945197105407715","4.4945197105407715"
"263","4.450175762176514","4.450175762176514","4.450175762176514"
"264","4.63113260269165","4.63113260269165","4.63113260269165"
"265","4.614727973937988","4.614727973937988","4.614727973937988"
"266","4.5337910652160645","4.5337910652160645","4.5337910652160645"
"267","4.424954414367676","4.424954414367676","4.424954414367676"
"268","4.539010524749756","4.539010524749756","4.539010524749756"
"269","4.606431007385254","4.606431007385254","4.606431007385254"
"270","4.57710075378418","4.57710075378418","4.57710075378418"
"271","4.32186222076416","4.32186222076416","4.32186222076416"
"272","4.325805187225342","4.325805187225342","4.325805187225342"
"273","4.524545669555664","4.524545669555664","4.524545669555664"
"274","4.500847816467285","4.500847816467285","4.500847816467285"
"275","4.230451583862305","4.230451583862305","4.230451583862305"
"276","4.486817836761475","4.486817836761475","4.486817836761475"
"277","4.378347873687744","4.378347873687744","4.378347873687744"
"278","4.4572553634643555","4.4572553634643555","4.4572553634643555"
"279","4.5067338943481445","4.5067338943481445","4.5067338943481445"
"280","4.400035858154297","4.400035858154297","4.400035858154297"
"281","4.531478404998779","4.531478404998779","4.531478404998779"
"282","4.452012062072754","4.452012062072754","4.452012062072754"
"283","4.5077338218688965","4.5077338218688965","4.5077338218688965"
"284","4.513714790344238","4.513714790344238","4.513714790344238"
"285","4.399523735046387","4.399523735046387","4.399523735046387"
"286","4.478639602661133","4.478639602661133","4.478639602661133"
"287","4.449850082397461","4.449850082397461","4.449850082397461"
"288","4.534765720367432","4.534765720367432","4.534765720367432"
"289","4.3575897216796875","4.3575897216796875","4.3575897216796875"
"290","4.631653785705566","4.631653785705566","4.631653785705566"
"291","4.51182746887207","4.51182746887207","4.51182746887207"
"292","4.492572784423828","4.492572784423828","4.492572784423828"
"293","4.488960266113281","4.488960266113281","4.488960266113281"
"294","4.530791759490967","4.530791759490967","4.530791759490967"
"295","4.54822301864624","4.54822301864624","4.54822301864624"
"296","4.469223976135254","4.469223976135254","4.469223976135254"
"297","4.3541765213012695","4.3541765213012695","4.3541765213012695"
"298","4.48599910736084","4.48599910736084","4.48599910736084"
"299","4.549406051635742","4.549406051635742","4.549406051635742"
"300","4.5702338218688965","4.5702338218688965","4.5702338218688965"
"301","4.433076858520508","4.433076858520508","4.433076858520508"
"302","4.55104923248291","4.55104923248291","4.55104923248291"
"303","4.500113487243652","4.500113487243652","4.500113487243652"
"304","4.495534896850586","4.495534896850586","4.495534896850586"
"305","4.490406036376953","4.490406036376953","4.490406036376953"
"306","4.297591686248779","4.297591686248779","4.297591686248779"
"307","4.3448896408081055","4.3448896408081055","4.3448896408081055"
"308","4.501398086547852","4.501398086547852","4.501398086547852"
"309","4.501403331756592","4.501403331756592","4.501403331756592"
"310","4.277803421020508","4.277803421020508","4.277803421020508"
"311","4.5078630447387695","4.5078630447387695","4.5078630447387695"
"312","4.451897621154785","4.451897621154785","4.451897621154785"
"313","4.416977405548096","4.416977405548096","4.416977405548096"
"314","4.501382827758789","4.501382827758789","4.501382827758789"
"315","4.465590476989746","4.465590476989746","4.465590476989746"
"316","4.54482364654541","4.54482364654541","4.54482364654541"
"317","4.526771545410156","4.526771545410156","4.526771545410156"
"318","4.391563415527344","4.391563415527344","4.391563415527344"
"319","4.581582546234131","4.581582546234131","4.581582546234131"
"320","4.590008735656738","4.590008735656738","4.590008735656738"
"321","4.450555324554443","4.450555324554443","4.450555324554443"
"322","4.401403903961182","4.401403903961182","4.401403903961182"
"323","4.354421615600586","4.354421615600586","4.354421615600586"
"324","4.389736175537109","4.389736175537109","4.389736175537109"
"325","4.583995342254639","4.583995342254639","4.583995342254639"
"326","4.482243537902832","4.482243537902832","4.482243537902832"
"327","4.388429164886475","4.388429164886475","4.388429164886475"
"328","4.433469295501709","4.433469295501709","4.433469295501709"
"329","4.495240211486816","4.495240211486816","4.495240211486816"
"330","4.407185077667236","4.407185077667236","4.407185077667236"
"331","4.435885429382324","4.435885429382324","4.435885429382324"
"332","4.500148773193359","4.500148773193359","4.500148773193359"
"333","4.381719589233398","4.381719589233398","4.381719589233398"
"334","4.445996284484863","4.445996284484863","4.445996284484863"
"335","4.459782600402832","4.459782600402832","4.459782600402832"
"336","4.462393760681152","4.462393760681152","4.462393760681152"
"337","4.4202070236206055","4.4202070236206055","4.4202070236206055"
"338","4.545324325561523","4.545324325561523","4.545324325561523"
"339","4.600289821624756","4.600289821624756","4.600289821624756"
"340","4.430171966552734","4.430171966552734","4.430171966552734"
"341","4.904051780700684","4.904051780700684","4.904051780700684"
"342","4.404051780700684","4.404051780700684","4.404051780700684"
"343","4.373748302459717","4.373748302459717","4.373748302459717"
"344","4.477417469024658","4.477417469024658","4.477417469024658"
"345","4.584752082824707","4.584752082824707","4.584752082824707"
"346","4.488812446594238","4.488812446594238","4.488812446594238"
"347","4.439888954162598","4.439888954162598","4.439888954162598"
"348","4.700119495391846","4.700119495391846","4.700119495391846"
"349","4.390226364135742","4.390226364135742","4.390226364135742"
"350","4.421889305114746","4.421889305114746","4.421889305114746"
"351","4.371894359588623","4.371894359588623","4.371894359588623"
"352","4.460350036621094","4.460350036621094","4.460350036621094"
"353","4.592221736907959","4.592221736907959","4.592221736907959"
"354","4.510929107666016","4.510929107666016","4.510929107666016"
"355","4.527564525604248","4.527564525604248","4.527564525604248"
"356","4.450348854064941","4.450348854064941","4.450348854064941"
"357","4.487133979797363","4.487133979797363","4.487133979797363"
"358","4.3979973793029785","4.3979973793029785","4.3979973793029785"
"359","4.434963703155518","4.434963703155518","4.434963703155518"
"360","4.505147933959961","4.505147933959961","4.505147933959961"
"361","4.543722152709961","4.543722152709961","4.543722152709961"
"362","4.547554016113281","4.547554016113281","4.547554016113281"
"363","4.582650661468506","4.582650661468506","4.582650661468506"
"364","4.4293413162231445","4.4293413162231445","4.4293413162231445"
"365","4.474822044372559","4.474822044372559","4.474822044372559"
"366","4.506039619445801","4.506039619445801","4.506039619445801"
"367","4.529341697692871","4.529341697692871","4.529341697692871"
"368","4.467581748962402","4.467581748962402","4.467581748962402"
"369","4.332366466522217","4.332366466522217","4.332366466522217"
"370","4.443292140960693","4.443292140960693","4.443292140960693"
"371","4.402889251708984","4.402889251708984","4.402889251708984"
"372","4.4317474365234375","4.4317474365234375","4.4317474365234375"
"373","4.375463008880615","4.375463008880615","4.375463008880615"
"374","4.595369338989258","4.595369338989258","4.595369338989258"
"375","4.424216270446777","4.424216270446777","4.424216270446777"
"376","4.373624324798584","4.373624324798584","4.373624324798584"
"377","4.469295978546143","4.469295978546143","4.469295978546143"
"378","4.442229747772217","4.442229747772217","4.442229747772217"
"379","4.357478141784668","4.357478141784668","4.357478141784668"
"380","4.341231822967529","4.341231822967529","4.341231822967529"
"381","4.700560569763184","4.700560569763184","4.700560569763184"
"382","4.331268787384033","4.331268787384033","4.331268787384033"
"383","4.520517349243164","4.520517349243164","4.520517349243164"
"384","4.542064189910889","4.542064189910889","4.542064189910889"
"385","4.464395046234131","4.464395046234131","4.464395046234131"
"386","4.368128776550293","4.368128776550293","4.368128776550293"
"387","4.501834392547607","4.501834392547607","4.501834392547607"
"388","4.532742500305176","4.532742500305176","4.532742500305176"
"389","4.507817268371582","4.507817268371582","4.507817268371582"
"390","4.380187034606934","4.380187034606934","4.380187034606934"
"391","4.711047649383545","4.711047649383545","4.711047649383545"
"392","4.508207321166992","4.508207321166992","4.508207321166992"
"393","4.602296829223633","4.602296829223633","4.602296829223633"
"394","4.539850234985352","4.539850234985352","4.539850234985352"
"395","4.44620418548584","4.44620418548584","4.44620418548584"
"396","4.319364547729492","4.319364547729492","4.319364547729492"
"397","4.3131513595581055","4.3131513595581055","4.3131513595581055"
"398","4.4297380447387695","4.4297380447387695","4.4297380447387695"
"399","4.548745632171631","4.548745632171631","4.548745632171631"
"400","4.402715682983398","4.402715682983398","4.402715682983398"
"401","4.476870536804199","4.476870536804199","4.476870536804199"
"402","4.423328399658203","4.423328399658203","4.423328399658203"
"403","4.496103286743164","4.496103286743164","4.496103286743164"
"404","4.568204879760742","4.568204879760742","4.568204879760742"
"405","4.422390937805176","4.422390937805176","4.422390937805176"
"406","4.331645965576172","4.331645965576172","4.331645965576172"
"407","4.471212387084961","4.471212387084961","4.471212387084961"
"408","4.383275985717773","4.383275985717773","4.383275985717773"
"409","4.4618940353393555","4.4618940353393555","4.4618940353393555"
"410","4.266308784484863","4.266308784484863","4.266308784484863"
"411","4.506649971008301","4.506649971008301","4.506649971008301"
"412","4.431933403015137","4.431933403015137","4.431933403015137"
"413","4.510152339935303","4.510152339935303","4.510152339935303"
"414","4.535362243652344","4.535362243652344","4.535362243652344"
"415","4.311374664306641","4.311374664306641","4.311374664306641"
"416","4.55596923828125","4.55596923828125","4.55596923828125"
"417","4.383518695831299","4.383518695831299","4.383518695831299"
"418","4.453479290008545","4.453479290008545","4.453479290008545"
"419","4.3433380126953125","4.3433380126953125","4.3433380126953125"
"420","4.4324445724487305","4.4324445724487305","4.4324445724487305"
"421","4.440593242645264","4.440593242645264","4.440593242645264"
"422","4.340585708618164","4.340585708618164","4.340585708618164"
"423","4.378906726837158","4.378906726837158","4.378906726837158"
"424","4.439574718475342","4.439574718475342","4.439574718475342"
"425","4.338788032531738","4.338788032531738","4.338788032531738"
"426","4.531639099121094","4.531639099121094","4.531639099121094"
"427","4.399783611297607","4.399783611297607","4.399783611297607"
"428","4.270435810089111","4.270435810089111","4.270435810089111"
"429","4.402953147888184","4.402953147888184","4.402953147888184"
"430","4.312589645385742","4.312589645385742","4.312589645385742"
"431","4.346875190734863","4.346875190734863","4.346875190734863"
"432","4.432332992553711","4.432332992553711","4.432332992553711"
"433","4.2734246253967285","4.2734246253967285","4.2734246253967285"
"434","4.173813819885254","4.173813819885254","4.173813819885254"
"435","4.296954154968262","4.296954154968262","4.296954154968262"
"436","4.661361217498779","4.661361217498779","4.661361217498779"
"437","4.403176307678223","4.403176307678223","4.403176307678223"
"438","4.284066677093506","4.284066677093506","4.284066677093506"
"439","4.358823299407959","4.358823299407959","4.358823299407959"
"440","4.199126243591309","4.199126243591309","4.199126243591309"
"441","4.427778720855713","4.427778720855713","4.427778720855713"
"442","4.26209831237793","4.26209831237793","4.26209831237793"
"443","4.10599946975708","4.10599946975708","4.10599946975708"
"444","4.244164943695068","4.244164943695068","4.244164943695068"
"445","4.209827423095703","4.209827423095703","4.209827423095703"
"446","4.5335283279418945","4.5335283279418945","4.5335283279418945"
"447","4.261870384216309","4.261870384216309","4.261870384216309"
"448","4.362292766571045","4.362292766571045","4.362292766571045"
"449","4.263946533203125","4.263946533203125","4.263946533203125"
"450","4.377826690673828","4.377826690673828","4.377826690673828"
"451","4.361968994140625","4.361968994140625","4.361968994140625"
"452","4.351508617401123","4.351508617401123","4.351508617401123"
"453","4.357863426208496","4.357863426208496","4.357863426208496"
"454","4.322626113891602","4.322626113891602","4.322626113891602"
"455","4.196521759033203","4.196521759033203","4.196521759033203"
"456","4.497446060180664","4.497446060180664","4.497446060180664"
"457","4.4052324295043945","4.4052324295043945","4.4052324295043945"
"458","4.255759239196777","4.255759239196777","4.255759239196777"
"459","4.3895416259765625","4.3895416259765625","4.3895416259765625"
"460","4.162365913391113","4.162365913391113","4.162365913391113"
"461","4.165706634521484","4.165706634521484","4.165706634521484"
"462","4.1881232261657715","4.1881232261657715","4.1881232261657715"
"463","4.3006157875061035","4.3006157875061035","4.3006157875061035"
"464","4.2571516036987305","4.2571516036987305","4.2571516036987305"
"465","4.2306623458862305","4.2306623458862305","4.2306623458862305"
"466","4.458001136779785","4.458001136779785","4.458001136779785"
"467","4.33746862411499","4.33746862411499","4.33746862411499"
"468","4.022794723510742","4.022794723510742","4.022794723510742"
"469","4.107229232788086","4.107229232788086","4.107229232788086"
"470","4.344773292541504","4.344773292541504","4.344773292541504"
"471","4.069073677062988","4.069073677062988","4.069073677062988"
"472","4.280104637145996","4.280104637145996","4.280104637145996"
"473","4.24829626083374","4.24829626083374","4.24829626083374"
"474","4.20491361618042","4.20491361618042","4.20491361618042"
"475","4.2869648933410645","4.2869648933410645","4.2869648933410645"
"476","4.233980178833008","4.233980178833008","4.233980178833008"
"477","4.246009826660156","4.246009826660156","4.246009826660156"
"478","4.306822299957275","4.306822299957275","4.306822299957275"
"479","4.118030071258545","4.118030071258545","4.118030071258545"
"480","4.243497848510742","4.243497848510742","4.243497848510742"
"481","4.20125675201416","4.20125675201416","4.20125675201416"
"482","4.291677474975586","4.291677474975586","4.291677474975586"
"483","4.199363708496094","4.199363708496094","4.199363708496094"
"484","4.359502792358398","4.359502792358398","4.359502792358398"
"485","4.441372394561768","4.441372394561768","4.441372394561768"
