"Step","0.7CircleBlind - Episode_Reward/payload_2_target","0.7CircleBlind - Episode_Reward/payload_2_target__MIN","0.7CircleBlind - Episode_Reward/payload_2_target__MAX"
"2949","-0.08748871088027954","-0.08748871088027954","-0.08748871088027954"
"2950","0.01929636113345623","0.01929636113345623","0.01929636113345623"
"2951","0.04174399375915527","0.04174399375915527","0.04174399375915527"
"2952","0.06320683658123016","0.06320683658123016","0.06320683658123016"
"2953","0.05604216083884239","0.05604216083884239","0.05604216083884239"
"2954","-0.003408364951610565","-0.003408364951610565","-0.003408364951610565"
"2955","0.08126133680343628","0.08126133680343628","0.08126133680343628"
"2956","-0.008292931132018566","-0.008292931132018566","-0.008292931132018566"
"2957","0.0401107594370842","0.0401107594370842","0.0401107594370842"
"2958","0.09981071203947067","0.09981071203947067","0.09981071203947067"
"2959","0.12087313830852509","0.12087313830852509","0.12087313830852509"
"2960","0.08983027935028076","0.08983027935028076","0.08983027935028076"
"2961","-0.01968424580991268","-0.01968424580991268","-0.01968424580991268"
"2962","0.007386866025626659","0.007386866025626659","0.007386866025626659"
"2963","-0.06097899004817009","-0.06097899004817009","-0.06097899004817009"
"2964","0.10960660874843597","0.10960660874843597","0.10960660874843597"
"2965","0.054161395877599716","0.054161395877599716","0.054161395877599716"
"2966","-0.0592094287276268","-0.0592094287276268","-0.0592094287276268"
"2967","0.06459012627601624","0.06459012627601624","0.06459012627601624"
"2968","0.00200677290558815","0.00200677290558815","0.00200677290558815"
"2969","-0.012368286959826946","-0.012368286959826946","-0.012368286959826946"
"2970","0.08178941905498505","0.08178941905498505","0.08178941905498505"
"2971","-0.07401600480079651","-0.07401600480079651","-0.07401600480079651"
"2972","0.10069053620100021","0.10069053620100021","0.10069053620100021"
"2973","0.02338082157075405","0.02338082157075405","0.02338082157075405"
"2974","-0.010893414728343487","-0.010893414728343487","-0.010893414728343487"
"2975","0.08913823217153549","0.08913823217153549","0.08913823217153549"
"2976","0.1342635154724121","0.1342635154724121","0.1342635154724121"
"2977","0.026934728026390076","0.026934728026390076","0.026934728026390076"
"2978","0.04982708394527435","0.04982708394527435","0.04982708394527435"
"2979","0.10202805697917938","0.10202805697917938","0.10202805697917938"
"2980","0.08112497627735138","0.08112497627735138","0.08112497627735138"
"2981","0.030654769390821457","0.030654769390821457","0.030654769390821457"
"2982","-0.03568386659026146","-0.03568386659026146","-0.03568386659026146"
"2983","0.035667698830366135","0.035667698830366135","0.035667698830366135"
"2984","-0.009504112415015697","-0.009504112415015697","-0.009504112415015697"
"2985","0.10385146737098694","0.10385146737098694","0.10385146737098694"
"2986","0.044701021164655685","0.044701021164655685","0.044701021164655685"
"2987","-0.005429556127637625","-0.005429556127637625","-0.005429556127637625"
"2988","0.054715998470783234","0.054715998470783234","0.054715998470783234"
"2989","0.05639957636594772","0.05639957636594772","0.05639957636594772"
"2990","-0.017291642725467682","-0.017291642725467682","-0.017291642725467682"
"2991","0.08415143936872482","0.08415143936872482","0.08415143936872482"
"2992","-0.02326910011470318","-0.02326910011470318","-0.02326910011470318"
"2993","0.06951117515563965","0.06951117515563965","0.06951117515563965"
"2994","0.110307976603508","0.110307976603508","0.110307976603508"
"2995","-0.0409184992313385","-0.0409184992313385","-0.0409184992313385"
"2996","0.08325302600860596","0.08325302600860596","0.08325302600860596"
"2997","0.04407679662108421","0.04407679662108421","0.04407679662108421"
"2998","0.047003716230392456","0.047003716230392456","0.047003716230392456"
"2999","0.012478637509047985","0.012478637509047985","0.012478637509047985"
"3000","0.05802062153816223","0.05802062153816223","0.05802062153816223"
"3001","0.016350047662854195","0.016350047662854195","0.016350047662854195"
"3002","0.1343240737915039","0.1343240737915039","0.1343240737915039"
"3003","0.06625830382108688","0.06625830382108688","0.06625830382108688"
"3004","0.018654603511095047","0.018654603511095047","0.018654603511095047"
"3005","-0.015315284952521324","-0.015315284952521324","-0.015315284952521324"
"3006","-0.08371122181415558","-0.08371122181415558","-0.08371122181415558"
"3007","0.03546728938817978","0.03546728938817978","0.03546728938817978"
"3008","0.11199937760829926","0.11199937760829926","0.11199937760829926"
"3009","-0.004084816202521324","-0.004084816202521324","-0.004084816202521324"
"3010","0.17780905961990356","0.17780905961990356","0.17780905961990356"
"3011","0.08799390494823456","0.08799390494823456","0.08799390494823456"
"3012","0.07317213714122772","0.07317213714122772","0.07317213714122772"
"3013","0.07793918251991272","0.07793918251991272","0.07793918251991272"
"3014","0.09936714172363281","0.09936714172363281","0.09936714172363281"
"3015","-0.09271642565727234","-0.09271642565727234","-0.09271642565727234"
"3016","0.1034255176782608","0.1034255176782608","0.1034255176782608"
"3017","0.12226199358701706","0.12226199358701706","0.12226199358701706"
"3018","0.0702933520078659","0.0702933520078659","0.0702933520078659"
"3019","0.03724932670593262","0.03724932670593262","0.03724932670593262"
"3020","0.08914946764707565","0.08914946764707565","0.08914946764707565"
"3021","0.05627914518117905","0.05627914518117905","0.05627914518117905"
"3022","0.10181696712970734","0.10181696712970734","0.10181696712970734"
"3023","-0.04584274813532829","-0.04584274813532829","-0.04584274813532829"
"3024","0.021100452169775963","0.021100452169775963","0.021100452169775963"
"3025","0.05020029470324516","0.05020029470324516","0.05020029470324516"
"3026","0.01292043924331665","0.01292043924331665","0.01292043924331665"
"3027","-0.017360810190439224","-0.017360810190439224","-0.017360810190439224"
"3028","-0.0045121232978999615","-0.0045121232978999615","-0.0045121232978999615"
"3029","-0.11180194467306137","-0.11180194467306137","-0.11180194467306137"
"3030","0.06895005702972412","0.06895005702972412","0.06895005702972412"
"3031","0.08044622838497162","0.08044622838497162","0.08044622838497162"
"3032","-0.1389794647693634","-0.1389794647693634","-0.1389794647693634"
"3033","-0.20437046885490417","-0.20437046885490417","-0.20437046885490417"
"3034","0.03491536155343056","0.03491536155343056","0.03491536155343056"
"3035","0.04456649348139763","0.04456649348139763","0.04456649348139763"
"3036","0.05096272751688957","0.05096272751688957","0.05096272751688957"
"3037","-0.025591716170310974","-0.025591716170310974","-0.025591716170310974"
"3038","-0.01764751598238945","-0.01764751598238945","-0.01764751598238945"
"3039","0.03181837126612663","0.03181837126612663","0.03181837126612663"
"3040","0.028572937473654747","0.028572937473654747","0.028572937473654747"
"3041","0.10072462260723114","0.10072462260723114","0.10072462260723114"
"3042","0.05540904030203819","0.05540904030203819","0.05540904030203819"
"3043","-0.01352696679532528","-0.01352696679532528","-0.01352696679532528"
"3044","-0.0038585856091231108","-0.0038585856091231108","-0.0038585856091231108"
"3045","0.07041328400373459","0.07041328400373459","0.07041328400373459"
"3046","0.05687526986002922","0.05687526986002922","0.05687526986002922"
"3047","0.15085594356060028","0.15085594356060028","0.15085594356060028"
"3048","-0.02354402095079422","-0.02354402095079422","-0.02354402095079422"
"3049","0.03912168741226196","0.03912168741226196","0.03912168741226196"
"3050","-0.04211081191897392","-0.04211081191897392","-0.04211081191897392"
"3051","0.014133918099105358","0.014133918099105358","0.014133918099105358"
"3052","0.03791021555662155","0.03791021555662155","0.03791021555662155"
"3053","0.04897093027830124","0.04897093027830124","0.04897093027830124"
"3054","0.11049425601959229","0.11049425601959229","0.11049425601959229"
"3055","-0.009536534547805786","-0.009536534547805786","-0.009536534547805786"
"3056","0.0873035341501236","0.0873035341501236","0.0873035341501236"
"3057","0.06236489117145538","0.06236489117145538","0.06236489117145538"
"3058","0.13297396898269653","0.13297396898269653","0.13297396898269653"
"3059","0.04254536330699921","0.04254536330699921","0.04254536330699921"
"3060","0.060782574117183685","0.060782574117183685","0.060782574117183685"
"3061","-0.026750778779387474","-0.026750778779387474","-0.026750778779387474"
"3062","-0.0031959055922925472","-0.0031959055922925472","-0.0031959055922925472"
"3063","0.08657296746969223","0.08657296746969223","0.08657296746969223"
"3064","-0.026402568444609642","-0.026402568444609642","-0.026402568444609642"
"3065","0.05470813438296318","0.05470813438296318","0.05470813438296318"
"3066","0.038808126002550125","0.038808126002550125","0.038808126002550125"
"3067","0.03756861388683319","0.03756861388683319","0.03756861388683319"
"3068","0.11819305270910263","0.11819305270910263","0.11819305270910263"
"3069","0.03447701409459114","0.03447701409459114","0.03447701409459114"
"3070","0.12621578574180603","0.12621578574180603","0.12621578574180603"
"3071","0.016196420416235924","0.016196420416235924","0.016196420416235924"
"3072","0.05671319365501404","0.05671319365501404","0.05671319365501404"
"3073","-0.03730935603380203","-0.03730935603380203","-0.03730935603380203"
"3074","0.09287437051534653","0.09287437051534653","0.09287437051534653"
"3075","0.0872572660446167","0.0872572660446167","0.0872572660446167"
"3076","0.04925301671028137","0.04925301671028137","0.04925301671028137"
"3077","0.01919599436223507","0.01919599436223507","0.01919599436223507"
"3078","0.08546802401542664","0.08546802401542664","0.08546802401542664"
"3079","-0.017937064170837402","-0.017937064170837402","-0.017937064170837402"
"3080","0.05955245718359947","0.05955245718359947","0.05955245718359947"
"3081","0.09795927256345749","0.09795927256345749","0.09795927256345749"
"3082","0.07644675672054291","0.07644675672054291","0.07644675672054291"
"3083","0.07378431409597397","0.07378431409597397","0.07378431409597397"
"3084","0.04425094649195671","0.04425094649195671","0.04425094649195671"
"3085","0.045154087245464325","0.045154087245464325","0.045154087245464325"
"3086","0.07657651603221893","0.07657651603221893","0.07657651603221893"
"3087","0.07030392438173294","0.07030392438173294","0.07030392438173294"
"3088","0.04617239162325859","0.04617239162325859","0.04617239162325859"
"3089","0.09050253033638","0.09050253033638","0.09050253033638"
"3090","0.11269601434469223","0.11269601434469223","0.11269601434469223"
"3091","-0.03336861729621887","-0.03336861729621887","-0.03336861729621887"
"3092","0.07107128202915192","0.07107128202915192","0.07107128202915192"
"3093","0.07122886180877686","0.07122886180877686","0.07122886180877686"
"3094","0.10271750390529633","0.10271750390529633","0.10271750390529633"
"3095","0.043611254543066025","0.043611254543066025","0.043611254543066025"
"3096","0.0762450248003006","0.0762450248003006","0.0762450248003006"
"3097","0.09902183711528778","0.09902183711528778","0.09902183711528778"
"3098","-0.01798628643155098","-0.01798628643155098","-0.01798628643155098"
"3099","0.10290422290563583","0.10290422290563583","0.10290422290563583"
"3100","0.042193830013275146","0.042193830013275146","0.042193830013275146"
"3101","0.008166207000613213","0.008166207000613213","0.008166207000613213"
"3102","-0.03915126994252205","-0.03915126994252205","-0.03915126994252205"
"3103","0.033464208245277405","0.033464208245277405","0.033464208245277405"
"3104","0.07096999883651733","0.07096999883651733","0.07096999883651733"
"3105","0.045068785548210144","0.045068785548210144","0.045068785548210144"
"3106","0.053067952394485474","0.053067952394485474","0.053067952394485474"
"3107","0.04018077626824379","0.04018077626824379","0.04018077626824379"
"3108","0.05772482603788376","0.05772482603788376","0.05772482603788376"
"3109","0.052662815898656845","0.052662815898656845","0.052662815898656845"
"3110","0.016678042709827423","0.016678042709827423","0.016678042709827423"
"3111","-0.09356816858053207","-0.09356816858053207","-0.09356816858053207"
"3112","0.06462231278419495","0.06462231278419495","0.06462231278419495"
"3113","0.09057842195034027","0.09057842195034027","0.09057842195034027"
"3114","0.06161649152636528","0.06161649152636528","0.06161649152636528"
"3115","0.037969499826431274","0.037969499826431274","0.037969499826431274"
"3116","0.04315502569079399","0.04315502569079399","0.04315502569079399"
"3117","0.026470525190234184","0.026470525190234184","0.026470525190234184"
"3118","0.05154721066355705","0.05154721066355705","0.05154721066355705"
"3119","-0.005133792757987976","-0.005133792757987976","-0.005133792757987976"
"3120","0.08021815866231918","0.08021815866231918","0.08021815866231918"
"3121","0.04795890301465988","0.04795890301465988","0.04795890301465988"
"3122","0.04642198607325554","0.04642198607325554","0.04642198607325554"
"3123","0.05485770106315613","0.05485770106315613","0.05485770106315613"
"3124","0.048030100762844086","0.048030100762844086","0.048030100762844086"
"3125","0.027637481689453125","0.027637481689453125","0.027637481689453125"
"3126","0.05094461888074875","0.05094461888074875","0.05094461888074875"
"3127","0.024653634056448936","0.024653634056448936","0.024653634056448936"
"3128","-0.03618684783577919","-0.03618684783577919","-0.03618684783577919"
"3129","-0.025038791820406914","-0.025038791820406914","-0.025038791820406914"
"3130","-0.022073086351156235","-0.022073086351156235","-0.022073086351156235"
"3131","0.05964059382677078","0.05964059382677078","0.05964059382677078"
"3132","0.06254051625728607","0.06254051625728607","0.06254051625728607"
"3133","0.06534770876169205","0.06534770876169205","0.06534770876169205"
"3134","0.05683455988764763","0.05683455988764763","0.05683455988764763"
"3135","0.030952854081988335","0.030952854081988335","0.030952854081988335"
"3136","0.026215389370918274","0.026215389370918274","0.026215389370918274"
"3137","0.025590023025870323","0.025590023025870323","0.025590023025870323"
"3138","0.0048064617440104485","0.0048064617440104485","0.0048064617440104485"
"3139","0.0016022890340536833","0.0016022890340536833","0.0016022890340536833"
"3140","0.04705091938376427","0.04705091938376427","0.04705091938376427"
"3141","0.035333309322595596","0.035333309322595596","0.035333309322595596"
"3142","0.009074686095118523","0.009074686095118523","0.009074686095118523"
"3143","0.0035248480271548033","0.0035248480271548033","0.0035248480271548033"
"3144","0.0648486390709877","0.0648486390709877","0.0648486390709877"
"3145","-0.10982661694288254","-0.10982661694288254","-0.10982661694288254"
"3146","-0.020057935267686844","-0.020057935267686844","-0.020057935267686844"
"3147","-0.05786047503352165","-0.05786047503352165","-0.05786047503352165"
"3148","-0.009880324825644493","-0.009880324825644493","-0.009880324825644493"
"3149","0.018268855288624763","0.018268855288624763","0.018268855288624763"
"3150","0.07122206687927246","0.07122206687927246","0.07122206687927246"
"3151","0.0608939491212368","0.0608939491212368","0.0608939491212368"
"3152","0.044336967170238495","0.044336967170238495","0.044336967170238495"
"3153","-0.023168522864580154","-0.023168522864580154","-0.023168522864580154"
"3154","0.10067810118198395","0.10067810118198395","0.10067810118198395"
"3155","0.0617128424346447","0.0617128424346447","0.0617128424346447"
"3156","-0.025765877217054367","-0.025765877217054367","-0.025765877217054367"
"3157","0.07535692304372787","0.07535692304372787","0.07535692304372787"
"3158","0.036363206803798676","0.036363206803798676","0.036363206803798676"
"3159","-0.005878332071006298","-0.005878332071006298","-0.005878332071006298"
"3160","-0.002946647582575679","-0.002946647582575679","-0.002946647582575679"
"3161","0.012532762251794338","0.012532762251794338","0.012532762251794338"
"3162","0.08623155206441879","0.08623155206441879","0.08623155206441879"
"3163","0.07042276859283447","0.07042276859283447","0.07042276859283447"
"3164","0.02661331556737423","0.02661331556737423","0.02661331556737423"
"3165","0.08825557678937912","0.08825557678937912","0.08825557678937912"
"3166","0.06389538943767548","0.06389538943767548","0.06389538943767548"
"3167","0.06019182503223419","0.06019182503223419","0.06019182503223419"
"3168","0.04900429770350456","0.04900429770350456","0.04900429770350456"
"3169","0.07597236335277557","0.07597236335277557","0.07597236335277557"
"3170","0.021702026948332787","0.021702026948332787","0.021702026948332787"
"3171","0.03705078735947609","0.03705078735947609","0.03705078735947609"
"3172","0.07665641605854034","0.07665641605854034","0.07665641605854034"
"3173","0.054254546761512756","0.054254546761512756","0.054254546761512756"
"3174","0.04253055900335312","0.04253055900335312","0.04253055900335312"
"3175","0.08356010913848877","0.08356010913848877","0.08356010913848877"
"3176","0.01437992975115776","0.01437992975115776","0.01437992975115776"
"3177","0.04459650442004204","0.04459650442004204","0.04459650442004204"
"3178","0.07698573917150497","0.07698573917150497","0.07698573917150497"
"3179","0.08450338244438171","0.08450338244438171","0.08450338244438171"
"3180","0.04881328344345093","0.04881328344345093","0.04881328344345093"
"3181","0.02254985086619854","0.02254985086619854","0.02254985086619854"
"3182","0.02040545456111431","0.02040545456111431","0.02040545456111431"
"3183","0.028846479952335358","0.028846479952335358","0.028846479952335358"
"3184","0.06190478801727295","0.06190478801727295","0.06190478801727295"
"3185","-0.015825418755412102","-0.015825418755412102","-0.015825418755412102"
"3186","-0.033386021852493286","-0.033386021852493286","-0.033386021852493286"
"3187","-0.00713256886228919","-0.00713256886228919","-0.00713256886228919"
"3188","0.08420288562774658","0.08420288562774658","0.08420288562774658"
"3189","0.031898133456707","0.031898133456707","0.031898133456707"
"3190","-0.017261922359466553","-0.017261922359466553","-0.017261922359466553"
"3191","0.11593905091285706","0.11593905091285706","0.11593905091285706"
"3192","0.021512290462851524","0.021512290462851524","0.021512290462851524"
"3193","0.029130464419722557","0.029130464419722557","0.029130464419722557"
"3194","0.045509230345487595","0.045509230345487595","0.045509230345487595"
"3195","-0.032142914831638336","-0.032142914831638336","-0.032142914831638336"
"3196","0.044483482837677","0.044483482837677","0.044483482837677"
"3197","0.050029151141643524","0.050029151141643524","0.050029151141643524"
"3198","0.0011188052594661713","0.0011188052594661713","0.0011188052594661713"
"3199","0.09938447922468185","0.09938447922468185","0.09938447922468185"
"3200","0.02592027187347412","0.02592027187347412","0.02592027187347412"
"3201","0.050322793424129486","0.050322793424129486","0.050322793424129486"
"3202","0.025522630661725998","0.025522630661725998","0.025522630661725998"
"3203","-0.0519258938729763","-0.0519258938729763","-0.0519258938729763"
"3204","0.05731432884931564","0.05731432884931564","0.05731432884931564"
"3205","0.016549624502658844","0.016549624502658844","0.016549624502658844"
"3206","-0.019351832568645477","-0.019351832568645477","-0.019351832568645477"
"3207","-0.03308519721031189","-0.03308519721031189","-0.03308519721031189"
"3208","0.06902199983596802","0.06902199983596802","0.06902199983596802"
"3209","0.006286822259426117","0.006286822259426117","0.006286822259426117"
"3210","0.019592566415667534","0.019592566415667534","0.019592566415667534"
"3211","-0.029264692217111588","-0.029264692217111588","-0.029264692217111588"
"3212","-0.017259089276194572","-0.017259089276194572","-0.017259089276194572"
"3213","-0.020727721974253654","-0.020727721974253654","-0.020727721974253654"
"3214","0.03699250519275665","0.03699250519275665","0.03699250519275665"
"3215","0.024505704641342163","0.024505704641342163","0.024505704641342163"
"3216","-0.037261538207530975","-0.037261538207530975","-0.037261538207530975"
"3217","0.04136577993631363","0.04136577993631363","0.04136577993631363"
"3218","0.058026187121868134","0.058026187121868134","0.058026187121868134"
"3219","0.04210428521037102","0.04210428521037102","0.04210428521037102"
"3220","0.05330991744995117","0.05330991744995117","0.05330991744995117"
"3221","0.01679975353181362","0.01679975353181362","0.01679975353181362"
"3222","-0.009154429659247398","-0.009154429659247398","-0.009154429659247398"
"3223","-0.09873062372207642","-0.09873062372207642","-0.09873062372207642"
"3224","0.03631439805030823","0.03631439805030823","0.03631439805030823"
"3225","0.05606694146990776","0.05606694146990776","0.05606694146990776"
"3226","-0.022307848557829857","-0.022307848557829857","-0.022307848557829857"
"3227","-0.09786932170391083","-0.09786932170391083","-0.09786932170391083"
"3228","-0.0017712961416691542","-0.0017712961416691542","-0.0017712961416691542"
"3229","0.02756289765238762","0.02756289765238762","0.02756289765238762"
"3230","0.07773619145154953","0.07773619145154953","0.07773619145154953"
"3231","0.0386773981153965","0.0386773981153965","0.0386773981153965"
"3232","0.030464928597211838","0.030464928597211838","0.030464928597211838"
"3233","0.017422331497073174","0.017422331497073174","0.017422331497073174"
"3234","0.04683975502848625","0.04683975502848625","0.04683975502848625"
"3235","0.005445773713290691","0.005445773713290691","0.005445773713290691"
"3236","-0.04640526697039604","-0.04640526697039604","-0.04640526697039604"
"3237","0.0681864321231842","0.0681864321231842","0.0681864321231842"
"3238","0.026909753680229187","0.026909753680229187","0.026909753680229187"
"3239","0.018790200352668762","0.018790200352668762","0.018790200352668762"
"3240","0.002202928066253662","0.002202928066253662","0.002202928066253662"
"3241","-0.07446392625570297","-0.07446392625570297","-0.07446392625570297"
"3242","0.034157752990722656","0.034157752990722656","0.034157752990722656"
"3243","0.018927184864878654","0.018927184864878654","0.018927184864878654"
"3244","-0.0016370664816349745","-0.0016370664816349745","-0.0016370664816349745"
"3245","0.034974534064531326","0.034974534064531326","0.034974534064531326"
"3246","0.017016973346471786","0.017016973346471786","0.017016973346471786"
"3247","0.024796012789011","0.024796012789011","0.024796012789011"
"3248","-0.013835599645972252","-0.013835599645972252","-0.013835599645972252"
"3249","-0.020866423845291138","-0.020866423845291138","-0.020866423845291138"
"3250","0.019898945465683937","0.019898945465683937","0.019898945465683937"
"3251","-0.010014310479164124","-0.010014310479164124","-0.010014310479164124"
"3252","0.0007459521293640137","0.0007459521293640137","0.0007459521293640137"
"3253","-0.013481391593813896","-0.013481391593813896","-0.013481391593813896"
"3254","0.02510075271129608","0.02510075271129608","0.02510075271129608"
"3255","0.0373590886592865","0.0373590886592865","0.0373590886592865"
"3256","0.013839414343237877","0.013839414343237877","0.013839414343237877"
"3257","-0.011619636788964272","-0.011619636788964272","-0.011619636788964272"
"3258","0.06258833408355713","0.06258833408355713","0.06258833408355713"
"3259","0.06792333722114563","0.06792333722114563","0.06792333722114563"
"3260","0.02686900459229946","0.02686900459229946","0.02686900459229946"
"3261","-0.005228001624345779","-0.005228001624345779","-0.005228001624345779"
"3262","0.10792752355337143","0.10792752355337143","0.10792752355337143"
"3263","-0.0014083212008699775","-0.0014083212008699775","-0.0014083212008699775"
"3264","-0.004238670226186514","-0.004238670226186514","-0.004238670226186514"
"3265","-0.02624097466468811","-0.02624097466468811","-0.02624097466468811"
"3266","0.02957308106124401","0.02957308106124401","0.02957308106124401"
"3267","0.010220998898148537","0.010220998898148537","0.010220998898148537"
"3268","0.030043751001358032","0.030043751001358032","0.030043751001358032"
"3269","0.015307548455893993","0.015307548455893993","0.015307548455893993"
"3270","-0.1314084529876709","-0.1314084529876709","-0.1314084529876709"
"3271","-0.04419274255633354","-0.04419274255633354","-0.04419274255633354"
"3272","0.046516597270965576","0.046516597270965576","0.046516597270965576"
"3273","0.023707516491413116","0.023707516491413116","0.023707516491413116"
"3274","-0.023978358134627342","-0.023978358134627342","-0.023978358134627342"
"3275","0.02134517952799797","0.02134517952799797","0.02134517952799797"
"3276","0.00008101016283035278","0.00008101016283035278","0.00008101016283035278"
"3277","0.08457624167203903","0.08457624167203903","0.08457624167203903"
"3278","-0.032885123044252396","-0.032885123044252396","-0.032885123044252396"
"3279","0.003919779788702726","0.003919779788702726","0.003919779788702726"
"3280","-0.060888320207595825","-0.060888320207595825","-0.060888320207595825"
"3281","0.039729200303554535","0.039729200303554535","0.039729200303554535"
"3282","0.03393811732530594","0.03393811732530594","0.03393811732530594"
"3283","0.036587394773960114","0.036587394773960114","0.036587394773960114"
"3284","-0.05918525904417038","-0.05918525904417038","-0.05918525904417038"
"3285","-0.05764889344573021","-0.05764889344573021","-0.05764889344573021"
"3286","-0.05520211160182953","-0.05520211160182953","-0.05520211160182953"
"3287","-0.05859368294477463","-0.05859368294477463","-0.05859368294477463"
"3288","-0.0016738723497837782","-0.0016738723497837782","-0.0016738723497837782"
"3289","-0.006778061389923096","-0.006778061389923096","-0.006778061389923096"
"3290","-0.0156351737678051","-0.0156351737678051","-0.0156351737678051"
"3291","-0.012864788994193077","-0.012864788994193077","-0.012864788994193077"
"3292","-0.03306211531162262","-0.03306211531162262","-0.03306211531162262"
"3293","0.010116170160472393","0.010116170160472393","0.010116170160472393"
"3294","-0.07275313138961792","-0.07275313138961792","-0.07275313138961792"
"3295","-0.016663778573274612","-0.016663778573274612","-0.016663778573274612"
"3296","-0.06292799115180969","-0.06292799115180969","-0.06292799115180969"
"3297","-0.02965165302157402","-0.02965165302157402","-0.02965165302157402"
"3298","-0.028475120663642883","-0.028475120663642883","-0.028475120663642883"
"3299","-0.02777579054236412","-0.02777579054236412","-0.02777579054236412"
"3300","-0.06798723340034485","-0.06798723340034485","-0.06798723340034485"
"3301","-0.07243846356868744","-0.07243846356868744","-0.07243846356868744"
"3302","-0.08192342519760132","-0.08192342519760132","-0.08192342519760132"
"3303","0.012565954588353634","0.012565954588353634","0.012565954588353634"
"3304","-0.026253540068864822","-0.026253540068864822","-0.026253540068864822"
"3305","-0.0516994409263134","-0.0516994409263134","-0.0516994409263134"
"3306","0.013352113775908947","0.013352113775908947","0.013352113775908947"
"3307","-0.02487216703593731","-0.02487216703593731","-0.02487216703593731"
"3308","-0.0021020211279392242","-0.0021020211279392242","-0.0021020211279392242"
"3309","-0.049245983362197876","-0.049245983362197876","-0.049245983362197876"
"3310","-0.0031618294306099415","-0.0031618294306099415","-0.0031618294306099415"
"3311","-0.05740512162446976","-0.05740512162446976","-0.05740512162446976"
"3312","-0.07376422733068466","-0.07376422733068466","-0.07376422733068466"
"3313","0.016263216733932495","0.016263216733932495","0.016263216733932495"
"3314","-0.04967174679040909","-0.04967174679040909","-0.04967174679040909"
"3315","0.07340948283672333","0.07340948283672333","0.07340948283672333"
"3316","-0.04786292836070061","-0.04786292836070061","-0.04786292836070061"
"3317","-0.020710090175271034","-0.020710090175271034","-0.020710090175271034"
"3318","-0.0001853363064583391","-0.0001853363064583391","-0.0001853363064583391"
"3319","-0.07884667813777924","-0.07884667813777924","-0.07884667813777924"
"3320","0.01743358001112938","0.01743358001112938","0.01743358001112938"
"3321","0.012767097912728786","0.012767097912728786","0.012767097912728786"
"3322","-0.012677591294050217","-0.012677591294050217","-0.012677591294050217"
"3323","-0.197257861495018","-0.197257861495018","-0.197257861495018"
"3324","-0.09662365168333054","-0.09662365168333054","-0.09662365168333054"
"3325","0.008794124238193035","0.008794124238193035","0.008794124238193035"
"3326","-0.016156639903783798","-0.016156639903783798","-0.016156639903783798"
"3327","0.00798990111798048","0.00798990111798048","0.00798990111798048"
"3328","-0.003420824185013771","-0.003420824185013771","-0.003420824185013771"
"3329","-0.06643591076135635","-0.06643591076135635","-0.06643591076135635"
"3330","-0.12108877301216125","-0.12108877301216125","-0.12108877301216125"
"3331","-0.021361833438277245","-0.021361833438277245","-0.021361833438277245"
"3332","-0.06128689646720886","-0.06128689646720886","-0.06128689646720886"
"3333","-0.022296231240034103","-0.022296231240034103","-0.022296231240034103"
"3334","-0.040928564965724945","-0.040928564965724945","-0.040928564965724945"
"3335","0.020168259739875793","0.020168259739875793","0.020168259739875793"
"3336","0.011143758893013","0.011143758893013","0.011143758893013"
"3337","-0.003314207075163722","-0.003314207075163722","-0.003314207075163722"
"3338","0.01626863330602646","0.01626863330602646","0.01626863330602646"
"3339","-0.07430693507194519","-0.07430693507194519","-0.07430693507194519"
"3340","-0.13987858593463898","-0.13987858593463898","-0.13987858593463898"
"3341","-0.10870185494422913","-0.10870185494422913","-0.10870185494422913"
"3342","-0.029270611703395844","-0.029270611703395844","-0.029270611703395844"
"3343","-0.0865938812494278","-0.0865938812494278","-0.0865938812494278"
"3344","-0.029105808585882187","-0.029105808585882187","-0.029105808585882187"
"3345","-0.059759125113487244","-0.059759125113487244","-0.059759125113487244"
"3346","0.011749617755413055","0.011749617755413055","0.011749617755413055"
"3347","-0.030462395399808884","-0.030462395399808884","-0.030462395399808884"
"3348","-0.08777355402708054","-0.08777355402708054","-0.08777355402708054"
"3349","-0.0016779018333181739","-0.0016779018333181739","-0.0016779018333181739"
"3350","0.01217079907655716","0.01217079907655716","0.01217079907655716"
"3351","-0.05139921233057976","-0.05139921233057976","-0.05139921233057976"
"3352","-0.04424482583999634","-0.04424482583999634","-0.04424482583999634"
"3353","-0.15140396356582642","-0.15140396356582642","-0.15140396356582642"
"3354","-0.02276146411895752","-0.02276146411895752","-0.02276146411895752"
"3355","0.004071258008480072","0.004071258008480072","0.004071258008480072"
"3356","-0.05264544114470482","-0.05264544114470482","-0.05264544114470482"
"3357","0.03609573096036911","0.03609573096036911","0.03609573096036911"
"3358","-0.06309886276721954","-0.06309886276721954","-0.06309886276721954"
"3359","0.00605352595448494","0.00605352595448494","0.00605352595448494"
"3360","-0.0032802324276417494","-0.0032802324276417494","-0.0032802324276417494"
"3361","0.00711255706846714","0.00711255706846714","0.00711255706846714"
"3362","-0.05604507029056549","-0.05604507029056549","-0.05604507029056549"
"3363","0.003854969050735235","0.003854969050735235","0.003854969050735235"
"3364","-0.04878511652350426","-0.04878511652350426","-0.04878511652350426"
"3365","0.03324171155691147","0.03324171155691147","0.03324171155691147"
"3366","0.01588345691561699","0.01588345691561699","0.01588345691561699"
"3367","-0.025275006890296936","-0.025275006890296936","-0.025275006890296936"
