"Step","4BlockID - Episode_Reward/bot_2_payload","4BlockID - Episode_Reward/bot_2_payload__MIN","4BlockID - Episode_Reward/bot_2_payload__MAX"
"83","2.634274482727051","2.634274482727051","2.634274482727051"
"84","2.7512197494506836","2.7512197494506836","2.7512197494506836"
"85","2.6117002964019775","2.6117002964019775","2.6117002964019775"
"86","2.4889378547668457","2.4889378547668457","2.4889378547668457"
"87","2.2809696197509766","2.2809696197509766","2.2809696197509766"
"88","2.504357099533081","2.504357099533081","2.504357099533081"
"89","2.4715795516967773","2.4715795516967773","2.4715795516967773"
"90","2.846874237060547","2.846874237060547","2.846874237060547"
"91","2.7823586463928223","2.7823586463928223","2.7823586463928223"
"92","2.5587339401245117","2.5587339401245117","2.5587339401245117"
"93","2.8162903785705566","2.8162903785705566","2.8162903785705566"
"94","2.6562628746032715","2.6562628746032715","2.6562628746032715"
"95","2.6855711936950684","2.6855711936950684","2.6855711936950684"
"96","2.701382637023926","2.701382637023926","2.701382637023926"
"97","2.8046298027038574","2.8046298027038574","2.8046298027038574"
"98","2.653149366378784","2.653149366378784","2.653149366378784"
"99","2.7331275939941406","2.7331275939941406","2.7331275939941406"
"100","2.8906943798065186","2.8906943798065186","2.8906943798065186"
"101","3.0173757076263428","3.0173757076263428","3.0173757076263428"
"102","3.001183032989502","3.001183032989502","3.001183032989502"
"103","2.9003677368164062","2.9003677368164062","2.9003677368164062"
"104","2.9937000274658203","2.9937000274658203","2.9937000274658203"
"105","2.9494948387145996","2.9494948387145996","2.9494948387145996"
"106","2.9078893661499023","2.9078893661499023","2.9078893661499023"
"107","3.0557165145874023","3.0557165145874023","3.0557165145874023"
"108","3.014052391052246","3.014052391052246","3.014052391052246"
"109","2.946436882019043","2.946436882019043","2.946436882019043"
"110","3.071101188659668","3.071101188659668","3.071101188659668"
"111","3.066220998764038","3.066220998764038","3.066220998764038"
"112","3.0222787857055664","3.0222787857055664","3.0222787857055664"
"113","3.0054144859313965","3.0054144859313965","3.0054144859313965"
"114","2.9989781379699707","2.9989781379699707","2.9989781379699707"
"115","3.082517623901367","3.082517623901367","3.082517623901367"
"116","3.0796878337860107","3.0796878337860107","3.0796878337860107"
"117","3.0299739837646484","3.0299739837646484","3.0299739837646484"
"118","2.9617068767547607","2.9617068767547607","2.9617068767547607"
"119","2.9604623317718506","2.9604623317718506","2.9604623317718506"
"120","2.870433807373047","2.870433807373047","2.870433807373047"
"121","2.8315045833587646","2.8315045833587646","2.8315045833587646"
"122","3.0236098766326904","3.0236098766326904","3.0236098766326904"
"123","2.934316635131836","2.934316635131836","2.934316635131836"
"124","3.2743029594421387","3.2743029594421387","3.2743029594421387"
"125","3.2027158737182617","3.2027158737182617","3.2027158737182617"
"126","3.1837270259857178","3.1837270259857178","3.1837270259857178"
"127","3.3660807609558105","3.3660807609558105","3.3660807609558105"
"128","3.0931053161621094","3.0931053161621094","3.0931053161621094"
"129","3.371184825897217","3.371184825897217","3.371184825897217"
"130","3.3370633125305176","3.3370633125305176","3.3370633125305176"
"131","3.3630881309509277","3.3630881309509277","3.3630881309509277"
"132","3.221121311187744","3.221121311187744","3.221121311187744"
"133","3.3861587047576904","3.3861587047576904","3.3861587047576904"
"134","3.2792983055114746","3.2792983055114746","3.2792983055114746"
"135","3.309417247772217","3.309417247772217","3.309417247772217"
"136","3.262352705001831","3.262352705001831","3.262352705001831"
"137","3.1478679180145264","3.1478679180145264","3.1478679180145264"
"138","3.101330518722534","3.101330518722534","3.101330518722534"
"139","3.379584312438965","3.379584312438965","3.379584312438965"
"140","3.220646619796753","3.220646619796753","3.220646619796753"
"141","3.2665982246398926","3.2665982246398926","3.2665982246398926"
"142","3.252753257751465","3.252753257751465","3.252753257751465"
"143","3.432403087615967","3.432403087615967","3.432403087615967"
"144","3.481358289718628","3.481358289718628","3.481358289718628"
"145","3.412440061569214","3.412440061569214","3.412440061569214"
"146","3.3396430015563965","3.3396430015563965","3.3396430015563965"
"147","3.4145190715789795","3.4145190715789795","3.4145190715789795"
"148","3.4456403255462646","3.4456403255462646","3.4456403255462646"
"149","3.3743343353271484","3.3743343353271484","3.3743343353271484"
"150","3.4023046493530273","3.4023046493530273","3.4023046493530273"
"151","3.3920555114746094","3.3920555114746094","3.3920555114746094"
"152","3.459672689437866","3.459672689437866","3.459672689437866"
"153","3.3912100791931152","3.3912100791931152","3.3912100791931152"
"154","3.4707822799682617","3.4707822799682617","3.4707822799682617"
"155","3.467554807662964","3.467554807662964","3.467554807662964"
"156","3.496274948120117","3.496274948120117","3.496274948120117"
"157","3.5786778926849365","3.5786778926849365","3.5786778926849365"
"158","3.4617843627929688","3.4617843627929688","3.4617843627929688"
"159","3.420194149017334","3.420194149017334","3.420194149017334"
"160","3.5795607566833496","3.5795607566833496","3.5795607566833496"
"161","3.391188621520996","3.391188621520996","3.391188621520996"
"162","3.288782835006714","3.288782835006714","3.288782835006714"
"163","3.432528495788574","3.432528495788574","3.432528495788574"
"164","3.5110483169555664","3.5110483169555664","3.5110483169555664"
"165","3.50309419631958","3.50309419631958","3.50309419631958"
"166","3.5986838340759277","3.5986838340759277","3.5986838340759277"
"167","3.426210403442383","3.426210403442383","3.426210403442383"
"168","3.5466115474700928","3.5466115474700928","3.5466115474700928"
"169","3.2698943614959717","3.2698943614959717","3.2698943614959717"
"170","3.345233917236328","3.345233917236328","3.345233917236328"
"171","3.5623881816864014","3.5623881816864014","3.5623881816864014"
"172","3.660458564758301","3.660458564758301","3.660458564758301"
"173","3.7440929412841797","3.7440929412841797","3.7440929412841797"
"174","3.557906150817871","3.557906150817871","3.557906150817871"
"175","3.4442100524902344","3.4442100524902344","3.4442100524902344"
"176","3.489541530609131","3.489541530609131","3.489541530609131"
"177","3.4213552474975586","3.4213552474975586","3.4213552474975586"
"178","3.4409050941467285","3.4409050941467285","3.4409050941467285"
"179","3.6697440147399902","3.6697440147399902","3.6697440147399902"
"180","3.732010841369629","3.732010841369629","3.732010841369629"
"181","3.7097792625427246","3.7097792625427246","3.7097792625427246"
"182","3.5228238105773926","3.5228238105773926","3.5228238105773926"
"183","3.6744160652160645","3.6744160652160645","3.6744160652160645"
"184","3.5683188438415527","3.5683188438415527","3.5683188438415527"
"185","3.636995315551758","3.636995315551758","3.636995315551758"
"186","3.545445203781128","3.545445203781128","3.545445203781128"
"187","3.609611988067627","3.609611988067627","3.609611988067627"
"188","3.5684099197387695","3.5684099197387695","3.5684099197387695"
"189","3.6792571544647217","3.6792571544647217","3.6792571544647217"
"190","3.533755302429199","3.533755302429199","3.533755302429199"
"191","3.6578786373138428","3.6578786373138428","3.6578786373138428"
"192","3.4674811363220215","3.4674811363220215","3.4674811363220215"
"193","3.558897018432617","3.558897018432617","3.558897018432617"
"194","3.5748021602630615","3.5748021602630615","3.5748021602630615"
"195","3.499570846557617","3.499570846557617","3.499570846557617"
"196","3.538567304611206","3.538567304611206","3.538567304611206"
"197","3.5087857246398926","3.5087857246398926","3.5087857246398926"
"198","3.5037364959716797","3.5037364959716797","3.5037364959716797"
"199","3.4713540077209473","3.4713540077209473","3.4713540077209473"
"200","3.6115899085998535","3.6115899085998535","3.6115899085998535"
"201","3.507312774658203","3.507312774658203","3.507312774658203"
"202","3.4163384437561035","3.4163384437561035","3.4163384437561035"
"203","3.2824325561523438","3.2824325561523438","3.2824325561523438"
"204","3.2897555828094482","3.2897555828094482","3.2897555828094482"
"205","3.5444278717041016","3.5444278717041016","3.5444278717041016"
"206","3.6185414791107178","3.6185414791107178","3.6185414791107178"
"207","3.5796380043029785","3.5796380043029785","3.5796380043029785"
"208","3.6497578620910645","3.6497578620910645","3.6497578620910645"
"209","3.4174203872680664","3.4174203872680664","3.4174203872680664"
"210","3.605193614959717","3.605193614959717","3.605193614959717"
"211","3.742391586303711","3.742391586303711","3.742391586303711"
"212","3.476750373840332","3.476750373840332","3.476750373840332"
"213","3.5596492290496826","3.5596492290496826","3.5596492290496826"
"214","3.6786460876464844","3.6786460876464844","3.6786460876464844"
"215","3.6133008003234863","3.6133008003234863","3.6133008003234863"
"216","3.7569427490234375","3.7569427490234375","3.7569427490234375"
"217","3.767958402633667","3.767958402633667","3.767958402633667"
"218","3.779365062713623","3.779365062713623","3.779365062713623"
"219","3.7609517574310303","3.7609517574310303","3.7609517574310303"
"220","3.7480101585388184","3.7480101585388184","3.7480101585388184"
"221","3.4531092643737793","3.4531092643737793","3.4531092643737793"
"222","3.358407735824585","3.358407735824585","3.358407735824585"
"223","3.7343013286590576","3.7343013286590576","3.7343013286590576"
"224","3.5222327709198","3.5222327709198","3.5222327709198"
"225","3.6455321311950684","3.6455321311950684","3.6455321311950684"
"226","3.4541385173797607","3.4541385173797607","3.4541385173797607"
"227","3.5771117210388184","3.5771117210388184","3.5771117210388184"
"228","3.6144466400146484","3.6144466400146484","3.6144466400146484"
"229","3.668036460876465","3.668036460876465","3.668036460876465"
"230","3.661698818206787","3.661698818206787","3.661698818206787"
"231","3.6837158203125","3.6837158203125","3.6837158203125"
"232","3.7019248008728027","3.7019248008728027","3.7019248008728027"
"233","3.7221839427948","3.7221839427948","3.7221839427948"
"234","3.6799230575561523","3.6799230575561523","3.6799230575561523"
"235","3.7301230430603027","3.7301230430603027","3.7301230430603027"
"236","3.7793662548065186","3.7793662548065186","3.7793662548065186"
"237","3.731823682785034","3.731823682785034","3.731823682785034"
"238","3.726682662963867","3.726682662963867","3.726682662963867"
"239","3.6908042430877686","3.6908042430877686","3.6908042430877686"
"240","3.7280776500701904","3.7280776500701904","3.7280776500701904"
"241","3.634868621826172","3.634868621826172","3.634868621826172"
"242","3.602336883544922","3.602336883544922","3.602336883544922"
"243","3.640835762023926","3.640835762023926","3.640835762023926"
"244","3.6667819023132324","3.6667819023132324","3.6667819023132324"
"245","3.718841552734375","3.718841552734375","3.718841552734375"
"246","3.6203131675720215","3.6203131675720215","3.6203131675720215"
"247","3.709897041320801","3.709897041320801","3.709897041320801"
"248","3.731868267059326","3.731868267059326","3.731868267059326"
"249","3.835670232772827","3.835670232772827","3.835670232772827"
"250","3.5577659606933594","3.5577659606933594","3.5577659606933594"
"251","3.6693532466888428","3.6693532466888428","3.6693532466888428"
"252","3.6875510215759277","3.6875510215759277","3.6875510215759277"
"253","3.698497772216797","3.698497772216797","3.698497772216797"
"254","3.745830535888672","3.745830535888672","3.745830535888672"
"255","3.578693389892578","3.578693389892578","3.578693389892578"
"256","3.682328939437866","3.682328939437866","3.682328939437866"
"257","3.5789074897766113","3.5789074897766113","3.5789074897766113"
"258","3.739933967590332","3.739933967590332","3.739933967590332"
"259","3.7078168392181396","3.7078168392181396","3.7078168392181396"
"260","3.6277520656585693","3.6277520656585693","3.6277520656585693"
"261","3.6531667709350586","3.6531667709350586","3.6531667709350586"
"262","3.407017707824707","3.407017707824707","3.407017707824707"
"263","3.739290237426758","3.739290237426758","3.739290237426758"
"264","3.5931549072265625","3.5931549072265625","3.5931549072265625"
"265","3.636791229248047","3.636791229248047","3.636791229248047"
"266","3.108428478240967","3.108428478240967","3.108428478240967"
"267","3.6149089336395264","3.6149089336395264","3.6149089336395264"
"268","3.691326856613159","3.691326856613159","3.691326856613159"
"269","3.6716697216033936","3.6716697216033936","3.6716697216033936"
"270","3.731151580810547","3.731151580810547","3.731151580810547"
"271","3.7581958770751953","3.7581958770751953","3.7581958770751953"
"272","3.73526668548584","3.73526668548584","3.73526668548584"
"273","3.6572213172912598","3.6572213172912598","3.6572213172912598"
"274","3.755309581756592","3.755309581756592","3.755309581756592"
"275","3.7171313762664795","3.7171313762664795","3.7171313762664795"
"276","3.618253707885742","3.618253707885742","3.618253707885742"
"277","3.683649778366089","3.683649778366089","3.683649778366089"
"278","3.7409472465515137","3.7409472465515137","3.7409472465515137"
"279","3.6002578735351562","3.6002578735351562","3.6002578735351562"
"280","3.6252315044403076","3.6252315044403076","3.6252315044403076"
"281","3.55511474609375","3.55511474609375","3.55511474609375"
"282","3.7531065940856934","3.7531065940856934","3.7531065940856934"
"283","3.582960844039917","3.582960844039917","3.582960844039917"
"284","3.423654556274414","3.423654556274414","3.423654556274414"
"285","3.5617880821228027","3.5617880821228027","3.5617880821228027"
"286","3.657308578491211","3.657308578491211","3.657308578491211"
"287","3.6503162384033203","3.6503162384033203","3.6503162384033203"
"288","3.662407636642456","3.662407636642456","3.662407636642456"
"289","3.6528706550598145","3.6528706550598145","3.6528706550598145"
"290","3.6839826107025146","3.6839826107025146","3.6839826107025146"
"291","3.680966854095459","3.680966854095459","3.680966854095459"
"292","3.7827162742614746","3.7827162742614746","3.7827162742614746"
"293","3.7752702236175537","3.7752702236175537","3.7752702236175537"
"294","3.801029920578003","3.801029920578003","3.801029920578003"
"295","3.7226686477661133","3.7226686477661133","3.7226686477661133"
"296","3.7256603240966797","3.7256603240966797","3.7256603240966797"
"297","3.6244025230407715","3.6244025230407715","3.6244025230407715"
"298","3.6329989433288574","3.6329989433288574","3.6329989433288574"
"299","3.5593373775482178","3.5593373775482178","3.5593373775482178"
"300","3.677647352218628","3.677647352218628","3.677647352218628"
"301","3.6989247798919678","3.6989247798919678","3.6989247798919678"
"302","3.78611159324646","3.78611159324646","3.78611159324646"
"303","3.6318747997283936","3.6318747997283936","3.6318747997283936"
"304","3.5796775817871094","3.5796775817871094","3.5796775817871094"
"305","3.645688533782959","3.645688533782959","3.645688533782959"
"306","3.653803586959839","3.653803586959839","3.653803586959839"
"307","3.5625476837158203","3.5625476837158203","3.5625476837158203"
"308","3.6012511253356934","3.6012511253356934","3.6012511253356934"
"309","3.7968461513519287","3.7968461513519287","3.7968461513519287"
"310","3.8043742179870605","3.8043742179870605","3.8043742179870605"
"311","3.794541120529175","3.794541120529175","3.794541120529175"
"312","3.647068738937378","3.647068738937378","3.647068738937378"
"313","3.641371488571167","3.641371488571167","3.641371488571167"
"314","3.724269390106201","3.724269390106201","3.724269390106201"
"315","3.727389097213745","3.727389097213745","3.727389097213745"
"316","3.7718124389648438","3.7718124389648438","3.7718124389648438"
"317","3.636742115020752","3.636742115020752","3.636742115020752"
"318","3.6894803047180176","3.6894803047180176","3.6894803047180176"
"319","3.737215757369995","3.737215757369995","3.737215757369995"
"320","3.7445406913757324","3.7445406913757324","3.7445406913757324"
"321","3.5626819133758545","3.5626819133758545","3.5626819133758545"
"322","3.732846260070801","3.732846260070801","3.732846260070801"
"323","3.681203842163086","3.681203842163086","3.681203842163086"
"324","3.6453206539154053","3.6453206539154053","3.6453206539154053"
"325","3.632383108139038","3.632383108139038","3.632383108139038"
"326","3.760528087615967","3.760528087615967","3.760528087615967"
"327","3.824005603790283","3.824005603790283","3.824005603790283"
"328","3.479151487350464","3.479151487350464","3.479151487350464"
"329","3.7266499996185303","3.7266499996185303","3.7266499996185303"
"330","3.2904129028320312","3.2904129028320312","3.2904129028320312"
"331","3.666987895965576","3.666987895965576","3.666987895965576"
"332","3.3897740840911865","3.3897740840911865","3.3897740840911865"
"333","3.672555923461914","3.672555923461914","3.672555923461914"
"334","3.8358829021453857","3.8358829021453857","3.8358829021453857"
"335","3.6648106575012207","3.6648106575012207","3.6648106575012207"
"336","3.777583122253418","3.777583122253418","3.777583122253418"
"337","3.566277265548706","3.566277265548706","3.566277265548706"
"338","3.637852668762207","3.637852668762207","3.637852668762207"
"339","3.7815608978271484","3.7815608978271484","3.7815608978271484"
"340","3.7002084255218506","3.7002084255218506","3.7002084255218506"
"341","3.58606219291687","3.58606219291687","3.58606219291687"
"342","3.4517202377319336","3.4517202377319336","3.4517202377319336"
"343","3.46964168548584","3.46964168548584","3.46964168548584"
"344","3.730536937713623","3.730536937713623","3.730536937713623"
"345","3.6430859565734863","3.6430859565734863","3.6430859565734863"
"346","3.398904323577881","3.398904323577881","3.398904323577881"
"347","3.6141533851623535","3.6141533851623535","3.6141533851623535"
"348","3.6333060264587402","3.6333060264587402","3.6333060264587402"
"349","3.7445621490478516","3.7445621490478516","3.7445621490478516"
"350","3.573455810546875","3.573455810546875","3.573455810546875"
"351","3.7077293395996094","3.7077293395996094","3.7077293395996094"
"352","3.4878203868865967","3.4878203868865967","3.4878203868865967"
"353","3.6157851219177246","3.6157851219177246","3.6157851219177246"
"354","3.700885534286499","3.700885534286499","3.700885534286499"
"355","3.653864860534668","3.653864860534668","3.653864860534668"
"356","3.725545644760132","3.725545644760132","3.725545644760132"
"357","3.73896861076355","3.73896861076355","3.73896861076355"
"358","3.6947731971740723","3.6947731971740723","3.6947731971740723"
"359","3.6390628814697266","3.6390628814697266","3.6390628814697266"
"360","3.7321224212646484","3.7321224212646484","3.7321224212646484"
"361","3.7616195678710938","3.7616195678710938","3.7616195678710938"
"362","3.651949882507324","3.651949882507324","3.651949882507324"
"363","3.5614938735961914","3.5614938735961914","3.5614938735961914"
"364","3.7037792205810547","3.7037792205810547","3.7037792205810547"
"365","3.760584831237793","3.760584831237793","3.760584831237793"
"366","3.611813545227051","3.611813545227051","3.611813545227051"
"367","3.5974669456481934","3.5974669456481934","3.5974669456481934"
"368","3.685040235519409","3.685040235519409","3.685040235519409"
"369","3.640324354171753","3.640324354171753","3.640324354171753"
"370","3.6074161529541016","3.6074161529541016","3.6074161529541016"
"371","3.4477529525756836","3.4477529525756836","3.4477529525756836"
"372","3.5899276733398438","3.5899276733398438","3.5899276733398438"
"373","3.6881017684936523","3.6881017684936523","3.6881017684936523"
"374","3.7306270599365234","3.7306270599365234","3.7306270599365234"
"375","3.739727735519409","3.739727735519409","3.739727735519409"
"376","3.660451650619507","3.660451650619507","3.660451650619507"
"377","3.520966053009033","3.520966053009033","3.520966053009033"
"378","3.661609649658203","3.661609649658203","3.661609649658203"
"379","3.5186688899993896","3.5186688899993896","3.5186688899993896"
"380","3.6817574501037598","3.6817574501037598","3.6817574501037598"
"381","3.5849480628967285","3.5849480628967285","3.5849480628967285"
"382","3.6107232570648193","3.6107232570648193","3.6107232570648193"
"383","3.5987987518310547","3.5987987518310547","3.5987987518310547"
"384","3.7792258262634277","3.7792258262634277","3.7792258262634277"
"385","3.62092661857605","3.62092661857605","3.62092661857605"
"386","3.4633445739746094","3.4633445739746094","3.4633445739746094"
"387","3.655515670776367","3.655515670776367","3.655515670776367"
"388","3.704281806945801","3.704281806945801","3.704281806945801"
"389","3.6977787017822266","3.6977787017822266","3.6977787017822266"
"390","3.7670631408691406","3.7670631408691406","3.7670631408691406"
"391","3.4970061779022217","3.4970061779022217","3.4970061779022217"
"392","3.7620837688446045","3.7620837688446045","3.7620837688446045"
"393","3.616793632507324","3.616793632507324","3.616793632507324"
"394","3.6444802284240723","3.6444802284240723","3.6444802284240723"
"395","3.7282252311706543","3.7282252311706543","3.7282252311706543"
"396","3.5619189739227295","3.5619189739227295","3.5619189739227295"
"397","3.601076126098633","3.601076126098633","3.601076126098633"
"398","3.7088470458984375","3.7088470458984375","3.7088470458984375"
"399","3.5701160430908203","3.5701160430908203","3.5701160430908203"
"400","3.6701111793518066","3.6701111793518066","3.6701111793518066"
"401","3.6058754920959473","3.6058754920959473","3.6058754920959473"
"402","3.66843318939209","3.66843318939209","3.66843318939209"
"403","3.5478386878967285","3.5478386878967285","3.5478386878967285"
"404","3.6616687774658203","3.6616687774658203","3.6616687774658203"
"405","3.476489782333374","3.476489782333374","3.476489782333374"
"406","3.655068874359131","3.655068874359131","3.655068874359131"
"407","3.6773276329040527","3.6773276329040527","3.6773276329040527"
"408","3.6670310497283936","3.6670310497283936","3.6670310497283936"
"409","3.576794147491455","3.576794147491455","3.576794147491455"
"410","3.6202521324157715","3.6202521324157715","3.6202521324157715"
"411","3.4613234996795654","3.4613234996795654","3.4613234996795654"
"412","3.6774187088012695","3.6774187088012695","3.6774187088012695"
"413","3.4420106410980225","3.4420106410980225","3.4420106410980225"
"414","3.5207278728485107","3.5207278728485107","3.5207278728485107"
"415","3.7317492961883545","3.7317492961883545","3.7317492961883545"
"416","3.5509767532348633","3.5509767532348633","3.5509767532348633"
"417","3.7398366928100586","3.7398366928100586","3.7398366928100586"
"418","3.7355761528015137","3.7355761528015137","3.7355761528015137"
"419","3.497776746749878","3.497776746749878","3.497776746749878"
"420","3.749983787536621","3.749983787536621","3.749983787536621"
"421","3.4908931255340576","3.4908931255340576","3.4908931255340576"
"422","3.711958646774292","3.711958646774292","3.711958646774292"
"423","3.6837527751922607","3.6837527751922607","3.6837527751922607"
"424","3.565445899963379","3.565445899963379","3.565445899963379"
"425","3.683725118637085","3.683725118637085","3.683725118637085"
"426","3.7324960231781006","3.7324960231781006","3.7324960231781006"
"427","3.722590208053589","3.722590208053589","3.722590208053589"
"428","3.6767306327819824","3.6767306327819824","3.6767306327819824"
"429","3.4310474395751953","3.4310474395751953","3.4310474395751953"
"430","3.6726107597351074","3.6726107597351074","3.6726107597351074"
"431","3.439990520477295","3.439990520477295","3.439990520477295"
"432","3.651698589324951","3.651698589324951","3.651698589324951"
"433","3.5266799926757812","3.5266799926757812","3.5266799926757812"
"434","3.529252052307129","3.529252052307129","3.529252052307129"
"435","3.719393491744995","3.719393491744995","3.719393491744995"
"436","3.707937717437744","3.707937717437744","3.707937717437744"
"437","3.6536262035369873","3.6536262035369873","3.6536262035369873"
"438","3.573017120361328","3.573017120361328","3.573017120361328"
"439","3.731032371520996","3.731032371520996","3.731032371520996"
"440","3.671208143234253","3.671208143234253","3.671208143234253"
"441","3.7280774116516113","3.7280774116516113","3.7280774116516113"
"442","3.6362340450286865","3.6362340450286865","3.6362340450286865"
"443","3.628312587738037","3.628312587738037","3.628312587738037"
"444","3.66296648979187","3.66296648979187","3.66296648979187"
"445","3.6496925354003906","3.6496925354003906","3.6496925354003906"
"446","3.616295576095581","3.616295576095581","3.616295576095581"
"447","3.55787992477417","3.55787992477417","3.55787992477417"
"448","3.6614279747009277","3.6614279747009277","3.6614279747009277"
"449","3.546243190765381","3.546243190765381","3.546243190765381"
"450","3.72294282913208","3.72294282913208","3.72294282913208"
"451","3.2093920707702637","3.2093920707702637","3.2093920707702637"
"452","3.5674285888671875","3.5674285888671875","3.5674285888671875"
"453","3.5060977935791016","3.5060977935791016","3.5060977935791016"
"454","3.3029837608337402","3.3029837608337402","3.3029837608337402"
"455","3.450713634490967","3.450713634490967","3.450713634490967"
"456","3.5814208984375","3.5814208984375","3.5814208984375"
"457","3.5700950622558594","3.5700950622558594","3.5700950622558594"
"458","3.462076187133789","3.462076187133789","3.462076187133789"
"459","3.4946541786193848","3.4946541786193848","3.4946541786193848"
"460","3.5272583961486816","3.5272583961486816","3.5272583961486816"
"461","3.428560256958008","3.428560256958008","3.428560256958008"
"462","3.5149381160736084","3.5149381160736084","3.5149381160736084"
"463","3.5624637603759766","3.5624637603759766","3.5624637603759766"
