"Step","4BlockID2 - Metrics/targetPosition/error_pos_2d","4BlockID2 - Metrics/targetPosition/error_pos_2d__MIN","4BlockID2 - Metrics/targetPosition/error_pos_2d__MAX"
"10118","0.3765909671783447","0.3765909671783447","0.3765909671783447"
"10119","0.4080028533935547","0.4080028533935547","0.4080028533935547"
"10120","0.4365714490413666","0.4365714490413666","0.4365714490413666"
"10121","0.32773131132125854","0.32773131132125854","0.32773131132125854"
"10122","0.3345144987106323","0.3345144987106323","0.3345144987106323"
"10123","0.5367666482925415","0.5367666482925415","0.5367666482925415"
"10124","0.3406825065612793","0.3406825065612793","0.3406825065612793"
"10125","0.4124806821346283","0.4124806821346283","0.4124806821346283"
"10126","0.37250280380249023","0.37250280380249023","0.37250280380249023"
"10127","0.4157863259315491","0.4157863259315491","0.4157863259315491"
"10128","0.4217345118522644","0.4217345118522644","0.4217345118522644"
"10129","0.5389196872711182","0.5389196872711182","0.5389196872711182"
"10130","0.4986775517463684","0.4986775517463684","0.4986775517463684"
"10131","0.3503051698207855","0.3503051698207855","0.3503051698207855"
"10132","0.36526474356651306","0.36526474356651306","0.36526474356651306"
"10133","0.40841221809387207","0.40841221809387207","0.40841221809387207"
"10134","0.38400086760520935","0.38400086760520935","0.38400086760520935"
"10135","0.4142141044139862","0.4142141044139862","0.4142141044139862"
"10136","0.34720897674560547","0.34720897674560547","0.34720897674560547"
"10137","0.367480605840683","0.367480605840683","0.367480605840683"
"10138","0.3944817781448364","0.3944817781448364","0.3944817781448364"
"10139","0.3350069522857666","0.3350069522857666","0.3350069522857666"
"10140","0.4056170880794525","0.4056170880794525","0.4056170880794525"
"10141","0.29457423090934753","0.29457423090934753","0.29457423090934753"
"10142","0.49278420209884644","0.49278420209884644","0.49278420209884644"
"10143","0.29888075590133667","0.29888075590133667","0.29888075590133667"
"10144","0.44777435064315796","0.44777435064315796","0.44777435064315796"
"10145","0.3438374996185303","0.3438374996185303","0.3438374996185303"
"10146","0.42066311836242676","0.42066311836242676","0.42066311836242676"
"10147","0.3202019929885864","0.3202019929885864","0.3202019929885864"
"10148","0.36979371309280396","0.36979371309280396","0.36979371309280396"
"10149","0.4399760961532593","0.4399760961532593","0.4399760961532593"
"10150","0.4123472571372986","0.4123472571372986","0.4123472571372986"
"10151","0.3547610640525818","0.3547610640525818","0.3547610640525818"
"10152","0.30303680896759033","0.30303680896759033","0.30303680896759033"
"10153","0.29744893312454224","0.29744893312454224","0.29744893312454224"
"10154","0.38266521692276","0.38266521692276","0.38266521692276"
"10155","0.350600004196167","0.350600004196167","0.350600004196167"
"10156","0.3427116274833679","0.3427116274833679","0.3427116274833679"
"10157","0.32662615180015564","0.32662615180015564","0.32662615180015564"
"10158","0.3865448832511902","0.3865448832511902","0.3865448832511902"
"10159","0.4469296932220459","0.4469296932220459","0.4469296932220459"
"10160","0.3529987335205078","0.3529987335205078","0.3529987335205078"
"10161","0.42469701170921326","0.42469701170921326","0.42469701170921326"
"10162","0.45127660036087036","0.45127660036087036","0.45127660036087036"
"10163","0.41642364859580994","0.41642364859580994","0.41642364859580994"
"10164","0.5177684426307678","0.5177684426307678","0.5177684426307678"
"10165","0.5025994181632996","0.5025994181632996","0.5025994181632996"
"10166","0.40591081976890564","0.40591081976890564","0.40591081976890564"
"10167","0.4246233105659485","0.4246233105659485","0.4246233105659485"
"10168","0.4315490126609802","0.4315490126609802","0.4315490126609802"
"10169","0.5151481628417969","0.5151481628417969","0.5151481628417969"
"10170","0.37817057967185974","0.37817057967185974","0.37817057967185974"
"10171","0.5268210172653198","0.5268210172653198","0.5268210172653198"
"10172","0.46349620819091797","0.46349620819091797","0.46349620819091797"
"10173","0.510861337184906","0.510861337184906","0.510861337184906"
"10174","0.38387712836265564","0.38387712836265564","0.38387712836265564"
"10175","0.5281926989555359","0.5281926989555359","0.5281926989555359"
"10176","0.588405966758728","0.588405966758728","0.588405966758728"
"10177","0.47175949811935425","0.47175949811935425","0.47175949811935425"
"10178","0.44096094369888306","0.44096094369888306","0.44096094369888306"
"10179","0.49030327796936035","0.49030327796936035","0.49030327796936035"
"10180","0.46626847982406616","0.46626847982406616","0.46626847982406616"
"10181","0.4136240482330322","0.4136240482330322","0.4136240482330322"
"10182","0.533027172088623","0.533027172088623","0.533027172088623"
"10183","0.6647531986236572","0.6647531986236572","0.6647531986236572"
"10184","0.4732658267021179","0.4732658267021179","0.4732658267021179"
"10185","0.3958991467952728","0.3958991467952728","0.3958991467952728"
"10186","0.7065793871879578","0.7065793871879578","0.7065793871879578"
"10187","0.5197454690933228","0.5197454690933228","0.5197454690933228"
"10188","0.4833124279975891","0.4833124279975891","0.4833124279975891"
"10189","0.4390812814235687","0.4390812814235687","0.4390812814235687"
"10190","0.42006540298461914","0.42006540298461914","0.42006540298461914"
"10191","0.38376903533935547","0.38376903533935547","0.38376903533935547"
"10192","0.6085301637649536","0.6085301637649536","0.6085301637649536"
"10193","0.5053874254226685","0.5053874254226685","0.5053874254226685"
"10194","0.42758962512016296","0.42758962512016296","0.42758962512016296"
"10195","0.523160994052887","0.523160994052887","0.523160994052887"
"10196","0.41074955463409424","0.41074955463409424","0.41074955463409424"
"10197","0.43027639389038086","0.43027639389038086","0.43027639389038086"
"10198","0.5005208253860474","0.5005208253860474","0.5005208253860474"
"10199","0.45549318194389343","0.45549318194389343","0.45549318194389343"
"10200","0.37595701217651367","0.37595701217651367","0.37595701217651367"
"10201","0.4311610162258148","0.4311610162258148","0.4311610162258148"
"10202","0.40557917952537537","0.40557917952537537","0.40557917952537537"
"10203","0.3480270802974701","0.3480270802974701","0.3480270802974701"
"10204","0.3922607898712158","0.3922607898712158","0.3922607898712158"
"10205","0.4639386534690857","0.4639386534690857","0.4639386534690857"
"10206","0.6002871990203857","0.6002871990203857","0.6002871990203857"
"10207","0.6009951233863831","0.6009951233863831","0.6009951233863831"
"10208","0.46042871475219727","0.46042871475219727","0.46042871475219727"
"10209","0.35080739855766296","0.35080739855766296","0.35080739855766296"
"10210","0.421683669090271","0.421683669090271","0.421683669090271"
"10211","0.47102174162864685","0.47102174162864685","0.47102174162864685"
"10212","0.4542923867702484","0.4542923867702484","0.4542923867702484"
"10213","0.42271745204925537","0.42271745204925537","0.42271745204925537"
"10214","0.4452049136161804","0.4452049136161804","0.4452049136161804"
"10215","0.6435608863830566","0.6435608863830566","0.6435608863830566"
"10216","0.4399413466453552","0.4399413466453552","0.4399413466453552"
"10217","0.5669934153556824","0.5669934153556824","0.5669934153556824"
"10218","0.39701494574546814","0.39701494574546814","0.39701494574546814"
"10219","0.5406175851821899","0.5406175851821899","0.5406175851821899"
"10220","0.35463231801986694","0.35463231801986694","0.35463231801986694"
"10221","0.46155089139938354","0.46155089139938354","0.46155089139938354"
"10222","0.5453495383262634","0.5453495383262634","0.5453495383262634"
"10223","0.45374006032943726","0.45374006032943726","0.45374006032943726"
"10224","0.39281412959098816","0.39281412959098816","0.39281412959098816"
"10225","0.5491005182266235","0.5491005182266235","0.5491005182266235"
"10226","0.3651762902736664","0.3651762902736664","0.3651762902736664"
"10227","0.4687964618206024","0.4687964618206024","0.4687964618206024"
"10228","0.4198397994041443","0.4198397994041443","0.4198397994041443"
"10229","0.4519815146923065","0.4519815146923065","0.4519815146923065"
"10230","0.44199228286743164","0.44199228286743164","0.44199228286743164"
"10231","0.46039479970932007","0.46039479970932007","0.46039479970932007"
"10232","0.5067653656005859","0.5067653656005859","0.5067653656005859"
"10233","0.44933050870895386","0.44933050870895386","0.44933050870895386"
"10234","0.34329646825790405","0.34329646825790405","0.34329646825790405"
"10235","0.49665749073028564","0.49665749073028564","0.49665749073028564"
"10236","0.35234329104423523","0.35234329104423523","0.35234329104423523"
"10237","0.3955499827861786","0.3955499827861786","0.3955499827861786"
"10238","0.32579630613327026","0.32579630613327026","0.32579630613327026"
"10239","0.5487948060035706","0.5487948060035706","0.5487948060035706"
"10240","0.6642455458641052","0.6642455458641052","0.6642455458641052"
"10241","0.6137211322784424","0.6137211322784424","0.6137211322784424"
"10242","0.4448243975639343","0.4448243975639343","0.4448243975639343"
"10243","0.5831863284111023","0.5831863284111023","0.5831863284111023"
"10244","0.5575860738754272","0.5575860738754272","0.5575860738754272"
"10245","0.4641592502593994","0.4641592502593994","0.4641592502593994"
"10246","0.5672793388366699","0.5672793388366699","0.5672793388366699"
"10247","0.4502067565917969","0.4502067565917969","0.4502067565917969"
"10248","0.4971688687801361","0.4971688687801361","0.4971688687801361"
"10249","0.5134803056716919","0.5134803056716919","0.5134803056716919"
"10250","0.4648541808128357","0.4648541808128357","0.4648541808128357"
"10251","0.3444337844848633","0.3444337844848633","0.3444337844848633"
"10252","0.458322137594223","0.458322137594223","0.458322137594223"
"10253","0.48779726028442383","0.48779726028442383","0.48779726028442383"
"10254","0.47258123755455017","0.47258123755455017","0.47258123755455017"
"10255","0.634996771812439","0.634996771812439","0.634996771812439"
"10256","0.44490036368370056","0.44490036368370056","0.44490036368370056"
"10257","0.5071189999580383","0.5071189999580383","0.5071189999580383"
"10258","0.6785979270935059","0.6785979270935059","0.6785979270935059"
"10259","0.5517970323562622","0.5517970323562622","0.5517970323562622"
"10260","0.5867486000061035","0.5867486000061035","0.5867486000061035"
"10261","0.49861472845077515","0.49861472845077515","0.49861472845077515"
"10262","0.5404967069625854","0.5404967069625854","0.5404967069625854"
"10263","0.46637123823165894","0.46637123823165894","0.46637123823165894"
"10264","0.5025578141212463","0.5025578141212463","0.5025578141212463"
"10265","0.44813793897628784","0.44813793897628784","0.44813793897628784"
"10266","0.4300116002559662","0.4300116002559662","0.4300116002559662"
"10267","0.3269463777542114","0.3269463777542114","0.3269463777542114"
"10268","0.4490894079208374","0.4490894079208374","0.4490894079208374"
"10269","0.679548978805542","0.679548978805542","0.679548978805542"
"10270","0.4603160321712494","0.4603160321712494","0.4603160321712494"
"10271","0.4398133158683777","0.4398133158683777","0.4398133158683777"
"10272","0.29422813653945923","0.29422813653945923","0.29422813653945923"
"10273","0.4735466241836548","0.4735466241836548","0.4735466241836548"
"10274","0.5099999904632568","0.5099999904632568","0.5099999904632568"
"10275","0.5182113647460938","0.5182113647460938","0.5182113647460938"
"10276","0.4409133791923523","0.4409133791923523","0.4409133791923523"
"10277","0.3947610557079315","0.3947610557079315","0.3947610557079315"
"10278","0.43829482793807983","0.43829482793807983","0.43829482793807983"
"10279","0.4051687717437744","0.4051687717437744","0.4051687717437744"
"10280","0.36612653732299805","0.36612653732299805","0.36612653732299805"
"10281","0.6509945392608643","0.6509945392608643","0.6509945392608643"
"10282","0.48272740840911865","0.48272740840911865","0.48272740840911865"
"10283","0.5531038045883179","0.5531038045883179","0.5531038045883179"
"10284","0.4259408712387085","0.4259408712387085","0.4259408712387085"
"10285","0.4060567021369934","0.4060567021369934","0.4060567021369934"
"10286","0.31783726811408997","0.31783726811408997","0.31783726811408997"
"10287","0.3326561152935028","0.3326561152935028","0.3326561152935028"
"10288","0.4489695429801941","0.4489695429801941","0.4489695429801941"
"10289","0.4351925551891327","0.4351925551891327","0.4351925551891327"
"10290","0.37301087379455566","0.37301087379455566","0.37301087379455566"
"10291","0.4024551808834076","0.4024551808834076","0.4024551808834076"
"10292","0.2983744740486145","0.2983744740486145","0.2983744740486145"
"10293","0.3023509383201599","0.3023509383201599","0.3023509383201599"
"10294","0.39340195059776306","0.39340195059776306","0.39340195059776306"
"10295","0.37620681524276733","0.37620681524276733","0.37620681524276733"
"10296","0.4649023711681366","0.4649023711681366","0.4649023711681366"
"10297","0.6503956317901611","0.6503956317901611","0.6503956317901611"
"10298","0.4106485843658447","0.4106485843658447","0.4106485843658447"
"10299","0.3706147372722626","0.3706147372722626","0.3706147372722626"
"10300","0.4875619411468506","0.4875619411468506","0.4875619411468506"
"10301","0.36967283487319946","0.36967283487319946","0.36967283487319946"
"10302","0.359332799911499","0.359332799911499","0.359332799911499"
"10303","0.3417758345603943","0.3417758345603943","0.3417758345603943"
"10304","0.6334252953529358","0.6334252953529358","0.6334252953529358"
"10305","0.4707809388637543","0.4707809388637543","0.4707809388637543"
"10306","0.36313462257385254","0.36313462257385254","0.36313462257385254"
"10307","0.40417537093162537","0.40417537093162537","0.40417537093162537"
"10308","0.3622986972332001","0.3622986972332001","0.3622986972332001"
"10309","0.6796741485595703","0.6796741485595703","0.6796741485595703"
"10310","0.3381936252117157","0.3381936252117157","0.3381936252117157"
"10311","0.40263956785202026","0.40263956785202026","0.40263956785202026"
"10312","0.43699055910110474","0.43699055910110474","0.43699055910110474"
"10313","0.3356071412563324","0.3356071412563324","0.3356071412563324"
"10314","0.3827894628047943","0.3827894628047943","0.3827894628047943"
"10315","0.4283604025840759","0.4283604025840759","0.4283604025840759"
"10316","0.358102411031723","0.358102411031723","0.358102411031723"
"10317","0.3093024492263794","0.3093024492263794","0.3093024492263794"
"10318","0.3663841485977173","0.3663841485977173","0.3663841485977173"
"10319","0.36654430627822876","0.36654430627822876","0.36654430627822876"
"10320","0.3310874104499817","0.3310874104499817","0.3310874104499817"
"10321","0.3104276955127716","0.3104276955127716","0.3104276955127716"
"10322","0.3690353035926819","0.3690353035926819","0.3690353035926819"
"10323","0.4550451636314392","0.4550451636314392","0.4550451636314392"
"10324","0.2797124981880188","0.2797124981880188","0.2797124981880188"
"10325","0.5858035683631897","0.5858035683631897","0.5858035683631897"
"10326","0.27906113862991333","0.27906113862991333","0.27906113862991333"
"10327","0.32199177145957947","0.32199177145957947","0.32199177145957947"
"10328","0.4355831742286682","0.4355831742286682","0.4355831742286682"
"10329","0.34987151622772217","0.34987151622772217","0.34987151622772217"
"10330","0.38932740688323975","0.38932740688323975","0.38932740688323975"
"10331","0.3466112017631531","0.3466112017631531","0.3466112017631531"
"10332","0.31699371337890625","0.31699371337890625","0.31699371337890625"
"10333","0.4442903399467468","0.4442903399467468","0.4442903399467468"
"10334","0.33904004096984863","0.33904004096984863","0.33904004096984863"
"10335","0.37209030985832214","0.37209030985832214","0.37209030985832214"
"10336","0.5163631439208984","0.5163631439208984","0.5163631439208984"
"10337","0.5452291965484619","0.5452291965484619","0.5452291965484619"
"10338","0.4458363652229309","0.4458363652229309","0.4458363652229309"
"10339","0.35362333059310913","0.35362333059310913","0.35362333059310913"
"10340","0.4651409089565277","0.4651409089565277","0.4651409089565277"
"10341","0.3619292676448822","0.3619292676448822","0.3619292676448822"
"10342","0.42982298135757446","0.42982298135757446","0.42982298135757446"
"10343","0.43928903341293335","0.43928903341293335","0.43928903341293335"
"10344","0.41620680689811707","0.41620680689811707","0.41620680689811707"
"10345","0.6248900890350342","0.6248900890350342","0.6248900890350342"
"10346","0.37088388204574585","0.37088388204574585","0.37088388204574585"
"10347","0.3245179057121277","0.3245179057121277","0.3245179057121277"
"10348","0.43451711535453796","0.43451711535453796","0.43451711535453796"
"10349","0.3465542197227478","0.3465542197227478","0.3465542197227478"
"10350","0.3026263415813446","0.3026263415813446","0.3026263415813446"
"10351","0.3190452456474304","0.3190452456474304","0.3190452456474304"
"10352","0.48948854207992554","0.48948854207992554","0.48948854207992554"
"10353","0.4649113118648529","0.4649113118648529","0.4649113118648529"
"10354","0.2896105647087097","0.2896105647087097","0.2896105647087097"
"10355","0.24634253978729248","0.24634253978729248","0.24634253978729248"
"10356","0.3789026141166687","0.3789026141166687","0.3789026141166687"
"10357","0.4303661286830902","0.4303661286830902","0.4303661286830902"
"10358","0.37480518221855164","0.37480518221855164","0.37480518221855164"
"10359","0.3539906442165375","0.3539906442165375","0.3539906442165375"
"10360","0.6243727207183838","0.6243727207183838","0.6243727207183838"
"10361","0.4516405463218689","0.4516405463218689","0.4516405463218689"
"10362","0.41106197237968445","0.41106197237968445","0.41106197237968445"
"10363","0.30797985196113586","0.30797985196113586","0.30797985196113586"
"10364","0.4300086200237274","0.4300086200237274","0.4300086200237274"
"10365","0.4790724217891693","0.4790724217891693","0.4790724217891693"
"10366","0.5059839487075806","0.5059839487075806","0.5059839487075806"
"10367","0.3781394362449646","0.3781394362449646","0.3781394362449646"
"10368","0.5069674849510193","0.5069674849510193","0.5069674849510193"
"10369","0.42250996828079224","0.42250996828079224","0.42250996828079224"
"10370","0.512149453163147","0.512149453163147","0.512149453163147"
"10371","0.7601490020751953","0.7601490020751953","0.7601490020751953"
"10372","0.5371948480606079","0.5371948480606079","0.5371948480606079"
"10373","0.4027371406555176","0.4027371406555176","0.4027371406555176"
"10374","0.5080017447471619","0.5080017447471619","0.5080017447471619"
"10375","0.39517730474472046","0.39517730474472046","0.39517730474472046"
"10376","0.3740980625152588","0.3740980625152588","0.3740980625152588"
"10377","0.340623140335083","0.340623140335083","0.340623140335083"
"10378","0.529231071472168","0.529231071472168","0.529231071472168"
"10379","0.40104493498802185","0.40104493498802185","0.40104493498802185"
"10380","0.409371554851532","0.409371554851532","0.409371554851532"
"10381","0.3975958228111267","0.3975958228111267","0.3975958228111267"
"10382","0.3491799235343933","0.3491799235343933","0.3491799235343933"
"10383","0.4735480546951294","0.4735480546951294","0.4735480546951294"
"10384","0.3316502869129181","0.3316502869129181","0.3316502869129181"
"10385","0.4048302173614502","0.4048302173614502","0.4048302173614502"
"10386","0.3348795175552368","0.3348795175552368","0.3348795175552368"
"10387","0.34264516830444336","0.34264516830444336","0.34264516830444336"
"10388","0.395688533782959","0.395688533782959","0.395688533782959"
"10389","0.4003112316131592","0.4003112316131592","0.4003112316131592"
"10390","0.338817834854126","0.338817834854126","0.338817834854126"
"10391","0.6546590924263","0.6546590924263","0.6546590924263"
"10392","0.5587048530578613","0.5587048530578613","0.5587048530578613"
"10393","0.4019009470939636","0.4019009470939636","0.4019009470939636"
"10394","0.6149922013282776","0.6149922013282776","0.6149922013282776"
"10395","0.4863154888153076","0.4863154888153076","0.4863154888153076"
"10396","0.448246568441391","0.448246568441391","0.448246568441391"
"10397","0.39493629336357117","0.39493629336357117","0.39493629336357117"
"10398","0.4028624892234802","0.4028624892234802","0.4028624892234802"
"10399","0.4665336608886719","0.4665336608886719","0.4665336608886719"
"10400","0.5515533089637756","0.5515533089637756","0.5515533089637756"
"10401","0.49738654494285583","0.49738654494285583","0.49738654494285583"
"10402","0.3709084689617157","0.3709084689617157","0.3709084689617157"
"10403","0.49911922216415405","0.49911922216415405","0.49911922216415405"
"10404","0.3944969177246094","0.3944969177246094","0.3944969177246094"
"10405","0.49950724840164185","0.49950724840164185","0.49950724840164185"
"10406","0.4807421565055847","0.4807421565055847","0.4807421565055847"
"10407","0.3571750521659851","0.3571750521659851","0.3571750521659851"
"10408","0.5544341802597046","0.5544341802597046","0.5544341802597046"
"10409","0.5670171976089478","0.5670171976089478","0.5670171976089478"
"10410","0.528531014919281","0.528531014919281","0.528531014919281"
"10411","0.6193231344223022","0.6193231344223022","0.6193231344223022"
"10412","0.5376293659210205","0.5376293659210205","0.5376293659210205"
"10413","0.46207675337791443","0.46207675337791443","0.46207675337791443"
"10414","0.4553745687007904","0.4553745687007904","0.4553745687007904"
"10415","0.3548712730407715","0.3548712730407715","0.3548712730407715"
"10416","0.3595050275325775","0.3595050275325775","0.3595050275325775"
"10417","0.4102410674095154","0.4102410674095154","0.4102410674095154"
"10418","0.39664262533187866","0.39664262533187866","0.39664262533187866"
"10419","0.5229997634887695","0.5229997634887695","0.5229997634887695"
"10420","0.4356026351451874","0.4356026351451874","0.4356026351451874"
"10421","0.38169562816619873","0.38169562816619873","0.38169562816619873"
"10422","0.433447927236557","0.433447927236557","0.433447927236557"
"10423","0.40395864844322205","0.40395864844322205","0.40395864844322205"
"10424","0.352525532245636","0.352525532245636","0.352525532245636"
"10425","0.4641324281692505","0.4641324281692505","0.4641324281692505"
"10426","0.3517587184906006","0.3517587184906006","0.3517587184906006"
"10427","0.42324137687683105","0.42324137687683105","0.42324137687683105"
"10428","0.29301851987838745","0.29301851987838745","0.29301851987838745"
"10429","0.3265424370765686","0.3265424370765686","0.3265424370765686"
"10430","0.31839844584465027","0.31839844584465027","0.31839844584465027"
"10431","0.3309271037578583","0.3309271037578583","0.3309271037578583"
"10432","0.43324899673461914","0.43324899673461914","0.43324899673461914"
"10433","0.4290730357170105","0.4290730357170105","0.4290730357170105"
"10434","0.49462223052978516","0.49462223052978516","0.49462223052978516"
