"Step","4BlockID2 - Episode_Reward/payload_2_target","4BlockID2 - Episode_Reward/payload_2_target__MIN","4BlockID2 - Episode_Reward/payload_2_target__MAX"
"10092","7.705945014953613","7.705945014953613","7.705945014953613"
"10093","7.491435527801514","7.491435527801514","7.491435527801514"
"10094","7.569328308105469","7.569328308105469","7.569328308105469"
"10095","7.578304290771484","7.578304290771484","7.578304290771484"
"10096","7.487662315368652","7.487662315368652","7.487662315368652"
"10097","7.782031059265137","7.782031059265137","7.782031059265137"
"10098","7.630054473876953","7.630054473876953","7.630054473876953"
"10099","7.642985820770264","7.642985820770264","7.642985820770264"
"10100","7.648568630218506","7.648568630218506","7.648568630218506"
"10101","7.761806488037109","7.761806488037109","7.761806488037109"
"10102","7.547309875488281","7.547309875488281","7.547309875488281"
"10103","7.796548366546631","7.796548366546631","7.796548366546631"
"10104","7.789532661437988","7.789532661437988","7.789532661437988"
"10105","7.251916408538818","7.251916408538818","7.251916408538818"
"10106","7.852631568908691","7.852631568908691","7.852631568908691"
"10107","7.511788368225098","7.511788368225098","7.511788368225098"
"10108","7.647833824157715","7.647833824157715","7.647833824157715"
"10109","7.589067459106445","7.589067459106445","7.589067459106445"
"10110","7.4641923904418945","7.4641923904418945","7.4641923904418945"
"10111","7.669530391693115","7.669530391693115","7.669530391693115"
"10112","7.50989294052124","7.50989294052124","7.50989294052124"
"10113","7.512739181518555","7.512739181518555","7.512739181518555"
"10114","7.515632629394531","7.515632629394531","7.515632629394531"
"10115","7.616256237030029","7.616256237030029","7.616256237030029"
"10116","7.8038129806518555","7.8038129806518555","7.8038129806518555"
"10117","7.849090576171875","7.849090576171875","7.849090576171875"
"10118","7.741898536682129","7.741898536682129","7.741898536682129"
"10119","7.700223445892334","7.700223445892334","7.700223445892334"
"10120","7.6071014404296875","7.6071014404296875","7.6071014404296875"
"10121","7.814170837402344","7.814170837402344","7.814170837402344"
"10122","7.499336242675781","7.499336242675781","7.499336242675781"
"10123","7.493066787719727","7.493066787719727","7.493066787719727"
"10124","7.7903571128845215","7.7903571128845215","7.7903571128845215"
"10125","7.707533836364746","7.707533836364746","7.707533836364746"
"10126","7.798989295959473","7.798989295959473","7.798989295959473"
"10127","7.7306036949157715","7.7306036949157715","7.7306036949157715"
"10128","7.80815315246582","7.80815315246582","7.80815315246582"
"10129","7.362637519836426","7.362637519836426","7.362637519836426"
"10130","7.482695579528809","7.482695579528809","7.482695579528809"
"10131","7.776713848114014","7.776713848114014","7.776713848114014"
"10132","7.745818138122559","7.745818138122559","7.745818138122559"
"10133","7.668484687805176","7.668484687805176","7.668484687805176"
"10134","7.671428680419922","7.671428680419922","7.671428680419922"
"10135","7.634395122528076","7.634395122528076","7.634395122528076"
"10136","7.601649284362793","7.601649284362793","7.601649284362793"
"10137","7.618350028991699","7.618350028991699","7.618350028991699"
"10138","7.6231207847595215","7.6231207847595215","7.6231207847595215"
"10139","7.7052836418151855","7.7052836418151855","7.7052836418151855"
"10140","7.549774169921875","7.549774169921875","7.549774169921875"
"10141","7.822352886199951","7.822352886199951","7.822352886199951"
"10142","7.586383819580078","7.586383819580078","7.586383819580078"
"10143","7.839044094085693","7.839044094085693","7.839044094085693"
"10144","7.564027309417725","7.564027309417725","7.564027309417725"
"10145","7.675429344177246","7.675429344177246","7.675429344177246"
"10146","7.700011253356934","7.700011253356934","7.700011253356934"
"10147","7.7931318283081055","7.7931318283081055","7.7931318283081055"
"10148","7.759809494018555","7.759809494018555","7.759809494018555"
"10149","7.52496337890625","7.52496337890625","7.52496337890625"
"10150","7.619022369384766","7.619022369384766","7.619022369384766"
"10151","7.7454962730407715","7.7454962730407715","7.7454962730407715"
"10152","7.818740367889404","7.818740367889404","7.818740367889404"
"10153","7.834701061248779","7.834701061248779","7.834701061248779"
"10154","7.633296012878418","7.633296012878418","7.633296012878418"
"10155","7.626887321472168","7.626887321472168","7.626887321472168"
"10156","7.609984397888184","7.609984397888184","7.609984397888184"
"10157","7.880407333374023","7.880407333374023","7.880407333374023"
"10158","7.775155544281006","7.775155544281006","7.775155544281006"
"10159","7.530597686767578","7.530597686767578","7.530597686767578"
"10160","7.7716217041015625","7.7716217041015625","7.7716217041015625"
"10161","7.562127113342285","7.562127113342285","7.562127113342285"
"10162","7.611770153045654","7.611770153045654","7.611770153045654"
"10163","7.66339111328125","7.66339111328125","7.66339111328125"
"10164","7.400080680847168","7.400080680847168","7.400080680847168"
"10165","7.436235427856445","7.436235427856445","7.436235427856445"
"10166","7.734279155731201","7.734279155731201","7.734279155731201"
"10167","7.613802909851074","7.613802909851074","7.613802909851074"
"10168","7.675174713134766","7.675174713134766","7.675174713134766"
"10169","7.462705612182617","7.462705612182617","7.462705612182617"
"10170","7.620208263397217","7.620208263397217","7.620208263397217"
"10171","7.417569637298584","7.417569637298584","7.417569637298584"
"10172","7.690701961517334","7.690701961517334","7.690701961517334"
"10173","7.379286766052246","7.379286766052246","7.379286766052246"
"10174","7.638668060302734","7.638668060302734","7.638668060302734"
"10175","7.3561110496521","7.3561110496521","7.3561110496521"
"10176","7.2712836265563965","7.2712836265563965","7.2712836265563965"
"10177","7.689693450927734","7.689693450927734","7.689693450927734"
"10178","7.567950248718262","7.567950248718262","7.567950248718262"
"10179","7.354604721069336","7.354604721069336","7.354604721069336"
"10180","7.636922359466553","7.636922359466553","7.636922359466553"
"10181","7.726330757141113","7.726330757141113","7.726330757141113"
"10182","7.623054027557373","7.623054027557373","7.623054027557373"
"10183","7.330758094787598","7.330758094787598","7.330758094787598"
"10184","7.592169761657715","7.592169761657715","7.592169761657715"
"10185","7.71945333480835","7.71945333480835","7.71945333480835"
"10186","7.163275718688965","7.163275718688965","7.163275718688965"
"10187","7.5657782554626465","7.5657782554626465","7.5657782554626465"
"10188","7.491558074951172","7.491558074951172","7.491558074951172"
"10189","7.664891719818115","7.664891719818115","7.664891719818115"
"10190","7.586299419403076","7.586299419403076","7.586299419403076"
"10191","7.594344615936279","7.594344615936279","7.594344615936279"
"10192","7.184224605560303","7.184224605560303","7.184224605560303"
"10193","7.544291973114014","7.544291973114014","7.544291973114014"
"10194","7.641441345214844","7.641441345214844","7.641441345214844"
"10195","7.4593915939331055","7.4593915939331055","7.4593915939331055"
"10196","7.633327007293701","7.633327007293701","7.633327007293701"
"10197","7.617340087890625","7.617340087890625","7.617340087890625"
"10198","7.424221992492676","7.424221992492676","7.424221992492676"
"10199","7.625665187835693","7.625665187835693","7.625665187835693"
"10200","7.6153082847595215","7.6153082847595215","7.6153082847595215"
"10201","7.5425848960876465","7.5425848960876465","7.5425848960876465"
"10202","7.5090131759643555","7.5090131759643555","7.5090131759643555"
"10203","7.654052734375","7.654052734375","7.654052734375"
"10204","7.636584758758545","7.636584758758545","7.636584758758545"
"10205","7.362318992614746","7.362318992614746","7.362318992614746"
"10206","7.1189374923706055","7.1189374923706055","7.1189374923706055"
"10207","7.137877464294434","7.137877464294434","7.137877464294434"
"10208","7.636131286621094","7.636131286621094","7.636131286621094"
"10209","7.772336483001709","7.772336483001709","7.772336483001709"
"10210","7.6200995445251465","7.6200995445251465","7.6200995445251465"
"10211","7.52008581161499","7.52008581161499","7.52008581161499"
"10212","7.570706844329834","7.570706844329834","7.570706844329834"
"10213","7.7549567222595215","7.7549567222595215","7.7549567222595215"
"10214","7.617271423339844","7.617271423339844","7.617271423339844"
"10215","7.348851680755615","7.348851680755615","7.348851680755615"
"10216","7.555454254150391","7.555454254150391","7.555454254150391"
"10217","7.097446441650391","7.097446441650391","7.097446441650391"
"10218","7.620742321014404","7.620742321014404","7.620742321014404"
"10219","7.435133934020996","7.435133934020996","7.435133934020996"
"10220","7.778337478637695","7.778337478637695","7.778337478637695"
"10221","7.565454006195068","7.565454006195068","7.565454006195068"
"10222","7.277678966522217","7.277678966522217","7.277678966522217"
"10223","7.534651756286621","7.534651756286621","7.534651756286621"
"10224","7.6823272705078125","7.6823272705078125","7.6823272705078125"
"10225","7.343696117401123","7.343696117401123","7.343696117401123"
"10226","7.693784236907959","7.693784236907959","7.693784236907959"
"10227","7.642613410949707","7.642613410949707","7.642613410949707"
"10228","7.654064178466797","7.654064178466797","7.654064178466797"
"10229","7.593501567840576","7.593501567840576","7.593501567840576"
"10230","7.5616583824157715","7.5616583824157715","7.5616583824157715"
"10231","7.5384063720703125","7.5384063720703125","7.5384063720703125"
"10232","7.426024436950684","7.426024436950684","7.426024436950684"
"10233","7.563375473022461","7.563375473022461","7.563375473022461"
"10234","7.865381240844727","7.865381240844727","7.865381240844727"
"10235","7.53622579574585","7.53622579574585","7.53622579574585"
"10236","7.614950180053711","7.614950180053711","7.614950180053711"
"10237","7.756642818450928","7.756642818450928","7.756642818450928"
"10238","7.77417516708374","7.77417516708374","7.77417516708374"
"10239","7.495539665222168","7.495539665222168","7.495539665222168"
"10240","7.265228271484375","7.265228271484375","7.265228271484375"
"10241","7.448376655578613","7.448376655578613","7.448376655578613"
"10242","7.625580787658691","7.625580787658691","7.625580787658691"
"10243","7.402702331542969","7.402702331542969","7.402702331542969"
"10244","7.158246040344238","7.158246040344238","7.158246040344238"
"10245","7.4601149559021","7.4601149559021","7.4601149559021"
"10246","7.438216686248779","7.438216686248779","7.438216686248779"
"10247","7.628451347351074","7.628451347351074","7.628451347351074"
"10248","7.621766567230225","7.621766567230225","7.621766567230225"
"10249","7.5773138999938965","7.5773138999938965","7.5773138999938965"
"10250","7.5351080894470215","7.5351080894470215","7.5351080894470215"
"10251","7.724996089935303","7.724996089935303","7.724996089935303"
"10252","7.627221584320068","7.627221584320068","7.627221584320068"
"10253","7.48795223236084","7.48795223236084","7.48795223236084"
"10254","7.565089225769043","7.565089225769043","7.565089225769043"
"10255","7.177738189697266","7.177738189697266","7.177738189697266"
"10256","7.596861839294434","7.596861839294434","7.596861839294434"
"10257","7.439907073974609","7.439907073974609","7.439907073974609"
"10258","7.148818016052246","7.148818016052246","7.148818016052246"
"10259","7.383147239685059","7.383147239685059","7.383147239685059"
"10260","7.280455589294434","7.280455589294434","7.280455589294434"
"10261","7.445493221282959","7.445493221282959","7.445493221282959"
"10262","7.185281276702881","7.185281276702881","7.185281276702881"
"10263","7.54586935043335","7.54586935043335","7.54586935043335"
"10264","7.594718933105469","7.594718933105469","7.594718933105469"
"10265","7.606690883636475","7.606690883636475","7.606690883636475"
"10266","7.663177490234375","7.663177490234375","7.663177490234375"
"10267","7.661899566650391","7.661899566650391","7.661899566650391"
"10268","7.611880779266357","7.611880779266357","7.611880779266357"
"10269","7.2015604972839355","7.2015604972839355","7.2015604972839355"
"10270","7.593692779541016","7.593692779541016","7.593692779541016"
"10271","7.5743021965026855","7.5743021965026855","7.5743021965026855"
"10272","7.771039009094238","7.771039009094238","7.771039009094238"
"10273","7.553580284118652","7.553580284118652","7.553580284118652"
"10274","7.427003383636475","7.427003383636475","7.427003383636475"
"10275","7.5702667236328125","7.5702667236328125","7.5702667236328125"
"10276","7.56260871887207","7.56260871887207","7.56260871887207"
"10277","7.6261444091796875","7.6261444091796875","7.6261444091796875"
"10278","7.431556701660156","7.431556701660156","7.431556701660156"
"10279","7.6974687576293945","7.6974687576293945","7.6974687576293945"
"10280","7.7235331535339355","7.7235331535339355","7.7235331535339355"
"10281","7.261788845062256","7.261788845062256","7.261788845062256"
"10282","7.544221878051758","7.544221878051758","7.544221878051758"
"10283","7.503172874450684","7.503172874450684","7.503172874450684"
"10284","7.611797332763672","7.611797332763672","7.611797332763672"
"10285","7.61147403717041","7.61147403717041","7.61147403717041"
"10286","7.827444076538086","7.827444076538086","7.827444076538086"
"10287","7.786111354827881","7.786111354827881","7.786111354827881"
"10288","7.602160453796387","7.602160453796387","7.602160453796387"
"10289","7.631281852722168","7.631281852722168","7.631281852722168"
"10290","7.737773895263672","7.737773895263672","7.737773895263672"
"10291","7.706199645996094","7.706199645996094","7.706199645996094"
"10292","7.787358283996582","7.787358283996582","7.787358283996582"
"10293","7.743664741516113","7.743664741516113","7.743664741516113"
"10294","7.590005874633789","7.590005874633789","7.590005874633789"
"10295","7.78201961517334","7.78201961517334","7.78201961517334"
"10296","7.502119064331055","7.502119064331055","7.502119064331055"
"10297","7.224494457244873","7.224494457244873","7.224494457244873"
"10298","7.681700706481934","7.681700706481934","7.681700706481934"
"10299","7.699061870574951","7.699061870574951","7.699061870574951"
"10300","7.446023464202881","7.446023464202881","7.446023464202881"
"10301","7.700224876403809","7.700224876403809","7.700224876403809"
"10302","7.706667900085449","7.706667900085449","7.706667900085449"
"10303","7.651019096374512","7.651019096374512","7.651019096374512"
"10304","7.30330228805542","7.30330228805542","7.30330228805542"
"10305","7.589041709899902","7.589041709899902","7.589041709899902"
"10306","7.692638397216797","7.692638397216797","7.692638397216797"
"10307","7.53639554977417","7.53639554977417","7.53639554977417"
"10308","7.729226589202881","7.729226589202881","7.729226589202881"
"10309","7.173417568206787","7.173417568206787","7.173417568206787"
"10310","7.661873817443848","7.661873817443848","7.661873817443848"
"10311","7.631600379943848","7.631600379943848","7.631600379943848"
"10312","7.656936168670654","7.656936168670654","7.656936168670654"
"10313","7.838424205780029","7.838424205780029","7.838424205780029"
"10314","7.6455488204956055","7.6455488204956055","7.6455488204956055"
"10315","7.342197418212891","7.342197418212891","7.342197418212891"
"10316","7.751053810119629","7.751053810119629","7.751053810119629"
"10317","7.7320356369018555","7.7320356369018555","7.7320356369018555"
"10318","7.6861491203308105","7.6861491203308105","7.6861491203308105"
"10319","7.506002426147461","7.506002426147461","7.506002426147461"
"10320","7.59140157699585","7.59140157699585","7.59140157699585"
"10321","7.679229259490967","7.679229259490967","7.679229259490967"
"10322","7.7054266929626465","7.7054266929626465","7.7054266929626465"
"10323","7.413611888885498","7.413611888885498","7.413611888885498"
"10324","7.695574760437012","7.695574760437012","7.695574760437012"
"10325","7.306565761566162","7.306565761566162","7.306565761566162"
"10326","7.678948879241943","7.678948879241943","7.678948879241943"
"10327","7.789315700531006","7.789315700531006","7.789315700531006"
"10328","7.542860984802246","7.542860984802246","7.542860984802246"
"10329","7.6985368728637695","7.6985368728637695","7.6985368728637695"
"10330","7.503417491912842","7.503417491912842","7.503417491912842"
"10331","7.628609657287598","7.628609657287598","7.628609657287598"
"10332","7.813627243041992","7.813627243041992","7.813627243041992"
"10333","7.526911735534668","7.526911735534668","7.526911735534668"
"10334","7.692971706390381","7.692971706390381","7.692971706390381"
"10335","7.674754619598389","7.674754619598389","7.674754619598389"
"10336","7.440629005432129","7.440629005432129","7.440629005432129"
"10337","7.472053527832031","7.472053527832031","7.472053527832031"
"10338","7.482089519500732","7.482089519500732","7.482089519500732"
"10339","7.600851058959961","7.600851058959961","7.600851058959961"
"10340","7.582271575927734","7.582271575927734","7.582271575927734"
"10341","7.664667129516602","7.664667129516602","7.664667129516602"
"10342","7.52518367767334","7.52518367767334","7.52518367767334"
"10343","7.631191253662109","7.631191253662109","7.631191253662109"
"10344","7.666378021240234","7.666378021240234","7.666378021240234"
"10345","7.354528427124023","7.354528427124023","7.354528427124023"
"10346","7.6521453857421875","7.6521453857421875","7.6521453857421875"
"10347","7.784145355224609","7.784145355224609","7.784145355224609"
"10348","7.591912269592285","7.591912269592285","7.591912269592285"
"10349","7.6288557052612305","7.6288557052612305","7.6288557052612305"
"10350","7.6877946853637695","7.6877946853637695","7.6877946853637695"
"10351","7.781236171722412","7.781236171722412","7.781236171722412"
"10352","7.586943626403809","7.586943626403809","7.586943626403809"
"10353","7.473622798919678","7.473622798919678","7.473622798919678"
"10354","7.8442206382751465","7.8442206382751465","7.8442206382751465"
"10355","7.850481986999512","7.850481986999512","7.850481986999512"
"10356","7.758039474487305","7.758039474487305","7.758039474487305"
"10357","7.608499526977539","7.608499526977539","7.608499526977539"
"10358","7.7032012939453125","7.7032012939453125","7.7032012939453125"
"10359","7.72592306137085","7.72592306137085","7.72592306137085"
"10360","7.2225470542907715","7.2225470542907715","7.2225470542907715"
"10361","7.594867706298828","7.594867706298828","7.594867706298828"
"10362","7.624288082122803","7.624288082122803","7.624288082122803"
"10363","7.830751419067383","7.830751419067383","7.830751419067383"
"10364","7.7460126876831055","7.7460126876831055","7.7460126876831055"
"10365","7.42582893371582","7.42582893371582","7.42582893371582"
"10366","7.502370357513428","7.502370357513428","7.502370357513428"
"10367","7.814809322357178","7.814809322357178","7.814809322357178"
"10368","7.642465591430664","7.642465591430664","7.642465591430664"
"10369","7.666069984436035","7.666069984436035","7.666069984436035"
"10370","7.504876613616943","7.504876613616943","7.504876613616943"
"10371","7.011478424072266","7.011478424072266","7.011478424072266"
"10372","7.438785076141357","7.438785076141357","7.438785076141357"
"10373","7.7120513916015625","7.7120513916015625","7.7120513916015625"
"10374","7.557679653167725","7.557679653167725","7.557679653167725"
"10375","7.791038513183594","7.791038513183594","7.791038513183594"
"10376","7.770493984222412","7.770493984222412","7.770493984222412"
"10377","7.85605525970459","7.85605525970459","7.85605525970459"
"10378","7.495365142822266","7.495365142822266","7.495365142822266"
"10379","7.684944152832031","7.684944152832031","7.684944152832031"
"10380","7.6375555992126465","7.6375555992126465","7.6375555992126465"
"10381","7.692790985107422","7.692790985107422","7.692790985107422"
"10382","7.854064464569092","7.854064464569092","7.854064464569092"
"10383","7.546506404876709","7.546506404876709","7.546506404876709"
"10384","7.812409400939941","7.812409400939941","7.812409400939941"
"10385","7.612565517425537","7.612565517425537","7.612565517425537"
"10386","7.821813106536865","7.821813106536865","7.821813106536865"
"10387","7.743473052978516","7.743473052978516","7.743473052978516"
"10388","7.695075511932373","7.695075511932373","7.695075511932373"
"10389","7.755068778991699","7.755068778991699","7.755068778991699"
"10390","7.713895320892334","7.713895320892334","7.713895320892334"
"10391","7.355580806732178","7.355580806732178","7.355580806732178"
"10392","7.537864685058594","7.537864685058594","7.537864685058594"
"10393","7.639259338378906","7.639259338378906","7.639259338378906"
"10394","7.247281551361084","7.247281551361084","7.247281551361084"
"10395","7.615817070007324","7.615817070007324","7.615817070007324"
"10396","7.5704755783081055","7.5704755783081055","7.5704755783081055"
"10397","7.699092388153076","7.699092388153076","7.699092388153076"
"10398","7.705296516418457","7.705296516418457","7.705296516418457"
"10399","7.5340576171875","7.5340576171875","7.5340576171875"
"10400","7.4921088218688965","7.4921088218688965","7.4921088218688965"
"10401","7.544277191162109","7.544277191162109","7.544277191162109"
"10402","7.688073635101318","7.688073635101318","7.688073635101318"
"10403","7.458253383636475","7.458253383636475","7.458253383636475"
"10404","7.635893821716309","7.635893821716309","7.635893821716309"
"10405","7.606296062469482","7.606296062469482","7.606296062469482"
"10406","7.563016891479492","7.563016891479492","7.563016891479492"
"10407","7.787215232849121","7.787215232849121","7.787215232849121"
"10408","7.453336715698242","7.453336715698242","7.453336715698242"
"10409","7.363799095153809","7.363799095153809","7.363799095153809"
"10410","7.556148052215576","7.556148052215576","7.556148052215576"
"10411","7.2593302726745605","7.2593302726745605","7.2593302726745605"
"10412","7.578601360321045","7.578601360321045","7.578601360321045"
"10413","7.606751918792725","7.606751918792725","7.606751918792725"
"10414","7.726053237915039","7.726053237915039","7.726053237915039"
"10415","7.846870422363281","7.846870422363281","7.846870422363281"
"10416","7.705777168273926","7.705777168273926","7.705777168273926"
"10417","7.636302471160889","7.636302471160889","7.636302471160889"
"10418","7.638838768005371","7.638838768005371","7.638838768005371"
"10419","7.555442810058594","7.555442810058594","7.555442810058594"
"10420","7.659954071044922","7.659954071044922","7.659954071044922"
"10421","7.50160026550293","7.50160026550293","7.50160026550293"
"10422","7.701791286468506","7.701791286468506","7.701791286468506"
"10423","7.683907985687256","7.683907985687256","7.683907985687256"
"10424","7.766110897064209","7.766110897064209","7.766110897064209"
"10425","7.491794586181641","7.491794586181641","7.491794586181641"
"10426","7.776837348937988","7.776837348937988","7.776837348937988"
"10427","7.673213481903076","7.673213481903076","7.673213481903076"
"10428","7.942788600921631","7.942788600921631","7.942788600921631"
"10429","7.8755645751953125","7.8755645751953125","7.8755645751953125"
"10430","7.725156307220459","7.725156307220459","7.725156307220459"
"10431","7.827901363372803","7.827901363372803","7.827901363372803"
"10432","7.6351637840271","7.6351637840271","7.6351637840271"
"10433","7.503427028656006","7.503427028656006","7.503427028656006"
"10434","7.314628601074219","7.314628601074219","7.314628601074219"
"10435","6.782248497009277","6.782248497009277","6.782248497009277"
"10436","7.777015686035156","7.777015686035156","7.777015686035156"
"10437","7.79978084564209","7.79978084564209","7.79978084564209"
"10438","7.735326766967773","7.735326766967773","7.735326766967773"
"10439","7.277681350708008","7.277681350708008","7.277681350708008"
"10440","7.405543327331543","7.405543327331543","7.405543327331543"
"10441","7.611142635345459","7.611142635345459","7.611142635345459"
"10442","7.35274076461792","7.35274076461792","7.35274076461792"
"10443","7.71919059753418","7.71919059753418","7.71919059753418"
"10444","7.093217372894287","7.093217372894287","7.093217372894287"
"10445","7.581831932067871","7.581831932067871","7.581831932067871"
"10446","7.349668025970459","7.349668025970459","7.349668025970459"
"10447","7.75830078125","7.75830078125","7.75830078125"
"10448","7.560704708099365","7.560704708099365","7.560704708099365"
"10449","7.606451034545898","7.606451034545898","7.606451034545898"
"10450","7.583323955535889","7.583323955535889","7.583323955535889"
"10451","7.396634578704834","7.396634578704834","7.396634578704834"
"10452","7.774322509765625","7.774322509765625","7.774322509765625"
"10453","7.478745937347412","7.478745937347412","7.478745937347412"
"10454","7.579048156738281","7.579048156738281","7.579048156738281"
"10455","7.048973083496094","7.048973083496094","7.048973083496094"
"10456","7.5322723388671875","7.5322723388671875","7.5322723388671875"
"10457","7.529332160949707","7.529332160949707","7.529332160949707"
"10458","7.697109222412109","7.697109222412109","7.697109222412109"
"10459","7.510592460632324","7.510592460632324","7.510592460632324"
"10460","7.805213451385498","7.805213451385498","7.805213451385498"
"10461","7.529994487762451","7.529994487762451","7.529994487762451"
"10462","7.595818996429443","7.595818996429443","7.595818996429443"
"10463","7.698558807373047","7.698558807373047","7.698558807373047"
"10464","7.777199745178223","7.777199745178223","7.777199745178223"
"10465","7.742148399353027","7.742148399353027","7.742148399353027"
"10466","7.820159912109375","7.820159912109375","7.820159912109375"
"10467","7.618272304534912","7.618272304534912","7.618272304534912"
