"Step","4BlockID2 - Loss/value_function","4BlockID2 - Loss/value_function__MIN","4BlockID2 - Loss/value_function__MAX"
"10042","0.16491634845733644","0.16491634845733644","0.16491634845733644"
"10043","0.12640562802553176","0.12640562802553176","0.12640562802553176"
"10044","0.1641727864742279","0.1641727864742279","0.1641727864742279"
"10045","0.15959763079881667","0.15959763079881667","0.15959763079881667"
"10046","0.15322690084576607","0.15322690084576607","0.15322690084576607"
"10047","0.11029580496251583","0.11029580496251583","0.11029580496251583"
"10048","0.18719320744276047","0.18719320744276047","0.18719320744276047"
"10049","0.1383235953748226","0.1383235953748226","0.1383235953748226"
"10050","0.13875709995627403","0.13875709995627403","0.13875709995627403"
"10051","0.10767164565622807","0.10767164565622807","0.10767164565622807"
"10052","0.15567430406808852","0.15567430406808852","0.15567430406808852"
"10053","0.14504840299487115","0.14504840299487115","0.14504840299487115"
"10054","0.11894099190831184","0.11894099190831184","0.11894099190831184"
"10055","0.16379012428224088","0.16379012428224088","0.16379012428224088"
"10056","0.13902100920677185","0.13902100920677185","0.13902100920677185"
"10057","0.1635672699660063","0.1635672699660063","0.1635672699660063"
"10058","0.13370994254946708","0.13370994254946708","0.13370994254946708"
"10059","0.12743092738091946","0.12743092738091946","0.12743092738091946"
"10060","0.12482816092669964","0.12482816092669964","0.12482816092669964"
"10061","0.16294573619961739","0.16294573619961739","0.16294573619961739"
"10062","0.19996975213289261","0.19996975213289261","0.19996975213289261"
"10063","0.14553427770733834","0.14553427770733834","0.14553427770733834"
"10064","0.10946386083960533","0.10946386083960533","0.10946386083960533"
"10065","0.1471333310008049","0.1471333310008049","0.1471333310008049"
"10066","0.12142963856458663","0.12142963856458663","0.12142963856458663"
"10067","0.15601855590939523","0.15601855590939523","0.15601855590939523"
"10068","0.1558533176779747","0.1558533176779747","0.1558533176779747"
"10069","0.1607368879020214","0.1607368879020214","0.1607368879020214"
"10070","0.15422538593411445","0.15422538593411445","0.15422538593411445"
"10071","0.16920550614595414","0.16920550614595414","0.16920550614595414"
"10072","0.13157427534461022","0.13157427534461022","0.13157427534461022"
"10073","0.1872616060078144","0.1872616060078144","0.1872616060078144"
"10074","0.10333752855658532","0.10333752855658532","0.10333752855658532"
"10075","0.18301864489912986","0.18301864489912986","0.18301864489912986"
"10076","0.14949620887637138","0.14949620887637138","0.14949620887637138"
"10077","0.17344136163592339","0.17344136163592339","0.17344136163592339"
"10078","0.15090782344341278","0.15090782344341278","0.15090782344341278"
"10079","0.1389852598309517","0.1389852598309517","0.1389852598309517"
"10080","0.13353376723825933","0.13353376723825933","0.13353376723825933"
"10081","0.18413188233971595","0.18413188233971595","0.18413188233971595"
"10082","0.12344205155968666","0.12344205155968666","0.12344205155968666"
"10083","0.12257384695112705","0.12257384695112705","0.12257384695112705"
"10084","0.14046749621629714","0.14046749621629714","0.14046749621629714"
"10085","0.2384124591946602","0.2384124591946602","0.2384124591946602"
"10086","0.1500450573861599","0.1500450573861599","0.1500450573861599"
"10087","0.09982093311846256","0.09982093311846256","0.09982093311846256"
"10088","0.22481226697564125","0.22481226697564125","0.22481226697564125"
"10089","0.23326316922903062","0.23326316922903062","0.23326316922903062"
"10090","0.16353902742266654","0.16353902742266654","0.16353902742266654"
"10091","0.17061537876725197","0.17061537876725197","0.17061537876725197"
"10092","0.14947635158896447","0.14947635158896447","0.14947635158896447"
"10093","0.14520866125822068","0.14520866125822068","0.14520866125822068"
"10094","0.20324406325817107","0.20324406325817107","0.20324406325817107"
"10095","0.2257040858268738","0.2257040858268738","0.2257040858268738"
"10096","0.2005597844719887","0.2005597844719887","0.2005597844719887"
"10097","0.18338602185249328","0.18338602185249328","0.18338602185249328"
"10098","0.13240984082221985","0.13240984082221985","0.13240984082221985"
"10099","0.16075210198760032","0.16075210198760032","0.16075210198760032"
"10100","0.21076683476567268","0.21076683476567268","0.21076683476567268"
"10101","0.1735654316842556","0.1735654316842556","0.1735654316842556"
"10102","0.19284301102161408","0.19284301102161408","0.19284301102161408"
"10103","0.12516585364937782","0.12516585364937782","0.12516585364937782"
"10104","0.12523636482656003","0.12523636482656003","0.12523636482656003"
"10105","0.16149733290076257","0.16149733290076257","0.16149733290076257"
"10106","0.15787205696105958","0.15787205696105958","0.15787205696105958"
"10107","0.1892538622021675","0.1892538622021675","0.1892538622021675"
"10108","0.19568323865532875","0.19568323865532875","0.19568323865532875"
"10109","0.16100310757756234","0.16100310757756234","0.16100310757756234"
"10110","0.22074485942721367","0.22074485942721367","0.22074485942721367"
"10111","0.17438509836792945","0.17438509836792945","0.17438509836792945"
"10112","0.24144628793001174","0.24144628793001174","0.24144628793001174"
"10113","0.2594668999314308","0.2594668999314308","0.2594668999314308"
"10114","0.18411459177732467","0.18411459177732467","0.18411459177732467"
"10115","0.09234830290079117","0.09234830290079117","0.09234830290079117"
"10116","0.09413497485220432","0.09413497485220432","0.09413497485220432"
"10117","0.20787711665034295","0.20787711665034295","0.20787711665034295"
"10118","0.20167581737041473","0.20167581737041473","0.20167581737041473"
"10119","0.20440552607178689","0.20440552607178689","0.20440552607178689"
"10120","0.24227567091584207","0.24227567091584207","0.24227567091584207"
"10121","0.1816006638109684","0.1816006638109684","0.1816006638109684"
"10122","0.2078197218477726","0.2078197218477726","0.2078197218477726"
"10123","0.11342563107609749","0.11342563107609749","0.11342563107609749"
"10124","0.13759309686720372","0.13759309686720372","0.13759309686720372"
"10125","0.15218512266874312","0.15218512266874312","0.15218512266874312"
"10126","0.13736999407410622","0.13736999407410622","0.13736999407410622"
"10127","0.12507312037050725","0.12507312037050725","0.12507312037050725"
"10128","0.10386472530663013","0.10386472530663013","0.10386472530663013"
"10129","0.14209265299141408","0.14209265299141408","0.14209265299141408"
"10130","0.1279044035822153","0.1279044035822153","0.1279044035822153"
"10131","0.14743062369525434","0.14743062369525434","0.14743062369525434"
"10132","0.12604596577584742","0.12604596577584742","0.12604596577584742"
"10133","0.11523267589509487","0.11523267589509487","0.11523267589509487"
"10134","0.12250800020992755","0.12250800020992755","0.12250800020992755"
"10135","0.09826648496091366","0.09826648496091366","0.09826648496091366"
"10136","0.1483022689819336","0.1483022689819336","0.1483022689819336"
"10137","0.1124776367098093","0.1124776367098093","0.1124776367098093"
"10138","0.10498909540474415","0.10498909540474415","0.10498909540474415"
"10139","0.1436316307634115","0.1436316307634115","0.1436316307634115"
"10140","0.12212975025177002","0.12212975025177002","0.12212975025177002"
"10141","0.10158375017344952","0.10158375017344952","0.10158375017344952"
"10142","0.1512165006250143","0.1512165006250143","0.1512165006250143"
"10143","0.11084813550114632","0.11084813550114632","0.11084813550114632"
"10144","0.1345476798713207","0.1345476798713207","0.1345476798713207"
"10145","0.16059406250715255","0.16059406250715255","0.16059406250715255"
"10146","0.15475630089640618","0.15475630089640618","0.15475630089640618"
"10147","0.11458809524774552","0.11458809524774552","0.11458809524774552"
"10148","0.14750718101859092","0.14750718101859092","0.14750718101859092"
"10149","0.16545423865318298","0.16545423865318298","0.16545423865318298"
"10150","0.12199822403490543","0.12199822403490543","0.12199822403490543"
"10151","0.10901872031390666","0.10901872031390666","0.10901872031390666"
"10152","0.1146900374442339","0.1146900374442339","0.1146900374442339"
"10153","0.1250672496855259","0.1250672496855259","0.1250672496855259"
"10154","0.10041442252695561","0.10041442252695561","0.10041442252695561"
"10155","0.13781219199299813","0.13781219199299813","0.13781219199299813"
"10156","0.15626683086156845","0.15626683086156845","0.15626683086156845"
"10157","0.14248297736048698","0.14248297736048698","0.14248297736048698"
"10158","0.15933393761515618","0.15933393761515618","0.15933393761515618"
"10159","0.19768853411078452","0.19768853411078452","0.19768853411078452"
"10160","0.18225786536931993","0.18225786536931993","0.18225786536931993"
"10161","0.21912927106022834","0.21912927106022834","0.21912927106022834"
"10162","0.18421416059136392","0.18421416059136392","0.18421416059136392"
"10163","0.19058965742588044","0.19058965742588044","0.19058965742588044"
"10164","0.13476331159472466","0.13476331159472466","0.13476331159472466"
"10165","0.19233691245317458","0.19233691245317458","0.19233691245317458"
"10166","0.1447590172290802","0.1447590172290802","0.1447590172290802"
"10167","0.14197250343859197","0.14197250343859197","0.14197250343859197"
"10168","0.15215230211615563","0.15215230211615563","0.15215230211615563"
"10169","0.2185920313000679","0.2185920313000679","0.2185920313000679"
"10170","0.21282855942845344","0.21282855942845344","0.21282855942845344"
"10171","0.1158556155860424","0.1158556155860424","0.1158556155860424"
"10172","0.13161127641797066","0.13161127641797066","0.13161127641797066"
"10173","0.22845561131834985","0.22845561131834985","0.22845561131834985"
"10174","0.1999233305454254","0.1999233305454254","0.1999233305454254"
"10175","0.20886001139879226","0.20886001139879226","0.20886001139879226"
"10176","0.14287349730730056","0.14287349730730056","0.14287349730730056"
"10177","0.13563662804663182","0.13563662804663182","0.13563662804663182"
"10178","0.16005201935768126","0.16005201935768126","0.16005201935768126"
"10179","0.17436487078666688","0.17436487078666688","0.17436487078666688"
"10180","0.13550377041101455","0.13550377041101455","0.13550377041101455"
"10181","0.12132716178894043","0.12132716178894043","0.12132716178894043"
"10182","0.1236978754401207","0.1236978754401207","0.1236978754401207"
"10183","0.16044216752052307","0.16044216752052307","0.16044216752052307"
"10184","0.1496749810874462","0.1496749810874462","0.1496749810874462"
"10185","0.12898133546113968","0.12898133546113968","0.12898133546113968"
"10186","0.11550696045160294","0.11550696045160294","0.11550696045160294"
"10187","0.1521018385887146","0.1521018385887146","0.1521018385887146"
"10188","0.12938734628260135","0.12938734628260135","0.12938734628260135"
"10189","0.18232025802135468","0.18232025802135468","0.18232025802135468"
"10190","0.1309134118258953","0.1309134118258953","0.1309134118258953"
"10191","0.1766984708607197","0.1766984708607197","0.1766984708607197"
"10192","0.11337979584932327","0.11337979584932327","0.11337979584932327"
"10193","0.12236650809645652","0.12236650809645652","0.12236650809645652"
"10194","0.14658617749810218","0.14658617749810218","0.14658617749810218"
"10195","0.12279638387262821","0.12279638387262821","0.12279638387262821"
"10196","0.16561277508735656","0.16561277508735656","0.16561277508735656"
"10197","0.1539114311337471","0.1539114311337471","0.1539114311337471"
"10198","0.13952961303293704","0.13952961303293704","0.13952961303293704"
"10199","0.13143713697791098","0.13143713697791098","0.13143713697791098"
"10200","0.17503398954868316","0.17503398954868316","0.17503398954868316"
"10201","0.3125696644186974","0.3125696644186974","0.3125696644186974"
"10202","0.21268770322203637","0.21268770322203637","0.21268770322203637"
"10203","0.22550565078854562","0.22550565078854562","0.22550565078854562"
"10204","0.1723812200129032","0.1723812200129032","0.1723812200129032"
"10205","0.23779447972774506","0.23779447972774506","0.23779447972774506"
"10206","0.2076264850795269","0.2076264850795269","0.2076264850795269"
"10207","0.2035503625869751","0.2035503625869751","0.2035503625869751"
"10208","0.15859441384673117","0.15859441384673117","0.15859441384673117"
"10209","0.14809181094169616","0.14809181094169616","0.14809181094169616"
"10210","0.21849602237343788","0.21849602237343788","0.21849602237343788"
"10211","0.20588822513818741","0.20588822513818741","0.20588822513818741"
"10212","0.2181682102382183","0.2181682102382183","0.2181682102382183"
"10213","0.10988448970019818","0.10988448970019818","0.10988448970019818"
"10214","0.1623524021357298","0.1623524021357298","0.1623524021357298"
"10215","0.13111137747764587","0.13111137747764587","0.13111137747764587"
"10216","0.10825958773493767","0.10825958773493767","0.10825958773493767"
"10217","0.18827340230345727","0.18827340230345727","0.18827340230345727"
"10218","0.3306614376604557","0.3306614376604557","0.3306614376604557"
"10219","0.22066900357604027","0.22066900357604027","0.22066900357604027"
"10220","0.10147428922355176","0.10147428922355176","0.10147428922355176"
"10221","0.10145149081945419","0.10145149081945419","0.10145149081945419"
"10222","0.19002143815159797","0.19002143815159797","0.19002143815159797"
"10223","0.09805998243391514","0.09805998243391514","0.09805998243391514"
"10224","0.18356471359729767","0.18356471359729767","0.18356471359729767"
"10225","0.2380415342748165","0.2380415342748165","0.2380415342748165"
"10226","0.18677674010396003","0.18677674010396003","0.18677674010396003"
"10227","0.1743832230567932","0.1743832230567932","0.1743832230567932"
"10228","0.23364633247256278","0.23364633247256278","0.23364633247256278"
"10229","0.13980697914958","0.13980697914958","0.13980697914958"
"10230","0.1740012213587761","0.1740012213587761","0.1740012213587761"
"10231","0.13509167432785035","0.13509167432785035","0.13509167432785035"
"10232","0.189718995988369","0.189718995988369","0.189718995988369"
"10233","0.24090696796774863","0.24090696796774863","0.24090696796774863"
"10234","0.12559064328670502","0.12559064328670502","0.12559064328670502"
"10235","0.18770362809300423","0.18770362809300423","0.18770362809300423"
"10236","0.17879148796200753","0.17879148796200753","0.17879148796200753"
"10237","0.24944168776273729","0.24944168776273729","0.24944168776273729"
"10238","0.10010788291692733","0.10010788291692733","0.10010788291692733"
"10239","0.16787666007876395","0.16787666007876395","0.16787666007876395"
"10240","0.16669824495911598","0.16669824495911598","0.16669824495911598"
"10241","0.18341576531529427","0.18341576531529427","0.18341576531529427"
"10242","0.20283944606781007","0.20283944606781007","0.20283944606781007"
"10243","0.26234735548496246","0.26234735548496246","0.26234735548496246"
"10244","0.29933897107839585","0.29933897107839585","0.29933897107839585"
"10245","0.21286978274583818","0.21286978274583818","0.21286978274583818"
"10246","0.16782515048980712","0.16782515048980712","0.16782515048980712"
"10247","0.17184497341513633","0.17184497341513633","0.17184497341513633"
"10248","0.2086088925600052","0.2086088925600052","0.2086088925600052"
"10249","0.20912938490509986","0.20912938490509986","0.20912938490509986"
"10250","0.1601271376013756","0.1601271376013756","0.1601271376013756"
"10251","0.1520966723561287","0.1520966723561287","0.1520966723561287"
"10252","0.1948827773332596","0.1948827773332596","0.1948827773332596"
"10253","0.16264284253120423","0.16264284253120423","0.16264284253120423"
"10254","0.18859763965010642","0.18859763965010642","0.18859763965010642"
"10255","0.153734789788723","0.153734789788723","0.153734789788723"
"10256","0.1425363201647997","0.1425363201647997","0.1425363201647997"
"10257","0.13626174479722977","0.13626174479722977","0.13626174479722977"
"10258","0.1980113737285137","0.1980113737285137","0.1980113737285137"
"10259","0.17730776965618134","0.17730776965618134","0.17730776965618134"
"10260","0.11358810029923916","0.11358810029923916","0.11358810029923916"
"10261","0.19926087707281112","0.19926087707281112","0.19926087707281112"
"10262","0.1995062328875065","0.1995062328875065","0.1995062328875065"
"10263","0.1472286470234394","0.1472286470234394","0.1472286470234394"
"10264","0.10264522805809975","0.10264522805809975","0.10264522805809975"
"10265","0.10057781338691711","0.10057781338691711","0.10057781338691711"
"10266","0.12435452081263065","0.12435452081263065","0.12435452081263065"
"10267","0.16904364973306657","0.16904364973306657","0.16904364973306657"
"10268","0.1784164749085903","0.1784164749085903","0.1784164749085903"
"10269","0.08587674088776112","0.08587674088776112","0.08587674088776112"
"10270","0.21540533527731895","0.21540533527731895","0.21540533527731895"
"10271","0.12357645854353905","0.12357645854353905","0.12357645854353905"
"10272","0.15697787553071976","0.15697787553071976","0.15697787553071976"
"10273","0.10404556393623351","0.10404556393623351","0.10404556393623351"
"10274","0.14096696600317954","0.14096696600317954","0.14096696600317954"
"10275","0.13786934167146683","0.13786934167146683","0.13786934167146683"
"10276","0.1646648533642292","0.1646648533642292","0.1646648533642292"
"10277","0.12434580959379674","0.12434580959379674","0.12434580959379674"
"10278","0.1713109254837036","0.1713109254837036","0.1713109254837036"
"10279","0.15091084204614164","0.15091084204614164","0.15091084204614164"
"10280","0.13863554708659648","0.13863554708659648","0.13863554708659648"
"10281","0.1587943911552429","0.1587943911552429","0.1587943911552429"
"10282","0.12071593552827835","0.12071593552827835","0.12071593552827835"
"10283","0.1062776979058981","0.1062776979058981","0.1062776979058981"
"10284","0.18257353827357292","0.18257353827357292","0.18257353827357292"
"10285","0.16640653386712073","0.16640653386712073","0.16640653386712073"
"10286","0.14838701710104943","0.14838701710104943","0.14838701710104943"
"10287","0.14592339992523193","0.14592339992523193","0.14592339992523193"
"10288","0.10215012468397618","0.10215012468397618","0.10215012468397618"
"10289","0.09647677689790726","0.09647677689790726","0.09647677689790726"
"10290","0.1616315610706806","0.1616315610706806","0.1616315610706806"
"10291","0.13325833119452","0.13325833119452","0.13325833119452"
"10292","0.14838024079799653","0.14838024079799653","0.14838024079799653"
"10293","0.1688046745955944","0.1688046745955944","0.1688046745955944"
"10294","0.1753547601401806","0.1753547601401806","0.1753547601401806"
"10295","0.1276305578649044","0.1276305578649044","0.1276305578649044"
"10296","0.13310443758964538","0.13310443758964538","0.13310443758964538"
"10297","0.15837189108133315","0.15837189108133315","0.15837189108133315"
"10298","0.11869466379284858","0.11869466379284858","0.11869466379284858"
"10299","0.11160630211234093","0.11160630211234093","0.11160630211234093"
"10300","0.10406745746731758","0.10406745746731758","0.10406745746731758"
"10301","0.11082847267389298","0.11082847267389298","0.11082847267389298"
"10302","0.10578151494264602","0.10578151494264602","0.10578151494264602"
"10303","0.11122007817029952","0.11122007817029952","0.11122007817029952"
"10304","0.16735124439001084","0.16735124439001084","0.16735124439001084"
"10305","0.14775077104568482","0.14775077104568482","0.14775077104568482"
"10306","0.23619039580225945","0.23619039580225945","0.23619039580225945"
"10307","0.1495956029742956","0.1495956029742956","0.1495956029742956"
"10308","0.18111099824309349","0.18111099824309349","0.18111099824309349"
"10309","0.11014258600771427","0.11014258600771427","0.11014258600771427"
"10310","0.168489757925272","0.168489757925272","0.168489757925272"
"10311","0.1530655425041914","0.1530655425041914","0.1530655425041914"
"10312","0.11563505679368973","0.11563505679368973","0.11563505679368973"
"10313","0.10402974747121334","0.10402974747121334","0.10402974747121334"
"10314","0.14583579525351525","0.14583579525351525","0.14583579525351525"
"10315","0.17956776767969132","0.17956776767969132","0.17956776767969132"
"10316","0.10417209900915622","0.10417209900915622","0.10417209900915622"
"10317","0.12534007988870144","0.12534007988870144","0.12534007988870144"
"10318","0.12516683600842954","0.12516683600842954","0.12516683600842954"
"10319","0.23050824105739592","0.23050824105739592","0.23050824105739592"
"10320","0.305976565182209","0.305976565182209","0.305976565182209"
"10321","0.3238357588648796","0.3238357588648796","0.3238357588648796"
"10322","0.23471834138035774","0.23471834138035774","0.23471834138035774"
"10323","0.14189802333712578","0.14189802333712578","0.14189802333712578"
"10324","0.259138947725296","0.259138947725296","0.259138947725296"
"10325","0.18686279952526091","0.18686279952526091","0.18686279952526091"
"10326","0.22705966979265213","0.22705966979265213","0.22705966979265213"
"10327","0.2365459032356739","0.2365459032356739","0.2365459032356739"
"10328","0.1552974909543991","0.1552974909543991","0.1552974909543991"
"10329","0.17470802664756774","0.17470802664756774","0.17470802664756774"
"10330","0.18602166920900345","0.18602166920900345","0.18602166920900345"
"10331","0.18842849731445313","0.18842849731445313","0.18842849731445313"
"10332","0.1297240514308214","0.1297240514308214","0.1297240514308214"
"10333","0.1073411799967289","0.1073411799967289","0.1073411799967289"
"10334","0.16023638285696507","0.16023638285696507","0.16023638285696507"
"10335","0.14274402670562267","0.14274402670562267","0.14274402670562267"
"10336","0.2769152998924255","0.2769152998924255","0.2769152998924255"
"10337","0.0901859499514103","0.0901859499514103","0.0901859499514103"
"10338","0.12290187664330006","0.12290187664330006","0.12290187664330006"
"10339","0.16719674468040466","0.16719674468040466","0.16719674468040466"
"10340","0.2759227968752384","0.2759227968752384","0.2759227968752384"
"10341","0.12751318775117398","0.12751318775117398","0.12751318775117398"
"10342","0.14375761821866034","0.14375761821866034","0.14375761821866034"
"10343","0.12782983146607876","0.12782983146607876","0.12782983146607876"
"10344","0.14256439507007598","0.14256439507007598","0.14256439507007598"
"10345","0.17139334455132485","0.17139334455132485","0.17139334455132485"
"10346","0.12086014412343501","0.12086014412343501","0.12086014412343501"
"10347","0.15206570774316788","0.15206570774316788","0.15206570774316788"
"10348","0.11770598329603672","0.11770598329603672","0.11770598329603672"
"10349","0.15777525641024112","0.15777525641024112","0.15777525641024112"
"10350","0.16864795200526714","0.16864795200526714","0.16864795200526714"
"10351","0.12459176033735275","0.12459176033735275","0.12459176033735275"
"10352","0.18497564420104026","0.18497564420104026","0.18497564420104026"
"10353","0.13455554880201817","0.13455554880201817","0.13455554880201817"
"10354","0.15935196354985237","0.15935196354985237","0.15935196354985237"
"10355","0.13183275423943996","0.13183275423943996","0.13183275423943996"
"10356","0.13471903055906295","0.13471903055906295","0.13471903055906295"
"10357","0.19611025974154472","0.19611025974154472","0.19611025974154472"
"10358","0.1902877029031515","0.1902877029031515","0.1902877029031515"
"10359","0.20199374333024026","0.20199374333024026","0.20199374333024026"
"10360","0.19616878479719163","0.19616878479719163","0.19616878479719163"
"10361","0.19775020182132722","0.19775020182132722","0.19775020182132722"
"10362","0.2436083160340786","0.2436083160340786","0.2436083160340786"
"10363","0.11927491500973701","0.11927491500973701","0.11927491500973701"
"10364","0.12857959754765033","0.12857959754765033","0.12857959754765033"
"10365","0.23416118323802948","0.23416118323802948","0.23416118323802948"
"10366","0.12170650698244571","0.12170650698244571","0.12170650698244571"
"10367","0.19023626521229745","0.19023626521229745","0.19023626521229745"
"10368","0.16678309366106986","0.16678309366106986","0.16678309366106986"
"10369","0.26386493220925333","0.26386493220925333","0.26386493220925333"
"10370","0.22218238338828086","0.22218238338828086","0.22218238338828086"
"10371","0.189191734790802","0.189191734790802","0.189191734790802"
"10372","0.13698454536497592","0.13698454536497592","0.13698454536497592"
"10373","0.21730504035949708","0.21730504035949708","0.21730504035949708"
"10374","0.14524138905107975","0.14524138905107975","0.14524138905107975"
"10375","0.15924825221300126","0.15924825221300126","0.15924825221300126"
"10376","0.16851644665002824","0.16851644665002824","0.16851644665002824"
"10377","0.1748693436384201","0.1748693436384201","0.1748693436384201"
"10378","0.1388667456805706","0.1388667456805706","0.1388667456805706"
"10379","0.11530187837779522","0.11530187837779522","0.11530187837779522"
"10380","0.15589954927563668","0.15589954927563668","0.15589954927563668"
"10381","0.13807921074330806","0.13807921074330806","0.13807921074330806"
"10382","0.1327142346650362","0.1327142346650362","0.1327142346650362"
"10383","0.21339680403470992","0.21339680403470992","0.21339680403470992"
"10384","0.08824387229979039","0.08824387229979039","0.08824387229979039"
"10385","0.15711285471916198","0.15711285471916198","0.15711285471916198"
"10386","0.10281290709972382","0.10281290709972382","0.10281290709972382"
"10387","0.20805190205574037","0.20805190205574037","0.20805190205574037"
"10388","0.1734503112733364","0.1734503112733364","0.1734503112733364"
"10389","0.11355826966464519","0.11355826966464519","0.11355826966464519"
"10390","0.11595759689807891","0.11595759689807891","0.11595759689807891"
"10391","0.14157581552863122","0.14157581552863122","0.14157581552863122"
"10392","0.161298219114542","0.161298219114542","0.161298219114542"
"10393","0.1335787333548069","0.1335787333548069","0.1335787333548069"
"10394","0.1554240483790636","0.1554240483790636","0.1554240483790636"
"10395","0.1437161736190319","0.1437161736190319","0.1437161736190319"
"10396","0.1657031737267971","0.1657031737267971","0.1657031737267971"
"10397","0.11925918869674206","0.11925918869674206","0.11925918869674206"
"10398","0.11725878864526748","0.11725878864526748","0.11725878864526748"
"10399","0.1496245115995407","0.1496245115995407","0.1496245115995407"
"10400","0.12382439859211444","0.12382439859211444","0.12382439859211444"
"10401","0.1491635836660862","0.1491635836660862","0.1491635836660862"
"10402","0.11942293681204319","0.11942293681204319","0.11942293681204319"
"10403","0.1789610840380192","0.1789610840380192","0.1789610840380192"
"10404","0.18633077964186667","0.18633077964186667","0.18633077964186667"
"10405","0.11300077699124814","0.11300077699124814","0.11300077699124814"
"10406","0.11533483266830444","0.11533483266830444","0.11533483266830444"
"10407","0.12032491602003574","0.12032491602003574","0.12032491602003574"
"10408","0.11362226866185665","0.11362226866185665","0.11362226866185665"
"10409","0.14327455759048463","0.14327455759048463","0.14327455759048463"
"10410","0.16241359412670137","0.16241359412670137","0.16241359412670137"
"10411","0.14654573574662208","0.14654573574662208","0.14654573574662208"
"10412","0.1785631038248539","0.1785631038248539","0.1785631038248539"
"10413","0.131790779158473","0.131790779158473","0.131790779158473"
"10414","0.16605157032608986","0.16605157032608986","0.16605157032608986"
"10415","0.1404839839786291","0.1404839839786291","0.1404839839786291"
"10416","0.14683488085865976","0.14683488085865976","0.14683488085865976"
"10417","0.12159284129738808","0.12159284129738808","0.12159284129738808"
"10418","0.12626452408730984","0.12626452408730984","0.12626452408730984"
"10419","0.20952018648386","0.20952018648386","0.20952018648386"
"10420","0.17881009615957738","0.17881009615957738","0.17881009615957738"
"10421","0.21385013088583946","0.21385013088583946","0.21385013088583946"
"10422","0.10527764223515987","0.10527764223515987","0.10527764223515987"
"10423","0.1649049364030361","0.1649049364030361","0.1649049364030361"
"10424","0.10660486407577992","0.10660486407577992","0.10660486407577992"
"10425","0.11036916598677635","0.11036916598677635","0.11036916598677635"
"10426","0.12889683172106742","0.12889683172106742","0.12889683172106742"
"10427","0.12330272532999516","0.12330272532999516","0.12330272532999516"
"10428","0.10085487850010395","0.10085487850010395","0.10085487850010395"
"10429","0.14722581170499324","0.14722581170499324","0.14722581170499324"
"10430","0.13981533236801624","0.13981533236801624","0.13981533236801624"
"10431","0.10242555476725101","0.10242555476725101","0.10242555476725101"
"10432","0.14674830287694932","0.14674830287694932","0.14674830287694932"
