"Step","2CornerORIp1 - Metrics/targetPosition/error_pos_2d","2CornerORIp1 - Metrics/targetPosition/error_pos_2d__MIN","2CornerORIp1 - Metrics/targetPosition/error_pos_2d__MAX"
"166","4.302031517028809","4.302031517028809","4.302031517028809"
"167","4.209028244018555","4.209028244018555","4.209028244018555"
"168","4.311055660247803","4.311055660247803","4.311055660247803"
"169","4.3823981285095215","4.3823981285095215","4.3823981285095215"
"170","4.252232551574707","4.252232551574707","4.252232551574707"
"171","4.243374824523926","4.243374824523926","4.243374824523926"
"172","4.218804836273193","4.218804836273193","4.218804836273193"
"173","4.188026428222656","4.188026428222656","4.188026428222656"
"174","4.500325679779053","4.500325679779053","4.500325679779053"
"175","4.369363784790039","4.369363784790039","4.369363784790039"
"176","4.563881874084473","4.563881874084473","4.563881874084473"
"177","4.536383628845215","4.536383628845215","4.536383628845215"
"178","4.329555511474609","4.329555511474609","4.329555511474609"
"179","4.1868743896484375","4.1868743896484375","4.1868743896484375"
"180","4.254361152648926","4.254361152648926","4.254361152648926"
"181","4.34259557723999","4.34259557723999","4.34259557723999"
"182","4.22568416595459","4.22568416595459","4.22568416595459"
"183","4.371005535125732","4.371005535125732","4.371005535125732"
"184","4.369264125823975","4.369264125823975","4.369264125823975"
"185","4.380047798156738","4.380047798156738","4.380047798156738"
"186","4.101943016052246","4.101943016052246","4.101943016052246"
"187","4.190832138061523","4.190832138061523","4.190832138061523"
"188","4.257986545562744","4.257986545562744","4.257986545562744"
"189","4.424063682556152","4.424063682556152","4.424063682556152"
"190","4.041743278503418","4.041743278503418","4.041743278503418"
"191","4.161827087402344","4.161827087402344","4.161827087402344"
"192","4.306643486022949","4.306643486022949","4.306643486022949"
"193","4.2279510498046875","4.2279510498046875","4.2279510498046875"
"194","4.041357040405273","4.041357040405273","4.041357040405273"
"195","4.0366597175598145","4.0366597175598145","4.0366597175598145"
"196","4.286754608154297","4.286754608154297","4.286754608154297"
"197","4.238123893737793","4.238123893737793","4.238123893737793"
"198","4.070846080780029","4.070846080780029","4.070846080780029"
"199","4.146365642547607","4.146365642547607","4.146365642547607"
"200","4.272433280944824","4.272433280944824","4.272433280944824"
"201","4.2794036865234375","4.2794036865234375","4.2794036865234375"
"202","3.9707064628601074","3.9707064628601074","3.9707064628601074"
"203","4.161391735076904","4.161391735076904","4.161391735076904"
"204","4.098966598510742","4.098966598510742","4.098966598510742"
"205","3.738152503967285","3.738152503967285","3.738152503967285"
"206","3.992340087890625","3.992340087890625","3.992340087890625"
"207","3.998445510864258","3.998445510864258","3.998445510864258"
"208","4.059482097625732","4.059482097625732","4.059482097625732"
"209","4.023068904876709","4.023068904876709","4.023068904876709"
"210","4.3286237716674805","4.3286237716674805","4.3286237716674805"
"211","3.9908576011657715","3.9908576011657715","3.9908576011657715"
"212","3.9938535690307617","3.9938535690307617","3.9938535690307617"
"213","3.883175849914551","3.883175849914551","3.883175849914551"
"214","3.869750738143921","3.869750738143921","3.869750738143921"
"215","3.951082944869995","3.951082944869995","3.951082944869995"
"216","3.844550609588623","3.844550609588623","3.844550609588623"
"217","3.7056751251220703","3.7056751251220703","3.7056751251220703"
"218","3.9608399868011475","3.9608399868011475","3.9608399868011475"
"219","3.7967939376831055","3.7967939376831055","3.7967939376831055"
"220","3.494521141052246","3.494521141052246","3.494521141052246"
"221","3.612741470336914","3.612741470336914","3.612741470336914"
"222","3.530592679977417","3.530592679977417","3.530592679977417"
"223","3.6953206062316895","3.6953206062316895","3.6953206062316895"
"224","3.7312629222869873","3.7312629222869873","3.7312629222869873"
"225","3.6736323833465576","3.6736323833465576","3.6736323833465576"
"226","3.6620936393737793","3.6620936393737793","3.6620936393737793"
"227","3.730607509613037","3.730607509613037","3.730607509613037"
"228","3.760131359100342","3.760131359100342","3.760131359100342"
"229","3.6823832988739014","3.6823832988739014","3.6823832988739014"
"230","3.8508448600769043","3.8508448600769043","3.8508448600769043"
"231","3.873943328857422","3.873943328857422","3.873943328857422"
"232","3.5844836235046387","3.5844836235046387","3.5844836235046387"
"233","3.6641883850097656","3.6641883850097656","3.6641883850097656"
"234","3.7979705333709717","3.7979705333709717","3.7979705333709717"
"235","3.7866694927215576","3.7866694927215576","3.7866694927215576"
"236","3.5856661796569824","3.5856661796569824","3.5856661796569824"
"237","3.639878749847412","3.639878749847412","3.639878749847412"
"238","3.7044246196746826","3.7044246196746826","3.7044246196746826"
"239","3.7687511444091797","3.7687511444091797","3.7687511444091797"
"240","3.549020767211914","3.549020767211914","3.549020767211914"
"241","3.7933099269866943","3.7933099269866943","3.7933099269866943"
"242","3.543064594268799","3.543064594268799","3.543064594268799"
"243","3.509380340576172","3.509380340576172","3.509380340576172"
"244","3.5219173431396484","3.5219173431396484","3.5219173431396484"
"245","3.7218456268310547","3.7218456268310547","3.7218456268310547"
"246","3.43955135345459","3.43955135345459","3.43955135345459"
"247","3.5368173122406006","3.5368173122406006","3.5368173122406006"
"248","3.5683059692382812","3.5683059692382812","3.5683059692382812"
"249","3.4278790950775146","3.4278790950775146","3.4278790950775146"
"250","3.200068950653076","3.200068950653076","3.200068950653076"
"251","3.305279493331909","3.305279493331909","3.305279493331909"
"252","3.3555104732513428","3.3555104732513428","3.3555104732513428"
"253","3.3760621547698975","3.3760621547698975","3.3760621547698975"
"254","3.1633663177490234","3.1633663177490234","3.1633663177490234"
"255","3.2678821086883545","3.2678821086883545","3.2678821086883545"
"256","3.445732831954956","3.445732831954956","3.445732831954956"
"257","3.4461021423339844","3.4461021423339844","3.4461021423339844"
"258","3.3151004314422607","3.3151004314422607","3.3151004314422607"
"259","3.441059112548828","3.441059112548828","3.441059112548828"
"260","3.1164395809173584","3.1164395809173584","3.1164395809173584"
"261","3.099818706512451","3.099818706512451","3.099818706512451"
"262","3.4764230251312256","3.4764230251312256","3.4764230251312256"
"263","3.2264583110809326","3.2264583110809326","3.2264583110809326"
"264","3.2662391662597656","3.2662391662597656","3.2662391662597656"
"265","3.282011032104492","3.282011032104492","3.282011032104492"
"266","3.206660747528076","3.206660747528076","3.206660747528076"
"267","3.0640997886657715","3.0640997886657715","3.0640997886657715"
"268","3.105464458465576","3.105464458465576","3.105464458465576"
"269","3.181307554244995","3.181307554244995","3.181307554244995"
"270","3.2194604873657227","3.2194604873657227","3.2194604873657227"
"271","3.3258323669433594","3.3258323669433594","3.3258323669433594"
"272","3.186126232147217","3.186126232147217","3.186126232147217"
"273","3.1307456493377686","3.1307456493377686","3.1307456493377686"
"274","3.234180450439453","3.234180450439453","3.234180450439453"
"275","3.1610774993896484","3.1610774993896484","3.1610774993896484"
"276","3.2740097045898438","3.2740097045898438","3.2740097045898438"
"277","3.2486472129821777","3.2486472129821777","3.2486472129821777"
"278","3.119474411010742","3.119474411010742","3.119474411010742"
"279","3.011545181274414","3.011545181274414","3.011545181274414"
"280","3.015000104904175","3.015000104904175","3.015000104904175"
"281","3.3169610500335693","3.3169610500335693","3.3169610500335693"
"282","3.111724376678467","3.111724376678467","3.111724376678467"
"283","3.2117362022399902","3.2117362022399902","3.2117362022399902"
"284","3.1336827278137207","3.1336827278137207","3.1336827278137207"
"285","3.2906928062438965","3.2906928062438965","3.2906928062438965"
"286","3.1099298000335693","3.1099298000335693","3.1099298000335693"
"287","3.1341493129730225","3.1341493129730225","3.1341493129730225"
"288","3.266155958175659","3.266155958175659","3.266155958175659"
"289","3.272362232208252","3.272362232208252","3.272362232208252"
"290","3.1920688152313232","3.1920688152313232","3.1920688152313232"
"291","3.189309597015381","3.189309597015381","3.189309597015381"
"292","3.1245555877685547","3.1245555877685547","3.1245555877685547"
"293","3.178560972213745","3.178560972213745","3.178560972213745"
"294","3.1461522579193115","3.1461522579193115","3.1461522579193115"
"295","3.3461971282958984","3.3461971282958984","3.3461971282958984"
"296","3.255192518234253","3.255192518234253","3.255192518234253"
"297","3.27561616897583","3.27561616897583","3.27561616897583"
"298","3.1432862281799316","3.1432862281799316","3.1432862281799316"
"299","3.159802198410034","3.159802198410034","3.159802198410034"
"300","3.082664966583252","3.082664966583252","3.082664966583252"
"301","3.2018895149230957","3.2018895149230957","3.2018895149230957"
"302","3.096541166305542","3.096541166305542","3.096541166305542"
"303","3.134125232696533","3.134125232696533","3.134125232696533"
"304","3.0579993724823","3.0579993724823","3.0579993724823"
"305","3.1641252040863037","3.1641252040863037","3.1641252040863037"
"306","3.0745856761932373","3.0745856761932373","3.0745856761932373"
"307","3.1994800567626953","3.1994800567626953","3.1994800567626953"
"308","3.0391948223114014","3.0391948223114014","3.0391948223114014"
"309","2.9627928733825684","2.9627928733825684","2.9627928733825684"
"310","3.298081159591675","3.298081159591675","3.298081159591675"
"311","3.0288405418395996","3.0288405418395996","3.0288405418395996"
"312","3.1796653270721436","3.1796653270721436","3.1796653270721436"
"313","3.0269763469696045","3.0269763469696045","3.0269763469696045"
"314","3.0803961753845215","3.0803961753845215","3.0803961753845215"
"315","3.1245784759521484","3.1245784759521484","3.1245784759521484"
"316","3.2050836086273193","3.2050836086273193","3.2050836086273193"
"317","3.254620313644409","3.254620313644409","3.254620313644409"
"318","3.117093563079834","3.117093563079834","3.117093563079834"
"319","3.5636146068573","3.5636146068573","3.5636146068573"
"320","3.6901967525482178","3.6901967525482178","3.6901967525482178"
"321","3.435209274291992","3.435209274291992","3.435209274291992"
"322","3.515568733215332","3.515568733215332","3.515568733215332"
"323","3.5455214977264404","3.5455214977264404","3.5455214977264404"
"324","3.2849631309509277","3.2849631309509277","3.2849631309509277"
"325","3.4621143341064453","3.4621143341064453","3.4621143341064453"
"326","3.5303473472595215","3.5303473472595215","3.5303473472595215"
"327","3.700591564178467","3.700591564178467","3.700591564178467"
"328","3.45875883102417","3.45875883102417","3.45875883102417"
"329","3.5274949073791504","3.5274949073791504","3.5274949073791504"
"330","3.584528923034668","3.584528923034668","3.584528923034668"
"331","3.49499773979187","3.49499773979187","3.49499773979187"
"332","3.320296287536621","3.320296287536621","3.320296287536621"
"333","3.388606548309326","3.388606548309326","3.388606548309326"
"334","3.407386302947998","3.407386302947998","3.407386302947998"
"335","3.3405909538269043","3.3405909538269043","3.3405909538269043"
"336","3.4800803661346436","3.4800803661346436","3.4800803661346436"
"337","3.569911479949951","3.569911479949951","3.569911479949951"
"338","3.153470754623413","3.153470754623413","3.153470754623413"
"339","3.4059245586395264","3.4059245586395264","3.4059245586395264"
"340","3.557839870452881","3.557839870452881","3.557839870452881"
"341","3.474679470062256","3.474679470062256","3.474679470062256"
"342","3.5090625286102295","3.5090625286102295","3.5090625286102295"
"343","3.726343870162964","3.726343870162964","3.726343870162964"
"344","3.4545323848724365","3.4545323848724365","3.4545323848724365"
"345","3.4428043365478516","3.4428043365478516","3.4428043365478516"
"346","3.6079025268554688","3.6079025268554688","3.6079025268554688"
"347","3.388711929321289","3.388711929321289","3.388711929321289"
"348","3.934089183807373","3.934089183807373","3.934089183807373"
"349","3.5004384517669678","3.5004384517669678","3.5004384517669678"
"350","3.3680410385131836","3.3680410385131836","3.3680410385131836"
"351","3.6059622764587402","3.6059622764587402","3.6059622764587402"
"352","3.664391279220581","3.664391279220581","3.664391279220581"
"353","3.7792468070983887","3.7792468070983887","3.7792468070983887"
"354","3.65413236618042","3.65413236618042","3.65413236618042"
"355","3.621103286743164","3.621103286743164","3.621103286743164"
"356","3.717024564743042","3.717024564743042","3.717024564743042"
"357","3.564326763153076","3.564326763153076","3.564326763153076"
"358","3.540557861328125","3.540557861328125","3.540557861328125"
"359","3.6920080184936523","3.6920080184936523","3.6920080184936523"
"360","3.6588542461395264","3.6588542461395264","3.6588542461395264"
"361","3.812305212020874","3.812305212020874","3.812305212020874"
"362","3.686924457550049","3.686924457550049","3.686924457550049"
"363","3.6044862270355225","3.6044862270355225","3.6044862270355225"
"364","3.5403971672058105","3.5403971672058105","3.5403971672058105"
"365","3.6080875396728516","3.6080875396728516","3.6080875396728516"
"366","3.756193161010742","3.756193161010742","3.756193161010742"
"367","3.6380982398986816","3.6380982398986816","3.6380982398986816"
"368","3.864630699157715","3.864630699157715","3.864630699157715"
"369","3.5629336833953857","3.5629336833953857","3.5629336833953857"
"370","3.5854763984680176","3.5854763984680176","3.5854763984680176"
"371","3.634681463241577","3.634681463241577","3.634681463241577"
"372","3.848750591278076","3.848750591278076","3.848750591278076"
"373","3.643909215927124","3.643909215927124","3.643909215927124"
"374","3.81964111328125","3.81964111328125","3.81964111328125"
"375","3.5238380432128906","3.5238380432128906","3.5238380432128906"
"376","3.632335662841797","3.632335662841797","3.632335662841797"
"377","3.676145553588867","3.676145553588867","3.676145553588867"
"378","3.6639041900634766","3.6639041900634766","3.6639041900634766"
"379","3.6199498176574707","3.6199498176574707","3.6199498176574707"
"380","3.4823615550994873","3.4823615550994873","3.4823615550994873"
"381","3.4245681762695312","3.4245681762695312","3.4245681762695312"
"382","3.5099520683288574","3.5099520683288574","3.5099520683288574"
"383","3.552562713623047","3.552562713623047","3.552562713623047"
"384","3.66774320602417","3.66774320602417","3.66774320602417"
"385","3.6689367294311523","3.6689367294311523","3.6689367294311523"
"386","3.5664288997650146","3.5664288997650146","3.5664288997650146"
"387","3.3732218742370605","3.3732218742370605","3.3732218742370605"
"388","3.4678421020507812","3.4678421020507812","3.4678421020507812"
"389","3.6670243740081787","3.6670243740081787","3.6670243740081787"
"390","3.6663546562194824","3.6663546562194824","3.6663546562194824"
"391","3.503650188446045","3.503650188446045","3.503650188446045"
"392","3.507378101348877","3.507378101348877","3.507378101348877"
"393","3.650031566619873","3.650031566619873","3.650031566619873"
"394","3.6701059341430664","3.6701059341430664","3.6701059341430664"
"395","3.6917495727539062","3.6917495727539062","3.6917495727539062"
"396","3.675246000289917","3.675246000289917","3.675246000289917"
"397","3.6633498668670654","3.6633498668670654","3.6633498668670654"
"398","3.6441469192504883","3.6441469192504883","3.6441469192504883"
"399","3.47422194480896","3.47422194480896","3.47422194480896"
"400","3.4927420616149902","3.4927420616149902","3.4927420616149902"
"401","3.7016048431396484","3.7016048431396484","3.7016048431396484"
"402","3.549898147583008","3.549898147583008","3.549898147583008"
"403","3.5498085021972656","3.5498085021972656","3.5498085021972656"
"404","3.49654483795166","3.49654483795166","3.49654483795166"
"405","3.5199134349823","3.5199134349823","3.5199134349823"
"406","3.6184463500976562","3.6184463500976562","3.6184463500976562"
"407","3.533292531967163","3.533292531967163","3.533292531967163"
"408","3.567119598388672","3.567119598388672","3.567119598388672"
"409","3.6159567832946777","3.6159567832946777","3.6159567832946777"
"410","3.6577727794647217","3.6577727794647217","3.6577727794647217"
"411","3.7045421600341797","3.7045421600341797","3.7045421600341797"
"412","3.5898208618164062","3.5898208618164062","3.5898208618164062"
"413","3.626305341720581","3.626305341720581","3.626305341720581"
"414","3.4202871322631836","3.4202871322631836","3.4202871322631836"
"415","3.5358057022094727","3.5358057022094727","3.5358057022094727"
"416","3.5339884757995605","3.5339884757995605","3.5339884757995605"
"417","3.6477315425872803","3.6477315425872803","3.6477315425872803"
"418","3.7025022506713867","3.7025022506713867","3.7025022506713867"
"419","3.6271042823791504","3.6271042823791504","3.6271042823791504"
"420","3.776135206222534","3.776135206222534","3.776135206222534"
"421","3.666942596435547","3.666942596435547","3.666942596435547"
"422","3.6244029998779297","3.6244029998779297","3.6244029998779297"
"423","3.6162586212158203","3.6162586212158203","3.6162586212158203"
"424","3.541559934616089","3.541559934616089","3.541559934616089"
"425","3.461167812347412","3.461167812347412","3.461167812347412"
"426","3.501903533935547","3.501903533935547","3.501903533935547"
"427","3.497073173522949","3.497073173522949","3.497073173522949"
"428","3.3756730556488037","3.3756730556488037","3.3756730556488037"
"429","3.4853179454803467","3.4853179454803467","3.4853179454803467"
"430","3.489396810531616","3.489396810531616","3.489396810531616"
"431","3.644331932067871","3.644331932067871","3.644331932067871"
"432","3.5613765716552734","3.5613765716552734","3.5613765716552734"
"433","3.5056514739990234","3.5056514739990234","3.5056514739990234"
"434","3.487943172454834","3.487943172454834","3.487943172454834"
"435","3.419982433319092","3.419982433319092","3.419982433319092"
"436","3.6971919536590576","3.6971919536590576","3.6971919536590576"
"437","3.51936674118042","3.51936674118042","3.51936674118042"
"438","3.438588857650757","3.438588857650757","3.438588857650757"
"439","3.539356231689453","3.539356231689453","3.539356231689453"
"440","3.5466513633728027","3.5466513633728027","3.5466513633728027"
"441","3.4324746131896973","3.4324746131896973","3.4324746131896973"
"442","3.6466872692108154","3.6466872692108154","3.6466872692108154"
"443","3.633483409881592","3.633483409881592","3.633483409881592"
"444","3.5681357383728027","3.5681357383728027","3.5681357383728027"
"445","3.6246542930603027","3.6246542930603027","3.6246542930603027"
"446","3.51365327835083","3.51365327835083","3.51365327835083"
"447","3.724588394165039","3.724588394165039","3.724588394165039"
"448","3.596338987350464","3.596338987350464","3.596338987350464"
"449","3.553203582763672","3.553203582763672","3.553203582763672"
"450","3.450254440307617","3.450254440307617","3.450254440307617"
"451","3.5369460582733154","3.5369460582733154","3.5369460582733154"
"452","3.775214195251465","3.775214195251465","3.775214195251465"
"453","3.5771453380584717","3.5771453380584717","3.5771453380584717"
"454","3.6342952251434326","3.6342952251434326","3.6342952251434326"
"455","3.8165369033813477","3.8165369033813477","3.8165369033813477"
"456","3.5659778118133545","3.5659778118133545","3.5659778118133545"
"457","3.599168539047241","3.599168539047241","3.599168539047241"
"458","3.6354923248291016","3.6354923248291016","3.6354923248291016"
"459","3.5881195068359375","3.5881195068359375","3.5881195068359375"
"460","3.5972583293914795","3.5972583293914795","3.5972583293914795"
"461","3.6017937660217285","3.6017937660217285","3.6017937660217285"
"462","3.6044201850891113","3.6044201850891113","3.6044201850891113"
"463","3.541494846343994","3.541494846343994","3.541494846343994"
"464","3.7449913024902344","3.7449913024902344","3.7449913024902344"
"465","3.6856889724731445","3.6856889724731445","3.6856889724731445"
"466","3.7261862754821777","3.7261862754821777","3.7261862754821777"
"467","3.7426681518554688","3.7426681518554688","3.7426681518554688"
"468","3.7321832180023193","3.7321832180023193","3.7321832180023193"
"469","3.6068906784057617","3.6068906784057617","3.6068906784057617"
"470","3.5099291801452637","3.5099291801452637","3.5099291801452637"
"471","3.719228744506836","3.719228744506836","3.719228744506836"
"472","3.6219120025634766","3.6219120025634766","3.6219120025634766"
"473","3.427196979522705","3.427196979522705","3.427196979522705"
"474","3.3869071006774902","3.3869071006774902","3.3869071006774902"
