"Step","1Ball1BlockID - Episode_Reward/bot_2_payload","1Ball1BlockID - Episode_Reward/bot_2_payload__MIN","1Ball1BlockID - Episode_Reward/bot_2_payload__MAX"
"170","0.48036688566207886","0.48036688566207886","0.48036688566207886"
"175","0.46790021657943726","0.46790021657943726","0.46790021657943726"
"176","0.3749799132347107","0.3749799132347107","0.3749799132347107"
"177","0.2897149920463562","0.2897149920463562","0.2897149920463562"
"180","0.3190034329891205","0.3190034329891205","0.3190034329891205"
"181","0.434029221534729","0.434029221534729","0.434029221534729"
"182","0.30801570415496826","0.30801570415496826","0.30801570415496826"
"183","0.42279553413391113","0.42279553413391113","0.42279553413391113"
"184","0.34530410170555115","0.34530410170555115","0.34530410170555115"
"187","0.36852264404296875","0.36852264404296875","0.36852264404296875"
"188","0.39659279584884644","0.39659279584884644","0.39659279584884644"
"189","0.4226717948913574","0.4226717948913574","0.4226717948913574"
"192","0.40136831998825073","0.40136831998825073","0.40136831998825073"
"193","0.46874022483825684","0.46874022483825684","0.46874022483825684"
"196","0.42159247398376465","0.42159247398376465","0.42159247398376465"
"197","0.4466651380062103","0.4466651380062103","0.4466651380062103"
"199","0.4058651626110077","0.4058651626110077","0.4058651626110077"
"200","0.44062280654907227","0.44062280654907227","0.44062280654907227"
"203","0.4778575897216797","0.4778575897216797","0.4778575897216797"
"204","0.4724426865577698","0.4724426865577698","0.4724426865577698"
"207","0.6195090413093567","0.6195090413093567","0.6195090413093567"
"208","0.5513263940811157","0.5513263940811157","0.5513263940811157"
"210","0.5874486565589905","0.5874486565589905","0.5874486565589905"
"212","0.555010974407196","0.555010974407196","0.555010974407196"
"216","0.5949894189834595","0.5949894189834595","0.5949894189834595"
"217","0.544834315776825","0.544834315776825","0.544834315776825"
"219","0.4763116240501404","0.4763116240501404","0.4763116240501404"
"220","0.4992939829826355","0.4992939829826355","0.4992939829826355"
"222","0.5066778659820557","0.5066778659820557","0.5066778659820557"
"223","0.44428950548171997","0.44428950548171997","0.44428950548171997"
"224","0.38838908076286316","0.38838908076286316","0.38838908076286316"
"226","0.3814923167228699","0.3814923167228699","0.3814923167228699"
"228","0.42744016647338867","0.42744016647338867","0.42744016647338867"
"230","0.5248112678527832","0.5248112678527832","0.5248112678527832"
"232","0.4335241913795471","0.4335241913795471","0.4335241913795471"
"235","0.461099237203598","0.461099237203598","0.461099237203598"
"238","0.46758317947387695","0.46758317947387695","0.46758317947387695"
"239","0.4156654477119446","0.4156654477119446","0.4156654477119446"
"241","0.47231948375701904","0.47231948375701904","0.47231948375701904"
"249","0.48628538846969604","0.48628538846969604","0.48628538846969604"
"250","0.572293758392334","0.572293758392334","0.572293758392334"
"252","0.6144284605979919","0.6144284605979919","0.6144284605979919"
"254","0.49935436248779297","0.49935436248779297","0.49935436248779297"
"261","0.5480194091796875","0.5480194091796875","0.5480194091796875"
"263","0.45891761779785156","0.45891761779785156","0.45891761779785156"
"264","0.518002986907959","0.518002986907959","0.518002986907959"
"265","0.5589563250541687","0.5589563250541687","0.5589563250541687"
"266","0.5452959537506104","0.5452959537506104","0.5452959537506104"
"267","0.5668659806251526","0.5668659806251526","0.5668659806251526"
"268","0.6476956009864807","0.6476956009864807","0.6476956009864807"
"269","0.5255254507064819","0.5255254507064819","0.5255254507064819"
"271","0.5746002793312073","0.5746002793312073","0.5746002793312073"
"274","0.5534600615501404","0.5534600615501404","0.5534600615501404"
"275","0.5884983539581299","0.5884983539581299","0.5884983539581299"
"278","0.6474975943565369","0.6474975943565369","0.6474975943565369"
"280","0.6277170181274414","0.6277170181274414","0.6277170181274414"
"281","0.5747126340866089","0.5747126340866089","0.5747126340866089"
"283","0.526589572429657","0.526589572429657","0.526589572429657"
"284","0.6183580160140991","0.6183580160140991","0.6183580160140991"
"285","0.6067440509796143","0.6067440509796143","0.6067440509796143"
"286","0.6615583896636963","0.6615583896636963","0.6615583896636963"
"289","0.5826351642608643","0.5826351642608643","0.5826351642608643"
"290","0.700178861618042","0.700178861618042","0.700178861618042"
"292","0.8761438131332397","0.8761438131332397","0.8761438131332397"
"295","0.8624892234802246","0.8624892234802246","0.8624892234802246"
"296","0.760738730430603","0.760738730430603","0.760738730430603"
"297","0.9826644659042358","0.9826644659042358","0.9826644659042358"
"298","0.9106239080429077","0.9106239080429077","0.9106239080429077"
"300","0.9950765371322632","0.9950765371322632","0.9950765371322632"
"301","0.9971305727958679","0.9971305727958679","0.9971305727958679"
"303","0.903782308101654","0.903782308101654","0.903782308101654"
"304","0.7330427169799805","0.7330427169799805","0.7330427169799805"
"305","0.8211981058120728","0.8211981058120728","0.8211981058120728"
"307","0.9966318011283875","0.9966318011283875","0.9966318011283875"
"308","0.8227057456970215","0.8227057456970215","0.8227057456970215"
"309","0.9084762334823608","0.9084762334823608","0.9084762334823608"
"311","0.8234652876853943","0.8234652876853943","0.8234652876853943"
"313","0.8688260912895203","0.8688260912895203","0.8688260912895203"
"314","0.8860687017440796","0.8860687017440796","0.8860687017440796"
"316","0.8244687914848328","0.8244687914848328","0.8244687914848328"
"317","0.9611420631408691","0.9611420631408691","0.9611420631408691"
"320","0.6689760684967041","0.6689760684967041","0.6689760684967041"
"322","0.752894401550293","0.752894401550293","0.752894401550293"
"325","0.6980587840080261","0.6980587840080261","0.6980587840080261"
"326","0.755856454372406","0.755856454372406","0.755856454372406"
"332","0.9588549137115479","0.9588549137115479","0.9588549137115479"
"337","1.0217612981796265","1.0217612981796265","1.0217612981796265"
"338","1.0036051273345947","1.0036051273345947","1.0036051273345947"
"344","1.0043842792510986","1.0043842792510986","1.0043842792510986"
"345","0.8959168195724487","0.8959168195724487","0.8959168195724487"
"346","0.796679675579071","0.796679675579071","0.796679675579071"
"348","1.001394271850586","1.001394271850586","1.001394271850586"
"349","0.8540119528770447","0.8540119528770447","0.8540119528770447"
"355","0.8154007792472839","0.8154007792472839","0.8154007792472839"
"358","0.9785676002502441","0.9785676002502441","0.9785676002502441"
"359","0.7281710505485535","0.7281710505485535","0.7281710505485535"
"360","0.7700201869010925","0.7700201869010925","0.7700201869010925"
"361","0.7731668949127197","0.7731668949127197","0.7731668949127197"
"363","0.7454756498336792","0.7454756498336792","0.7454756498336792"
"366","0.950219988822937","0.950219988822937","0.950219988822937"
"368","1.0688743591308594","1.0688743591308594","1.0688743591308594"
"373","0.9924337863922119","0.9924337863922119","0.9924337863922119"
"374","1.0227901935577393","1.0227901935577393","1.0227901935577393"
"375","0.9779142141342163","0.9779142141342163","0.9779142141342163"
"376","1.0797066688537598","1.0797066688537598","1.0797066688537598"
"377","1.4285119771957397","1.4285119771957397","1.4285119771957397"
"378","1.1980271339416504","1.1980271339416504","1.1980271339416504"
"379","1.3131592273712158","1.3131592273712158","1.3131592273712158"
"380","1.1943002939224243","1.1943002939224243","1.1943002939224243"
"382","1.2951579093933105","1.2951579093933105","1.2951579093933105"
"383","1.1766575574874878","1.1766575574874878","1.1766575574874878"
"384","1.560746669769287","1.560746669769287","1.560746669769287"
"385","1.3792475461959839","1.3792475461959839","1.3792475461959839"
"387","1.1619476079940796","1.1619476079940796","1.1619476079940796"
"389","1.1057188510894775","1.1057188510894775","1.1057188510894775"
"390","1.0372616052627563","1.0372616052627563","1.0372616052627563"
"392","1.0029890537261963","1.0029890537261963","1.0029890537261963"
"396","1.1321477890014648","1.1321477890014648","1.1321477890014648"
"399","1.0454463958740234","1.0454463958740234","1.0454463958740234"
"401","1.2937301397323608","1.2937301397323608","1.2937301397323608"
"406","1.2123559713363647","1.2123559713363647","1.2123559713363647"
"407","0.9910035133361816","0.9910035133361816","0.9910035133361816"
"410","1.2932761907577515","1.2932761907577515","1.2932761907577515"
"412","1.277472734451294","1.277472734451294","1.277472734451294"
"415","1.433363676071167","1.433363676071167","1.433363676071167"
"416","1.2530235052108765","1.2530235052108765","1.2530235052108765"
"417","1.3730902671813965","1.3730902671813965","1.3730902671813965"
"418","1.3318870067596436","1.3318870067596436","1.3318870067596436"
"420","1.427189588546753","1.427189588546753","1.427189588546753"
"423","1.5807063579559326","1.5807063579559326","1.5807063579559326"
"425","1.3858088254928589","1.3858088254928589","1.3858088254928589"
"426","1.515089988708496","1.515089988708496","1.515089988708496"
"427","1.3254609107971191","1.3254609107971191","1.3254609107971191"
"429","1.3073844909667969","1.3073844909667969","1.3073844909667969"
"430","1.290029764175415","1.290029764175415","1.290029764175415"
"431","1.4671885967254639","1.4671885967254639","1.4671885967254639"
"432","1.3069175481796265","1.3069175481796265","1.3069175481796265"
"433","1.7444722652435303","1.7444722652435303","1.7444722652435303"
"437","1.2619563341140747","1.2619563341140747","1.2619563341140747"
"438","1.318263292312622","1.318263292312622","1.318263292312622"
"440","1.2549363374710083","1.2549363374710083","1.2549363374710083"
"442","1.5070545673370361","1.5070545673370361","1.5070545673370361"
"443","1.3209999799728394","1.3209999799728394","1.3209999799728394"
"445","1.3264353275299072","1.3264353275299072","1.3264353275299072"
"446","1.2750160694122314","1.2750160694122314","1.2750160694122314"
"447","1.2655234336853027","1.2655234336853027","1.2655234336853027"
"449","1.3903627395629883","1.3903627395629883","1.3903627395629883"
"455","1.3536243438720703","1.3536243438720703","1.3536243438720703"
"456","1.2567338943481445","1.2567338943481445","1.2567338943481445"
"457","1.2737696170806885","1.2737696170806885","1.2737696170806885"
"459","1.372100591659546","1.372100591659546","1.372100591659546"
"462","1.5273988246917725","1.5273988246917725","1.5273988246917725"
"463","1.7586262226104736","1.7586262226104736","1.7586262226104736"
"465","1.8890098333358765","1.8890098333358765","1.8890098333358765"
"467","1.7265161275863647","1.7265161275863647","1.7265161275863647"
"469","1.6451692581176758","1.6451692581176758","1.6451692581176758"
"471","1.1868455410003662","1.1868455410003662","1.1868455410003662"
"472","1.4099162817001343","1.4099162817001343","1.4099162817001343"
"474","1.5063403844833374","1.5063403844833374","1.5063403844833374"
"475","1.530504584312439","1.530504584312439","1.530504584312439"
"476","1.4304358959197998","1.4304358959197998","1.4304358959197998"
"478","1.230498194694519","1.230498194694519","1.230498194694519"
"482","1.3515567779541016","1.3515567779541016","1.3515567779541016"
"484","1.4592280387878418","1.4592280387878418","1.4592280387878418"
"485","1.4206650257110596","1.4206650257110596","1.4206650257110596"
"488","1.3000344038009644","1.3000344038009644","1.3000344038009644"
"490","1.5491342544555664","1.5491342544555664","1.5491342544555664"
"492","1.444793701171875","1.444793701171875","1.444793701171875"
"493","1.6185595989227295","1.6185595989227295","1.6185595989227295"
"495","1.7217388153076172","1.7217388153076172","1.7217388153076172"
"496","1.5807538032531738","1.5807538032531738","1.5807538032531738"
"500","1.5149431228637695","1.5149431228637695","1.5149431228637695"
"502","1.5711158514022827","1.5711158514022827","1.5711158514022827"
"507","1.6848552227020264","1.6848552227020264","1.6848552227020264"
"508","1.696798324584961","1.696798324584961","1.696798324584961"
"513","1.5342687368392944","1.5342687368392944","1.5342687368392944"
"514","1.7479801177978516","1.7479801177978516","1.7479801177978516"
"516","1.3384451866149902","1.3384451866149902","1.3384451866149902"
"518","1.720619559288025","1.720619559288025","1.720619559288025"
"519","1.3387179374694824","1.3387179374694824","1.3387179374694824"
"521","1.6512632369995117","1.6512632369995117","1.6512632369995117"
"522","1.490224838256836","1.490224838256836","1.490224838256836"
"525","1.5080050230026245","1.5080050230026245","1.5080050230026245"
"526","1.6998361349105835","1.6998361349105835","1.6998361349105835"
"527","1.492908239364624","1.492908239364624","1.492908239364624"
"528","1.4972608089447021","1.4972608089447021","1.4972608089447021"
"529","1.2163270711898804","1.2163270711898804","1.2163270711898804"
"531","1.6854193210601807","1.6854193210601807","1.6854193210601807"
"533","1.4277887344360352","1.4277887344360352","1.4277887344360352"
"534","1.4948081970214844","1.4948081970214844","1.4948081970214844"
"537","1.3646444082260132","1.3646444082260132","1.3646444082260132"
"538","1.5985286235809326","1.5985286235809326","1.5985286235809326"
"539","1.6269720792770386","1.6269720792770386","1.6269720792770386"
"540","1.4938511848449707","1.4938511848449707","1.4938511848449707"
"541","1.557792067527771","1.557792067527771","1.557792067527771"
"543","1.5419576168060303","1.5419576168060303","1.5419576168060303"
"544","1.6863248348236084","1.6863248348236084","1.6863248348236084"
"545","1.578768014907837","1.578768014907837","1.578768014907837"
"550","1.503817081451416","1.503817081451416","1.503817081451416"
"554","1.6295417547225952","1.6295417547225952","1.6295417547225952"
"556","1.6030426025390625","1.6030426025390625","1.6030426025390625"
"557","1.73967444896698","1.73967444896698","1.73967444896698"
"559","1.490157127380371","1.490157127380371","1.490157127380371"
"560","1.6012285947799683","1.6012285947799683","1.6012285947799683"
"561","1.6460187435150146","1.6460187435150146","1.6460187435150146"
"562","1.6762827634811401","1.6762827634811401","1.6762827634811401"
"564","1.7131870985031128","1.7131870985031128","1.7131870985031128"
"566","1.5674293041229248","1.5674293041229248","1.5674293041229248"
"567","1.496586561203003","1.496586561203003","1.496586561203003"
"569","1.6964197158813477","1.6964197158813477","1.6964197158813477"
"570","1.8101433515548706","1.8101433515548706","1.8101433515548706"
"571","1.7338767051696777","1.7338767051696777","1.7338767051696777"
"575","1.4884074926376343","1.4884074926376343","1.4884074926376343"
"576","1.6220133304595947","1.6220133304595947","1.6220133304595947"
"578","1.760697603225708","1.760697603225708","1.760697603225708"
"579","1.689953327178955","1.689953327178955","1.689953327178955"
"582","1.8970950841903687","1.8970950841903687","1.8970950841903687"
"583","1.834403395652771","1.834403395652771","1.834403395652771"
"584","1.8736460208892822","1.8736460208892822","1.8736460208892822"
"585","1.8564099073410034","1.8564099073410034","1.8564099073410034"
"586","1.8902772665023804","1.8902772665023804","1.8902772665023804"
"588","1.811907172203064","1.811907172203064","1.811907172203064"
"591","2.124143123626709","2.124143123626709","2.124143123626709"
"592","1.886578917503357","1.886578917503357","1.886578917503357"
"593","2.013943672180176","2.013943672180176","2.013943672180176"
"596","1.6963975429534912","1.6963975429534912","1.6963975429534912"
"598","1.8317687511444092","1.8317687511444092","1.8317687511444092"
"599","1.7698763608932495","1.7698763608932495","1.7698763608932495"
"601","1.7228295803070068","1.7228295803070068","1.7228295803070068"
"604","1.4748568534851074","1.4748568534851074","1.4748568534851074"
"605","1.7141869068145752","1.7141869068145752","1.7141869068145752"
"606","1.7453525066375732","1.7453525066375732","1.7453525066375732"
"607","1.831298828125","1.831298828125","1.831298828125"
"608","1.7419427633285522","1.7419427633285522","1.7419427633285522"
"609","1.8590688705444336","1.8590688705444336","1.8590688705444336"
"612","1.7198283672332764","1.7198283672332764","1.7198283672332764"
"615","1.7437385320663452","1.7437385320663452","1.7437385320663452"
"618","1.9518814086914062","1.9518814086914062","1.9518814086914062"
"619","1.6024255752563477","1.6024255752563477","1.6024255752563477"
"621","1.6937413215637207","1.6937413215637207","1.6937413215637207"
"623","1.6477439403533936","1.6477439403533936","1.6477439403533936"
"624","1.79933762550354","1.79933762550354","1.79933762550354"
"625","1.7564719915390015","1.7564719915390015","1.7564719915390015"
"629","1.9664357900619507","1.9664357900619507","1.9664357900619507"
"631","1.7409862279891968","1.7409862279891968","1.7409862279891968"
"634","1.841383695602417","1.841383695602417","1.841383695602417"
"637","2.335344076156616","2.335344076156616","2.335344076156616"
"639","1.8050144910812378","1.8050144910812378","1.8050144910812378"
"641","1.8504972457885742","1.8504972457885742","1.8504972457885742"
"644","1.6653320789337158","1.6653320789337158","1.6653320789337158"
"645","1.887967586517334","1.887967586517334","1.887967586517334"
"649","1.5273617506027222","1.5273617506027222","1.5273617506027222"
"650","1.9961519241333008","1.9961519241333008","1.9961519241333008"
"656","1.794895887374878","1.794895887374878","1.794895887374878"
"657","1.527104139328003","1.527104139328003","1.527104139328003"
"661","1.7608375549316406","1.7608375549316406","1.7608375549316406"
"663","1.8141517639160156","1.8141517639160156","1.8141517639160156"
"664","1.9468082189559937","1.9468082189559937","1.9468082189559937"
"665","1.6127910614013672","1.6127910614013672","1.6127910614013672"
"666","1.7259070873260498","1.7259070873260498","1.7259070873260498"
"667","1.8539583683013916","1.8539583683013916","1.8539583683013916"
"668","1.7663629055023193","1.7663629055023193","1.7663629055023193"
"671","1.936166763305664","1.936166763305664","1.936166763305664"
"672","1.796665906906128","1.796665906906128","1.796665906906128"
"673","2.056124448776245","2.056124448776245","2.056124448776245"
"675","1.705819010734558","1.705819010734558","1.705819010734558"
"676","2.117319107055664","2.117319107055664","2.117319107055664"
"681","1.8103415966033936","1.8103415966033936","1.8103415966033936"
"683","1.928581953048706","1.928581953048706","1.928581953048706"
"684","1.9144467115402222","1.9144467115402222","1.9144467115402222"
"685","1.7161822319030762","1.7161822319030762","1.7161822319030762"
"686","2.074989080429077","2.074989080429077","2.074989080429077"
"688","1.8815888166427612","1.8815888166427612","1.8815888166427612"
"691","1.8511308431625366","1.8511308431625366","1.8511308431625366"
"693","1.9814815521240234","1.9814815521240234","1.9814815521240234"
"694","2.11859393119812","2.11859393119812","2.11859393119812"
"696","1.7638750076293945","1.7638750076293945","1.7638750076293945"
"697","2.0803956985473633","2.0803956985473633","2.0803956985473633"
"699","2.0027015209198","2.0027015209198","2.0027015209198"
"700","1.8999747037887573","1.8999747037887573","1.8999747037887573"
"702","1.5448673963546753","1.5448673963546753","1.5448673963546753"
"704","1.9461644887924194","1.9461644887924194","1.9461644887924194"
"706","2.1349592208862305","2.1349592208862305","2.1349592208862305"
"707","1.8912767171859741","1.8912767171859741","1.8912767171859741"
"708","1.6973594427108765","1.6973594427108765","1.6973594427108765"
"712","2.027886390686035","2.027886390686035","2.027886390686035"
"714","2.205416679382324","2.205416679382324","2.205416679382324"
"716","1.8440861701965332","1.8440861701965332","1.8440861701965332"
"717","2.0399813652038574","2.0399813652038574","2.0399813652038574"
"718","1.9939254522323608","1.9939254522323608","1.9939254522323608"
"719","2.0256786346435547","2.0256786346435547","2.0256786346435547"
"721","1.8186852931976318","1.8186852931976318","1.8186852931976318"
"723","1.7061431407928467","1.7061431407928467","1.7061431407928467"
"725","1.847413420677185","1.847413420677185","1.847413420677185"
"727","2.00195050239563","2.00195050239563","2.00195050239563"
"728","2.0941598415374756","2.0941598415374756","2.0941598415374756"
"730","1.8038008213043213","1.8038008213043213","1.8038008213043213"
"736","1.999348521232605","1.999348521232605","1.999348521232605"
"738","1.742509126663208","1.742509126663208","1.742509126663208"
"739","1.872580885887146","1.872580885887146","1.872580885887146"
"743","1.7135722637176514","1.7135722637176514","1.7135722637176514"
"745","2.016624927520752","2.016624927520752","2.016624927520752"
"746","1.7446702718734741","1.7446702718734741","1.7446702718734741"
"747","1.7983551025390625","1.7983551025390625","1.7983551025390625"
"748","2.0159363746643066","2.0159363746643066","2.0159363746643066"
"749","1.571143627166748","1.571143627166748","1.571143627166748"
"751","2.3662872314453125","2.3662872314453125","2.3662872314453125"
"752","2.0145630836486816","2.0145630836486816","2.0145630836486816"
"753","2.088442087173462","2.088442087173462","2.088442087173462"
"755","2.0772054195404053","2.0772054195404053","2.0772054195404053"
"757","2.11932373046875","2.11932373046875","2.11932373046875"
"758","2.159032106399536","2.159032106399536","2.159032106399536"
"765","2.1699047088623047","2.1699047088623047","2.1699047088623047"
"768","2.169294595718384","2.169294595718384","2.169294595718384"
"770","2.244194746017456","2.244194746017456","2.244194746017456"
"772","1.9422221183776855","1.9422221183776855","1.9422221183776855"
"773","2.015778064727783","2.015778064727783","2.015778064727783"
"774","1.8073041439056396","1.8073041439056396","1.8073041439056396"
"776","2.1093525886535645","2.1093525886535645","2.1093525886535645"
"777","1.9773377180099487","1.9773377180099487","1.9773377180099487"
"778","1.7674951553344727","1.7674951553344727","1.7674951553344727"
"781","2.125079393386841","2.125079393386841","2.125079393386841"
"788","2.183225154876709","2.183225154876709","2.183225154876709"
"790","1.7810486555099487","1.7810486555099487","1.7810486555099487"
"791","1.857175588607788","1.857175588607788","1.857175588607788"
"792","2.1393609046936035","2.1393609046936035","2.1393609046936035"
"793","1.9120101928710938","1.9120101928710938","1.9120101928710938"
"795","1.9180330038070679","1.9180330038070679","1.9180330038070679"
"799","2.05631160736084","2.05631160736084","2.05631160736084"
"800","2.1734578609466553","2.1734578609466553","2.1734578609466553"
"802","2.046180486679077","2.046180486679077","2.046180486679077"
"807","1.842553973197937","1.842553973197937","1.842553973197937"
"815","2.3354477882385254","2.3354477882385254","2.3354477882385254"
"817","2.2172961235046387","2.2172961235046387","2.2172961235046387"
"820","1.8756355047225952","1.8756355047225952","1.8756355047225952"
"829","1.9373083114624023","1.9373083114624023","1.9373083114624023"
"830","2.1479148864746094","2.1479148864746094","2.1479148864746094"
"831","2.0795133113861084","2.0795133113861084","2.0795133113861084"
"833","1.8247363567352295","1.8247363567352295","1.8247363567352295"
"837","2.098433494567871","2.098433494567871","2.098433494567871"
"838","1.9860143661499023","1.9860143661499023","1.9860143661499023"
"839","2.1803436279296875","2.1803436279296875","2.1803436279296875"
"840","2.194464921951294","2.194464921951294","2.194464921951294"
"842","2.146784782409668","2.146784782409668","2.146784782409668"
"843","2.0472412109375","2.0472412109375","2.0472412109375"
"844","2.2648680210113525","2.2648680210113525","2.2648680210113525"
"845","2.340329885482788","2.340329885482788","2.340329885482788"
"846","2.0325231552124023","2.0325231552124023","2.0325231552124023"
"847","1.904603362083435","1.904603362083435","1.904603362083435"
"848","2.089017391204834","2.089017391204834","2.089017391204834"
"849","2.1311981678009033","2.1311981678009033","2.1311981678009033"
"850","1.95866060256958","1.95866060256958","1.95866060256958"
"859","1.8834813833236694","1.8834813833236694","1.8834813833236694"
"860","2.1152548789978027","2.1152548789978027","2.1152548789978027"
"861","2.172060012817383","2.172060012817383","2.172060012817383"
"862","2.1122946739196777","2.1122946739196777","2.1122946739196777"
"863","2.4044759273529053","2.4044759273529053","2.4044759273529053"
"865","2.026299476623535","2.026299476623535","2.026299476623535"
"866","1.9877641201019287","1.9877641201019287","1.9877641201019287"
"869","2.406392812728882","2.406392812728882","2.406392812728882"
"872","2.2011070251464844","2.2011070251464844","2.2011070251464844"
"873","2.176647663116455","2.176647663116455","2.176647663116455"
"875","1.824305534362793","1.824305534362793","1.824305534362793"
"877","1.9605211019515991","1.9605211019515991","1.9605211019515991"
"878","2.1270251274108887","2.1270251274108887","2.1270251274108887"
"879","2.1800026893615723","2.1800026893615723","2.1800026893615723"
"881","2.3011019229888916","2.3011019229888916","2.3011019229888916"
"883","2.4826743602752686","2.4826743602752686","2.4826743602752686"
"884","2.087265729904175","2.087265729904175","2.087265729904175"
"886","2.1960015296936035","2.1960015296936035","2.1960015296936035"
"887","2.4544692039489746","2.4544692039489746","2.4544692039489746"
