"Step","AnymalD-ArmLess-Variable4 - Loss/value_function","AnymalD-ArmLess-Variable4 - Loss/value_function__MIN","AnymalD-ArmLess-Variable4 - Loss/value_function__MAX"
"1790","0.0965131625533104","0.0965131625533104","0.0965131625533104"
"1791","0.0840686284005642","0.0840686284005642","0.0840686284005642"
"1792","0.08785312920808792","0.08785312920808792","0.08785312920808792"
"1793","0.13374993205070496","0.13374993205070496","0.13374993205070496"
"1794","0.05734806638211012","0.05734806638211012","0.05734806638211012"
"1795","0.08243800289928913","0.08243800289928913","0.08243800289928913"
"1796","0.06455092336982489","0.06455092336982489","0.06455092336982489"
"1797","0.07447410225868226","0.07447410225868226","0.07447410225868226"
"1798","0.06378311384469271","0.06378311384469271","0.06378311384469271"
"1799","0.08232707493007183","0.08232707493007183","0.08232707493007183"
"1800","0.055601604655385016","0.055601604655385016","0.055601604655385016"
"1801","0.062870953977108","0.062870953977108","0.062870953977108"
"1802","0.06538867373019457","0.06538867373019457","0.06538867373019457"
"1803","0.06066490821540356","0.06066490821540356","0.06066490821540356"
"1804","0.056073023565113546","0.056073023565113546","0.056073023565113546"
"1805","0.05090669523924589","0.05090669523924589","0.05090669523924589"
"1806","0.05303689129650593","0.05303689129650593","0.05303689129650593"
"1807","0.08936924040317536","0.08936924040317536","0.08936924040317536"
"1808","0.056265053898096086","0.056265053898096086","0.056265053898096086"
"1809","0.05900652501732111","0.05900652501732111","0.05900652501732111"
"1810","0.07358698323369026","0.07358698323369026","0.07358698323369026"
"1811","0.06966979950666427","0.06966979950666427","0.06966979950666427"
"1812","0.07334641441702842","0.07334641441702842","0.07334641441702842"
"1813","0.058990387804806234","0.058990387804806234","0.058990387804806234"
"1814","0.06467896457761527","0.06467896457761527","0.06467896457761527"
"1815","0.07295650243759155","0.07295650243759155","0.07295650243759155"
"1816","0.061967605538666246","0.061967605538666246","0.061967605538666246"
"1817","0.08857339210808277","0.08857339210808277","0.08857339210808277"
"1818","0.09072128348052502","0.09072128348052502","0.09072128348052502"
"1819","0.09812626093626023","0.09812626093626023","0.09812626093626023"
"1820","0.07818801701068878","0.07818801701068878","0.07818801701068878"
"1821","0.09980070181190967","0.09980070181190967","0.09980070181190967"
"1822","0.09278220348060132","0.09278220348060132","0.09278220348060132"
"1823","0.10640834011137486","0.10640834011137486","0.10640834011137486"
"1824","0.10804535634815693","0.10804535634815693","0.10804535634815693"
"1825","0.10549423955380917","0.10549423955380917","0.10549423955380917"
"1826","0.10279019549489021","0.10279019549489021","0.10279019549489021"
"1827","0.1049394965171814","0.1049394965171814","0.1049394965171814"
"1828","0.09110267050564289","0.09110267050564289","0.09110267050564289"
"1829","0.08009998984634877","0.08009998984634877","0.08009998984634877"
"1830","0.11221159882843494","0.11221159882843494","0.11221159882843494"
"1831","0.08725543916225434","0.08725543916225434","0.08725543916225434"
"1832","0.08153601214289666","0.08153601214289666","0.08153601214289666"
"1833","0.07964698001742362","0.07964698001742362","0.07964698001742362"
"1834","0.06791652366518974","0.06791652366518974","0.06791652366518974"
"1835","0.09431034438312054","0.09431034438312054","0.09431034438312054"
"1836","0.08196705617010594","0.08196705617010594","0.08196705617010594"
"1837","0.07725840136408806","0.07725840136408806","0.07725840136408806"
"1838","0.07859484553337097","0.07859484553337097","0.07859484553337097"
"1839","0.0853855911642313","0.0853855911642313","0.0853855911642313"
"1840","0.097545400634408","0.097545400634408","0.097545400634408"
"1841","0.08334727473556995","0.08334727473556995","0.08334727473556995"
"1842","0.09850773252546788","0.09850773252546788","0.09850773252546788"
"1843","0.08323943465948105","0.08323943465948105","0.08323943465948105"
"1844","0.08433074168860913","0.08433074168860913","0.08433074168860913"
"1845","0.09310592450201512","0.09310592450201512","0.09310592450201512"
"1847","0.0645767217501998","0.0645767217501998","0.0645767217501998"
"1848","0.0707032985985279","0.0707032985985279","0.0707032985985279"
"1849","0.08066737167537212","0.08066737167537212","0.08066737167537212"
"1850","0.09436724670231342","0.09436724670231342","0.09436724670231342"
"1851","0.08149016834795475","0.08149016834795475","0.08149016834795475"
"1852","0.06633450426161289","0.06633450426161289","0.06633450426161289"
"1853","0.07478617988526821","0.07478617988526821","0.07478617988526821"
"1854","0.06704344712197781","0.06704344712197781","0.06704344712197781"
"1855","0.0730090219527483","0.0730090219527483","0.0730090219527483"
"1856","0.08482893109321595","0.08482893109321595","0.08482893109321595"
"1857","0.07519640699028969","0.07519640699028969","0.07519640699028969"
"1858","0.08319038636982441","0.08319038636982441","0.08319038636982441"
"1859","0.09216191731393338","0.09216191731393338","0.09216191731393338"
"1860","0.0899097841233015","0.0899097841233015","0.0899097841233015"
"1861","0.09170702882111073","0.09170702882111073","0.09170702882111073"
"1862","0.10531260520219803","0.10531260520219803","0.10531260520219803"
"1863","0.11948550790548325","0.11948550790548325","0.11948550790548325"
"1864","0.09728472791612149","0.09728472791612149","0.09728472791612149"
"1865","0.11080322563648223","0.11080322563648223","0.11080322563648223"
"1866","0.09897385463118553","0.09897385463118553","0.09897385463118553"
"1867","0.12127637267112731","0.12127637267112731","0.12127637267112731"
"1868","0.1015815943479538","0.1015815943479538","0.1015815943479538"
"1869","0.0964309211820364","0.0964309211820364","0.0964309211820364"
"1870","0.08836933262646199","0.08836933262646199","0.08836933262646199"
"1871","0.10997301265597344","0.10997301265597344","0.10997301265597344"
"1872","0.1364497035741806","0.1364497035741806","0.1364497035741806"
"1873","0.08395899459719658","0.08395899459719658","0.08395899459719658"
"1874","0.10331248454749584","0.10331248454749584","0.10331248454749584"
"1875","0.08486604951322078","0.08486604951322078","0.08486604951322078"
"1876","0.0878953617066145","0.0878953617066145","0.0878953617066145"
"1877","0.08638168573379516","0.08638168573379516","0.08638168573379516"
"1878","0.11216719932854176","0.11216719932854176","0.11216719932854176"
"1879","0.06333392839878797","0.06333392839878797","0.06333392839878797"
"1880","0.11939083710312844","0.11939083710312844","0.11939083710312844"
"1881","0.07511991932988167","0.07511991932988167","0.07511991932988167"
"1882","0.09575136564671993","0.09575136564671993","0.09575136564671993"
"1883","0.08207630664110184","0.08207630664110184","0.08207630664110184"
"1884","0.10595662854611873","0.10595662854611873","0.10595662854611873"
"1885","0.08132510781288146","0.08132510781288146","0.08132510781288146"
"1887","0.10680297538638114","0.10680297538638114","0.10680297538638114"
"1888","0.09138717614114285","0.09138717614114285","0.09138717614114285"
"1889","0.06925989221781492","0.06925989221781492","0.06925989221781492"
"1890","0.06146808955818415","0.06146808955818415","0.06146808955818415"
"1891","0.06574678458273411","0.06574678458273411","0.06574678458273411"
"1892","0.05382480528205633","0.05382480528205633","0.05382480528205633"
"1893","0.09008545093238354","0.09008545093238354","0.09008545093238354"
"1894","0.10161875449120998","0.10161875449120998","0.10161875449120998"
"1895","0.09034701436758041","0.09034701436758041","0.09034701436758041"
"1896","0.08601186275482178","0.08601186275482178","0.08601186275482178"
"1897","0.1047970075160265","0.1047970075160265","0.1047970075160265"
"1898","0.07905520424246788","0.07905520424246788","0.07905520424246788"
"1899","0.08320433981716632","0.08320433981716632","0.08320433981716632"
"1900","0.09405739232897758","0.09405739232897758","0.09405739232897758"
"1901","0.10018987730145454","0.10018987730145454","0.10018987730145454"
"1902","0.10959961712360382","0.10959961712360382","0.10959961712360382"
"1903","0.10426739417016506","0.10426739417016506","0.10426739417016506"
"1904","0.09651683494448662","0.09651683494448662","0.09651683494448662"
"1906","0.11229802742600441","0.11229802742600441","0.11229802742600441"
"1907","0.09945725798606872","0.09945725798606872","0.09945725798606872"
"1908","0.11843891963362693","0.11843891963362693","0.11843891963362693"
"1909","0.12710019424557686","0.12710019424557686","0.12710019424557686"
"1910","0.09196427874267102","0.09196427874267102","0.09196427874267102"
"1911","0.11810230538249016","0.11810230538249016","0.11810230538249016"
"1912","0.07850012518465518","0.07850012518465518","0.07850012518465518"
"1913","0.1041151225566864","0.1041151225566864","0.1041151225566864"
"1914","0.10950805135071277","0.10950805135071277","0.10950805135071277"
"1915","0.11005538702011108","0.11005538702011108","0.11005538702011108"
"1916","0.08545105755329133","0.08545105755329133","0.08545105755329133"
"1917","0.12007421664893628","0.12007421664893628","0.12007421664893628"
"1918","0.11000570766627789","0.11000570766627789","0.11000570766627789"
"1919","0.08539128266274928","0.08539128266274928","0.08539128266274928"
"1921","0.10499031879007817","0.10499031879007817","0.10499031879007817"
"1922","0.1218500480055809","0.1218500480055809","0.1218500480055809"
"1923","0.0865858856588602","0.0865858856588602","0.0865858856588602"
"1924","0.06558999959379434","0.06558999959379434","0.06558999959379434"
"1925","0.09101836867630482","0.09101836867630482","0.09101836867630482"
"1926","0.09683719798922538","0.09683719798922538","0.09683719798922538"
"1927","0.09755546599626541","0.09755546599626541","0.09755546599626541"
"1928","0.08173065036535263","0.08173065036535263","0.08173065036535263"
"1929","0.07957923896610737","0.07957923896610737","0.07957923896610737"
"1930","0.0871996521949768","0.0871996521949768","0.0871996521949768"
"1931","0.0718554962426424","0.0718554962426424","0.0718554962426424"
"1932","0.08241415359079837","0.08241415359079837","0.08241415359079837"
"1933","0.09812930673360824","0.09812930673360824","0.09812930673360824"
"1934","0.0828329723328352","0.0828329723328352","0.0828329723328352"
"1935","0.10421705059707165","0.10421705059707165","0.10421705059707165"
"1936","0.09656951911747455","0.09656951911747455","0.09656951911747455"
"1937","0.07450661212205886","0.07450661212205886","0.07450661212205886"
"1938","0.0765097364783287","0.0765097364783287","0.0765097364783287"
"1939","0.08413280881941318","0.08413280881941318","0.08413280881941318"
"1940","0.07053045071661472","0.07053045071661472","0.07053045071661472"
"1941","0.08559084273874759","0.08559084273874759","0.08559084273874759"
"1942","0.13690498061478137","0.13690498061478137","0.13690498061478137"
"1943","0.11968828849494458","0.11968828849494458","0.11968828849494458"
"1944","0.09661849215626717","0.09661849215626717","0.09661849215626717"
"1945","0.11370716467499734","0.11370716467499734","0.11370716467499734"
"1947","0.12024522200226784","0.12024522200226784","0.12024522200226784"
"1948","0.10255828276276588","0.10255828276276588","0.10255828276276588"
"1949","0.1251110177487135","0.1251110177487135","0.1251110177487135"
"1950","0.11950549893081189","0.11950549893081189","0.11950549893081189"
"1951","0.11286772936582565","0.11286772936582565","0.11286772936582565"
"1953","0.10590683445334434","0.10590683445334434","0.10590683445334434"
"1955","0.12649818025529386","0.12649818025529386","0.12649818025529386"
"1956","0.11644504852592945","0.11644504852592945","0.11644504852592945"
"1957","0.12215541750192642","0.12215541750192642","0.12215541750192642"
"1958","0.09784831069409847","0.09784831069409847","0.09784831069409847"
"1959","0.13202738463878633","0.13202738463878633","0.13202738463878633"
"1960","0.12934339977800846","0.12934339977800846","0.12934339977800846"
"1961","0.10287758521735668","0.10287758521735668","0.10287758521735668"
"1962","0.1381408803164959","0.1381408803164959","0.1381408803164959"
"1963","0.10241446644067764","0.10241446644067764","0.10241446644067764"
"1964","0.11886794157326222","0.11886794157326222","0.11886794157326222"
"1965","0.08985587358474731","0.08985587358474731","0.08985587358474731"
"1966","0.0965906921774149","0.0965906921774149","0.0965906921774149"
"1967","0.08557919450104237","0.08557919450104237","0.08557919450104237"
"1968","0.09380118362605572","0.09380118362605572","0.09380118362605572"
"1969","0.07595534436404705","0.07595534436404705","0.07595534436404705"
"1970","0.09585753567516804","0.09585753567516804","0.09585753567516804"
"1971","0.05956933908164501","0.05956933908164501","0.05956933908164501"
"1972","0.07326615154743195","0.07326615154743195","0.07326615154743195"
"1973","0.08541521169245243","0.08541521169245243","0.08541521169245243"
"1974","0.07055784650146961","0.07055784650146961","0.07055784650146961"
"1975","0.10415739566087723","0.10415739566087723","0.10415739566087723"
"1976","0.07248528972268105","0.07248528972268105","0.07248528972268105"
"1977","0.08127512820065022","0.08127512820065022","0.08127512820065022"
"1978","0.09876286797225475","0.09876286797225475","0.09876286797225475"
"1979","0.05892513692378998","0.05892513692378998","0.05892513692378998"
"1980","0.08410489968955517","0.08410489968955517","0.08410489968955517"
"1981","0.08545615263283253","0.08545615263283253","0.08545615263283253"
"1982","0.05789144057780504","0.05789144057780504","0.05789144057780504"
"1983","0.09429752007126808","0.09429752007126808","0.09429752007126808"
"1984","0.11543386615812778","0.11543386615812778","0.11543386615812778"
"1985","0.1141485046595335","0.1141485046595335","0.1141485046595335"
"1986","0.1420673169195652","0.1420673169195652","0.1420673169195652"
"1987","0.11991731524467468","0.11991731524467468","0.11991731524467468"
"1988","0.14130504205822944","0.14130504205822944","0.14130504205822944"
"1989","0.11722573675215245","0.11722573675215245","0.11722573675215245"
"1990","0.12795473337173463","0.12795473337173463","0.12795473337173463"
"1991","0.09683097302913665","0.09683097302913665","0.09683097302913665"
"1992","0.13002680875360967","0.13002680875360967","0.13002680875360967"
"1993","0.11068859547376633","0.11068859547376633","0.11068859547376633"
"1994","0.1022622425109148","0.1022622425109148","0.1022622425109148"
"1995","0.09773324243724346","0.09773324243724346","0.09773324243724346"
"1996","0.125254163518548","0.125254163518548","0.125254163518548"
"1997","0.09610411189496518","0.09610411189496518","0.09610411189496518"
"1998","0.08536563888192177","0.08536563888192177","0.08536563888192177"
"2000","0.09194836504757405","0.09194836504757405","0.09194836504757405"
"2001","0.10659718997776509","0.10659718997776509","0.10659718997776509"
"2002","0.10441313348710538","0.10441313348710538","0.10441313348710538"
"2003","0.12163769826292992","0.12163769826292992","0.12163769826292992"
"2004","0.09981005527079105","0.09981005527079105","0.09981005527079105"
"2005","0.07454645782709121","0.07454645782709121","0.07454645782709121"
"2006","0.09638760201632976","0.09638760201632976","0.09638760201632976"
"2007","0.09757565818727017","0.09757565818727017","0.09757565818727017"
"2008","0.1056530274450779","0.1056530274450779","0.1056530274450779"
"2009","0.10334504246711732","0.10334504246711732","0.10334504246711732"
"2010","0.11910738833248616","0.11910738833248616","0.11910738833248616"
"2011","0.09412172771990299","0.09412172771990299","0.09412172771990299"
"2012","0.10102337598800659","0.10102337598800659","0.10102337598800659"
"2014","0.09615011885762215","0.09615011885762215","0.09615011885762215"
"2015","0.07245715260505677","0.07245715260505677","0.07245715260505677"
"2016","0.07571342401206493","0.07571342401206493","0.07571342401206493"
"2017","0.07772163487970829","0.07772163487970829","0.07772163487970829"
"2018","0.10660136044025421","0.10660136044025421","0.10660136044025421"
"2019","0.09522346667945385","0.09522346667945385","0.09522346667945385"
"2020","0.09363286718726158","0.09363286718726158","0.09363286718726158"
"2021","0.0784233782440424","0.0784233782440424","0.0784233782440424"
"2022","0.0748933982104063","0.0748933982104063","0.0748933982104063"
"2023","0.07661444060504437","0.07661444060504437","0.07661444060504437"
"2024","0.09171604104340077","0.09171604104340077","0.09171604104340077"
"2026","0.1296354543417692","0.1296354543417692","0.1296354543417692"
"2027","0.12159000746905804","0.12159000746905804","0.12159000746905804"
"2028","0.11768050268292427","0.11768050268292427","0.11768050268292427"
"2029","0.08614742867648602","0.08614742867648602","0.08614742867648602"
"2031","0.10696598701179028","0.10696598701179028","0.10696598701179028"
"2032","0.0997282512485981","0.0997282512485981","0.0997282512485981"
"2033","0.0838652815669775","0.0838652815669775","0.0838652815669775"
"2034","0.10044163577258587","0.10044163577258587","0.10044163577258587"
"2035","0.10354454778134822","0.10354454778134822","0.10354454778134822"
"2036","0.09484876804053784","0.09484876804053784","0.09484876804053784"
"2038","0.08191976211965084","0.08191976211965084","0.08191976211965084"
"2039","0.07216106690466403","0.07216106690466403","0.07216106690466403"
"2040","0.07555047646164895","0.07555047646164895","0.07555047646164895"
"2041","0.08107455372810364","0.08107455372810364","0.08107455372810364"
"2042","0.08994053080677986","0.08994053080677986","0.08994053080677986"
"2043","0.11695459373295307","0.11695459373295307","0.11695459373295307"
"2044","0.10660590939223766","0.10660590939223766","0.10660590939223766"
"2045","0.09069337993860245","0.09069337993860245","0.09069337993860245"
"2046","0.08363028429448605","0.08363028429448605","0.08363028429448605"
"2048","0.08038948997855186","0.08038948997855186","0.08038948997855186"
"2050","0.10118248499929905","0.10118248499929905","0.10118248499929905"
"2051","0.08596466667950153","0.08596466667950153","0.08596466667950153"
"2052","0.09714443609118462","0.09714443609118462","0.09714443609118462"
"2054","0.1026908814907074","0.1026908814907074","0.1026908814907074"
"2055","0.08795973733067512","0.08795973733067512","0.08795973733067512"
"2056","0.06297594178467988","0.06297594178467988","0.06297594178467988"
"2057","0.09240845330059529","0.09240845330059529","0.09240845330059529"
"2058","0.08353649713099003","0.08353649713099003","0.08353649713099003"
"2059","0.09167329296469688","0.09167329296469688","0.09167329296469688"
"2060","0.08185787908732892","0.08185787908732892","0.08185787908732892"
"2062","0.08154972158372402","0.08154972158372402","0.08154972158372402"
"2063","0.07193555161356927","0.07193555161356927","0.07193555161356927"
"2064","0.0752342812716961","0.0752342812716961","0.0752342812716961"
"2065","0.08534597493708133","0.08534597493708133","0.08534597493708133"
"2066","0.09255616664886475","0.09255616664886475","0.09255616664886475"
"2067","0.10782777518033981","0.10782777518033981","0.10782777518033981"
"2068","0.13115870244801045","0.13115870244801045","0.13115870244801045"
"2069","0.12027909234166145","0.12027909234166145","0.12027909234166145"
"2070","0.1074460968375206","0.1074460968375206","0.1074460968375206"
"2071","0.13043577894568442","0.13043577894568442","0.13043577894568442"
"2072","0.0695992611348629","0.0695992611348629","0.0695992611348629"
"2073","0.10298163034021854","0.10298163034021854","0.10298163034021854"
"2074","0.07031882125884295","0.07031882125884295","0.07031882125884295"
"2075","0.10453747101128101","0.10453747101128101","0.10453747101128101"
"2076","0.11183058060705661","0.11183058060705661","0.11183058060705661"
"2077","0.08835955634713173","0.08835955634713173","0.08835955634713173"
"2078","0.08855791389942169","0.08855791389942169","0.08855791389942169"
"2079","0.0757337398827076","0.0757337398827076","0.0757337398827076"
"2080","0.07394210584461688","0.07394210584461688","0.07394210584461688"
"2081","0.07837940603494645","0.07837940603494645","0.07837940603494645"
"2082","0.07387328259646893","0.07387328259646893","0.07387328259646893"
"2083","0.06677698977291584","0.06677698977291584","0.06677698977291584"
"2084","0.08271967060863972","0.08271967060863972","0.08271967060863972"
"2085","0.08290227167308331","0.08290227167308331","0.08290227167308331"
"2086","0.09471214339137077","0.09471214339137077","0.09471214339137077"
"2087","0.08280412331223488","0.08280412331223488","0.08280412331223488"
"2088","0.05473366398364306","0.05473366398364306","0.05473366398364306"
"2089","0.08796001635491849","0.08796001635491849","0.08796001635491849"
"2090","0.10284206047654151","0.10284206047654151","0.10284206047654151"
"2091","0.06869292464107275","0.06869292464107275","0.06869292464107275"
"2092","0.07315949350595474","0.07315949350595474","0.07315949350595474"
"2093","0.08745884299278259","0.08745884299278259","0.08745884299278259"
"2094","0.09554127827286721","0.09554127827286721","0.09554127827286721"
"2095","0.10658044368028641","0.10658044368028641","0.10658044368028641"
"2096","0.08467690274119377","0.08467690274119377","0.08467690274119377"
"2097","0.09754662662744522","0.09754662662744522","0.09754662662744522"
"2098","0.07153404224663973","0.07153404224663973","0.07153404224663973"
"2099","0.08038001097738742","0.08038001097738742","0.08038001097738742"
"2101","0.08030599988996982","0.08030599988996982","0.08030599988996982"
"2102","0.06789541244506836","0.06789541244506836","0.06789541244506836"
"2103","0.07050492968410253","0.07050492968410253","0.07050492968410253"
"2104","0.05979205835610628","0.05979205835610628","0.05979205835610628"
"2105","0.0649562181904912","0.0649562181904912","0.0649562181904912"
"2106","0.0718462098389864","0.0718462098389864","0.0718462098389864"
"2107","0.0793517529964447","0.0793517529964447","0.0793517529964447"
"2108","0.09276514761149883","0.09276514761149883","0.09276514761149883"
"2109","0.11313265822827816","0.11313265822827816","0.11313265822827816"
"2110","0.10504443906247615","0.10504443906247615","0.10504443906247615"
"2111","0.1014181487262249","0.1014181487262249","0.1014181487262249"
"2112","0.12079701237380505","0.12079701237380505","0.12079701237380505"
"2113","0.1401014808565378","0.1401014808565378","0.1401014808565378"
"2114","0.11281821504235268","0.11281821504235268","0.11281821504235268"
"2115","0.09632925391197204","0.09632925391197204","0.09632925391197204"
"2116","0.08259896486997605","0.08259896486997605","0.08259896486997605"
"2117","0.10433841831982135","0.10433841831982135","0.10433841831982135"
"2118","0.06909176521003246","0.06909176521003246","0.06909176521003246"
"2119","0.10098774284124375","0.10098774284124375","0.10098774284124375"
"2120","0.08547725118696689","0.08547725118696689","0.08547725118696689"
"2121","0.09023106098175049","0.09023106098175049","0.09023106098175049"
"2122","0.08284571394324303","0.08284571394324303","0.08284571394324303"
"2123","0.09816538989543915","0.09816538989543915","0.09816538989543915"
"2124","0.0783394355326891","0.0783394355326891","0.0783394355326891"
"2125","0.10128886140882969","0.10128886140882969","0.10128886140882969"
"2127","0.07060078047215938","0.07060078047215938","0.07060078047215938"
"2128","0.06198212876915932","0.06198212876915932","0.06198212876915932"
"2129","0.0684101402759552","0.0684101402759552","0.0684101402759552"
"2131","0.059246104396879676","0.059246104396879676","0.059246104396879676"
"2132","0.06387444995343686","0.06387444995343686","0.06387444995343686"
"2133","0.08728476092219353","0.08728476092219353","0.08728476092219353"
"2134","0.05916385930031538","0.05916385930031538","0.05916385930031538"
"2135","0.07524209395051003","0.07524209395051003","0.07524209395051003"
"2136","0.06706625726073981","0.06706625726073981","0.06706625726073981"
"2138","0.059642125852406025","0.059642125852406025","0.059642125852406025"
"2139","0.07765880636870862","0.07765880636870862","0.07765880636870862"
"2140","0.07419624961912633","0.07419624961912633","0.07419624961912633"
"2141","0.05281803403049708","0.05281803403049708","0.05281803403049708"
"2143","0.07000473663210868","0.07000473663210868","0.07000473663210868"
"2144","0.06913288906216622","0.06913288906216622","0.06913288906216622"
"2145","0.07273782901465893","0.07273782901465893","0.07273782901465893"
"2146","0.05852046571671963","0.05852046571671963","0.05852046571671963"
"2147","0.0594938250258565","0.0594938250258565","0.0594938250258565"
"2148","0.07015374563634395","0.07015374563634395","0.07015374563634395"
"2149","0.0567156994715333","0.0567156994715333","0.0567156994715333"
"2150","0.08319241292774678","0.08319241292774678","0.08319241292774678"
"2151","0.10149827301502228","0.10149827301502228","0.10149827301502228"
"2152","0.1064880795776844","0.1064880795776844","0.1064880795776844"
"2153","0.08814366385340691","0.08814366385340691","0.08814366385340691"
"2154","0.09710573256015778","0.09710573256015778","0.09710573256015778"
"2155","0.09877153076231479","0.09877153076231479","0.09877153076231479"
"2156","0.09308843538165093","0.09308843538165093","0.09308843538165093"
"2158","0.0843041118234396","0.0843041118234396","0.0843041118234396"
"2159","0.06852997597306967","0.06852997597306967","0.06852997597306967"
"2160","0.07250349465757608","0.07250349465757608","0.07250349465757608"
"2161","0.08008126690983772","0.08008126690983772","0.08008126690983772"
"2162","0.10061913430690765","0.10061913430690765","0.10061913430690765"
"2163","0.09338649250566959","0.09338649250566959","0.09338649250566959"
"2164","0.08247070908546447","0.08247070908546447","0.08247070908546447"
"2165","0.08228644877672195","0.08228644877672195","0.08228644877672195"
"2166","0.09361730627715588","0.09361730627715588","0.09361730627715588"
"2167","0.09534415788948536","0.09534415788948536","0.09534415788948536"
"2168","0.07962580882012844","0.07962580882012844","0.07962580882012844"
"2169","0.08286451064050197","0.08286451064050197","0.08286451064050197"
"2170","0.10765986256301403","0.10765986256301403","0.10765986256301403"
"2171","0.0765359815210104","0.0765359815210104","0.0765359815210104"
"2173","0.07145703416317702","0.07145703416317702","0.07145703416317702"
"2174","0.057756187953054906","0.057756187953054906","0.057756187953054906"
"2175","0.08087154254317283","0.08087154254317283","0.08087154254317283"
"2176","0.07189773730933666","0.07189773730933666","0.07189773730933666"
"2177","0.08000868931412697","0.08000868931412697","0.08000868931412697"
"2178","0.08808445408940316","0.08808445408940316","0.08808445408940316"
"2179","0.07343424987047911","0.07343424987047911","0.07343424987047911"
"2181","0.0834515392780304","0.0834515392780304","0.0834515392780304"
"2182","0.0629242230206728","0.0629242230206728","0.0629242230206728"
"2183","0.052492651529610156","0.052492651529610156","0.052492651529610156"
"2184","0.06629025582224131","0.06629025582224131","0.06629025582224131"
"2186","0.06197698060423136","0.06197698060423136","0.06197698060423136"
"2187","0.06263228598982096","0.06263228598982096","0.06263228598982096"
"2188","0.06908279433846473","0.06908279433846473","0.06908279433846473"
"2189","0.07937755957245826","0.07937755957245826","0.07937755957245826"
"2190","0.076729079708457","0.076729079708457","0.076729079708457"
"2191","0.06431088820099831","0.06431088820099831","0.06431088820099831"
"2192","0.09393672458827496","0.09393672458827496","0.09393672458827496"
"2193","0.09214702323079109","0.09214702323079109","0.09214702323079109"
"2194","0.09179602824151516","0.09179602824151516","0.09179602824151516"
"2195","0.09758039750158787","0.09758039750158787","0.09758039750158787"
"2196","0.11107210628688335","0.11107210628688335","0.11107210628688335"
"2197","0.08892015740275383","0.08892015740275383","0.08892015740275383"
"2199","0.09554980248212815","0.09554980248212815","0.09554980248212815"
"2200","0.08230250775814056","0.08230250775814056","0.08230250775814056"
"2201","0.08032489717006683","0.08032489717006683","0.08032489717006683"
"2202","0.06617731191217899","0.06617731191217899","0.06617731191217899"
"2203","0.09246308133006095","0.09246308133006095","0.09246308133006095"
"2204","0.07833870947360992","0.07833870947360992","0.07833870947360992"
"2206","0.09590452089905739","0.09590452089905739","0.09590452089905739"
"2207","0.106654367223382","0.106654367223382","0.106654367223382"
"2208","0.09568979479372501","0.09568979479372501","0.09568979479372501"
"2209","0.0898119207471609","0.0898119207471609","0.0898119207471609"
"2210","0.09422206096351146","0.09422206096351146","0.09422206096351146"
"2211","0.10860063321888447","0.10860063321888447","0.10860063321888447"
"2212","0.0847587775439024","0.0847587775439024","0.0847587775439024"
"2213","0.09001102969050408","0.09001102969050408","0.09001102969050408"
"2214","0.10600597150623799","0.10600597150623799","0.10600597150623799"
"2215","0.09684291556477546","0.09684291556477546","0.09684291556477546"
"2216","0.10307172350585461","0.10307172350585461","0.10307172350585461"
"2217","0.07290943451225758","0.07290943451225758","0.07290943451225758"
"2218","0.08638278022408485","0.08638278022408485","0.08638278022408485"
"2219","0.08235213458538056","0.08235213458538056","0.08235213458538056"
"2220","0.09143387898802757","0.09143387898802757","0.09143387898802757"
"2221","0.08292294889688492","0.08292294889688492","0.08292294889688492"
"2222","0.074551073461771","0.074551073461771","0.074551073461771"
"2223","0.10106885507702827","0.10106885507702827","0.10106885507702827"
"2224","0.08335568234324456","0.08335568234324456","0.08335568234324456"
"2225","0.07870522141456604","0.07870522141456604","0.07870522141456604"
"2226","0.06199891809374094","0.06199891809374094","0.06199891809374094"
"2227","0.09313709735870361","0.09313709735870361","0.09313709735870361"
"2228","0.09707580171525479","0.09707580171525479","0.09707580171525479"
"2229","0.0900188371539116","0.0900188371539116","0.0900188371539116"
"2230","0.1095931451767683","0.1095931451767683","0.1095931451767683"
"2231","0.10295928344130516","0.10295928344130516","0.10295928344130516"
"2232","0.07799837999045849","0.07799837999045849","0.07799837999045849"
"2233","0.09901094846427441","0.09901094846427441","0.09901094846427441"
"2234","0.10816363878548145","0.10816363878548145","0.10816363878548145"
"2235","0.11770616471767426","0.11770616471767426","0.11770616471767426"
"2236","0.11973846778273582","0.11973846778273582","0.11973846778273582"
"2237","0.10292682684957981","0.10292682684957981","0.10292682684957981"
"2238","0.11337702572345734","0.11337702572345734","0.11337702572345734"
"2240","0.1131435725837946","0.1131435725837946","0.1131435725837946"
"2241","0.08807541579008102","0.08807541579008102","0.08807541579008102"
"2242","0.0900946456938982","0.0900946456938982","0.0900946456938982"
"2243","0.09726160801947117","0.09726160801947117","0.09726160801947117"
"2244","0.11930972971022129","0.11930972971022129","0.11930972971022129"
"2245","0.12283290661871434","0.12283290661871434","0.12283290661871434"
"2246","0.1067799486219883","0.1067799486219883","0.1067799486219883"
"2248","0.11000521443784236","0.11000521443784236","0.11000521443784236"
"2249","0.08280927315354347","0.08280927315354347","0.08280927315354347"
"2250","0.09349948018789292","0.09349948018789292","0.09349948018789292"
"2251","0.12635017223656178","0.12635017223656178","0.12635017223656178"
"2252","0.09452257975935936","0.09452257975935936","0.09452257975935936"
"2253","0.08500386849045753","0.08500386849045753","0.08500386849045753"
