"Step","2CornerORIp1 - Metrics/targetPosition/error_heading","2CornerORIp1 - Metrics/targetPosition/error_heading__MIN","2CornerORIp1 - Metrics/targetPosition/error_heading__MAX"
"67","1.5240466594696045","1.5240466594696045","1.5240466594696045"
"68","1.5298488140106201","1.5298488140106201","1.5298488140106201"
"69","1.636899709701538","1.636899709701538","1.636899709701538"
"70","1.6555218696594238","1.6555218696594238","1.6555218696594238"
"71","1.4709681272506714","1.4709681272506714","1.4709681272506714"
"72","1.6646246910095215","1.6646246910095215","1.6646246910095215"
"73","1.6016616821289062","1.6016616821289062","1.6016616821289062"
"74","1.9439337253570557","1.9439337253570557","1.9439337253570557"
"75","1.6709389686584473","1.6709389686584473","1.6709389686584473"
"76","1.4301341772079468","1.4301341772079468","1.4301341772079468"
"77","1.6888331174850464","1.6888331174850464","1.6888331174850464"
"78","1.5168161392211914","1.5168161392211914","1.5168161392211914"
"79","1.5845067501068115","1.5845067501068115","1.5845067501068115"
"80","1.7092835903167725","1.7092835903167725","1.7092835903167725"
"81","1.4274615049362183","1.4274615049362183","1.4274615049362183"
"82","1.6165279150009155","1.6165279150009155","1.6165279150009155"
"83","1.5678714513778687","1.5678714513778687","1.5678714513778687"
"84","1.582838773727417","1.582838773727417","1.582838773727417"
"85","1.606818437576294","1.606818437576294","1.606818437576294"
"86","1.522562026977539","1.522562026977539","1.522562026977539"
"87","1.6522958278656006","1.6522958278656006","1.6522958278656006"
"88","1.5183093547821045","1.5183093547821045","1.5183093547821045"
"89","1.6122292280197144","1.6122292280197144","1.6122292280197144"
"90","1.791982650756836","1.791982650756836","1.791982650756836"
"91","1.670886754989624","1.670886754989624","1.670886754989624"
"92","1.648608684539795","1.648608684539795","1.648608684539795"
"93","1.462296485900879","1.462296485900879","1.462296485900879"
"94","1.4903016090393066","1.4903016090393066","1.4903016090393066"
"95","1.5403169393539429","1.5403169393539429","1.5403169393539429"
"96","1.561827540397644","1.561827540397644","1.561827540397644"
"97","1.583604335784912","1.583604335784912","1.583604335784912"
"98","1.813736915588379","1.813736915588379","1.813736915588379"
"99","1.7110331058502197","1.7110331058502197","1.7110331058502197"
"100","1.6096009016036987","1.6096009016036987","1.6096009016036987"
"101","1.5828015804290771","1.5828015804290771","1.5828015804290771"
"102","1.632694125175476","1.632694125175476","1.632694125175476"
"103","1.3977105617523193","1.3977105617523193","1.3977105617523193"
"104","1.6722064018249512","1.6722064018249512","1.6722064018249512"
"105","1.6941322088241577","1.6941322088241577","1.6941322088241577"
"106","1.6168941259384155","1.6168941259384155","1.6168941259384155"
"107","1.6716618537902832","1.6716618537902832","1.6716618537902832"
"108","1.6677935123443604","1.6677935123443604","1.6677935123443604"
"109","1.5459232330322266","1.5459232330322266","1.5459232330322266"
"110","1.6277546882629395","1.6277546882629395","1.6277546882629395"
"111","1.6792701482772827","1.6792701482772827","1.6792701482772827"
"112","1.6771901845932007","1.6771901845932007","1.6771901845932007"
"113","1.608170509338379","1.608170509338379","1.608170509338379"
"114","1.6446759700775146","1.6446759700775146","1.6446759700775146"
"115","1.494649887084961","1.494649887084961","1.494649887084961"
"116","1.5749423503875732","1.5749423503875732","1.5749423503875732"
"117","1.8554103374481201","1.8554103374481201","1.8554103374481201"
"118","1.742720365524292","1.742720365524292","1.742720365524292"
"119","1.5412132740020752","1.5412132740020752","1.5412132740020752"
"120","1.6469929218292236","1.6469929218292236","1.6469929218292236"
"121","1.6162489652633667","1.6162489652633667","1.6162489652633667"
"122","1.8021659851074219","1.8021659851074219","1.8021659851074219"
"123","1.7789669036865234","1.7789669036865234","1.7789669036865234"
"124","1.5057591199874878","1.5057591199874878","1.5057591199874878"
"125","1.5186452865600586","1.5186452865600586","1.5186452865600586"
"126","1.7406800985336304","1.7406800985336304","1.7406800985336304"
"127","1.6434082984924316","1.6434082984924316","1.6434082984924316"
"128","1.5788344144821167","1.5788344144821167","1.5788344144821167"
"129","1.6008327007293701","1.6008327007293701","1.6008327007293701"
"130","1.6951326131820679","1.6951326131820679","1.6951326131820679"
"131","1.4774155616760254","1.4774155616760254","1.4774155616760254"
"132","1.6976897716522217","1.6976897716522217","1.6976897716522217"
"133","1.5371946096420288","1.5371946096420288","1.5371946096420288"
"134","1.6332085132598877","1.6332085132598877","1.6332085132598877"
"135","1.648484230041504","1.648484230041504","1.648484230041504"
"136","1.6367154121398926","1.6367154121398926","1.6367154121398926"
"137","1.7391602993011475","1.7391602993011475","1.7391602993011475"
"138","1.5557845830917358","1.5557845830917358","1.5557845830917358"
"139","1.5686702728271484","1.5686702728271484","1.5686702728271484"
"140","1.6550573110580444","1.6550573110580444","1.6550573110580444"
"141","1.7089523077011108","1.7089523077011108","1.7089523077011108"
"142","1.5728009939193726","1.5728009939193726","1.5728009939193726"
"143","1.569387674331665","1.569387674331665","1.569387674331665"
"144","1.5825551748275757","1.5825551748275757","1.5825551748275757"
"145","1.667860984802246","1.667860984802246","1.667860984802246"
"146","1.7389835119247437","1.7389835119247437","1.7389835119247437"
"147","1.6714929342269897","1.6714929342269897","1.6714929342269897"
"148","1.6686525344848633","1.6686525344848633","1.6686525344848633"
"149","1.5590693950653076","1.5590693950653076","1.5590693950653076"
"150","1.597765326499939","1.597765326499939","1.597765326499939"
"151","1.843288779258728","1.843288779258728","1.843288779258728"
"152","1.720046043395996","1.720046043395996","1.720046043395996"
"153","1.5931204557418823","1.5931204557418823","1.5931204557418823"
"154","1.4668543338775635","1.4668543338775635","1.4668543338775635"
"155","1.5149486064910889","1.5149486064910889","1.5149486064910889"
"156","1.5912034511566162","1.5912034511566162","1.5912034511566162"
"157","1.6630748510360718","1.6630748510360718","1.6630748510360718"
"158","1.6580960750579834","1.6580960750579834","1.6580960750579834"
"159","1.337167739868164","1.337167739868164","1.337167739868164"
"160","1.5439515113830566","1.5439515113830566","1.5439515113830566"
"161","1.5000712871551514","1.5000712871551514","1.5000712871551514"
"162","1.660719394683838","1.660719394683838","1.660719394683838"
"163","1.5636992454528809","1.5636992454528809","1.5636992454528809"
"164","1.503316879272461","1.503316879272461","1.503316879272461"
"165","1.6551618576049805","1.6551618576049805","1.6551618576049805"
"166","1.5964927673339844","1.5964927673339844","1.5964927673339844"
"167","1.6976277828216553","1.6976277828216553","1.6976277828216553"
"168","1.6176834106445312","1.6176834106445312","1.6176834106445312"
"169","1.675431251525879","1.675431251525879","1.675431251525879"
"170","1.549689769744873","1.549689769744873","1.549689769744873"
"171","1.4705489873886108","1.4705489873886108","1.4705489873886108"
"172","2.027477264404297","2.027477264404297","2.027477264404297"
"173","1.585328459739685","1.585328459739685","1.585328459739685"
"174","1.592474341392517","1.592474341392517","1.592474341392517"
"175","1.465474009513855","1.465474009513855","1.465474009513855"
"176","1.7912254333496094","1.7912254333496094","1.7912254333496094"
"177","1.6844172477722168","1.6844172477722168","1.6844172477722168"
"178","1.5174622535705566","1.5174622535705566","1.5174622535705566"
"179","1.5704033374786377","1.5704033374786377","1.5704033374786377"
"180","1.7022613286972046","1.7022613286972046","1.7022613286972046"
"181","1.577864646911621","1.577864646911621","1.577864646911621"
"182","1.5406535863876343","1.5406535863876343","1.5406535863876343"
"183","1.4222067594528198","1.4222067594528198","1.4222067594528198"
"184","1.7020998001098633","1.7020998001098633","1.7020998001098633"
"185","1.6168076992034912","1.6168076992034912","1.6168076992034912"
"186","1.7138408422470093","1.7138408422470093","1.7138408422470093"
"187","1.6799192428588867","1.6799192428588867","1.6799192428588867"
"188","1.645207405090332","1.645207405090332","1.645207405090332"
"189","1.6436275243759155","1.6436275243759155","1.6436275243759155"
"190","1.7830842733383179","1.7830842733383179","1.7830842733383179"
"191","1.7681689262390137","1.7681689262390137","1.7681689262390137"
"192","1.5593419075012207","1.5593419075012207","1.5593419075012207"
"193","1.640162467956543","1.640162467956543","1.640162467956543"
"194","1.5845649242401123","1.5845649242401123","1.5845649242401123"
"195","1.6967862844467163","1.6967862844467163","1.6967862844467163"
"196","1.786792516708374","1.786792516708374","1.786792516708374"
"197","1.8157014846801758","1.8157014846801758","1.8157014846801758"
"198","1.88834810256958","1.88834810256958","1.88834810256958"
"199","1.6322029829025269","1.6322029829025269","1.6322029829025269"
"200","1.5925954580307007","1.5925954580307007","1.5925954580307007"
"201","1.7872223854064941","1.7872223854064941","1.7872223854064941"
"202","1.7834954261779785","1.7834954261779785","1.7834954261779785"
"203","1.586666464805603","1.586666464805603","1.586666464805603"
"204","1.6665605306625366","1.6665605306625366","1.6665605306625366"
"205","1.7019232511520386","1.7019232511520386","1.7019232511520386"
"206","1.6735656261444092","1.6735656261444092","1.6735656261444092"
"207","1.4766960144042969","1.4766960144042969","1.4766960144042969"
"208","1.5024690628051758","1.5024690628051758","1.5024690628051758"
"209","1.5543959140777588","1.5543959140777588","1.5543959140777588"
"210","1.6786998510360718","1.6786998510360718","1.6786998510360718"
"211","1.379286766052246","1.379286766052246","1.379286766052246"
"212","1.645118236541748","1.645118236541748","1.645118236541748"
"213","1.703843116760254","1.703843116760254","1.703843116760254"
"214","1.7197412252426147","1.7197412252426147","1.7197412252426147"
"215","1.5589828491210938","1.5589828491210938","1.5589828491210938"
"216","1.6271798610687256","1.6271798610687256","1.6271798610687256"
"217","1.8399150371551514","1.8399150371551514","1.8399150371551514"
"218","1.4986178874969482","1.4986178874969482","1.4986178874969482"
"219","1.6318734884262085","1.6318734884262085","1.6318734884262085"
"220","1.7188606262207031","1.7188606262207031","1.7188606262207031"
"221","1.5687768459320068","1.5687768459320068","1.5687768459320068"
"222","1.6818456649780273","1.6818456649780273","1.6818456649780273"
"223","1.8138654232025146","1.8138654232025146","1.8138654232025146"
"224","1.535987138748169","1.535987138748169","1.535987138748169"
"225","1.8064683675765991","1.8064683675765991","1.8064683675765991"
"226","1.4635729789733887","1.4635729789733887","1.4635729789733887"
"227","1.470461368560791","1.470461368560791","1.470461368560791"
"228","1.5250061750411987","1.5250061750411987","1.5250061750411987"
"229","1.710789680480957","1.710789680480957","1.710789680480957"
"230","1.44681715965271","1.44681715965271","1.44681715965271"
"231","1.4932270050048828","1.4932270050048828","1.4932270050048828"
"232","1.7108285427093506","1.7108285427093506","1.7108285427093506"
"233","1.6739733219146729","1.6739733219146729","1.6739733219146729"
"234","1.5830113887786865","1.5830113887786865","1.5830113887786865"
"235","1.528700828552246","1.528700828552246","1.528700828552246"
"236","1.6687206029891968","1.6687206029891968","1.6687206029891968"
"237","1.71295964717865","1.71295964717865","1.71295964717865"
"238","1.4264094829559326","1.4264094829559326","1.4264094829559326"
"239","1.540340781211853","1.540340781211853","1.540340781211853"
"240","1.6410071849822998","1.6410071849822998","1.6410071849822998"
"241","1.7401857376098633","1.7401857376098633","1.7401857376098633"
"242","1.5106875896453857","1.5106875896453857","1.5106875896453857"
"243","1.759002923965454","1.759002923965454","1.759002923965454"
"244","1.5001752376556396","1.5001752376556396","1.5001752376556396"
"245","1.589608073234558","1.589608073234558","1.589608073234558"
"246","1.6447843313217163","1.6447843313217163","1.6447843313217163"
"247","1.4830602407455444","1.4830602407455444","1.4830602407455444"
"248","1.491304874420166","1.491304874420166","1.491304874420166"
"249","1.5338256359100342","1.5338256359100342","1.5338256359100342"
"250","1.586899757385254","1.586899757385254","1.586899757385254"
"251","1.60836923122406","1.60836923122406","1.60836923122406"
"252","1.7073915004730225","1.7073915004730225","1.7073915004730225"
"253","1.4255374670028687","1.4255374670028687","1.4255374670028687"
"254","1.5058425664901733","1.5058425664901733","1.5058425664901733"
"255","1.4144771099090576","1.4144771099090576","1.4144771099090576"
"256","1.5156023502349854","1.5156023502349854","1.5156023502349854"
"257","1.511286973953247","1.511286973953247","1.511286973953247"
"258","1.4842256307601929","1.4842256307601929","1.4842256307601929"
"259","1.4409489631652832","1.4409489631652832","1.4409489631652832"
"260","1.600080966949463","1.600080966949463","1.600080966949463"
"261","1.5984772443771362","1.5984772443771362","1.5984772443771362"
"262","1.7333438396453857","1.7333438396453857","1.7333438396453857"
"263","1.5859110355377197","1.5859110355377197","1.5859110355377197"
"264","1.4855350255966187","1.4855350255966187","1.4855350255966187"
"265","1.6817377805709839","1.6817377805709839","1.6817377805709839"
"266","1.5737204551696777","1.5737204551696777","1.5737204551696777"
"267","1.4927667379379272","1.4927667379379272","1.4927667379379272"
"268","1.526609182357788","1.526609182357788","1.526609182357788"
"269","1.6030057668685913","1.6030057668685913","1.6030057668685913"
"270","1.5358651876449585","1.5358651876449585","1.5358651876449585"
"271","1.5640720129013062","1.5640720129013062","1.5640720129013062"
"272","1.534058928489685","1.534058928489685","1.534058928489685"
"273","1.5664104223251343","1.5664104223251343","1.5664104223251343"
"274","1.3844358921051025","1.3844358921051025","1.3844358921051025"
"275","1.5710967779159546","1.5710967779159546","1.5710967779159546"
"276","1.5607588291168213","1.5607588291168213","1.5607588291168213"
"277","1.4654150009155273","1.4654150009155273","1.4654150009155273"
"278","1.6356137990951538","1.6356137990951538","1.6356137990951538"
"279","1.5400636196136475","1.5400636196136475","1.5400636196136475"
"280","1.5584657192230225","1.5584657192230225","1.5584657192230225"
"281","1.5896470546722412","1.5896470546722412","1.5896470546722412"
"282","1.5086867809295654","1.5086867809295654","1.5086867809295654"
"283","1.7459462881088257","1.7459462881088257","1.7459462881088257"
"284","1.4251389503479004","1.4251389503479004","1.4251389503479004"
"285","1.539440393447876","1.539440393447876","1.539440393447876"
"286","1.745290994644165","1.745290994644165","1.745290994644165"
"287","1.6757601499557495","1.6757601499557495","1.6757601499557495"
"288","1.6014388799667358","1.6014388799667358","1.6014388799667358"
"289","1.4960092306137085","1.4960092306137085","1.4960092306137085"
"290","1.4641294479370117","1.4641294479370117","1.4641294479370117"
"291","1.406454086303711","1.406454086303711","1.406454086303711"
"292","1.6136277914047241","1.6136277914047241","1.6136277914047241"
"293","1.4829816818237305","1.4829816818237305","1.4829816818237305"
"294","1.3976848125457764","1.3976848125457764","1.3976848125457764"
"295","1.394124984741211","1.394124984741211","1.394124984741211"
"296","1.7574126720428467","1.7574126720428467","1.7574126720428467"
"297","1.362262487411499","1.362262487411499","1.362262487411499"
"298","1.8081004619598389","1.8081004619598389","1.8081004619598389"
"299","1.5541518926620483","1.5541518926620483","1.5541518926620483"
"300","1.5793412923812866","1.5793412923812866","1.5793412923812866"
"301","1.7526910305023193","1.7526910305023193","1.7526910305023193"
"302","1.4687055349349976","1.4687055349349976","1.4687055349349976"
"303","1.5622174739837646","1.5622174739837646","1.5622174739837646"
"304","1.8333524465560913","1.8333524465560913","1.8333524465560913"
"305","1.693350076675415","1.693350076675415","1.693350076675415"
"306","1.3859343528747559","1.3859343528747559","1.3859343528747559"
"307","1.5042895078659058","1.5042895078659058","1.5042895078659058"
"308","1.681412696838379","1.681412696838379","1.681412696838379"
"309","1.5361546277999878","1.5361546277999878","1.5361546277999878"
"310","1.6661863327026367","1.6661863327026367","1.6661863327026367"
"311","1.5544061660766602","1.5544061660766602","1.5544061660766602"
"312","1.6373565196990967","1.6373565196990967","1.6373565196990967"
"313","1.5515774488449097","1.5515774488449097","1.5515774488449097"
"314","1.5000362396240234","1.5000362396240234","1.5000362396240234"
"315","1.564894437789917","1.564894437789917","1.564894437789917"
"316","1.6520447731018066","1.6520447731018066","1.6520447731018066"
"317","1.5687339305877686","1.5687339305877686","1.5687339305877686"
"318","1.537317156791687","1.537317156791687","1.537317156791687"
"319","1.5451444387435913","1.5451444387435913","1.5451444387435913"
"320","1.4092016220092773","1.4092016220092773","1.4092016220092773"
"321","1.408177375793457","1.408177375793457","1.408177375793457"
"322","1.5262768268585205","1.5262768268585205","1.5262768268585205"
"323","1.619776725769043","1.619776725769043","1.619776725769043"
"324","1.717363715171814","1.717363715171814","1.717363715171814"
"325","1.4513424634933472","1.4513424634933472","1.4513424634933472"
"326","1.7732439041137695","1.7732439041137695","1.7732439041137695"
"327","1.4822248220443726","1.4822248220443726","1.4822248220443726"
"328","1.6696656942367554","1.6696656942367554","1.6696656942367554"
"329","1.609675407409668","1.609675407409668","1.609675407409668"
"330","1.6124789714813232","1.6124789714813232","1.6124789714813232"
"331","1.6186131238937378","1.6186131238937378","1.6186131238937378"
"332","1.466618299484253","1.466618299484253","1.466618299484253"
"333","1.5238450765609741","1.5238450765609741","1.5238450765609741"
"334","1.7108886241912842","1.7108886241912842","1.7108886241912842"
"335","1.5709761381149292","1.5709761381149292","1.5709761381149292"
"336","1.6145551204681396","1.6145551204681396","1.6145551204681396"
"337","1.5993646383285522","1.5993646383285522","1.5993646383285522"
"338","1.6944844722747803","1.6944844722747803","1.6944844722747803"
"339","1.6584672927856445","1.6584672927856445","1.6584672927856445"
"340","1.5672059059143066","1.5672059059143066","1.5672059059143066"
"341","1.5416673421859741","1.5416673421859741","1.5416673421859741"
"342","1.6544770002365112","1.6544770002365112","1.6544770002365112"
"343","1.3893665075302124","1.3893665075302124","1.3893665075302124"
"344","1.4614399671554565","1.4614399671554565","1.4614399671554565"
"345","1.5812954902648926","1.5812954902648926","1.5812954902648926"
"346","1.5006275177001953","1.5006275177001953","1.5006275177001953"
"347","1.8137181997299194","1.8137181997299194","1.8137181997299194"
"348","1.4921224117279053","1.4921224117279053","1.4921224117279053"
"349","1.40025794506073","1.40025794506073","1.40025794506073"
"350","1.7036818265914917","1.7036818265914917","1.7036818265914917"
"351","1.5840070247650146","1.5840070247650146","1.5840070247650146"
"352","1.496108055114746","1.496108055114746","1.496108055114746"
"353","1.4651775360107422","1.4651775360107422","1.4651775360107422"
"354","1.5059781074523926","1.5059781074523926","1.5059781074523926"
"355","1.5829576253890991","1.5829576253890991","1.5829576253890991"
"356","1.6980438232421875","1.6980438232421875","1.6980438232421875"
"357","1.6496448516845703","1.6496448516845703","1.6496448516845703"
"358","1.6007804870605469","1.6007804870605469","1.6007804870605469"
"359","1.6620181798934937","1.6620181798934937","1.6620181798934937"
"360","1.5220683813095093","1.5220683813095093","1.5220683813095093"
"361","1.456170916557312","1.456170916557312","1.456170916557312"
"362","1.5295336246490479","1.5295336246490479","1.5295336246490479"
"363","1.674850344657898","1.674850344657898","1.674850344657898"
"364","1.6598066091537476","1.6598066091537476","1.6598066091537476"
"365","1.6395515203475952","1.6395515203475952","1.6395515203475952"
"366","1.6949870586395264","1.6949870586395264","1.6949870586395264"
"367","1.6734819412231445","1.6734819412231445","1.6734819412231445"
"368","1.5907444953918457","1.5907444953918457","1.5907444953918457"
"369","1.4216631650924683","1.4216631650924683","1.4216631650924683"
"370","1.6136846542358398","1.6136846542358398","1.6136846542358398"
"371","1.7395212650299072","1.7395212650299072","1.7395212650299072"
"372","1.573925495147705","1.573925495147705","1.573925495147705"
"373","1.5502145290374756","1.5502145290374756","1.5502145290374756"
"374","1.5395654439926147","1.5395654439926147","1.5395654439926147"
"375","1.778623342514038","1.778623342514038","1.778623342514038"
"376","1.6516742706298828","1.6516742706298828","1.6516742706298828"
"377","1.6044392585754395","1.6044392585754395","1.6044392585754395"
"378","1.621530532836914","1.621530532836914","1.621530532836914"
"379","1.628828763961792","1.628828763961792","1.628828763961792"
"380","1.5523130893707275","1.5523130893707275","1.5523130893707275"
"381","1.7423765659332275","1.7423765659332275","1.7423765659332275"
"382","1.3767976760864258","1.3767976760864258","1.3767976760864258"
"383","1.4223902225494385","1.4223902225494385","1.4223902225494385"
"384","1.4681237936019897","1.4681237936019897","1.4681237936019897"
"385","1.5788462162017822","1.5788462162017822","1.5788462162017822"
"386","1.3873504400253296","1.3873504400253296","1.3873504400253296"
"387","1.720158576965332","1.720158576965332","1.720158576965332"
"388","1.5501140356063843","1.5501140356063843","1.5501140356063843"
"389","1.5034971237182617","1.5034971237182617","1.5034971237182617"
"390","1.6562917232513428","1.6562917232513428","1.6562917232513428"
"391","1.4341682195663452","1.4341682195663452","1.4341682195663452"
"392","1.2595126628875732","1.2595126628875732","1.2595126628875732"
"393","1.516317367553711","1.516317367553711","1.516317367553711"
"394","1.5204761028289795","1.5204761028289795","1.5204761028289795"
"395","1.524814486503601","1.524814486503601","1.524814486503601"
"396","1.5733999013900757","1.5733999013900757","1.5733999013900757"
"397","1.5116113424301147","1.5116113424301147","1.5116113424301147"
"398","1.5132222175598145","1.5132222175598145","1.5132222175598145"
"399","1.6497957706451416","1.6497957706451416","1.6497957706451416"
"400","1.6255536079406738","1.6255536079406738","1.6255536079406738"
"401","1.5924370288848877","1.5924370288848877","1.5924370288848877"
"402","1.487744688987732","1.487744688987732","1.487744688987732"
"403","1.389915943145752","1.389915943145752","1.389915943145752"
"404","1.6637014150619507","1.6637014150619507","1.6637014150619507"
"405","1.5308459997177124","1.5308459997177124","1.5308459997177124"
"406","1.525987148284912","1.525987148284912","1.525987148284912"
"407","1.7155311107635498","1.7155311107635498","1.7155311107635498"
"408","1.915323257446289","1.915323257446289","1.915323257446289"
"409","1.4207210540771484","1.4207210540771484","1.4207210540771484"
"410","1.6026134490966797","1.6026134490966797","1.6026134490966797"
"411","1.4678252935409546","1.4678252935409546","1.4678252935409546"
"412","1.667439341545105","1.667439341545105","1.667439341545105"
"413","1.5556424856185913","1.5556424856185913","1.5556424856185913"
"414","1.5230567455291748","1.5230567455291748","1.5230567455291748"
"415","1.5845937728881836","1.5845937728881836","1.5845937728881836"
"416","1.5390448570251465","1.5390448570251465","1.5390448570251465"
"417","1.6279348134994507","1.6279348134994507","1.6279348134994507"
"418","1.5263808965682983","1.5263808965682983","1.5263808965682983"
"419","1.6557215452194214","1.6557215452194214","1.6557215452194214"
"420","1.8074548244476318","1.8074548244476318","1.8074548244476318"
"421","1.6097102165222168","1.6097102165222168","1.6097102165222168"
"422","1.6320370435714722","1.6320370435714722","1.6320370435714722"
"423","1.3784077167510986","1.3784077167510986","1.3784077167510986"
"424","1.6006001234054565","1.6006001234054565","1.6006001234054565"
"425","1.6518348455429077","1.6518348455429077","1.6518348455429077"
"426","1.4284248352050781","1.4284248352050781","1.4284248352050781"
"427","1.7373046875","1.7373046875","1.7373046875"
"428","1.347604751586914","1.347604751586914","1.347604751586914"
"429","1.554948329925537","1.554948329925537","1.554948329925537"
"430","1.412182331085205","1.412182331085205","1.412182331085205"
"431","1.4607576131820679","1.4607576131820679","1.4607576131820679"
"432","1.4659249782562256","1.4659249782562256","1.4659249782562256"
"433","1.586296796798706","1.586296796798706","1.586296796798706"
"434","1.8008259534835815","1.8008259534835815","1.8008259534835815"
"435","1.723404884338379","1.723404884338379","1.723404884338379"
"436","1.6654847860336304","1.6654847860336304","1.6654847860336304"
"437","1.327173113822937","1.327173113822937","1.327173113822937"
"438","1.627231478691101","1.627231478691101","1.627231478691101"
"439","1.7175071239471436","1.7175071239471436","1.7175071239471436"
"440","1.4498584270477295","1.4498584270477295","1.4498584270477295"
"441","1.568799376487732","1.568799376487732","1.568799376487732"
"442","1.5436525344848633","1.5436525344848633","1.5436525344848633"
"443","1.4859201908111572","1.4859201908111572","1.4859201908111572"
"444","1.7369555234909058","1.7369555234909058","1.7369555234909058"
"445","1.6170581579208374","1.6170581579208374","1.6170581579208374"
"446","1.49747896194458","1.49747896194458","1.49747896194458"
"447","1.6936511993408203","1.6936511993408203","1.6936511993408203"
"448","1.6646250486373901","1.6646250486373901","1.6646250486373901"
"449","1.626734733581543","1.626734733581543","1.626734733581543"
"450","1.566061019897461","1.566061019897461","1.566061019897461"
"451","1.4808273315429688","1.4808273315429688","1.4808273315429688"
"452","1.4973349571228027","1.4973349571228027","1.4973349571228027"
"453","1.5560929775238037","1.5560929775238037","1.5560929775238037"
"454","1.5486013889312744","1.5486013889312744","1.5486013889312744"
"455","1.6313490867614746","1.6313490867614746","1.6313490867614746"
"456","1.6539840698242188","1.6539840698242188","1.6539840698242188"
