"Step","OriExp6lin2D10 - Metrics/targetPosition/error_pos_2d","OriExp6lin2D10 - Metrics/targetPosition/error_pos_2d__MIN","OriExp6lin2D10 - Metrics/targetPosition/error_pos_2d__MAX"
"20105","3.966458797454834","3.966458797454834","3.966458797454834"
"20108","4.257480144500732","4.257480144500732","4.257480144500732"
"20112","4.3546142578125","4.3546142578125","4.3546142578125"
"20113","4.102248668670654","4.102248668670654","4.102248668670654"
"20115","4.453942775726318","4.453942775726318","4.453942775726318"
"20117","3.8236732482910156","3.8236732482910156","3.8236732482910156"
"20118","4.281842231750488","4.281842231750488","4.281842231750488"
"20120","4.152764320373535","4.152764320373535","4.152764320373535"
"20121","4.311113357543945","4.311113357543945","4.311113357543945"
"20123","3.933314800262451","3.933314800262451","3.933314800262451"
"20125","4.046080589294434","4.046080589294434","4.046080589294434"
"20130","4.4015631675720215","4.4015631675720215","4.4015631675720215"
"20134","4.229113578796387","4.229113578796387","4.229113578796387"
"20138","4.316213607788086","4.316213607788086","4.316213607788086"
"20140","3.862971782684326","3.862971782684326","3.862971782684326"
"20141","3.9737699031829834","3.9737699031829834","3.9737699031829834"
"20144","4.416051387786865","4.416051387786865","4.416051387786865"
"20145","4.036403179168701","4.036403179168701","4.036403179168701"
"20146","4.204520225524902","4.204520225524902","4.204520225524902"
"20149","3.821744918823242","3.821744918823242","3.821744918823242"
"20152","4.183813095092773","4.183813095092773","4.183813095092773"
"20153","4.434453964233398","4.434453964233398","4.434453964233398"
"20154","3.988778829574585","3.988778829574585","3.988778829574585"
"20155","4.102809429168701","4.102809429168701","4.102809429168701"
"20157","3.78806209564209","3.78806209564209","3.78806209564209"
"20166","3.9409327507019043","3.9409327507019043","3.9409327507019043"
"20169","4.201066493988037","4.201066493988037","4.201066493988037"
"20174","4.335413455963135","4.335413455963135","4.335413455963135"
"20178","3.8223533630371094","3.8223533630371094","3.8223533630371094"
"20181","3.7549376487731934","3.7549376487731934","3.7549376487731934"
"20182","4.033860683441162","4.033860683441162","4.033860683441162"
"20183","4.304450035095215","4.304450035095215","4.304450035095215"
"20189","4.371967792510986","4.371967792510986","4.371967792510986"
"20192","3.7758865356445312","3.7758865356445312","3.7758865356445312"
"20195","4.229358196258545","4.229358196258545","4.229358196258545"
"20196","3.957645893096924","3.957645893096924","3.957645893096924"
"20198","4.333601951599121","4.333601951599121","4.333601951599121"
"20200","4.082545280456543","4.082545280456543","4.082545280456543"
"20207","3.9204177856445312","3.9204177856445312","3.9204177856445312"
"20209","4.275003433227539","4.275003433227539","4.275003433227539"
"20210","4.215875625610352","4.215875625610352","4.215875625610352"
"20212","4.025895118713379","4.025895118713379","4.025895118713379"
"20215","3.922609329223633","3.922609329223633","3.922609329223633"
"20216","4.346679210662842","4.346679210662842","4.346679210662842"
"20218","4.293684005737305","4.293684005737305","4.293684005737305"
"20220","3.879420042037964","3.879420042037964","3.879420042037964"
"20221","3.873216152191162","3.873216152191162","3.873216152191162"
"20224","4.280208110809326","4.280208110809326","4.280208110809326"
"20225","4.0759687423706055","4.0759687423706055","4.0759687423706055"
"20227","3.870574712753296","3.870574712753296","3.870574712753296"
"20232","3.7567543983459473","3.7567543983459473","3.7567543983459473"
"20236","4.210193634033203","4.210193634033203","4.210193634033203"
"20237","4.334744453430176","4.334744453430176","4.334744453430176"
"20242","4.107181072235107","4.107181072235107","4.107181072235107"
"20244","3.968611240386963","3.968611240386963","3.968611240386963"
"20245","4.060874938964844","4.060874938964844","4.060874938964844"
"20246","3.9417223930358887","3.9417223930358887","3.9417223930358887"
"20247","4.04833984375","4.04833984375","4.04833984375"
"20248","3.9393794536590576","3.9393794536590576","3.9393794536590576"
"20251","4.364862442016602","4.364862442016602","4.364862442016602"
"20253","4.114107131958008","4.114107131958008","4.114107131958008"
"20254","3.9056644439697266","3.9056644439697266","3.9056644439697266"
"20255","3.8693275451660156","3.8693275451660156","3.8693275451660156"
"20256","4.232932090759277","4.232932090759277","4.232932090759277"
"20258","3.927440643310547","3.927440643310547","3.927440643310547"
"20259","3.981586217880249","3.981586217880249","3.981586217880249"
"20260","4.235836982727051","4.235836982727051","4.235836982727051"
"20262","4.206861972808838","4.206861972808838","4.206861972808838"
"20263","4.2472147941589355","4.2472147941589355","4.2472147941589355"
"20264","3.9130148887634277","3.9130148887634277","3.9130148887634277"
"20265","4.2009429931640625","4.2009429931640625","4.2009429931640625"
"20266","3.9849987030029297","3.9849987030029297","3.9849987030029297"
"20267","4.196743011474609","4.196743011474609","4.196743011474609"
"20269","4.111458778381348","4.111458778381348","4.111458778381348"
"20270","3.9797637462615967","3.9797637462615967","3.9797637462615967"
"20272","4.1275739669799805","4.1275739669799805","4.1275739669799805"
"20275","4.260946273803711","4.260946273803711","4.260946273803711"
"20276","4.220124244689941","4.220124244689941","4.220124244689941"
"20280","4.036167621612549","4.036167621612549","4.036167621612549"
"20281","4.359828948974609","4.359828948974609","4.359828948974609"
"20283","3.7662465572357178","3.7662465572357178","3.7662465572357178"
"20286","3.766667366027832","3.766667366027832","3.766667366027832"
"20289","3.9155402183532715","3.9155402183532715","3.9155402183532715"
"20290","3.8596246242523193","3.8596246242523193","3.8596246242523193"
"20291","4.112351894378662","4.112351894378662","4.112351894378662"
"20293","3.9576964378356934","3.9576964378356934","3.9576964378356934"
"20294","4.103480339050293","4.103480339050293","4.103480339050293"
"20297","3.968301773071289","3.968301773071289","3.968301773071289"
"20298","4.023687362670898","4.023687362670898","4.023687362670898"
"20299","4.007413864135742","4.007413864135742","4.007413864135742"
"20300","3.8716750144958496","3.8716750144958496","3.8716750144958496"
"20305","4.07501745223999","4.07501745223999","4.07501745223999"
"20306","4.2982048988342285","4.2982048988342285","4.2982048988342285"
"20308","3.924844741821289","3.924844741821289","3.924844741821289"
"20309","4.268573760986328","4.268573760986328","4.268573760986328"
"20311","4.0430755615234375","4.0430755615234375","4.0430755615234375"
"20312","4.125508785247803","4.125508785247803","4.125508785247803"
"20315","3.7696826457977295","3.7696826457977295","3.7696826457977295"
"20316","3.839365005493164","3.839365005493164","3.839365005493164"
"20324","3.9143197536468506","3.9143197536468506","3.9143197536468506"
"20326","4.136377334594727","4.136377334594727","4.136377334594727"
"20327","4.247188568115234","4.247188568115234","4.247188568115234"
"20328","3.998589038848877","3.998589038848877","3.998589038848877"
"20329","3.911487579345703","3.911487579345703","3.911487579345703"
"20330","4.021786689758301","4.021786689758301","4.021786689758301"
"20331","4.087632179260254","4.087632179260254","4.087632179260254"
"20332","3.790499448776245","3.790499448776245","3.790499448776245"
"20334","3.745858669281006","3.745858669281006","3.745858669281006"
"20335","4.115124225616455","4.115124225616455","4.115124225616455"
"20337","4.160208702087402","4.160208702087402","4.160208702087402"
"20339","4.152568817138672","4.152568817138672","4.152568817138672"
"20340","3.893234968185425","3.893234968185425","3.893234968185425"
"20342","4.0108723640441895","4.0108723640441895","4.0108723640441895"
"20343","3.822416067123413","3.822416067123413","3.822416067123413"
"20346","3.95346999168396","3.95346999168396","3.95346999168396"
"20347","3.812753200531006","3.812753200531006","3.812753200531006"
"20348","4.007086753845215","4.007086753845215","4.007086753845215"
"20349","3.7507522106170654","3.7507522106170654","3.7507522106170654"
"20352","3.97712779045105","3.97712779045105","3.97712779045105"
"20353","3.8823554515838623","3.8823554515838623","3.8823554515838623"
"20354","3.7665610313415527","3.7665610313415527","3.7665610313415527"
"20358","3.852454662322998","3.852454662322998","3.852454662322998"
"20359","4.148985385894775","4.148985385894775","4.148985385894775"
"20360","3.8871498107910156","3.8871498107910156","3.8871498107910156"
"20365","4.035094261169434","4.035094261169434","4.035094261169434"
"20366","3.867577314376831","3.867577314376831","3.867577314376831"
"20374","3.8614070415496826","3.8614070415496826","3.8614070415496826"
"20376","3.8219687938690186","3.8219687938690186","3.8219687938690186"
"20379","4.205201625823975","4.205201625823975","4.205201625823975"
"20380","4.10917854309082","4.10917854309082","4.10917854309082"
"20381","3.9749057292938232","3.9749057292938232","3.9749057292938232"
"20386","3.733994960784912","3.733994960784912","3.733994960784912"
"20387","3.871397018432617","3.871397018432617","3.871397018432617"
"20389","3.979973554611206","3.979973554611206","3.979973554611206"
"20390","3.8964810371398926","3.8964810371398926","3.8964810371398926"
"20391","4.0459442138671875","4.0459442138671875","4.0459442138671875"
"20392","4.12332820892334","4.12332820892334","4.12332820892334"
"20395","4.059535980224609","4.059535980224609","4.059535980224609"
"20398","3.721623182296753","3.721623182296753","3.721623182296753"
"20400","3.7382946014404297","3.7382946014404297","3.7382946014404297"
"20401","3.6864194869995117","3.6864194869995117","3.6864194869995117"
"20410","3.92236590385437","3.92236590385437","3.92236590385437"
"20411","4.134728908538818","4.134728908538818","4.134728908538818"
"20414","3.813683271408081","3.813683271408081","3.813683271408081"
"20416","3.581993579864502","3.581993579864502","3.581993579864502"
"20418","3.6066975593566895","3.6066975593566895","3.6066975593566895"
"20420","3.6503372192382812","3.6503372192382812","3.6503372192382812"
"20421","3.8189523220062256","3.8189523220062256","3.8189523220062256"
"20423","3.8807590007781982","3.8807590007781982","3.8807590007781982"
"20426","4.008336544036865","4.008336544036865","4.008336544036865"
"20429","3.8322081565856934","3.8322081565856934","3.8322081565856934"
"20431","3.596681594848633","3.596681594848633","3.596681594848633"
"20436","3.9460196495056152","3.9460196495056152","3.9460196495056152"
"20437","3.669506549835205","3.669506549835205","3.669506549835205"
"20442","3.7600905895233154","3.7600905895233154","3.7600905895233154"
"20445","4.094150066375732","4.094150066375732","4.094150066375732"
"20446","3.9788317680358887","3.9788317680358887","3.9788317680358887"
"20449","4.080848693847656","4.080848693847656","4.080848693847656"
"20451","3.9338691234588623","3.9338691234588623","3.9338691234588623"
"20453","3.587491750717163","3.587491750717163","3.587491750717163"
"20455","3.88851261138916","3.88851261138916","3.88851261138916"
"20458","3.78855562210083","3.78855562210083","3.78855562210083"
"20459","3.9355673789978027","3.9355673789978027","3.9355673789978027"
"20461","3.7173335552215576","3.7173335552215576","3.7173335552215576"
"20462","4.253542423248291","4.253542423248291","4.253542423248291"
"20463","3.949134349822998","3.949134349822998","3.949134349822998"
"20464","3.6703319549560547","3.6703319549560547","3.6703319549560547"
"20466","3.8481578826904297","3.8481578826904297","3.8481578826904297"
"20469","4.031050682067871","4.031050682067871","4.031050682067871"
"20470","3.925030469894409","3.925030469894409","3.925030469894409"
"20471","3.8066794872283936","3.8066794872283936","3.8066794872283936"
"20474","3.770375967025757","3.770375967025757","3.770375967025757"
"20475","4.017609596252441","4.017609596252441","4.017609596252441"
"20478","3.7770800590515137","3.7770800590515137","3.7770800590515137"
"20480","3.6340837478637695","3.6340837478637695","3.6340837478637695"
"20482","3.6755332946777344","3.6755332946777344","3.6755332946777344"
"20483","4.0644659996032715","4.0644659996032715","4.0644659996032715"
"20484","4.1839752197265625","4.1839752197265625","4.1839752197265625"
"20485","4.118884086608887","4.118884086608887","4.118884086608887"
"20487","3.6705291271209717","3.6705291271209717","3.6705291271209717"
"20490","3.8842239379882812","3.8842239379882812","3.8842239379882812"
"20491","3.906951427459717","3.906951427459717","3.906951427459717"
"20496","3.6009068489074707","3.6009068489074707","3.6009068489074707"
"20497","4.005584716796875","4.005584716796875","4.005584716796875"
"20500","3.6701483726501465","3.6701483726501465","3.6701483726501465"
"20501","3.7667183876037598","3.7667183876037598","3.7667183876037598"
"20502","3.7864956855773926","3.7864956855773926","3.7864956855773926"
"20503","3.6999096870422363","3.6999096870422363","3.6999096870422363"
"20505","3.6578595638275146","3.6578595638275146","3.6578595638275146"
"20506","3.82296085357666","3.82296085357666","3.82296085357666"
"20508","4.056839466094971","4.056839466094971","4.056839466094971"
"20510","3.995307445526123","3.995307445526123","3.995307445526123"
"20511","3.964247703552246","3.964247703552246","3.964247703552246"
"20513","3.7117061614990234","3.7117061614990234","3.7117061614990234"
"20515","3.6491308212280273","3.6491308212280273","3.6491308212280273"
"20517","3.7833118438720703","3.7833118438720703","3.7833118438720703"
"20518","3.8892314434051514","3.8892314434051514","3.8892314434051514"
"20521","3.734117031097412","3.734117031097412","3.734117031097412"
"20522","3.904390811920166","3.904390811920166","3.904390811920166"
"20525","3.690700054168701","3.690700054168701","3.690700054168701"
"20528","4.064194679260254","4.064194679260254","4.064194679260254"
"20530","3.835456609725952","3.835456609725952","3.835456609725952"
"20533","3.8031280040740967","3.8031280040740967","3.8031280040740967"
"20536","3.4348132610321045","3.4348132610321045","3.4348132610321045"
"20537","3.839794158935547","3.839794158935547","3.839794158935547"
"20538","4.034664154052734","4.034664154052734","4.034664154052734"
"20541","3.6306514739990234","3.6306514739990234","3.6306514739990234"
"20542","3.701990842819214","3.701990842819214","3.701990842819214"
"20545","3.4760279655456543","3.4760279655456543","3.4760279655456543"
"20546","3.786799907684326","3.786799907684326","3.786799907684326"
"20547","3.9209506511688232","3.9209506511688232","3.9209506511688232"
"20548","3.901170253753662","3.901170253753662","3.901170253753662"
"20552","3.8123698234558105","3.8123698234558105","3.8123698234558105"
"20555","3.6923253536224365","3.6923253536224365","3.6923253536224365"
"20556","3.741765022277832","3.741765022277832","3.741765022277832"
"20557","3.6168274879455566","3.6168274879455566","3.6168274879455566"
"20558","4.020530700683594","4.020530700683594","4.020530700683594"
"20559","3.8644797801971436","3.8644797801971436","3.8644797801971436"
"20561","3.7625579833984375","3.7625579833984375","3.7625579833984375"
"20562","3.7357404232025146","3.7357404232025146","3.7357404232025146"
"20563","3.7208850383758545","3.7208850383758545","3.7208850383758545"
"20565","3.890413999557495","3.890413999557495","3.890413999557495"
"20566","3.6673505306243896","3.6673505306243896","3.6673505306243896"
"20568","3.8652286529541016","3.8652286529541016","3.8652286529541016"
"20569","3.52375864982605","3.52375864982605","3.52375864982605"
"20570","3.739546298980713","3.739546298980713","3.739546298980713"
"20572","3.4463319778442383","3.4463319778442383","3.4463319778442383"
"20574","3.6235244274139404","3.6235244274139404","3.6235244274139404"
"20575","3.984952926635742","3.984952926635742","3.984952926635742"
"20577","3.780162811279297","3.780162811279297","3.780162811279297"
"20580","3.8338632583618164","3.8338632583618164","3.8338632583618164"
"20581","3.8412423133850098","3.8412423133850098","3.8412423133850098"
"20583","3.578371047973633","3.578371047973633","3.578371047973633"
"20584","3.608985662460327","3.608985662460327","3.608985662460327"
"20585","4.104703903198242","4.104703903198242","4.104703903198242"
"20588","3.654843807220459","3.654843807220459","3.654843807220459"
"20589","3.7151660919189453","3.7151660919189453","3.7151660919189453"
"20590","3.8827407360076904","3.8827407360076904","3.8827407360076904"
"20591","3.808746337890625","3.808746337890625","3.808746337890625"
"20593","3.6275794506073","3.6275794506073","3.6275794506073"
"20597","3.536064624786377","3.536064624786377","3.536064624786377"
"20598","3.8486595153808594","3.8486595153808594","3.8486595153808594"
"20599","3.686619281768799","3.686619281768799","3.686619281768799"
"20600","3.7921366691589355","3.7921366691589355","3.7921366691589355"
"20602","3.845722198486328","3.845722198486328","3.845722198486328"
"20604","3.8762052059173584","3.8762052059173584","3.8762052059173584"
"20606","3.850675582885742","3.850675582885742","3.850675582885742"
"20607","3.717353343963623","3.717353343963623","3.717353343963623"
"20609","3.6449437141418457","3.6449437141418457","3.6449437141418457"
"20611","3.633481740951538","3.633481740951538","3.633481740951538"
"20612","3.651848316192627","3.651848316192627","3.651848316192627"
"20616","3.6476550102233887","3.6476550102233887","3.6476550102233887"
"20618","3.2565038204193115","3.2565038204193115","3.2565038204193115"
"20619","3.75850772857666","3.75850772857666","3.75850772857666"
"20620","3.6380622386932373","3.6380622386932373","3.6380622386932373"
"20621","3.8248507976531982","3.8248507976531982","3.8248507976531982"
"20622","3.6862964630126953","3.6862964630126953","3.6862964630126953"
"20624","3.859243869781494","3.859243869781494","3.859243869781494"
"20626","3.9903054237365723","3.9903054237365723","3.9903054237365723"
"20627","3.8116564750671387","3.8116564750671387","3.8116564750671387"
"20628","3.670361280441284","3.670361280441284","3.670361280441284"
"20630","3.8361639976501465","3.8361639976501465","3.8361639976501465"
"20631","3.681124448776245","3.681124448776245","3.681124448776245"
"20633","3.6039586067199707","3.6039586067199707","3.6039586067199707"
"20635","3.59641695022583","3.59641695022583","3.59641695022583"
"20636","3.64703369140625","3.64703369140625","3.64703369140625"
"20637","3.7241249084472656","3.7241249084472656","3.7241249084472656"
"20638","3.853238582611084","3.853238582611084","3.853238582611084"
"20640","3.795869827270508","3.795869827270508","3.795869827270508"
"20642","3.6277167797088623","3.6277167797088623","3.6277167797088623"
"20643","3.7230019569396973","3.7230019569396973","3.7230019569396973"
"20646","3.7285830974578857","3.7285830974578857","3.7285830974578857"
"20648","3.881171226501465","3.881171226501465","3.881171226501465"
"20650","3.621105194091797","3.621105194091797","3.621105194091797"
"20651","3.73042368888855","3.73042368888855","3.73042368888855"
"20653","3.713895797729492","3.713895797729492","3.713895797729492"
"20657","3.847275733947754","3.847275733947754","3.847275733947754"
"20658","3.842413902282715","3.842413902282715","3.842413902282715"
"20659","3.4951865673065186","3.4951865673065186","3.4951865673065186"
"20660","3.649293899536133","3.649293899536133","3.649293899536133"
"20664","3.673919200897217","3.673919200897217","3.673919200897217"
"20665","3.7697958946228027","3.7697958946228027","3.7697958946228027"
"20666","3.861802101135254","3.861802101135254","3.861802101135254"
"20670","3.818382978439331","3.818382978439331","3.818382978439331"
"20671","3.6157517433166504","3.6157517433166504","3.6157517433166504"
"20673","3.4962899684906006","3.4962899684906006","3.4962899684906006"
"20679","3.73811411857605","3.73811411857605","3.73811411857605"
"20680","3.5096235275268555","3.5096235275268555","3.5096235275268555"
"20681","3.393395185470581","3.393395185470581","3.393395185470581"
"20682","3.7552475929260254","3.7552475929260254","3.7552475929260254"
"20684","3.8915977478027344","3.8915977478027344","3.8915977478027344"
"20685","3.737856388092041","3.737856388092041","3.737856388092041"
"20690","3.700840711593628","3.700840711593628","3.700840711593628"
"20691","3.5594563484191895","3.5594563484191895","3.5594563484191895"
"20695","3.629854202270508","3.629854202270508","3.629854202270508"
"20696","4.00112247467041","4.00112247467041","4.00112247467041"
"20697","3.7908201217651367","3.7908201217651367","3.7908201217651367"
"20700","3.104185104370117","3.104185104370117","3.104185104370117"
"20701","3.664875030517578","3.664875030517578","3.664875030517578"
"20702","3.858705520629883","3.858705520629883","3.858705520629883"
"20703","3.6317152976989746","3.6317152976989746","3.6317152976989746"
"20704","3.6967170238494873","3.6967170238494873","3.6967170238494873"
"20705","3.5486345291137695","3.5486345291137695","3.5486345291137695"
"20706","3.6553170680999756","3.6553170680999756","3.6553170680999756"
"20707","3.1021010875701904","3.1021010875701904","3.1021010875701904"
"20708","3.6140284538269043","3.6140284538269043","3.6140284538269043"
"20709","3.521864652633667","3.521864652633667","3.521864652633667"
"20714","3.725076198577881","3.725076198577881","3.725076198577881"
"20717","4.006448268890381","4.006448268890381","4.006448268890381"
"20718","3.483088254928589","3.483088254928589","3.483088254928589"
"20720","3.7156291007995605","3.7156291007995605","3.7156291007995605"
"20721","3.7791640758514404","3.7791640758514404","3.7791640758514404"
"20722","3.9234120845794678","3.9234120845794678","3.9234120845794678"
"20724","3.486004590988159","3.486004590988159","3.486004590988159"
"20725","3.817538261413574","3.817538261413574","3.817538261413574"
"20726","3.971881866455078","3.971881866455078","3.971881866455078"
"20727","3.8232667446136475","3.8232667446136475","3.8232667446136475"
"20730","3.5015368461608887","3.5015368461608887","3.5015368461608887"
"20732","3.5049843788146973","3.5049843788146973","3.5049843788146973"
"20734","3.9648635387420654","3.9648635387420654","3.9648635387420654"
"20736","3.7526917457580566","3.7526917457580566","3.7526917457580566"
"20737","3.593477725982666","3.593477725982666","3.593477725982666"
"20738","3.538455009460449","3.538455009460449","3.538455009460449"
"20742","4.032676696777344","4.032676696777344","4.032676696777344"
"20748","3.5702502727508545","3.5702502727508545","3.5702502727508545"
"20756","3.8878228664398193","3.8878228664398193","3.8878228664398193"
"20758","3.8794009685516357","3.8794009685516357","3.8794009685516357"
"20759","3.699639320373535","3.699639320373535","3.699639320373535"
"20761","3.5662848949432373","3.5662848949432373","3.5662848949432373"
"20764","3.7509162425994873","3.7509162425994873","3.7509162425994873"
"20765","3.68854022026062","3.68854022026062","3.68854022026062"
"20766","3.7936666011810303","3.7936666011810303","3.7936666011810303"
"20768","3.8493640422821045","3.8493640422821045","3.8493640422821045"
"20770","3.5627105236053467","3.5627105236053467","3.5627105236053467"
"20771","3.3405158519744873","3.3405158519744873","3.3405158519744873"
"20773","3.7808024883270264","3.7808024883270264","3.7808024883270264"
"20774","3.5786757469177246","3.5786757469177246","3.5786757469177246"
"20775","3.3916072845458984","3.3916072845458984","3.3916072845458984"
"20783","3.628411293029785","3.628411293029785","3.628411293029785"
"20784","4.008725166320801","4.008725166320801","4.008725166320801"
"20786","3.6026771068573","3.6026771068573","3.6026771068573"
"20787","3.9479269981384277","3.9479269981384277","3.9479269981384277"
"20789","3.453118324279785","3.453118324279785","3.453118324279785"
"20790","3.496133804321289","3.496133804321289","3.496133804321289"
"20791","3.7639694213867188","3.7639694213867188","3.7639694213867188"
"20798","3.8590304851531982","3.8590304851531982","3.8590304851531982"
"20801","3.6861000061035156","3.6861000061035156","3.6861000061035156"
"20802","3.8596420288085938","3.8596420288085938","3.8596420288085938"
"20803","3.767320156097412","3.767320156097412","3.767320156097412"
"20804","3.5362391471862793","3.5362391471862793","3.5362391471862793"
"20808","3.7973687648773193","3.7973687648773193","3.7973687648773193"
"20810","3.6528968811035156","3.6528968811035156","3.6528968811035156"
"20811","4.105186939239502","4.105186939239502","4.105186939239502"
"20812","3.5635733604431152","3.5635733604431152","3.5635733604431152"
"20813","3.426985740661621","3.426985740661621","3.426985740661621"
"20815","3.878967046737671","3.878967046737671","3.878967046737671"
"20816","3.400847911834717","3.400847911834717","3.400847911834717"
"20819","4.132335662841797","4.132335662841797","4.132335662841797"
"20823","4.013131141662598","4.013131141662598","4.013131141662598"
"20825","3.2148184776306152","3.2148184776306152","3.2148184776306152"
"20827","3.3581340312957764","3.3581340312957764","3.3581340312957764"
"20828","3.764713764190674","3.764713764190674","3.764713764190674"
"20834","3.8813960552215576","3.8813960552215576","3.8813960552215576"
"20837","3.344298839569092","3.344298839569092","3.344298839569092"
"20839","3.9762473106384277","3.9762473106384277","3.9762473106384277"
"20840","4.056178092956543","4.056178092956543","4.056178092956543"
"20841","3.70676589012146","3.70676589012146","3.70676589012146"
"20843","3.8507299423217773","3.8507299423217773","3.8507299423217773"
"20845","3.5625743865966797","3.5625743865966797","3.5625743865966797"
"20848","3.809701919555664","3.809701919555664","3.809701919555664"
"20849","3.705848217010498","3.705848217010498","3.705848217010498"
"20851","3.5369555950164795","3.5369555950164795","3.5369555950164795"
"20853","3.776686429977417","3.776686429977417","3.776686429977417"
"20854","4.08746862411499","4.08746862411499","4.08746862411499"
"20855","3.606743574142456","3.606743574142456","3.606743574142456"
"20857","3.892235279083252","3.892235279083252","3.892235279083252"
"20858","3.2466208934783936","3.2466208934783936","3.2466208934783936"
"20860","3.5525319576263428","3.5525319576263428","3.5525319576263428"
"20861","3.703845977783203","3.703845977783203","3.703845977783203"
"20864","3.934727668762207","3.934727668762207","3.934727668762207"
"20865","4.109565734863281","4.109565734863281","4.109565734863281"
"20867","3.7275986671447754","3.7275986671447754","3.7275986671447754"
"20870","3.75504207611084","3.75504207611084","3.75504207611084"
"20871","3.825989246368408","3.825989246368408","3.825989246368408"
"20872","3.7645697593688965","3.7645697593688965","3.7645697593688965"
"20874","3.420440435409546","3.420440435409546","3.420440435409546"
"20877","3.617644786834717","3.617644786834717","3.617644786834717"
"20878","3.985023021697998","3.985023021697998","3.985023021697998"
"20884","3.8267340660095215","3.8267340660095215","3.8267340660095215"
"20886","3.7136552333831787","3.7136552333831787","3.7136552333831787"
"20888","4.065549850463867","4.065549850463867","4.065549850463867"
"20889","4.08479118347168","4.08479118347168","4.08479118347168"
"20891","3.69177508354187","3.69177508354187","3.69177508354187"
"20893","3.3919548988342285","3.3919548988342285","3.3919548988342285"
"20895","3.8923182487487793","3.8923182487487793","3.8923182487487793"
"20896","3.7181012630462646","3.7181012630462646","3.7181012630462646"
"20898","3.5844016075134277","3.5844016075134277","3.5844016075134277"
"20900","3.7592873573303223","3.7592873573303223","3.7592873573303223"
"20902","3.765880584716797","3.765880584716797","3.765880584716797"
