"Step","OriExp6lin2D10 - Metrics/targetPosition/error_heading","OriExp6lin2D10 - Metrics/targetPosition/error_heading__MIN","OriExp6lin2D10 - Metrics/targetPosition/error_heading__MAX"
"20187","0.0777234211564064","0.0777234211564064","0.0777234211564064"
"20188","0.03397093340754509","0.03397093340754509","0.03397093340754509"
"20190","0.0383090004324913","0.0383090004324913","0.0383090004324913"
"20191","0.06867818534374237","0.06867818534374237","0.06867818534374237"
"20193","0.09328055381774902","0.09328055381774902","0.09328055381774902"
"20194","0.07169994711875916","0.07169994711875916","0.07169994711875916"
"20195","0.04108543321490288","0.04108543321490288","0.04108543321490288"
"20196","0.06276237964630127","0.06276237964630127","0.06276237964630127"
"20202","0.038894906640052795","0.038894906640052795","0.038894906640052795"
"20203","0.0815657526254654","0.0815657526254654","0.0815657526254654"
"20204","0.06790505349636078","0.06790505349636078","0.06790505349636078"
"20205","0.066398024559021","0.066398024559021","0.066398024559021"
"20209","0.07134237140417099","0.07134237140417099","0.07134237140417099"
"20211","0.06951545923948288","0.06951545923948288","0.06951545923948288"
"20213","0.06011822447180748","0.06011822447180748","0.06011822447180748"
"20214","0.048094794154167175","0.048094794154167175","0.048094794154167175"
"20215","0.05429355427622795","0.05429355427622795","0.05429355427622795"
"20216","0.0374472513794899","0.0374472513794899","0.0374472513794899"
"20219","0.0593278631567955","0.0593278631567955","0.0593278631567955"
"20220","0.03510647639632225","0.03510647639632225","0.03510647639632225"
"20221","0.05346024036407471","0.05346024036407471","0.05346024036407471"
"20222","0.20097826421260834","0.20097826421260834","0.20097826421260834"
"20225","0.06736727803945541","0.06736727803945541","0.06736727803945541"
"20228","0.048212431371212006","0.048212431371212006","0.048212431371212006"
"20235","0.046464428305625916","0.046464428305625916","0.046464428305625916"
"20236","0.09196169674396515","0.09196169674396515","0.09196169674396515"
"20237","0.05133555456995964","0.05133555456995964","0.05133555456995964"
"20238","0.03539054095745087","0.03539054095745087","0.03539054095745087"
"20240","0.035562388598918915","0.035562388598918915","0.035562388598918915"
"20242","0.057999998331069946","0.057999998331069946","0.057999998331069946"
"20243","0.08116193115711212","0.08116193115711212","0.08116193115711212"
"20244","0.036625005304813385","0.036625005304813385","0.036625005304813385"
"20245","0.04552830755710602","0.04552830755710602","0.04552830755710602"
"20254","0.03031081333756447","0.03031081333756447","0.03031081333756447"
"20255","0.06076648086309433","0.06076648086309433","0.06076648086309433"
"20256","0.08400243520736694","0.08400243520736694","0.08400243520736694"
"20258","0.21833817660808563","0.21833817660808563","0.21833817660808563"
"20259","0.09592258930206299","0.09592258930206299","0.09592258930206299"
"20267","0.08446546643972397","0.08446546643972397","0.08446546643972397"
"20268","0.17714683711528778","0.17714683711528778","0.17714683711528778"
"20269","0.04171159863471985","0.04171159863471985","0.04171159863471985"
"20270","0.08147192746400833","0.08147192746400833","0.08147192746400833"
"20271","0.10511834919452667","0.10511834919452667","0.10511834919452667"
"20275","0.0738573968410492","0.0738573968410492","0.0738573968410492"
"20276","0.0663253515958786","0.0663253515958786","0.0663253515958786"
"20278","0.03639228641986847","0.03639228641986847","0.03639228641986847"
"20279","0.07359176129102707","0.07359176129102707","0.07359176129102707"
"20280","0.06701743602752686","0.06701743602752686","0.06701743602752686"
"20281","0.17717397212982178","0.17717397212982178","0.17717397212982178"
"20283","0.07544487714767456","0.07544487714767456","0.07544487714767456"
"20284","0.06757233291864395","0.06757233291864395","0.06757233291864395"
"20286","0.12264217436313629","0.12264217436313629","0.12264217436313629"
"20287","0.06984787434339523","0.06984787434339523","0.06984787434339523"
"20289","0.10631590336561203","0.10631590336561203","0.10631590336561203"
"20292","0.04854593798518181","0.04854593798518181","0.04854593798518181"
"20293","0.0536109022796154","0.0536109022796154","0.0536109022796154"
"20296","0.10688181221485138","0.10688181221485138","0.10688181221485138"
"20298","0.06807591021060944","0.06807591021060944","0.06807591021060944"
"20302","0.03813055157661438","0.03813055157661438","0.03813055157661438"
"20303","0.04272248595952988","0.04272248595952988","0.04272248595952988"
"20306","0.07006945461034775","0.07006945461034775","0.07006945461034775"
"20307","0.06472369283437729","0.06472369283437729","0.06472369283437729"
"20310","0.052844151854515076","0.052844151854515076","0.052844151854515076"
"20312","0.09439468383789062","0.09439468383789062","0.09439468383789062"
"20313","0.03692137449979782","0.03692137449979782","0.03692137449979782"
"20314","0.05062595754861832","0.05062595754861832","0.05062595754861832"
"20315","0.03911362588405609","0.03911362588405609","0.03911362588405609"
"20317","0.0831725150346756","0.0831725150346756","0.0831725150346756"
"20319","0.1068183034658432","0.1068183034658432","0.1068183034658432"
"20320","0.06701546162366867","0.06701546162366867","0.06701546162366867"
"20321","0.2264837920665741","0.2264837920665741","0.2264837920665741"
"20325","0.05576438829302788","0.05576438829302788","0.05576438829302788"
"20326","0.05254623293876648","0.05254623293876648","0.05254623293876648"
"20328","0.06255689263343811","0.06255689263343811","0.06255689263343811"
"20329","0.058630071580410004","0.058630071580410004","0.058630071580410004"
"20330","0.06082126125693321","0.06082126125693321","0.06082126125693321"
"20332","0.041949864476919174","0.041949864476919174","0.041949864476919174"
"20333","0.10507064312696457","0.10507064312696457","0.10507064312696457"
"20334","0.08254440873861313","0.08254440873861313","0.08254440873861313"
"20335","0.042432986199855804","0.042432986199855804","0.042432986199855804"
"20337","0.10052292048931122","0.10052292048931122","0.10052292048931122"
"20338","0.03775995597243309","0.03775995597243309","0.03775995597243309"
"20339","0.06731458753347397","0.06731458753347397","0.06731458753347397"
"20342","0.04977121204137802","0.04977121204137802","0.04977121204137802"
"20343","0.07674237340688705","0.07674237340688705","0.07674237340688705"
"20347","0.058758240193128586","0.058758240193128586","0.058758240193128586"
"20350","0.044562578201293945","0.044562578201293945","0.044562578201293945"
"20354","0.07174846529960632","0.07174846529960632","0.07174846529960632"
"20355","0.12019922584295273","0.12019922584295273","0.12019922584295273"
"20356","0.04186294227838516","0.04186294227838516","0.04186294227838516"
"20358","0.13642345368862152","0.13642345368862152","0.13642345368862152"
"20359","0.04650688171386719","0.04650688171386719","0.04650688171386719"
"20361","0.05795963853597641","0.05795963853597641","0.05795963853597641"
"20364","0.03817760571837425","0.03817760571837425","0.03817760571837425"
"20365","0.20714464783668518","0.20714464783668518","0.20714464783668518"
"20366","0.1376940906047821","0.1376940906047821","0.1376940906047821"
"20369","0.08858384937047958","0.08858384937047958","0.08858384937047958"
"20372","0.0649920403957367","0.0649920403957367","0.0649920403957367"
"20375","0.10359267890453339","0.10359267890453339","0.10359267890453339"
"20376","0.11369740217924118","0.11369740217924118","0.11369740217924118"
"20377","0.05402742326259613","0.05402742326259613","0.05402742326259613"
"20379","0.0931013971567154","0.0931013971567154","0.0931013971567154"
"20380","0.11486266553401947","0.11486266553401947","0.11486266553401947"
"20381","0.08573554456233978","0.08573554456233978","0.08573554456233978"
"20382","0.07280968129634857","0.07280968129634857","0.07280968129634857"
"20383","0.09282361716032028","0.09282361716032028","0.09282361716032028"
"20386","0.06235624477267265","0.06235624477267265","0.06235624477267265"
"20388","0.04913349449634552","0.04913349449634552","0.04913349449634552"
"20389","0.07083485275506973","0.07083485275506973","0.07083485275506973"
"20391","0.06634529680013657","0.06634529680013657","0.06634529680013657"
"20392","0.03732055798172951","0.03732055798172951","0.03732055798172951"
"20393","0.04863699525594711","0.04863699525594711","0.04863699525594711"
"20399","0.06067883223295212","0.06067883223295212","0.06067883223295212"
"20400","0.0898367166519165","0.0898367166519165","0.0898367166519165"
"20401","0.08608563989400864","0.08608563989400864","0.08608563989400864"
"20405","0.040534596890211105","0.040534596890211105","0.040534596890211105"
"20406","0.0387786328792572","0.0387786328792572","0.0387786328792572"
"20407","0.03925313800573349","0.03925313800573349","0.03925313800573349"
"20409","0.07743939012289047","0.07743939012289047","0.07743939012289047"
"20412","0.0395064502954483","0.0395064502954483","0.0395064502954483"
"20414","0.0708170086145401","0.0708170086145401","0.0708170086145401"
"20416","0.04516203701496124","0.04516203701496124","0.04516203701496124"
"20417","0.07907234877347946","0.07907234877347946","0.07907234877347946"
"20418","0.0643545538187027","0.0643545538187027","0.0643545538187027"
"20419","0.06781928241252899","0.06781928241252899","0.06781928241252899"
"20420","0.09443873167037964","0.09443873167037964","0.09443873167037964"
"20421","0.04333112761378288","0.04333112761378288","0.04333112761378288"
"20422","0.041699253022670746","0.041699253022670746","0.041699253022670746"
"20424","0.05231080576777458","0.05231080576777458","0.05231080576777458"
"20425","0.04628286883234978","0.04628286883234978","0.04628286883234978"
"20428","0.06554925441741943","0.06554925441741943","0.06554925441741943"
"20431","0.04978552460670471","0.04978552460670471","0.04978552460670471"
"20434","0.036896076053380966","0.036896076053380966","0.036896076053380966"
"20435","0.10199378430843353","0.10199378430843353","0.10199378430843353"
"20437","0.08343788236379623","0.08343788236379623","0.08343788236379623"
"20440","0.08471240848302841","0.08471240848302841","0.08471240848302841"
"20441","0.05238591879606247","0.05238591879606247","0.05238591879606247"
"20443","0.05238521099090576","0.05238521099090576","0.05238521099090576"
"20445","0.05743583291769028","0.05743583291769028","0.05743583291769028"
"20446","0.10771235823631287","0.10771235823631287","0.10771235823631287"
"20448","0.047687068581581116","0.047687068581581116","0.047687068581581116"
"20449","0.06828682124614716","0.06828682124614716","0.06828682124614716"
"20451","0.06885819137096405","0.06885819137096405","0.06885819137096405"
"20454","0.07699834555387497","0.07699834555387497","0.07699834555387497"
"20455","0.08338938653469086","0.08338938653469086","0.08338938653469086"
"20457","0.19201849400997162","0.19201849400997162","0.19201849400997162"
"20458","0.04227417707443237","0.04227417707443237","0.04227417707443237"
"20459","0.05017948895692825","0.05017948895692825","0.05017948895692825"
"20461","0.11169158667325974","0.11169158667325974","0.11169158667325974"
"20465","0.052808552980422974","0.052808552980422974","0.052808552980422974"
"20466","0.07231782376766205","0.07231782376766205","0.07231782376766205"
"20467","0.051640719175338745","0.051640719175338745","0.051640719175338745"
"20471","0.10471983999013901","0.10471983999013901","0.10471983999013901"
"20472","0.08553223311901093","0.08553223311901093","0.08553223311901093"
"20473","0.08082985877990723","0.08082985877990723","0.08082985877990723"
"20475","0.07746177911758423","0.07746177911758423","0.07746177911758423"
"20476","0.07352294772863388","0.07352294772863388","0.07352294772863388"
"20478","0.0841207206249237","0.0841207206249237","0.0841207206249237"
"20480","0.20902936160564423","0.20902936160564423","0.20902936160564423"
"20481","0.06579592823982239","0.06579592823982239","0.06579592823982239"
"20482","0.1217607706785202","0.1217607706785202","0.1217607706785202"
"20485","0.10705073922872543","0.10705073922872543","0.10705073922872543"
"20486","0.0805896446108818","0.0805896446108818","0.0805896446108818"
"20487","0.05073585733771324","0.05073585733771324","0.05073585733771324"
"20491","0.07535487413406372","0.07535487413406372","0.07535487413406372"
"20492","0.05917798727750778","0.05917798727750778","0.05917798727750778"
"20494","0.09352036565542221","0.09352036565542221","0.09352036565542221"
"20495","0.04206365346908569","0.04206365346908569","0.04206365346908569"
"20498","0.04207921773195267","0.04207921773195267","0.04207921773195267"
"20501","0.08081565797328949","0.08081565797328949","0.08081565797328949"
"20502","0.06570511311292648","0.06570511311292648","0.06570511311292648"
"20503","0.06029416248202324","0.06029416248202324","0.06029416248202324"
"20504","0.05813777446746826","0.05813777446746826","0.05813777446746826"
"20506","0.0906754657626152","0.0906754657626152","0.0906754657626152"
"20508","0.12313997745513916","0.12313997745513916","0.12313997745513916"
"20509","0.08652861416339874","0.08652861416339874","0.08652861416339874"
"20510","0.05976042151451111","0.05976042151451111","0.05976042151451111"
"20511","0.07910117506980896","0.07910117506980896","0.07910117506980896"
"20513","0.03807572275400162","0.03807572275400162","0.03807572275400162"
"20514","0.051647868007421494","0.051647868007421494","0.051647868007421494"
"20515","0.07335712760686874","0.07335712760686874","0.07335712760686874"
"20516","0.03549524396657944","0.03549524396657944","0.03549524396657944"
"20519","0.04537857323884964","0.04537857323884964","0.04537857323884964"
"20521","0.07063277065753937","0.07063277065753937","0.07063277065753937"
"20522","0.04785860702395439","0.04785860702395439","0.04785860702395439"
"20523","0.05004344508051872","0.05004344508051872","0.05004344508051872"
"20525","0.04369689151644707","0.04369689151644707","0.04369689151644707"
"20526","0.041532836854457855","0.041532836854457855","0.041532836854457855"
"20527","0.049177344888448715","0.049177344888448715","0.049177344888448715"
"20531","0.038378313183784485","0.038378313183784485","0.038378313183784485"
"20533","0.05209539830684662","0.05209539830684662","0.05209539830684662"
"20535","0.047191470861434937","0.047191470861434937","0.047191470861434937"
"20537","0.09278945624828339","0.09278945624828339","0.09278945624828339"
"20543","0.04659005627036095","0.04659005627036095","0.04659005627036095"
"20546","0.07908908277750015","0.07908908277750015","0.07908908277750015"
"20547","0.1157672256231308","0.1157672256231308","0.1157672256231308"
"20548","0.07188525050878525","0.07188525050878525","0.07188525050878525"
"20550","0.035906996577978134","0.035906996577978134","0.035906996577978134"
"20553","0.07737506926059723","0.07737506926059723","0.07737506926059723"
"20557","0.0500401072204113","0.0500401072204113","0.0500401072204113"
"20560","0.055291589349508286","0.055291589349508286","0.055291589349508286"
"20561","0.04299928992986679","0.04299928992986679","0.04299928992986679"
"20562","0.06520890444517136","0.06520890444517136","0.06520890444517136"
"20564","0.0809934213757515","0.0809934213757515","0.0809934213757515"
"20566","0.04725559800863266","0.04725559800863266","0.04725559800863266"
"20567","0.10654672980308533","0.10654672980308533","0.10654672980308533"
"20571","0.058923907577991486","0.058923907577991486","0.058923907577991486"
"20573","0.04112368822097778","0.04112368822097778","0.04112368822097778"
"20574","0.13140425086021423","0.13140425086021423","0.13140425086021423"
"20575","0.09650880098342896","0.09650880098342896","0.09650880098342896"
"20576","0.09306623786687851","0.09306623786687851","0.09306623786687851"
"20581","0.05921625345945358","0.05921625345945358","0.05921625345945358"
"20582","0.06203565001487732","0.06203565001487732","0.06203565001487732"
"20585","0.12036268413066864","0.12036268413066864","0.12036268413066864"
"20586","0.051791273057460785","0.051791273057460785","0.051791273057460785"
"20590","0.06902041286230087","0.06902041286230087","0.06902041286230087"
"20592","0.19098293781280518","0.19098293781280518","0.19098293781280518"
"20594","0.1310046911239624","0.1310046911239624","0.1310046911239624"
"20596","0.05199141055345535","0.05199141055345535","0.05199141055345535"
"20597","0.04284235090017319","0.04284235090017319","0.04284235090017319"
"20599","0.03749499469995499","0.03749499469995499","0.03749499469995499"
"20600","0.06384515762329102","0.06384515762329102","0.06384515762329102"
"20601","0.05497235804796219","0.05497235804796219","0.05497235804796219"
"20606","0.060712866485118866","0.060712866485118866","0.060712866485118866"
"20609","0.08855559676885605","0.08855559676885605","0.08855559676885605"
"20610","0.09979963302612305","0.09979963302612305","0.09979963302612305"
"20612","0.09151409566402435","0.09151409566402435","0.09151409566402435"
"20613","0.05767383798956871","0.05767383798956871","0.05767383798956871"
"20614","0.07990579307079315","0.07990579307079315","0.07990579307079315"
"20615","0.12060274183750153","0.12060274183750153","0.12060274183750153"
"20617","0.05388946831226349","0.05388946831226349","0.05388946831226349"
"20619","0.07993713021278381","0.07993713021278381","0.07993713021278381"
"20620","0.07774530351161957","0.07774530351161957","0.07774530351161957"
"20622","0.05537988990545273","0.05537988990545273","0.05537988990545273"
"20625","0.04971488565206528","0.04971488565206528","0.04971488565206528"
"20629","0.06688778102397919","0.06688778102397919","0.06688778102397919"
"20630","0.09898573160171509","0.09898573160171509","0.09898573160171509"
"20631","0.07255574315786362","0.07255574315786362","0.07255574315786362"
"20632","0.05599134415388107","0.05599134415388107","0.05599134415388107"
"20633","0.0999201163649559","0.0999201163649559","0.0999201163649559"
"20634","0.049772925674915314","0.049772925674915314","0.049772925674915314"
"20637","0.05274716019630432","0.05274716019630432","0.05274716019630432"
"20639","0.04509991407394409","0.04509991407394409","0.04509991407394409"
"20642","0.055183958262205124","0.055183958262205124","0.055183958262205124"
"20643","0.07858946174383163","0.07858946174383163","0.07858946174383163"
"20645","0.046707406640052795","0.046707406640052795","0.046707406640052795"
"20646","0.07958746701478958","0.07958746701478958","0.07958746701478958"
"20649","0.1000167652964592","0.1000167652964592","0.1000167652964592"
"20650","0.04609833285212517","0.04609833285212517","0.04609833285212517"
"20659","0.09412400424480438","0.09412400424480438","0.09412400424480438"
"20660","0.10775524377822876","0.10775524377822876","0.10775524377822876"
"20661","0.07117283344268799","0.07117283344268799","0.07117283344268799"
"20662","0.08938540518283844","0.08938540518283844","0.08938540518283844"
"20663","0.062497079372406006","0.062497079372406006","0.062497079372406006"
"20664","0.06380414217710495","0.06380414217710495","0.06380414217710495"
"20665","0.12503063678741455","0.12503063678741455","0.12503063678741455"
"20667","0.07078123092651367","0.07078123092651367","0.07078123092651367"
"20669","0.06351020187139511","0.06351020187139511","0.06351020187139511"
"20670","0.056143149733543396","0.056143149733543396","0.056143149733543396"
"20673","0.0619991198182106","0.0619991198182106","0.0619991198182106"
"20674","0.07561956346035004","0.07561956346035004","0.07561956346035004"
"20675","0.10795331001281738","0.10795331001281738","0.10795331001281738"
"20677","0.05058049410581589","0.05058049410581589","0.05058049410581589"
"20680","0.10478571057319641","0.10478571057319641","0.10478571057319641"
"20683","0.1012624204158783","0.1012624204158783","0.1012624204158783"
"20684","0.12026383727788925","0.12026383727788925","0.12026383727788925"
"20687","0.07616795599460602","0.07616795599460602","0.07616795599460602"
"20688","0.15723782777786255","0.15723782777786255","0.15723782777786255"
"20692","0.03808728605508804","0.03808728605508804","0.03808728605508804"
"20693","0.08463692665100098","0.08463692665100098","0.08463692665100098"
"20696","0.05437307804822922","0.05437307804822922","0.05437307804822922"
"20697","0.09552475064992905","0.09552475064992905","0.09552475064992905"
"20698","0.09170985221862793","0.09170985221862793","0.09170985221862793"
"20699","0.08365484327077866","0.08365484327077866","0.08365484327077866"
"20700","0.03853636607527733","0.03853636607527733","0.03853636607527733"
"20702","0.21947310864925385","0.21947310864925385","0.21947310864925385"
"20704","0.10704702138900757","0.10704702138900757","0.10704702138900757"
"20705","0.06362222135066986","0.06362222135066986","0.06362222135066986"
"20706","0.06311100721359253","0.06311100721359253","0.06311100721359253"
"20707","0.07622341811656952","0.07622341811656952","0.07622341811656952"
"20709","0.048981841653585434","0.048981841653585434","0.048981841653585434"
"20710","0.06960010528564453","0.06960010528564453","0.06960010528564453"
"20712","0.07651491463184357","0.07651491463184357","0.07651491463184357"
"20715","0.0766693502664566","0.0766693502664566","0.0766693502664566"
"20716","0.05082143470644951","0.05082143470644951","0.05082143470644951"
"20719","0.08853158354759216","0.08853158354759216","0.08853158354759216"
"20720","0.04831701144576073","0.04831701144576073","0.04831701144576073"
"20725","0.19742321968078613","0.19742321968078613","0.19742321968078613"
"20727","0.07156114280223846","0.07156114280223846","0.07156114280223846"
"20732","0.03448973596096039","0.03448973596096039","0.03448973596096039"
"20735","0.040352270007133484","0.040352270007133484","0.040352270007133484"
"20738","0.05183437466621399","0.05183437466621399","0.05183437466621399"
"20741","0.04365159198641777","0.04365159198641777","0.04365159198641777"
"20744","0.06642066687345505","0.06642066687345505","0.06642066687345505"
"20746","0.057184334844350815","0.057184334844350815","0.057184334844350815"
"20748","0.07915430516004562","0.07915430516004562","0.07915430516004562"
"20749","0.0354120135307312","0.0354120135307312","0.0354120135307312"
"20750","0.09301774203777313","0.09301774203777313","0.09301774203777313"
"20751","0.03989653289318085","0.03989653289318085","0.03989653289318085"
"20752","0.05425252765417099","0.05425252765417099","0.05425252765417099"
"20753","0.08592872321605682","0.08592872321605682","0.08592872321605682"
"20754","0.05159279331564903","0.05159279331564903","0.05159279331564903"
"20755","0.03905921429395676","0.03905921429395676","0.03905921429395676"
"20756","0.048501938581466675","0.048501938581466675","0.048501938581466675"
"20758","0.10644825547933578","0.10644825547933578","0.10644825547933578"
"20760","0.03998308256268501","0.03998308256268501","0.03998308256268501"
"20761","0.11249732226133347","0.11249732226133347","0.11249732226133347"
"20762","0.047473691403865814","0.047473691403865814","0.047473691403865814"
"20765","0.07244330644607544","0.07244330644607544","0.07244330644607544"
"20772","0.06130696088075638","0.06130696088075638","0.06130696088075638"
"20774","0.03735814616084099","0.03735814616084099","0.03735814616084099"
"20776","0.04960523173213005","0.04960523173213005","0.04960523173213005"
"20778","0.03365955501794815","0.03365955501794815","0.03365955501794815"
"20779","0.059300750494003296","0.059300750494003296","0.059300750494003296"
"20780","0.05832931399345398","0.05832931399345398","0.05832931399345398"
"20781","0.10841196775436401","0.10841196775436401","0.10841196775436401"
"20782","0.06250074505805969","0.06250074505805969","0.06250074505805969"
"20783","0.10177376866340637","0.10177376866340637","0.10177376866340637"
"20785","0.08115227520465851","0.08115227520465851","0.08115227520465851"
"20786","0.056433819234371185","0.056433819234371185","0.056433819234371185"
"20788","0.11919679492712021","0.11919679492712021","0.11919679492712021"
"20789","0.07592631131410599","0.07592631131410599","0.07592631131410599"
"20793","0.04925168678164482","0.04925168678164482","0.04925168678164482"
"20794","0.08111067116260529","0.08111067116260529","0.08111067116260529"
"20795","0.08935363590717316","0.08935363590717316","0.08935363590717316"
"20796","0.051182132214307785","0.051182132214307785","0.051182132214307785"
"20797","0.09978507459163666","0.09978507459163666","0.09978507459163666"
"20800","0.04156435281038284","0.04156435281038284","0.04156435281038284"
"20802","0.08617424219846725","0.08617424219846725","0.08617424219846725"
