"Step","exponentialOriP1 - Metrics/targetPosition/error_pos_2d","exponentialOriP1 - Metrics/targetPosition/error_pos_2d__MIN","exponentialOriP1 - Metrics/targetPosition/error_pos_2d__MAX"
"2069","0.9431785345077515","0.9431785345077515","0.9431785345077515"
"2070","1.1290274858474731","1.1290274858474731","1.1290274858474731"
"2071","1.2736592292785645","1.2736592292785645","1.2736592292785645"
"2072","1.2137110233306885","1.2137110233306885","1.2137110233306885"
"2073","1.0664143562316895","1.0664143562316895","1.0664143562316895"
"2074","1.2015337944030762","1.2015337944030762","1.2015337944030762"
"2075","0.8447012901306152","0.8447012901306152","0.8447012901306152"
"2076","1.2377314567565918","1.2377314567565918","1.2377314567565918"
"2077","1.1347030401229858","1.1347030401229858","1.1347030401229858"
"2078","0.9501228332519531","0.9501228332519531","0.9501228332519531"
"2079","1.198346734046936","1.198346734046936","1.198346734046936"
"2080","1.1107609272003174","1.1107609272003174","1.1107609272003174"
"2081","0.8755046725273132","0.8755046725273132","0.8755046725273132"
"2082","0.8449048399925232","0.8449048399925232","0.8449048399925232"
"2083","1.0890589952468872","1.0890589952468872","1.0890589952468872"
"2084","1.0119082927703857","1.0119082927703857","1.0119082927703857"
"2085","0.9899553656578064","0.9899553656578064","0.9899553656578064"
"2086","1.1271854639053345","1.1271854639053345","1.1271854639053345"
"2087","1.180795669555664","1.180795669555664","1.180795669555664"
"2088","0.9991894960403442","0.9991894960403442","0.9991894960403442"
"2089","1.0516915321350098","1.0516915321350098","1.0516915321350098"
"2090","1.0350178480148315","1.0350178480148315","1.0350178480148315"
"2091","1.0634149312973022","1.0634149312973022","1.0634149312973022"
"2092","0.8752291202545166","0.8752291202545166","0.8752291202545166"
"2093","1.009325385093689","1.009325385093689","1.009325385093689"
"2094","1.08217453956604","1.08217453956604","1.08217453956604"
"2095","0.9129740595817566","0.9129740595817566","0.9129740595817566"
"2096","0.9840774536132812","0.9840774536132812","0.9840774536132812"
"2097","0.9476885199546814","0.9476885199546814","0.9476885199546814"
"2098","0.91007399559021","0.91007399559021","0.91007399559021"
"2099","0.8318899869918823","0.8318899869918823","0.8318899869918823"
"2100","0.9667344093322754","0.9667344093322754","0.9667344093322754"
"2101","0.9687107801437378","0.9687107801437378","0.9687107801437378"
"2102","0.7696816325187683","0.7696816325187683","0.7696816325187683"
"2103","0.9206539988517761","0.9206539988517761","0.9206539988517761"
"2104","1.0261200666427612","1.0261200666427612","1.0261200666427612"
"2105","0.9351102709770203","0.9351102709770203","0.9351102709770203"
"2106","1.0900893211364746","1.0900893211364746","1.0900893211364746"
"2107","1.1184576749801636","1.1184576749801636","1.1184576749801636"
"2108","1.173869013786316","1.173869013786316","1.173869013786316"
"2109","1.0499240159988403","1.0499240159988403","1.0499240159988403"
"2110","0.9939386248588562","0.9939386248588562","0.9939386248588562"
"2111","0.9442651271820068","0.9442651271820068","0.9442651271820068"
"2112","0.987468421459198","0.987468421459198","0.987468421459198"
"2113","0.8816695213317871","0.8816695213317871","0.8816695213317871"
"2114","1.1843286752700806","1.1843286752700806","1.1843286752700806"
"2115","0.967167854309082","0.967167854309082","0.967167854309082"
"2116","0.9884825944900513","0.9884825944900513","0.9884825944900513"
"2117","0.9611460566520691","0.9611460566520691","0.9611460566520691"
"2118","1.0179519653320312","1.0179519653320312","1.0179519653320312"
"2119","1.1089484691619873","1.1089484691619873","1.1089484691619873"
"2120","1.0716450214385986","1.0716450214385986","1.0716450214385986"
"2121","0.8812920451164246","0.8812920451164246","0.8812920451164246"
"2122","0.8856934905052185","0.8856934905052185","0.8856934905052185"
"2123","1.100130558013916","1.100130558013916","1.100130558013916"
"2124","0.7697138786315918","0.7697138786315918","0.7697138786315918"
"2125","0.7321018576622009","0.7321018576622009","0.7321018576622009"
"2126","0.9972314834594727","0.9972314834594727","0.9972314834594727"
"2127","0.8564886450767517","0.8564886450767517","0.8564886450767517"
"2128","0.7841271758079529","0.7841271758079529","0.7841271758079529"
"2129","0.8959864377975464","0.8959864377975464","0.8959864377975464"
"2130","0.8158372640609741","0.8158372640609741","0.8158372640609741"
"2131","0.8270043730735779","0.8270043730735779","0.8270043730735779"
"2132","0.9756546020507812","0.9756546020507812","0.9756546020507812"
"2133","0.9524612426757812","0.9524612426757812","0.9524612426757812"
"2134","0.7544788122177124","0.7544788122177124","0.7544788122177124"
"2135","0.8006643652915955","0.8006643652915955","0.8006643652915955"
"2136","0.9196121692657471","0.9196121692657471","0.9196121692657471"
"2137","0.7184816598892212","0.7184816598892212","0.7184816598892212"
"2138","1.0330709218978882","1.0330709218978882","1.0330709218978882"
"2139","0.9721804857254028","0.9721804857254028","0.9721804857254028"
"2140","0.82133549451828","0.82133549451828","0.82133549451828"
"2141","0.7029010057449341","0.7029010057449341","0.7029010057449341"
"2142","0.963592529296875","0.963592529296875","0.963592529296875"
"2143","0.9937410354614258","0.9937410354614258","0.9937410354614258"
"2144","0.9351719617843628","0.9351719617843628","0.9351719617843628"
"2145","0.8356314897537231","0.8356314897537231","0.8356314897537231"
"2146","0.7939633131027222","0.7939633131027222","0.7939633131027222"
"2147","0.9966168403625488","0.9966168403625488","0.9966168403625488"
"2148","1.120539903640747","1.120539903640747","1.120539903640747"
"2149","0.8133561015129089","0.8133561015129089","0.8133561015129089"
"2150","1.0165132284164429","1.0165132284164429","1.0165132284164429"
"2151","0.8497874140739441","0.8497874140739441","0.8497874140739441"
"2152","0.9023236036300659","0.9023236036300659","0.9023236036300659"
"2153","1.0697894096374512","1.0697894096374512","1.0697894096374512"
"2154","1.0222259759902954","1.0222259759902954","1.0222259759902954"
"2155","1.1353329420089722","1.1353329420089722","1.1353329420089722"
"2156","1.0875715017318726","1.0875715017318726","1.0875715017318726"
"2157","0.786888062953949","0.786888062953949","0.786888062953949"
"2158","0.7820925116539001","0.7820925116539001","0.7820925116539001"
"2159","0.8447123765945435","0.8447123765945435","0.8447123765945435"
"2160","0.7767871618270874","0.7767871618270874","0.7767871618270874"
"2161","0.8181929588317871","0.8181929588317871","0.8181929588317871"
"2162","0.8420557975769043","0.8420557975769043","0.8420557975769043"
"2163","0.7413878440856934","0.7413878440856934","0.7413878440856934"
"2164","0.9009566307067871","0.9009566307067871","0.9009566307067871"
"2165","0.8442400693893433","0.8442400693893433","0.8442400693893433"
"2166","1.0303561687469482","1.0303561687469482","1.0303561687469482"
"2167","0.8990587592124939","0.8990587592124939","0.8990587592124939"
"2168","0.6851587295532227","0.6851587295532227","0.6851587295532227"
"2169","0.8995463252067566","0.8995463252067566","0.8995463252067566"
"2170","0.8890981674194336","0.8890981674194336","0.8890981674194336"
"2171","1.118951678276062","1.118951678276062","1.118951678276062"
"2172","0.9244324564933777","0.9244324564933777","0.9244324564933777"
"2173","1.0952048301696777","1.0952048301696777","1.0952048301696777"
"2174","1.1025257110595703","1.1025257110595703","1.1025257110595703"
"2175","1.1304082870483398","1.1304082870483398","1.1304082870483398"
"2176","0.9985604286193848","0.9985604286193848","0.9985604286193848"
"2177","1.084194540977478","1.084194540977478","1.084194540977478"
"2178","1.0894286632537842","1.0894286632537842","1.0894286632537842"
"2179","0.9718984961509705","0.9718984961509705","0.9718984961509705"
"2180","0.9477242231369019","0.9477242231369019","0.9477242231369019"
"2181","0.8642783164978027","0.8642783164978027","0.8642783164978027"
"2182","0.7899126410484314","0.7899126410484314","0.7899126410484314"
"2183","1.0956699848175049","1.0956699848175049","1.0956699848175049"
"2184","0.9446039199829102","0.9446039199829102","0.9446039199829102"
"2185","1.004324197769165","1.004324197769165","1.004324197769165"
"2186","0.9751471281051636","0.9751471281051636","0.9751471281051636"
"2187","0.8154389262199402","0.8154389262199402","0.8154389262199402"
"2188","0.8552427291870117","0.8552427291870117","0.8552427291870117"
"2189","0.9319180250167847","0.9319180250167847","0.9319180250167847"
"2190","1.1650309562683105","1.1650309562683105","1.1650309562683105"
"2191","1.1214474439620972","1.1214474439620972","1.1214474439620972"
"2192","0.9538248777389526","0.9538248777389526","0.9538248777389526"
"2193","0.8248300552368164","0.8248300552368164","0.8248300552368164"
"2194","0.8572666645050049","0.8572666645050049","0.8572666645050049"
"2195","1.0885931253433228","1.0885931253433228","1.0885931253433228"
"2196","0.9380468130111694","0.9380468130111694","0.9380468130111694"
"2197","1.0588091611862183","1.0588091611862183","1.0588091611862183"
"2198","0.8883296251296997","0.8883296251296997","0.8883296251296997"
"2199","0.942229151725769","0.942229151725769","0.942229151725769"
"2200","0.9272634983062744","0.9272634983062744","0.9272634983062744"
"2201","0.9146195650100708","0.9146195650100708","0.9146195650100708"
"2202","0.8818224668502808","0.8818224668502808","0.8818224668502808"
"2203","0.9837863445281982","0.9837863445281982","0.9837863445281982"
"2204","0.9325144290924072","0.9325144290924072","0.9325144290924072"
"2205","0.9692395925521851","0.9692395925521851","0.9692395925521851"
"2206","0.7535557746887207","0.7535557746887207","0.7535557746887207"
"2207","1.095747947692871","1.095747947692871","1.095747947692871"
"2208","0.888599157333374","0.888599157333374","0.888599157333374"
"2209","1.0232701301574707","1.0232701301574707","1.0232701301574707"
"2210","0.9775110483169556","0.9775110483169556","0.9775110483169556"
"2211","1.1108793020248413","1.1108793020248413","1.1108793020248413"
"2212","0.8030705451965332","0.8030705451965332","0.8030705451965332"
"2213","1.1259663105010986","1.1259663105010986","1.1259663105010986"
"2214","0.9000719785690308","0.9000719785690308","0.9000719785690308"
"2215","0.8717379570007324","0.8717379570007324","0.8717379570007324"
"2216","0.8614847660064697","0.8614847660064697","0.8614847660064697"
"2217","0.9271721839904785","0.9271721839904785","0.9271721839904785"
"2218","0.9287837743759155","0.9287837743759155","0.9287837743759155"
"2219","1.0033701658248901","1.0033701658248901","1.0033701658248901"
"2220","1.0110437870025635","1.0110437870025635","1.0110437870025635"
"2221","1.0761717557907104","1.0761717557907104","1.0761717557907104"
"2222","0.9949855804443359","0.9949855804443359","0.9949855804443359"
"2223","1.0119718313217163","1.0119718313217163","1.0119718313217163"
"2224","1.0365705490112305","1.0365705490112305","1.0365705490112305"
"2225","1.0676637887954712","1.0676637887954712","1.0676637887954712"
"2226","1.2093026638031006","1.2093026638031006","1.2093026638031006"
"2227","0.7017099261283875","0.7017099261283875","0.7017099261283875"
"2228","0.9936568737030029","0.9936568737030029","0.9936568737030029"
"2229","1.1304326057434082","1.1304326057434082","1.1304326057434082"
"2230","1.0976203680038452","1.0976203680038452","1.0976203680038452"
"2231","0.9592710733413696","0.9592710733413696","0.9592710733413696"
"2232","0.8221323490142822","0.8221323490142822","0.8221323490142822"
"2233","0.7883936166763306","0.7883936166763306","0.7883936166763306"
"2234","0.8406736254692078","0.8406736254692078","0.8406736254692078"
"2235","0.9913268089294434","0.9913268089294434","0.9913268089294434"
"2236","0.7692963480949402","0.7692963480949402","0.7692963480949402"
"2237","0.9128985404968262","0.9128985404968262","0.9128985404968262"
"2238","0.838403582572937","0.838403582572937","0.838403582572937"
"2239","0.8490996360778809","0.8490996360778809","0.8490996360778809"
"2240","1.1443707942962646","1.1443707942962646","1.1443707942962646"
"2241","0.9901684522628784","0.9901684522628784","0.9901684522628784"
"2242","0.826939582824707","0.826939582824707","0.826939582824707"
"2243","1.005666732788086","1.005666732788086","1.005666732788086"
"2244","0.9302369952201843","0.9302369952201843","0.9302369952201843"
"2245","0.8526380062103271","0.8526380062103271","0.8526380062103271"
"2246","0.9351736307144165","0.9351736307144165","0.9351736307144165"
"2247","0.8870195150375366","0.8870195150375366","0.8870195150375366"
"2248","0.9862507581710815","0.9862507581710815","0.9862507581710815"
"2249","0.79039067029953","0.79039067029953","0.79039067029953"
"2250","0.7672455310821533","0.7672455310821533","0.7672455310821533"
"2251","0.8635935187339783","0.8635935187339783","0.8635935187339783"
"2252","0.8973407745361328","0.8973407745361328","0.8973407745361328"
"2253","0.8674737811088562","0.8674737811088562","0.8674737811088562"
"2254","0.9348079562187195","0.9348079562187195","0.9348079562187195"
"2255","0.9994792938232422","0.9994792938232422","0.9994792938232422"
"2256","0.7804733514785767","0.7804733514785767","0.7804733514785767"
"2257","0.9698091745376587","0.9698091745376587","0.9698091745376587"
"2258","0.7604653239250183","0.7604653239250183","0.7604653239250183"
"2259","0.7583602666854858","0.7583602666854858","0.7583602666854858"
"2260","0.9298040866851807","0.9298040866851807","0.9298040866851807"
"2261","0.6910241842269897","0.6910241842269897","0.6910241842269897"
"2262","0.8786017894744873","0.8786017894744873","0.8786017894744873"
"2263","0.8316141366958618","0.8316141366958618","0.8316141366958618"
"2264","0.7144486904144287","0.7144486904144287","0.7144486904144287"
"2265","0.774880051612854","0.774880051612854","0.774880051612854"
"2266","0.8798584938049316","0.8798584938049316","0.8798584938049316"
"2267","0.9491075873374939","0.9491075873374939","0.9491075873374939"
"2268","1.0216219425201416","1.0216219425201416","1.0216219425201416"
"2269","0.8068621158599854","0.8068621158599854","0.8068621158599854"
"2270","0.779346227645874","0.779346227645874","0.779346227645874"
"2271","0.9857735633850098","0.9857735633850098","0.9857735633850098"
"2272","0.7901729941368103","0.7901729941368103","0.7901729941368103"
"2273","0.6402145624160767","0.6402145624160767","0.6402145624160767"
"2274","0.836189866065979","0.836189866065979","0.836189866065979"
"2275","0.7107604742050171","0.7107604742050171","0.7107604742050171"
"2276","0.967281699180603","0.967281699180603","0.967281699180603"
"2277","0.8736262321472168","0.8736262321472168","0.8736262321472168"
"2278","0.8554656505584717","0.8554656505584717","0.8554656505584717"
"2279","0.9237743616104126","0.9237743616104126","0.9237743616104126"
"2280","0.8529179096221924","0.8529179096221924","0.8529179096221924"
"2281","0.6211016178131104","0.6211016178131104","0.6211016178131104"
"2282","0.836094081401825","0.836094081401825","0.836094081401825"
"2283","0.8824000358581543","0.8824000358581543","0.8824000358581543"
"2284","0.7369391322135925","0.7369391322135925","0.7369391322135925"
"2285","0.763905942440033","0.763905942440033","0.763905942440033"
"2286","0.8004814386367798","0.8004814386367798","0.8004814386367798"
"2287","1.0923904180526733","1.0923904180526733","1.0923904180526733"
"2288","0.8625800013542175","0.8625800013542175","0.8625800013542175"
"2289","0.9391106367111206","0.9391106367111206","0.9391106367111206"
"2290","0.8294461965560913","0.8294461965560913","0.8294461965560913"
"2291","0.8838188648223877","0.8838188648223877","0.8838188648223877"
"2292","0.9646415710449219","0.9646415710449219","0.9646415710449219"
"2293","0.9894720315933228","0.9894720315933228","0.9894720315933228"
"2294","0.9096912145614624","0.9096912145614624","0.9096912145614624"
"2295","0.8231732845306396","0.8231732845306396","0.8231732845306396"
"2296","0.8834189176559448","0.8834189176559448","0.8834189176559448"
"2297","0.9172624349594116","0.9172624349594116","0.9172624349594116"
"2298","0.9378103613853455","0.9378103613853455","0.9378103613853455"
"2299","0.7771776914596558","0.7771776914596558","0.7771776914596558"
"2300","0.8976144790649414","0.8976144790649414","0.8976144790649414"
"2301","0.8355066180229187","0.8355066180229187","0.8355066180229187"
"2302","0.6902199983596802","0.6902199983596802","0.6902199983596802"
"2303","0.8790528178215027","0.8790528178215027","0.8790528178215027"
"2304","0.8583583235740662","0.8583583235740662","0.8583583235740662"
"2305","0.8813807964324951","0.8813807964324951","0.8813807964324951"
"2306","0.8725036382675171","0.8725036382675171","0.8725036382675171"
"2307","0.7403424978256226","0.7403424978256226","0.7403424978256226"
"2308","0.7628247737884521","0.7628247737884521","0.7628247737884521"
"2309","0.9086273908615112","0.9086273908615112","0.9086273908615112"
"2310","0.8168296813964844","0.8168296813964844","0.8168296813964844"
"2311","0.8875271677970886","0.8875271677970886","0.8875271677970886"
"2312","0.7580920457839966","0.7580920457839966","0.7580920457839966"
"2313","0.7363893985748291","0.7363893985748291","0.7363893985748291"
"2314","0.9294617176055908","0.9294617176055908","0.9294617176055908"
"2315","0.9167320728302002","0.9167320728302002","0.9167320728302002"
"2316","0.8109444975852966","0.8109444975852966","0.8109444975852966"
"2317","0.7782062888145447","0.7782062888145447","0.7782062888145447"
"2318","0.904477059841156","0.904477059841156","0.904477059841156"
"2319","0.7864009737968445","0.7864009737968445","0.7864009737968445"
"2320","0.7815818786621094","0.7815818786621094","0.7815818786621094"
"2321","0.9775940775871277","0.9775940775871277","0.9775940775871277"
"2322","0.8261091113090515","0.8261091113090515","0.8261091113090515"
"2323","0.8443918228149414","0.8443918228149414","0.8443918228149414"
"2324","0.8584672212600708","0.8584672212600708","0.8584672212600708"
"2325","0.8109354376792908","0.8109354376792908","0.8109354376792908"
"2326","0.8063241839408875","0.8063241839408875","0.8063241839408875"
"2327","0.7220818996429443","0.7220818996429443","0.7220818996429443"
"2328","0.863357663154602","0.863357663154602","0.863357663154602"
"2329","0.8946864008903503","0.8946864008903503","0.8946864008903503"
"2330","0.9036903381347656","0.9036903381347656","0.9036903381347656"
"2331","0.8619332313537598","0.8619332313537598","0.8619332313537598"
"2332","0.7692537307739258","0.7692537307739258","0.7692537307739258"
"2333","0.8513754606246948","0.8513754606246948","0.8513754606246948"
"2334","0.852794349193573","0.852794349193573","0.852794349193573"
"2335","0.6903714537620544","0.6903714537620544","0.6903714537620544"
"2336","0.7502069473266602","0.7502069473266602","0.7502069473266602"
"2337","0.7292477488517761","0.7292477488517761","0.7292477488517761"
"2338","0.72386234998703","0.72386234998703","0.72386234998703"
"2339","0.9528305530548096","0.9528305530548096","0.9528305530548096"
"2340","0.7363343238830566","0.7363343238830566","0.7363343238830566"
"2341","0.80596923828125","0.80596923828125","0.80596923828125"
"2342","1.0140966176986694","1.0140966176986694","1.0140966176986694"
"2343","0.8374741077423096","0.8374741077423096","0.8374741077423096"
"2344","0.8548557162284851","0.8548557162284851","0.8548557162284851"
"2345","0.9175195693969727","0.9175195693969727","0.9175195693969727"
"2346","0.6782514452934265","0.6782514452934265","0.6782514452934265"
"2347","0.6653650999069214","0.6653650999069214","0.6653650999069214"
"2348","0.9170657396316528","0.9170657396316528","0.9170657396316528"
"2349","0.714827299118042","0.714827299118042","0.714827299118042"
"2350","0.7043730616569519","0.7043730616569519","0.7043730616569519"
"2351","0.8508393168449402","0.8508393168449402","0.8508393168449402"
"2352","0.6656667590141296","0.6656667590141296","0.6656667590141296"
"2353","0.8535304069519043","0.8535304069519043","0.8535304069519043"
"2354","0.9181365370750427","0.9181365370750427","0.9181365370750427"
"2355","0.8260301351547241","0.8260301351547241","0.8260301351547241"
"2356","0.6856529712677002","0.6856529712677002","0.6856529712677002"
"2357","1.0134751796722412","1.0134751796722412","1.0134751796722412"
"2358","0.7414406538009644","0.7414406538009644","0.7414406538009644"
"2359","0.7897812724113464","0.7897812724113464","0.7897812724113464"
"2360","0.8318416476249695","0.8318416476249695","0.8318416476249695"
"2361","0.9491373896598816","0.9491373896598816","0.9491373896598816"
"2362","0.8117660284042358","0.8117660284042358","0.8117660284042358"
"2363","1.1113694906234741","1.1113694906234741","1.1113694906234741"
"2364","0.8230108618736267","0.8230108618736267","0.8230108618736267"
"2365","0.9358363151550293","0.9358363151550293","0.9358363151550293"
"2366","0.9324247241020203","0.9324247241020203","0.9324247241020203"
"2367","0.9271092414855957","0.9271092414855957","0.9271092414855957"
"2368","0.8732964396476746","0.8732964396476746","0.8732964396476746"
"2369","0.778957724571228","0.778957724571228","0.778957724571228"
"2370","0.8352711200714111","0.8352711200714111","0.8352711200714111"
"2371","0.9603995084762573","0.9603995084762573","0.9603995084762573"
"2372","0.8833688497543335","0.8833688497543335","0.8833688497543335"
"2373","0.8346650004386902","0.8346650004386902","0.8346650004386902"
"2374","0.940605103969574","0.940605103969574","0.940605103969574"
"2375","0.7365304827690125","0.7365304827690125","0.7365304827690125"
"2376","0.7938331961631775","0.7938331961631775","0.7938331961631775"
"2377","0.8528040647506714","0.8528040647506714","0.8528040647506714"
"2378","0.9367994666099548","0.9367994666099548","0.9367994666099548"
"2379","0.8792619705200195","0.8792619705200195","0.8792619705200195"
"2380","0.8225694894790649","0.8225694894790649","0.8225694894790649"
"2381","0.7261421084403992","0.7261421084403992","0.7261421084403992"
"2382","0.8008868098258972","0.8008868098258972","0.8008868098258972"
"2383","0.869954526424408","0.869954526424408","0.869954526424408"
"2384","0.794784426689148","0.794784426689148","0.794784426689148"
"2385","0.8071225881576538","0.8071225881576538","0.8071225881576538"
"2386","0.7998957633972168","0.7998957633972168","0.7998957633972168"
"2387","0.8017796277999878","0.8017796277999878","0.8017796277999878"
"2388","0.7476262450218201","0.7476262450218201","0.7476262450218201"
"2389","1.1277045011520386","1.1277045011520386","1.1277045011520386"
"2390","0.7188572883605957","0.7188572883605957","0.7188572883605957"
"2391","0.906472384929657","0.906472384929657","0.906472384929657"
"2392","0.8577936887741089","0.8577936887741089","0.8577936887741089"
"2393","1.0536513328552246","1.0536513328552246","1.0536513328552246"
"2394","0.7369040250778198","0.7369040250778198","0.7369040250778198"
"2395","0.878104567527771","0.878104567527771","0.878104567527771"
"2396","0.8260558843612671","0.8260558843612671","0.8260558843612671"
"2397","0.8131473064422607","0.8131473064422607","0.8131473064422607"
"2398","0.7481671571731567","0.7481671571731567","0.7481671571731567"
"2399","0.7616481184959412","0.7616481184959412","0.7616481184959412"
"2400","0.7222439646720886","0.7222439646720886","0.7222439646720886"
"2401","0.6368376016616821","0.6368376016616821","0.6368376016616821"
"2402","0.7579355239868164","0.7579355239868164","0.7579355239868164"
"2403","0.7916793823242188","0.7916793823242188","0.7916793823242188"
"2404","0.8223883509635925","0.8223883509635925","0.8223883509635925"
"2405","0.8145033717155457","0.8145033717155457","0.8145033717155457"
"2406","0.7594427466392517","0.7594427466392517","0.7594427466392517"
"2407","0.8289462924003601","0.8289462924003601","0.8289462924003601"
"2408","0.9043325185775757","0.9043325185775757","0.9043325185775757"
"2409","1.0186562538146973","1.0186562538146973","1.0186562538146973"
"2410","0.8229276537895203","0.8229276537895203","0.8229276537895203"
"2411","0.7560133934020996","0.7560133934020996","0.7560133934020996"
"2412","0.7011321783065796","0.7011321783065796","0.7011321783065796"
"2413","0.9476906657218933","0.9476906657218933","0.9476906657218933"
"2414","1.0505573749542236","1.0505573749542236","1.0505573749542236"
"2415","0.9419658184051514","0.9419658184051514","0.9419658184051514"
"2416","0.7306157946586609","0.7306157946586609","0.7306157946586609"
"2417","0.7607523798942566","0.7607523798942566","0.7607523798942566"
"2418","0.889889657497406","0.889889657497406","0.889889657497406"
"2419","0.8118624091148376","0.8118624091148376","0.8118624091148376"
"2420","0.6485835313796997","0.6485835313796997","0.6485835313796997"
"2421","0.7772798538208008","0.7772798538208008","0.7772798538208008"
"2422","0.7127840518951416","0.7127840518951416","0.7127840518951416"
"2423","0.8265705108642578","0.8265705108642578","0.8265705108642578"
"2424","0.7676752805709839","0.7676752805709839","0.7676752805709839"
"2425","0.9360830187797546","0.9360830187797546","0.9360830187797546"
"2426","0.84367835521698","0.84367835521698","0.84367835521698"
"2427","0.8268975019454956","0.8268975019454956","0.8268975019454956"
"2428","0.7782820463180542","0.7782820463180542","0.7782820463180542"
"2429","0.8102233409881592","0.8102233409881592","0.8102233409881592"
"2430","0.9576193690299988","0.9576193690299988","0.9576193690299988"
"2431","0.9669398069381714","0.9669398069381714","0.9669398069381714"
"2432","0.7667859792709351","0.7667859792709351","0.7667859792709351"
"2433","0.8796069025993347","0.8796069025993347","0.8796069025993347"
"2434","0.9956381320953369","0.9956381320953369","0.9956381320953369"
"2435","1.1316221952438354","1.1316221952438354","1.1316221952438354"
"2436","0.9081265926361084","0.9081265926361084","0.9081265926361084"
"2437","0.9793473482131958","0.9793473482131958","0.9793473482131958"
"2438","0.9439034461975098","0.9439034461975098","0.9439034461975098"
"2439","0.6872303485870361","0.6872303485870361","0.6872303485870361"
"2440","0.9569703936576843","0.9569703936576843","0.9569703936576843"
"2441","0.721413791179657","0.721413791179657","0.721413791179657"
"2442","0.8497486114501953","0.8497486114501953","0.8497486114501953"
"2443","0.821745753288269","0.821745753288269","0.821745753288269"
"2444","0.730682373046875","0.730682373046875","0.730682373046875"
"2445","0.7281550168991089","0.7281550168991089","0.7281550168991089"
"2446","0.86490797996521","0.86490797996521","0.86490797996521"
"2447","0.8461068868637085","0.8461068868637085","0.8461068868637085"
"2448","0.7849267721176147","0.7849267721176147","0.7849267721176147"
"2449","0.7680889964103699","0.7680889964103699","0.7680889964103699"
"2450","0.9374712705612183","0.9374712705612183","0.9374712705612183"
"2451","0.8771889209747314","0.8771889209747314","0.8771889209747314"
"2452","1.0314792394638062","1.0314792394638062","1.0314792394638062"
"2453","0.7707521319389343","0.7707521319389343","0.7707521319389343"
"2454","0.6577163934707642","0.6577163934707642","0.6577163934707642"
"2455","0.7578734755516052","0.7578734755516052","0.7578734755516052"
"2456","1.054314374923706","1.054314374923706","1.054314374923706"
"2457","1.0251988172531128","1.0251988172531128","1.0251988172531128"
"2458","0.9124051928520203","0.9124051928520203","0.9124051928520203"
"2459","0.9164921045303345","0.9164921045303345","0.9164921045303345"
"2460","0.9957780838012695","0.9957780838012695","0.9957780838012695"
"2461","0.9381300806999207","0.9381300806999207","0.9381300806999207"
"2462","0.8240712881088257","0.8240712881088257","0.8240712881088257"
"2463","0.868132472038269","0.868132472038269","0.868132472038269"
"2464","0.8677067756652832","0.8677067756652832","0.8677067756652832"
"2465","0.9274913668632507","0.9274913668632507","0.9274913668632507"
"2466","1.001179575920105","1.001179575920105","1.001179575920105"
"2467","0.9438344240188599","0.9438344240188599","0.9438344240188599"
"2468","0.7788023352622986","0.7788023352622986","0.7788023352622986"
"2469","0.7915379405021667","0.7915379405021667","0.7915379405021667"
"2470","0.7583834528923035","0.7583834528923035","0.7583834528923035"
"2471","0.8795636892318726","0.8795636892318726","0.8795636892318726"
"2472","0.9879836440086365","0.9879836440086365","0.9879836440086365"
"2473","0.7738372087478638","0.7738372087478638","0.7738372087478638"
"2474","1.0651352405548096","1.0651352405548096","1.0651352405548096"
"2475","0.9423844814300537","0.9423844814300537","0.9423844814300537"
"2476","0.8331108093261719","0.8331108093261719","0.8331108093261719"
"2477","0.8407454490661621","0.8407454490661621","0.8407454490661621"
"2478","0.8004986643791199","0.8004986643791199","0.8004986643791199"
"2479","0.8894636034965515","0.8894636034965515","0.8894636034965515"
"2480","1.048776626586914","1.048776626586914","1.048776626586914"
"2481","0.9531736373901367","0.9531736373901367","0.9531736373901367"
"2482","0.8892135620117188","0.8892135620117188","0.8892135620117188"
"2483","0.9312034845352173","0.9312034845352173","0.9312034845352173"
"2484","0.8923599123954773","0.8923599123954773","0.8923599123954773"
"2485","0.8636307716369629","0.8636307716369629","0.8636307716369629"
"2486","0.8383609056472778","0.8383609056472778","0.8383609056472778"
"2487","0.7728850245475769","0.7728850245475769","0.7728850245475769"
"2488","0.9471840858459473","0.9471840858459473","0.9471840858459473"
"2489","0.8693884611129761","0.8693884611129761","0.8693884611129761"
"2490","0.8201143145561218","0.8201143145561218","0.8201143145561218"
"2491","0.7468472719192505","0.7468472719192505","0.7468472719192505"
"2492","0.839718222618103","0.839718222618103","0.839718222618103"
"2493","0.6807875633239746","0.6807875633239746","0.6807875633239746"
"2494","0.8163236379623413","0.8163236379623413","0.8163236379623413"
"2495","0.7619747519493103","0.7619747519493103","0.7619747519493103"
"2496","0.7644295692443848","0.7644295692443848","0.7644295692443848"
"2497","0.8251235485076904","0.8251235485076904","0.8251235485076904"
"2498","0.8527768850326538","0.8527768850326538","0.8527768850326538"
"2499","0.604304313659668","0.604304313659668","0.604304313659668"
"2500","0.7991012334823608","0.7991012334823608","0.7991012334823608"
"2501","0.8717050552368164","0.8717050552368164","0.8717050552368164"
"2502","0.8065786361694336","0.8065786361694336","0.8065786361694336"
"2503","0.9834146499633789","0.9834146499633789","0.9834146499633789"
"2504","0.6706258058547974","0.6706258058547974","0.6706258058547974"
"2505","0.876990556716919","0.876990556716919","0.876990556716919"
"2506","0.792169451713562","0.792169451713562","0.792169451713562"
"2507","0.7957154512405396","0.7957154512405396","0.7957154512405396"
