"Step","HistoryLen2-5,10 - Metrics/targetPosition/error_pos_2d","HistoryLen2-5,10 - Metrics/targetPosition/error_pos_2d__MIN","HistoryLen2-5,10 - Metrics/targetPosition/error_pos_2d__MAX"
"54","4.4827799797058105","4.4827799797058105","4.4827799797058105"
"55","4.58382511138916","4.58382511138916","4.58382511138916"
"56","4.385332107543945","4.385332107543945","4.385332107543945"
"57","4.551604270935059","4.551604270935059","4.551604270935059"
"58","4.6504058837890625","4.6504058837890625","4.6504058837890625"
"59","4.506113052368164","4.506113052368164","4.506113052368164"
"60","4.635634899139404","4.635634899139404","4.635634899139404"
"61","4.694453239440918","4.694453239440918","4.694453239440918"
"62","4.595702648162842","4.595702648162842","4.595702648162842"
"63","4.589170932769775","4.589170932769775","4.589170932769775"
"64","4.739016056060791","4.739016056060791","4.739016056060791"
"65","4.748186111450195","4.748186111450195","4.748186111450195"
"66","4.554897308349609","4.554897308349609","4.554897308349609"
"67","4.69376277923584","4.69376277923584","4.69376277923584"
"68","4.57769250869751","4.57769250869751","4.57769250869751"
"69","4.800924301147461","4.800924301147461","4.800924301147461"
"70","4.758119583129883","4.758119583129883","4.758119583129883"
"71","4.695940017700195","4.695940017700195","4.695940017700195"
"72","4.757135391235352","4.757135391235352","4.757135391235352"
"73","4.608949661254883","4.608949661254883","4.608949661254883"
"74","4.855125427246094","4.855125427246094","4.855125427246094"
"75","4.809802055358887","4.809802055358887","4.809802055358887"
"76","4.741272449493408","4.741272449493408","4.741272449493408"
"77","4.721981048583984","4.721981048583984","4.721981048583984"
"78","4.768974304199219","4.768974304199219","4.768974304199219"
"79","4.882455825805664","4.882455825805664","4.882455825805664"
"80","4.74428653717041","4.74428653717041","4.74428653717041"
"81","4.818334579467773","4.818334579467773","4.818334579467773"
"82","4.764475345611572","4.764475345611572","4.764475345611572"
"83","4.772426128387451","4.772426128387451","4.772426128387451"
"84","4.660899639129639","4.660899639129639","4.660899639129639"
"85","4.605912208557129","4.605912208557129","4.605912208557129"
"86","4.768820762634277","4.768820762634277","4.768820762634277"
"87","4.8534135818481445","4.8534135818481445","4.8534135818481445"
"88","4.896610260009766","4.896610260009766","4.896610260009766"
"89","4.7385687828063965","4.7385687828063965","4.7385687828063965"
"90","4.743517875671387","4.743517875671387","4.743517875671387"
"91","4.679258346557617","4.679258346557617","4.679258346557617"
"92","4.613668441772461","4.613668441772461","4.613668441772461"
"93","4.699090957641602","4.699090957641602","4.699090957641602"
"94","4.829524040222168","4.829524040222168","4.829524040222168"
"95","4.553360939025879","4.553360939025879","4.553360939025879"
"96","4.583257675170898","4.583257675170898","4.583257675170898"
"97","4.452216148376465","4.452216148376465","4.452216148376465"
"98","4.700819969177246","4.700819969177246","4.700819969177246"
"99","4.692180633544922","4.692180633544922","4.692180633544922"
"100","4.385713577270508","4.385713577270508","4.385713577270508"
"101","4.5601983070373535","4.5601983070373535","4.5601983070373535"
"102","4.66536808013916","4.66536808013916","4.66536808013916"
"103","4.666092872619629","4.666092872619629","4.666092872619629"
"104","4.53245735168457","4.53245735168457","4.53245735168457"
"105","4.514521598815918","4.514521598815918","4.514521598815918"
"106","4.522735118865967","4.522735118865967","4.522735118865967"
"107","4.42452335357666","4.42452335357666","4.42452335357666"
"108","4.569307327270508","4.569307327270508","4.569307327270508"
"109","4.5900115966796875","4.5900115966796875","4.5900115966796875"
"110","4.595672607421875","4.595672607421875","4.595672607421875"
"111","4.493685722351074","4.493685722351074","4.493685722351074"
"112","4.680583477020264","4.680583477020264","4.680583477020264"
"113","4.560694694519043","4.560694694519043","4.560694694519043"
"114","4.521309852600098","4.521309852600098","4.521309852600098"
"115","4.60140323638916","4.60140323638916","4.60140323638916"
"116","4.445422172546387","4.445422172546387","4.445422172546387"
"117","4.743369102478027","4.743369102478027","4.743369102478027"
"118","4.458561420440674","4.458561420440674","4.458561420440674"
"119","4.543613433837891","4.543613433837891","4.543613433837891"
"120","4.65748405456543","4.65748405456543","4.65748405456543"
"121","4.3876118659973145","4.3876118659973145","4.3876118659973145"
"122","4.500852584838867","4.500852584838867","4.500852584838867"
"123","4.56951904296875","4.56951904296875","4.56951904296875"
"124","4.457620143890381","4.457620143890381","4.457620143890381"
"125","4.478080749511719","4.478080749511719","4.478080749511719"
"126","4.3824615478515625","4.3824615478515625","4.3824615478515625"
"127","4.394451141357422","4.394451141357422","4.394451141357422"
"128","4.405423641204834","4.405423641204834","4.405423641204834"
"129","4.429441452026367","4.429441452026367","4.429441452026367"
"130","4.478404521942139","4.478404521942139","4.478404521942139"
"131","4.409422874450684","4.409422874450684","4.409422874450684"
"132","4.361335277557373","4.361335277557373","4.361335277557373"
"133","4.612204551696777","4.612204551696777","4.612204551696777"
"134","4.5403594970703125","4.5403594970703125","4.5403594970703125"
"135","4.400559902191162","4.400559902191162","4.400559902191162"
"136","4.547663688659668","4.547663688659668","4.547663688659668"
"137","4.455373287200928","4.455373287200928","4.455373287200928"
"138","4.452714920043945","4.452714920043945","4.452714920043945"
"139","4.747838020324707","4.747838020324707","4.747838020324707"
"140","4.413459777832031","4.413459777832031","4.413459777832031"
"141","4.309844017028809","4.309844017028809","4.309844017028809"
"142","4.383235454559326","4.383235454559326","4.383235454559326"
"143","4.625637054443359","4.625637054443359","4.625637054443359"
"144","4.555981636047363","4.555981636047363","4.555981636047363"
"145","4.4525041580200195","4.4525041580200195","4.4525041580200195"
"146","4.543994903564453","4.543994903564453","4.543994903564453"
"147","4.508388042449951","4.508388042449951","4.508388042449951"
"148","4.548856258392334","4.548856258392334","4.548856258392334"
"149","4.549382209777832","4.549382209777832","4.549382209777832"
"150","4.541194915771484","4.541194915771484","4.541194915771484"
"151","4.60164737701416","4.60164737701416","4.60164737701416"
"152","4.496273994445801","4.496273994445801","4.496273994445801"
"153","4.557721138000488","4.557721138000488","4.557721138000488"
"154","4.4983720779418945","4.4983720779418945","4.4983720779418945"
"155","4.468494415283203","4.468494415283203","4.468494415283203"
"156","4.532054424285889","4.532054424285889","4.532054424285889"
"157","4.466710090637207","4.466710090637207","4.466710090637207"
"158","4.2865142822265625","4.2865142822265625","4.2865142822265625"
"159","4.497554302215576","4.497554302215576","4.497554302215576"
"160","4.508790016174316","4.508790016174316","4.508790016174316"
"161","4.36140251159668","4.36140251159668","4.36140251159668"
"162","4.511835098266602","4.511835098266602","4.511835098266602"
"163","4.538905620574951","4.538905620574951","4.538905620574951"
"164","4.515544414520264","4.515544414520264","4.515544414520264"
"165","4.522679328918457","4.522679328918457","4.522679328918457"
"166","4.604962348937988","4.604962348937988","4.604962348937988"
"167","4.4810614585876465","4.4810614585876465","4.4810614585876465"
"168","4.608366966247559","4.608366966247559","4.608366966247559"
"169","4.522554397583008","4.522554397583008","4.522554397583008"
"170","4.470132827758789","4.470132827758789","4.470132827758789"
"171","4.447669982910156","4.447669982910156","4.447669982910156"
"172","4.583180904388428","4.583180904388428","4.583180904388428"
"173","4.414767742156982","4.414767742156982","4.414767742156982"
"174","4.5430803298950195","4.5430803298950195","4.5430803298950195"
"175","4.50305700302124","4.50305700302124","4.50305700302124"
"176","4.472561836242676","4.472561836242676","4.472561836242676"
"177","4.585639953613281","4.585639953613281","4.585639953613281"
"178","4.458944797515869","4.458944797515869","4.458944797515869"
"179","4.404454231262207","4.404454231262207","4.404454231262207"
"180","4.3269758224487305","4.3269758224487305","4.3269758224487305"
"181","4.5753960609436035","4.5753960609436035","4.5753960609436035"
"182","4.4601826667785645","4.4601826667785645","4.4601826667785645"
"183","4.410687446594238","4.410687446594238","4.410687446594238"
"184","4.554636478424072","4.554636478424072","4.554636478424072"
"185","4.44715690612793","4.44715690612793","4.44715690612793"
"186","4.7582197189331055","4.7582197189331055","4.7582197189331055"
"187","4.6075286865234375","4.6075286865234375","4.6075286865234375"
"188","4.455970287322998","4.455970287322998","4.455970287322998"
"189","4.528188705444336","4.528188705444336","4.528188705444336"
"190","4.438107967376709","4.438107967376709","4.438107967376709"
"191","4.425161361694336","4.425161361694336","4.425161361694336"
"192","4.522303104400635","4.522303104400635","4.522303104400635"
"193","4.5357255935668945","4.5357255935668945","4.5357255935668945"
"194","4.44679069519043","4.44679069519043","4.44679069519043"
"195","4.466691017150879","4.466691017150879","4.466691017150879"
"196","4.448336601257324","4.448336601257324","4.448336601257324"
"197","4.569098472595215","4.569098472595215","4.569098472595215"
"198","4.377165794372559","4.377165794372559","4.377165794372559"
"199","4.533837795257568","4.533837795257568","4.533837795257568"
"200","4.339023590087891","4.339023590087891","4.339023590087891"
"201","4.54068660736084","4.54068660736084","4.54068660736084"
"202","4.675938129425049","4.675938129425049","4.675938129425049"
"203","4.4666619300842285","4.4666619300842285","4.4666619300842285"
"204","4.40983247756958","4.40983247756958","4.40983247756958"
"205","4.419770240783691","4.419770240783691","4.419770240783691"
"206","4.4260945320129395","4.4260945320129395","4.4260945320129395"
"207","4.532073974609375","4.532073974609375","4.532073974609375"
"208","4.5947771072387695","4.5947771072387695","4.5947771072387695"
"209","4.373851299285889","4.373851299285889","4.373851299285889"
"210","4.556697368621826","4.556697368621826","4.556697368621826"
"211","4.390777111053467","4.390777111053467","4.390777111053467"
"212","4.34759521484375","4.34759521484375","4.34759521484375"
"213","4.445067405700684","4.445067405700684","4.445067405700684"
"214","4.53218412399292","4.53218412399292","4.53218412399292"
"215","4.562793254852295","4.562793254852295","4.562793254852295"
"216","4.448962688446045","4.448962688446045","4.448962688446045"
"217","4.556337356567383","4.556337356567383","4.556337356567383"
"218","4.6344146728515625","4.6344146728515625","4.6344146728515625"
"219","4.493383884429932","4.493383884429932","4.493383884429932"
"220","4.473659515380859","4.473659515380859","4.473659515380859"
"221","4.393520832061768","4.393520832061768","4.393520832061768"
"222","4.533326148986816","4.533326148986816","4.533326148986816"
"223","4.728006362915039","4.728006362915039","4.728006362915039"
"224","4.537960052490234","4.537960052490234","4.537960052490234"
"225","4.454967498779297","4.454967498779297","4.454967498779297"
"226","4.538195610046387","4.538195610046387","4.538195610046387"
"227","4.606603145599365","4.606603145599365","4.606603145599365"
"228","4.6058831214904785","4.6058831214904785","4.6058831214904785"
"229","4.593478679656982","4.593478679656982","4.593478679656982"
"230","4.618486404418945","4.618486404418945","4.618486404418945"
"231","4.4632463455200195","4.4632463455200195","4.4632463455200195"
"232","4.586843490600586","4.586843490600586","4.586843490600586"
"233","4.5679931640625","4.5679931640625","4.5679931640625"
"234","4.607583999633789","4.607583999633789","4.607583999633789"
"235","4.534209251403809","4.534209251403809","4.534209251403809"
"236","4.664241790771484","4.664241790771484","4.664241790771484"
"237","4.396674156188965","4.396674156188965","4.396674156188965"
"238","4.446969985961914","4.446969985961914","4.446969985961914"
"239","4.418522834777832","4.418522834777832","4.418522834777832"
"240","4.458266735076904","4.458266735076904","4.458266735076904"
"241","4.43679141998291","4.43679141998291","4.43679141998291"
"242","4.398963928222656","4.398963928222656","4.398963928222656"
"243","4.447138786315918","4.447138786315918","4.447138786315918"
"244","4.38289213180542","4.38289213180542","4.38289213180542"
"245","4.4390764236450195","4.4390764236450195","4.4390764236450195"
"246","4.457087516784668","4.457087516784668","4.457087516784668"
"247","4.440630912780762","4.440630912780762","4.440630912780762"
"248","4.39642333984375","4.39642333984375","4.39642333984375"
"249","4.55762243270874","4.55762243270874","4.55762243270874"
"250","4.448851585388184","4.448851585388184","4.448851585388184"
"251","4.508627891540527","4.508627891540527","4.508627891540527"
"252","4.543785572052002","4.543785572052002","4.543785572052002"
"253","4.349357604980469","4.349357604980469","4.349357604980469"
"254","4.394355773925781","4.394355773925781","4.394355773925781"
"255","4.333650588989258","4.333650588989258","4.333650588989258"
"256","4.418577194213867","4.418577194213867","4.418577194213867"
"257","4.594805717468262","4.594805717468262","4.594805717468262"
"258","4.3709516525268555","4.3709516525268555","4.3709516525268555"
"259","4.4227142333984375","4.4227142333984375","4.4227142333984375"
"260","4.411749362945557","4.411749362945557","4.411749362945557"
"261","4.339230060577393","4.339230060577393","4.339230060577393"
"262","4.540199279785156","4.540199279785156","4.540199279785156"
"263","4.344526290893555","4.344526290893555","4.344526290893555"
"264","4.123194694519043","4.123194694519043","4.123194694519043"
"265","4.393314361572266","4.393314361572266","4.393314361572266"
"266","4.618704319000244","4.618704319000244","4.618704319000244"
"267","4.2687296867370605","4.2687296867370605","4.2687296867370605"
"268","4.007695198059082","4.007695198059082","4.007695198059082"
"269","4.618171215057373","4.618171215057373","4.618171215057373"
"270","4.245185852050781","4.245185852050781","4.245185852050781"
"271","4.397612571716309","4.397612571716309","4.397612571716309"
"272","4.1697306632995605","4.1697306632995605","4.1697306632995605"
"273","4.4984941482543945","4.4984941482543945","4.4984941482543945"
"274","4.138287544250488","4.138287544250488","4.138287544250488"
"275","4.066643714904785","4.066643714904785","4.066643714904785"
"276","4.3076019287109375","4.3076019287109375","4.3076019287109375"
"277","4.213823318481445","4.213823318481445","4.213823318481445"
"278","4.271421432495117","4.271421432495117","4.271421432495117"
"279","4.300995349884033","4.300995349884033","4.300995349884033"
"280","4.262803077697754","4.262803077697754","4.262803077697754"
"281","4.221222877502441","4.221222877502441","4.221222877502441"
"282","4.155577182769775","4.155577182769775","4.155577182769775"
"283","4.251593589782715","4.251593589782715","4.251593589782715"
"284","4.024099349975586","4.024099349975586","4.024099349975586"
"285","4.188311576843262","4.188311576843262","4.188311576843262"
"286","4.263472557067871","4.263472557067871","4.263472557067871"
"287","4.157120704650879","4.157120704650879","4.157120704650879"
"288","4.465970039367676","4.465970039367676","4.465970039367676"
"289","4.293002128601074","4.293002128601074","4.293002128601074"
"290","4.190206050872803","4.190206050872803","4.190206050872803"
"291","4.223072052001953","4.223072052001953","4.223072052001953"
"292","4.408246994018555","4.408246994018555","4.408246994018555"
"293","4.388352394104004","4.388352394104004","4.388352394104004"
"294","4.288609504699707","4.288609504699707","4.288609504699707"
"295","4.2419233322143555","4.2419233322143555","4.2419233322143555"
"296","4.500702381134033","4.500702381134033","4.500702381134033"
"297","4.309436798095703","4.309436798095703","4.309436798095703"
"298","4.300775051116943","4.300775051116943","4.300775051116943"
"299","4.454054832458496","4.454054832458496","4.454054832458496"
"300","4.401619911193848","4.401619911193848","4.401619911193848"
"301","4.161894798278809","4.161894798278809","4.161894798278809"
"302","4.459042549133301","4.459042549133301","4.459042549133301"
"303","4.283539295196533","4.283539295196533","4.283539295196533"
"304","4.468196392059326","4.468196392059326","4.468196392059326"
"305","4.261117935180664","4.261117935180664","4.261117935180664"
"306","4.388513565063477","4.388513565063477","4.388513565063477"
"307","4.140837669372559","4.140837669372559","4.140837669372559"
"308","4.513374328613281","4.513374328613281","4.513374328613281"
"309","4.156144618988037","4.156144618988037","4.156144618988037"
"310","4.2434492111206055","4.2434492111206055","4.2434492111206055"
"311","4.222614288330078","4.222614288330078","4.222614288330078"
"312","4.571113109588623","4.571113109588623","4.571113109588623"
"313","4.197099685668945","4.197099685668945","4.197099685668945"
"314","4.411951541900635","4.411951541900635","4.411951541900635"
"315","4.562170505523682","4.562170505523682","4.562170505523682"
"316","4.237372875213623","4.237372875213623","4.237372875213623"
"317","4.283010482788086","4.283010482788086","4.283010482788086"
"318","4.430401802062988","4.430401802062988","4.430401802062988"
"319","4.239187240600586","4.239187240600586","4.239187240600586"
"320","4.258816719055176","4.258816719055176","4.258816719055176"
"321","4.428457260131836","4.428457260131836","4.428457260131836"
"322","4.236855983734131","4.236855983734131","4.236855983734131"
"323","4.400766849517822","4.400766849517822","4.400766849517822"
"324","4.383882522583008","4.383882522583008","4.383882522583008"
"325","4.494699478149414","4.494699478149414","4.494699478149414"
"326","4.391177177429199","4.391177177429199","4.391177177429199"
"327","4.183141231536865","4.183141231536865","4.183141231536865"
"328","4.301740646362305","4.301740646362305","4.301740646362305"
"329","4.3361101150512695","4.3361101150512695","4.3361101150512695"
"330","4.340142250061035","4.340142250061035","4.340142250061035"
"331","4.239818096160889","4.239818096160889","4.239818096160889"
"332","4.517574787139893","4.517574787139893","4.517574787139893"
"333","4.414955139160156","4.414955139160156","4.414955139160156"
"334","4.612541675567627","4.612541675567627","4.612541675567627"
"335","4.234187602996826","4.234187602996826","4.234187602996826"
"336","4.4541215896606445","4.4541215896606445","4.4541215896606445"
"337","4.568120002746582","4.568120002746582","4.568120002746582"
"338","4.453658103942871","4.453658103942871","4.453658103942871"
"339","4.4149580001831055","4.4149580001831055","4.4149580001831055"
"340","4.319088935852051","4.319088935852051","4.319088935852051"
"341","4.689994812011719","4.689994812011719","4.689994812011719"
"342","4.352078437805176","4.352078437805176","4.352078437805176"
"343","4.238719940185547","4.238719940185547","4.238719940185547"
"344","4.497272968292236","4.497272968292236","4.497272968292236"
"345","4.517930030822754","4.517930030822754","4.517930030822754"
"346","4.432522773742676","4.432522773742676","4.432522773742676"
"347","4.097772121429443","4.097772121429443","4.097772121429443"
"348","4.17653226852417","4.17653226852417","4.17653226852417"
"349","4.405302047729492","4.405302047729492","4.405302047729492"
"350","4.271730422973633","4.271730422973633","4.271730422973633"
"351","4.435899257659912","4.435899257659912","4.435899257659912"
"352","4.394908905029297","4.394908905029297","4.394908905029297"
"353","4.0721259117126465","4.0721259117126465","4.0721259117126465"
"354","4.2602386474609375","4.2602386474609375","4.2602386474609375"
"355","4.338834285736084","4.338834285736084","4.338834285736084"
"356","4.248073101043701","4.248073101043701","4.248073101043701"
"357","4.37984561920166","4.37984561920166","4.37984561920166"
"358","4.249749183654785","4.249749183654785","4.249749183654785"
"359","4.303596496582031","4.303596496582031","4.303596496582031"
"360","4.227813720703125","4.227813720703125","4.227813720703125"
"361","4.249223709106445","4.249223709106445","4.249223709106445"
"362","4.3249101638793945","4.3249101638793945","4.3249101638793945"
"363","4.227077007293701","4.227077007293701","4.227077007293701"
"364","4.29277229309082","4.29277229309082","4.29277229309082"
"365","4.356352806091309","4.356352806091309","4.356352806091309"
"366","4.316849708557129","4.316849708557129","4.316849708557129"
"367","4.227423667907715","4.227423667907715","4.227423667907715"
"368","4.275228023529053","4.275228023529053","4.275228023529053"
"369","4.345823764801025","4.345823764801025","4.345823764801025"
"370","4.2245192527771","4.2245192527771","4.2245192527771"
"371","4.331482410430908","4.331482410430908","4.331482410430908"
"372","4.2859296798706055","4.2859296798706055","4.2859296798706055"
"373","4.053276538848877","4.053276538848877","4.053276538848877"
"374","4.317262649536133","4.317262649536133","4.317262649536133"
"375","4.127933025360107","4.127933025360107","4.127933025360107"
"376","4.331083297729492","4.331083297729492","4.331083297729492"
"377","3.8422858715057373","3.8422858715057373","3.8422858715057373"
"378","4.102391719818115","4.102391719818115","4.102391719818115"
"379","4.156715393066406","4.156715393066406","4.156715393066406"
"380","4.034380912780762","4.034380912780762","4.034380912780762"
"381","4.3178253173828125","4.3178253173828125","4.3178253173828125"
"382","4.194539546966553","4.194539546966553","4.194539546966553"
"383","4.261784076690674","4.261784076690674","4.261784076690674"
"384","4.069097518920898","4.069097518920898","4.069097518920898"
"385","4.140946388244629","4.140946388244629","4.140946388244629"
"386","3.919107437133789","3.919107437133789","3.919107437133789"
"387","4.2972893714904785","4.2972893714904785","4.2972893714904785"
"388","3.9861724376678467","3.9861724376678467","3.9861724376678467"
"389","4.114381313323975","4.114381313323975","4.114381313323975"
"390","4.127732753753662","4.127732753753662","4.127732753753662"
"391","4.133429527282715","4.133429527282715","4.133429527282715"
"392","3.9010372161865234","3.9010372161865234","3.9010372161865234"
"393","3.8171839714050293","3.8171839714050293","3.8171839714050293"
"394","4.072719573974609","4.072719573974609","4.072719573974609"
"395","4.257146835327148","4.257146835327148","4.257146835327148"
"396","4.238946914672852","4.238946914672852","4.238946914672852"
"397","4.107677459716797","4.107677459716797","4.107677459716797"
"398","4.077733039855957","4.077733039855957","4.077733039855957"
"399","4.1246256828308105","4.1246256828308105","4.1246256828308105"
"400","3.8756752014160156","3.8756752014160156","3.8756752014160156"
"401","3.9468345642089844","3.9468345642089844","3.9468345642089844"
"402","3.862665891647339","3.862665891647339","3.862665891647339"
"403","4.030737400054932","4.030737400054932","4.030737400054932"
"404","4.127593040466309","4.127593040466309","4.127593040466309"
"405","4.016641139984131","4.016641139984131","4.016641139984131"
"406","4.001564025878906","4.001564025878906","4.001564025878906"
"407","4.117029190063477","4.117029190063477","4.117029190063477"
"408","4.00545597076416","4.00545597076416","4.00545597076416"
"409","3.991912603378296","3.991912603378296","3.991912603378296"
"410","3.947625160217285","3.947625160217285","3.947625160217285"
"411","3.753563642501831","3.753563642501831","3.753563642501831"
"412","4.1689453125","4.1689453125","4.1689453125"
"413","4.135230541229248","4.135230541229248","4.135230541229248"
"414","4.187566757202148","4.187566757202148","4.187566757202148"
"415","4.269140720367432","4.269140720367432","4.269140720367432"
"416","4.053304672241211","4.053304672241211","4.053304672241211"
"417","3.944322109222412","3.944322109222412","3.944322109222412"
"418","4.016538143157959","4.016538143157959","4.016538143157959"
"419","4.245233535766602","4.245233535766602","4.245233535766602"
"420","3.901937961578369","3.901937961578369","3.901937961578369"
"421","4.188087463378906","4.188087463378906","4.188087463378906"
"422","4.135700702667236","4.135700702667236","4.135700702667236"
"423","3.9258837699890137","3.9258837699890137","3.9258837699890137"
"424","4.225498199462891","4.225498199462891","4.225498199462891"
"425","4.057867527008057","4.057867527008057","4.057867527008057"
"426","4.1032915115356445","4.1032915115356445","4.1032915115356445"
"427","3.926791191101074","3.926791191101074","3.926791191101074"
"428","4.180557727813721","4.180557727813721","4.180557727813721"
"429","3.8476951122283936","3.8476951122283936","3.8476951122283936"
"430","4.284083366394043","4.284083366394043","4.284083366394043"
"431","3.8659722805023193","3.8659722805023193","3.8659722805023193"
"432","3.9681396484375","3.9681396484375","3.9681396484375"
"433","4.208127021789551","4.208127021789551","4.208127021789551"
"434","3.7676873207092285","3.7676873207092285","3.7676873207092285"
"435","4.133330821990967","4.133330821990967","4.133330821990967"
"436","4.070522785186768","4.070522785186768","4.070522785186768"
"437","3.933520793914795","3.933520793914795","3.933520793914795"
"438","4.06063985824585","4.06063985824585","4.06063985824585"
"439","4.0918169021606445","4.0918169021606445","4.0918169021606445"
"440","4.082160472869873","4.082160472869873","4.082160472869873"
"441","4.140587329864502","4.140587329864502","4.140587329864502"
"442","4.068999290466309","4.068999290466309","4.068999290466309"
"443","4.0647125244140625","4.0647125244140625","4.0647125244140625"
"444","4.082324028015137","4.082324028015137","4.082324028015137"
"445","4.152809143066406","4.152809143066406","4.152809143066406"
"446","3.938786268234253","3.938786268234253","3.938786268234253"
"447","4.042527198791504","4.042527198791504","4.042527198791504"
"448","3.966181516647339","3.966181516647339","3.966181516647339"
"449","3.9851605892181396","3.9851605892181396","3.9851605892181396"
"450","4.058820724487305","4.058820724487305","4.058820724487305"
"451","3.9422824382781982","3.9422824382781982","3.9422824382781982"
"452","3.9440650939941406","3.9440650939941406","3.9440650939941406"
"453","4.137772560119629","4.137772560119629","4.137772560119629"
"454","4.049002647399902","4.049002647399902","4.049002647399902"
"455","4.049685478210449","4.049685478210449","4.049685478210449"
"456","4.036464691162109","4.036464691162109","4.036464691162109"
"457","3.9422214031219482","3.9422214031219482","3.9422214031219482"
"458","4.1370134353637695","4.1370134353637695","4.1370134353637695"
"459","4.147143363952637","4.147143363952637","4.147143363952637"
"460","3.8331503868103027","3.8331503868103027","3.8331503868103027"
"461","4.04267692565918","4.04267692565918","4.04267692565918"
"462","4.118490219116211","4.118490219116211","4.118490219116211"
"463","3.9920833110809326","3.9920833110809326","3.9920833110809326"
"464","3.921769142150879","3.921769142150879","3.921769142150879"
"465","4.083688259124756","4.083688259124756","4.083688259124756"
"466","3.988354206085205","3.988354206085205","3.988354206085205"
"467","3.7787532806396484","3.7787532806396484","3.7787532806396484"
"468","4.132355213165283","4.132355213165283","4.132355213165283"
"469","4.035533428192139","4.035533428192139","4.035533428192139"
"470","4.089105129241943","4.089105129241943","4.089105129241943"
"471","3.914781093597412","3.914781093597412","3.914781093597412"
"472","4.030909538269043","4.030909538269043","4.030909538269043"
"473","3.850754737854004","3.850754737854004","3.850754737854004"
"474","3.8234763145446777","3.8234763145446777","3.8234763145446777"
"475","4.060717582702637","4.060717582702637","4.060717582702637"
"476","4.194682598114014","4.194682598114014","4.194682598114014"
"477","4.031362056732178","4.031362056732178","4.031362056732178"
"478","3.8474013805389404","3.8474013805389404","3.8474013805389404"
"479","4.107528209686279","4.107528209686279","4.107528209686279"
"480","3.982964277267456","3.982964277267456","3.982964277267456"
"481","3.954942226409912","3.954942226409912","3.954942226409912"
"482","3.6904430389404297","3.6904430389404297","3.6904430389404297"
"483","4.365507125854492","4.365507125854492","4.365507125854492"
"484","4.2258782386779785","4.2258782386779785","4.2258782386779785"
