"Step","HistoryLen2-5,10 - Episode_Termination/base_contact","HistoryLen2-5,10 - Episode_Termination/base_contact__MIN","HistoryLen2-5,10 - Episode_Termination/base_contact__MAX"
"42","2.0833334922790527","2.0833334922790527","2.0833334922790527"
"43","2.0833334922790527","2.0833334922790527","2.0833334922790527"
"44","1.9583333730697632","1.9583333730697632","1.9583333730697632"
"45","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"46","1.2083333730697632","1.2083333730697632","1.2083333730697632"
"47","1.4166667461395264","1.4166667461395264","1.4166667461395264"
"48","1.7083333730697632","1.7083333730697632","1.7083333730697632"
"49","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"50","1.375","1.375","1.375"
"51","1.1666667461395264","1.1666667461395264","1.1666667461395264"
"52","1","1","1"
"53","0.5","0.5","0.5"
"54","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"55","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"56","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"57","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"58","0.375","0.375","0.375"
"59","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"60","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"61","0.25","0.25","0.25"
"62","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"63","0.125","0.125","0.125"
"64","0.375","0.375","0.375"
"65","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"66","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"67","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"68","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"69","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"70","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"71","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"72","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"73","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"74","0.7083333730697632","0.7083333730697632","0.7083333730697632"
"75","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"76","0.5","0.5","0.5"
"77","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"78","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"79","0.25","0.25","0.25"
"80","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"81","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"82","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"83","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"84","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"85","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"86","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"87","0.375","0.375","0.375"
"88","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"89","0.375","0.375","0.375"
"90","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"91","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"92","0.375","0.375","0.375"
"93","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"94","0.5","0.5","0.5"
"95","0.9583333730697632","0.9583333730697632","0.9583333730697632"
"96","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"97","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"98","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"99","0.25","0.25","0.25"
"100","0.25","0.25","0.25"
"101","0.25","0.25","0.25"
"102","0.25","0.25","0.25"
"103","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"104","0.25","0.25","0.25"
"105","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"106","0.25","0.25","0.25"
"107","0.125","0.125","0.125"
"108","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"109","0.125","0.125","0.125"
"110","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"111","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"112","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"113","0.5","0.5","0.5"
"114","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"115","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"116","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"117","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"118","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"119","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"120","0.625","0.625","0.625"
"121","0.375","0.375","0.375"
"122","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"123","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"124","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"125","0.375","0.375","0.375"
"126","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"127","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"128","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"129","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"130","0.125","0.125","0.125"
"131","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"132","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"133","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"134","0.125","0.125","0.125"
"135","0.125","0.125","0.125"
"136","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"137","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"138","0.125","0.125","0.125"
"139","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"140","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"141","0.25","0.25","0.25"
"142","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"143","0.125","0.125","0.125"
"144","0.125","0.125","0.125"
"145","0.125","0.125","0.125"
"146","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"147","0.125","0.125","0.125"
"148","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"149","0.125","0.125","0.125"
"150","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"151","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"152","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"153","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"154","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"155","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"156","0.125","0.125","0.125"
"157","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"158","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"159","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"160","0","0","0"
"161","0.375","0.375","0.375"
"162","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"163","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"164","0.125","0.125","0.125"
"165","0.25","0.25","0.25"
"166","0.125","0.125","0.125"
"167","0.25","0.25","0.25"
"168","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"169","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"170","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"171","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"172","0.25","0.25","0.25"
"173","0.25","0.25","0.25"
"174","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"175","0.125","0.125","0.125"
"176","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"177","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"178","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"179","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"180","0","0","0"
"181","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"182","0.125","0.125","0.125"
"183","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"184","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"185","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"186","0.125","0.125","0.125"
"187","0.25","0.25","0.25"
"188","0.125","0.125","0.125"
"189","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"190","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"191","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"192","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"193","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"194","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"195","0","0","0"
"196","0.125","0.125","0.125"
"197","0.125","0.125","0.125"
"198","0.25","0.25","0.25"
"199","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"200","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"201","0.125","0.125","0.125"
"202","0.25","0.25","0.25"
"203","0.25","0.25","0.25"
"204","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"205","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"206","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"207","0.125","0.125","0.125"
"208","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"209","0.25","0.25","0.25"
"210","0.125","0.125","0.125"
"211","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"212","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"213","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"214","0.125","0.125","0.125"
"215","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"216","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"217","0.25","0.25","0.25"
"218","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"219","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"220","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"221","0.125","0.125","0.125"
"222","0","0","0"
"223","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"224","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"225","0.25","0.25","0.25"
"226","0.125","0.125","0.125"
"227","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"228","0.125","0.125","0.125"
"229","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"230","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"231","0.125","0.125","0.125"
"232","0","0","0"
"233","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"234","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"235","0.125","0.125","0.125"
"236","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"237","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"238","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"239","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"240","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"241","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"242","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"243","0.125","0.125","0.125"
"244","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"245","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"246","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"247","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"248","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"249","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"250","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"251","0.25","0.25","0.25"
"252","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"253","0","0","0"
"254","0.125","0.125","0.125"
"255","0.125","0.125","0.125"
"256","0.125","0.125","0.125"
"257","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"258","0.125","0.125","0.125"
"259","0.125","0.125","0.125"
"260","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"261","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"262","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"263","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"264","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"265","0.125","0.125","0.125"
"266","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"267","0","0","0"
"268","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"269","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"270","0","0","0"
"271","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"272","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"273","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"274","0","0","0"
"275","0.125","0.125","0.125"
"276","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"277","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"278","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"279","0.125","0.125","0.125"
"280","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"281","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"282","0.125","0.125","0.125"
"283","0.125","0.125","0.125"
"284","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"285","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"286","0","0","0"
"287","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"288","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"289","0.125","0.125","0.125"
"290","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"291","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"292","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"293","0.25","0.25","0.25"
"294","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"295","0.125","0.125","0.125"
"296","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"297","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"298","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"299","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"300","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"301","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"302","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"303","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"304","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"305","0","0","0"
"306","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"307","0","0","0"
"308","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"309","0","0","0"
"310","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"311","0.125","0.125","0.125"
"312","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"313","0.125","0.125","0.125"
"314","0.125","0.125","0.125"
"315","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"316","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"317","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"318","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"319","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"320","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"321","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"322","0","0","0"
"323","0.125","0.125","0.125"
"324","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"325","0.125","0.125","0.125"
"326","0.25","0.25","0.25"
"327","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"328","0.125","0.125","0.125"
"329","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"330","0.25","0.25","0.25"
"331","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"332","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"333","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"334","0.125","0.125","0.125"
"335","0.125","0.125","0.125"
"336","0.125","0.125","0.125"
"337","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"338","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"339","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"340","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"341","0.125","0.125","0.125"
"342","0.125","0.125","0.125"
"343","0.25","0.25","0.25"
"344","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"345","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"346","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"347","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"348","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"349","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"350","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"351","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"352","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"353","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"354","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"355","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"356","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"357","0.125","0.125","0.125"
"358","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"359","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"360","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"361","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"362","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"363","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"364","0.25","0.25","0.25"
"365","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"366","0.25","0.25","0.25"
"367","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"368","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"369","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"370","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"371","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"372","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"373","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"374","0.125","0.125","0.125"
"375","0.125","0.125","0.125"
"376","0.375","0.375","0.375"
"377","0.125","0.125","0.125"
"378","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"379","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"380","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"381","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"382","0","0","0"
"383","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"384","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"385","0.125","0.125","0.125"
"386","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"387","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"388","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"389","0.125","0.125","0.125"
"390","0.125","0.125","0.125"
"391","0.125","0.125","0.125"
"392","0.125","0.125","0.125"
"393","0","0","0"
"394","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"395","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"396","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"397","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"398","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"399","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"400","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"401","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"402","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"403","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"404","0.5833333730697632","0.5833333730697632","0.5833333730697632"
"405","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"406","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"407","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"408","0.5416666865348816","0.5416666865348816","0.5416666865348816"
"409","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"410","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"411","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"412","0.4166666865348816","0.4166666865348816","0.4166666865348816"
"413","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"414","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"415","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"416","0.25","0.25","0.25"
"417","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"418","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"419","0.125","0.125","0.125"
"420","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"421","0.125","0.125","0.125"
"422","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"423","0.125","0.125","0.125"
"424","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"425","0.125","0.125","0.125"
"426","0.125","0.125","0.125"
"427","0","0","0"
"428","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"429","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"430","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"431","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"432","0.125","0.125","0.125"
"433","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"434","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"435","0.25","0.25","0.25"
"436","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"437","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"438","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"439","0.25","0.25","0.25"
"440","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"441","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"442","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"443","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"444","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"445","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"446","0.125","0.125","0.125"
"447","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"448","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"449","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"450","0.25","0.25","0.25"
"451","0.25","0.25","0.25"
"452","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"453","0.125","0.125","0.125"
"454","0.125","0.125","0.125"
"455","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"456","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"457","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"458","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"459","0.25","0.25","0.25"
"460","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"461","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"462","0.375","0.375","0.375"
"463","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"464","0","0","0"
"465","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"466","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"467","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"468","0.125","0.125","0.125"
"469","0","0","0"
"470","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"471","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"472","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"473","0","0","0"
"474","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"475","0.125","0.125","0.125"
"476","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"477","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"478","0.25","0.25","0.25"
"479","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"480","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"481","0.125","0.125","0.125"
"482","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"483","0.125","0.125","0.125"
"484","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"485","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"486","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"487","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"488","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"489","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"490","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"491","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"492","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"493","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"494","0","0","0"
"495","0.25","0.25","0.25"
"496","0.4583333432674408","0.4583333432674408","0.4583333432674408"
"497","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"498","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"499","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"500","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"501","0.375","0.375","0.375"
"502","0.125","0.125","0.125"
"503","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"504","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"505","0","0","0"
"506","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"507","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"508","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"509","0","0","0"
"510","0.125","0.125","0.125"
"511","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"512","0.25","0.25","0.25"
"513","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"514","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"515","0.125","0.125","0.125"
"516","0","0","0"
"517","0.125","0.125","0.125"
"518","0.125","0.125","0.125"
"519","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"520","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"521","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"522","0.25","0.25","0.25"
"523","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"524","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"525","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"526","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"527","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"528","0.125","0.125","0.125"
"529","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"530","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"531","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"532","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"533","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"534","0.2083333432674408","0.2083333432674408","0.2083333432674408"
