"Step","HistoryLen2-5,10 - Episode_Reward/bot_2_payload","HistoryLen2-5,10 - Episode_Reward/bot_2_payload__MIN","HistoryLen2-5,10 - Episode_Reward/bot_2_payload__MAX"
"84","2.8474373817443848","2.8474373817443848","2.8474373817443848"
"85","2.9606685638427734","2.9606685638427734","2.9606685638427734"
"86","2.9896559715270996","2.9896559715270996","2.9896559715270996"
"87","2.889163017272949","2.889163017272949","2.889163017272949"
"88","2.66792631149292","2.66792631149292","2.66792631149292"
"89","2.7724664211273193","2.7724664211273193","2.7724664211273193"
"90","2.8152098655700684","2.8152098655700684","2.8152098655700684"
"91","2.8174643516540527","2.8174643516540527","2.8174643516540527"
"92","2.8287980556488037","2.8287980556488037","2.8287980556488037"
"93","2.6415233612060547","2.6415233612060547","2.6415233612060547"
"94","2.681417942047119","2.681417942047119","2.681417942047119"
"95","2.723900318145752","2.723900318145752","2.723900318145752"
"96","2.78912615776062","2.78912615776062","2.78912615776062"
"97","2.9717464447021484","2.9717464447021484","2.9717464447021484"
"98","3.0053510665893555","3.0053510665893555","3.0053510665893555"
"99","2.8068559169769287","2.8068559169769287","2.8068559169769287"
"100","2.9301869869232178","2.9301869869232178","2.9301869869232178"
"101","2.8733139038085938","2.8733139038085938","2.8733139038085938"
"102","2.8783187866210938","2.8783187866210938","2.8783187866210938"
"103","2.8209407329559326","2.8209407329559326","2.8209407329559326"
"104","2.987656593322754","2.987656593322754","2.987656593322754"
"105","2.952409267425537","2.952409267425537","2.952409267425537"
"106","2.9998979568481445","2.9998979568481445","2.9998979568481445"
"107","3.029519557952881","3.029519557952881","3.029519557952881"
"108","3.056486129760742","3.056486129760742","3.056486129760742"
"109","3.0601072311401367","3.0601072311401367","3.0601072311401367"
"110","2.987725019454956","2.987725019454956","2.987725019454956"
"111","3.0849223136901855","3.0849223136901855","3.0849223136901855"
"112","3.0602221488952637","3.0602221488952637","3.0602221488952637"
"113","2.975487470626831","2.975487470626831","2.975487470626831"
"114","3.0002999305725098","3.0002999305725098","3.0002999305725098"
"115","3.023881435394287","3.023881435394287","3.023881435394287"
"116","3.110271453857422","3.110271453857422","3.110271453857422"
"117","2.841851234436035","2.841851234436035","2.841851234436035"
"118","2.989666700363159","2.989666700363159","2.989666700363159"
"119","3.0389957427978516","3.0389957427978516","3.0389957427978516"
"120","2.856064558029175","2.856064558029175","2.856064558029175"
"121","3.084115505218506","3.084115505218506","3.084115505218506"
"122","3.082369327545166","3.082369327545166","3.082369327545166"
"123","3.22426176071167","3.22426176071167","3.22426176071167"
"124","3.2407166957855225","3.2407166957855225","3.2407166957855225"
"125","3.019482135772705","3.019482135772705","3.019482135772705"
"126","3.2557196617126465","3.2557196617126465","3.2557196617126465"
"127","3.2683897018432617","3.2683897018432617","3.2683897018432617"
"128","3.3192737102508545","3.3192737102508545","3.3192737102508545"
"129","3.3120131492614746","3.3120131492614746","3.3120131492614746"
"130","3.349329710006714","3.349329710006714","3.349329710006714"
"131","3.1971375942230225","3.1971375942230225","3.1971375942230225"
"132","3.337153196334839","3.337153196334839","3.337153196334839"
"133","3.289034605026245","3.289034605026245","3.289034605026245"
"134","3.357065200805664","3.357065200805664","3.357065200805664"
"135","3.39070463180542","3.39070463180542","3.39070463180542"
"136","3.3263509273529053","3.3263509273529053","3.3263509273529053"
"137","3.2472426891326904","3.2472426891326904","3.2472426891326904"
"138","3.363487720489502","3.363487720489502","3.363487720489502"
"139","3.265706777572632","3.265706777572632","3.265706777572632"
"140","3.3134219646453857","3.3134219646453857","3.3134219646453857"
"141","3.281803846359253","3.281803846359253","3.281803846359253"
"142","3.1802775859832764","3.1802775859832764","3.1802775859832764"
"143","3.482456922531128","3.482456922531128","3.482456922531128"
"144","3.3887505531311035","3.3887505531311035","3.3887505531311035"
"145","3.4941787719726562","3.4941787719726562","3.4941787719726562"
"146","3.2816929817199707","3.2816929817199707","3.2816929817199707"
"147","3.5022101402282715","3.5022101402282715","3.5022101402282715"
"148","3.4298324584960938","3.4298324584960938","3.4298324584960938"
"149","3.5336837768554688","3.5336837768554688","3.5336837768554688"
"150","3.5402188301086426","3.5402188301086426","3.5402188301086426"
"151","3.5272042751312256","3.5272042751312256","3.5272042751312256"
"152","3.547262191772461","3.547262191772461","3.547262191772461"
"153","3.58341383934021","3.58341383934021","3.58341383934021"
"154","3.6139466762542725","3.6139466762542725","3.6139466762542725"
"155","3.5785531997680664","3.5785531997680664","3.5785531997680664"
"156","3.617588996887207","3.617588996887207","3.617588996887207"
"157","3.565978765487671","3.565978765487671","3.565978765487671"
"158","3.5157830715179443","3.5157830715179443","3.5157830715179443"
"159","3.6496472358703613","3.6496472358703613","3.6496472358703613"
"160","3.7083449363708496","3.7083449363708496","3.7083449363708496"
"161","3.351667881011963","3.351667881011963","3.351667881011963"
"162","3.5491867065429688","3.5491867065429688","3.5491867065429688"
"163","3.515679121017456","3.515679121017456","3.515679121017456"
"164","3.635640859603882","3.635640859603882","3.635640859603882"
"165","3.5573973655700684","3.5573973655700684","3.5573973655700684"
"166","3.6132378578186035","3.6132378578186035","3.6132378578186035"
"167","3.5038771629333496","3.5038771629333496","3.5038771629333496"
"168","3.602149486541748","3.602149486541748","3.602149486541748"
"169","3.685063123703003","3.685063123703003","3.685063123703003"
"170","3.404165744781494","3.404165744781494","3.404165744781494"
"171","3.576730251312256","3.576730251312256","3.576730251312256"
"172","3.5287280082702637","3.5287280082702637","3.5287280082702637"
"173","3.543710231781006","3.543710231781006","3.543710231781006"
"174","3.5221996307373047","3.5221996307373047","3.5221996307373047"
"175","3.6087207794189453","3.6087207794189453","3.6087207794189453"
"176","3.3784732818603516","3.3784732818603516","3.3784732818603516"
"177","3.679439067840576","3.679439067840576","3.679439067840576"
"178","3.5667808055877686","3.5667808055877686","3.5667808055877686"
"179","3.7403838634490967","3.7403838634490967","3.7403838634490967"
"180","3.7617907524108887","3.7617907524108887","3.7617907524108887"
"181","3.671250343322754","3.671250343322754","3.671250343322754"
"182","3.699925184249878","3.699925184249878","3.699925184249878"
"183","3.6801886558532715","3.6801886558532715","3.6801886558532715"
"184","3.70373797416687","3.70373797416687","3.70373797416687"
"185","3.588582992553711","3.588582992553711","3.588582992553711"
"186","3.729158878326416","3.729158878326416","3.729158878326416"
"187","3.5786538124084473","3.5786538124084473","3.5786538124084473"
"188","3.6504478454589844","3.6504478454589844","3.6504478454589844"
"189","3.5454959869384766","3.5454959869384766","3.5454959869384766"
"190","3.738962173461914","3.738962173461914","3.738962173461914"
"191","3.748126745223999","3.748126745223999","3.748126745223999"
"192","3.6035609245300293","3.6035609245300293","3.6035609245300293"
"193","3.7107245922088623","3.7107245922088623","3.7107245922088623"
"194","3.709545612335205","3.709545612335205","3.709545612335205"
"195","3.7780957221984863","3.7780957221984863","3.7780957221984863"
"196","3.744199275970459","3.744199275970459","3.744199275970459"
"197","3.7373251914978027","3.7373251914978027","3.7373251914978027"
"198","3.6322078704833984","3.6322078704833984","3.6322078704833984"
"199","3.754110336303711","3.754110336303711","3.754110336303711"
"200","3.697031021118164","3.697031021118164","3.697031021118164"
"201","3.689542770385742","3.689542770385742","3.689542770385742"
"202","3.6642580032348633","3.6642580032348633","3.6642580032348633"
"203","3.687344551086426","3.687344551086426","3.687344551086426"
"204","3.6439576148986816","3.6439576148986816","3.6439576148986816"
"205","3.659754753112793","3.659754753112793","3.659754753112793"
"206","3.552489757537842","3.552489757537842","3.552489757537842"
"207","3.746058464050293","3.746058464050293","3.746058464050293"
"208","3.7058424949645996","3.7058424949645996","3.7058424949645996"
"209","3.607222557067871","3.607222557067871","3.607222557067871"
"210","3.7562918663024902","3.7562918663024902","3.7562918663024902"
"211","3.768157482147217","3.768157482147217","3.768157482147217"
"212","3.7222678661346436","3.7222678661346436","3.7222678661346436"
"213","3.5237205028533936","3.5237205028533936","3.5237205028533936"
"214","3.6222167015075684","3.6222167015075684","3.6222167015075684"
"215","3.831824779510498","3.831824779510498","3.831824779510498"
"216","3.6187942028045654","3.6187942028045654","3.6187942028045654"
"217","3.579127073287964","3.579127073287964","3.579127073287964"
"218","3.471367359161377","3.471367359161377","3.471367359161377"
"219","3.8080384731292725","3.8080384731292725","3.8080384731292725"
"220","3.757169246673584","3.757169246673584","3.757169246673584"
"221","3.679605007171631","3.679605007171631","3.679605007171631"
"222","3.855031728744507","3.855031728744507","3.855031728744507"
"223","3.8467955589294434","3.8467955589294434","3.8467955589294434"
"224","3.511867046356201","3.511867046356201","3.511867046356201"
"225","3.505756378173828","3.505756378173828","3.505756378173828"
"226","3.7481627464294434","3.7481627464294434","3.7481627464294434"
"227","3.8041579723358154","3.8041579723358154","3.8041579723358154"
"228","3.7451624870300293","3.7451624870300293","3.7451624870300293"
"229","3.6717822551727295","3.6717822551727295","3.6717822551727295"
"230","3.78336238861084","3.78336238861084","3.78336238861084"
"231","3.7830748558044434","3.7830748558044434","3.7830748558044434"
"232","3.8612112998962402","3.8612112998962402","3.8612112998962402"
"233","3.750828266143799","3.750828266143799","3.750828266143799"
"234","3.7806689739227295","3.7806689739227295","3.7806689739227295"
"235","3.804170608520508","3.804170608520508","3.804170608520508"
"236","3.8377528190612793","3.8377528190612793","3.8377528190612793"
"237","3.8342483043670654","3.8342483043670654","3.8342483043670654"
"238","3.8567166328430176","3.8567166328430176","3.8567166328430176"
"239","3.8485238552093506","3.8485238552093506","3.8485238552093506"
"240","3.794200897216797","3.794200897216797","3.794200897216797"
"241","3.8093478679656982","3.8093478679656982","3.8093478679656982"
"242","3.7754781246185303","3.7754781246185303","3.7754781246185303"
"243","3.742039442062378","3.742039442062378","3.742039442062378"
"244","3.6737704277038574","3.6737704277038574","3.6737704277038574"
"245","3.824899435043335","3.824899435043335","3.824899435043335"
"246","3.8319449424743652","3.8319449424743652","3.8319449424743652"
"247","3.7611494064331055","3.7611494064331055","3.7611494064331055"
"248","3.590714454650879","3.590714454650879","3.590714454650879"
"249","3.6683573722839355","3.6683573722839355","3.6683573722839355"
"250","3.769822120666504","3.769822120666504","3.769822120666504"
"251","3.6706416606903076","3.6706416606903076","3.6706416606903076"
"252","3.797142744064331","3.797142744064331","3.797142744064331"
"253","3.844576597213745","3.844576597213745","3.844576597213745"
"254","3.7115421295166016","3.7115421295166016","3.7115421295166016"
"255","3.756035804748535","3.756035804748535","3.756035804748535"
"256","3.768446445465088","3.768446445465088","3.768446445465088"
"257","3.84527850151062","3.84527850151062","3.84527850151062"
"258","3.774998426437378","3.774998426437378","3.774998426437378"
"259","3.6956043243408203","3.6956043243408203","3.6956043243408203"
"260","3.8313863277435303","3.8313863277435303","3.8313863277435303"
"261","3.804375171661377","3.804375171661377","3.804375171661377"
"262","3.818932294845581","3.818932294845581","3.818932294845581"
"263","3.7322349548339844","3.7322349548339844","3.7322349548339844"
"264","3.746436595916748","3.746436595916748","3.746436595916748"
"265","3.6268019676208496","3.6268019676208496","3.6268019676208496"
"266","3.7679545879364014","3.7679545879364014","3.7679545879364014"
"267","3.8063437938690186","3.8063437938690186","3.8063437938690186"
"268","3.7507197856903076","3.7507197856903076","3.7507197856903076"
"269","3.644556760787964","3.644556760787964","3.644556760787964"
"270","3.7819087505340576","3.7819087505340576","3.7819087505340576"
"271","3.7023143768310547","3.7023143768310547","3.7023143768310547"
"272","3.799118995666504","3.799118995666504","3.799118995666504"
"273","3.8098068237304688","3.8098068237304688","3.8098068237304688"
"274","3.8037972450256348","3.8037972450256348","3.8037972450256348"
"275","3.7012813091278076","3.7012813091278076","3.7012813091278076"
"276","3.676609516143799","3.676609516143799","3.676609516143799"
"277","3.7637441158294678","3.7637441158294678","3.7637441158294678"
"278","3.748680830001831","3.748680830001831","3.748680830001831"
"279","3.7367095947265625","3.7367095947265625","3.7367095947265625"
"280","3.6680002212524414","3.6680002212524414","3.6680002212524414"
"281","3.7254223823547363","3.7254223823547363","3.7254223823547363"
"282","3.6687171459198","3.6687171459198","3.6687171459198"
"283","3.7117087841033936","3.7117087841033936","3.7117087841033936"
"284","3.6335668563842773","3.6335668563842773","3.6335668563842773"
"285","3.7103748321533203","3.7103748321533203","3.7103748321533203"
"286","3.7697300910949707","3.7697300910949707","3.7697300910949707"
"287","3.6748063564300537","3.6748063564300537","3.6748063564300537"
"288","3.6311182975769043","3.6311182975769043","3.6311182975769043"
"289","3.6453680992126465","3.6453680992126465","3.6453680992126465"
"290","3.671337604522705","3.671337604522705","3.671337604522705"
"291","3.667506694793701","3.667506694793701","3.667506694793701"
"292","3.6085147857666016","3.6085147857666016","3.6085147857666016"
"293","3.527634382247925","3.527634382247925","3.527634382247925"
"294","3.727027654647827","3.727027654647827","3.727027654647827"
"295","3.6442620754241943","3.6442620754241943","3.6442620754241943"
"296","3.600471019744873","3.600471019744873","3.600471019744873"
"297","3.5519638061523438","3.5519638061523438","3.5519638061523438"
"298","3.6858041286468506","3.6858041286468506","3.6858041286468506"
"299","3.746562957763672","3.746562957763672","3.746562957763672"
"300","3.6818864345550537","3.6818864345550537","3.6818864345550537"
"301","3.7083144187927246","3.7083144187927246","3.7083144187927246"
"302","3.7946624755859375","3.7946624755859375","3.7946624755859375"
"303","3.6262283325195312","3.6262283325195312","3.6262283325195312"
"304","3.6552035808563232","3.6552035808563232","3.6552035808563232"
"305","3.7729690074920654","3.7729690074920654","3.7729690074920654"
"306","3.648181915283203","3.648181915283203","3.648181915283203"
"307","3.7824161052703857","3.7824161052703857","3.7824161052703857"
"308","3.7762563228607178","3.7762563228607178","3.7762563228607178"
"309","3.7450053691864014","3.7450053691864014","3.7450053691864014"
"310","3.5129458904266357","3.5129458904266357","3.5129458904266357"
"311","3.6475725173950195","3.6475725173950195","3.6475725173950195"
"312","3.770636558532715","3.770636558532715","3.770636558532715"
"313","3.67549467086792","3.67549467086792","3.67549467086792"
"314","3.6582553386688232","3.6582553386688232","3.6582553386688232"
"315","3.790961742401123","3.790961742401123","3.790961742401123"
"316","3.7482967376708984","3.7482967376708984","3.7482967376708984"
"317","3.716857433319092","3.716857433319092","3.716857433319092"
"318","3.703050136566162","3.703050136566162","3.703050136566162"
"319","3.691056728363037","3.691056728363037","3.691056728363037"
"320","3.5592784881591797","3.5592784881591797","3.5592784881591797"
"321","3.7430903911590576","3.7430903911590576","3.7430903911590576"
"322","3.7636029720306396","3.7636029720306396","3.7636029720306396"
"323","3.7304399013519287","3.7304399013519287","3.7304399013519287"
"324","3.5869765281677246","3.5869765281677246","3.5869765281677246"
"325","3.6925265789031982","3.6925265789031982","3.6925265789031982"
"326","3.6035571098327637","3.6035571098327637","3.6035571098327637"
"327","3.52523136138916","3.52523136138916","3.52523136138916"
"328","3.6657540798187256","3.6657540798187256","3.6657540798187256"
"329","3.734208583831787","3.734208583831787","3.734208583831787"
"330","3.5536532402038574","3.5536532402038574","3.5536532402038574"
"331","3.655651569366455","3.655651569366455","3.655651569366455"
"332","3.5767478942871094","3.5767478942871094","3.5767478942871094"
"333","3.510718822479248","3.510718822479248","3.510718822479248"
"334","3.6792192459106445","3.6792192459106445","3.6792192459106445"
"335","3.6419806480407715","3.6419806480407715","3.6419806480407715"
"336","3.6650753021240234","3.6650753021240234","3.6650753021240234"
"337","3.570708751678467","3.570708751678467","3.570708751678467"
"338","3.679553985595703","3.679553985595703","3.679553985595703"
"339","3.6508736610412598","3.6508736610412598","3.6508736610412598"
"340","3.5150113105773926","3.5150113105773926","3.5150113105773926"
"341","3.6708152294158936","3.6708152294158936","3.6708152294158936"
"342","3.625216007232666","3.625216007232666","3.625216007232666"
"343","3.5810344219207764","3.5810344219207764","3.5810344219207764"
"344","3.6660099029541016","3.6660099029541016","3.6660099029541016"
"345","3.6563944816589355","3.6563944816589355","3.6563944816589355"
"346","3.4433937072753906","3.4433937072753906","3.4433937072753906"
"347","3.5735538005828857","3.5735538005828857","3.5735538005828857"
"348","3.4756460189819336","3.4756460189819336","3.4756460189819336"
"349","3.434117317199707","3.434117317199707","3.434117317199707"
"350","3.6096582412719727","3.6096582412719727","3.6096582412719727"
"351","3.599403142929077","3.599403142929077","3.599403142929077"
"352","3.6476869583129883","3.6476869583129883","3.6476869583129883"
"353","3.6125869750976562","3.6125869750976562","3.6125869750976562"
"354","3.591150999069214","3.591150999069214","3.591150999069214"
"355","3.6025543212890625","3.6025543212890625","3.6025543212890625"
"356","3.5088558197021484","3.5088558197021484","3.5088558197021484"
"357","3.4322752952575684","3.4322752952575684","3.4322752952575684"
"358","3.475437641143799","3.475437641143799","3.475437641143799"
"359","3.565707206726074","3.565707206726074","3.565707206726074"
"360","3.5483107566833496","3.5483107566833496","3.5483107566833496"
"361","3.5295019149780273","3.5295019149780273","3.5295019149780273"
"362","3.5200486183166504","3.5200486183166504","3.5200486183166504"
"363","3.4931163787841797","3.4931163787841797","3.4931163787841797"
"364","3.505291700363159","3.505291700363159","3.505291700363159"
"365","3.5072896480560303","3.5072896480560303","3.5072896480560303"
"366","3.481327772140503","3.481327772140503","3.481327772140503"
"367","3.3397178649902344","3.3397178649902344","3.3397178649902344"
"368","3.5430655479431152","3.5430655479431152","3.5430655479431152"
"369","3.5631747245788574","3.5631747245788574","3.5631747245788574"
"370","3.463102102279663","3.463102102279663","3.463102102279663"
"371","3.472986936569214","3.472986936569214","3.472986936569214"
"372","3.4013781547546387","3.4013781547546387","3.4013781547546387"
"373","3.385209798812866","3.385209798812866","3.385209798812866"
"374","3.513308525085449","3.513308525085449","3.513308525085449"
"375","3.4378623962402344","3.4378623962402344","3.4378623962402344"
"376","3.2230777740478516","3.2230777740478516","3.2230777740478516"
"377","3.4555022716522217","3.4555022716522217","3.4555022716522217"
"378","3.425506353378296","3.425506353378296","3.425506353378296"
"379","3.576536178588867","3.576536178588867","3.576536178588867"
"380","3.292797803878784","3.292797803878784","3.292797803878784"
"381","3.574948310852051","3.574948310852051","3.574948310852051"
"382","3.591275691986084","3.591275691986084","3.591275691986084"
"383","3.2423019409179688","3.2423019409179688","3.2423019409179688"
"384","3.468545436859131","3.468545436859131","3.468545436859131"
"385","3.4655909538269043","3.4655909538269043","3.4655909538269043"
"386","3.3743724822998047","3.3743724822998047","3.3743724822998047"
"387","3.507608413696289","3.507608413696289","3.507608413696289"
"388","3.4278106689453125","3.4278106689453125","3.4278106689453125"
"389","3.4207725524902344","3.4207725524902344","3.4207725524902344"
"390","3.4303555488586426","3.4303555488586426","3.4303555488586426"
"391","3.3082759380340576","3.3082759380340576","3.3082759380340576"
"392","3.3548457622528076","3.3548457622528076","3.3548457622528076"
"393","3.4623985290527344","3.4623985290527344","3.4623985290527344"
"394","3.4433836936950684","3.4433836936950684","3.4433836936950684"
"395","3.3881051540374756","3.3881051540374756","3.3881051540374756"
"396","3.548923969268799","3.548923969268799","3.548923969268799"
"397","3.4634861946105957","3.4634861946105957","3.4634861946105957"
"398","3.4411063194274902","3.4411063194274902","3.4411063194274902"
"399","3.5048880577087402","3.5048880577087402","3.5048880577087402"
"400","3.4244449138641357","3.4244449138641357","3.4244449138641357"
"401","3.474735736846924","3.474735736846924","3.474735736846924"
"402","3.469172477722168","3.469172477722168","3.469172477722168"
"403","3.5216407775878906","3.5216407775878906","3.5216407775878906"
"404","3.4152684211730957","3.4152684211730957","3.4152684211730957"
"405","3.511768341064453","3.511768341064453","3.511768341064453"
"406","3.4850831031799316","3.4850831031799316","3.4850831031799316"
"407","3.4776878356933594","3.4776878356933594","3.4776878356933594"
"408","3.123737335205078","3.123737335205078","3.123737335205078"
"409","3.3611621856689453","3.3611621856689453","3.3611621856689453"
"410","3.4568753242492676","3.4568753242492676","3.4568753242492676"
"411","3.4907310009002686","3.4907310009002686","3.4907310009002686"
"412","3.4353837966918945","3.4353837966918945","3.4353837966918945"
"413","3.468775749206543","3.468775749206543","3.468775749206543"
"414","3.573730945587158","3.573730945587158","3.573730945587158"
"415","3.5548553466796875","3.5548553466796875","3.5548553466796875"
"416","3.402341365814209","3.402341365814209","3.402341365814209"
"417","3.401793956756592","3.401793956756592","3.401793956756592"
"418","3.420644760131836","3.420644760131836","3.420644760131836"
"419","3.533121109008789","3.533121109008789","3.533121109008789"
"420","3.549375295639038","3.549375295639038","3.549375295639038"
"421","3.5575225353240967","3.5575225353240967","3.5575225353240967"
"422","3.5955142974853516","3.5955142974853516","3.5955142974853516"
"423","3.407688617706299","3.407688617706299","3.407688617706299"
"424","3.5282082557678223","3.5282082557678223","3.5282082557678223"
"425","3.4241256713867188","3.4241256713867188","3.4241256713867188"
"426","3.500098705291748","3.500098705291748","3.500098705291748"
"427","3.5750176906585693","3.5750176906585693","3.5750176906585693"
"428","3.5111303329467773","3.5111303329467773","3.5111303329467773"
"429","3.5465962886810303","3.5465962886810303","3.5465962886810303"
"430","3.4516921043395996","3.4516921043395996","3.4516921043395996"
"431","3.3620429039001465","3.3620429039001465","3.3620429039001465"
"432","3.524750232696533","3.524750232696533","3.524750232696533"
"433","3.685421943664551","3.685421943664551","3.685421943664551"
"434","3.4779670238494873","3.4779670238494873","3.4779670238494873"
"435","3.3277010917663574","3.3277010917663574","3.3277010917663574"
"436","3.5532264709472656","3.5532264709472656","3.5532264709472656"
"437","3.4106082916259766","3.4106082916259766","3.4106082916259766"
"438","3.564554214477539","3.564554214477539","3.564554214477539"
"439","3.212266683578491","3.212266683578491","3.212266683578491"
"440","3.5371549129486084","3.5371549129486084","3.5371549129486084"
"441","3.3441410064697266","3.3441410064697266","3.3441410064697266"
"442","3.4877490997314453","3.4877490997314453","3.4877490997314453"
"443","3.5133025646209717","3.5133025646209717","3.5133025646209717"
"444","3.5562076568603516","3.5562076568603516","3.5562076568603516"
"445","3.5019710063934326","3.5019710063934326","3.5019710063934326"
"446","3.4689621925354004","3.4689621925354004","3.4689621925354004"
"447","3.504624128341675","3.504624128341675","3.504624128341675"
"448","3.4203381538391113","3.4203381538391113","3.4203381538391113"
"449","3.492222309112549","3.492222309112549","3.492222309112549"
"450","3.42689847946167","3.42689847946167","3.42689847946167"
"451","3.4810359477996826","3.4810359477996826","3.4810359477996826"
"452","3.3542470932006836","3.3542470932006836","3.3542470932006836"
"453","3.5075480937957764","3.5075480937957764","3.5075480937957764"
"454","3.553567886352539","3.553567886352539","3.553567886352539"
"455","3.4306600093841553","3.4306600093841553","3.4306600093841553"
"456","3.4704387187957764","3.4704387187957764","3.4704387187957764"
"457","3.5840606689453125","3.5840606689453125","3.5840606689453125"
"458","3.403318166732788","3.403318166732788","3.403318166732788"
"459","3.4002065658569336","3.4002065658569336","3.4002065658569336"
"460","3.334197521209717","3.334197521209717","3.334197521209717"
"461","3.437938690185547","3.437938690185547","3.437938690185547"
