"Step","HistoryLen2-5,10 - Episode_Reward/payload_2_target","HistoryLen2-5,10 - Episode_Reward/payload_2_target__MIN","HistoryLen2-5,10 - Episode_Reward/payload_2_target__MAX"
"30","-0.0038337870500981808","-0.0038337870500981808","-0.0038337870500981808"
"31","-0.0007842357154004276","-0.0007842357154004276","-0.0007842357154004276"
"32","-0.008503264747560024","-0.008503264747560024","-0.008503264747560024"
"33","-0.001279552816413343","-0.001279552816413343","-0.001279552816413343"
"34","-0.0055910865776240826","-0.0055910865776240826","-0.0055910865776240826"
"35","-0.004126791842281818","-0.004126791842281818","-0.004126791842281818"
"36","-0.010611518286168575","-0.010611518286168575","-0.010611518286168575"
"37","-0.008061683736741543","-0.008061683736741543","-0.008061683736741543"
"38","-0.010972137562930584","-0.010972137562930584","-0.010972137562930584"
"39","-0.005984752904623747","-0.005984752904623747","-0.005984752904623747"
"40","-0.011307607404887676","-0.011307607404887676","-0.011307607404887676"
"41","-0.028866540640592575","-0.028866540640592575","-0.028866540640592575"
"42","-0.016576647758483887","-0.016576647758483887","-0.016576647758483887"
"43","-0.024387769401073456","-0.024387769401073456","-0.024387769401073456"
"44","-0.03631184250116348","-0.03631184250116348","-0.03631184250116348"
"45","-0.061860352754592896","-0.061860352754592896","-0.061860352754592896"
"46","-0.03367230296134949","-0.03367230296134949","-0.03367230296134949"
"47","-0.045231714844703674","-0.045231714844703674","-0.045231714844703674"
"48","-0.05701857805252075","-0.05701857805252075","-0.05701857805252075"
"49","-0.07504723221063614","-0.07504723221063614","-0.07504723221063614"
"50","-0.07005815207958221","-0.07005815207958221","-0.07005815207958221"
"51","-0.07911808788776398","-0.07911808788776398","-0.07911808788776398"
"52","-0.06955237686634064","-0.06955237686634064","-0.06955237686634064"
"53","-0.12622866034507751","-0.12622866034507751","-0.12622866034507751"
"54","-0.12970219552516937","-0.12970219552516937","-0.12970219552516937"
"55","-0.17920184135437012","-0.17920184135437012","-0.17920184135437012"
"56","-0.17678192257881165","-0.17678192257881165","-0.17678192257881165"
"57","-0.14886078238487244","-0.14886078238487244","-0.14886078238487244"
"58","-0.200045645236969","-0.200045645236969","-0.200045645236969"
"59","-0.2197425663471222","-0.2197425663471222","-0.2197425663471222"
"60","-0.322251558303833","-0.322251558303833","-0.322251558303833"
"61","-0.24153456091880798","-0.24153456091880798","-0.24153456091880798"
"62","-0.26833295822143555","-0.26833295822143555","-0.26833295822143555"
"63","-0.28063899278640747","-0.28063899278640747","-0.28063899278640747"
"64","-0.2620546221733093","-0.2620546221733093","-0.2620546221733093"
"65","-0.26922309398651123","-0.26922309398651123","-0.26922309398651123"
"66","-0.3740234375","-0.3740234375","-0.3740234375"
"67","-0.46853113174438477","-0.46853113174438477","-0.46853113174438477"
"68","-0.4444384276866913","-0.4444384276866913","-0.4444384276866913"
"69","-0.3356274366378784","-0.3356274366378784","-0.3356274366378784"
"70","-0.3854452967643738","-0.3854452967643738","-0.3854452967643738"
"71","-0.4247070252895355","-0.4247070252895355","-0.4247070252895355"
"72","-0.45263752341270447","-0.45263752341270447","-0.45263752341270447"
"73","-0.5434073805809021","-0.5434073805809021","-0.5434073805809021"
"74","-0.3383979797363281","-0.3383979797363281","-0.3383979797363281"
"75","-0.546157956123352","-0.546157956123352","-0.546157956123352"
"76","-0.6006159782409668","-0.6006159782409668","-0.6006159782409668"
"77","-0.4538179039955139","-0.4538179039955139","-0.4538179039955139"
"78","-0.4350498616695404","-0.4350498616695404","-0.4350498616695404"
"79","-0.40467485785484314","-0.40467485785484314","-0.40467485785484314"
"80","-0.3713676333427429","-0.3713676333427429","-0.3713676333427429"
"81","-0.496920645236969","-0.496920645236969","-0.496920645236969"
"82","-0.462668776512146","-0.462668776512146","-0.462668776512146"
"83","-0.48600125312805176","-0.48600125312805176","-0.48600125312805176"
"84","-0.4942118525505066","-0.4942118525505066","-0.4942118525505066"
"85","-0.4572538733482361","-0.4572538733482361","-0.4572538733482361"
"86","-0.3913792371749878","-0.3913792371749878","-0.3913792371749878"
"87","-0.4496235251426697","-0.4496235251426697","-0.4496235251426697"
"88","-0.3431501090526581","-0.3431501090526581","-0.3431501090526581"
"89","-0.4765258729457855","-0.4765258729457855","-0.4765258729457855"
"90","-0.3617899417877197","-0.3617899417877197","-0.3617899417877197"
"91","-0.36591196060180664","-0.36591196060180664","-0.36591196060180664"
"92","-0.24102143943309784","-0.24102143943309784","-0.24102143943309784"
"93","-0.2776415944099426","-0.2776415944099426","-0.2776415944099426"
"94","-0.3369138240814209","-0.3369138240814209","-0.3369138240814209"
"95","-0.29363223910331726","-0.29363223910331726","-0.29363223910331726"
"96","-0.2744394540786743","-0.2744394540786743","-0.2744394540786743"
"97","-0.24989378452301025","-0.24989378452301025","-0.24989378452301025"
"98","-0.39737606048583984","-0.39737606048583984","-0.39737606048583984"
"99","-0.40139055252075195","-0.40139055252075195","-0.40139055252075195"
"100","-0.3196066617965698","-0.3196066617965698","-0.3196066617965698"
"101","-0.32529935240745544","-0.32529935240745544","-0.32529935240745544"
"102","-0.37618720531463623","-0.37618720531463623","-0.37618720531463623"
"103","-0.21940362453460693","-0.21940362453460693","-0.21940362453460693"
"104","-0.30455297231674194","-0.30455297231674194","-0.30455297231674194"
"105","-0.15349936485290527","-0.15349936485290527","-0.15349936485290527"
"106","-0.2831041216850281","-0.2831041216850281","-0.2831041216850281"
"107","-0.2161482572555542","-0.2161482572555542","-0.2161482572555542"
"108","-0.22199444472789764","-0.22199444472789764","-0.22199444472789764"
"109","-0.19444923102855682","-0.19444923102855682","-0.19444923102855682"
"110","-0.1838681399822235","-0.1838681399822235","-0.1838681399822235"
"111","-0.2213018536567688","-0.2213018536567688","-0.2213018536567688"
"112","-0.14642596244812012","-0.14642596244812012","-0.14642596244812012"
"113","-0.17480453848838806","-0.17480453848838806","-0.17480453848838806"
"114","-0.21651539206504822","-0.21651539206504822","-0.21651539206504822"
"115","-0.1273031234741211","-0.1273031234741211","-0.1273031234741211"
"116","-0.1160527765750885","-0.1160527765750885","-0.1160527765750885"
"117","-0.17733585834503174","-0.17733585834503174","-0.17733585834503174"
"118","-0.12493022531270981","-0.12493022531270981","-0.12493022531270981"
"119","-0.13083802163600922","-0.13083802163600922","-0.13083802163600922"
"120","-0.14091520011425018","-0.14091520011425018","-0.14091520011425018"
"121","-0.1645132601261139","-0.1645132601261139","-0.1645132601261139"
"122","-0.09727229923009872","-0.09727229923009872","-0.09727229923009872"
"123","-0.1343694031238556","-0.1343694031238556","-0.1343694031238556"
"124","-0.11963178962469101","-0.11963178962469101","-0.11963178962469101"
"125","-0.07414959371089935","-0.07414959371089935","-0.07414959371089935"
"126","-0.11536216735839844","-0.11536216735839844","-0.11536216735839844"
"127","-0.16531172394752502","-0.16531172394752502","-0.16531172394752502"
"128","-0.18377429246902466","-0.18377429246902466","-0.18377429246902466"
"129","-0.07588839530944824","-0.07588839530944824","-0.07588839530944824"
"130","-0.12191113829612732","-0.12191113829612732","-0.12191113829612732"
"131","-0.08862849324941635","-0.08862849324941635","-0.08862849324941635"
"132","-0.10344582051038742","-0.10344582051038742","-0.10344582051038742"
"133","-0.11318393051624298","-0.11318393051624298","-0.11318393051624298"
"134","-0.08886732906103134","-0.08886732906103134","-0.08886732906103134"
"135","-0.08386057615280151","-0.08386057615280151","-0.08386057615280151"
"136","-0.14731472730636597","-0.14731472730636597","-0.14731472730636597"
"137","-0.1473838835954666","-0.1473838835954666","-0.1473838835954666"
"138","-0.09189709275960922","-0.09189709275960922","-0.09189709275960922"
"139","-0.17555098235607147","-0.17555098235607147","-0.17555098235607147"
"140","-0.09065032005310059","-0.09065032005310059","-0.09065032005310059"
"141","-0.09777652472257614","-0.09777652472257614","-0.09777652472257614"
"142","-0.20543965697288513","-0.20543965697288513","-0.20543965697288513"
"143","-0.11425944417715073","-0.11425944417715073","-0.11425944417715073"
"144","-0.08593597263097763","-0.08593597263097763","-0.08593597263097763"
"145","-0.05134172737598419","-0.05134172737598419","-0.05134172737598419"
"146","-0.11971303075551987","-0.11971303075551987","-0.11971303075551987"
"147","-0.11554349958896637","-0.11554349958896637","-0.11554349958896637"
"148","-0.10838644206523895","-0.10838644206523895","-0.10838644206523895"
"149","-0.07901214808225632","-0.07901214808225632","-0.07901214808225632"
"150","-0.13077573478221893","-0.13077573478221893","-0.13077573478221893"
"151","-0.132050558924675","-0.132050558924675","-0.132050558924675"
"152","-0.13604134321212769","-0.13604134321212769","-0.13604134321212769"
"153","-0.12693452835083008","-0.12693452835083008","-0.12693452835083008"
"154","-0.1565045863389969","-0.1565045863389969","-0.1565045863389969"
"155","-0.15139257907867432","-0.15139257907867432","-0.15139257907867432"
"156","-0.1061854213476181","-0.1061854213476181","-0.1061854213476181"
"157","-0.10493603348731995","-0.10493603348731995","-0.10493603348731995"
"158","-0.14130926132202148","-0.14130926132202148","-0.14130926132202148"
"159","-0.15758875012397766","-0.15758875012397766","-0.15758875012397766"
"160","-0.12887071073055267","-0.12887071073055267","-0.12887071073055267"
"161","-0.11806915700435638","-0.11806915700435638","-0.11806915700435638"
"162","-0.1332613229751587","-0.1332613229751587","-0.1332613229751587"
"163","-0.11166360974311829","-0.11166360974311829","-0.11166360974311829"
"164","-0.13893310725688934","-0.13893310725688934","-0.13893310725688934"
"165","-0.12875092029571533","-0.12875092029571533","-0.12875092029571533"
"166","-0.11307459324598312","-0.11307459324598312","-0.11307459324598312"
"167","-0.0738445520401001","-0.0738445520401001","-0.0738445520401001"
"168","-0.14547690749168396","-0.14547690749168396","-0.14547690749168396"
"169","-0.10655283182859421","-0.10655283182859421","-0.10655283182859421"
"170","-0.1182764396071434","-0.1182764396071434","-0.1182764396071434"
"171","-0.09373901784420013","-0.09373901784420013","-0.09373901784420013"
"172","-0.13086430728435516","-0.13086430728435516","-0.13086430728435516"
"173","-0.11066460609436035","-0.11066460609436035","-0.11066460609436035"
"174","-0.1356520652770996","-0.1356520652770996","-0.1356520652770996"
"175","-0.08276127278804779","-0.08276127278804779","-0.08276127278804779"
"176","-0.11677227914333344","-0.11677227914333344","-0.11677227914333344"
"177","-0.11764051765203476","-0.11764051765203476","-0.11764051765203476"
"178","-0.10476609319448471","-0.10476609319448471","-0.10476609319448471"
"179","-0.1273588240146637","-0.1273588240146637","-0.1273588240146637"
"180","-0.08020226657390594","-0.08020226657390594","-0.08020226657390594"
"181","-0.0877218171954155","-0.0877218171954155","-0.0877218171954155"
"182","-0.10573412477970123","-0.10573412477970123","-0.10573412477970123"
"183","-0.13473647832870483","-0.13473647832870483","-0.13473647832870483"
"184","-0.09115191549062729","-0.09115191549062729","-0.09115191549062729"
"185","-0.07639410346746445","-0.07639410346746445","-0.07639410346746445"
"186","-0.10697326064109802","-0.10697326064109802","-0.10697326064109802"
"187","-0.06953328847885132","-0.06953328847885132","-0.06953328847885132"
"188","-0.11302965879440308","-0.11302965879440308","-0.11302965879440308"
"189","-0.12327040731906891","-0.12327040731906891","-0.12327040731906891"
"190","-0.15009050071239471","-0.15009050071239471","-0.15009050071239471"
"191","-0.11897693574428558","-0.11897693574428558","-0.11897693574428558"
"192","-0.15884563326835632","-0.15884563326835632","-0.15884563326835632"
"193","-0.10878416150808334","-0.10878416150808334","-0.10878416150808334"
"194","-0.11331810802221298","-0.11331810802221298","-0.11331810802221298"
"195","-0.14617693424224854","-0.14617693424224854","-0.14617693424224854"
"196","-0.1118270605802536","-0.1118270605802536","-0.1118270605802536"
"197","-0.12373699992895126","-0.12373699992895126","-0.12373699992895126"
"198","-0.13813194632530212","-0.13813194632530212","-0.13813194632530212"
"199","-0.12122392654418945","-0.12122392654418945","-0.12122392654418945"
"200","-0.0723533034324646","-0.0723533034324646","-0.0723533034324646"
"201","-0.12933963537216187","-0.12933963537216187","-0.12933963537216187"
"202","-0.13316355645656586","-0.13316355645656586","-0.13316355645656586"
"203","-0.08754333853721619","-0.08754333853721619","-0.08754333853721619"
"204","-0.11315113306045532","-0.11315113306045532","-0.11315113306045532"
"205","-0.12042288482189178","-0.12042288482189178","-0.12042288482189178"
"206","-0.15701109170913696","-0.15701109170913696","-0.15701109170913696"
"207","-0.13168902695178986","-0.13168902695178986","-0.13168902695178986"
"208","-0.1239706501364708","-0.1239706501364708","-0.1239706501364708"
"209","-0.21594366431236267","-0.21594366431236267","-0.21594366431236267"
"210","-0.15383966267108917","-0.15383966267108917","-0.15383966267108917"
"211","-0.18486522138118744","-0.18486522138118744","-0.18486522138118744"
"212","-0.08598785102367401","-0.08598785102367401","-0.08598785102367401"
"213","-0.14920060336589813","-0.14920060336589813","-0.14920060336589813"
"214","-0.17165564000606537","-0.17165564000606537","-0.17165564000606537"
"215","-0.16769838333129883","-0.16769838333129883","-0.16769838333129883"
"216","-0.2519146800041199","-0.2519146800041199","-0.2519146800041199"
"217","-0.13459503650665283","-0.13459503650665283","-0.13459503650665283"
"218","-0.24569861590862274","-0.24569861590862274","-0.24569861590862274"
"219","-0.16701054573059082","-0.16701054573059082","-0.16701054573059082"
"220","-0.12646085023880005","-0.12646085023880005","-0.12646085023880005"
"221","-0.22153924405574799","-0.22153924405574799","-0.22153924405574799"
"222","-0.2181343287229538","-0.2181343287229538","-0.2181343287229538"
"223","-0.2032679170370102","-0.2032679170370102","-0.2032679170370102"
"224","-0.15973877906799316","-0.15973877906799316","-0.15973877906799316"
"225","-0.2675866484642029","-0.2675866484642029","-0.2675866484642029"
"226","-0.21733200550079346","-0.21733200550079346","-0.21733200550079346"
"227","-0.2004692554473877","-0.2004692554473877","-0.2004692554473877"
"228","-0.2810813784599304","-0.2810813784599304","-0.2810813784599304"
"229","-0.2032448947429657","-0.2032448947429657","-0.2032448947429657"
"230","-0.24603256583213806","-0.24603256583213806","-0.24603256583213806"
"231","-0.24820026755332947","-0.24820026755332947","-0.24820026755332947"
"232","-0.217805415391922","-0.217805415391922","-0.217805415391922"
"233","-0.18763691186904907","-0.18763691186904907","-0.18763691186904907"
"234","-0.2635781168937683","-0.2635781168937683","-0.2635781168937683"
"235","-0.23136305809020996","-0.23136305809020996","-0.23136305809020996"
"236","-0.2926889657974243","-0.2926889657974243","-0.2926889657974243"
"237","-0.2386157363653183","-0.2386157363653183","-0.2386157363653183"
"238","-0.18169865012168884","-0.18169865012168884","-0.18169865012168884"
"239","-0.24705898761749268","-0.24705898761749268","-0.24705898761749268"
"240","-0.27335822582244873","-0.27335822582244873","-0.27335822582244873"
"241","-0.19835829734802246","-0.19835829734802246","-0.19835829734802246"
"242","-0.21761451661586761","-0.21761451661586761","-0.21761451661586761"
"243","-0.19399845600128174","-0.19399845600128174","-0.19399845600128174"
"244","-0.25959521532058716","-0.25959521532058716","-0.25959521532058716"
"245","-0.24600498378276825","-0.24600498378276825","-0.24600498378276825"
"246","-0.17789767682552338","-0.17789767682552338","-0.17789767682552338"
"247","-0.27948153018951416","-0.27948153018951416","-0.27948153018951416"
"248","-0.24965284764766693","-0.24965284764766693","-0.24965284764766693"
"249","-0.17318928241729736","-0.17318928241729736","-0.17318928241729736"
"250","-0.17551450431346893","-0.17551450431346893","-0.17551450431346893"
"251","-0.26464658975601196","-0.26464658975601196","-0.26464658975601196"
"252","-0.18678025901317596","-0.18678025901317596","-0.18678025901317596"
"253","-0.1542012244462967","-0.1542012244462967","-0.1542012244462967"
"254","-0.19657182693481445","-0.19657182693481445","-0.19657182693481445"
"255","-0.26735517382621765","-0.26735517382621765","-0.26735517382621765"
"256","-0.2534447908401489","-0.2534447908401489","-0.2534447908401489"
"257","-0.28483909368515015","-0.28483909368515015","-0.28483909368515015"
"258","-0.18701815605163574","-0.18701815605163574","-0.18701815605163574"
"259","-0.1232464611530304","-0.1232464611530304","-0.1232464611530304"
"260","-0.18439871072769165","-0.18439871072769165","-0.18439871072769165"
"261","-0.11267982423305511","-0.11267982423305511","-0.11267982423305511"
"262","-0.2593303322792053","-0.2593303322792053","-0.2593303322792053"
"263","-0.22203299403190613","-0.22203299403190613","-0.22203299403190613"
"264","-0.16216661036014557","-0.16216661036014557","-0.16216661036014557"
"265","-0.14854659140110016","-0.14854659140110016","-0.14854659140110016"
"266","-0.18365317583084106","-0.18365317583084106","-0.18365317583084106"
"267","-0.18108952045440674","-0.18108952045440674","-0.18108952045440674"
"268","-0.1272398680448532","-0.1272398680448532","-0.1272398680448532"
"269","-0.09588887542486191","-0.09588887542486191","-0.09588887542486191"
"270","-0.24777677655220032","-0.24777677655220032","-0.24777677655220032"
"271","-0.12133165448904037","-0.12133165448904037","-0.12133165448904037"
"272","-0.0302834864705801","-0.0302834864705801","-0.0302834864705801"
"273","-0.17971639335155487","-0.17971639335155487","-0.17971639335155487"
"274","-0.06394809484481812","-0.06394809484481812","-0.06394809484481812"
"275","0.07155677676200867","0.07155677676200867","0.07155677676200867"
"276","-0.05665695667266846","-0.05665695667266846","-0.05665695667266846"
"277","-0.04003892093896866","-0.04003892093896866","-0.04003892093896866"
"278","-0.015542944893240929","-0.015542944893240929","-0.015542944893240929"
"279","-0.03341156989336014","-0.03341156989336014","-0.03341156989336014"
"280","0.10619370639324188","0.10619370639324188","0.10619370639324188"
"281","0.07060077786445618","0.07060077786445618","0.07060077786445618"
"282","0.0639912411570549","0.0639912411570549","0.0639912411570549"
"283","0.12865416705608368","0.12865416705608368","0.12865416705608368"
"284","0.1295531988143921","0.1295531988143921","0.1295531988143921"
"285","0.07310184836387634","0.07310184836387634","0.07310184836387634"
"286","0.1088438332080841","0.1088438332080841","0.1088438332080841"
"287","0.18696610629558563","0.18696610629558563","0.18696610629558563"
"288","-0.004270399920642376","-0.004270399920642376","-0.004270399920642376"
"289","0.14025364816188812","0.14025364816188812","0.14025364816188812"
"290","0.12020809948444366","0.12020809948444366","0.12020809948444366"
"291","0.15592555701732635","0.15592555701732635","0.15592555701732635"
"292","0.06700792163610458","0.06700792163610458","0.06700792163610458"
"293","0.14501391351222992","0.14501391351222992","0.14501391351222992"
"294","0.2324341982603073","0.2324341982603073","0.2324341982603073"
"295","0.12193392217159271","0.12193392217159271","0.12193392217159271"
"296","0.08638709783554077","0.08638709783554077","0.08638709783554077"
"297","0.20711517333984375","0.20711517333984375","0.20711517333984375"
"298","0.04162883758544922","0.04162883758544922","0.04162883758544922"
"299","0.2162049412727356","0.2162049412727356","0.2162049412727356"
"300","0.1644304245710373","0.1644304245710373","0.1644304245710373"
"301","0.11881997436285019","0.11881997436285019","0.11881997436285019"
"302","0.2549808919429779","0.2549808919429779","0.2549808919429779"
"303","0.38931214809417725","0.38931214809417725","0.38931214809417725"
"304","0.04078666865825653","0.04078666865825653","0.04078666865825653"
"305","0.03850553557276726","0.03850553557276726","0.03850553557276726"
"306","0.05193144083023071","0.05193144083023071","0.05193144083023071"
"307","0.15041080117225647","0.15041080117225647","0.15041080117225647"
"308","0.1638963520526886","0.1638963520526886","0.1638963520526886"
"309","0.3841283321380615","0.3841283321380615","0.3841283321380615"
"310","0.12282924354076385","0.12282924354076385","0.12282924354076385"
"311","0.19042746722698212","0.19042746722698212","0.19042746722698212"
"312","0.17492753267288208","0.17492753267288208","0.17492753267288208"
"313","0.0041520497761666775","0.0041520497761666775","0.0041520497761666775"
"314","0.2435537576675415","0.2435537576675415","0.2435537576675415"
"315","-0.04628539830446243","-0.04628539830446243","-0.04628539830446243"
"316","0.03422759473323822","0.03422759473323822","0.03422759473323822"
"317","0.34940677881240845","0.34940677881240845","0.34940677881240845"
"318","0.0997178703546524","0.0997178703546524","0.0997178703546524"
"319","0.1539684236049652","0.1539684236049652","0.1539684236049652"
"320","0.22511863708496094","0.22511863708496094","0.22511863708496094"
"321","0.11094175279140472","0.11094175279140472","0.11094175279140472"
"322","0.18115973472595215","0.18115973472595215","0.18115973472595215"
"323","0.146815225481987","0.146815225481987","0.146815225481987"
"324","0.036523524671792984","0.036523524671792984","0.036523524671792984"
"325","0.02626081183552742","0.02626081183552742","0.02626081183552742"
"326","0.09502395242452621","0.09502395242452621","0.09502395242452621"
"327","0.10711370408535004","0.10711370408535004","0.10711370408535004"
"328","0.06731109321117401","0.06731109321117401","0.06731109321117401"
"329","0.08426240086555481","0.08426240086555481","0.08426240086555481"
"330","0.0781150683760643","0.0781150683760643","0.0781150683760643"
"331","0.08455300331115723","0.08455300331115723","0.08455300331115723"
"332","0.0034441302996128798","0.0034441302996128798","0.0034441302996128798"
"333","0.03276171535253525","0.03276171535253525","0.03276171535253525"
"334","0.0006153881549835205","0.0006153881549835205","0.0006153881549835205"
"335","0.21318772435188293","0.21318772435188293","0.21318772435188293"
"336","-0.03884544596076012","-0.03884544596076012","-0.03884544596076012"
"337","0.015316551551222801","0.015316551551222801","0.015316551551222801"
"338","0.06953859329223633","0.06953859329223633","0.06953859329223633"
"339","-0.07019935548305511","-0.07019935548305511","-0.07019935548305511"
"340","0.0426810085773468","0.0426810085773468","0.0426810085773468"
"341","-0.013789228163659573","-0.013789228163659573","-0.013789228163659573"
"342","0.17262712121009827","0.17262712121009827","0.17262712121009827"
"343","0.13235217332839966","0.13235217332839966","0.13235217332839966"
"344","-0.20174932479858398","-0.20174932479858398","-0.20174932479858398"
"345","0.13574811816215515","0.13574811816215515","0.13574811816215515"
"346","-0.023083945736289024","-0.023083945736289024","-0.023083945736289024"
"347","0.19127747416496277","0.19127747416496277","0.19127747416496277"
"348","0.11282875388860703","0.11282875388860703","0.11282875388860703"
"349","0.13069617748260498","0.13069617748260498","0.13069617748260498"
"350","0.12239746749401093","0.12239746749401093","0.12239746749401093"
"351","0.15410426259040833","0.15410426259040833","0.15410426259040833"
"352","0.08533258736133575","0.08533258736133575","0.08533258736133575"
"353","0.2348102331161499","0.2348102331161499","0.2348102331161499"
"354","-0.04722071811556816","-0.04722071811556816","-0.04722071811556816"
"355","0.2994365692138672","0.2994365692138672","0.2994365692138672"
"356","0.32405421137809753","0.32405421137809753","0.32405421137809753"
"357","0.2494989037513733","0.2494989037513733","0.2494989037513733"
"358","0.20067064464092255","0.20067064464092255","0.20067064464092255"
"359","0.15563632547855377","0.15563632547855377","0.15563632547855377"
"360","0.28130432963371277","0.28130432963371277","0.28130432963371277"
"361","0.3222317695617676","0.3222317695617676","0.3222317695617676"
"362","0.2146264612674713","0.2146264612674713","0.2146264612674713"
"363","0.2585563063621521","0.2585563063621521","0.2585563063621521"
"364","0.2181268185377121","0.2181268185377121","0.2181268185377121"
"365","0.3409736156463623","0.3409736156463623","0.3409736156463623"
"366","0.31144121289253235","0.31144121289253235","0.31144121289253235"
"367","0.24677644670009613","0.24677644670009613","0.24677644670009613"
"368","0.3630863428115845","0.3630863428115845","0.3630863428115845"
"369","0.2633981704711914","0.2633981704711914","0.2633981704711914"
"370","0.39993858337402344","0.39993858337402344","0.39993858337402344"
"371","0.25839051604270935","0.25839051604270935","0.25839051604270935"
"372","0.22307579219341278","0.22307579219341278","0.22307579219341278"
"373","0.44620078802108765","0.44620078802108765","0.44620078802108765"
"374","0.3890721797943115","0.3890721797943115","0.3890721797943115"
"375","0.34147870540618896","0.34147870540618896","0.34147870540618896"
"376","0.2766440510749817","0.2766440510749817","0.2766440510749817"
"377","0.6284334659576416","0.6284334659576416","0.6284334659576416"
"378","0.5107983350753784","0.5107983350753784","0.5107983350753784"
"379","0.5068527460098267","0.5068527460098267","0.5068527460098267"
"380","0.5613515973091125","0.5613515973091125","0.5613515973091125"
"381","0.41456127166748047","0.41456127166748047","0.41456127166748047"
"382","0.3812689781188965","0.3812689781188965","0.3812689781188965"
"383","0.47556349635124207","0.47556349635124207","0.47556349635124207"
"384","0.5522217750549316","0.5522217750549316","0.5522217750549316"
"385","0.5569488406181335","0.5569488406181335","0.5569488406181335"
"386","0.6105391383171082","0.6105391383171082","0.6105391383171082"
"387","0.3911067247390747","0.3911067247390747","0.3911067247390747"
"388","0.6244180798530579","0.6244180798530579","0.6244180798530579"
"389","0.5539552569389343","0.5539552569389343","0.5539552569389343"
"390","0.5154680013656616","0.5154680013656616","0.5154680013656616"
"391","0.5636577606201172","0.5636577606201172","0.5636577606201172"
"392","0.5937538743019104","0.5937538743019104","0.5937538743019104"
"393","0.6527731418609619","0.6527731418609619","0.6527731418609619"
"394","0.5081713199615479","0.5081713199615479","0.5081713199615479"
"395","0.34081944823265076","0.34081944823265076","0.34081944823265076"
"396","0.43257516622543335","0.43257516622543335","0.43257516622543335"
"397","0.5243227481842041","0.5243227481842041","0.5243227481842041"
"398","0.6084707975387573","0.6084707975387573","0.6084707975387573"
"399","0.48927754163742065","0.48927754163742065","0.48927754163742065"
"400","0.6654075384140015","0.6654075384140015","0.6654075384140015"
"401","0.7761752605438232","0.7761752605438232","0.7761752605438232"
"402","0.7271074652671814","0.7271074652671814","0.7271074652671814"
"403","0.5408823490142822","0.5408823490142822","0.5408823490142822"
"404","0.552257776260376","0.552257776260376","0.552257776260376"
"405","0.6745077967643738","0.6745077967643738","0.6745077967643738"
"406","0.6155498027801514","0.6155498027801514","0.6155498027801514"
"407","0.5744048953056335","0.5744048953056335","0.5744048953056335"
"408","0.5601622462272644","0.5601622462272644","0.5601622462272644"
"409","0.619707465171814","0.619707465171814","0.619707465171814"
"410","0.6628081202507019","0.6628081202507019","0.6628081202507019"
"411","0.7460222244262695","0.7460222244262695","0.7460222244262695"
"412","0.47066760063171387","0.47066760063171387","0.47066760063171387"
"413","0.5166956186294556","0.5166956186294556","0.5166956186294556"
"414","0.569019079208374","0.569019079208374","0.569019079208374"
"415","0.4740384519100189","0.4740384519100189","0.4740384519100189"
"416","0.6026991009712219","0.6026991009712219","0.6026991009712219"
