"Step","OriExp10Lin2D10 - Metrics/targetPosition/error_heading","OriExp10Lin2D10 - Metrics/targetPosition/error_heading__MIN","OriExp10Lin2D10 - Metrics/targetPosition/error_heading__MAX"
"201","1.7538576126098633","1.7538576126098633","1.7538576126098633"
"202","1.669554591178894","1.669554591178894","1.669554591178894"
"204","1.438664436340332","1.438664436340332","1.438664436340332"
"205","1.6026029586791992","1.6026029586791992","1.6026029586791992"
"207","1.6051719188690186","1.6051719188690186","1.6051719188690186"
"212","1.3629258871078491","1.3629258871078491","1.3629258871078491"
"215","1.3747406005859375","1.3747406005859375","1.3747406005859375"
"216","1.5787489414215088","1.5787489414215088","1.5787489414215088"
"217","1.5983388423919678","1.5983388423919678","1.5983388423919678"
"218","1.4780772924423218","1.4780772924423218","1.4780772924423218"
"220","1.4904993772506714","1.4904993772506714","1.4904993772506714"
"221","1.5441153049468994","1.5441153049468994","1.5441153049468994"
"222","1.5295156240463257","1.5295156240463257","1.5295156240463257"
"224","1.379595160484314","1.379595160484314","1.379595160484314"
"227","1.4644179344177246","1.4644179344177246","1.4644179344177246"
"228","1.2875462770462036","1.2875462770462036","1.2875462770462036"
"230","1.6354784965515137","1.6354784965515137","1.6354784965515137"
"231","1.6048712730407715","1.6048712730407715","1.6048712730407715"
"238","1.5353832244873047","1.5353832244873047","1.5353832244873047"
"239","1.4954347610473633","1.4954347610473633","1.4954347610473633"
"240","1.413145899772644","1.413145899772644","1.413145899772644"
"241","1.5995283126831055","1.5995283126831055","1.5995283126831055"
"242","1.4908366203308105","1.4908366203308105","1.4908366203308105"
"245","1.516068935394287","1.516068935394287","1.516068935394287"
"246","1.6206564903259277","1.6206564903259277","1.6206564903259277"
"247","1.4698470830917358","1.4698470830917358","1.4698470830917358"
"248","1.5833399295806885","1.5833399295806885","1.5833399295806885"
"253","1.5012121200561523","1.5012121200561523","1.5012121200561523"
"258","1.3837306499481201","1.3837306499481201","1.3837306499481201"
"260","1.4109992980957031","1.4109992980957031","1.4109992980957031"
"261","1.3885349035263062","1.3885349035263062","1.3885349035263062"
"265","1.5099802017211914","1.5099802017211914","1.5099802017211914"
"266","1.4104974269866943","1.4104974269866943","1.4104974269866943"
"273","1.4479087591171265","1.4479087591171265","1.4479087591171265"
"275","1.3111129999160767","1.3111129999160767","1.3111129999160767"
"278","1.3974361419677734","1.3974361419677734","1.3974361419677734"
"282","1.4825239181518555","1.4825239181518555","1.4825239181518555"
"288","1.3659107685089111","1.3659107685089111","1.3659107685089111"
"289","1.4788535833358765","1.4788535833358765","1.4788535833358765"
"290","1.4094913005828857","1.4094913005828857","1.4094913005828857"
"295","1.4741147756576538","1.4741147756576538","1.4741147756576538"
"297","1.4278075695037842","1.4278075695037842","1.4278075695037842"
"298","1.5149505138397217","1.5149505138397217","1.5149505138397217"
"301","1.407409429550171","1.407409429550171","1.407409429550171"
"305","1.3554314374923706","1.3554314374923706","1.3554314374923706"
"306","1.4324209690093994","1.4324209690093994","1.4324209690093994"
"311","1.4227323532104492","1.4227323532104492","1.4227323532104492"
"312","1.1938891410827637","1.1938891410827637","1.1938891410827637"
"314","1.5351194143295288","1.5351194143295288","1.5351194143295288"
"321","1.3812856674194336","1.3812856674194336","1.3812856674194336"
"324","1.4047346115112305","1.4047346115112305","1.4047346115112305"
"325","1.4793024063110352","1.4793024063110352","1.4793024063110352"
"329","1.3484840393066406","1.3484840393066406","1.3484840393066406"
"330","1.3529434204101562","1.3529434204101562","1.3529434204101562"
"331","1.4330329895019531","1.4330329895019531","1.4330329895019531"
"333","1.3959687948226929","1.3959687948226929","1.3959687948226929"
"334","1.5065252780914307","1.5065252780914307","1.5065252780914307"
"335","1.2416355609893799","1.2416355609893799","1.2416355609893799"
"336","1.3681906461715698","1.3681906461715698","1.3681906461715698"
"339","1.332718849182129","1.332718849182129","1.332718849182129"
"340","1.4269342422485352","1.4269342422485352","1.4269342422485352"
"341","1.259096384048462","1.259096384048462","1.259096384048462"
"342","1.3449773788452148","1.3449773788452148","1.3449773788452148"
"343","1.4579658508300781","1.4579658508300781","1.4579658508300781"
"344","1.2876046895980835","1.2876046895980835","1.2876046895980835"
"350","1.469240427017212","1.469240427017212","1.469240427017212"
"351","1.4711307287216187","1.4711307287216187","1.4711307287216187"
"352","1.4595264196395874","1.4595264196395874","1.4595264196395874"
"353","1.5211633443832397","1.5211633443832397","1.5211633443832397"
"355","1.2550442218780518","1.2550442218780518","1.2550442218780518"
"356","1.2862474918365479","1.2862474918365479","1.2862474918365479"
"359","1.5914297103881836","1.5914297103881836","1.5914297103881836"
"360","1.3893883228302002","1.3893883228302002","1.3893883228302002"
"361","1.3309195041656494","1.3309195041656494","1.3309195041656494"
"362","1.405996322631836","1.405996322631836","1.405996322631836"
"364","1.275612473487854","1.275612473487854","1.275612473487854"
"365","1.3304781913757324","1.3304781913757324","1.3304781913757324"
"366","1.3261798620224","1.3261798620224","1.3261798620224"
"367","1.3548654317855835","1.3548654317855835","1.3548654317855835"
"369","1.3163652420043945","1.3163652420043945","1.3163652420043945"
"373","1.2123818397521973","1.2123818397521973","1.2123818397521973"
"374","1.224858045578003","1.224858045578003","1.224858045578003"
"375","1.3168349266052246","1.3168349266052246","1.3168349266052246"
"376","1.4732773303985596","1.4732773303985596","1.4732773303985596"
"378","1.0924654006958008","1.0924654006958008","1.0924654006958008"
"380","1.3009039163589478","1.3009039163589478","1.3009039163589478"
"381","1.363158941268921","1.363158941268921","1.363158941268921"
"383","1.4372475147247314","1.4372475147247314","1.4372475147247314"
"384","1.2523930072784424","1.2523930072784424","1.2523930072784424"
"385","1.3715183734893799","1.3715183734893799","1.3715183734893799"
"386","1.3831228017807007","1.3831228017807007","1.3831228017807007"
"388","1.2917017936706543","1.2917017936706543","1.2917017936706543"
"389","1.259312629699707","1.259312629699707","1.259312629699707"
"390","1.5214494466781616","1.5214494466781616","1.5214494466781616"
"391","1.1434663534164429","1.1434663534164429","1.1434663534164429"
"392","1.4034212827682495","1.4034212827682495","1.4034212827682495"
"396","1.1434515714645386","1.1434515714645386","1.1434515714645386"
"397","1.1843312978744507","1.1843312978744507","1.1843312978744507"
"399","1.3490352630615234","1.3490352630615234","1.3490352630615234"
"400","1.3285272121429443","1.3285272121429443","1.3285272121429443"
"401","1.0462266206741333","1.0462266206741333","1.0462266206741333"
"402","1.2096312046051025","1.2096312046051025","1.2096312046051025"
"403","1.3464168310165405","1.3464168310165405","1.3464168310165405"
"404","1.2832136154174805","1.2832136154174805","1.2832136154174805"
"406","1.4244771003723145","1.4244771003723145","1.4244771003723145"
"407","1.251255989074707","1.251255989074707","1.251255989074707"
"408","1.2391009330749512","1.2391009330749512","1.2391009330749512"
"409","1.277260661125183","1.277260661125183","1.277260661125183"
"410","1.4507386684417725","1.4507386684417725","1.4507386684417725"
"412","1.116206169128418","1.116206169128418","1.116206169128418"
"413","1.1189980506896973","1.1189980506896973","1.1189980506896973"
"414","1.3955333232879639","1.3955333232879639","1.3955333232879639"
"415","1.0081729888916016","1.0081729888916016","1.0081729888916016"
"419","1.3717741966247559","1.3717741966247559","1.3717741966247559"
"421","1.0946826934814453","1.0946826934814453","1.0946826934814453"
"423","1.2920680046081543","1.2920680046081543","1.2920680046081543"
"426","1.3809406757354736","1.3809406757354736","1.3809406757354736"
"427","1.2274420261383057","1.2274420261383057","1.2274420261383057"
"428","1.2638792991638184","1.2638792991638184","1.2638792991638184"
"429","1.2445940971374512","1.2445940971374512","1.2445940971374512"
"430","1.3691881895065308","1.3691881895065308","1.3691881895065308"
"431","1.2120404243469238","1.2120404243469238","1.2120404243469238"
"432","1.1728028059005737","1.1728028059005737","1.1728028059005737"
"436","1.2739664316177368","1.2739664316177368","1.2739664316177368"
"437","1.3927884101867676","1.3927884101867676","1.3927884101867676"
"438","1.3847802877426147","1.3847802877426147","1.3847802877426147"
"439","1.2343963384628296","1.2343963384628296","1.2343963384628296"
"440","1.2636215686798096","1.2636215686798096","1.2636215686798096"
"441","1.0535037517547607","1.0535037517547607","1.0535037517547607"
"442","1.3019921779632568","1.3019921779632568","1.3019921779632568"
"445","1.6063613891601562","1.6063613891601562","1.6063613891601562"
"446","1.4412955045700073","1.4412955045700073","1.4412955045700073"
"447","1.3834298849105835","1.3834298849105835","1.3834298849105835"
"451","1.2614152431488037","1.2614152431488037","1.2614152431488037"
"452","1.2796096801757812","1.2796096801757812","1.2796096801757812"
"454","1.3248921632766724","1.3248921632766724","1.3248921632766724"
"457","1.3031959533691406","1.3031959533691406","1.3031959533691406"
"458","1.2741596698760986","1.2741596698760986","1.2741596698760986"
"459","1.2697254419326782","1.2697254419326782","1.2697254419326782"
"462","1.2152708768844604","1.2152708768844604","1.2152708768844604"
"465","1.2889657020568848","1.2889657020568848","1.2889657020568848"
"468","1.243394374847412","1.243394374847412","1.243394374847412"
"470","1.3537925481796265","1.3537925481796265","1.3537925481796265"
"471","1.152231216430664","1.152231216430664","1.152231216430664"
"476","1.3454351425170898","1.3454351425170898","1.3454351425170898"
"477","1.2804430723190308","1.2804430723190308","1.2804430723190308"
"478","1.191535234451294","1.191535234451294","1.191535234451294"
"480","1.1737691164016724","1.1737691164016724","1.1737691164016724"
"481","1.2610681056976318","1.2610681056976318","1.2610681056976318"
"482","1.2663984298706055","1.2663984298706055","1.2663984298706055"
"483","1.2018568515777588","1.2018568515777588","1.2018568515777588"
"484","1.301729679107666","1.301729679107666","1.301729679107666"
"485","1.19720458984375","1.19720458984375","1.19720458984375"
"486","1.2583513259887695","1.2583513259887695","1.2583513259887695"
"487","1.25333571434021","1.25333571434021","1.25333571434021"
"488","1.0630276203155518","1.0630276203155518","1.0630276203155518"
"493","1.3510830402374268","1.3510830402374268","1.3510830402374268"
"501","1.3135285377502441","1.3135285377502441","1.3135285377502441"
"504","1.309034824371338","1.309034824371338","1.309034824371338"
"505","1.4247231483459473","1.4247231483459473","1.4247231483459473"
"506","1.1085231304168701","1.1085231304168701","1.1085231304168701"
"508","1.2690298557281494","1.2690298557281494","1.2690298557281494"
"510","1.4035301208496094","1.4035301208496094","1.4035301208496094"
"515","1.2697850465774536","1.2697850465774536","1.2697850465774536"
"517","1.4382332563400269","1.4382332563400269","1.4382332563400269"
"520","1.3002808094024658","1.3002808094024658","1.3002808094024658"
"521","1.2113842964172363","1.2113842964172363","1.2113842964172363"
"525","1.2567939758300781","1.2567939758300781","1.2567939758300781"
"526","1.4327590465545654","1.4327590465545654","1.4327590465545654"
"528","1.3430712223052979","1.3430712223052979","1.3430712223052979"
"529","1.1961348056793213","1.1961348056793213","1.1961348056793213"
"532","1.3440665006637573","1.3440665006637573","1.3440665006637573"
"533","1.0938501358032227","1.0938501358032227","1.0938501358032227"
"536","1.2179869413375854","1.2179869413375854","1.2179869413375854"
"537","1.2374184131622314","1.2374184131622314","1.2374184131622314"
"538","1.185311198234558","1.185311198234558","1.185311198234558"
"542","1.2157964706420898","1.2157964706420898","1.2157964706420898"
"543","1.368903398513794","1.368903398513794","1.368903398513794"
"546","1.157595157623291","1.157595157623291","1.157595157623291"
"547","1.5043115615844727","1.5043115615844727","1.5043115615844727"
"549","1.4216814041137695","1.4216814041137695","1.4216814041137695"
"551","1.2980015277862549","1.2980015277862549","1.2980015277862549"
"553","1.3669886589050293","1.3669886589050293","1.3669886589050293"
"555","1.3022136688232422","1.3022136688232422","1.3022136688232422"
"556","1.3966598510742188","1.3966598510742188","1.3966598510742188"
"558","1.1575523614883423","1.1575523614883423","1.1575523614883423"
"560","1.2115769386291504","1.2115769386291504","1.2115769386291504"
"563","1.2827664613723755","1.2827664613723755","1.2827664613723755"
"564","1.3091139793395996","1.3091139793395996","1.3091139793395996"
"565","1.3304331302642822","1.3304331302642822","1.3304331302642822"
"569","1.4299205541610718","1.4299205541610718","1.4299205541610718"
"571","1.0828512907028198","1.0828512907028198","1.0828512907028198"
"574","1.1988787651062012","1.1988787651062012","1.1988787651062012"
"575","1.116250991821289","1.116250991821289","1.116250991821289"
"579","1.296842098236084","1.296842098236084","1.296842098236084"
"580","1.2543096542358398","1.2543096542358398","1.2543096542358398"
"581","1.5613651275634766","1.5613651275634766","1.5613651275634766"
"583","1.2861183881759644","1.2861183881759644","1.2861183881759644"
"584","1.2459152936935425","1.2459152936935425","1.2459152936935425"
"586","1.4334495067596436","1.4334495067596436","1.4334495067596436"
"588","1.2519959211349487","1.2519959211349487","1.2519959211349487"
"589","1.2148220539093018","1.2148220539093018","1.2148220539093018"
"590","1.3761743307113647","1.3761743307113647","1.3761743307113647"
"594","1.1229586601257324","1.1229586601257324","1.1229586601257324"
"597","1.2383795976638794","1.2383795976638794","1.2383795976638794"
"598","1.3175605535507202","1.3175605535507202","1.3175605535507202"
"601","1.1023873090744019","1.1023873090744019","1.1023873090744019"
"602","1.2418125867843628","1.2418125867843628","1.2418125867843628"
"604","1.2309672832489014","1.2309672832489014","1.2309672832489014"
"609","1.2767220735549927","1.2767220735549927","1.2767220735549927"
"610","1.1089141368865967","1.1089141368865967","1.1089141368865967"
"612","1.475285291671753","1.475285291671753","1.475285291671753"
"613","1.0931105613708496","1.0931105613708496","1.0931105613708496"
"615","1.2861552238464355","1.2861552238464355","1.2861552238464355"
"616","1.2049670219421387","1.2049670219421387","1.2049670219421387"
"618","1.298099160194397","1.298099160194397","1.298099160194397"
"619","1.1654484272003174","1.1654484272003174","1.1654484272003174"
"623","1.0412020683288574","1.0412020683288574","1.0412020683288574"
"624","1.3354802131652832","1.3354802131652832","1.3354802131652832"
"625","1.3162922859191895","1.3162922859191895","1.3162922859191895"
"626","1.3116724491119385","1.3116724491119385","1.3116724491119385"
"628","1.2968058586120605","1.2968058586120605","1.2968058586120605"
"629","1.244272232055664","1.244272232055664","1.244272232055664"
"633","1.2600548267364502","1.2600548267364502","1.2600548267364502"
"634","1.2052302360534668","1.2052302360534668","1.2052302360534668"
"635","1.3614616394042969","1.3614616394042969","1.3614616394042969"
"644","1.241679072380066","1.241679072380066","1.241679072380066"
"645","1.2264928817749023","1.2264928817749023","1.2264928817749023"
"646","1.1660845279693604","1.1660845279693604","1.1660845279693604"
"647","1.2953460216522217","1.2953460216522217","1.2953460216522217"
"648","1.1717628240585327","1.1717628240585327","1.1717628240585327"
"649","1.0729094743728638","1.0729094743728638","1.0729094743728638"
"650","1.0887281894683838","1.0887281894683838","1.0887281894683838"
"652","1.0559217929840088","1.0559217929840088","1.0559217929840088"
"655","1.2652219533920288","1.2652219533920288","1.2652219533920288"
"656","1.3154079914093018","1.3154079914093018","1.3154079914093018"
"658","1.2027262449264526","1.2027262449264526","1.2027262449264526"
"659","1.1426331996917725","1.1426331996917725","1.1426331996917725"
"660","1.1545419692993164","1.1545419692993164","1.1545419692993164"
"661","1.2740905284881592","1.2740905284881592","1.2740905284881592"
"662","1.2182472944259644","1.2182472944259644","1.2182472944259644"
"664","1.2516626119613647","1.2516626119613647","1.2516626119613647"
"668","1.1122525930404663","1.1122525930404663","1.1122525930404663"
"670","1.1970081329345703","1.1970081329345703","1.1970081329345703"
"672","1.1360512971878052","1.1360512971878052","1.1360512971878052"
"674","1.0889180898666382","1.0889180898666382","1.0889180898666382"
"675","1.0059527158737183","1.0059527158737183","1.0059527158737183"
"679","1.0788058042526245","1.0788058042526245","1.0788058042526245"
"680","1.235640048980713","1.235640048980713","1.235640048980713"
"683","1.1081571578979492","1.1081571578979492","1.1081571578979492"
"684","1.201413631439209","1.201413631439209","1.201413631439209"
"687","1.2177338600158691","1.2177338600158691","1.2177338600158691"
"688","1.1037323474884033","1.1037323474884033","1.1037323474884033"
"689","0.9549033045768738","0.9549033045768738","0.9549033045768738"
"691","1.0487350225448608","1.0487350225448608","1.0487350225448608"
"692","1.0109037160873413","1.0109037160873413","1.0109037160873413"
"694","1.1264240741729736","1.1264240741729736","1.1264240741729736"
"695","1.028592586517334","1.028592586517334","1.028592586517334"
"700","1.104464054107666","1.104464054107666","1.104464054107666"
"701","1.2464573383331299","1.2464573383331299","1.2464573383331299"
"702","1.2829359769821167","1.2829359769821167","1.2829359769821167"
"704","1.1859920024871826","1.1859920024871826","1.1859920024871826"
"705","1.0546009540557861","1.0546009540557861","1.0546009540557861"
"707","1.0004504919052124","1.0004504919052124","1.0004504919052124"
"708","1.004024863243103","1.004024863243103","1.004024863243103"
"709","1.5360891819000244","1.5360891819000244","1.5360891819000244"
"710","1.0275720357894897","1.0275720357894897","1.0275720357894897"
"711","1.1938354969024658","1.1938354969024658","1.1938354969024658"
"717","1.1757380962371826","1.1757380962371826","1.1757380962371826"
"718","0.9777679443359375","0.9777679443359375","0.9777679443359375"
"719","1.1384377479553223","1.1384377479553223","1.1384377479553223"
"720","1.243213176727295","1.243213176727295","1.243213176727295"
"723","1.2267227172851562","1.2267227172851562","1.2267227172851562"
"726","1.0971710681915283","1.0971710681915283","1.0971710681915283"
"730","1.1876024007797241","1.1876024007797241","1.1876024007797241"
"733","1.2048511505126953","1.2048511505126953","1.2048511505126953"
"734","1.2099851369857788","1.2099851369857788","1.2099851369857788"
"737","1.1490147113800049","1.1490147113800049","1.1490147113800049"
"738","1.1511776447296143","1.1511776447296143","1.1511776447296143"
"742","1.0951564311981201","1.0951564311981201","1.0951564311981201"
"745","1.3734620809555054","1.3734620809555054","1.3734620809555054"
"746","0.9612975120544434","0.9612975120544434","0.9612975120544434"
"748","1.2554715871810913","1.2554715871810913","1.2554715871810913"
"749","1.347259283065796","1.347259283065796","1.347259283065796"
"750","1.1859601736068726","1.1859601736068726","1.1859601736068726"
"751","1.1139343976974487","1.1139343976974487","1.1139343976974487"
"752","1.1647275686264038","1.1647275686264038","1.1647275686264038"
"754","0.9620932340621948","0.9620932340621948","0.9620932340621948"
"756","1.065567970275879","1.065567970275879","1.065567970275879"
"757","1.2165058851242065","1.2165058851242065","1.2165058851242065"
"761","1.3725742101669312","1.3725742101669312","1.3725742101669312"
"763","1.129563331604004","1.129563331604004","1.129563331604004"
"766","1.1011855602264404","1.1011855602264404","1.1011855602264404"
"768","1.3874815702438354","1.3874815702438354","1.3874815702438354"
"770","1.1197991371154785","1.1197991371154785","1.1197991371154785"
"776","1.1730852127075195","1.1730852127075195","1.1730852127075195"
"778","1.0581791400909424","1.0581791400909424","1.0581791400909424"
"782","1.2536711692810059","1.2536711692810059","1.2536711692810059"
"783","1.1295228004455566","1.1295228004455566","1.1295228004455566"
"784","1.2525498867034912","1.2525498867034912","1.2525498867034912"
"787","1.0745456218719482","1.0745456218719482","1.0745456218719482"
"788","1.173147201538086","1.173147201538086","1.173147201538086"
"790","1.0126962661743164","1.0126962661743164","1.0126962661743164"
"791","1.3450759649276733","1.3450759649276733","1.3450759649276733"
"792","1.3124496936798096","1.3124496936798096","1.3124496936798096"
"794","1.2453745603561401","1.2453745603561401","1.2453745603561401"
"796","1.1613306999206543","1.1613306999206543","1.1613306999206543"
"800","1.1107292175292969","1.1107292175292969","1.1107292175292969"
"801","1.2451680898666382","1.2451680898666382","1.2451680898666382"
"804","1.1208720207214355","1.1208720207214355","1.1208720207214355"
"805","1.2607781887054443","1.2607781887054443","1.2607781887054443"
"808","0.9741125106811523","0.9741125106811523","0.9741125106811523"
"809","1.0566004514694214","1.0566004514694214","1.0566004514694214"
"810","1.1156097650527954","1.1156097650527954","1.1156097650527954"
"814","1.0072664022445679","1.0072664022445679","1.0072664022445679"
"815","1.0645244121551514","1.0645244121551514","1.0645244121551514"
"817","1.0587613582611084","1.0587613582611084","1.0587613582611084"
"823","1.0713722705841064","1.0713722705841064","1.0713722705841064"
"824","1.0204819440841675","1.0204819440841675","1.0204819440841675"
"828","1.071427583694458","1.071427583694458","1.071427583694458"
"833","1.211127758026123","1.211127758026123","1.211127758026123"
"834","1.1502095460891724","1.1502095460891724","1.1502095460891724"
"835","1.0768866539001465","1.0768866539001465","1.0768866539001465"
"837","1.1404783725738525","1.1404783725738525","1.1404783725738525"
"838","1.0833100080490112","1.0833100080490112","1.0833100080490112"
"840","1.1766307353973389","1.1766307353973389","1.1766307353973389"
"843","1.0758126974105835","1.0758126974105835","1.0758126974105835"
"846","0.7449795007705688","0.7449795007705688","0.7449795007705688"
"848","0.9961094856262207","0.9961094856262207","0.9961094856262207"
"849","0.9722406268119812","0.9722406268119812","0.9722406268119812"
"853","1.1815648078918457","1.1815648078918457","1.1815648078918457"
"855","1.0074137449264526","1.0074137449264526","1.0074137449264526"
"857","1.2468845844268799","1.2468845844268799","1.2468845844268799"
"860","0.991182267665863","0.991182267665863","0.991182267665863"
"862","1.2129933834075928","1.2129933834075928","1.2129933834075928"
"863","1.0951184034347534","1.0951184034347534","1.0951184034347534"
"865","1.0325710773468018","1.0325710773468018","1.0325710773468018"
"866","1.1067736148834229","1.1067736148834229","1.1067736148834229"
"870","1.0793468952178955","1.0793468952178955","1.0793468952178955"
"871","0.9260635375976562","0.9260635375976562","0.9260635375976562"
"877","0.9975351095199585","0.9975351095199585","0.9975351095199585"
"879","1.1262108087539673","1.1262108087539673","1.1262108087539673"
"880","1.1401867866516113","1.1401867866516113","1.1401867866516113"
"881","0.9358431696891785","0.9358431696891785","0.9358431696891785"
"885","1.1624619960784912","1.1624619960784912","1.1624619960784912"
"886","1.058475375175476","1.058475375175476","1.058475375175476"
"888","1.1407783031463623","1.1407783031463623","1.1407783031463623"
"891","1.1225649118423462","1.1225649118423462","1.1225649118423462"
"892","0.7428923845291138","0.7428923845291138","0.7428923845291138"
"893","1.1201374530792236","1.1201374530792236","1.1201374530792236"
"896","0.9232475161552429","0.9232475161552429","0.9232475161552429"
"897","1.133294939994812","1.133294939994812","1.133294939994812"
"899","0.9966874122619629","0.9966874122619629","0.9966874122619629"
"900","1.1450470685958862","1.1450470685958862","1.1450470685958862"
"902","0.9494189620018005","0.9494189620018005","0.9494189620018005"
"903","1.1447423696517944","1.1447423696517944","1.1447423696517944"
"905","1.0968677997589111","1.0968677997589111","1.0968677997589111"
"907","0.9391404986381531","0.9391404986381531","0.9391404986381531"
"909","1.0911493301391602","1.0911493301391602","1.0911493301391602"
"910","1.1717274188995361","1.1717274188995361","1.1717274188995361"
"911","1.049514651298523","1.049514651298523","1.049514651298523"
"913","1.1023523807525635","1.1023523807525635","1.1023523807525635"
