"Step","0.7CircleBlindp2 - Metrics/targetPosition/error_pos_2d","0.7CircleBlindp2 - Metrics/targetPosition/error_pos_2d__MIN","0.7CircleBlindp2 - Metrics/targetPosition/error_pos_2d__MAX"
"10040","0.5502302646636963","0.5502302646636963","0.5502302646636963"
"10041","0.6403770446777344","0.6403770446777344","0.6403770446777344"
"10042","0.6525557637214661","0.6525557637214661","0.6525557637214661"
"10043","0.8052560687065125","0.8052560687065125","0.8052560687065125"
"10044","0.7634872198104858","0.7634872198104858","0.7634872198104858"
"10045","0.9837965965270996","0.9837965965270996","0.9837965965270996"
"10046","0.9360370635986328","0.9360370635986328","0.9360370635986328"
"10047","0.8181885480880737","0.8181885480880737","0.8181885480880737"
"10048","0.7995709776878357","0.7995709776878357","0.7995709776878357"
"10049","0.8272632360458374","0.8272632360458374","0.8272632360458374"
"10050","0.946417510509491","0.946417510509491","0.946417510509491"
"10051","0.9353829622268677","0.9353829622268677","0.9353829622268677"
"10052","0.7622665166854858","0.7622665166854858","0.7622665166854858"
"10053","0.8080036640167236","0.8080036640167236","0.8080036640167236"
"10054","0.6846697330474854","0.6846697330474854","0.6846697330474854"
"10055","0.8913208842277527","0.8913208842277527","0.8913208842277527"
"10056","0.7359746694564819","0.7359746694564819","0.7359746694564819"
"10057","0.6137440204620361","0.6137440204620361","0.6137440204620361"
"10058","0.727820634841919","0.727820634841919","0.727820634841919"
"10059","0.667482852935791","0.667482852935791","0.667482852935791"
"10060","1.1637629270553589","1.1637629270553589","1.1637629270553589"
"10061","0.7786401510238647","0.7786401510238647","0.7786401510238647"
"10062","0.5774134993553162","0.5774134993553162","0.5774134993553162"
"10063","0.7505897283554077","0.7505897283554077","0.7505897283554077"
"10064","0.7435635328292847","0.7435635328292847","0.7435635328292847"
"10065","0.8124136328697205","0.8124136328697205","0.8124136328697205"
"10066","0.7318403720855713","0.7318403720855713","0.7318403720855713"
"10067","0.7657625079154968","0.7657625079154968","0.7657625079154968"
"10068","0.9151862859725952","0.9151862859725952","0.9151862859725952"
"10069","0.8438495993614197","0.8438495993614197","0.8438495993614197"
"10070","0.6301674246788025","0.6301674246788025","0.6301674246788025"
"10071","0.8933998942375183","0.8933998942375183","0.8933998942375183"
"10072","0.8084622621536255","0.8084622621536255","0.8084622621536255"
"10073","0.7409207224845886","0.7409207224845886","0.7409207224845886"
"10074","0.8645986318588257","0.8645986318588257","0.8645986318588257"
"10075","0.7903079986572266","0.7903079986572266","0.7903079986572266"
"10076","0.6299428939819336","0.6299428939819336","0.6299428939819336"
"10077","0.9197096824645996","0.9197096824645996","0.9197096824645996"
"10078","0.8425110578536987","0.8425110578536987","0.8425110578536987"
"10079","0.7604214549064636","0.7604214549064636","0.7604214549064636"
"10080","0.918257474899292","0.918257474899292","0.918257474899292"
"10081","0.6454014778137207","0.6454014778137207","0.6454014778137207"
"10082","0.606554388999939","0.606554388999939","0.606554388999939"
"10083","0.6366405487060547","0.6366405487060547","0.6366405487060547"
"10084","0.5122689008712769","0.5122689008712769","0.5122689008712769"
"10085","0.8264325857162476","0.8264325857162476","0.8264325857162476"
"10086","0.8376086950302124","0.8376086950302124","0.8376086950302124"
"10087","0.7825786471366882","0.7825786471366882","0.7825786471366882"
"10088","0.7785996198654175","0.7785996198654175","0.7785996198654175"
"10089","0.8543000221252441","0.8543000221252441","0.8543000221252441"
"10090","0.7618961334228516","0.7618961334228516","0.7618961334228516"
"10091","0.8674454092979431","0.8674454092979431","0.8674454092979431"
"10092","0.8001894354820251","0.8001894354820251","0.8001894354820251"
"10093","0.8310370445251465","0.8310370445251465","0.8310370445251465"
"10094","0.8679908514022827","0.8679908514022827","0.8679908514022827"
"10095","0.9120849967002869","0.9120849967002869","0.9120849967002869"
"10096","0.6698230504989624","0.6698230504989624","0.6698230504989624"
"10097","0.6877110004425049","0.6877110004425049","0.6877110004425049"
"10098","0.5933323502540588","0.5933323502540588","0.5933323502540588"
"10099","0.8488713502883911","0.8488713502883911","0.8488713502883911"
"10100","0.7263426780700684","0.7263426780700684","0.7263426780700684"
"10101","0.6050305962562561","0.6050305962562561","0.6050305962562561"
"10102","0.6628310680389404","0.6628310680389404","0.6628310680389404"
"10103","0.7504491209983826","0.7504491209983826","0.7504491209983826"
"10104","0.7933257818222046","0.7933257818222046","0.7933257818222046"
"10105","0.7220032215118408","0.7220032215118408","0.7220032215118408"
"10106","0.9836308360099792","0.9836308360099792","0.9836308360099792"
"10107","0.6558462381362915","0.6558462381362915","0.6558462381362915"
"10108","0.7847644686698914","0.7847644686698914","0.7847644686698914"
"10109","0.7545418739318848","0.7545418739318848","0.7545418739318848"
"10110","0.6846593618392944","0.6846593618392944","0.6846593618392944"
"10111","0.5978752374649048","0.5978752374649048","0.5978752374649048"
"10112","0.6290035247802734","0.6290035247802734","0.6290035247802734"
"10113","0.6345170140266418","0.6345170140266418","0.6345170140266418"
"10114","0.6532852649688721","0.6532852649688721","0.6532852649688721"
"10115","0.5230284333229065","0.5230284333229065","0.5230284333229065"
"10116","0.5903899073600769","0.5903899073600769","0.5903899073600769"
"10117","0.4881128668785095","0.4881128668785095","0.4881128668785095"
"10118","0.776369571685791","0.776369571685791","0.776369571685791"
"10119","0.6907860636711121","0.6907860636711121","0.6907860636711121"
"10120","0.7436086535453796","0.7436086535453796","0.7436086535453796"
"10121","0.7605427503585815","0.7605427503585815","0.7605427503585815"
"10122","0.7953743934631348","0.7953743934631348","0.7953743934631348"
"10123","0.8169537782669067","0.8169537782669067","0.8169537782669067"
"10124","0.6614286303520203","0.6614286303520203","0.6614286303520203"
"10125","0.6833469271659851","0.6833469271659851","0.6833469271659851"
"10126","0.8612713813781738","0.8612713813781738","0.8612713813781738"
"10127","0.6295790672302246","0.6295790672302246","0.6295790672302246"
"10128","0.5996681451797485","0.5996681451797485","0.5996681451797485"
"10129","0.6541116833686829","0.6541116833686829","0.6541116833686829"
"10130","0.5646448135375977","0.5646448135375977","0.5646448135375977"
"10131","0.7416752576828003","0.7416752576828003","0.7416752576828003"
"10132","0.7803927659988403","0.7803927659988403","0.7803927659988403"
"10133","0.5250370502471924","0.5250370502471924","0.5250370502471924"
"10134","0.7195416688919067","0.7195416688919067","0.7195416688919067"
"10135","0.5750534534454346","0.5750534534454346","0.5750534534454346"
"10136","0.5810689926147461","0.5810689926147461","0.5810689926147461"
"10137","0.807248592376709","0.807248592376709","0.807248592376709"
"10138","0.6879892349243164","0.6879892349243164","0.6879892349243164"
"10139","0.8418135046958923","0.8418135046958923","0.8418135046958923"
"10140","0.8178874850273132","0.8178874850273132","0.8178874850273132"
"10141","0.6559010744094849","0.6559010744094849","0.6559010744094849"
"10142","0.615031361579895","0.615031361579895","0.615031361579895"
"10143","0.5893160104751587","0.5893160104751587","0.5893160104751587"
"10144","0.7337667346000671","0.7337667346000671","0.7337667346000671"
"10145","0.7297486662864685","0.7297486662864685","0.7297486662864685"
"10146","0.5456008911132812","0.5456008911132812","0.5456008911132812"
"10147","0.7257814407348633","0.7257814407348633","0.7257814407348633"
"10148","0.4809134006500244","0.4809134006500244","0.4809134006500244"
"10149","0.747740626335144","0.747740626335144","0.747740626335144"
"10150","0.7070049047470093","0.7070049047470093","0.7070049047470093"
"10151","0.7144368886947632","0.7144368886947632","0.7144368886947632"
"10152","0.8488574028015137","0.8488574028015137","0.8488574028015137"
"10153","0.8113877177238464","0.8113877177238464","0.8113877177238464"
"10154","0.7758662700653076","0.7758662700653076","0.7758662700653076"
"10155","0.6433978080749512","0.6433978080749512","0.6433978080749512"
"10156","0.6236512660980225","0.6236512660980225","0.6236512660980225"
"10157","0.8811630606651306","0.8811630606651306","0.8811630606651306"
"10158","0.6369956731796265","0.6369956731796265","0.6369956731796265"
"10159","0.843299388885498","0.843299388885498","0.843299388885498"
"10160","0.72516268491745","0.72516268491745","0.72516268491745"
"10161","0.7672221064567566","0.7672221064567566","0.7672221064567566"
"10162","0.668585479259491","0.668585479259491","0.668585479259491"
"10163","0.6184790134429932","0.6184790134429932","0.6184790134429932"
"10164","0.555957555770874","0.555957555770874","0.555957555770874"
"10165","0.5290941596031189","0.5290941596031189","0.5290941596031189"
"10166","0.6693620085716248","0.6693620085716248","0.6693620085716248"
"10167","0.742168128490448","0.742168128490448","0.742168128490448"
"10168","0.7289676666259766","0.7289676666259766","0.7289676666259766"
"10169","0.8316685557365417","0.8316685557365417","0.8316685557365417"
"10170","0.600294291973114","0.600294291973114","0.600294291973114"
"10171","0.7461843490600586","0.7461843490600586","0.7461843490600586"
"10172","0.7754704356193542","0.7754704356193542","0.7754704356193542"
"10173","0.5875601172447205","0.5875601172447205","0.5875601172447205"
"10174","0.7488312125205994","0.7488312125205994","0.7488312125205994"
"10175","0.7430729866027832","0.7430729866027832","0.7430729866027832"
"10176","0.5112388730049133","0.5112388730049133","0.5112388730049133"
"10177","0.5667479038238525","0.5667479038238525","0.5667479038238525"
"10178","0.8585288524627686","0.8585288524627686","0.8585288524627686"
"10179","0.6037560701370239","0.6037560701370239","0.6037560701370239"
"10180","0.6772873401641846","0.6772873401641846","0.6772873401641846"
"10181","0.7198039889335632","0.7198039889335632","0.7198039889335632"
"10182","0.6874508261680603","0.6874508261680603","0.6874508261680603"
"10183","0.6056647300720215","0.6056647300720215","0.6056647300720215"
"10184","0.8663778305053711","0.8663778305053711","0.8663778305053711"
"10185","0.6759540438652039","0.6759540438652039","0.6759540438652039"
"10186","0.8753659129142761","0.8753659129142761","0.8753659129142761"
"10187","0.92783522605896","0.92783522605896","0.92783522605896"
"10188","0.5983761548995972","0.5983761548995972","0.5983761548995972"
"10189","0.7302378416061401","0.7302378416061401","0.7302378416061401"
"10190","0.7137896418571472","0.7137896418571472","0.7137896418571472"
"10191","0.6825697422027588","0.6825697422027588","0.6825697422027588"
"10192","0.797247052192688","0.797247052192688","0.797247052192688"
"10193","0.6289379596710205","0.6289379596710205","0.6289379596710205"
"10194","0.7202410101890564","0.7202410101890564","0.7202410101890564"
"10195","0.691386878490448","0.691386878490448","0.691386878490448"
"10196","0.6650927066802979","0.6650927066802979","0.6650927066802979"
"10197","0.7970556616783142","0.7970556616783142","0.7970556616783142"
"10198","0.5740980505943298","0.5740980505943298","0.5740980505943298"
"10199","0.8421358466148376","0.8421358466148376","0.8421358466148376"
"10200","0.6361128091812134","0.6361128091812134","0.6361128091812134"
"10201","0.809868335723877","0.809868335723877","0.809868335723877"
"10202","0.7111189365386963","0.7111189365386963","0.7111189365386963"
"10203","0.6055356860160828","0.6055356860160828","0.6055356860160828"
"10204","0.6906638145446777","0.6906638145446777","0.6906638145446777"
"10205","0.8258787393569946","0.8258787393569946","0.8258787393569946"
"10206","1.1092298030853271","1.1092298030853271","1.1092298030853271"
"10207","0.7287279963493347","0.7287279963493347","0.7287279963493347"
"10208","0.6213810443878174","0.6213810443878174","0.6213810443878174"
"10209","0.7632104754447937","0.7632104754447937","0.7632104754447937"
"10210","0.677731990814209","0.677731990814209","0.677731990814209"
"10211","0.6139914393424988","0.6139914393424988","0.6139914393424988"
"10212","0.767848014831543","0.767848014831543","0.767848014831543"
"10213","0.8903220891952515","0.8903220891952515","0.8903220891952515"
"10214","0.6345599889755249","0.6345599889755249","0.6345599889755249"
"10215","0.6274643540382385","0.6274643540382385","0.6274643540382385"
"10216","0.5851917266845703","0.5851917266845703","0.5851917266845703"
"10217","0.7210025191307068","0.7210025191307068","0.7210025191307068"
"10218","0.7004661560058594","0.7004661560058594","0.7004661560058594"
"10219","0.6752039790153503","0.6752039790153503","0.6752039790153503"
"10220","0.693101167678833","0.693101167678833","0.693101167678833"
"10221","0.7644731402397156","0.7644731402397156","0.7644731402397156"
"10222","0.6810284852981567","0.6810284852981567","0.6810284852981567"
"10223","0.6019667387008667","0.6019667387008667","0.6019667387008667"
"10224","0.7614246606826782","0.7614246606826782","0.7614246606826782"
"10225","0.5494848489761353","0.5494848489761353","0.5494848489761353"
"10226","0.7392711639404297","0.7392711639404297","0.7392711639404297"
"10227","0.6836755275726318","0.6836755275726318","0.6836755275726318"
"10228","0.6224614381790161","0.6224614381790161","0.6224614381790161"
"10229","0.6482939124107361","0.6482939124107361","0.6482939124107361"
"10230","0.8103651404380798","0.8103651404380798","0.8103651404380798"
"10231","0.7341445684432983","0.7341445684432983","0.7341445684432983"
"10232","0.7769187688827515","0.7769187688827515","0.7769187688827515"
"10233","0.5661566257476807","0.5661566257476807","0.5661566257476807"
"10234","0.8100120425224304","0.8100120425224304","0.8100120425224304"
"10235","0.6568016409873962","0.6568016409873962","0.6568016409873962"
"10236","0.7944351434707642","0.7944351434707642","0.7944351434707642"
"10237","0.5651706457138062","0.5651706457138062","0.5651706457138062"
"10238","0.5527377128601074","0.5527377128601074","0.5527377128601074"
"10239","0.9840449094772339","0.9840449094772339","0.9840449094772339"
"10240","0.6917421817779541","0.6917421817779541","0.6917421817779541"
"10241","0.6038973331451416","0.6038973331451416","0.6038973331451416"
"10242","0.7511453628540039","0.7511453628540039","0.7511453628540039"
"10243","0.7466200590133667","0.7466200590133667","0.7466200590133667"
"10244","0.6213023662567139","0.6213023662567139","0.6213023662567139"
"10245","0.9242608547210693","0.9242608547210693","0.9242608547210693"
"10246","0.7342512011528015","0.7342512011528015","0.7342512011528015"
"10247","0.6584030389785767","0.6584030389785767","0.6584030389785767"
"10248","0.6211166381835938","0.6211166381835938","0.6211166381835938"
"10249","0.6591861248016357","0.6591861248016357","0.6591861248016357"
"10250","0.6388891935348511","0.6388891935348511","0.6388891935348511"
"10251","0.7722514867782593","0.7722514867782593","0.7722514867782593"
"10252","0.721052885055542","0.721052885055542","0.721052885055542"
"10253","0.514671802520752","0.514671802520752","0.514671802520752"
"10254","0.7482156753540039","0.7482156753540039","0.7482156753540039"
"10255","0.7886728644371033","0.7886728644371033","0.7886728644371033"
"10256","0.668532133102417","0.668532133102417","0.668532133102417"
"10257","0.6363674998283386","0.6363674998283386","0.6363674998283386"
"10258","0.5576387643814087","0.5576387643814087","0.5576387643814087"
"10259","0.825353741645813","0.825353741645813","0.825353741645813"
"10260","0.9815673232078552","0.9815673232078552","0.9815673232078552"
"10261","0.6216130256652832","0.6216130256652832","0.6216130256652832"
"10262","0.6298487186431885","0.6298487186431885","0.6298487186431885"
"10263","0.8271751403808594","0.8271751403808594","0.8271751403808594"
"10264","0.7685712575912476","0.7685712575912476","0.7685712575912476"
"10265","0.850090742111206","0.850090742111206","0.850090742111206"
"10266","0.8201661109924316","0.8201661109924316","0.8201661109924316"
"10267","0.8117374777793884","0.8117374777793884","0.8117374777793884"
"10268","0.6695684194564819","0.6695684194564819","0.6695684194564819"
"10269","0.7037903666496277","0.7037903666496277","0.7037903666496277"
"10270","0.7807998061180115","0.7807998061180115","0.7807998061180115"
"10271","0.7465497255325317","0.7465497255325317","0.7465497255325317"
"10272","1.0362648963928223","1.0362648963928223","1.0362648963928223"
"10273","1.0536775588989258","1.0536775588989258","1.0536775588989258"
"10274","0.6702424883842468","0.6702424883842468","0.6702424883842468"
"10275","0.7769085764884949","0.7769085764884949","0.7769085764884949"
"10276","0.5576940774917603","0.5576940774917603","0.5576940774917603"
"10277","0.6272534728050232","0.6272534728050232","0.6272534728050232"
"10278","0.827777087688446","0.827777087688446","0.827777087688446"
"10279","0.7510174512863159","0.7510174512863159","0.7510174512863159"
"10280","0.833518922328949","0.833518922328949","0.833518922328949"
"10281","0.7778798341751099","0.7778798341751099","0.7778798341751099"
"10282","0.8465409278869629","0.8465409278869629","0.8465409278869629"
"10283","0.6450379490852356","0.6450379490852356","0.6450379490852356"
"10284","0.853573203086853","0.853573203086853","0.853573203086853"
"10285","0.5995575785636902","0.5995575785636902","0.5995575785636902"
"10286","0.7616347074508667","0.7616347074508667","0.7616347074508667"
"10287","0.7810554504394531","0.7810554504394531","0.7810554504394531"
"10288","0.9204001426696777","0.9204001426696777","0.9204001426696777"
"10289","0.7299706339836121","0.7299706339836121","0.7299706339836121"
"10290","0.7286128997802734","0.7286128997802734","0.7286128997802734"
"10291","1.0361785888671875","1.0361785888671875","1.0361785888671875"
"10292","0.5059909820556641","0.5059909820556641","0.5059909820556641"
"10293","0.6878995895385742","0.6878995895385742","0.6878995895385742"
"10294","0.6117393970489502","0.6117393970489502","0.6117393970489502"
"10295","0.9637244939804077","0.9637244939804077","0.9637244939804077"
"10296","0.7523359656333923","0.7523359656333923","0.7523359656333923"
"10297","0.9427989721298218","0.9427989721298218","0.9427989721298218"
"10298","0.7756479978561401","0.7756479978561401","0.7756479978561401"
"10299","0.6283035278320312","0.6283035278320312","0.6283035278320312"
"10300","0.9372312426567078","0.9372312426567078","0.9372312426567078"
"10301","0.692004919052124","0.692004919052124","0.692004919052124"
"10302","0.8054220080375671","0.8054220080375671","0.8054220080375671"
"10303","0.6907485723495483","0.6907485723495483","0.6907485723495483"
"10304","0.7234643697738647","0.7234643697738647","0.7234643697738647"
"10305","0.5117180347442627","0.5117180347442627","0.5117180347442627"
"10306","0.6358811259269714","0.6358811259269714","0.6358811259269714"
"10307","0.6777652502059937","0.6777652502059937","0.6777652502059937"
"10308","0.540260910987854","0.540260910987854","0.540260910987854"
"10309","0.6641737222671509","0.6641737222671509","0.6641737222671509"
"10310","0.6709856986999512","0.6709856986999512","0.6709856986999512"
"10311","0.7246710658073425","0.7246710658073425","0.7246710658073425"
"10312","0.5859465003013611","0.5859465003013611","0.5859465003013611"
"10313","0.6667479872703552","0.6667479872703552","0.6667479872703552"
"10314","0.5181734561920166","0.5181734561920166","0.5181734561920166"
"10315","0.847644567489624","0.847644567489624","0.847644567489624"
"10316","0.611437201499939","0.611437201499939","0.611437201499939"
"10317","0.6754179000854492","0.6754179000854492","0.6754179000854492"
"10318","0.7344836592674255","0.7344836592674255","0.7344836592674255"
"10319","0.7803308367729187","0.7803308367729187","0.7803308367729187"
"10320","0.7138850092887878","0.7138850092887878","0.7138850092887878"
"10321","0.6442077159881592","0.6442077159881592","0.6442077159881592"
"10322","0.7808319926261902","0.7808319926261902","0.7808319926261902"
"10323","0.6766120791435242","0.6766120791435242","0.6766120791435242"
"10324","0.6219066381454468","0.6219066381454468","0.6219066381454468"
"10325","0.745985746383667","0.745985746383667","0.745985746383667"
"10326","0.6635097861289978","0.6635097861289978","0.6635097861289978"
"10327","0.5676571130752563","0.5676571130752563","0.5676571130752563"
"10328","0.7053517699241638","0.7053517699241638","0.7053517699241638"
"10329","0.8698286414146423","0.8698286414146423","0.8698286414146423"
"10330","0.7047693133354187","0.7047693133354187","0.7047693133354187"
"10331","0.8648542761802673","0.8648542761802673","0.8648542761802673"
"10332","0.7422664165496826","0.7422664165496826","0.7422664165496826"
"10333","0.5833090543746948","0.5833090543746948","0.5833090543746948"
"10334","0.775634765625","0.775634765625","0.775634765625"
"10335","0.6537908315658569","0.6537908315658569","0.6537908315658569"
"10336","0.5694053173065186","0.5694053173065186","0.5694053173065186"
"10337","0.765255331993103","0.765255331993103","0.765255331993103"
"10338","0.8765163421630859","0.8765163421630859","0.8765163421630859"
"10339","0.623900294303894","0.623900294303894","0.623900294303894"
"10340","0.5971174240112305","0.5971174240112305","0.5971174240112305"
"10341","0.7325234413146973","0.7325234413146973","0.7325234413146973"
"10342","0.7362038493156433","0.7362038493156433","0.7362038493156433"
"10343","0.6411981582641602","0.6411981582641602","0.6411981582641602"
"10344","0.6846815943717957","0.6846815943717957","0.6846815943717957"
"10345","0.51485276222229","0.51485276222229","0.51485276222229"
"10346","0.7283503413200378","0.7283503413200378","0.7283503413200378"
"10347","0.49336719512939453","0.49336719512939453","0.49336719512939453"
"10348","0.6383275985717773","0.6383275985717773","0.6383275985717773"
"10349","0.6173832416534424","0.6173832416534424","0.6173832416534424"
"10350","0.621977686882019","0.621977686882019","0.621977686882019"
"10351","0.652714192867279","0.652714192867279","0.652714192867279"
"10352","0.9603089094161987","0.9603089094161987","0.9603089094161987"
"10353","0.718612790107727","0.718612790107727","0.718612790107727"
"10354","0.5689977407455444","0.5689977407455444","0.5689977407455444"
"10355","0.7195612192153931","0.7195612192153931","0.7195612192153931"
"10356","0.6719933748245239","0.6719933748245239","0.6719933748245239"
"10357","0.6691282987594604","0.6691282987594604","0.6691282987594604"
"10358","0.5504698753356934","0.5504698753356934","0.5504698753356934"
"10359","0.8161773085594177","0.8161773085594177","0.8161773085594177"
"10360","0.5608887076377869","0.5608887076377869","0.5608887076377869"
"10361","0.6349362134933472","0.6349362134933472","0.6349362134933472"
"10362","0.4945666491985321","0.4945666491985321","0.4945666491985321"
"10363","0.6165452599525452","0.6165452599525452","0.6165452599525452"
"10364","0.582314133644104","0.582314133644104","0.582314133644104"
"10365","0.7781713008880615","0.7781713008880615","0.7781713008880615"
"10366","0.6297279596328735","0.6297279596328735","0.6297279596328735"
"10367","0.644032895565033","0.644032895565033","0.644032895565033"
"10368","0.6248828172683716","0.6248828172683716","0.6248828172683716"
"10369","0.7485625147819519","0.7485625147819519","0.7485625147819519"
"10370","0.5691875219345093","0.5691875219345093","0.5691875219345093"
"10371","0.7723187208175659","0.7723187208175659","0.7723187208175659"
"10372","0.7497119307518005","0.7497119307518005","0.7497119307518005"
"10373","0.7565984725952148","0.7565984725952148","0.7565984725952148"
"10374","0.7552309036254883","0.7552309036254883","0.7552309036254883"
"10375","0.6375078558921814","0.6375078558921814","0.6375078558921814"
"10376","0.72344970703125","0.72344970703125","0.72344970703125"
"10377","0.6079014539718628","0.6079014539718628","0.6079014539718628"
"10378","0.6104716062545776","0.6104716062545776","0.6104716062545776"
"10379","0.8245574831962585","0.8245574831962585","0.8245574831962585"
"10380","0.7510823011398315","0.7510823011398315","0.7510823011398315"
"10381","0.5339993238449097","0.5339993238449097","0.5339993238449097"
"10382","0.6655564308166504","0.6655564308166504","0.6655564308166504"
"10383","0.9109295606613159","0.9109295606613159","0.9109295606613159"
"10384","0.5818328857421875","0.5818328857421875","0.5818328857421875"
"10385","0.7369593381881714","0.7369593381881714","0.7369593381881714"
"10386","0.6002930402755737","0.6002930402755737","0.6002930402755737"
"10387","0.6003478169441223","0.6003478169441223","0.6003478169441223"
"10388","0.5225343108177185","0.5225343108177185","0.5225343108177185"
"10389","0.6979660987854004","0.6979660987854004","0.6979660987854004"
"10390","0.7632187604904175","0.7632187604904175","0.7632187604904175"
"10391","0.5145406723022461","0.5145406723022461","0.5145406723022461"
"10392","0.7593370676040649","0.7593370676040649","0.7593370676040649"
"10393","0.5792621374130249","0.5792621374130249","0.5792621374130249"
"10394","0.787989616394043","0.787989616394043","0.787989616394043"
"10395","0.7587441802024841","0.7587441802024841","0.7587441802024841"
"10396","0.8885554075241089","0.8885554075241089","0.8885554075241089"
"10397","0.6967347860336304","0.6967347860336304","0.6967347860336304"
"10398","0.880649745464325","0.880649745464325","0.880649745464325"
"10399","0.6540704965591431","0.6540704965591431","0.6540704965591431"
"10400","0.790996789932251","0.790996789932251","0.790996789932251"
"10401","0.5725159645080566","0.5725159645080566","0.5725159645080566"
"10402","0.6131212711334229","0.6131212711334229","0.6131212711334229"
"10403","0.8062955737113953","0.8062955737113953","0.8062955737113953"
"10404","0.7790133357048035","0.7790133357048035","0.7790133357048035"
"10405","0.8817406892776489","0.8817406892776489","0.8817406892776489"
"10406","0.8289370536804199","0.8289370536804199","0.8289370536804199"
"10407","0.6446802020072937","0.6446802020072937","0.6446802020072937"
"10408","0.6226450800895691","0.6226450800895691","0.6226450800895691"
"10409","0.7038375735282898","0.7038375735282898","0.7038375735282898"
"10410","0.7632161974906921","0.7632161974906921","0.7632161974906921"
"10411","0.5791034698486328","0.5791034698486328","0.5791034698486328"
"10412","1.0058999061584473","1.0058999061584473","1.0058999061584473"
"10413","0.5543916821479797","0.5543916821479797","0.5543916821479797"
"10414","0.8395869135856628","0.8395869135856628","0.8395869135856628"
"10415","0.6032677292823792","0.6032677292823792","0.6032677292823792"
"10416","0.7142895460128784","0.7142895460128784","0.7142895460128784"
"10417","0.6165823936462402","0.6165823936462402","0.6165823936462402"
"10418","0.7226160764694214","0.7226160764694214","0.7226160764694214"
"10419","0.6934084892272949","0.6934084892272949","0.6934084892272949"
"10420","0.5508938431739807","0.5508938431739807","0.5508938431739807"
"10421","0.7163934707641602","0.7163934707641602","0.7163934707641602"
"10422","0.7940019369125366","0.7940019369125366","0.7940019369125366"
"10423","0.7715243697166443","0.7715243697166443","0.7715243697166443"
"10424","0.6112278699874878","0.6112278699874878","0.6112278699874878"
"10425","0.5632585287094116","0.5632585287094116","0.5632585287094116"
"10426","0.6371623873710632","0.6371623873710632","0.6371623873710632"
"10427","0.5961229801177979","0.5961229801177979","0.5961229801177979"
"10428","0.6554089784622192","0.6554089784622192","0.6554089784622192"
"10429","0.5768893361091614","0.5768893361091614","0.5768893361091614"
"10430","0.7413599491119385","0.7413599491119385","0.7413599491119385"
"10431","0.5545370578765869","0.5545370578765869","0.5545370578765869"
"10432","0.7513165473937988","0.7513165473937988","0.7513165473937988"
"10433","0.5378807187080383","0.5378807187080383","0.5378807187080383"
"10434","0.7865235209465027","0.7865235209465027","0.7865235209465027"
