"Step","Attempt23 - Episode_Termination/base_contact","Attempt23 - Episode_Termination/base_contact__MIN","Attempt23 - Episode_Termination/base_contact__MAX"
"2705","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2708","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2710","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2711","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2715","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2716","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2722","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2725","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2728","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2729","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2731","0.125","0.125","0.125"
"2732","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2736","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2737","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2739","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2740","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2742","0.125","0.125","0.125"
"2743","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2744","0.125","0.125","0.125"
"2745","0","0","0"
"2748","0.125","0.125","0.125"
"2751","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2752","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2753","0","0","0"
"2755","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2756","0","0","0"
"2758","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2759","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2760","0","0","0"
"2761","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2765","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2766","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2767","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2768","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2772","0.25","0.25","0.25"
"2773","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2777","0.125","0.125","0.125"
"2780","0.125","0.125","0.125"
"2781","0.125","0.125","0.125"
"2782","0.125","0.125","0.125"
"2783","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2785","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2787","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2792","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"2794","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2795","0.125","0.125","0.125"
"2798","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2802","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2803","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2804","0.125","0.125","0.125"
"2807","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2808","0","0","0"
"2809","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2810","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2811","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2814","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2817","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2823","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2824","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2826","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2829","0","0","0"
"2831","0.125","0.125","0.125"
"2832","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2836","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2837","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2840","0.125","0.125","0.125"
"2842","0","0","0"
"2844","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2845","0.125","0.125","0.125"
"2848","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2849","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2851","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2857","0","0","0"
"2859","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2861","0.125","0.125","0.125"
"2862","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2868","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2872","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2876","0","0","0"
"2877","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2878","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2880","0.125","0.125","0.125"
"2881","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2882","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2883","0.125","0.125","0.125"
"2886","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2892","0","0","0"
"2895","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2899","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2904","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2907","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2908","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2911","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2913","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2914","0","0","0"
"2920","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2925","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2927","0.125","0.125","0.125"
"2929","0","0","0"
"2930","0.125","0.125","0.125"
"2933","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2935","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2936","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2937","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2941","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2942","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2944","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2946","0.25","0.25","0.25"
"2948","0","0","0"
"2949","0.125","0.125","0.125"
"2950","0.125","0.125","0.125"
"2952","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2953","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2955","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2956","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2957","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2958","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"2961","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2962","0.125","0.125","0.125"
"2963","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2964","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2965","0","0","0"
"2966","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2972","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2974","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2976","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2978","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2979","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2980","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2981","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2982","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"2983","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2984","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2985","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2986","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2987","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2988","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"2993","0.125","0.125","0.125"
"2994","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2995","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2996","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2997","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"2999","0.125","0.125","0.125"
"3000","0.125","0.125","0.125"
"3001","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3002","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3005","0.125","0.125","0.125"
"3006","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3008","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3009","0.125","0.125","0.125"
"3010","0","0","0"
"3012","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3013","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3017","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3018","0.125","0.125","0.125"
"3020","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3022","0","0","0"
"3024","0.125","0.125","0.125"
"3025","0.125","0.125","0.125"
"3028","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3032","0.125","0.125","0.125"
"3033","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3034","0.125","0.125","0.125"
"3035","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3036","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3039","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3040","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3041","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3042","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3045","0.125","0.125","0.125"
"3046","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3048","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3050","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3051","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3053","0.25","0.25","0.25"
"3054","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3055","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3056","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3058","0.25","0.25","0.25"
"3063","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3064","0.125","0.125","0.125"
"3065","0","0","0"
"3066","0","0","0"
"3067","0","0","0"
"3069","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3073","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3075","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3078","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3079","0.125","0.125","0.125"
"3086","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3088","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3092","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3093","0","0","0"
"3094","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3096","0.125","0.125","0.125"
"3097","0.125","0.125","0.125"
"3098","0.125","0.125","0.125"
"3100","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3102","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3103","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3104","0","0","0"
"3107","0.125","0.125","0.125"
"3109","0","0","0"
"3111","0.25","0.25","0.25"
"3113","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3115","0.25","0.25","0.25"
"3116","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3117","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3119","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3120","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3123","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3124","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3128","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3129","0.125","0.125","0.125"
"3131","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3133","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3134","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3136","0","0","0"
"3137","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3139","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3141","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3143","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3144","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3150","0.125","0.125","0.125"
"3158","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3160","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3161","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3166","0.125","0.125","0.125"
"3169","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3171","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3173","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3176","0.125","0.125","0.125"
"3177","0","0","0"
"3181","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3185","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3186","0","0","0"
"3188","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3189","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3190","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3191","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3192","0.25","0.25","0.25"
"3193","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3195","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3199","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3200","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"3201","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3202","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3203","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3204","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3206","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3208","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3211","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3213","0.125","0.125","0.125"
"3214","0.125","0.125","0.125"
"3216","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3219","0.2916666865348816","0.2916666865348816","0.2916666865348816"
"3220","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3227","0.125","0.125","0.125"
"3228","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3231","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3232","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3233","0.125","0.125","0.125"
"3235","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3238","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3240","0.25","0.25","0.25"
"3241","0.125","0.125","0.125"
"3245","0.125","0.125","0.125"
"3248","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3250","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3253","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3256","0","0","0"
"3257","0.125","0.125","0.125"
"3258","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3259","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3261","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3262","0","0","0"
"3263","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3264","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3265","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3271","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3276","0","0","0"
"3277","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3279","0.125","0.125","0.125"
"3280","0.125","0.125","0.125"
"3282","0.125","0.125","0.125"
"3287","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3289","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3292","0.125","0.125","0.125"
"3293","0.125","0.125","0.125"
"3297","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3299","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3302","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3304","0.125","0.125","0.125"
"3305","0","0","0"
"3307","0.125","0.125","0.125"
"3308","0.125","0.125","0.125"
"3311","0","0","0"
"3312","0.125","0.125","0.125"
"3313","0.125","0.125","0.125"
"3314","0","0","0"
"3317","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3318","0","0","0"
"3319","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3320","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3323","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3328","0","0","0"
"3329","0","0","0"
"3330","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3331","0","0","0"
"3333","0","0","0"
"3335","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3336","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3337","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3339","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3340","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3342","0.125","0.125","0.125"
"3343","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3345","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3346","0.125","0.125","0.125"
"3348","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3350","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3351","0.125","0.125","0.125"
"3352","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3355","0.125","0.125","0.125"
"3356","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3358","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3359","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3360","0.125","0.125","0.125"
"3361","0","0","0"
"3364","0.125","0.125","0.125"
"3365","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3372","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3373","0","0","0"
"3374","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3376","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3380","0.125","0.125","0.125"
"3381","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3383","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3384","0.125","0.125","0.125"
"3387","0.25","0.25","0.25"
"3389","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3390","0.125","0.125","0.125"
"3394","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3396","0","0","0"
"3400","0.125","0.125","0.125"
"3406","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3414","0.125","0.125","0.125"
"3417","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3418","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3421","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3422","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3423","0","0","0"
"3424","0.125","0.125","0.125"
"3425","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3427","0","0","0"
"3428","0","0","0"
"3430","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3431","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3434","0.125","0.125","0.125"
"3435","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3436","0","0","0"
"3437","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3438","0","0","0"
"3439","0","0","0"
"3441","0","0","0"
"3442","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3443","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3447","0","0","0"
"3449","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3452","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3453","0.125","0.125","0.125"
"3459","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3460","0","0","0"
"3465","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3466","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3467","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3468","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3471","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3472","0","0","0"
"3475","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3479","0","0","0"
"3480","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3484","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3486","0.125","0.125","0.125"
"3487","0.125","0.125","0.125"
"3490","0.125","0.125","0.125"
"3491","0.125","0.125","0.125"
"3492","0","0","0"
"3493","0","0","0"
"3495","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3497","0","0","0"
"3498","0.125","0.125","0.125"
"3500","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3502","0","0","0"
"3503","0.125","0.125","0.125"
"3504","0","0","0"
"3506","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3508","0","0","0"
"3510","0","0","0"
"3513","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3514","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3516","0.125","0.125","0.125"
"3522","0.125","0.125","0.125"
"3524","0.125","0.125","0.125"
"3527","0.125","0.125","0.125"
"3529","0.125","0.125","0.125"
"3535","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3536","0.125","0.125","0.125"
"3537","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3540","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3541","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3542","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3543","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3546","0","0","0"
"3547","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3550","0","0","0"
"3551","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3554","0","0","0"
"3560","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3561","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3563","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3565","0","0","0"
"3570","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3571","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3572","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3573","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3575","0.125","0.125","0.125"
"3577","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3579","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3580","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3581","0","0","0"
"3582","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3584","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3585","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3587","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3591","0.125","0.125","0.125"
"3592","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3593","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3594","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3595","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3596","0","0","0"
"3597","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3599","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3601","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3602","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3603","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3606","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3607","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3608","0.125","0.125","0.125"
"3609","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3612","0","0","0"
"3613","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3614","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3615","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3616","0","0","0"
"3619","0.125","0.125","0.125"
"3622","0.125","0.125","0.125"
"3623","0.125","0.125","0.125"
"3626","0.125","0.125","0.125"
"3628","0","0","0"
"3637","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3641","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3642","0.125","0.125","0.125"
"3645","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3648","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3652","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3654","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3655","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3656","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3657","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3662","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3664","0","0","0"
"3668","0","0","0"
"3670","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3671","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3673","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3675","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3676","0.125","0.125","0.125"
"3677","0.125","0.125","0.125"
"3678","0.125","0.125","0.125"
"3680","0","0","0"
"3682","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3683","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3684","0","0","0"
"3688","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3692","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3695","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3696","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3699","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3701","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3702","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3703","0.125","0.125","0.125"
"3704","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3705","0","0","0"
"3708","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3711","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3715","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3722","0.2083333432674408","0.2083333432674408","0.2083333432674408"
"3725","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3729","0.125","0.125","0.125"
"3730","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3732","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3733","0.125","0.125","0.125"
"3735","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3736","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3738","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3740","0.125","0.125","0.125"
"3741","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3742","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3743","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3749","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3750","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3751","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3754","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3761","0","0","0"
"3762","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3763","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3765","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3767","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3768","0.125","0.125","0.125"
"3772","0","0","0"
"3773","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3774","0.125","0.125","0.125"
"3775","0","0","0"
"3777","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3778","0","0","0"
"3781","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3782","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3783","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3787","0.125","0.125","0.125"
"3789","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3790","0.125","0.125","0.125"
"3791","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3795","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3796","0.0833333358168602","0.0833333358168602","0.0833333358168602"
"3797","0.0416666679084301","0.0416666679084301","0.0416666679084301"
"3799","0.1666666716337204","0.1666666716337204","0.1666666716337204"
"3800","0","0","0"
