"Step","Attempt23 - Episode_Reward/payload_2_target","Attempt23 - Episode_Reward/payload_2_target__MIN","Attempt23 - Episode_Reward/payload_2_target__MAX"
"1713","7.746142387390137","7.746142387390137","7.746142387390137"
"1714","7.490922451019287","7.490922451019287","7.490922451019287"
"1715","7.569427490234375","7.569427490234375","7.569427490234375"
"1716","7.536190032958984","7.536190032958984","7.536190032958984"
"1718","7.524080276489258","7.524080276489258","7.524080276489258"
"1719","7.587687969207764","7.587687969207764","7.587687969207764"
"1720","7.158524990081787","7.158524990081787","7.158524990081787"
"1721","7.161731243133545","7.161731243133545","7.161731243133545"
"1724","7.501010894775391","7.501010894775391","7.501010894775391"
"1725","7.7557373046875","7.7557373046875","7.7557373046875"
"1726","7.654593467712402","7.654593467712402","7.654593467712402"
"1727","7.557483196258545","7.557483196258545","7.557483196258545"
"1730","7.503873348236084","7.503873348236084","7.503873348236084"
"1734","7.666583061218262","7.666583061218262","7.666583061218262"
"1736","7.327735424041748","7.327735424041748","7.327735424041748"
"1737","7.413784027099609","7.413784027099609","7.413784027099609"
"1739","7.560812950134277","7.560812950134277","7.560812950134277"
"1747","7.613425254821777","7.613425254821777","7.613425254821777"
"1748","7.658745765686035","7.658745765686035","7.658745765686035"
"1751","7.427676200866699","7.427676200866699","7.427676200866699"
"1753","7.634349822998047","7.634349822998047","7.634349822998047"
"1754","7.400454521179199","7.400454521179199","7.400454521179199"
"1756","7.359193325042725","7.359193325042725","7.359193325042725"
"1758","7.3574538230896","7.3574538230896","7.3574538230896"
"1760","7.582780361175537","7.582780361175537","7.582780361175537"
"1763","7.616952419281006","7.616952419281006","7.616952419281006"
"1766","7.459632396697998","7.459632396697998","7.459632396697998"
"1769","7.560900688171387","7.560900688171387","7.560900688171387"
"1770","7.330740928649902","7.330740928649902","7.330740928649902"
"1773","7.603569030761719","7.603569030761719","7.603569030761719"
"1774","7.294522762298584","7.294522762298584","7.294522762298584"
"1775","7.1578474044799805","7.1578474044799805","7.1578474044799805"
"1777","7.451976299285889","7.451976299285889","7.451976299285889"
"1780","7.489234924316406","7.489234924316406","7.489234924316406"
"1783","7.50710391998291","7.50710391998291","7.50710391998291"
"1785","7.763238430023193","7.763238430023193","7.763238430023193"
"1790","7.610146999359131","7.610146999359131","7.610146999359131"
"1791","7.5480875968933105","7.5480875968933105","7.5480875968933105"
"1794","7.632989883422852","7.632989883422852","7.632989883422852"
"1795","7.380568504333496","7.380568504333496","7.380568504333496"
"1797","7.607553482055664","7.607553482055664","7.607553482055664"
"1798","7.447298049926758","7.447298049926758","7.447298049926758"
"1799","7.6825103759765625","7.6825103759765625","7.6825103759765625"
"1801","7.718799591064453","7.718799591064453","7.718799591064453"
"1804","7.627828121185303","7.627828121185303","7.627828121185303"
"1808","7.829098701477051","7.829098701477051","7.829098701477051"
"1809","7.626838207244873","7.626838207244873","7.626838207244873"
"1812","7.5747880935668945","7.5747880935668945","7.5747880935668945"
"1813","7.511483669281006","7.511483669281006","7.511483669281006"
"1815","7.70497465133667","7.70497465133667","7.70497465133667"
"1816","7.642852306365967","7.642852306365967","7.642852306365967"
"1818","7.749740123748779","7.749740123748779","7.749740123748779"
"1820","7.249157905578613","7.249157905578613","7.249157905578613"
"1821","7.710170745849609","7.710170745849609","7.710170745849609"
"1823","7.609817028045654","7.609817028045654","7.609817028045654"
"1828","7.02208137512207","7.02208137512207","7.02208137512207"
"1830","7.611926078796387","7.611926078796387","7.611926078796387"
"1831","7.6497602462768555","7.6497602462768555","7.6497602462768555"
"1832","7.655500411987305","7.655500411987305","7.655500411987305"
"1833","7.397167205810547","7.397167205810547","7.397167205810547"
"1834","7.693504333496094","7.693504333496094","7.693504333496094"
"1835","7.495929718017578","7.495929718017578","7.495929718017578"
"1837","7.569766998291016","7.569766998291016","7.569766998291016"
"1838","7.571261882781982","7.571261882781982","7.571261882781982"
"1840","7.682375907897949","7.682375907897949","7.682375907897949"
"1842","7.694005966186523","7.694005966186523","7.694005966186523"
"1845","7.539576530456543","7.539576530456543","7.539576530456543"
"1846","7.681077003479004","7.681077003479004","7.681077003479004"
"1848","7.2845683097839355","7.2845683097839355","7.2845683097839355"
"1854","7.156081199645996","7.156081199645996","7.156081199645996"
"1856","7.4995856285095215","7.4995856285095215","7.4995856285095215"
"1858","7.611166954040527","7.611166954040527","7.611166954040527"
"1861","7.379212856292725","7.379212856292725","7.379212856292725"
"1866","7.414052486419678","7.414052486419678","7.414052486419678"
"1867","7.6445722579956055","7.6445722579956055","7.6445722579956055"
"1873","7.4266767501831055","7.4266767501831055","7.4266767501831055"
"1875","7.298048973083496","7.298048973083496","7.298048973083496"
"1876","7.33114767074585","7.33114767074585","7.33114767074585"
"1877","7.511824607849121","7.511824607849121","7.511824607849121"
"1878","7.477860927581787","7.477860927581787","7.477860927581787"
"1879","7.323815822601318","7.323815822601318","7.323815822601318"
"1882","7.121982574462891","7.121982574462891","7.121982574462891"
"1883","7.4804534912109375","7.4804534912109375","7.4804534912109375"
"1886","7.517353057861328","7.517353057861328","7.517353057861328"
"1889","7.61072301864624","7.61072301864624","7.61072301864624"
"1891","7.217608451843262","7.217608451843262","7.217608451843262"
"1892","7.486948013305664","7.486948013305664","7.486948013305664"
"1900","6.929247856140137","6.929247856140137","6.929247856140137"
"1904","7.605368614196777","7.605368614196777","7.605368614196777"
"1905","7.548091888427734","7.548091888427734","7.548091888427734"
"1908","7.618788719177246","7.618788719177246","7.618788719177246"
"1909","7.457592010498047","7.457592010498047","7.457592010498047"
"1912","7.712435722351074","7.712435722351074","7.712435722351074"
"1914","7.77030086517334","7.77030086517334","7.77030086517334"
"1916","7.655160427093506","7.655160427093506","7.655160427093506"
"1918","7.599315643310547","7.599315643310547","7.599315643310547"
"1919","7.449810028076172","7.449810028076172","7.449810028076172"
"1921","7.4140214920043945","7.4140214920043945","7.4140214920043945"
"1922","7.590993881225586","7.590993881225586","7.590993881225586"
"1926","7.411183834075928","7.411183834075928","7.411183834075928"
"1930","7.699424743652344","7.699424743652344","7.699424743652344"
"1931","7.5747504234313965","7.5747504234313965","7.5747504234313965"
"1933","7.379372596740723","7.379372596740723","7.379372596740723"
"1934","7.732518672943115","7.732518672943115","7.732518672943115"
"1935","7.667016983032227","7.667016983032227","7.667016983032227"
"1936","7.729028224945068","7.729028224945068","7.729028224945068"
"1937","7.80893611907959","7.80893611907959","7.80893611907959"
"1938","7.7620673179626465","7.7620673179626465","7.7620673179626465"
"1943","7.3581366539001465","7.3581366539001465","7.3581366539001465"
"1945","7.833474636077881","7.833474636077881","7.833474636077881"
"1946","7.419790267944336","7.419790267944336","7.419790267944336"
"1949","7.69392728805542","7.69392728805542","7.69392728805542"
"1951","7.493491172790527","7.493491172790527","7.493491172790527"
"1953","7.891120910644531","7.891120910644531","7.891120910644531"
"1954","7.842959880828857","7.842959880828857","7.842959880828857"
"1955","7.82037878036499","7.82037878036499","7.82037878036499"
"1961","7.777522087097168","7.777522087097168","7.777522087097168"
"1963","7.717119216918945","7.717119216918945","7.717119216918945"
"1966","7.681504249572754","7.681504249572754","7.681504249572754"
"1967","7.903653144836426","7.903653144836426","7.903653144836426"
"1968","7.734096050262451","7.734096050262451","7.734096050262451"
"1970","7.48333740234375","7.48333740234375","7.48333740234375"
"1973","7.680667400360107","7.680667400360107","7.680667400360107"
"1974","7.543389797210693","7.543389797210693","7.543389797210693"
"1976","7.600024700164795","7.600024700164795","7.600024700164795"
"1977","7.687422752380371","7.687422752380371","7.687422752380371"
"1978","7.838383674621582","7.838383674621582","7.838383674621582"
"1982","7.59438419342041","7.59438419342041","7.59438419342041"
"1983","7.8478102684021","7.8478102684021","7.8478102684021"
"1984","7.560369491577148","7.560369491577148","7.560369491577148"
"1989","7.4344000816345215","7.4344000816345215","7.4344000816345215"
"1990","7.63864803314209","7.63864803314209","7.63864803314209"
"1992","7.951143264770508","7.951143264770508","7.951143264770508"
"1993","7.7494425773620605","7.7494425773620605","7.7494425773620605"
"1997","7.588641166687012","7.588641166687012","7.588641166687012"
"1998","7.648027420043945","7.648027420043945","7.648027420043945"
"1999","7.666258811950684","7.666258811950684","7.666258811950684"
"2003","7.942197322845459","7.942197322845459","7.942197322845459"
"2006","7.839590072631836","7.839590072631836","7.839590072631836"
"2008","7.958085060119629","7.958085060119629","7.958085060119629"
"2010","7.668673515319824","7.668673515319824","7.668673515319824"
"2011","7.752585411071777","7.752585411071777","7.752585411071777"
"2012","7.632607936859131","7.632607936859131","7.632607936859131"
"2017","7.43781852722168","7.43781852722168","7.43781852722168"
"2019","7.773420333862305","7.773420333862305","7.773420333862305"
"2020","7.461705684661865","7.461705684661865","7.461705684661865"
"2021","7.690959453582764","7.690959453582764","7.690959453582764"
"2023","7.660234451293945","7.660234451293945","7.660234451293945"
"2026","7.833418846130371","7.833418846130371","7.833418846130371"
"2027","7.7636637687683105","7.7636637687683105","7.7636637687683105"
"2030","7.748929500579834","7.748929500579834","7.748929500579834"
"2032","7.77883243560791","7.77883243560791","7.77883243560791"
"2034","7.8890838623046875","7.8890838623046875","7.8890838623046875"
"2036","7.876059532165527","7.876059532165527","7.876059532165527"
"2037","7.707782745361328","7.707782745361328","7.707782745361328"
"2039","7.6848673820495605","7.6848673820495605","7.6848673820495605"
"2041","7.636431694030762","7.636431694030762","7.636431694030762"
"2042","7.675809860229492","7.675809860229492","7.675809860229492"
"2045","7.581689834594727","7.581689834594727","7.581689834594727"
"2046","7.883538722991943","7.883538722991943","7.883538722991943"
"2050","7.63582181930542","7.63582181930542","7.63582181930542"
"2051","7.771369934082031","7.771369934082031","7.771369934082031"
"2055","7.737365245819092","7.737365245819092","7.737365245819092"
"2056","7.653140544891357","7.653140544891357","7.653140544891357"
"2057","7.741029739379883","7.741029739379883","7.741029739379883"
"2059","7.695714950561523","7.695714950561523","7.695714950561523"
"2060","7.416799068450928","7.416799068450928","7.416799068450928"
"2066","7.3304762840271","7.3304762840271","7.3304762840271"
"2067","7.6251444816589355","7.6251444816589355","7.6251444816589355"
"2072","7.5942583084106445","7.5942583084106445","7.5942583084106445"
"2074","7.754970073699951","7.754970073699951","7.754970073699951"
"2076","7.7726850509643555","7.7726850509643555","7.7726850509643555"
"2077","7.795112609863281","7.795112609863281","7.795112609863281"
"2078","7.945428371429443","7.945428371429443","7.945428371429443"
"2080","7.599631309509277","7.599631309509277","7.599631309509277"
"2083","7.612226486206055","7.612226486206055","7.612226486206055"
"2085","7.39569616317749","7.39569616317749","7.39569616317749"
"2088","7.659480094909668","7.659480094909668","7.659480094909668"
"2089","7.807559967041016","7.807559967041016","7.807559967041016"
"2090","7.497200965881348","7.497200965881348","7.497200965881348"
"2093","7.648578643798828","7.648578643798828","7.648578643798828"
"2094","7.66231107711792","7.66231107711792","7.66231107711792"
"2098","7.558394432067871","7.558394432067871","7.558394432067871"
"2099","7.8409037590026855","7.8409037590026855","7.8409037590026855"
"2101","7.869063377380371","7.869063377380371","7.869063377380371"
"2102","7.666821479797363","7.666821479797363","7.666821479797363"
"2103","7.61481237411499","7.61481237411499","7.61481237411499"
"2104","7.464345455169678","7.464345455169678","7.464345455169678"
"2110","7.6621856689453125","7.6621856689453125","7.6621856689453125"
"2111","7.611983776092529","7.611983776092529","7.611983776092529"
"2114","7.754399299621582","7.754399299621582","7.754399299621582"
"2116","7.757542610168457","7.757542610168457","7.757542610168457"
"2121","7.513038635253906","7.513038635253906","7.513038635253906"
"2122","7.5890421867370605","7.5890421867370605","7.5890421867370605"
"2123","7.733521938323975","7.733521938323975","7.733521938323975"
"2124","7.453511714935303","7.453511714935303","7.453511714935303"
"2125","7.5828399658203125","7.5828399658203125","7.5828399658203125"
"2128","7.773202419281006","7.773202419281006","7.773202419281006"
"2131","7.780749320983887","7.780749320983887","7.780749320983887"
"2135","7.707940578460693","7.707940578460693","7.707940578460693"
"2138","7.733816146850586","7.733816146850586","7.733816146850586"
"2140","7.291752815246582","7.291752815246582","7.291752815246582"
"2141","7.548392295837402","7.548392295837402","7.548392295837402"
"2142","7.3589630126953125","7.3589630126953125","7.3589630126953125"
"2144","7.706201076507568","7.706201076507568","7.706201076507568"
"2146","7.830102443695068","7.830102443695068","7.830102443695068"
"2147","7.7569193840026855","7.7569193840026855","7.7569193840026855"
"2148","7.81035041809082","7.81035041809082","7.81035041809082"
"2150","7.688634395599365","7.688634395599365","7.688634395599365"
"2157","7.771552562713623","7.771552562713623","7.771552562713623"
"2160","7.882468223571777","7.882468223571777","7.882468223571777"
"2165","7.483376979827881","7.483376979827881","7.483376979827881"
"2168","7.865382194519043","7.865382194519043","7.865382194519043"
"2171","7.742084503173828","7.742084503173828","7.742084503173828"
"2173","7.674821376800537","7.674821376800537","7.674821376800537"
"2177","7.706516265869141","7.706516265869141","7.706516265869141"
"2178","7.1304426193237305","7.1304426193237305","7.1304426193237305"
"2179","7.669506072998047","7.669506072998047","7.669506072998047"
"2180","7.490268230438232","7.490268230438232","7.490268230438232"
"2181","7.4891357421875","7.4891357421875","7.4891357421875"
"2182","7.703216075897217","7.703216075897217","7.703216075897217"
"2184","7.688234329223633","7.688234329223633","7.688234329223633"
"2187","7.743674278259277","7.743674278259277","7.743674278259277"
"2189","7.742635250091553","7.742635250091553","7.742635250091553"
"2190","7.653742790222168","7.653742790222168","7.653742790222168"
"2192","7.690828323364258","7.690828323364258","7.690828323364258"
"2193","7.904262542724609","7.904262542724609","7.904262542724609"
"2194","7.729846954345703","7.729846954345703","7.729846954345703"
"2195","7.707457542419434","7.707457542419434","7.707457542419434"
"2197","7.570178031921387","7.570178031921387","7.570178031921387"
"2199","7.788657188415527","7.788657188415527","7.788657188415527"
"2201","7.8708295822143555","7.8708295822143555","7.8708295822143555"
"2202","7.569993495941162","7.569993495941162","7.569993495941162"
"2203","7.643708229064941","7.643708229064941","7.643708229064941"
"2204","7.837253570556641","7.837253570556641","7.837253570556641"
"2206","7.658657073974609","7.658657073974609","7.658657073974609"
"2209","7.90731954574585","7.90731954574585","7.90731954574585"
"2210","7.598677635192871","7.598677635192871","7.598677635192871"
"2215","7.616030693054199","7.616030693054199","7.616030693054199"
"2217","7.830789089202881","7.830789089202881","7.830789089202881"
"2218","7.4726715087890625","7.4726715087890625","7.4726715087890625"
"2220","7.737075328826904","7.737075328826904","7.737075328826904"
"2221","7.690820217132568","7.690820217132568","7.690820217132568"
"2222","7.668080806732178","7.668080806732178","7.668080806732178"
"2227","7.471382141113281","7.471382141113281","7.471382141113281"
"2231","7.658650875091553","7.658650875091553","7.658650875091553"
"2232","7.520341396331787","7.520341396331787","7.520341396331787"
"2233","7.524162292480469","7.524162292480469","7.524162292480469"
"2235","7.783586025238037","7.783586025238037","7.783586025238037"
"2238","7.639829158782959","7.639829158782959","7.639829158782959"
"2239","7.599107265472412","7.599107265472412","7.599107265472412"
"2240","7.716073513031006","7.716073513031006","7.716073513031006"
"2241","7.834511756896973","7.834511756896973","7.834511756896973"
"2243","7.6424880027771","7.6424880027771","7.6424880027771"
"2244","7.750831127166748","7.750831127166748","7.750831127166748"
"2247","7.884818077087402","7.884818077087402","7.884818077087402"
"2250","7.7480058670043945","7.7480058670043945","7.7480058670043945"
"2251","7.9075140953063965","7.9075140953063965","7.9075140953063965"
"2255","7.552845001220703","7.552845001220703","7.552845001220703"
"2257","7.433586120605469","7.433586120605469","7.433586120605469"
"2258","7.613938808441162","7.613938808441162","7.613938808441162"
"2259","7.4349188804626465","7.4349188804626465","7.4349188804626465"
"2260","7.897790431976318","7.897790431976318","7.897790431976318"
"2261","7.679617881774902","7.679617881774902","7.679617881774902"
"2262","7.830965995788574","7.830965995788574","7.830965995788574"
"2263","7.6968512535095215","7.6968512535095215","7.6968512535095215"
"2264","7.798135757446289","7.798135757446289","7.798135757446289"
"2265","7.632867813110352","7.632867813110352","7.632867813110352"
"2266","7.67099666595459","7.67099666595459","7.67099666595459"
"2267","7.874007701873779","7.874007701873779","7.874007701873779"
"2268","7.662879943847656","7.662879943847656","7.662879943847656"
"2270","7.722001552581787","7.722001552581787","7.722001552581787"
"2274","7.463469982147217","7.463469982147217","7.463469982147217"
"2275","7.640300750732422","7.640300750732422","7.640300750732422"
"2277","7.34784460067749","7.34784460067749","7.34784460067749"
"2279","7.352706432342529","7.352706432342529","7.352706432342529"
"2280","7.667359352111816","7.667359352111816","7.667359352111816"
"2282","7.809444427490234","7.809444427490234","7.809444427490234"
"2283","7.290225028991699","7.290225028991699","7.290225028991699"
"2284","7.7856855392456055","7.7856855392456055","7.7856855392456055"
"2285","7.585734844207764","7.585734844207764","7.585734844207764"
"2286","7.96592903137207","7.96592903137207","7.96592903137207"
"2289","7.633513450622559","7.633513450622559","7.633513450622559"
"2290","7.8777360916137695","7.8777360916137695","7.8777360916137695"
"2291","7.629498481750488","7.629498481750488","7.629498481750488"
"2293","7.6507110595703125","7.6507110595703125","7.6507110595703125"
"2294","7.80185604095459","7.80185604095459","7.80185604095459"
"2295","7.936138153076172","7.936138153076172","7.936138153076172"
"2296","7.671538352966309","7.671538352966309","7.671538352966309"
"2298","7.68262243270874","7.68262243270874","7.68262243270874"
"2299","7.585460662841797","7.585460662841797","7.585460662841797"
"2301","7.756677150726318","7.756677150726318","7.756677150726318"
"2302","7.794589519500732","7.794589519500732","7.794589519500732"
"2303","7.751616477966309","7.751616477966309","7.751616477966309"
"2305","7.639060020446777","7.639060020446777","7.639060020446777"
"2308","7.794156074523926","7.794156074523926","7.794156074523926"
"2310","7.531722545623779","7.531722545623779","7.531722545623779"
"2313","7.4576215744018555","7.4576215744018555","7.4576215744018555"
"2314","7.644458770751953","7.644458770751953","7.644458770751953"
"2315","7.951712608337402","7.951712608337402","7.951712608337402"
"2316","7.625544548034668","7.625544548034668","7.625544548034668"
"2317","7.752893447875977","7.752893447875977","7.752893447875977"
"2319","7.6521406173706055","7.6521406173706055","7.6521406173706055"
"2323","7.537880897521973","7.537880897521973","7.537880897521973"
"2325","7.708184719085693","7.708184719085693","7.708184719085693"
"2326","7.759833335876465","7.759833335876465","7.759833335876465"
"2328","7.7084784507751465","7.7084784507751465","7.7084784507751465"
"2329","7.899650573730469","7.899650573730469","7.899650573730469"
"2331","7.920187950134277","7.920187950134277","7.920187950134277"
"2335","7.785030364990234","7.785030364990234","7.785030364990234"
"2336","7.867431640625","7.867431640625","7.867431640625"
"2337","7.884406089782715","7.884406089782715","7.884406089782715"
"2340","7.8422064781188965","7.8422064781188965","7.8422064781188965"
"2341","7.821638107299805","7.821638107299805","7.821638107299805"
"2342","7.769615173339844","7.769615173339844","7.769615173339844"
"2343","7.803351879119873","7.803351879119873","7.803351879119873"
"2346","7.505845069885254","7.505845069885254","7.505845069885254"
"2347","7.881099224090576","7.881099224090576","7.881099224090576"
"2348","7.909844398498535","7.909844398498535","7.909844398498535"
"2349","7.715597152709961","7.715597152709961","7.715597152709961"
"2356","7.605039596557617","7.605039596557617","7.605039596557617"
"2361","7.876859188079834","7.876859188079834","7.876859188079834"
"2362","7.947469234466553","7.947469234466553","7.947469234466553"
"2366","7.793361663818359","7.793361663818359","7.793361663818359"
"2367","7.7468366622924805","7.7468366622924805","7.7468366622924805"
"2371","7.607421875","7.607421875","7.607421875"
"2373","7.675665855407715","7.675665855407715","7.675665855407715"
"2376","7.613983154296875","7.613983154296875","7.613983154296875"
"2377","7.603076457977295","7.603076457977295","7.603076457977295"
"2378","7.293219566345215","7.293219566345215","7.293219566345215"
"2379","7.569858551025391","7.569858551025391","7.569858551025391"
"2380","7.561004638671875","7.561004638671875","7.561004638671875"
"2383","7.853227138519287","7.853227138519287","7.853227138519287"
"2386","7.835082530975342","7.835082530975342","7.835082530975342"
"2387","7.852847576141357","7.852847576141357","7.852847576141357"
"2389","7.651741981506348","7.651741981506348","7.651741981506348"
"2391","7.6570258140563965","7.6570258140563965","7.6570258140563965"
"2392","7.579276084899902","7.579276084899902","7.579276084899902"
"2394","7.6557769775390625","7.6557769775390625","7.6557769775390625"
"2395","7.724344253540039","7.724344253540039","7.724344253540039"
"2396","7.6847639083862305","7.6847639083862305","7.6847639083862305"
"2398","7.460750579833984","7.460750579833984","7.460750579833984"
"2402","7.644166946411133","7.644166946411133","7.644166946411133"
"2403","7.438873291015625","7.438873291015625","7.438873291015625"
"2405","7.906655788421631","7.906655788421631","7.906655788421631"
"2406","7.54466438293457","7.54466438293457","7.54466438293457"
"2407","7.5836334228515625","7.5836334228515625","7.5836334228515625"
"2408","7.337336540222168","7.337336540222168","7.337336540222168"
"2414","7.493922233581543","7.493922233581543","7.493922233581543"
"2415","7.6565093994140625","7.6565093994140625","7.6565093994140625"
"2420","7.618602275848389","7.618602275848389","7.618602275848389"
"2421","7.399362087249756","7.399362087249756","7.399362087249756"
"2424","7.661125183105469","7.661125183105469","7.661125183105469"
"2425","7.505871772766113","7.505871772766113","7.505871772766113"
"2426","7.373786926269531","7.373786926269531","7.373786926269531"
"2427","7.507175445556641","7.507175445556641","7.507175445556641"
"2428","7.625129699707031","7.625129699707031","7.625129699707031"
"2430","7.687500953674316","7.687500953674316","7.687500953674316"
"2431","7.776363372802734","7.776363372802734","7.776363372802734"
"2433","7.942022323608398","7.942022323608398","7.942022323608398"
"2436","7.396788597106934","7.396788597106934","7.396788597106934"
"2439","7.791939735412598","7.791939735412598","7.791939735412598"
"2440","7.562277793884277","7.562277793884277","7.562277793884277"
"2441","7.812129497528076","7.812129497528076","7.812129497528076"
"2444","7.946074485778809","7.946074485778809","7.946074485778809"
"2447","7.642862319946289","7.642862319946289","7.642862319946289"
"2449","7.449348449707031","7.449348449707031","7.449348449707031"
"2452","7.615611553192139","7.615611553192139","7.615611553192139"
"2456","7.589705944061279","7.589705944061279","7.589705944061279"
"2458","7.94381856918335","7.94381856918335","7.94381856918335"
"2459","7.75156307220459","7.75156307220459","7.75156307220459"
"2460","7.6767401695251465","7.6767401695251465","7.6767401695251465"
"2462","7.604033470153809","7.604033470153809","7.604033470153809"
"2464","7.614631652832031","7.614631652832031","7.614631652832031"
"2467","7.838700771331787","7.838700771331787","7.838700771331787"
"2471","7.490406036376953","7.490406036376953","7.490406036376953"
"2473","7.424232006072998","7.424232006072998","7.424232006072998"
"2474","7.445981502532959","7.445981502532959","7.445981502532959"
"2478","7.8278656005859375","7.8278656005859375","7.8278656005859375"
"2480","7.778716087341309","7.778716087341309","7.778716087341309"
"2481","7.567660808563232","7.567660808563232","7.567660808563232"
"2484","7.662917613983154","7.662917613983154","7.662917613983154"
"2486","7.513522148132324","7.513522148132324","7.513522148132324"
"2487","7.487132549285889","7.487132549285889","7.487132549285889"
"2488","7.433610916137695","7.433610916137695","7.433610916137695"
"2492","7.947004318237305","7.947004318237305","7.947004318237305"
"2494","7.667998790740967","7.667998790740967","7.667998790740967"
"2495","7.460259914398193","7.460259914398193","7.460259914398193"
"2497","7.527862071990967","7.527862071990967","7.527862071990967"
"2501","7.463868618011475","7.463868618011475","7.463868618011475"
"2506","7.621872901916504","7.621872901916504","7.621872901916504"
"2508","7.5344343185424805","7.5344343185424805","7.5344343185424805"
"2509","7.633288860321045","7.633288860321045","7.633288860321045"
"2513","7.749640464782715","7.749640464782715","7.749640464782715"
"2514","7.998483180999756","7.998483180999756","7.998483180999756"
"2515","7.640552520751953","7.640552520751953","7.640552520751953"
"2516","7.737069606781006","7.737069606781006","7.737069606781006"
"2517","7.9013519287109375","7.9013519287109375","7.9013519287109375"
"2519","7.698333740234375","7.698333740234375","7.698333740234375"
"2521","7.6564764976501465","7.6564764976501465","7.6564764976501465"
"2523","7.667680263519287","7.667680263519287","7.667680263519287"
"2526","7.4504194259643555","7.4504194259643555","7.4504194259643555"
"2528","7.767219066619873","7.767219066619873","7.767219066619873"
"2529","7.794398784637451","7.794398784637451","7.794398784637451"
"2530","7.664470672607422","7.664470672607422","7.664470672607422"
"2533","7.605125427246094","7.605125427246094","7.605125427246094"
"2537","8.002398490905762","8.002398490905762","8.002398490905762"
"2538","7.960247039794922","7.960247039794922","7.960247039794922"
"2539","7.928727626800537","7.928727626800537","7.928727626800537"
"2540","7.4077863693237305","7.4077863693237305","7.4077863693237305"
"2541","7.030810356140137","7.030810356140137","7.030810356140137"
"2543","7.8251166343688965","7.8251166343688965","7.8251166343688965"
"2545","7.899131774902344","7.899131774902344","7.899131774902344"
"2546","7.805815696716309","7.805815696716309","7.805815696716309"
"2547","7.765649318695068","7.765649318695068","7.765649318695068"
"2548","7.804146766662598","7.804146766662598","7.804146766662598"
"2551","7.843442440032959","7.843442440032959","7.843442440032959"
"2552","7.65890645980835","7.65890645980835","7.65890645980835"
"2556","7.69882869720459","7.69882869720459","7.69882869720459"
"2559","7.515739440917969","7.515739440917969","7.515739440917969"
"2562","7.8030853271484375","7.8030853271484375","7.8030853271484375"
"2563","7.726901054382324","7.726901054382324","7.726901054382324"
"2564","7.841209411621094","7.841209411621094","7.841209411621094"
"2567","7.712090969085693","7.712090969085693","7.712090969085693"
"2569","7.584596633911133","7.584596633911133","7.584596633911133"
"2570","7.721942901611328","7.721942901611328","7.721942901611328"
"2571","7.396302223205566","7.396302223205566","7.396302223205566"
"2572","7.79713249206543","7.79713249206543","7.79713249206543"
"2573","7.74857234954834","7.74857234954834","7.74857234954834"
"2575","7.588915824890137","7.588915824890137","7.588915824890137"
"2577","7.762771129608154","7.762771129608154","7.762771129608154"
"2579","7.686844825744629","7.686844825744629","7.686844825744629"
"2580","7.588404655456543","7.588404655456543","7.588404655456543"
"2582","7.954273223876953","7.954273223876953","7.954273223876953"
"2583","7.619102478027344","7.619102478027344","7.619102478027344"
"2585","7.580882549285889","7.580882549285889","7.580882549285889"
"2590","7.636020660400391","7.636020660400391","7.636020660400391"
"2592","7.922362804412842","7.922362804412842","7.922362804412842"
"2595","7.832065105438232","7.832065105438232","7.832065105438232"
"2598","7.781378746032715","7.781378746032715","7.781378746032715"
"2599","7.882560729980469","7.882560729980469","7.882560729980469"
"2601","7.9477386474609375","7.9477386474609375","7.9477386474609375"
"2602","7.646827697753906","7.646827697753906","7.646827697753906"
"2603","7.935328960418701","7.935328960418701","7.935328960418701"
"2605","7.863487243652344","7.863487243652344","7.863487243652344"
"2608","7.958520412445068","7.958520412445068","7.958520412445068"
"2609","7.825564861297607","7.825564861297607","7.825564861297607"
"2613","7.8570661544799805","7.8570661544799805","7.8570661544799805"
"2615","7.985162258148193","7.985162258148193","7.985162258148193"
"2616","7.95426082611084","7.95426082611084","7.95426082611084"
"2619","7.838022232055664","7.838022232055664","7.838022232055664"
"2623","7.603945732116699","7.603945732116699","7.603945732116699"
"2624","7.717090606689453","7.717090606689453","7.717090606689453"
"2625","7.823887825012207","7.823887825012207","7.823887825012207"
"2626","7.682731628417969","7.682731628417969","7.682731628417969"
"2629","7.4542365074157715","7.4542365074157715","7.4542365074157715"
"2632","7.7745161056518555","7.7745161056518555","7.7745161056518555"
"2633","7.983867645263672","7.983867645263672","7.983867645263672"
"2638","7.75331449508667","7.75331449508667","7.75331449508667"
"2639","7.844183921813965","7.844183921813965","7.844183921813965"
"2641","7.740228176116943","7.740228176116943","7.740228176116943"
"2642","7.827470302581787","7.827470302581787","7.827470302581787"
"2644","7.790530204772949","7.790530204772949","7.790530204772949"
"2647","7.4207305908203125","7.4207305908203125","7.4207305908203125"
"2648","7.826415061950684","7.826415061950684","7.826415061950684"
"2651","7.617364406585693","7.617364406585693","7.617364406585693"
"2652","7.608229637145996","7.608229637145996","7.608229637145996"
"2654","7.821506500244141","7.821506500244141","7.821506500244141"
"2659","7.964104652404785","7.964104652404785","7.964104652404785"
"2662","7.882686614990234","7.882686614990234","7.882686614990234"
"2663","7.869981288909912","7.869981288909912","7.869981288909912"
"2664","7.8404669761657715","7.8404669761657715","7.8404669761657715"
"2666","8.005624771118164","8.005624771118164","8.005624771118164"
