"Step","2Corner+exp - Metrics/targetPosition/error_heading","2Corner+exp - Metrics/targetPosition/error_heading__MIN","2Corner+exp - Metrics/targetPosition/error_heading__MAX"
"10226","0.30021101236343384","0.30021101236343384","0.30021101236343384"
"10227","0.25419923663139343","0.25419923663139343","0.25419923663139343"
"10231","0.2714346945285797","0.2714346945285797","0.2714346945285797"
"10232","0.14230303466320038","0.14230303466320038","0.14230303466320038"
"10235","0.2779456079006195","0.2779456079006195","0.2779456079006195"
"10237","0.23553745448589325","0.23553745448589325","0.23553745448589325"
"10238","0.22508256137371063","0.22508256137371063","0.22508256137371063"
"10239","0.3541557788848877","0.3541557788848877","0.3541557788848877"
"10241","0.24591591954231262","0.24591591954231262","0.24591591954231262"
"10242","0.2050207108259201","0.2050207108259201","0.2050207108259201"
"10244","0.24122318625450134","0.24122318625450134","0.24122318625450134"
"10248","0.18000875413417816","0.18000875413417816","0.18000875413417816"
"10249","0.1334712952375412","0.1334712952375412","0.1334712952375412"
"10254","0.3093687891960144","0.3093687891960144","0.3093687891960144"
"10257","0.1858479082584381","0.1858479082584381","0.1858479082584381"
"10259","0.14002376794815063","0.14002376794815063","0.14002376794815063"
"10260","0.22459964454174042","0.22459964454174042","0.22459964454174042"
"10261","0.16545841097831726","0.16545841097831726","0.16545841097831726"
"10262","0.23273023962974548","0.23273023962974548","0.23273023962974548"
"10267","0.3835429549217224","0.3835429549217224","0.3835429549217224"
"10268","0.17813074588775635","0.17813074588775635","0.17813074588775635"
"10270","0.16708527505397797","0.16708527505397797","0.16708527505397797"
"10271","0.2771942615509033","0.2771942615509033","0.2771942615509033"
"10272","0.22332964837551117","0.22332964837551117","0.22332964837551117"
"10274","0.1791968196630478","0.1791968196630478","0.1791968196630478"
"10276","0.1572989821434021","0.1572989821434021","0.1572989821434021"
"10278","0.21279530227184296","0.21279530227184296","0.21279530227184296"
"10281","0.13939562439918518","0.13939562439918518","0.13939562439918518"
"10282","0.30478712916374207","0.30478712916374207","0.30478712916374207"
"10283","0.19156122207641602","0.19156122207641602","0.19156122207641602"
"10286","0.24636662006378174","0.24636662006378174","0.24636662006378174"
"10288","0.23204581439495087","0.23204581439495087","0.23204581439495087"
"10289","0.20874063670635223","0.20874063670635223","0.20874063670635223"
"10290","0.21682094037532806","0.21682094037532806","0.21682094037532806"
"10291","0.32802218198776245","0.32802218198776245","0.32802218198776245"
"10292","0.1893785446882248","0.1893785446882248","0.1893785446882248"
"10293","0.1728501319885254","0.1728501319885254","0.1728501319885254"
"10294","0.321357786655426","0.321357786655426","0.321357786655426"
"10295","0.19354884326457977","0.19354884326457977","0.19354884326457977"
"10297","0.2379133701324463","0.2379133701324463","0.2379133701324463"
"10299","0.36592942476272583","0.36592942476272583","0.36592942476272583"
"10300","0.16693198680877686","0.16693198680877686","0.16693198680877686"
"10305","0.13280954957008362","0.13280954957008362","0.13280954957008362"
"10307","0.1744976043701172","0.1744976043701172","0.1744976043701172"
"10311","0.19683769345283508","0.19683769345283508","0.19683769345283508"
"10313","0.1260540634393692","0.1260540634393692","0.1260540634393692"
"10314","0.18932926654815674","0.18932926654815674","0.18932926654815674"
"10315","0.1757599115371704","0.1757599115371704","0.1757599115371704"
"10316","0.21225258708000183","0.21225258708000183","0.21225258708000183"
"10319","0.15226399898529053","0.15226399898529053","0.15226399898529053"
"10321","0.2550278902053833","0.2550278902053833","0.2550278902053833"
"10322","0.15141329169273376","0.15141329169273376","0.15141329169273376"
"10323","0.1891103982925415","0.1891103982925415","0.1891103982925415"
"10325","0.22744441032409668","0.22744441032409668","0.22744441032409668"
"10326","0.16981463134288788","0.16981463134288788","0.16981463134288788"
"10327","0.16480475664138794","0.16480475664138794","0.16480475664138794"
"10328","0.15908735990524292","0.15908735990524292","0.15908735990524292"
"10329","0.1713114082813263","0.1713114082813263","0.1713114082813263"
"10330","0.2896025776863098","0.2896025776863098","0.2896025776863098"
"10331","0.20828001201152802","0.20828001201152802","0.20828001201152802"
"10332","0.2412712275981903","0.2412712275981903","0.2412712275981903"
"10333","0.2139919400215149","0.2139919400215149","0.2139919400215149"
"10334","0.2470591962337494","0.2470591962337494","0.2470591962337494"
"10335","0.23760557174682617","0.23760557174682617","0.23760557174682617"
"10338","0.22639527916908264","0.22639527916908264","0.22639527916908264"
"10339","0.2158021777868271","0.2158021777868271","0.2158021777868271"
"10341","0.1788707822561264","0.1788707822561264","0.1788707822561264"
"10342","0.2121637910604477","0.2121637910604477","0.2121637910604477"
"10345","0.17826740443706512","0.17826740443706512","0.17826740443706512"
"10348","0.1824357807636261","0.1824357807636261","0.1824357807636261"
"10349","0.18800196051597595","0.18800196051597595","0.18800196051597595"
"10359","0.17256683111190796","0.17256683111190796","0.17256683111190796"
"10360","0.182571142911911","0.182571142911911","0.182571142911911"
"10362","0.178963303565979","0.178963303565979","0.178963303565979"
"10363","0.21424216032028198","0.21424216032028198","0.21424216032028198"
"10364","0.13797765970230103","0.13797765970230103","0.13797765970230103"
"10365","0.15248383581638336","0.15248383581638336","0.15248383581638336"
"10366","0.2104206383228302","0.2104206383228302","0.2104206383228302"
"10367","0.310835599899292","0.310835599899292","0.310835599899292"
"10369","0.17965948581695557","0.17965948581695557","0.17965948581695557"
"10370","0.20357614755630493","0.20357614755630493","0.20357614755630493"
"10373","0.1337868571281433","0.1337868571281433","0.1337868571281433"
"10375","0.14312569797039032","0.14312569797039032","0.14312569797039032"
"10377","0.14522986114025116","0.14522986114025116","0.14522986114025116"
"10379","0.17247401177883148","0.17247401177883148","0.17247401177883148"
"10381","0.16235220432281494","0.16235220432281494","0.16235220432281494"
"10382","0.20639169216156006","0.20639169216156006","0.20639169216156006"
"10383","0.25018084049224854","0.25018084049224854","0.25018084049224854"
"10384","0.23381924629211426","0.23381924629211426","0.23381924629211426"
"10385","0.16310301423072815","0.16310301423072815","0.16310301423072815"
"10388","0.3102264106273651","0.3102264106273651","0.3102264106273651"
"10389","0.24025820195674896","0.24025820195674896","0.24025820195674896"
"10392","0.30344685912132263","0.30344685912132263","0.30344685912132263"
"10393","0.09508850425481796","0.09508850425481796","0.09508850425481796"
"10396","0.1559431403875351","0.1559431403875351","0.1559431403875351"
"10397","0.0979558452963829","0.0979558452963829","0.0979558452963829"
"10398","0.20244835317134857","0.20244835317134857","0.20244835317134857"
"10400","0.21199338138103485","0.21199338138103485","0.21199338138103485"
"10402","0.25563085079193115","0.25563085079193115","0.25563085079193115"
"10403","0.12647512555122375","0.12647512555122375","0.12647512555122375"
"10404","0.19389969110488892","0.19389969110488892","0.19389969110488892"
"10405","0.15730689465999603","0.15730689465999603","0.15730689465999603"
"10407","0.2591153383255005","0.2591153383255005","0.2591153383255005"
"10408","0.22340524196624756","0.22340524196624756","0.22340524196624756"
"10409","0.1521998941898346","0.1521998941898346","0.1521998941898346"
"10410","0.15077689290046692","0.15077689290046692","0.15077689290046692"
"10412","0.24745303392410278","0.24745303392410278","0.24745303392410278"
"10413","0.16822224855422974","0.16822224855422974","0.16822224855422974"
"10414","0.2641056478023529","0.2641056478023529","0.2641056478023529"
"10416","0.2897070646286011","0.2897070646286011","0.2897070646286011"
"10417","0.19898200035095215","0.19898200035095215","0.19898200035095215"
"10419","0.19252310693264008","0.19252310693264008","0.19252310693264008"
"10420","0.23670344054698944","0.23670344054698944","0.23670344054698944"
"10421","0.1357729732990265","0.1357729732990265","0.1357729732990265"
"10423","0.2305459976196289","0.2305459976196289","0.2305459976196289"
"10424","0.15475060045719147","0.15475060045719147","0.15475060045719147"
"10430","0.23415368795394897","0.23415368795394897","0.23415368795394897"
"10433","0.2797017991542816","0.2797017991542816","0.2797017991542816"
"10440","0.21237680315971375","0.21237680315971375","0.21237680315971375"
"10441","0.2822777032852173","0.2822777032852173","0.2822777032852173"
"10442","0.41421347856521606","0.41421347856521606","0.41421347856521606"
"10444","0.18198494613170624","0.18198494613170624","0.18198494613170624"
"10446","0.3107985556125641","0.3107985556125641","0.3107985556125641"
"10447","0.2549275755882263","0.2549275755882263","0.2549275755882263"
"10448","0.15646794438362122","0.15646794438362122","0.15646794438362122"
"10449","0.2402397096157074","0.2402397096157074","0.2402397096157074"
"10450","0.21480929851531982","0.21480929851531982","0.21480929851531982"
"10453","0.22891348600387573","0.22891348600387573","0.22891348600387573"
"10454","0.23155251145362854","0.23155251145362854","0.23155251145362854"
"10455","0.27835479378700256","0.27835479378700256","0.27835479378700256"
"10458","0.2849268913269043","0.2849268913269043","0.2849268913269043"
"10461","0.2515214681625366","0.2515214681625366","0.2515214681625366"
"10465","0.22837406396865845","0.22837406396865845","0.22837406396865845"
"10469","0.32031935453414917","0.32031935453414917","0.32031935453414917"
"10470","0.19407324492931366","0.19407324492931366","0.19407324492931366"
"10472","0.21200844645500183","0.21200844645500183","0.21200844645500183"
"10476","0.24848395586013794","0.24848395586013794","0.24848395586013794"
"10477","0.15094587206840515","0.15094587206840515","0.15094587206840515"
"10478","0.24877411127090454","0.24877411127090454","0.24877411127090454"
"10479","0.14217619597911835","0.14217619597911835","0.14217619597911835"
"10480","0.21609064936637878","0.21609064936637878","0.21609064936637878"
"10481","0.12290795892477036","0.12290795892477036","0.12290795892477036"
"10485","0.17982487380504608","0.17982487380504608","0.17982487380504608"
"10487","0.2369919717311859","0.2369919717311859","0.2369919717311859"
"10488","0.33479785919189453","0.33479785919189453","0.33479785919189453"
"10490","0.25150877237319946","0.25150877237319946","0.25150877237319946"
"10491","0.28278785943984985","0.28278785943984985","0.28278785943984985"
"10492","0.2221505045890808","0.2221505045890808","0.2221505045890808"
"10493","0.21287015080451965","0.21287015080451965","0.21287015080451965"
"10500","0.13997972011566162","0.13997972011566162","0.13997972011566162"
"10502","0.17551559209823608","0.17551559209823608","0.17551559209823608"
"10506","0.386743426322937","0.386743426322937","0.386743426322937"
"10509","0.1641121208667755","0.1641121208667755","0.1641121208667755"
"10512","0.3309761881828308","0.3309761881828308","0.3309761881828308"
"10515","0.2979711890220642","0.2979711890220642","0.2979711890220642"
"10517","0.31058603525161743","0.31058603525161743","0.31058603525161743"
"10518","0.29483574628829956","0.29483574628829956","0.29483574628829956"
"10519","0.14388993382453918","0.14388993382453918","0.14388993382453918"
"10520","0.24527046084403992","0.24527046084403992","0.24527046084403992"
"10524","0.29828062653541565","0.29828062653541565","0.29828062653541565"
"10526","0.12558932602405548","0.12558932602405548","0.12558932602405548"
"10527","0.2584189176559448","0.2584189176559448","0.2584189176559448"
"10528","0.2468188852071762","0.2468188852071762","0.2468188852071762"
"10531","0.2119491547346115","0.2119491547346115","0.2119491547346115"
"10532","0.19257192313671112","0.19257192313671112","0.19257192313671112"
"10534","0.3257569372653961","0.3257569372653961","0.3257569372653961"
"10535","0.2088252753019333","0.2088252753019333","0.2088252753019333"
"10536","0.18786439299583435","0.18786439299583435","0.18786439299583435"
"10539","0.17496226727962494","0.17496226727962494","0.17496226727962494"
"10540","0.18328861892223358","0.18328861892223358","0.18328861892223358"
"10542","0.18048393726348877","0.18048393726348877","0.18048393726348877"
"10545","0.18835662305355072","0.18835662305355072","0.18835662305355072"
"10547","0.12431381642818451","0.12431381642818451","0.12431381642818451"
"10551","0.14625008404254913","0.14625008404254913","0.14625008404254913"
"10552","0.20917311310768127","0.20917311310768127","0.20917311310768127"
"10553","0.16643771529197693","0.16643771529197693","0.16643771529197693"
"10554","0.22981064021587372","0.22981064021587372","0.22981064021587372"
"10555","0.21350280940532684","0.21350280940532684","0.21350280940532684"
"10557","0.2115146964788437","0.2115146964788437","0.2115146964788437"
"10559","0.27469390630722046","0.27469390630722046","0.27469390630722046"
"10564","0.21850340068340302","0.21850340068340302","0.21850340068340302"
"10565","0.23147693276405334","0.23147693276405334","0.23147693276405334"
"10569","0.14857226610183716","0.14857226610183716","0.14857226610183716"
"10575","0.2500115633010864","0.2500115633010864","0.2500115633010864"
"10576","0.27506643533706665","0.27506643533706665","0.27506643533706665"
"10578","0.22888605296611786","0.22888605296611786","0.22888605296611786"
"10579","0.1768784523010254","0.1768784523010254","0.1768784523010254"
"10581","0.21613547205924988","0.21613547205924988","0.21613547205924988"
"10582","0.19692057371139526","0.19692057371139526","0.19692057371139526"
"10584","0.1542128622531891","0.1542128622531891","0.1542128622531891"
"10586","0.1768176555633545","0.1768176555633545","0.1768176555633545"
"10587","0.24771839380264282","0.24771839380264282","0.24771839380264282"
"10590","0.2394765317440033","0.2394765317440033","0.2394765317440033"
"10594","0.2055189460515976","0.2055189460515976","0.2055189460515976"
"10596","0.2122049778699875","0.2122049778699875","0.2122049778699875"
"10597","0.20493197441101074","0.20493197441101074","0.20493197441101074"
"10599","0.16733989119529724","0.16733989119529724","0.16733989119529724"
"10600","0.20304083824157715","0.20304083824157715","0.20304083824157715"
"10608","0.1520465463399887","0.1520465463399887","0.1520465463399887"
"10609","0.1622048020362854","0.1622048020362854","0.1622048020362854"
"10610","0.29687607288360596","0.29687607288360596","0.29687607288360596"
"10612","0.12244712561368942","0.12244712561368942","0.12244712561368942"
"10614","0.18887391686439514","0.18887391686439514","0.18887391686439514"
"10615","0.19596824049949646","0.19596824049949646","0.19596824049949646"
"10616","0.29475054144859314","0.29475054144859314","0.29475054144859314"
"10617","0.14457210898399353","0.14457210898399353","0.14457210898399353"
"10621","0.13043318688869476","0.13043318688869476","0.13043318688869476"
"10624","0.10348623991012573","0.10348623991012573","0.10348623991012573"
"10625","0.22955702245235443","0.22955702245235443","0.22955702245235443"
"10627","0.14135608077049255","0.14135608077049255","0.14135608077049255"
"10629","0.17955425381660461","0.17955425381660461","0.17955425381660461"
"10633","0.21029767394065857","0.21029767394065857","0.21029767394065857"
"10634","0.17115402221679688","0.17115402221679688","0.17115402221679688"
"10635","0.17131464183330536","0.17131464183330536","0.17131464183330536"
"10639","0.13348639011383057","0.13348639011383057","0.13348639011383057"
"10642","0.25709789991378784","0.25709789991378784","0.25709789991378784"
"10643","0.15295107662677765","0.15295107662677765","0.15295107662677765"
"10644","0.23741629719734192","0.23741629719734192","0.23741629719734192"
"10645","0.20015834271907806","0.20015834271907806","0.20015834271907806"
"10646","0.1589776873588562","0.1589776873588562","0.1589776873588562"
"10648","0.14300960302352905","0.14300960302352905","0.14300960302352905"
"10651","0.1500752717256546","0.1500752717256546","0.1500752717256546"
"10653","0.21790693700313568","0.21790693700313568","0.21790693700313568"
"10654","0.14814472198486328","0.14814472198486328","0.14814472198486328"
"10655","0.2535046339035034","0.2535046339035034","0.2535046339035034"
"10656","0.18387249112129211","0.18387249112129211","0.18387249112129211"
"10658","0.18628805875778198","0.18628805875778198","0.18628805875778198"
"10659","0.17252109944820404","0.17252109944820404","0.17252109944820404"
"10660","0.15421292185783386","0.15421292185783386","0.15421292185783386"
"10663","0.22013643383979797","0.22013643383979797","0.22013643383979797"
"10665","0.33305656909942627","0.33305656909942627","0.33305656909942627"
"10670","0.1475244164466858","0.1475244164466858","0.1475244164466858"
"10671","0.14844892919063568","0.14844892919063568","0.14844892919063568"
"10672","0.3269716203212738","0.3269716203212738","0.3269716203212738"
"10673","0.32693928480148315","0.32693928480148315","0.32693928480148315"
"10674","0.14693574607372284","0.14693574607372284","0.14693574607372284"
"10675","0.2582770586013794","0.2582770586013794","0.2582770586013794"
"10676","0.17239248752593994","0.17239248752593994","0.17239248752593994"
"10677","0.16736257076263428","0.16736257076263428","0.16736257076263428"
"10680","0.3076528310775757","0.3076528310775757","0.3076528310775757"
"10681","0.17768947780132294","0.17768947780132294","0.17768947780132294"
"10682","0.22414402663707733","0.22414402663707733","0.22414402663707733"
"10683","0.34451597929000854","0.34451597929000854","0.34451597929000854"
"10684","0.2460397481918335","0.2460397481918335","0.2460397481918335"
"10687","0.2550116777420044","0.2550116777420044","0.2550116777420044"
"10689","0.21557557582855225","0.21557557582855225","0.21557557582855225"
"10691","0.24711623787879944","0.24711623787879944","0.24711623787879944"
"10692","0.21747295558452606","0.21747295558452606","0.21747295558452606"
"10693","0.2202972024679184","0.2202972024679184","0.2202972024679184"
"10697","0.16655570268630981","0.16655570268630981","0.16655570268630981"
"10698","0.23707030713558197","0.23707030713558197","0.23707030713558197"
"10699","0.24960118532180786","0.24960118532180786","0.24960118532180786"
"10700","0.20415258407592773","0.20415258407592773","0.20415258407592773"
"10704","0.1745159924030304","0.1745159924030304","0.1745159924030304"
"10708","0.1633555144071579","0.1633555144071579","0.1633555144071579"
"10709","0.2623845934867859","0.2623845934867859","0.2623845934867859"
"10711","0.22243337333202362","0.22243337333202362","0.22243337333202362"
"10714","0.16026577353477478","0.16026577353477478","0.16026577353477478"
"10715","0.16616100072860718","0.16616100072860718","0.16616100072860718"
"10716","0.1721327304840088","0.1721327304840088","0.1721327304840088"
"10718","0.23556721210479736","0.23556721210479736","0.23556721210479736"
"10719","0.10760366916656494","0.10760366916656494","0.10760366916656494"
"10723","0.2326705902814865","0.2326705902814865","0.2326705902814865"
"10725","0.2009783834218979","0.2009783834218979","0.2009783834218979"
"10726","0.13887833058834076","0.13887833058834076","0.13887833058834076"
"10727","0.14793524146080017","0.14793524146080017","0.14793524146080017"
"10728","0.3368026912212372","0.3368026912212372","0.3368026912212372"
"10729","0.25274020433425903","0.25274020433425903","0.25274020433425903"
"10730","0.3150329887866974","0.3150329887866974","0.3150329887866974"
"10732","0.1816728562116623","0.1816728562116623","0.1816728562116623"
"10733","0.1809648871421814","0.1809648871421814","0.1809648871421814"
"10735","0.12382933497428894","0.12382933497428894","0.12382933497428894"
"10736","0.1692589968442917","0.1692589968442917","0.1692589968442917"
"10737","0.11899133771657944","0.11899133771657944","0.11899133771657944"
"10738","0.08471124619245529","0.08471124619245529","0.08471124619245529"
"10741","0.14021506905555725","0.14021506905555725","0.14021506905555725"
"10742","0.21817120909690857","0.21817120909690857","0.21817120909690857"
"10746","0.16313493251800537","0.16313493251800537","0.16313493251800537"
"10747","0.1477339267730713","0.1477339267730713","0.1477339267730713"
"10748","0.12652963399887085","0.12652963399887085","0.12652963399887085"
"10749","0.1846599280834198","0.1846599280834198","0.1846599280834198"
"10752","0.21150431036949158","0.21150431036949158","0.21150431036949158"
"10753","0.13060873746871948","0.13060873746871948","0.13060873746871948"
"10758","0.12050370872020721","0.12050370872020721","0.12050370872020721"
"10760","0.19186756014823914","0.19186756014823914","0.19186756014823914"
"10761","0.13129650056362152","0.13129650056362152","0.13129650056362152"
"10763","0.167526513338089","0.167526513338089","0.167526513338089"
"10764","0.1399497240781784","0.1399497240781784","0.1399497240781784"
"10766","0.14308878779411316","0.14308878779411316","0.14308878779411316"
"10769","0.17823803424835205","0.17823803424835205","0.17823803424835205"
"10772","0.15857374668121338","0.15857374668121338","0.15857374668121338"
"10773","0.13279412686824799","0.13279412686824799","0.13279412686824799"
"10774","0.1745210886001587","0.1745210886001587","0.1745210886001587"
"10775","0.09694727510213852","0.09694727510213852","0.09694727510213852"
"10776","0.26943010091781616","0.26943010091781616","0.26943010091781616"
"10777","0.2651369571685791","0.2651369571685791","0.2651369571685791"
"10779","0.17665265500545502","0.17665265500545502","0.17665265500545502"
"10780","0.21821950376033783","0.21821950376033783","0.21821950376033783"
"10782","0.1912659853696823","0.1912659853696823","0.1912659853696823"
"10784","0.21005618572235107","0.21005618572235107","0.21005618572235107"
"10786","0.21057188510894775","0.21057188510894775","0.21057188510894775"
"10788","0.17600011825561523","0.17600011825561523","0.17600011825561523"
"10789","0.09939643740653992","0.09939643740653992","0.09939643740653992"
"10791","0.09300043433904648","0.09300043433904648","0.09300043433904648"
"10792","0.11758904904127121","0.11758904904127121","0.11758904904127121"
"10793","0.1674414724111557","0.1674414724111557","0.1674414724111557"
"10795","0.15428593754768372","0.15428593754768372","0.15428593754768372"
"10796","0.23333744704723358","0.23333744704723358","0.23333744704723358"
"10798","0.18845151364803314","0.18845151364803314","0.18845151364803314"
"10800","0.27847206592559814","0.27847206592559814","0.27847206592559814"
"10801","0.23521193861961365","0.23521193861961365","0.23521193861961365"
"10804","0.12907080352306366","0.12907080352306366","0.12907080352306366"
"10805","0.22877421975135803","0.22877421975135803","0.22877421975135803"
"10807","0.13644245266914368","0.13644245266914368","0.13644245266914368"
"10808","0.26676154136657715","0.26676154136657715","0.26676154136657715"
"10810","0.1846095770597458","0.1846095770597458","0.1846095770597458"
"10811","0.17756465077400208","0.17756465077400208","0.17756465077400208"
"10813","0.16289843618869781","0.16289843618869781","0.16289843618869781"
"10814","0.1400638073682785","0.1400638073682785","0.1400638073682785"
"10816","0.17616531252861023","0.17616531252861023","0.17616531252861023"
"10820","0.13532193005084991","0.13532193005084991","0.13532193005084991"
"10821","0.24906423687934875","0.24906423687934875","0.24906423687934875"
"10824","0.12553671002388","0.12553671002388","0.12553671002388"
"10825","0.12075328826904297","0.12075328826904297","0.12075328826904297"
"10827","0.17471885681152344","0.17471885681152344","0.17471885681152344"
"10828","0.2032136172056198","0.2032136172056198","0.2032136172056198"
"10831","0.10344484448432922","0.10344484448432922","0.10344484448432922"
"10835","0.1230117604136467","0.1230117604136467","0.1230117604136467"
"10838","0.10774015635251999","0.10774015635251999","0.10774015635251999"
"10843","0.15360884368419647","0.15360884368419647","0.15360884368419647"
"10849","0.17795869708061218","0.17795869708061218","0.17795869708061218"
"10850","0.13286322355270386","0.13286322355270386","0.13286322355270386"
"10851","0.14441794157028198","0.14441794157028198","0.14441794157028198"
"10852","0.19311581552028656","0.19311581552028656","0.19311581552028656"
"10854","0.21880754828453064","0.21880754828453064","0.21880754828453064"
"10857","0.11380232870578766","0.11380232870578766","0.11380232870578766"
"10860","0.15995222330093384","0.15995222330093384","0.15995222330093384"
"10862","0.14299413561820984","0.14299413561820984","0.14299413561820984"
"10867","0.11853252351284027","0.11853252351284027","0.11853252351284027"
"10870","0.12889103591442108","0.12889103591442108","0.12889103591442108"
"10872","0.2719573378562927","0.2719573378562927","0.2719573378562927"
"10873","0.19811247289180756","0.19811247289180756","0.19811247289180756"
"10874","0.11558055877685547","0.11558055877685547","0.11558055877685547"
"10876","0.21400538086891174","0.21400538086891174","0.21400538086891174"
"10877","0.1395556479692459","0.1395556479692459","0.1395556479692459"
"10878","0.19865314662456512","0.19865314662456512","0.19865314662456512"
"10883","0.12097372114658356","0.12097372114658356","0.12097372114658356"
"10884","0.2801538109779358","0.2801538109779358","0.2801538109779358"
"10889","0.17528264224529266","0.17528264224529266","0.17528264224529266"
"10890","0.06520405411720276","0.06520405411720276","0.06520405411720276"
"10892","0.37864184379577637","0.37864184379577637","0.37864184379577637"
"10893","0.32510435581207275","0.32510435581207275","0.32510435581207275"
"10894","0.24827635288238525","0.24827635288238525","0.24827635288238525"
"10897","0.22783902287483215","0.22783902287483215","0.22783902287483215"
"10898","0.2654396891593933","0.2654396891593933","0.2654396891593933"
"10899","0.14378082752227783","0.14378082752227783","0.14378082752227783"
"10901","0.1710384488105774","0.1710384488105774","0.1710384488105774"
"10904","0.17649385333061218","0.17649385333061218","0.17649385333061218"
"10905","0.1954900026321411","0.1954900026321411","0.1954900026321411"
"10908","0.1558460295200348","0.1558460295200348","0.1558460295200348"
"10911","0.1959391087293625","0.1959391087293625","0.1959391087293625"
"10913","0.16117316484451294","0.16117316484451294","0.16117316484451294"
"10915","0.12966041266918182","0.12966041266918182","0.12966041266918182"
"10916","0.12794584035873413","0.12794584035873413","0.12794584035873413"
"10917","0.14624080061912537","0.14624080061912537","0.14624080061912537"
"10921","0.17727196216583252","0.17727196216583252","0.17727196216583252"
"10922","0.10007326304912567","0.10007326304912567","0.10007326304912567"
"10924","0.15141038596630096","0.15141038596630096","0.15141038596630096"
"10927","0.1850530207157135","0.1850530207157135","0.1850530207157135"
"10929","0.1528380960226059","0.1528380960226059","0.1528380960226059"
"10932","0.23109155893325806","0.23109155893325806","0.23109155893325806"
"10934","0.14251846075057983","0.14251846075057983","0.14251846075057983"
"10935","0.13483461737632751","0.13483461737632751","0.13483461737632751"
"10936","0.0927542969584465","0.0927542969584465","0.0927542969584465"
"10937","0.2159132957458496","0.2159132957458496","0.2159132957458496"
"10939","0.16849777102470398","0.16849777102470398","0.16849777102470398"
"10942","0.16156962513923645","0.16156962513923645","0.16156962513923645"
"10943","0.24715304374694824","0.24715304374694824","0.24715304374694824"
"10948","0.3483181595802307","0.3483181595802307","0.3483181595802307"
"10950","0.13641208410263062","0.13641208410263062","0.13641208410263062"
"10952","0.13737033307552338","0.13737033307552338","0.13737033307552338"
"10956","0.17615000903606415","0.17615000903606415","0.17615000903606415"
"10958","0.19264452159404755","0.19264452159404755","0.19264452159404755"
"10959","0.20731501281261444","0.20731501281261444","0.20731501281261444"
"10960","0.1244615912437439","0.1244615912437439","0.1244615912437439"
"10962","0.1338687241077423","0.1338687241077423","0.1338687241077423"
"10964","0.19905994832515717","0.19905994832515717","0.19905994832515717"
"10965","0.16168491542339325","0.16168491542339325","0.16168491542339325"
"10968","0.17329280078411102","0.17329280078411102","0.17329280078411102"
"10970","0.1273043006658554","0.1273043006658554","0.1273043006658554"
"10971","0.23042720556259155","0.23042720556259155","0.23042720556259155"
"10972","0.22476109862327576","0.22476109862327576","0.22476109862327576"
"10976","0.16537714004516602","0.16537714004516602","0.16537714004516602"
"10979","0.14383196830749512","0.14383196830749512","0.14383196830749512"
"10983","0.15339389443397522","0.15339389443397522","0.15339389443397522"
"10985","0.08321326971054077","0.08321326971054077","0.08321326971054077"
"10986","0.11678576469421387","0.11678576469421387","0.11678576469421387"
"10987","0.4085330665111542","0.4085330665111542","0.4085330665111542"
"10988","0.20116916298866272","0.20116916298866272","0.20116916298866272"
"10992","0.19799065589904785","0.19799065589904785","0.19799065589904785"
"10993","0.18043243885040283","0.18043243885040283","0.18043243885040283"
"10995","0.19547045230865479","0.19547045230865479","0.19547045230865479"
"10997","0.13350307941436768","0.13350307941436768","0.13350307941436768"
"10998","0.2316218614578247","0.2316218614578247","0.2316218614578247"
"11001","0.14494749903678894","0.14494749903678894","0.14494749903678894"
"11004","0.11644071340560913","0.11644071340560913","0.11644071340560913"
"11005","0.27014702558517456","0.27014702558517456","0.27014702558517456"
"11008","0.14004936814308167","0.14004936814308167","0.14004936814308167"
"11010","0.3249198794364929","0.3249198794364929","0.3249198794364929"
"11012","0.19366459548473358","0.19366459548473358","0.19366459548473358"
"11014","0.09614946693181992","0.09614946693181992","0.09614946693181992"
"11015","0.15945005416870117","0.15945005416870117","0.15945005416870117"
"11016","0.13685621321201324","0.13685621321201324","0.13685621321201324"
"11017","0.20250210165977478","0.20250210165977478","0.20250210165977478"
"11022","0.30633994936943054","0.30633994936943054","0.30633994936943054"
"11024","0.14918917417526245","0.14918917417526245","0.14918917417526245"
"11028","0.15651151537895203","0.15651151537895203","0.15651151537895203"
"11029","0.11064743250608444","0.11064743250608444","0.11064743250608444"
"11030","0.1314200758934021","0.1314200758934021","0.1314200758934021"
"11035","0.26476573944091797","0.26476573944091797","0.26476573944091797"
"11037","0.17710888385772705","0.17710888385772705","0.17710888385772705"
"11041","0.14041811227798462","0.14041811227798462","0.14041811227798462"
"11042","0.2135530412197113","0.2135530412197113","0.2135530412197113"
"11043","0.14174368977546692","0.14174368977546692","0.14174368977546692"
"11044","0.12549731135368347","0.12549731135368347","0.12549731135368347"
"11045","0.2584885060787201","0.2584885060787201","0.2584885060787201"
"11046","0.09936132282018661","0.09936132282018661","0.09936132282018661"
"11047","0.16709622740745544","0.16709622740745544","0.16709622740745544"
"11048","0.1118590235710144","0.1118590235710144","0.1118590235710144"
"11049","0.1780756413936615","0.1780756413936615","0.1780756413936615"
"11053","0.11003707349300385","0.11003707349300385","0.11003707349300385"
"11055","0.19324712455272675","0.19324712455272675","0.19324712455272675"
"11056","0.10684039443731308","0.10684039443731308","0.10684039443731308"
"11057","0.2078435719013214","0.2078435719013214","0.2078435719013214"
"11059","0.17686697840690613","0.17686697840690613","0.17686697840690613"
