"Step","4Ball4BlockIDP2 - Metrics/targetPosition/error_pos_2d","4Ball4BlockIDP2 - Metrics/targetPosition/error_pos_2d__MIN","4Ball4BlockIDP2 - Metrics/targetPosition/error_pos_2d__MAX"
"15361","1.3152331113815308","1.3152331113815308","1.3152331113815308"
"15362","1.3835901021957397","1.3835901021957397","1.3835901021957397"
"15363","1.4269216060638428","1.4269216060638428","1.4269216060638428"
"15364","1.4165914058685303","1.4165914058685303","1.4165914058685303"
"15365","1.228745460510254","1.228745460510254","1.228745460510254"
"15366","1.7785422801971436","1.7785422801971436","1.7785422801971436"
"15367","1.0609049797058105","1.0609049797058105","1.0609049797058105"
"15368","0.9671372771263123","0.9671372771263123","0.9671372771263123"
"15369","1.4061157703399658","1.4061157703399658","1.4061157703399658"
"15370","1.1534068584442139","1.1534068584442139","1.1534068584442139"
"15371","1.1551094055175781","1.1551094055175781","1.1551094055175781"
"15372","1.4678475856781006","1.4678475856781006","1.4678475856781006"
"15373","1.1787853240966797","1.1787853240966797","1.1787853240966797"
"15374","1.7483795881271362","1.7483795881271362","1.7483795881271362"
"15375","1.2492578029632568","1.2492578029632568","1.2492578029632568"
"15376","1.4201574325561523","1.4201574325561523","1.4201574325561523"
"15377","1.820986032485962","1.820986032485962","1.820986032485962"
"15378","1.3726587295532227","1.3726587295532227","1.3726587295532227"
"15379","1.2636820077896118","1.2636820077896118","1.2636820077896118"
"15380","1.4493478536605835","1.4493478536605835","1.4493478536605835"
"15381","1.403421401977539","1.403421401977539","1.403421401977539"
"15382","1.2415776252746582","1.2415776252746582","1.2415776252746582"
"15383","1.4730128049850464","1.4730128049850464","1.4730128049850464"
"15384","1.4553606510162354","1.4553606510162354","1.4553606510162354"
"15385","1.698472261428833","1.698472261428833","1.698472261428833"
"15386","1.5587725639343262","1.5587725639343262","1.5587725639343262"
"15387","1.4343628883361816","1.4343628883361816","1.4343628883361816"
"15388","1.4411648511886597","1.4411648511886597","1.4411648511886597"
"15389","1.5219242572784424","1.5219242572784424","1.5219242572784424"
"15390","1.2702854871749878","1.2702854871749878","1.2702854871749878"
"15391","1.524362564086914","1.524362564086914","1.524362564086914"
"15392","1.2142376899719238","1.2142376899719238","1.2142376899719238"
"15393","1.3413665294647217","1.3413665294647217","1.3413665294647217"
"15394","1.2845876216888428","1.2845876216888428","1.2845876216888428"
"15395","1.5588407516479492","1.5588407516479492","1.5588407516479492"
"15396","1.6412595510482788","1.6412595510482788","1.6412595510482788"
"15397","1.338822364807129","1.338822364807129","1.338822364807129"
"15398","1.7749087810516357","1.7749087810516357","1.7749087810516357"
"15399","1.5078933238983154","1.5078933238983154","1.5078933238983154"
"15400","1.3991187810897827","1.3991187810897827","1.3991187810897827"
"15401","1.4478552341461182","1.4478552341461182","1.4478552341461182"
"15402","1.7096402645111084","1.7096402645111084","1.7096402645111084"
"15403","1.6093964576721191","1.6093964576721191","1.6093964576721191"
"15404","1.329803228378296","1.329803228378296","1.329803228378296"
"15405","1.9598770141601562","1.9598770141601562","1.9598770141601562"
"15406","1.502644419670105","1.502644419670105","1.502644419670105"
"15407","1.2043061256408691","1.2043061256408691","1.2043061256408691"
"15408","1.5451687574386597","1.5451687574386597","1.5451687574386597"
"15409","1.2366254329681396","1.2366254329681396","1.2366254329681396"
"15410","1.258894681930542","1.258894681930542","1.258894681930542"
"15411","1.359750509262085","1.359750509262085","1.359750509262085"
"15412","1.2305611371994019","1.2305611371994019","1.2305611371994019"
"15413","1.2418476343154907","1.2418476343154907","1.2418476343154907"
"15414","1.7545455694198608","1.7545455694198608","1.7545455694198608"
"15415","1.289885401725769","1.289885401725769","1.289885401725769"
"15416","1.2078711986541748","1.2078711986541748","1.2078711986541748"
"15417","1.4263169765472412","1.4263169765472412","1.4263169765472412"
"15418","1.3606986999511719","1.3606986999511719","1.3606986999511719"
"15419","1.6185128688812256","1.6185128688812256","1.6185128688812256"
"15420","1.3530693054199219","1.3530693054199219","1.3530693054199219"
"15421","1.6967405080795288","1.6967405080795288","1.6967405080795288"
"15422","1.829620122909546","1.829620122909546","1.829620122909546"
"15423","1.4928603172302246","1.4928603172302246","1.4928603172302246"
"15424","1.886657953262329","1.886657953262329","1.886657953262329"
"15425","1.6921701431274414","1.6921701431274414","1.6921701431274414"
"15426","1.8178339004516602","1.8178339004516602","1.8178339004516602"
"15427","1.5830304622650146","1.5830304622650146","1.5830304622650146"
"15428","1.8640835285186768","1.8640835285186768","1.8640835285186768"
"15429","2.206968069076538","2.206968069076538","2.206968069076538"
"15430","1.801253318786621","1.801253318786621","1.801253318786621"
"15431","1.909745693206787","1.909745693206787","1.909745693206787"
"15432","1.907762050628662","1.907762050628662","1.907762050628662"
"15433","1.6629111766815186","1.6629111766815186","1.6629111766815186"
"15434","1.691850185394287","1.691850185394287","1.691850185394287"
"15435","1.7499616146087646","1.7499616146087646","1.7499616146087646"
"15436","1.617598533630371","1.617598533630371","1.617598533630371"
"15437","2.152878999710083","2.152878999710083","2.152878999710083"
"15438","1.8793010711669922","1.8793010711669922","1.8793010711669922"
"15439","1.6919612884521484","1.6919612884521484","1.6919612884521484"
"15440","1.4894235134124756","1.4894235134124756","1.4894235134124756"
"15441","1.8763315677642822","1.8763315677642822","1.8763315677642822"
"15442","1.7236719131469727","1.7236719131469727","1.7236719131469727"
"15443","1.6285357475280762","1.6285357475280762","1.6285357475280762"
"15444","1.9626398086547852","1.9626398086547852","1.9626398086547852"
"15445","1.9461314678192139","1.9461314678192139","1.9461314678192139"
"15446","1.4907379150390625","1.4907379150390625","1.4907379150390625"
"15447","1.7493451833724976","1.7493451833724976","1.7493451833724976"
"15448","1.3359254598617554","1.3359254598617554","1.3359254598617554"
"15449","1.7712154388427734","1.7712154388427734","1.7712154388427734"
"15450","1.7361526489257812","1.7361526489257812","1.7361526489257812"
"15451","1.5240979194641113","1.5240979194641113","1.5240979194641113"
"15452","1.3817867040634155","1.3817867040634155","1.3817867040634155"
"15453","1.2369016408920288","1.2369016408920288","1.2369016408920288"
"15454","1.730552077293396","1.730552077293396","1.730552077293396"
"15455","1.7432559728622437","1.7432559728622437","1.7432559728622437"
"15456","1.552512526512146","1.552512526512146","1.552512526512146"
"15457","1.8300983905792236","1.8300983905792236","1.8300983905792236"
"15458","1.5228928327560425","1.5228928327560425","1.5228928327560425"
"15459","1.667264461517334","1.667264461517334","1.667264461517334"
"15460","1.7499130964279175","1.7499130964279175","1.7499130964279175"
"15461","2.3665261268615723","2.3665261268615723","2.3665261268615723"
"15462","1.6982450485229492","1.6982450485229492","1.6982450485229492"
"15463","1.740812063217163","1.740812063217163","1.740812063217163"
"15464","1.6725929975509644","1.6725929975509644","1.6725929975509644"
"15465","1.514357566833496","1.514357566833496","1.514357566833496"
"15466","1.3842004537582397","1.3842004537582397","1.3842004537582397"
"15467","1.9058399200439453","1.9058399200439453","1.9058399200439453"
"15468","1.29470956325531","1.29470956325531","1.29470956325531"
"15469","1.751159429550171","1.751159429550171","1.751159429550171"
"15470","1.629673957824707","1.629673957824707","1.629673957824707"
"15471","1.692525863647461","1.692525863647461","1.692525863647461"
"15472","1.6381909847259521","1.6381909847259521","1.6381909847259521"
"15473","1.6700528860092163","1.6700528860092163","1.6700528860092163"
"15474","1.6624034643173218","1.6624034643173218","1.6624034643173218"
"15475","1.622219443321228","1.622219443321228","1.622219443321228"
"15476","1.6574735641479492","1.6574735641479492","1.6574735641479492"
"15477","1.5255050659179688","1.5255050659179688","1.5255050659179688"
"15478","1.826080560684204","1.826080560684204","1.826080560684204"
"15479","1.9419457912445068","1.9419457912445068","1.9419457912445068"
"15480","2.072218418121338","2.072218418121338","2.072218418121338"
"15481","1.910314917564392","1.910314917564392","1.910314917564392"
"15482","1.766444206237793","1.766444206237793","1.766444206237793"
"15483","1.6207876205444336","1.6207876205444336","1.6207876205444336"
"15484","1.4140151739120483","1.4140151739120483","1.4140151739120483"
"15485","1.80276620388031","1.80276620388031","1.80276620388031"
"15486","1.7369489669799805","1.7369489669799805","1.7369489669799805"
"15487","1.8532860279083252","1.8532860279083252","1.8532860279083252"
"15488","1.5590170621871948","1.5590170621871948","1.5590170621871948"
"15489","1.9922412633895874","1.9922412633895874","1.9922412633895874"
"15490","1.6127214431762695","1.6127214431762695","1.6127214431762695"
"15491","2.030088424682617","2.030088424682617","2.030088424682617"
"15492","2.2823214530944824","2.2823214530944824","2.2823214530944824"
"15493","1.958367109298706","1.958367109298706","1.958367109298706"
"15494","2.1105425357818604","2.1105425357818604","2.1105425357818604"
"15495","1.9883286952972412","1.9883286952972412","1.9883286952972412"
"15496","2.0764691829681396","2.0764691829681396","2.0764691829681396"
"15497","2.3914670944213867","2.3914670944213867","2.3914670944213867"
"15498","2.334479331970215","2.334479331970215","2.334479331970215"
"15499","2.197291135787964","2.197291135787964","2.197291135787964"
"15500","1.999547004699707","1.999547004699707","1.999547004699707"
"15501","1.5278630256652832","1.5278630256652832","1.5278630256652832"
"15502","2.0440707206726074","2.0440707206726074","2.0440707206726074"
"15503","1.8785279989242554","1.8785279989242554","1.8785279989242554"
"15504","1.8353341817855835","1.8353341817855835","1.8353341817855835"
"15505","2.0798375606536865","2.0798375606536865","2.0798375606536865"
"15506","2.4227166175842285","2.4227166175842285","2.4227166175842285"
"15507","2.16288161277771","2.16288161277771","2.16288161277771"
"15508","1.9960187673568726","1.9960187673568726","1.9960187673568726"
"15509","2.2239599227905273","2.2239599227905273","2.2239599227905273"
"15510","2.291192054748535","2.291192054748535","2.291192054748535"
"15511","1.8671573400497437","1.8671573400497437","1.8671573400497437"
"15512","1.8475449085235596","1.8475449085235596","1.8475449085235596"
"15513","1.8413351774215698","1.8413351774215698","1.8413351774215698"
"15514","1.9237350225448608","1.9237350225448608","1.9237350225448608"
"15515","2.024167060852051","2.024167060852051","2.024167060852051"
"15516","2.0962696075439453","2.0962696075439453","2.0962696075439453"
"15517","1.8161343336105347","1.8161343336105347","1.8161343336105347"
"15518","1.8295382261276245","1.8295382261276245","1.8295382261276245"
"15519","1.9679888486862183","1.9679888486862183","1.9679888486862183"
"15520","1.6759846210479736","1.6759846210479736","1.6759846210479736"
"15521","1.8848590850830078","1.8848590850830078","1.8848590850830078"
"15522","1.9389073848724365","1.9389073848724365","1.9389073848724365"
"15523","1.6364412307739258","1.6364412307739258","1.6364412307739258"
"15524","1.3470466136932373","1.3470466136932373","1.3470466136932373"
"15525","1.661149024963379","1.661149024963379","1.661149024963379"
"15526","1.6766999959945679","1.6766999959945679","1.6766999959945679"
"15527","1.7726168632507324","1.7726168632507324","1.7726168632507324"
"15528","1.3832569122314453","1.3832569122314453","1.3832569122314453"
"15529","1.7106435298919678","1.7106435298919678","1.7106435298919678"
"15530","1.880052089691162","1.880052089691162","1.880052089691162"
"15531","1.9004838466644287","1.9004838466644287","1.9004838466644287"
"15532","1.5606961250305176","1.5606961250305176","1.5606961250305176"
"15533","1.5503610372543335","1.5503610372543335","1.5503610372543335"
"15534","1.2044239044189453","1.2044239044189453","1.2044239044189453"
"15535","1.3913793563842773","1.3913793563842773","1.3913793563842773"
"15536","1.5183161497116089","1.5183161497116089","1.5183161497116089"
"15537","1.5488252639770508","1.5488252639770508","1.5488252639770508"
"15538","1.4321668148040771","1.4321668148040771","1.4321668148040771"
"15539","1.6560590267181396","1.6560590267181396","1.6560590267181396"
"15540","1.350368857383728","1.350368857383728","1.350368857383728"
"15541","1.2866032123565674","1.2866032123565674","1.2866032123565674"
"15542","1.3449692726135254","1.3449692726135254","1.3449692726135254"
"15543","1.7276867628097534","1.7276867628097534","1.7276867628097534"
"15544","1.4906742572784424","1.4906742572784424","1.4906742572784424"
"15545","1.4490814208984375","1.4490814208984375","1.4490814208984375"
"15546","1.5044422149658203","1.5044422149658203","1.5044422149658203"
"15547","1.6203162670135498","1.6203162670135498","1.6203162670135498"
"15548","1.1403545141220093","1.1403545141220093","1.1403545141220093"
"15549","1.7077856063842773","1.7077856063842773","1.7077856063842773"
"15550","1.4075416326522827","1.4075416326522827","1.4075416326522827"
"15551","1.1676863431930542","1.1676863431930542","1.1676863431930542"
"15552","1.3924596309661865","1.3924596309661865","1.3924596309661865"
"15553","1.3013020753860474","1.3013020753860474","1.3013020753860474"
"15554","1.3726897239685059","1.3726897239685059","1.3726897239685059"
"15555","1.3801816701889038","1.3801816701889038","1.3801816701889038"
"15556","1.7566258907318115","1.7566258907318115","1.7566258907318115"
"15557","1.4117355346679688","1.4117355346679688","1.4117355346679688"
"15558","1.540135145187378","1.540135145187378","1.540135145187378"
"15559","1.3066327571868896","1.3066327571868896","1.3066327571868896"
"15560","1.6972945928573608","1.6972945928573608","1.6972945928573608"
"15561","1.3268623352050781","1.3268623352050781","1.3268623352050781"
"15562","1.433640718460083","1.433640718460083","1.433640718460083"
"15563","1.4851330518722534","1.4851330518722534","1.4851330518722534"
"15564","1.200437068939209","1.200437068939209","1.200437068939209"
"15565","1.6097629070281982","1.6097629070281982","1.6097629070281982"
"15566","1.5036609172821045","1.5036609172821045","1.5036609172821045"
"15567","1.377936601638794","1.377936601638794","1.377936601638794"
"15568","1.584218978881836","1.584218978881836","1.584218978881836"
"15569","1.466806173324585","1.466806173324585","1.466806173324585"
"15570","1.3361177444458008","1.3361177444458008","1.3361177444458008"
"15571","1.7021987438201904","1.7021987438201904","1.7021987438201904"
"15572","1.7203142642974854","1.7203142642974854","1.7203142642974854"
"15573","1.5444163084030151","1.5444163084030151","1.5444163084030151"
"15574","1.3794596195220947","1.3794596195220947","1.3794596195220947"
"15575","1.7110785245895386","1.7110785245895386","1.7110785245895386"
"15576","1.3763337135314941","1.3763337135314941","1.3763337135314941"
"15577","1.5720810890197754","1.5720810890197754","1.5720810890197754"
"15578","1.863511085510254","1.863511085510254","1.863511085510254"
"15579","1.7566936016082764","1.7566936016082764","1.7566936016082764"
"15580","1.9128429889678955","1.9128429889678955","1.9128429889678955"
"15581","1.8168867826461792","1.8168867826461792","1.8168867826461792"
"15582","1.9165419340133667","1.9165419340133667","1.9165419340133667"
"15583","2.010904312133789","2.010904312133789","2.010904312133789"
"15584","1.8118152618408203","1.8118152618408203","1.8118152618408203"
"15585","1.8240725994110107","1.8240725994110107","1.8240725994110107"
"15586","2.0787253379821777","2.0787253379821777","2.0787253379821777"
"15587","1.6953496932983398","1.6953496932983398","1.6953496932983398"
"15588","2.1363677978515625","2.1363677978515625","2.1363677978515625"
"15589","2.07987117767334","2.07987117767334","2.07987117767334"
"15590","1.6715086698532104","1.6715086698532104","1.6715086698532104"
"15591","2.14046573638916","2.14046573638916","2.14046573638916"
"15592","2.0084543228149414","2.0084543228149414","2.0084543228149414"
"15593","1.9588212966918945","1.9588212966918945","1.9588212966918945"
"15594","1.876002550125122","1.876002550125122","1.876002550125122"
"15595","2.2099857330322266","2.2099857330322266","2.2099857330322266"
"15596","1.9786065816879272","1.9786065816879272","1.9786065816879272"
"15597","1.9566984176635742","1.9566984176635742","1.9566984176635742"
"15598","2.0072076320648193","2.0072076320648193","2.0072076320648193"
"15599","1.8646736145019531","1.8646736145019531","1.8646736145019531"
"15600","2.0641250610351562","2.0641250610351562","2.0641250610351562"
"15601","1.6511740684509277","1.6511740684509277","1.6511740684509277"
"15602","1.7198731899261475","1.7198731899261475","1.7198731899261475"
"15603","1.5368249416351318","1.5368249416351318","1.5368249416351318"
"15604","1.8219692707061768","1.8219692707061768","1.8219692707061768"
"15605","2.0385513305664062","2.0385513305664062","2.0385513305664062"
"15606","1.985282301902771","1.985282301902771","1.985282301902771"
"15607","2.006241798400879","2.006241798400879","2.006241798400879"
"15608","1.9862321615219116","1.9862321615219116","1.9862321615219116"
"15609","2.1489648818969727","2.1489648818969727","2.1489648818969727"
"15610","2.0938777923583984","2.0938777923583984","2.0938777923583984"
"15611","2.2188308238983154","2.2188308238983154","2.2188308238983154"
"15612","1.7833662033081055","1.7833662033081055","1.7833662033081055"
"15613","1.755617618560791","1.755617618560791","1.755617618560791"
"15614","2.0491976737976074","2.0491976737976074","2.0491976737976074"
"15615","1.725743293762207","1.725743293762207","1.725743293762207"
"15616","1.6634089946746826","1.6634089946746826","1.6634089946746826"
"15617","1.7297124862670898","1.7297124862670898","1.7297124862670898"
"15618","1.5780996084213257","1.5780996084213257","1.5780996084213257"
"15619","1.6374032497406006","1.6374032497406006","1.6374032497406006"
"15620","1.8364194631576538","1.8364194631576538","1.8364194631576538"
"15621","1.7049362659454346","1.7049362659454346","1.7049362659454346"
"15622","1.7945598363876343","1.7945598363876343","1.7945598363876343"
"15623","1.6578781604766846","1.6578781604766846","1.6578781604766846"
"15624","1.885267972946167","1.885267972946167","1.885267972946167"
"15625","1.8839786052703857","1.8839786052703857","1.8839786052703857"
"15626","1.8304681777954102","1.8304681777954102","1.8304681777954102"
"15627","1.976495623588562","1.976495623588562","1.976495623588562"
"15628","1.8525336980819702","1.8525336980819702","1.8525336980819702"
"15629","1.798530101776123","1.798530101776123","1.798530101776123"
"15630","2.061734676361084","2.061734676361084","2.061734676361084"
"15631","2.046689748764038","2.046689748764038","2.046689748764038"
"15632","2.0485830307006836","2.0485830307006836","2.0485830307006836"
"15633","1.7279233932495117","1.7279233932495117","1.7279233932495117"
"15634","1.871345043182373","1.871345043182373","1.871345043182373"
"15635","1.7294235229492188","1.7294235229492188","1.7294235229492188"
"15636","1.94387948513031","1.94387948513031","1.94387948513031"
"15637","1.7270259857177734","1.7270259857177734","1.7270259857177734"
"15638","1.8866691589355469","1.8866691589355469","1.8866691589355469"
"15639","1.939713478088379","1.939713478088379","1.939713478088379"
"15640","1.872847080230713","1.872847080230713","1.872847080230713"
"15641","1.6741279363632202","1.6741279363632202","1.6741279363632202"
