"Step","4Ball4BlockIDP1 - Loss/value_function","4Ball4BlockIDP1 - Loss/value_function__MIN","4Ball4BlockIDP1 - Loss/value_function__MAX"
"106","0.11297268569469451","0.11297268569469451","0.11297268569469451"
"108","0.1264016017317772","0.1264016017317772","0.1264016017317772"
"109","0.10239637456834316","0.10239637456834316","0.10239637456834316"
"111","0.11290805898606777","0.11290805898606777","0.11290805898606777"
"112","0.11173124983906746","0.11173124983906746","0.11173124983906746"
"114","0.1172477126121521","0.1172477126121521","0.1172477126121521"
"115","0.10721619911491871","0.10721619911491871","0.10721619911491871"
"116","0.1159807737916708","0.1159807737916708","0.1159807737916708"
"117","0.12098649777472019","0.12098649777472019","0.12098649777472019"
"119","0.1306196954101324","0.1306196954101324","0.1306196954101324"
"120","0.12469473890960217","0.12469473890960217","0.12469473890960217"
"121","0.13492821380496026","0.13492821380496026","0.13492821380496026"
"123","0.1279185138642788","0.1279185138642788","0.1279185138642788"
"125","0.12550195455551147","0.12550195455551147","0.12550195455551147"
"126","0.11241385228931904","0.11241385228931904","0.11241385228931904"
"128","0.1309521220624447","0.1309521220624447","0.1309521220624447"
"129","0.13283051773905755","0.13283051773905755","0.13283051773905755"
"131","0.12261850163340568","0.12261850163340568","0.12261850163340568"
"133","0.12978100813925267","0.12978100813925267","0.12978100813925267"
"134","0.12330911271274089","0.12330911271274089","0.12330911271274089"
"135","0.12993493527173997","0.12993493527173997","0.12993493527173997"
"136","0.10846093036234379","0.10846093036234379","0.10846093036234379"
"137","0.1165557537227869","0.1165557537227869","0.1165557537227869"
"138","0.12366052381694317","0.12366052381694317","0.12366052381694317"
"140","0.14795851111412048","0.14795851111412048","0.14795851111412048"
"142","0.11531908996403217","0.11531908996403217","0.11531908996403217"
"143","0.12289878241717815","0.12289878241717815","0.12289878241717815"
"145","0.11316335573792458","0.11316335573792458","0.11316335573792458"
"146","0.09950877204537392","0.09950877204537392","0.09950877204537392"
"149","0.09821548238396645","0.09821548238396645","0.09821548238396645"
"151","0.10173341259360313","0.10173341259360313","0.10173341259360313"
"152","0.09734776057302952","0.09734776057302952","0.09734776057302952"
"154","0.09666375257074833","0.09666375257074833","0.09666375257074833"
"157","0.09712135754525661","0.09712135754525661","0.09712135754525661"
"158","0.08405117131769657","0.08405117131769657","0.08405117131769657"
"159","0.08543835841119289","0.08543835841119289","0.08543835841119289"
"162","0.0828106515109539","0.0828106515109539","0.0828106515109539"
"163","0.08090947531163692","0.08090947531163692","0.08090947531163692"
"164","0.08343602940440178","0.08343602940440178","0.08343602940440178"
"165","0.09144268780946732","0.09144268780946732","0.09144268780946732"
"166","0.08524224199354649","0.08524224199354649","0.08524224199354649"
"167","0.0762621097266674","0.0762621097266674","0.0762621097266674"
"169","0.08525699004530907","0.08525699004530907","0.08525699004530907"
"172","0.07227321676909923","0.07227321676909923","0.07227321676909923"
"175","0.0881495013833046","0.0881495013833046","0.0881495013833046"
"177","0.07682307474315167","0.07682307474315167","0.07682307474315167"
"178","0.07734668850898743","0.07734668850898743","0.07734668850898743"
"179","0.07976278364658355","0.07976278364658355","0.07976278364658355"
"180","0.09239530004560947","0.09239530004560947","0.09239530004560947"
"182","0.10112133622169495","0.10112133622169495","0.10112133622169495"
"183","0.09193885140120983","0.09193885140120983","0.09193885140120983"
"184","0.08457394875586033","0.08457394875586033","0.08457394875586033"
"185","0.08568257205188275","0.08568257205188275","0.08568257205188275"
"186","0.08209991194307804","0.08209991194307804","0.08209991194307804"
"187","0.07596122846007347","0.07596122846007347","0.07596122846007347"
"188","0.07861707657575608","0.07861707657575608","0.07861707657575608"
"189","0.07644590809941292","0.07644590809941292","0.07644590809941292"
"192","0.07397730909287929","0.07397730909287929","0.07397730909287929"
"194","0.0709934551268816","0.0709934551268816","0.0709934551268816"
"195","0.11458291411399842","0.11458291411399842","0.11458291411399842"
"197","0.30417124181985855","0.30417124181985855","0.30417124181985855"
"198","0.07274754457175732","0.07274754457175732","0.07274754457175732"
"199","0.06938628517091275","0.06938628517091275","0.06938628517091275"
"206","0.06677779909223318","0.06677779909223318","0.06677779909223318"
"207","0.0698411550372839","0.0698411550372839","0.0698411550372839"
"209","0.0770518023520708","0.0770518023520708","0.0770518023520708"
"210","0.12523096837103367","0.12523096837103367","0.12523096837103367"
"211","0.12052543051540851","0.12052543051540851","0.12052543051540851"
"212","0.09035727605223656","0.09035727605223656","0.09035727605223656"
"213","0.07194358371198177","0.07194358371198177","0.07194358371198177"
"214","0.06342131532728672","0.06342131532728672","0.06342131532728672"
"216","0.05873153042048216","0.05873153042048216","0.05873153042048216"
"217","0.06515970397740603","0.06515970397740603","0.06515970397740603"
"218","0.060373242013156414","0.060373242013156414","0.060373242013156414"
"219","0.061903968639671805","0.061903968639671805","0.061903968639671805"
"221","0.061670989729464054","0.061670989729464054","0.061670989729464054"
"222","0.08548456393182277","0.08548456393182277","0.08548456393182277"
"225","0.06135033629834652","0.06135033629834652","0.06135033629834652"
"226","0.0697842475026846","0.0697842475026846","0.0697842475026846"
"227","0.06181179098784924","0.06181179098784924","0.06181179098784924"
"228","0.05650811977684498","0.05650811977684498","0.05650811977684498"
"229","0.0601041940972209","0.0601041940972209","0.0601041940972209"
"230","0.06040938850492239","0.06040938850492239","0.06040938850492239"
"231","0.053100897930562496","0.053100897930562496","0.053100897930562496"
"232","0.057432557456195354","0.057432557456195354","0.057432557456195354"
"233","0.061697741784155366","0.061697741784155366","0.061697741784155366"
"234","0.05162629373371601","0.05162629373371601","0.05162629373371601"
"236","0.04630338065326214","0.04630338065326214","0.04630338065326214"
"238","0.05927768535912037","0.05927768535912037","0.05927768535912037"
"239","0.05037145297974348","0.05037145297974348","0.05037145297974348"
"240","0.05467471610754728","0.05467471610754728","0.05467471610754728"
"241","0.06995790749788285","0.06995790749788285","0.06995790749788285"
"242","0.07418504059314728","0.07418504059314728","0.07418504059314728"
"243","0.0766317317262292","0.0766317317262292","0.0766317317262292"
"244","0.06481167115271091","0.06481167115271091","0.06481167115271091"
"245","0.06350769512355328","0.06350769512355328","0.06350769512355328"
"247","0.06333778444677592","0.06333778444677592","0.06333778444677592"
"248","0.08114966228604317","0.08114966228604317","0.08114966228604317"
"249","0.14682234302163125","0.14682234302163125","0.14682234302163125"
"251","0.07020881511271","0.07020881511271","0.07020881511271"
"252","0.075301131606102","0.075301131606102","0.075301131606102"
"253","0.11723820976912976","0.11723820976912976","0.11723820976912976"
"254","0.081588414311409","0.081588414311409","0.081588414311409"
"255","0.13585742115974425","0.13585742115974425","0.13585742115974425"
"256","0.1637380812317133","0.1637380812317133","0.1637380812317133"
"257","0.18191481977701188","0.18191481977701188","0.18191481977701188"
"258","0.17066570222377778","0.17066570222377778","0.17066570222377778"
"259","0.10045962519943714","0.10045962519943714","0.10045962519943714"
"260","0.1015892956405878","0.1015892956405878","0.1015892956405878"
"262","0.13844187706708908","0.13844187706708908","0.13844187706708908"
"264","0.1302209161221981","0.1302209161221981","0.1302209161221981"
"265","0.15487109385430814","0.15487109385430814","0.15487109385430814"
"269","0.0943363569676876","0.0943363569676876","0.0943363569676876"
"271","0.13134471364319325","0.13134471364319325","0.13134471364319325"
"275","0.10811006724834442","0.10811006724834442","0.10811006724834442"
"276","0.08137216307222843","0.08137216307222843","0.08137216307222843"
"277","0.07139179371297359","0.07139179371297359","0.07139179371297359"
"278","0.073053789883852","0.073053789883852","0.073053789883852"
"279","0.06786816343665122","0.06786816343665122","0.06786816343665122"
"280","0.06734811924397946","0.06734811924397946","0.06734811924397946"
"281","0.06656986344605684","0.06656986344605684","0.06656986344605684"
"283","0.06943260058760643","0.06943260058760643","0.06943260058760643"
"284","0.0664890568703413","0.0664890568703413","0.0664890568703413"
"285","0.06646996475756169","0.06646996475756169","0.06646996475756169"
"287","0.06927526630461216","0.06927526630461216","0.06927526630461216"
"288","0.07134694531559944","0.07134694531559944","0.07134694531559944"
"289","0.07473276108503342","0.07473276108503342","0.07473276108503342"
"290","0.07712740525603294","0.07712740525603294","0.07712740525603294"
"292","0.08748026825487613","0.08748026825487613","0.08748026825487613"
"294","0.07784364372491837","0.07784364372491837","0.07784364372491837"
"296","0.07441934011876583","0.07441934011876583","0.07441934011876583"
"297","0.07885484211146832","0.07885484211146832","0.07885484211146832"
"299","0.08377653993666172","0.08377653993666172","0.08377653993666172"
"301","0.09486250914633274","0.09486250914633274","0.09486250914633274"
"302","0.08524427004158497","0.08524427004158497","0.08524427004158497"
"303","0.07693856544792652","0.07693856544792652","0.07693856544792652"
"305","0.09003260284662247","0.09003260284662247","0.09003260284662247"
"306","0.07871918529272079","0.07871918529272079","0.07871918529272079"
"307","0.07827691473066807","0.07827691473066807","0.07827691473066807"
"309","0.08715310283005237","0.08715310283005237","0.08715310283005237"
"310","0.08996178917586803","0.08996178917586803","0.08996178917586803"
"311","0.08490158170461655","0.08490158170461655","0.08490158170461655"
"313","0.0767344381660223","0.0767344381660223","0.0767344381660223"
"314","0.07640754356980324","0.07640754356980324","0.07640754356980324"
"318","0.08557934165000916","0.08557934165000916","0.08557934165000916"
"319","0.07443487122654915","0.07443487122654915","0.07443487122654915"
"320","0.08223724588751793","0.08223724588751793","0.08223724588751793"
"321","0.10065737441182136","0.10065737441182136","0.10065737441182136"
"322","0.09281919524073601","0.09281919524073601","0.09281919524073601"
"323","0.0826038483530283","0.0826038483530283","0.0826038483530283"
"325","0.12297769263386726","0.12297769263386726","0.12297769263386726"
"326","0.10772674866020679","0.10772674866020679","0.10772674866020679"
"330","0.0732540711760521","0.0732540711760521","0.0732540711760521"
"331","0.08133253939449787","0.08133253939449787","0.08133253939449787"
"333","0.08167325332760811","0.08167325332760811","0.08167325332760811"
"334","0.08540614880621433","0.08540614880621433","0.08540614880621433"
"335","0.08768920004367828","0.08768920004367828","0.08768920004367828"
"337","0.09624835439026355","0.09624835439026355","0.09624835439026355"
"338","0.0908185239881277","0.0908185239881277","0.0908185239881277"
"339","0.1037857886403799","0.1037857886403799","0.1037857886403799"
"340","0.0939658995717764","0.0939658995717764","0.0939658995717764"
"341","0.08143053948879242","0.08143053948879242","0.08143053948879242"
"348","0.09401211775839328","0.09401211775839328","0.09401211775839328"
"349","0.09746873825788498","0.09746873825788498","0.09746873825788498"
"350","0.09822750128805638","0.09822750128805638","0.09822750128805638"
"351","0.09739745445549489","0.09739745445549489","0.09739745445549489"
"352","0.12623383924365045","0.12623383924365045","0.12623383924365045"
"353","0.08888167180120946","0.08888167180120946","0.08888167180120946"
"354","0.0853614404797554","0.0853614404797554","0.0853614404797554"
"355","0.08117956817150115","0.08117956817150115","0.08117956817150115"
"356","0.08498083502054214","0.08498083502054214","0.08498083502054214"
"357","0.08293656446039677","0.08293656446039677","0.08293656446039677"
"358","0.09323521293699741","0.09323521293699741","0.09323521293699741"
"359","0.0963770341128111","0.0963770341128111","0.0963770341128111"
"362","0.08079933300614357","0.08079933300614357","0.08079933300614357"
"364","0.08854843936860561","0.08854843936860561","0.08854843936860561"
"366","0.09483244903385639","0.09483244903385639","0.09483244903385639"
"367","0.09675058461725712","0.09675058461725712","0.09675058461725712"
"369","0.0861433744430542","0.0861433744430542","0.0861433744430542"
"370","0.09036122038960456","0.09036122038960456","0.09036122038960456"
"371","0.09836391694843769","0.09836391694843769","0.09836391694843769"
"372","0.09186441823840141","0.09186441823840141","0.09186441823840141"
"374","0.1280744306743145","0.1280744306743145","0.1280744306743145"
"380","0.09111472219228745","0.09111472219228745","0.09111472219228745"
"381","0.08968032635748387","0.08968032635748387","0.08968032635748387"
"383","0.07813022136688233","0.07813022136688233","0.07813022136688233"
"385","0.08723161742091179","0.08723161742091179","0.08723161742091179"
"386","0.10451426431536674","0.10451426431536674","0.10451426431536674"
"387","0.09949841536581516","0.09949841536581516","0.09949841536581516"
"388","0.12690291069447995","0.12690291069447995","0.12690291069447995"
"389","0.14313052147626876","0.14313052147626876","0.14313052147626876"
"390","0.15873964913189412","0.15873964913189412","0.15873964913189412"
"396","0.11092798002064228","0.11092798002064228","0.11092798002064228"
"398","0.137211187556386","0.137211187556386","0.137211187556386"
"399","0.1808254174888134","0.1808254174888134","0.1808254174888134"
"401","0.12969008982181549","0.12969008982181549","0.12969008982181549"
"402","0.18629636690020562","0.18629636690020562","0.18629636690020562"
"404","0.11479122750461102","0.11479122750461102","0.11479122750461102"
"405","0.12766023837029933","0.12766023837029933","0.12766023837029933"
"406","0.16210340522229671","0.16210340522229671","0.16210340522229671"
"407","0.1486588478088379","0.1486588478088379","0.1486588478088379"
"408","0.12471282035112381","0.12471282035112381","0.12471282035112381"
"409","0.13121171481907368","0.13121171481907368","0.13121171481907368"
"410","0.1292407836765051","0.1292407836765051","0.1292407836765051"
"411","0.14441537968814372","0.14441537968814372","0.14441537968814372"
"413","0.15088909938931466","0.15088909938931466","0.15088909938931466"
"414","0.1289210021495819","0.1289210021495819","0.1289210021495819"
"416","0.09447618611156941","0.09447618611156941","0.09447618611156941"
"417","0.10511350110173226","0.10511350110173226","0.10511350110173226"
"419","0.10368572548031807","0.10368572548031807","0.10368572548031807"
"421","0.10021549314260483","0.10021549314260483","0.10021549314260483"
"422","0.12950731329619886","0.12950731329619886","0.12950731329619886"
"427","0.09413693398237229","0.09413693398237229","0.09413693398237229"
"430","0.1104144524782896","0.1104144524782896","0.1104144524782896"
"434","0.09456316903233528","0.09456316903233528","0.09456316903233528"
"436","0.10100171566009522","0.10100171566009522","0.10100171566009522"
"437","0.10724757611751556","0.10724757611751556","0.10724757611751556"
"439","0.09111717492341995","0.09111717492341995","0.09111717492341995"
"440","0.09814095385372638","0.09814095385372638","0.09814095385372638"
"444","0.10508407689630986","0.10508407689630986","0.10508407689630986"
"445","0.09373116269707679","0.09373116269707679","0.09373116269707679"
"447","0.10538340508937835","0.10538340508937835","0.10538340508937835"
"450","0.1057872410863638","0.1057872410863638","0.1057872410863638"
"451","0.09674262553453446","0.09674262553453446","0.09674262553453446"
"452","0.08565026856958866","0.08565026856958866","0.08565026856958866"
"453","0.0906287357211113","0.0906287357211113","0.0906287357211113"
"455","0.09212261997163296","0.09212261997163296","0.09212261997163296"
"456","0.09848005846142768","0.09848005846142768","0.09848005846142768"
"457","0.10483632534742356","0.10483632534742356","0.10483632534742356"
"459","0.10378102287650108","0.10378102287650108","0.10378102287650108"
"460","0.1026342261582613","0.1026342261582613","0.1026342261582613"
"461","0.09541066847741604","0.09541066847741604","0.09541066847741604"
"462","0.10262532196938992","0.10262532196938992","0.10262532196938992"
"463","0.09856230281293392","0.09856230281293392","0.09856230281293392"
"464","0.09850285723805427","0.09850285723805427","0.09850285723805427"
"466","0.10222620815038681","0.10222620815038681","0.10222620815038681"
"468","0.11289599090814591","0.11289599090814591","0.11289599090814591"
"469","0.12079982496798039","0.12079982496798039","0.12079982496798039"
"470","0.1259839113801718","0.1259839113801718","0.1259839113801718"
"471","0.13231714777648448","0.13231714777648448","0.13231714777648448"
"472","0.1094072364270687","0.1094072364270687","0.1094072364270687"
"473","0.10251487754285335","0.10251487754285335","0.10251487754285335"
"474","0.1109738890081644","0.1109738890081644","0.1109738890081644"
"475","0.10404154397547245","0.10404154397547245","0.10404154397547245"
"477","0.10927401259541511","0.10927401259541511","0.10927401259541511"
"480","0.11776232905685902","0.11776232905685902","0.11776232905685902"
"482","0.12858432829380034","0.12858432829380034","0.12858432829380034"
"483","0.12717441357672216","0.12717441357672216","0.12717441357672216"
"484","0.1384247601032257","0.1384247601032257","0.1384247601032257"
"485","0.13227065429091453","0.13227065429091453","0.13227065429091453"
"490","0.0992240596562624","0.0992240596562624","0.0992240596562624"
"494","0.12099600471556186","0.12099600471556186","0.12099600471556186"
"495","0.12054285369813442","0.12054285369813442","0.12054285369813442"
"496","0.11551747880876065","0.11551747880876065","0.11551747880876065"
"497","0.11162216700613499","0.11162216700613499","0.11162216700613499"
"500","0.10837113782763481","0.10837113782763481","0.10837113782763481"
"502","0.09682710506021977","0.09682710506021977","0.09682710506021977"
"503","0.10421049855649471","0.10421049855649471","0.10421049855649471"
"505","0.10862772017717362","0.10862772017717362","0.10862772017717362"
"506","0.12316125631332397","0.12316125631332397","0.12316125631332397"
"507","0.11897257827222348","0.11897257827222348","0.11897257827222348"
"510","0.12696775384247302","0.12696775384247302","0.12696775384247302"
"512","0.11649690344929695","0.11649690344929695","0.11649690344929695"
"516","0.13369953446090221","0.13369953446090221","0.13369953446090221"
"517","0.11317853778600692","0.11317853778600692","0.11317853778600692"
"518","0.11987798735499382","0.11987798735499382","0.11987798735499382"
"519","0.13138022534549237","0.13138022534549237","0.13138022534549237"
"520","0.23980076164007186","0.23980076164007186","0.23980076164007186"
"522","0.12423592507839203","0.12423592507839203","0.12423592507839203"
"523","0.12898916527628898","0.12898916527628898","0.12898916527628898"
"524","0.1246107891201973","0.1246107891201973","0.1246107891201973"
"525","0.11087455749511718","0.11087455749511718","0.11087455749511718"
"531","0.13155606649816037","0.13155606649816037","0.13155606649816037"
"533","0.11987538263201714","0.11987538263201714","0.11987538263201714"
"534","0.1290231876075268","0.1290231876075268","0.1290231876075268"
"535","0.12148710712790489","0.12148710712790489","0.12148710712790489"
"537","0.13228354528546332","0.13228354528546332","0.13228354528546332"
"538","0.13833605982363223","0.13833605982363223","0.13833605982363223"
"539","0.1368537735193968","0.1368537735193968","0.1368537735193968"
"541","0.11427499055862426","0.11427499055862426","0.11427499055862426"
"543","0.13063299767673014","0.13063299767673014","0.13063299767673014"
"546","0.21065505519509314","0.21065505519509314","0.21065505519509314"
"547","0.15115538090467454","0.15115538090467454","0.15115538090467454"
"549","0.11548351868987083","0.11548351868987083","0.11548351868987083"
"551","0.11447959542274475","0.11447959542274475","0.11447959542274475"
"553","0.12409158870577812","0.12409158870577812","0.12409158870577812"
"554","0.10648595914244652","0.10648595914244652","0.10648595914244652"
"555","0.11988253854215145","0.11988253854215145","0.11988253854215145"
"557","0.13633774667978288","0.13633774667978288","0.13633774667978288"
"558","0.11459994539618493","0.11459994539618493","0.11459994539618493"
"559","0.12099199928343296","0.12099199928343296","0.12099199928343296"
"560","0.10744202546775342","0.10744202546775342","0.10744202546775342"
"561","0.1140163354575634","0.1140163354575634","0.1140163354575634"
"564","0.1062673669308424","0.1062673669308424","0.1062673669308424"
"566","0.09744406007230282","0.09744406007230282","0.09744406007230282"
"567","0.10750198848545552","0.10750198848545552","0.10750198848545552"
"569","0.11826918385922909","0.11826918385922909","0.11826918385922909"
"570","0.12150047011673451","0.12150047011673451","0.12150047011673451"
"572","0.10289403311908245","0.10289403311908245","0.10289403311908245"
"573","0.10968029722571374","0.10968029722571374","0.10968029722571374"
"575","0.11325750313699245","0.11325750313699245","0.11325750313699245"
"576","0.10861850194633008","0.10861850194633008","0.10861850194633008"
"577","0.11500786170363426","0.11500786170363426","0.11500786170363426"
"578","0.11492676474153996","0.11492676474153996","0.11492676474153996"
"579","0.11029109731316566","0.11029109731316566","0.11029109731316566"
"580","0.10501640401780606","0.10501640401780606","0.10501640401780606"
"581","0.11397863477468491","0.11397863477468491","0.11397863477468491"
"582","0.10809600949287415","0.10809600949287415","0.10809600949287415"
"583","0.12113560363650322","0.12113560363650322","0.12113560363650322"
"584","0.12726162374019623","0.12726162374019623","0.12726162374019623"
"585","0.17113938704133033","0.17113938704133033","0.17113938704133033"
"586","0.3052124686539173","0.3052124686539173","0.3052124686539173"
"589","0.134752182289958","0.134752182289958","0.134752182289958"
"590","0.1152505699545145","0.1152505699545145","0.1152505699545145"
"592","0.0997152205556631","0.0997152205556631","0.0997152205556631"
"593","0.11640243381261825","0.11640243381261825","0.11640243381261825"
"595","0.11024706736207009","0.11024706736207009","0.11024706736207009"
"599","0.10510698966681957","0.10510698966681957","0.10510698966681957"
"601","0.10248155146837234","0.10248155146837234","0.10248155146837234"
"603","0.10514705888926983","0.10514705888926983","0.10514705888926983"
"604","0.12124183736741542","0.12124183736741542","0.12124183736741542"
"606","0.12078668586909772","0.12078668586909772","0.12078668586909772"
"607","0.11007651537656785","0.11007651537656785","0.11007651537656785"
"608","0.11593560166656972","0.11593560166656972","0.11593560166656972"
"610","0.11984233818948269","0.11984233818948269","0.11984233818948269"
"611","0.10815675742924213","0.10815675742924213","0.10815675742924213"
"613","0.11779865920543671","0.11779865920543671","0.11779865920543671"
"614","0.12314419597387313","0.12314419597387313","0.12314419597387313"
"615","0.12892911955714226","0.12892911955714226","0.12892911955714226"
"617","0.15381282791495324","0.15381282791495324","0.15381282791495324"
"619","0.11496010720729828","0.11496010720729828","0.11496010720729828"
"620","0.13391793966293336","0.13391793966293336","0.13391793966293336"
"622","0.18223899826407433","0.18223899826407433","0.18223899826407433"
"623","0.1635917454957962","0.1635917454957962","0.1635917454957962"
"624","0.22247122675180436","0.22247122675180436","0.22247122675180436"
"625","0.14616265371441842","0.14616265371441842","0.14616265371441842"
"626","0.15636995807290077","0.15636995807290077","0.15636995807290077"
"629","0.10876102149486541","0.10876102149486541","0.10876102149486541"
"631","0.12389373779296875","0.12389373779296875","0.12389373779296875"
"632","0.11375451870262623","0.11375451870262623","0.11375451870262623"
"633","0.116415686160326","0.116415686160326","0.116415686160326"
"634","0.1331385463476181","0.1331385463476181","0.1331385463476181"
"639","0.11198973916471004","0.11198973916471004","0.11198973916471004"
"640","0.13429927751421927","0.13429927751421927","0.13429927751421927"
"642","0.13934902735054494","0.13934902735054494","0.13934902735054494"
"643","0.10534274503588677","0.10534274503588677","0.10534274503588677"
"644","0.1219884917140007","0.1219884917140007","0.1219884917140007"
"645","0.11460555829107762","0.11460555829107762","0.11460555829107762"
"646","0.11760244145989418","0.11760244145989418","0.11760244145989418"
"648","0.1237323123961687","0.1237323123961687","0.1237323123961687"
"649","0.11327504366636276","0.11327504366636276","0.11327504366636276"
"653","0.13104871548712255","0.13104871548712255","0.13104871548712255"
"654","0.1239735208451748","0.1239735208451748","0.1239735208451748"
"657","0.09733805805444717","0.09733805805444717","0.09733805805444717"
"658","0.12436501644551753","0.12436501644551753","0.12436501644551753"
"659","0.11516249515116214","0.11516249515116214","0.11516249515116214"
"661","0.11633098758757114","0.11633098758757114","0.11633098758757114"
"663","0.11255166158080102","0.11255166158080102","0.11255166158080102"
"664","0.12060786671936512","0.12060786671936512","0.12060786671936512"
"665","0.11382472142577171","0.11382472142577171","0.11382472142577171"
"666","0.10321291461586952","0.10321291461586952","0.10321291461586952"
"667","0.10615330934524536","0.10615330934524536","0.10615330934524536"
"668","0.10855469703674317","0.10855469703674317","0.10855469703674317"
"669","0.10950456000864506","0.10950456000864506","0.10950456000864506"
"670","0.12098359987139702","0.12098359987139702","0.12098359987139702"
"671","0.1283541139215231","0.1283541139215231","0.1283541139215231"
"673","0.0998078215867281","0.0998078215867281","0.0998078215867281"
"674","0.12775811590254307","0.12775811590254307","0.12775811590254307"
"679","0.12305154204368592","0.12305154204368592","0.12305154204368592"
"680","0.10186639241874218","0.10186639241874218","0.10186639241874218"
"681","0.1132880050688982","0.1132880050688982","0.1132880050688982"
"683","0.12024682424962521","0.12024682424962521","0.12024682424962521"
"684","0.12036545053124428","0.12036545053124428","0.12036545053124428"
"686","0.13330330587923528","0.13330330587923528","0.13330330587923528"
"687","0.14164129011332988","0.14164129011332988","0.14164129011332988"
"688","0.13637769222259521","0.13637769222259521","0.13637769222259521"
"689","0.13508436568081378","0.13508436568081378","0.13508436568081378"
"690","0.14123398661613465","0.14123398661613465","0.14123398661613465"
"691","0.11852965354919434","0.11852965354919434","0.11852965354919434"
