"Step","03Blind - Metrics/targetPosition/error_pos_2d","03Blind - Metrics/targetPosition/error_pos_2d__MIN","03Blind - Metrics/targetPosition/error_pos_2d__MAX"
"1387","4.471043586730957","4.471043586730957","4.471043586730957"
"1388","4.582586288452148","4.582586288452148","4.582586288452148"
"1389","4.578514099121094","4.578514099121094","4.578514099121094"
"1390","4.207751274108887","4.207751274108887","4.207751274108887"
"1391","4.552140712738037","4.552140712738037","4.552140712738037"
"1392","4.446485996246338","4.446485996246338","4.446485996246338"
"1393","4.594751358032227","4.594751358032227","4.594751358032227"
"1394","4.295815467834473","4.295815467834473","4.295815467834473"
"1395","4.492212295532227","4.492212295532227","4.492212295532227"
"1396","4.600130081176758","4.600130081176758","4.600130081176758"
"1397","4.388495922088623","4.388495922088623","4.388495922088623"
"1398","4.583593368530273","4.583593368530273","4.583593368530273"
"1399","4.509820938110352","4.509820938110352","4.509820938110352"
"1400","4.393437385559082","4.393437385559082","4.393437385559082"
"1401","4.5808329582214355","4.5808329582214355","4.5808329582214355"
"1402","4.5824480056762695","4.5824480056762695","4.5824480056762695"
"1403","4.524245738983154","4.524245738983154","4.524245738983154"
"1404","4.553754806518555","4.553754806518555","4.553754806518555"
"1405","4.494009494781494","4.494009494781494","4.494009494781494"
"1406","4.360080242156982","4.360080242156982","4.360080242156982"
"1407","4.711850643157959","4.711850643157959","4.711850643157959"
"1408","4.58601713180542","4.58601713180542","4.58601713180542"
"1409","4.2889604568481445","4.2889604568481445","4.2889604568481445"
"1410","4.634406566619873","4.634406566619873","4.634406566619873"
"1411","4.345506191253662","4.345506191253662","4.345506191253662"
"1412","4.514103889465332","4.514103889465332","4.514103889465332"
"1413","4.484896659851074","4.484896659851074","4.484896659851074"
"1414","4.6824445724487305","4.6824445724487305","4.6824445724487305"
"1415","4.643575668334961","4.643575668334961","4.643575668334961"
"1416","4.637664794921875","4.637664794921875","4.637664794921875"
"1417","4.682482719421387","4.682482719421387","4.682482719421387"
"1418","4.571439266204834","4.571439266204834","4.571439266204834"
"1419","4.4765424728393555","4.4765424728393555","4.4765424728393555"
"1420","4.486088752746582","4.486088752746582","4.486088752746582"
"1421","4.392391204833984","4.392391204833984","4.392391204833984"
"1422","4.4756574630737305","4.4756574630737305","4.4756574630737305"
"1423","4.648176193237305","4.648176193237305","4.648176193237305"
"1424","4.610029697418213","4.610029697418213","4.610029697418213"
"1425","4.469454765319824","4.469454765319824","4.469454765319824"
"1426","4.450298309326172","4.450298309326172","4.450298309326172"
"1427","4.556038856506348","4.556038856506348","4.556038856506348"
"1428","4.5668840408325195","4.5668840408325195","4.5668840408325195"
"1429","4.532336711883545","4.532336711883545","4.532336711883545"
"1430","4.458652019500732","4.458652019500732","4.458652019500732"
"1431","4.595488548278809","4.595488548278809","4.595488548278809"
"1432","4.538656234741211","4.538656234741211","4.538656234741211"
"1433","4.4285173416137695","4.4285173416137695","4.4285173416137695"
"1434","4.551918983459473","4.551918983459473","4.551918983459473"
"1435","4.439416408538818","4.439416408538818","4.439416408538818"
"1436","4.47432279586792","4.47432279586792","4.47432279586792"
"1437","4.748270034790039","4.748270034790039","4.748270034790039"
"1438","4.464290618896484","4.464290618896484","4.464290618896484"
"1439","4.694121837615967","4.694121837615967","4.694121837615967"
"1440","4.6272478103637695","4.6272478103637695","4.6272478103637695"
"1441","4.6767120361328125","4.6767120361328125","4.6767120361328125"
"1442","4.46360969543457","4.46360969543457","4.46360969543457"
"1443","4.530298709869385","4.530298709869385","4.530298709869385"
"1444","4.480710983276367","4.480710983276367","4.480710983276367"
"1445","4.5191144943237305","4.5191144943237305","4.5191144943237305"
"1446","4.600646495819092","4.600646495819092","4.600646495819092"
"1447","4.465502738952637","4.465502738952637","4.465502738952637"
"1448","4.6246747970581055","4.6246747970581055","4.6246747970581055"
"1449","4.3774285316467285","4.3774285316467285","4.3774285316467285"
"1450","4.544932842254639","4.544932842254639","4.544932842254639"
"1451","4.467520236968994","4.467520236968994","4.467520236968994"
"1452","4.603143692016602","4.603143692016602","4.603143692016602"
"1453","4.5180487632751465","4.5180487632751465","4.5180487632751465"
"1454","4.683726787567139","4.683726787567139","4.683726787567139"
"1455","4.6170172691345215","4.6170172691345215","4.6170172691345215"
"1456","4.44135046005249","4.44135046005249","4.44135046005249"
"1457","4.430802822113037","4.430802822113037","4.430802822113037"
"1458","4.642324447631836","4.642324447631836","4.642324447631836"
"1459","4.482006549835205","4.482006549835205","4.482006549835205"
"1460","4.430739879608154","4.430739879608154","4.430739879608154"
"1461","4.468667507171631","4.468667507171631","4.468667507171631"
"1462","4.623662948608398","4.623662948608398","4.623662948608398"
"1463","4.488590240478516","4.488590240478516","4.488590240478516"
"1464","4.574657440185547","4.574657440185547","4.574657440185547"
"1465","4.515072822570801","4.515072822570801","4.515072822570801"
"1466","4.614365577697754","4.614365577697754","4.614365577697754"
"1467","4.587057590484619","4.587057590484619","4.587057590484619"
"1468","4.5593461990356445","4.5593461990356445","4.5593461990356445"
"1469","4.5688910484313965","4.5688910484313965","4.5688910484313965"
"1470","4.670936584472656","4.670936584472656","4.670936584472656"
"1471","4.384993553161621","4.384993553161621","4.384993553161621"
"1472","4.646761894226074","4.646761894226074","4.646761894226074"
"1473","4.573649883270264","4.573649883270264","4.573649883270264"
"1474","4.603642463684082","4.603642463684082","4.603642463684082"
"1475","4.64818811416626","4.64818811416626","4.64818811416626"
"1476","4.504192352294922","4.504192352294922","4.504192352294922"
"1477","4.703044891357422","4.703044891357422","4.703044891357422"
"1478","4.44320821762085","4.44320821762085","4.44320821762085"
"1479","4.5276336669921875","4.5276336669921875","4.5276336669921875"
"1480","4.453713893890381","4.453713893890381","4.453713893890381"
"1481","4.582039833068848","4.582039833068848","4.582039833068848"
"1482","4.634340286254883","4.634340286254883","4.634340286254883"
"1483","4.529383659362793","4.529383659362793","4.529383659362793"
"1484","4.813868522644043","4.813868522644043","4.813868522644043"
"1485","4.417525291442871","4.417525291442871","4.417525291442871"
"1486","4.534189224243164","4.534189224243164","4.534189224243164"
"1487","4.481616497039795","4.481616497039795","4.481616497039795"
"1488","4.576979637145996","4.576979637145996","4.576979637145996"
"1489","4.445551872253418","4.445551872253418","4.445551872253418"
"1490","4.518568992614746","4.518568992614746","4.518568992614746"
"1491","4.50432014465332","4.50432014465332","4.50432014465332"
"1492","4.412238121032715","4.412238121032715","4.412238121032715"
"1493","4.666699409484863","4.666699409484863","4.666699409484863"
"1494","4.468982696533203","4.468982696533203","4.468982696533203"
"1495","4.5825886726379395","4.5825886726379395","4.5825886726379395"
"1496","4.536929607391357","4.536929607391357","4.536929607391357"
"1497","4.414586067199707","4.414586067199707","4.414586067199707"
"1498","4.40322208404541","4.40322208404541","4.40322208404541"
"1499","4.477334022521973","4.477334022521973","4.477334022521973"
"1500","4.550098419189453","4.550098419189453","4.550098419189453"
"1501","4.572000026702881","4.572000026702881","4.572000026702881"
"1502","4.561192512512207","4.561192512512207","4.561192512512207"
"1503","4.475295066833496","4.475295066833496","4.475295066833496"
"1504","4.423617839813232","4.423617839813232","4.423617839813232"
"1505","4.321603775024414","4.321603775024414","4.321603775024414"
"1506","4.488227367401123","4.488227367401123","4.488227367401123"
"1507","4.537832260131836","4.537832260131836","4.537832260131836"
"1508","4.601877689361572","4.601877689361572","4.601877689361572"
"1509","4.449100017547607","4.449100017547607","4.449100017547607"
"1510","4.658909797668457","4.658909797668457","4.658909797668457"
"1511","4.622069358825684","4.622069358825684","4.622069358825684"
"1512","4.510676860809326","4.510676860809326","4.510676860809326"
"1513","4.491071701049805","4.491071701049805","4.491071701049805"
"1514","4.492164134979248","4.492164134979248","4.492164134979248"
"1515","4.6160664558410645","4.6160664558410645","4.6160664558410645"
"1516","4.47756290435791","4.47756290435791","4.47756290435791"
"1517","4.486783981323242","4.486783981323242","4.486783981323242"
"1518","4.45030403137207","4.45030403137207","4.45030403137207"
"1519","4.466670989990234","4.466670989990234","4.466670989990234"
"1520","4.6533098220825195","4.6533098220825195","4.6533098220825195"
"1521","4.416845321655273","4.416845321655273","4.416845321655273"
"1522","4.58309268951416","4.58309268951416","4.58309268951416"
"1523","4.624387264251709","4.624387264251709","4.624387264251709"
"1524","4.681328773498535","4.681328773498535","4.681328773498535"
"1525","4.706276893615723","4.706276893615723","4.706276893615723"
"1526","4.609498500823975","4.609498500823975","4.609498500823975"
"1527","4.409833908081055","4.409833908081055","4.409833908081055"
"1528","4.709551811218262","4.709551811218262","4.709551811218262"
"1529","4.5854363441467285","4.5854363441467285","4.5854363441467285"
"1530","4.696137428283691","4.696137428283691","4.696137428283691"
"1531","4.604905128479004","4.604905128479004","4.604905128479004"
"1532","4.584402084350586","4.584402084350586","4.584402084350586"
"1533","4.632121562957764","4.632121562957764","4.632121562957764"
"1534","4.4374847412109375","4.4374847412109375","4.4374847412109375"
"1535","4.442855358123779","4.442855358123779","4.442855358123779"
"1536","4.4230241775512695","4.4230241775512695","4.4230241775512695"
"1537","4.5574870109558105","4.5574870109558105","4.5574870109558105"
"1538","4.559274673461914","4.559274673461914","4.559274673461914"
"1539","4.535458564758301","4.535458564758301","4.535458564758301"
"1540","4.609569072723389","4.609569072723389","4.609569072723389"
"1541","4.431095600128174","4.431095600128174","4.431095600128174"
"1542","4.482186794281006","4.482186794281006","4.482186794281006"
"1543","4.478363990783691","4.478363990783691","4.478363990783691"
"1544","4.488592147827148","4.488592147827148","4.488592147827148"
"1545","4.453637599945068","4.453637599945068","4.453637599945068"
"1546","4.497782230377197","4.497782230377197","4.497782230377197"
"1547","4.5400519371032715","4.5400519371032715","4.5400519371032715"
"1548","4.589564323425293","4.589564323425293","4.589564323425293"
"1549","4.544586658477783","4.544586658477783","4.544586658477783"
"1550","4.556095123291016","4.556095123291016","4.556095123291016"
"1551","4.639578819274902","4.639578819274902","4.639578819274902"
"1552","4.61467170715332","4.61467170715332","4.61467170715332"
"1553","4.453084945678711","4.453084945678711","4.453084945678711"
"1554","4.53558874130249","4.53558874130249","4.53558874130249"
"1555","4.43263578414917","4.43263578414917","4.43263578414917"
"1556","4.528003692626953","4.528003692626953","4.528003692626953"
"1557","4.430719375610352","4.430719375610352","4.430719375610352"
"1558","4.609208106994629","4.609208106994629","4.609208106994629"
"1559","4.566902160644531","4.566902160644531","4.566902160644531"
"1560","4.411435127258301","4.411435127258301","4.411435127258301"
"1561","4.612601280212402","4.612601280212402","4.612601280212402"
"1562","4.584531307220459","4.584531307220459","4.584531307220459"
"1563","4.550646781921387","4.550646781921387","4.550646781921387"
"1564","4.468575477600098","4.468575477600098","4.468575477600098"
"1565","4.672388553619385","4.672388553619385","4.672388553619385"
"1566","4.338197231292725","4.338197231292725","4.338197231292725"
"1567","4.463620662689209","4.463620662689209","4.463620662689209"
"1568","4.3728766441345215","4.3728766441345215","4.3728766441345215"
"1569","4.473381042480469","4.473381042480469","4.473381042480469"
"1570","4.546560764312744","4.546560764312744","4.546560764312744"
"1571","4.51314115524292","4.51314115524292","4.51314115524292"
"1572","4.468142032623291","4.468142032623291","4.468142032623291"
"1573","4.580801010131836","4.580801010131836","4.580801010131836"
"1574","4.537728786468506","4.537728786468506","4.537728786468506"
"1575","4.4948649406433105","4.4948649406433105","4.4948649406433105"
"1576","4.60347843170166","4.60347843170166","4.60347843170166"
"1577","4.504336357116699","4.504336357116699","4.504336357116699"
"1578","4.509674072265625","4.509674072265625","4.509674072265625"
"1579","4.407936096191406","4.407936096191406","4.407936096191406"
"1580","4.504614353179932","4.504614353179932","4.504614353179932"
"1581","4.506874084472656","4.506874084472656","4.506874084472656"
"1582","4.550958156585693","4.550958156585693","4.550958156585693"
"1583","4.448776721954346","4.448776721954346","4.448776721954346"
"1584","4.612325668334961","4.612325668334961","4.612325668334961"
"1585","4.647056579589844","4.647056579589844","4.647056579589844"
"1586","4.587540626525879","4.587540626525879","4.587540626525879"
"1587","4.535403728485107","4.535403728485107","4.535403728485107"
"1588","4.602525234222412","4.602525234222412","4.602525234222412"
"1589","4.555694103240967","4.555694103240967","4.555694103240967"
"1590","4.48835563659668","4.48835563659668","4.48835563659668"
"1591","4.600996017456055","4.600996017456055","4.600996017456055"
"1592","4.532090187072754","4.532090187072754","4.532090187072754"
"1593","4.510485649108887","4.510485649108887","4.510485649108887"
"1594","4.727187156677246","4.727187156677246","4.727187156677246"
"1595","4.522006034851074","4.522006034851074","4.522006034851074"
"1596","4.587149143218994","4.587149143218994","4.587149143218994"
"1597","4.74309778213501","4.74309778213501","4.74309778213501"
"1598","4.542557716369629","4.542557716369629","4.542557716369629"
"1599","4.447956085205078","4.447956085205078","4.447956085205078"
"1600","4.765809535980225","4.765809535980225","4.765809535980225"
"1601","4.30802583694458","4.30802583694458","4.30802583694458"
"1602","4.477259635925293","4.477259635925293","4.477259635925293"
"1603","4.867904186248779","4.867904186248779","4.867904186248779"
"1604","4.44582462310791","4.44582462310791","4.44582462310791"
"1605","4.503142356872559","4.503142356872559","4.503142356872559"
"1606","4.783991813659668","4.783991813659668","4.783991813659668"
"1607","4.4948835372924805","4.4948835372924805","4.4948835372924805"
"1608","4.537345886230469","4.537345886230469","4.537345886230469"
"1609","4.481052398681641","4.481052398681641","4.481052398681641"
"1610","4.407193183898926","4.407193183898926","4.407193183898926"
"1611","4.5215163230896","4.5215163230896","4.5215163230896"
"1612","4.481589317321777","4.481589317321777","4.481589317321777"
"1613","4.326971054077148","4.326971054077148","4.326971054077148"
"1614","4.432546138763428","4.432546138763428","4.432546138763428"
"1615","4.519345283508301","4.519345283508301","4.519345283508301"
"1616","4.4466872215271","4.4466872215271","4.4466872215271"
"1617","4.51038122177124","4.51038122177124","4.51038122177124"
"1618","4.436108589172363","4.436108589172363","4.436108589172363"
"1619","4.56983757019043","4.56983757019043","4.56983757019043"
"1620","4.5008440017700195","4.5008440017700195","4.5008440017700195"
"1621","4.349414825439453","4.349414825439453","4.349414825439453"
"1622","4.733156204223633","4.733156204223633","4.733156204223633"
"1623","4.596800327301025","4.596800327301025","4.596800327301025"
"1624","4.590972900390625","4.590972900390625","4.590972900390625"
"1625","4.580235958099365","4.580235958099365","4.580235958099365"
"1626","4.406587600708008","4.406587600708008","4.406587600708008"
"1627","4.366348743438721","4.366348743438721","4.366348743438721"
"1628","4.501223564147949","4.501223564147949","4.501223564147949"
"1629","4.4134931564331055","4.4134931564331055","4.4134931564331055"
"1630","4.460107803344727","4.460107803344727","4.460107803344727"
"1631","4.454793930053711","4.454793930053711","4.454793930053711"
"1632","4.319743633270264","4.319743633270264","4.319743633270264"
"1633","4.576018333435059","4.576018333435059","4.576018333435059"
"1634","4.401792049407959","4.401792049407959","4.401792049407959"
"1635","4.384034156799316","4.384034156799316","4.384034156799316"
"1636","4.3908233642578125","4.3908233642578125","4.3908233642578125"
"1637","4.625085830688477","4.625085830688477","4.625085830688477"
"1638","4.5185441970825195","4.5185441970825195","4.5185441970825195"
"1639","4.453742027282715","4.453742027282715","4.453742027282715"
"1640","4.5694899559021","4.5694899559021","4.5694899559021"
"1641","4.279263973236084","4.279263973236084","4.279263973236084"
"1642","4.3843488693237305","4.3843488693237305","4.3843488693237305"
"1643","4.858975410461426","4.858975410461426","4.858975410461426"
"1644","4.657786846160889","4.657786846160889","4.657786846160889"
"1645","4.471870422363281","4.471870422363281","4.471870422363281"
"1646","4.547416687011719","4.547416687011719","4.547416687011719"
"1647","4.500639915466309","4.500639915466309","4.500639915466309"
"1648","4.455897331237793","4.455897331237793","4.455897331237793"
"1649","4.350008964538574","4.350008964538574","4.350008964538574"
"1650","4.4770002365112305","4.4770002365112305","4.4770002365112305"
"1651","4.609711647033691","4.609711647033691","4.609711647033691"
"1652","4.645598411560059","4.645598411560059","4.645598411560059"
"1653","4.340906143188477","4.340906143188477","4.340906143188477"
"1654","4.544859886169434","4.544859886169434","4.544859886169434"
"1655","4.471355438232422","4.471355438232422","4.471355438232422"
"1656","4.409208297729492","4.409208297729492","4.409208297729492"
"1657","4.278983116149902","4.278983116149902","4.278983116149902"
"1658","4.475466728210449","4.475466728210449","4.475466728210449"
"1659","4.448174476623535","4.448174476623535","4.448174476623535"
"1660","4.348470211029053","4.348470211029053","4.348470211029053"
"1661","4.501915454864502","4.501915454864502","4.501915454864502"
"1662","4.454699993133545","4.454699993133545","4.454699993133545"
"1663","4.392467975616455","4.392467975616455","4.392467975616455"
"1664","4.480828285217285","4.480828285217285","4.480828285217285"
"1665","4.490425109863281","4.490425109863281","4.490425109863281"
"1666","4.3624725341796875","4.3624725341796875","4.3624725341796875"
"1667","4.347463130950928","4.347463130950928","4.347463130950928"
"1668","4.572376251220703","4.572376251220703","4.572376251220703"
"1669","4.393561840057373","4.393561840057373","4.393561840057373"
"1670","4.440160751342773","4.440160751342773","4.440160751342773"
"1671","4.544882774353027","4.544882774353027","4.544882774353027"
"1672","4.511266231536865","4.511266231536865","4.511266231536865"
"1673","4.54229736328125","4.54229736328125","4.54229736328125"
"1674","4.520247459411621","4.520247459411621","4.520247459411621"
"1675","4.520042419433594","4.520042419433594","4.520042419433594"
"1676","4.485988616943359","4.485988616943359","4.485988616943359"
"1677","4.581389904022217","4.581389904022217","4.581389904022217"
"1678","4.414944648742676","4.414944648742676","4.414944648742676"
"1679","4.416472911834717","4.416472911834717","4.416472911834717"
"1680","4.231502056121826","4.231502056121826","4.231502056121826"
"1681","4.497103691101074","4.497103691101074","4.497103691101074"
"1682","4.439156532287598","4.439156532287598","4.439156532287598"
"1683","4.674415588378906","4.674415588378906","4.674415588378906"
"1684","4.572877883911133","4.572877883911133","4.572877883911133"
"1685","4.470235824584961","4.470235824584961","4.470235824584961"
"1686","4.343493938446045","4.343493938446045","4.343493938446045"
"1687","4.564353942871094","4.564353942871094","4.564353942871094"
"1688","4.556533336639404","4.556533336639404","4.556533336639404"
"1689","4.346006393432617","4.346006393432617","4.346006393432617"
"1690","4.415807723999023","4.415807723999023","4.415807723999023"
"1691","4.607678413391113","4.607678413391113","4.607678413391113"
"1692","4.345621109008789","4.345621109008789","4.345621109008789"
"1693","4.424846649169922","4.424846649169922","4.424846649169922"
"1694","4.465470314025879","4.465470314025879","4.465470314025879"
"1695","4.483153343200684","4.483153343200684","4.483153343200684"
"1696","4.325292587280273","4.325292587280273","4.325292587280273"
"1697","4.712493896484375","4.712493896484375","4.712493896484375"
"1698","4.341625213623047","4.341625213623047","4.341625213623047"
"1699","4.347334384918213","4.347334384918213","4.347334384918213"
"1700","4.67566442489624","4.67566442489624","4.67566442489624"
"1701","4.598292827606201","4.598292827606201","4.598292827606201"
"1702","4.3727030754089355","4.3727030754089355","4.3727030754089355"
"1703","4.435943603515625","4.435943603515625","4.435943603515625"
"1704","4.2663798332214355","4.2663798332214355","4.2663798332214355"
"1705","4.839400768280029","4.839400768280029","4.839400768280029"
"1706","4.39704704284668","4.39704704284668","4.39704704284668"
"1707","4.432880401611328","4.432880401611328","4.432880401611328"
"1708","4.455818176269531","4.455818176269531","4.455818176269531"
"1709","4.280386924743652","4.280386924743652","4.280386924743652"
"1710","4.395766258239746","4.395766258239746","4.395766258239746"
"1711","4.380917072296143","4.380917072296143","4.380917072296143"
"1712","4.286860466003418","4.286860466003418","4.286860466003418"
"1713","4.363912105560303","4.363912105560303","4.363912105560303"
"1714","4.359797477722168","4.359797477722168","4.359797477722168"
"1715","4.586666107177734","4.586666107177734","4.586666107177734"
"1716","4.453740119934082","4.453740119934082","4.453740119934082"
"1717","4.272255897521973","4.272255897521973","4.272255897521973"
"1718","4.431201457977295","4.431201457977295","4.431201457977295"
"1719","4.316535949707031","4.316535949707031","4.316535949707031"
"1720","4.335991859436035","4.335991859436035","4.335991859436035"
"1721","4.395503044128418","4.395503044128418","4.395503044128418"
"1722","4.291125297546387","4.291125297546387","4.291125297546387"
"1723","4.367461681365967","4.367461681365967","4.367461681365967"
"1724","4.468267440795898","4.468267440795898","4.468267440795898"
"1725","4.816161155700684","4.816161155700684","4.816161155700684"
"1726","4.64697790145874","4.64697790145874","4.64697790145874"
"1727","4.337883949279785","4.337883949279785","4.337883949279785"
"1728","4.516765117645264","4.516765117645264","4.516765117645264"
"1729","4.160264015197754","4.160264015197754","4.160264015197754"
"1730","4.327939033508301","4.327939033508301","4.327939033508301"
"1731","4.348452091217041","4.348452091217041","4.348452091217041"
"1732","4.333453178405762","4.333453178405762","4.333453178405762"
"1733","4.378568649291992","4.378568649291992","4.378568649291992"
"1734","4.136956214904785","4.136956214904785","4.136956214904785"
"1735","4.282177925109863","4.282177925109863","4.282177925109863"
"1736","4.362608909606934","4.362608909606934","4.362608909606934"
"1737","4.674432277679443","4.674432277679443","4.674432277679443"
"1738","4.403229713439941","4.403229713439941","4.403229713439941"
"1739","4.439985752105713","4.439985752105713","4.439985752105713"
"1740","4.376195907592773","4.376195907592773","4.376195907592773"
"1741","4.2602858543396","4.2602858543396","4.2602858543396"
"1742","4.0282979011535645","4.0282979011535645","4.0282979011535645"
"1743","4.181137561798096","4.181137561798096","4.181137561798096"
"1744","4.264788627624512","4.264788627624512","4.264788627624512"
"1745","4.353456020355225","4.353456020355225","4.353456020355225"
"1746","4.177828788757324","4.177828788757324","4.177828788757324"
"1747","4.279743194580078","4.279743194580078","4.279743194580078"
"1748","4.168413162231445","4.168413162231445","4.168413162231445"
"1749","4.195782661437988","4.195782661437988","4.195782661437988"
"1750","4.407642364501953","4.407642364501953","4.407642364501953"
"1751","4.247466564178467","4.247466564178467","4.247466564178467"
"1752","4.268024444580078","4.268024444580078","4.268024444580078"
"1753","4.402402877807617","4.402402877807617","4.402402877807617"
"1754","4.239722728729248","4.239722728729248","4.239722728729248"
"1755","4.145206928253174","4.145206928253174","4.145206928253174"
"1756","4.282378196716309","4.282378196716309","4.282378196716309"
"1757","4.3968353271484375","4.3968353271484375","4.3968353271484375"
"1758","4.298013210296631","4.298013210296631","4.298013210296631"
"1759","3.995856761932373","3.995856761932373","3.995856761932373"
"1760","4.42144775390625","4.42144775390625","4.42144775390625"
"1761","4.307490348815918","4.307490348815918","4.307490348815918"
"1762","4.225661754608154","4.225661754608154","4.225661754608154"
"1763","4.523991584777832","4.523991584777832","4.523991584777832"
"1764","4.270029544830322","4.270029544830322","4.270029544830322"
"1765","4.443305492401123","4.443305492401123","4.443305492401123"
"1766","4.07875394821167","4.07875394821167","4.07875394821167"
"1767","4.507978439331055","4.507978439331055","4.507978439331055"
"1768","4.176621437072754","4.176621437072754","4.176621437072754"
"1769","4.242697715759277","4.242697715759277","4.242697715759277"
"1770","4.352302551269531","4.352302551269531","4.352302551269531"
"1771","4.253728866577148","4.253728866577148","4.253728866577148"
"1772","4.389204978942871","4.389204978942871","4.389204978942871"
"1773","4.041784286499023","4.041784286499023","4.041784286499023"
"1774","4.236855506896973","4.236855506896973","4.236855506896973"
"1775","4.315280437469482","4.315280437469482","4.315280437469482"
"1776","4.359757423400879","4.359757423400879","4.359757423400879"
"1777","4.196022987365723","4.196022987365723","4.196022987365723"
"1778","4.050586700439453","4.050586700439453","4.050586700439453"
"1779","4.268664360046387","4.268664360046387","4.268664360046387"
"1780","4.209257125854492","4.209257125854492","4.209257125854492"
"1781","4.176826477050781","4.176826477050781","4.176826477050781"
"1782","4.133080959320068","4.133080959320068","4.133080959320068"
"1783","4.127664566040039","4.127664566040039","4.127664566040039"
"1784","4.126420497894287","4.126420497894287","4.126420497894287"
"1785","4.5378031730651855","4.5378031730651855","4.5378031730651855"
"1786","4.313863277435303","4.313863277435303","4.313863277435303"
"1787","4.282739639282227","4.282739639282227","4.282739639282227"
"1788","4.236787796020508","4.236787796020508","4.236787796020508"
"1789","4.225968360900879","4.225968360900879","4.225968360900879"
"1790","4.219512462615967","4.219512462615967","4.219512462615967"
"1791","4.200366497039795","4.200366497039795","4.200366497039795"
"1792","4.2868146896362305","4.2868146896362305","4.2868146896362305"
"1793","4.231094837188721","4.231094837188721","4.231094837188721"
"1794","4.217380523681641","4.217380523681641","4.217380523681641"
"1795","4.286974906921387","4.286974906921387","4.286974906921387"
"1796","4.481633186340332","4.481633186340332","4.481633186340332"
"1797","4.235613822937012","4.235613822937012","4.235613822937012"
"1798","4.301093578338623","4.301093578338623","4.301093578338623"
"1799","4.320563793182373","4.320563793182373","4.320563793182373"
"1800","4.4439697265625","4.4439697265625","4.4439697265625"
"1801","4.378569602966309","4.378569602966309","4.378569602966309"
"1802","4.429341793060303","4.429341793060303","4.429341793060303"
"1803","4.6727519035339355","4.6727519035339355","4.6727519035339355"
"1804","4.543129920959473","4.543129920959473","4.543129920959473"
"1805","4.271139144897461","4.271139144897461","4.271139144897461"
"1806","4.471057891845703","4.471057891845703","4.471057891845703"
"1807","4.590116500854492","4.590116500854492","4.590116500854492"
"1808","4.302952766418457","4.302952766418457","4.302952766418457"
"1809","4.504518032073975","4.504518032073975","4.504518032073975"
"1810","4.473161220550537","4.473161220550537","4.473161220550537"
"1811","4.48541259765625","4.48541259765625","4.48541259765625"
"1812","4.245019912719727","4.245019912719727","4.245019912719727"
"1813","4.084107875823975","4.084107875823975","4.084107875823975"
"1814","4.582395553588867","4.582395553588867","4.582395553588867"
"1815","4.131218910217285","4.131218910217285","4.131218910217285"
"1816","4.457469940185547","4.457469940185547","4.457469940185547"
"1817","4.519065856933594","4.519065856933594","4.519065856933594"
"1818","4.2752180099487305","4.2752180099487305","4.2752180099487305"
"1819","4.226389408111572","4.226389408111572","4.226389408111572"
"1820","4.455806255340576","4.455806255340576","4.455806255340576"
"1821","4.3002028465271","4.3002028465271","4.3002028465271"
"1822","4.162857532501221","4.162857532501221","4.162857532501221"
"1823","4.279383182525635","4.279383182525635","4.279383182525635"
"1824","4.047860145568848","4.047860145568848","4.047860145568848"
"1825","4.185571670532227","4.185571670532227","4.185571670532227"
"1826","4.5224809646606445","4.5224809646606445","4.5224809646606445"
"1827","4.075992584228516","4.075992584228516","4.075992584228516"
"1828","4.243647575378418","4.243647575378418","4.243647575378418"
"1829","3.9893946647644043","3.9893946647644043","3.9893946647644043"
"1830","4.238108158111572","4.238108158111572","4.238108158111572"
"1831","4.254720687866211","4.254720687866211","4.254720687866211"
"1832","4.094533443450928","4.094533443450928","4.094533443450928"
"1833","4.13676643371582","4.13676643371582","4.13676643371582"
"1834","4.197759628295898","4.197759628295898","4.197759628295898"
"1835","4.144187927246094","4.144187927246094","4.144187927246094"
"1836","4.213886260986328","4.213886260986328","4.213886260986328"
"1837","4.460789203643799","4.460789203643799","4.460789203643799"
"1838","4.4199676513671875","4.4199676513671875","4.4199676513671875"
"1839","4.239511013031006","4.239511013031006","4.239511013031006"
"1840","4.478755474090576","4.478755474090576","4.478755474090576"
"1841","4.010787487030029","4.010787487030029","4.010787487030029"
"1842","4.481362819671631","4.481362819671631","4.481362819671631"
"1843","4.254885673522949","4.254885673522949","4.254885673522949"
"1844","4.46025276184082","4.46025276184082","4.46025276184082"
"1845","4.139719009399414","4.139719009399414","4.139719009399414"
"1846","3.964252471923828","3.964252471923828","3.964252471923828"
"1847","4.384261608123779","4.384261608123779","4.384261608123779"
"1848","4.100232124328613","4.100232124328613","4.100232124328613"
"1849","4.352516174316406","4.352516174316406","4.352516174316406"
"1850","3.9916839599609375","3.9916839599609375","3.9916839599609375"
"1851","4.398510456085205","4.398510456085205","4.398510456085205"
"1852","4.092503547668457","4.092503547668457","4.092503547668457"
"1853","4.2119927406311035","4.2119927406311035","4.2119927406311035"
"1854","4.307674407958984","4.307674407958984","4.307674407958984"
"1855","3.920991897583008","3.920991897583008","3.920991897583008"
"1856","4.40361213684082","4.40361213684082","4.40361213684082"
"1857","4.024556636810303","4.024556636810303","4.024556636810303"
"1858","4.1683526039123535","4.1683526039123535","4.1683526039123535"
"1859","3.9677329063415527","3.9677329063415527","3.9677329063415527"
"1860","4.187050819396973","4.187050819396973","4.187050819396973"
