"Step","03Blind - Episode_Reward/payload_2_target","03Blind - Episode_Reward/payload_2_target__MIN","03Blind - Episode_Reward/payload_2_target__MAX"
"2200","2.6984450817108154","2.6984450817108154","2.6984450817108154"
"2201","2.7896907329559326","2.7896907329559326","2.7896907329559326"
"2202","2.6272995471954346","2.6272995471954346","2.6272995471954346"
"2203","2.445378303527832","2.445378303527832","2.445378303527832"
"2204","2.6250486373901367","2.6250486373901367","2.6250486373901367"
"2205","3.2071969509124756","3.2071969509124756","3.2071969509124756"
"2206","2.8115434646606445","2.8115434646606445","2.8115434646606445"
"2207","2.946176528930664","2.946176528930664","2.946176528930664"
"2208","2.927560567855835","2.927560567855835","2.927560567855835"
"2209","2.678485631942749","2.678485631942749","2.678485631942749"
"2210","2.9022607803344727","2.9022607803344727","2.9022607803344727"
"2211","2.3044495582580566","2.3044495582580566","2.3044495582580566"
"2212","2.441049575805664","2.441049575805664","2.441049575805664"
"2213","3.0383963584899902","3.0383963584899902","3.0383963584899902"
"2214","3.2464237213134766","3.2464237213134766","3.2464237213134766"
"2215","3.7914748191833496","3.7914748191833496","3.7914748191833496"
"2216","2.3193471431732178","2.3193471431732178","2.3193471431732178"
"2217","3.393700361251831","3.393700361251831","3.393700361251831"
"2218","2.135136842727661","2.135136842727661","2.135136842727661"
"2219","3.260678768157959","3.260678768157959","3.260678768157959"
"2220","2.945049285888672","2.945049285888672","2.945049285888672"
"2221","2.541452169418335","2.541452169418335","2.541452169418335"
"2222","3.1161251068115234","3.1161251068115234","3.1161251068115234"
"2223","3.3216655254364014","3.3216655254364014","3.3216655254364014"
"2224","2.771798610687256","2.771798610687256","2.771798610687256"
"2225","3.2116851806640625","3.2116851806640625","3.2116851806640625"
"2226","3.12620210647583","3.12620210647583","3.12620210647583"
"2227","3.193498134613037","3.193498134613037","3.193498134613037"
"2228","2.4992053508758545","2.4992053508758545","2.4992053508758545"
"2229","3.1126956939697266","3.1126956939697266","3.1126956939697266"
"2230","2.959251880645752","2.959251880645752","2.959251880645752"
"2231","3.2955358028411865","3.2955358028411865","3.2955358028411865"
"2232","3.396122455596924","3.396122455596924","3.396122455596924"
"2233","2.641545295715332","2.641545295715332","2.641545295715332"
"2234","3.3272693157196045","3.3272693157196045","3.3272693157196045"
"2235","2.2208971977233887","2.2208971977233887","2.2208971977233887"
"2236","2.7859973907470703","2.7859973907470703","2.7859973907470703"
"2237","3.26092529296875","3.26092529296875","3.26092529296875"
"2238","3.2591261863708496","3.2591261863708496","3.2591261863708496"
"2239","3.0307669639587402","3.0307669639587402","3.0307669639587402"
"2240","2.7999541759490967","2.7999541759490967","2.7999541759490967"
"2241","2.6010749340057373","2.6010749340057373","2.6010749340057373"
"2242","3.3307104110717773","3.3307104110717773","3.3307104110717773"
"2243","2.6815688610076904","2.6815688610076904","2.6815688610076904"
"2244","3.0711793899536133","3.0711793899536133","3.0711793899536133"
"2245","2.8131885528564453","2.8131885528564453","2.8131885528564453"
"2246","2.9185523986816406","2.9185523986816406","2.9185523986816406"
"2247","2.780014991760254","2.780014991760254","2.780014991760254"
"2248","2.846123218536377","2.846123218536377","2.846123218536377"
"2249","3.2384157180786133","3.2384157180786133","3.2384157180786133"
"2250","3.8293912410736084","3.8293912410736084","3.8293912410736084"
"2251","3.091560125350952","3.091560125350952","3.091560125350952"
"2252","2.977635383605957","2.977635383605957","2.977635383605957"
"2253","3.0227389335632324","3.0227389335632324","3.0227389335632324"
"2254","2.935941219329834","2.935941219329834","2.935941219329834"
"2255","3.4756855964660645","3.4756855964660645","3.4756855964660645"
"2256","3.503652572631836","3.503652572631836","3.503652572631836"
"2257","2.943220853805542","2.943220853805542","2.943220853805542"
"2258","3.6369471549987793","3.6369471549987793","3.6369471549987793"
"2259","3.5258054733276367","3.5258054733276367","3.5258054733276367"
"2260","3.5846173763275146","3.5846173763275146","3.5846173763275146"
"2261","3.495579242706299","3.495579242706299","3.495579242706299"
"2262","2.743834972381592","2.743834972381592","2.743834972381592"
"2263","3.435645580291748","3.435645580291748","3.435645580291748"
"2264","3.7108752727508545","3.7108752727508545","3.7108752727508545"
"2265","2.7907378673553467","2.7907378673553467","2.7907378673553467"
"2266","3.2670352458953857","3.2670352458953857","3.2670352458953857"
"2267","3.163254499435425","3.163254499435425","3.163254499435425"
"2268","3.6021335124969482","3.6021335124969482","3.6021335124969482"
"2269","2.607208490371704","2.607208490371704","2.607208490371704"
"2270","3.6880605220794678","3.6880605220794678","3.6880605220794678"
"2271","3.259247303009033","3.259247303009033","3.259247303009033"
"2272","2.672149419784546","2.672149419784546","2.672149419784546"
"2273","2.740551710128784","2.740551710128784","2.740551710128784"
"2274","3.468690872192383","3.468690872192383","3.468690872192383"
"2275","3.508693218231201","3.508693218231201","3.508693218231201"
"2276","3.5010318756103516","3.5010318756103516","3.5010318756103516"
"2277","3.1174635887145996","3.1174635887145996","3.1174635887145996"
"2278","2.8319013118743896","2.8319013118743896","2.8319013118743896"
"2279","2.557896852493286","2.557896852493286","2.557896852493286"
"2280","3.818429470062256","3.818429470062256","3.818429470062256"
"2281","3.239403486251831","3.239403486251831","3.239403486251831"
"2282","3.3157973289489746","3.3157973289489746","3.3157973289489746"
"2283","3.667731761932373","3.667731761932373","3.667731761932373"
"2284","3.283998489379883","3.283998489379883","3.283998489379883"
"2285","3.5330138206481934","3.5330138206481934","3.5330138206481934"
"2286","3.3329246044158936","3.3329246044158936","3.3329246044158936"
"2287","4.12684440612793","4.12684440612793","4.12684440612793"
"2288","2.3956472873687744","2.3956472873687744","2.3956472873687744"
"2289","3.3944385051727295","3.3944385051727295","3.3944385051727295"
"2290","3.025874137878418","3.025874137878418","3.025874137878418"
"2291","2.9144678115844727","2.9144678115844727","2.9144678115844727"
"2292","2.851747512817383","2.851747512817383","2.851747512817383"
"2293","3.8020215034484863","3.8020215034484863","3.8020215034484863"
"2294","3.1164491176605225","3.1164491176605225","3.1164491176605225"
"2295","2.2837066650390625","2.2837066650390625","2.2837066650390625"
"2296","3.0702569484710693","3.0702569484710693","3.0702569484710693"
"2297","2.9868428707122803","2.9868428707122803","2.9868428707122803"
"2298","2.4373087882995605","2.4373087882995605","2.4373087882995605"
"2299","3.324571132659912","3.324571132659912","3.324571132659912"
"2300","2.045936346054077","2.045936346054077","2.045936346054077"
"2301","3.241116523742676","3.241116523742676","3.241116523742676"
"2302","3.3108787536621094","3.3108787536621094","3.3108787536621094"
"2303","3.032193660736084","3.032193660736084","3.032193660736084"
"2304","2.6079275608062744","2.6079275608062744","2.6079275608062744"
"2305","3.2046432495117188","3.2046432495117188","3.2046432495117188"
"2306","2.667086362838745","2.667086362838745","2.667086362838745"
"2307","3.1055846214294434","3.1055846214294434","3.1055846214294434"
"2308","3.0067758560180664","3.0067758560180664","3.0067758560180664"
"2309","2.610288143157959","2.610288143157959","2.610288143157959"
"2310","3.3358631134033203","3.3358631134033203","3.3358631134033203"
"2311","2.5386147499084473","2.5386147499084473","2.5386147499084473"
"2312","3.061002492904663","3.061002492904663","3.061002492904663"
"2313","3.2462892532348633","3.2462892532348633","3.2462892532348633"
"2314","3.2445101737976074","3.2445101737976074","3.2445101737976074"
"2315","3.825993299484253","3.825993299484253","3.825993299484253"
"2316","3.841775417327881","3.841775417327881","3.841775417327881"
"2317","3.3674802780151367","3.3674802780151367","3.3674802780151367"
"2318","3.396087646484375","3.396087646484375","3.396087646484375"
"2319","3.0176548957824707","3.0176548957824707","3.0176548957824707"
"2320","3.389677047729492","3.389677047729492","3.389677047729492"
"2321","3.17502498626709","3.17502498626709","3.17502498626709"
"2322","2.831202268600464","2.831202268600464","2.831202268600464"
"2323","3.067318916320801","3.067318916320801","3.067318916320801"
"2324","2.5776355266571045","2.5776355266571045","2.5776355266571045"
"2325","2.981003522872925","2.981003522872925","2.981003522872925"
"2326","3.1360816955566406","3.1360816955566406","3.1360816955566406"
"2327","3.282529830932617","3.282529830932617","3.282529830932617"
"2328","2.985832691192627","2.985832691192627","2.985832691192627"
"2329","3.301466703414917","3.301466703414917","3.301466703414917"
"2330","2.889432907104492","2.889432907104492","2.889432907104492"
"2331","3.044132947921753","3.044132947921753","3.044132947921753"
"2332","3.7039151191711426","3.7039151191711426","3.7039151191711426"
"2333","2.876880168914795","2.876880168914795","2.876880168914795"
"2334","2.898385524749756","2.898385524749756","2.898385524749756"
"2335","2.7696051597595215","2.7696051597595215","2.7696051597595215"
"2336","2.599820137023926","2.599820137023926","2.599820137023926"
"2337","3.51289701461792","3.51289701461792","3.51289701461792"
"2338","2.7910890579223633","2.7910890579223633","2.7910890579223633"
"2339","2.879453182220459","2.879453182220459","2.879453182220459"
"2340","2.805452346801758","2.805452346801758","2.805452346801758"
"2341","3.508164882659912","3.508164882659912","3.508164882659912"
"2342","3.2027976512908936","3.2027976512908936","3.2027976512908936"
"2343","3.4851226806640625","3.4851226806640625","3.4851226806640625"
"2344","2.5179243087768555","2.5179243087768555","2.5179243087768555"
"2345","3.1996238231658936","3.1996238231658936","3.1996238231658936"
"2346","3.311126232147217","3.311126232147217","3.311126232147217"
"2347","3.313493251800537","3.313493251800537","3.313493251800537"
"2348","3.157719135284424","3.157719135284424","3.157719135284424"
"2349","3.1686198711395264","3.1686198711395264","3.1686198711395264"
"2350","3.5502452850341797","3.5502452850341797","3.5502452850341797"
"2351","2.8322324752807617","2.8322324752807617","2.8322324752807617"
"2352","3.6128292083740234","3.6128292083740234","3.6128292083740234"
"2353","3.4802894592285156","3.4802894592285156","3.4802894592285156"
"2354","3.2169368267059326","3.2169368267059326","3.2169368267059326"
"2355","3.373934507369995","3.373934507369995","3.373934507369995"
"2356","3.2363574504852295","3.2363574504852295","3.2363574504852295"
"2357","3.8097827434539795","3.8097827434539795","3.8097827434539795"
"2358","3.1225287914276123","3.1225287914276123","3.1225287914276123"
"2359","3.3102622032165527","3.3102622032165527","3.3102622032165527"
"2360","3.2615127563476562","3.2615127563476562","3.2615127563476562"
"2361","2.8628947734832764","2.8628947734832764","2.8628947734832764"
"2362","3.1073241233825684","3.1073241233825684","3.1073241233825684"
"2363","3.484260320663452","3.484260320663452","3.484260320663452"
"2364","3.0645370483398438","3.0645370483398438","3.0645370483398438"
"2365","2.835329532623291","2.835329532623291","2.835329532623291"
"2366","3.3147132396698","3.3147132396698","3.3147132396698"
"2367","3.5342118740081787","3.5342118740081787","3.5342118740081787"
"2368","3.371737241744995","3.371737241744995","3.371737241744995"
"2369","3.5272088050842285","3.5272088050842285","3.5272088050842285"
"2370","3.133530616760254","3.133530616760254","3.133530616760254"
"2371","3.219414472579956","3.219414472579956","3.219414472579956"
"2372","2.5614752769470215","2.5614752769470215","2.5614752769470215"
"2373","3.4372506141662598","3.4372506141662598","3.4372506141662598"
"2374","4.03511905670166","4.03511905670166","4.03511905670166"
"2375","2.6771583557128906","2.6771583557128906","2.6771583557128906"
"2376","3.5569465160369873","3.5569465160369873","3.5569465160369873"
"2377","3.458482265472412","3.458482265472412","3.458482265472412"
"2378","3.086610794067383","3.086610794067383","3.086610794067383"
"2379","3.342437267303467","3.342437267303467","3.342437267303467"
"2380","2.9342143535614014","2.9342143535614014","2.9342143535614014"
"2381","3.8725619316101074","3.8725619316101074","3.8725619316101074"
"2382","2.656489849090576","2.656489849090576","2.656489849090576"
"2383","2.9240894317626953","2.9240894317626953","2.9240894317626953"
"2384","3.3514955043792725","3.3514955043792725","3.3514955043792725"
"2385","3.2482802867889404","3.2482802867889404","3.2482802867889404"
"2386","3.260314464569092","3.260314464569092","3.260314464569092"
"2387","3.6355388164520264","3.6355388164520264","3.6355388164520264"
"2388","2.8067989349365234","2.8067989349365234","2.8067989349365234"
"2389","3.041337490081787","3.041337490081787","3.041337490081787"
"2390","3.228696584701538","3.228696584701538","3.228696584701538"
"2391","3.3960444927215576","3.3960444927215576","3.3960444927215576"
"2392","3.254854917526245","3.254854917526245","3.254854917526245"
"2393","2.6496856212615967","2.6496856212615967","2.6496856212615967"
"2394","2.997495651245117","2.997495651245117","2.997495651245117"
"2395","3.4774386882781982","3.4774386882781982","3.4774386882781982"
"2396","3.3626468181610107","3.3626468181610107","3.3626468181610107"
"2397","3.2974517345428467","3.2974517345428467","3.2974517345428467"
"2398","2.4931304454803467","2.4931304454803467","2.4931304454803467"
"2399","3.6088647842407227","3.6088647842407227","3.6088647842407227"
"2400","3.470590591430664","3.470590591430664","3.470590591430664"
"2401","2.8900532722473145","2.8900532722473145","2.8900532722473145"
"2402","3.6193156242370605","3.6193156242370605","3.6193156242370605"
"2403","3.6656665802001953","3.6656665802001953","3.6656665802001953"
"2404","3.0372912883758545","3.0372912883758545","3.0372912883758545"
"2405","2.848662853240967","2.848662853240967","2.848662853240967"
"2406","2.826916456222534","2.826916456222534","2.826916456222534"
"2407","3.2911765575408936","3.2911765575408936","3.2911765575408936"
"2408","2.689873456954956","2.689873456954956","2.689873456954956"
"2409","3.573861598968506","3.573861598968506","3.573861598968506"
"2410","2.9768075942993164","2.9768075942993164","2.9768075942993164"
"2411","3.2503764629364014","3.2503764629364014","3.2503764629364014"
"2412","2.7271523475646973","2.7271523475646973","2.7271523475646973"
"2413","3.151012420654297","3.151012420654297","3.151012420654297"
"2414","2.7640674114227295","2.7640674114227295","2.7640674114227295"
"2415","3.371467113494873","3.371467113494873","3.371467113494873"
"2416","3.2417140007019043","3.2417140007019043","3.2417140007019043"
"2417","3.091224431991577","3.091224431991577","3.091224431991577"
"2418","3.135159492492676","3.135159492492676","3.135159492492676"
"2419","3.1297264099121094","3.1297264099121094","3.1297264099121094"
"2420","2.8117682933807373","2.8117682933807373","2.8117682933807373"
"2421","3.2922115325927734","3.2922115325927734","3.2922115325927734"
"2422","3.5177695751190186","3.5177695751190186","3.5177695751190186"
"2423","3.847078323364258","3.847078323364258","3.847078323364258"
"2424","3.490661382675171","3.490661382675171","3.490661382675171"
"2425","2.631613254547119","2.631613254547119","2.631613254547119"
"2426","3.4652156829833984","3.4652156829833984","3.4652156829833984"
"2427","3.577542781829834","3.577542781829834","3.577542781829834"
"2428","3.2375800609588623","3.2375800609588623","3.2375800609588623"
"2429","2.4419782161712646","2.4419782161712646","2.4419782161712646"
"2430","3.5500783920288086","3.5500783920288086","3.5500783920288086"
"2431","3.719090223312378","3.719090223312378","3.719090223312378"
"2432","3.518272876739502","3.518272876739502","3.518272876739502"
"2433","3.242927074432373","3.242927074432373","3.242927074432373"
"2434","3.775913715362549","3.775913715362549","3.775913715362549"
"2435","3.6012167930603027","3.6012167930603027","3.6012167930603027"
"2436","2.8654723167419434","2.8654723167419434","2.8654723167419434"
"2437","3.0083014965057373","3.0083014965057373","3.0083014965057373"
"2438","2.95576548576355","2.95576548576355","2.95576548576355"
"2439","3.7871625423431396","3.7871625423431396","3.7871625423431396"
"2440","3.469606399536133","3.469606399536133","3.469606399536133"
"2441","3.15071177482605","3.15071177482605","3.15071177482605"
"2442","3.119561195373535","3.119561195373535","3.119561195373535"
"2443","3.331247329711914","3.331247329711914","3.331247329711914"
"2444","3.3716354370117188","3.3716354370117188","3.3716354370117188"
"2445","3.123899221420288","3.123899221420288","3.123899221420288"
"2446","3.205418348312378","3.205418348312378","3.205418348312378"
"2447","3.6756415367126465","3.6756415367126465","3.6756415367126465"
"2448","3.3147430419921875","3.3147430419921875","3.3147430419921875"
"2449","3.080434799194336","3.080434799194336","3.080434799194336"
"2450","2.193662166595459","2.193662166595459","2.193662166595459"
"2451","3.074237823486328","3.074237823486328","3.074237823486328"
"2452","3.6257576942443848","3.6257576942443848","3.6257576942443848"
"2453","3.1698474884033203","3.1698474884033203","3.1698474884033203"
"2454","2.581542730331421","2.581542730331421","2.581542730331421"
"2455","3.345165967941284","3.345165967941284","3.345165967941284"
"2456","2.9688146114349365","2.9688146114349365","2.9688146114349365"
"2457","3.691124677658081","3.691124677658081","3.691124677658081"
"2458","2.833796977996826","2.833796977996826","2.833796977996826"
"2459","3.1910932064056396","3.1910932064056396","3.1910932064056396"
"2460","2.5198497772216797","2.5198497772216797","2.5198497772216797"
"2461","3.9955291748046875","3.9955291748046875","3.9955291748046875"
"2462","3.000649929046631","3.000649929046631","3.000649929046631"
"2463","3.555424451828003","3.555424451828003","3.555424451828003"
"2464","3.583420515060425","3.583420515060425","3.583420515060425"
"2465","3.3456428050994873","3.3456428050994873","3.3456428050994873"
"2466","2.92753267288208","2.92753267288208","2.92753267288208"
"2467","3.955016851425171","3.955016851425171","3.955016851425171"
"2468","3.2411766052246094","3.2411766052246094","3.2411766052246094"
"2469","3.2227606773376465","3.2227606773376465","3.2227606773376465"
"2470","3.157198429107666","3.157198429107666","3.157198429107666"
"2471","3.1594386100769043","3.1594386100769043","3.1594386100769043"
"2472","2.495126247406006","2.495126247406006","2.495126247406006"
"2473","2.9482932090759277","2.9482932090759277","2.9482932090759277"
"2474","2.9419353008270264","2.9419353008270264","2.9419353008270264"
"2475","2.8404159545898438","2.8404159545898438","2.8404159545898438"
"2476","3.5866165161132812","3.5866165161132812","3.5866165161132812"
"2477","3.3182520866394043","3.3182520866394043","3.3182520866394043"
"2478","3.3041434288024902","3.3041434288024902","3.3041434288024902"
"2479","3.1462619304656982","3.1462619304656982","3.1462619304656982"
"2480","2.858677625656128","2.858677625656128","2.858677625656128"
"2481","2.403101921081543","2.403101921081543","2.403101921081543"
"2482","3.6617608070373535","3.6617608070373535","3.6617608070373535"
"2483","3.22322154045105","3.22322154045105","3.22322154045105"
"2484","3.4760184288024902","3.4760184288024902","3.4760184288024902"
"2485","2.9113309383392334","2.9113309383392334","2.9113309383392334"
"2486","3.4227607250213623","3.4227607250213623","3.4227607250213623"
"2487","3.0913338661193848","3.0913338661193848","3.0913338661193848"
"2488","3.4496774673461914","3.4496774673461914","3.4496774673461914"
"2489","3.6276774406433105","3.6276774406433105","3.6276774406433105"
"2490","3.695098638534546","3.695098638534546","3.695098638534546"
"2491","3.094933032989502","3.094933032989502","3.094933032989502"
"2492","2.8316333293914795","2.8316333293914795","2.8316333293914795"
"2493","3.590477705001831","3.590477705001831","3.590477705001831"
"2494","3.4355478286743164","3.4355478286743164","3.4355478286743164"
"2495","3.016784191131592","3.016784191131592","3.016784191131592"
"2496","4.024576663970947","4.024576663970947","4.024576663970947"
"2497","3.1311557292938232","3.1311557292938232","3.1311557292938232"
"2498","2.8383631706237793","2.8383631706237793","2.8383631706237793"
"2499","3.3302505016326904","3.3302505016326904","3.3302505016326904"
"2500","3.5875840187072754","3.5875840187072754","3.5875840187072754"
"2501","3.2897937297821045","3.2897937297821045","3.2897937297821045"
"2502","3.0877318382263184","3.0877318382263184","3.0877318382263184"
"2503","3.2768735885620117","3.2768735885620117","3.2768735885620117"
"2504","3.008592128753662","3.008592128753662","3.008592128753662"
"2505","3.354931592941284","3.354931592941284","3.354931592941284"
"2506","2.8097617626190186","2.8097617626190186","2.8097617626190186"
"2507","2.8909873962402344","2.8909873962402344","2.8909873962402344"
"2508","3.221738815307617","3.221738815307617","3.221738815307617"
"2509","3.1207709312438965","3.1207709312438965","3.1207709312438965"
"2510","3.013545036315918","3.013545036315918","3.013545036315918"
"2511","3.547919750213623","3.547919750213623","3.547919750213623"
"2512","3.694575071334839","3.694575071334839","3.694575071334839"
"2513","3.4601047039031982","3.4601047039031982","3.4601047039031982"
"2514","3.348661422729492","3.348661422729492","3.348661422729492"
"2515","3.425363063812256","3.425363063812256","3.425363063812256"
"2516","3.6460978984832764","3.6460978984832764","3.6460978984832764"
"2517","3.3567185401916504","3.3567185401916504","3.3567185401916504"
"2518","3.0999274253845215","3.0999274253845215","3.0999274253845215"
"2519","3.643000364303589","3.643000364303589","3.643000364303589"
"2520","3.873190402984619","3.873190402984619","3.873190402984619"
"2521","3.029557704925537","3.029557704925537","3.029557704925537"
"2522","3.9382741451263428","3.9382741451263428","3.9382741451263428"
"2523","3.226229429244995","3.226229429244995","3.226229429244995"
"2524","3.560283660888672","3.560283660888672","3.560283660888672"
"2525","4.066174030303955","4.066174030303955","4.066174030303955"
"2526","3.00291109085083","3.00291109085083","3.00291109085083"
"2527","2.957906723022461","2.957906723022461","2.957906723022461"
"2528","3.673490524291992","3.673490524291992","3.673490524291992"
"2529","2.922069549560547","2.922069549560547","2.922069549560547"
"2530","3.3226020336151123","3.3226020336151123","3.3226020336151123"
"2531","3.1547610759735107","3.1547610759735107","3.1547610759735107"
"2532","3.4728522300720215","3.4728522300720215","3.4728522300720215"
"2533","3.5304179191589355","3.5304179191589355","3.5304179191589355"
"2534","3.0947351455688477","3.0947351455688477","3.0947351455688477"
"2535","3.695570707321167","3.695570707321167","3.695570707321167"
"2536","3.4079368114471436","3.4079368114471436","3.4079368114471436"
"2537","3.0527303218841553","3.0527303218841553","3.0527303218841553"
"2538","3.1531379222869873","3.1531379222869873","3.1531379222869873"
"2539","3.738886594772339","3.738886594772339","3.738886594772339"
"2540","3.4944028854370117","3.4944028854370117","3.4944028854370117"
"2541","3.813805341720581","3.813805341720581","3.813805341720581"
"2542","3.260361433029175","3.260361433029175","3.260361433029175"
"2543","3.212008237838745","3.212008237838745","3.212008237838745"
"2544","3.172144651412964","3.172144651412964","3.172144651412964"
"2545","3.834728240966797","3.834728240966797","3.834728240966797"
"2546","3.4867048263549805","3.4867048263549805","3.4867048263549805"
"2547","3.191591262817383","3.191591262817383","3.191591262817383"
"2548","3.423330307006836","3.423330307006836","3.423330307006836"
"2549","3.7357776165008545","3.7357776165008545","3.7357776165008545"
"2550","3.5702271461486816","3.5702271461486816","3.5702271461486816"
"2551","2.7267065048217773","2.7267065048217773","2.7267065048217773"
"2552","2.6079375743865967","2.6079375743865967","2.6079375743865967"
"2553","3.953737258911133","3.953737258911133","3.953737258911133"
"2554","2.7484145164489746","2.7484145164489746","2.7484145164489746"
"2555","3.372188091278076","3.372188091278076","3.372188091278076"
"2556","3.3525867462158203","3.3525867462158203","3.3525867462158203"
"2557","2.6768014430999756","2.6768014430999756","2.6768014430999756"
"2558","3.1950831413269043","3.1950831413269043","3.1950831413269043"
"2559","3.1985526084899902","3.1985526084899902","3.1985526084899902"
"2560","3.565316915512085","3.565316915512085","3.565316915512085"
"2561","3.2874836921691895","3.2874836921691895","3.2874836921691895"
"2562","3.222738265991211","3.222738265991211","3.222738265991211"
"2563","2.8995120525360107","2.8995120525360107","2.8995120525360107"
"2564","2.953355312347412","2.953355312347412","2.953355312347412"
"2565","3.4371337890625","3.4371337890625","3.4371337890625"
"2566","3.39219069480896","3.39219069480896","3.39219069480896"
"2567","3.483515501022339","3.483515501022339","3.483515501022339"
"2568","3.5550382137298584","3.5550382137298584","3.5550382137298584"
"2569","3.5645031929016113","3.5645031929016113","3.5645031929016113"
"2570","2.562795877456665","2.562795877456665","2.562795877456665"
"2571","3.421173095703125","3.421173095703125","3.421173095703125"
"2572","2.7840499877929688","2.7840499877929688","2.7840499877929688"
"2573","3.1701793670654297","3.1701793670654297","3.1701793670654297"
"2574","3.4280660152435303","3.4280660152435303","3.4280660152435303"
"2575","2.9982452392578125","2.9982452392578125","2.9982452392578125"
"2576","2.4513957500457764","2.4513957500457764","2.4513957500457764"
"2577","2.622114419937134","2.622114419937134","2.622114419937134"
"2578","3.139979839324951","3.139979839324951","3.139979839324951"
"2579","3.436115264892578","3.436115264892578","3.436115264892578"
"2580","2.9038360118865967","2.9038360118865967","2.9038360118865967"
"2581","2.7970428466796875","2.7970428466796875","2.7970428466796875"
"2582","2.5104622840881348","2.5104622840881348","2.5104622840881348"
"2583","3.0385594367980957","3.0385594367980957","3.0385594367980957"
"2584","2.9587161540985107","2.9587161540985107","2.9587161540985107"
"2585","2.6639564037323","2.6639564037323","2.6639564037323"
"2586","3.0132031440734863","3.0132031440734863","3.0132031440734863"
"2587","2.6223418712615967","2.6223418712615967","2.6223418712615967"
"2588","3.4022414684295654","3.4022414684295654","3.4022414684295654"
"2589","2.88883376121521","2.88883376121521","2.88883376121521"
"2590","3.193225622177124","3.193225622177124","3.193225622177124"
"2591","2.9628124237060547","2.9628124237060547","2.9628124237060547"
"2592","2.58855938911438","2.58855938911438","2.58855938911438"
"2593","3.26220703125","3.26220703125","3.26220703125"
"2594","2.8337409496307373","2.8337409496307373","2.8337409496307373"
"2595","3.134031295776367","3.134031295776367","3.134031295776367"
"2596","2.761127471923828","2.761127471923828","2.761127471923828"
"2597","3.1479575634002686","3.1479575634002686","3.1479575634002686"
"2598","2.9315669536590576","2.9315669536590576","2.9315669536590576"
"2599","3.7825448513031006","3.7825448513031006","3.7825448513031006"
"2600","3.4362027645111084","3.4362027645111084","3.4362027645111084"
"2601","2.995767593383789","2.995767593383789","2.995767593383789"
"2602","2.607304334640503","2.607304334640503","2.607304334640503"
"2603","3.461669921875","3.461669921875","3.461669921875"
"2604","3.350433111190796","3.350433111190796","3.350433111190796"
"2605","3.0475916862487793","3.0475916862487793","3.0475916862487793"
"2606","3.638460159301758","3.638460159301758","3.638460159301758"
"2607","3.404675006866455","3.404675006866455","3.404675006866455"
"2608","2.817808151245117","2.817808151245117","2.817808151245117"
"2609","2.5514707565307617","2.5514707565307617","2.5514707565307617"
"2610","3.252974033355713","3.252974033355713","3.252974033355713"
"2611","3.5008342266082764","3.5008342266082764","3.5008342266082764"
"2612","3.000178813934326","3.000178813934326","3.000178813934326"
"2613","3.0622687339782715","3.0622687339782715","3.0622687339782715"
"2614","3.7529866695404053","3.7529866695404053","3.7529866695404053"
"2615","3.6459593772888184","3.6459593772888184","3.6459593772888184"
"2616","3.0542750358581543","3.0542750358581543","3.0542750358581543"
"2617","3.232790946960449","3.232790946960449","3.232790946960449"
"2618","2.696636915206909","2.696636915206909","2.696636915206909"
"2619","3.6851043701171875","3.6851043701171875","3.6851043701171875"
"2620","3.4322078227996826","3.4322078227996826","3.4322078227996826"
"2621","3.406020164489746","3.406020164489746","3.406020164489746"
"2622","3.5772643089294434","3.5772643089294434","3.5772643089294434"
"2623","3.111072540283203","3.111072540283203","3.111072540283203"
"2624","3.224144697189331","3.224144697189331","3.224144697189331"
"2625","3.3388595581054688","3.3388595581054688","3.3388595581054688"
"2626","2.8514277935028076","2.8514277935028076","2.8514277935028076"
"2627","3.2777342796325684","3.2777342796325684","3.2777342796325684"
"2628","3.782580852508545","3.782580852508545","3.782580852508545"
"2629","3.144272565841675","3.144272565841675","3.144272565841675"
"2630","2.986886978149414","2.986886978149414","2.986886978149414"
"2631","2.6065304279327393","2.6065304279327393","2.6065304279327393"
"2632","3.553218364715576","3.553218364715576","3.553218364715576"
"2633","3.2461907863616943","3.2461907863616943","3.2461907863616943"
"2634","3.6156814098358154","3.6156814098358154","3.6156814098358154"
"2635","3.4501616954803467","3.4501616954803467","3.4501616954803467"
"2636","3.043618679046631","3.043618679046631","3.043618679046631"
"2637","2.7887187004089355","2.7887187004089355","2.7887187004089355"
"2638","2.844852924346924","2.844852924346924","2.844852924346924"
"2639","3.092200756072998","3.092200756072998","3.092200756072998"
"2640","3.5903162956237793","3.5903162956237793","3.5903162956237793"
"2641","3.8749923706054688","3.8749923706054688","3.8749923706054688"
"2642","3.798368453979492","3.798368453979492","3.798368453979492"
"2643","3.2063350677490234","3.2063350677490234","3.2063350677490234"
"2644","3.7128570079803467","3.7128570079803467","3.7128570079803467"
"2645","3.1979551315307617","3.1979551315307617","3.1979551315307617"
"2646","2.8943519592285156","2.8943519592285156","2.8943519592285156"
"2647","3.586083173751831","3.586083173751831","3.586083173751831"
"2648","3.536834478378296","3.536834478378296","3.536834478378296"
"2649","3.727238416671753","3.727238416671753","3.727238416671753"
"2650","3.042468786239624","3.042468786239624","3.042468786239624"
"2651","3.508455276489258","3.508455276489258","3.508455276489258"
"2652","3.1926050186157227","3.1926050186157227","3.1926050186157227"
"2653","3.2937676906585693","3.2937676906585693","3.2937676906585693"
"2654","3.0393168926239014","3.0393168926239014","3.0393168926239014"
