"Step","exponentialNoMovement - Episode_Reward/oriRew","exponentialNoMovement - Episode_Reward/oriRew__MIN","exponentialNoMovement - Episode_Reward/oriRew__MAX"
"862","6.297248840332031","6.297248840332031","6.297248840332031"
"863","5.466310024261475","5.466310024261475","5.466310024261475"
"864","5.323548793792725","5.323548793792725","5.323548793792725"
"865","5.609617233276367","5.609617233276367","5.609617233276367"
"866","5.8666815757751465","5.8666815757751465","5.8666815757751465"
"867","6.4401702880859375","6.4401702880859375","6.4401702880859375"
"868","5.780450344085693","5.780450344085693","5.780450344085693"
"869","5.768674373626709","5.768674373626709","5.768674373626709"
"870","5.683089256286621","5.683089256286621","5.683089256286621"
"871","6.415041923522949","6.415041923522949","6.415041923522949"
"872","5.65247917175293","5.65247917175293","5.65247917175293"
"873","5.820232391357422","5.820232391357422","5.820232391357422"
"874","5.828291893005371","5.828291893005371","5.828291893005371"
"875","6.030326843261719","6.030326843261719","6.030326843261719"
"876","5.834281921386719","5.834281921386719","5.834281921386719"
"877","6.15381383895874","6.15381383895874","6.15381383895874"
"878","6.078436851501465","6.078436851501465","6.078436851501465"
"879","5.7528204917907715","5.7528204917907715","5.7528204917907715"
"880","6.223470211029053","6.223470211029053","6.223470211029053"
"881","5.871570587158203","5.871570587158203","5.871570587158203"
"882","5.8245158195495605","5.8245158195495605","5.8245158195495605"
"883","6.064288139343262","6.064288139343262","6.064288139343262"
"884","5.384606838226318","5.384606838226318","5.384606838226318"
"885","5.553950309753418","5.553950309753418","5.553950309753418"
"886","5.861321926116943","5.861321926116943","5.861321926116943"
"887","5.284902572631836","5.284902572631836","5.284902572631836"
"888","5.964774131774902","5.964774131774902","5.964774131774902"
"889","5.694805145263672","5.694805145263672","5.694805145263672"
"890","5.389444351196289","5.389444351196289","5.389444351196289"
"891","5.810548305511475","5.810548305511475","5.810548305511475"
"892","6.081084728240967","6.081084728240967","6.081084728240967"
"893","6.021303176879883","6.021303176879883","6.021303176879883"
"894","5.780688762664795","5.780688762664795","5.780688762664795"
"895","6.245095729827881","6.245095729827881","6.245095729827881"
"896","6.026320457458496","6.026320457458496","6.026320457458496"
"897","5.904655456542969","5.904655456542969","5.904655456542969"
"898","5.646165370941162","5.646165370941162","5.646165370941162"
"899","5.449915885925293","5.449915885925293","5.449915885925293"
"900","5.906702995300293","5.906702995300293","5.906702995300293"
"901","5.4345197677612305","5.4345197677612305","5.4345197677612305"
"902","5.788989543914795","5.788989543914795","5.788989543914795"
"903","5.525943279266357","5.525943279266357","5.525943279266357"
"904","5.2931318283081055","5.2931318283081055","5.2931318283081055"
"905","5.891960144042969","5.891960144042969","5.891960144042969"
"906","6.115708827972412","6.115708827972412","6.115708827972412"
"907","5.909296035766602","5.909296035766602","5.909296035766602"
"908","6.224457740783691","6.224457740783691","6.224457740783691"
"909","5.943727493286133","5.943727493286133","5.943727493286133"
"910","5.97553014755249","5.97553014755249","5.97553014755249"
"911","6.01095724105835","6.01095724105835","6.01095724105835"
"912","5.636435508728027","5.636435508728027","5.636435508728027"
"913","5.403026580810547","5.403026580810547","5.403026580810547"
"914","5.658222198486328","5.658222198486328","5.658222198486328"
"915","5.746293544769287","5.746293544769287","5.746293544769287"
"916","5.8215436935424805","5.8215436935424805","5.8215436935424805"
"917","5.836811065673828","5.836811065673828","5.836811065673828"
"918","5.6626386642456055","5.6626386642456055","5.6626386642456055"
"919","5.807737350463867","5.807737350463867","5.807737350463867"
"920","5.611825466156006","5.611825466156006","5.611825466156006"
"921","6.575711727142334","6.575711727142334","6.575711727142334"
"922","5.927602291107178","5.927602291107178","5.927602291107178"
"923","5.550380229949951","5.550380229949951","5.550380229949951"
"924","5.579244136810303","5.579244136810303","5.579244136810303"
"925","6.280160903930664","6.280160903930664","6.280160903930664"
"926","5.551774978637695","5.551774978637695","5.551774978637695"
"927","5.8603620529174805","5.8603620529174805","5.8603620529174805"
"928","5.842472076416016","5.842472076416016","5.842472076416016"
"929","5.520022869110107","5.520022869110107","5.520022869110107"
"930","6.081598281860352","6.081598281860352","6.081598281860352"
"931","5.973917007446289","5.973917007446289","5.973917007446289"
"932","5.9709672927856445","5.9709672927856445","5.9709672927856445"
"933","6.139122009277344","6.139122009277344","6.139122009277344"
"934","6.210780143737793","6.210780143737793","6.210780143737793"
"935","6.215675354003906","6.215675354003906","6.215675354003906"
"936","6.258941650390625","6.258941650390625","6.258941650390625"
"937","6.030826568603516","6.030826568603516","6.030826568603516"
"938","6.358965873718262","6.358965873718262","6.358965873718262"
"939","6.1622724533081055","6.1622724533081055","6.1622724533081055"
"940","6.1665263175964355","6.1665263175964355","6.1665263175964355"
"941","5.248726844787598","5.248726844787598","5.248726844787598"
"942","6.039193153381348","6.039193153381348","6.039193153381348"
"943","6.157837867736816","6.157837867736816","6.157837867736816"
"944","6.6276373863220215","6.6276373863220215","6.6276373863220215"
"945","6.087383270263672","6.087383270263672","6.087383270263672"
"946","6.299567222595215","6.299567222595215","6.299567222595215"
"947","6.115375518798828","6.115375518798828","6.115375518798828"
"948","6.402360916137695","6.402360916137695","6.402360916137695"
"949","5.831086158752441","5.831086158752441","5.831086158752441"
"950","6.000566005706787","6.000566005706787","6.000566005706787"
"951","6.199187755584717","6.199187755584717","6.199187755584717"
"952","6.258504390716553","6.258504390716553","6.258504390716553"
"953","6.072728633880615","6.072728633880615","6.072728633880615"
"954","5.987186431884766","5.987186431884766","5.987186431884766"
"955","5.654847621917725","5.654847621917725","5.654847621917725"
"956","5.393974304199219","5.393974304199219","5.393974304199219"
"957","6.078361511230469","6.078361511230469","6.078361511230469"
"958","6.516046047210693","6.516046047210693","6.516046047210693"
"959","5.758220672607422","5.758220672607422","5.758220672607422"
"960","6.185161590576172","6.185161590576172","6.185161590576172"
"961","6.1933088302612305","6.1933088302612305","6.1933088302612305"
"962","6.149722576141357","6.149722576141357","6.149722576141357"
"963","5.588784217834473","5.588784217834473","5.588784217834473"
"964","5.965013027191162","5.965013027191162","5.965013027191162"
"965","6.186988830566406","6.186988830566406","6.186988830566406"
"966","6.123460292816162","6.123460292816162","6.123460292816162"
"967","6.235867977142334","6.235867977142334","6.235867977142334"
"968","5.477635860443115","5.477635860443115","5.477635860443115"
"969","5.748033046722412","5.748033046722412","5.748033046722412"
"970","5.677867889404297","5.677867889404297","5.677867889404297"
"971","6.003629207611084","6.003629207611084","6.003629207611084"
"972","6.457281112670898","6.457281112670898","6.457281112670898"
"973","5.4261474609375","5.4261474609375","5.4261474609375"
"974","5.5188307762146","5.5188307762146","5.5188307762146"
"975","6.2378950119018555","6.2378950119018555","6.2378950119018555"
"976","6.1380157470703125","6.1380157470703125","6.1380157470703125"
"977","6.35031270980835","6.35031270980835","6.35031270980835"
"978","6.283771514892578","6.283771514892578","6.283771514892578"
"979","6.2613444328308105","6.2613444328308105","6.2613444328308105"
"980","5.5801544189453125","5.5801544189453125","5.5801544189453125"
"981","5.974471092224121","5.974471092224121","5.974471092224121"
"982","5.567856788635254","5.567856788635254","5.567856788635254"
"983","5.8090972900390625","5.8090972900390625","5.8090972900390625"
"984","5.665167808532715","5.665167808532715","5.665167808532715"
"985","6.164214134216309","6.164214134216309","6.164214134216309"
"986","5.819357872009277","5.819357872009277","5.819357872009277"
"987","6.385434627532959","6.385434627532959","6.385434627532959"
"988","6.049530029296875","6.049530029296875","6.049530029296875"
"989","5.946626663208008","5.946626663208008","5.946626663208008"
"990","5.243437767028809","5.243437767028809","5.243437767028809"
"991","5.941261291503906","5.941261291503906","5.941261291503906"
"992","6.028984069824219","6.028984069824219","6.028984069824219"
"993","5.771243572235107","5.771243572235107","5.771243572235107"
"994","6.021148681640625","6.021148681640625","6.021148681640625"
"995","6.209340572357178","6.209340572357178","6.209340572357178"
"996","5.780412673950195","5.780412673950195","5.780412673950195"
"997","5.780841827392578","5.780841827392578","5.780841827392578"
"998","5.968222618103027","5.968222618103027","5.968222618103027"
"999","5.9957733154296875","5.9957733154296875","5.9957733154296875"
"1000","5.7806854248046875","5.7806854248046875","5.7806854248046875"
"1001","6.319108009338379","6.319108009338379","6.319108009338379"
"1002","5.6503400802612305","5.6503400802612305","5.6503400802612305"
"1003","6.1374430656433105","6.1374430656433105","6.1374430656433105"
"1004","5.729066848754883","5.729066848754883","5.729066848754883"
"1005","5.998500347137451","5.998500347137451","5.998500347137451"
"1006","6.16452169418335","6.16452169418335","6.16452169418335"
"1007","6.344919204711914","6.344919204711914","6.344919204711914"
"1008","6.172457695007324","6.172457695007324","6.172457695007324"
"1009","5.810762405395508","5.810762405395508","5.810762405395508"
"1010","5.930756568908691","5.930756568908691","5.930756568908691"
"1011","6.070479393005371","6.070479393005371","6.070479393005371"
"1012","5.958583354949951","5.958583354949951","5.958583354949951"
"1013","5.8819732666015625","5.8819732666015625","5.8819732666015625"
"1014","5.822695732116699","5.822695732116699","5.822695732116699"
"1015","6.319716453552246","6.319716453552246","6.319716453552246"
"1016","6.410195350646973","6.410195350646973","6.410195350646973"
"1017","5.9462809562683105","5.9462809562683105","5.9462809562683105"
"1018","6.078568935394287","6.078568935394287","6.078568935394287"
"1019","5.808309078216553","5.808309078216553","5.808309078216553"
"1020","6.084375381469727","6.084375381469727","6.084375381469727"
"1021","6.129064083099365","6.129064083099365","6.129064083099365"
"1022","6.299315452575684","6.299315452575684","6.299315452575684"
"1023","6.054401397705078","6.054401397705078","6.054401397705078"
"1024","6.278592586517334","6.278592586517334","6.278592586517334"
"1025","6.230785369873047","6.230785369873047","6.230785369873047"
"1026","5.65084171295166","5.65084171295166","5.65084171295166"
"1027","5.91546630859375","5.91546630859375","5.91546630859375"
"1028","5.966830730438232","5.966830730438232","5.966830730438232"
"1029","6.2913618087768555","6.2913618087768555","6.2913618087768555"
"1030","6.248926162719727","6.248926162719727","6.248926162719727"
"1031","6.1111159324646","6.1111159324646","6.1111159324646"
"1032","6.296658992767334","6.296658992767334","6.296658992767334"
"1033","6.219583034515381","6.219583034515381","6.219583034515381"
"1034","6.11761474609375","6.11761474609375","6.11761474609375"
"1035","6.293660640716553","6.293660640716553","6.293660640716553"
"1036","6.4062819480896","6.4062819480896","6.4062819480896"
"1037","6.550555229187012","6.550555229187012","6.550555229187012"
"1038","5.7143096923828125","5.7143096923828125","5.7143096923828125"
"1039","6.045489311218262","6.045489311218262","6.045489311218262"
"1040","6.176488399505615","6.176488399505615","6.176488399505615"
"1041","5.893975734710693","5.893975734710693","5.893975734710693"
"1042","6.1162214279174805","6.1162214279174805","6.1162214279174805"
"1043","5.706809997558594","5.706809997558594","5.706809997558594"
"1044","5.650809288024902","5.650809288024902","5.650809288024902"
"1045","5.54902458190918","5.54902458190918","5.54902458190918"
"1046","5.9812469482421875","5.9812469482421875","5.9812469482421875"
"1047","6.063243865966797","6.063243865966797","6.063243865966797"
"1048","6.12342643737793","6.12342643737793","6.12342643737793"
"1049","6.016937255859375","6.016937255859375","6.016937255859375"
"1050","5.77734375","5.77734375","5.77734375"
"1051","5.652332305908203","5.652332305908203","5.652332305908203"
"1052","6.114263534545898","6.114263534545898","6.114263534545898"
"1053","5.755541801452637","5.755541801452637","5.755541801452637"
"1054","6.207352638244629","6.207352638244629","6.207352638244629"
"1055","6.150507926940918","6.150507926940918","6.150507926940918"
"1056","6.058371543884277","6.058371543884277","6.058371543884277"
"1057","5.318820953369141","5.318820953369141","5.318820953369141"
"1058","6.175196647644043","6.175196647644043","6.175196647644043"
"1059","5.773257732391357","5.773257732391357","5.773257732391357"
"1060","5.751084804534912","5.751084804534912","5.751084804534912"
"1061","5.643362045288086","5.643362045288086","5.643362045288086"
"1062","5.632564544677734","5.632564544677734","5.632564544677734"
"1063","5.731822490692139","5.731822490692139","5.731822490692139"
"1064","6.0079264640808105","6.0079264640808105","6.0079264640808105"
"1065","6.191323280334473","6.191323280334473","6.191323280334473"
"1066","6.0930633544921875","6.0930633544921875","6.0930633544921875"
"1067","6.0769782066345215","6.0769782066345215","6.0769782066345215"
"1068","6.161466121673584","6.161466121673584","6.161466121673584"
"1069","6.048896312713623","6.048896312713623","6.048896312713623"
"1070","6.172942161560059","6.172942161560059","6.172942161560059"
"1071","6.174924373626709","6.174924373626709","6.174924373626709"
"1072","6.65120792388916","6.65120792388916","6.65120792388916"
"1073","6.1272077560424805","6.1272077560424805","6.1272077560424805"
"1074","5.851902008056641","5.851902008056641","5.851902008056641"
"1075","6.331019878387451","6.331019878387451","6.331019878387451"
"1076","6.00226354598999","6.00226354598999","6.00226354598999"
"1077","6.230678558349609","6.230678558349609","6.230678558349609"
"1078","6.353309631347656","6.353309631347656","6.353309631347656"
"1079","5.910771369934082","5.910771369934082","5.910771369934082"
"1080","6.517082214355469","6.517082214355469","6.517082214355469"
"1081","5.967774868011475","5.967774868011475","5.967774868011475"
"1082","6.324184417724609","6.324184417724609","6.324184417724609"
"1083","6.235011577606201","6.235011577606201","6.235011577606201"
"1084","5.976711273193359","5.976711273193359","5.976711273193359"
"1085","6.337367057800293","6.337367057800293","6.337367057800293"
"1086","5.9105024337768555","5.9105024337768555","5.9105024337768555"
"1087","6.1019392013549805","6.1019392013549805","6.1019392013549805"
"1088","6.001341819763184","6.001341819763184","6.001341819763184"
"1089","5.926301956176758","5.926301956176758","5.926301956176758"
"1090","6.407537460327148","6.407537460327148","6.407537460327148"
"1091","6.262866020202637","6.262866020202637","6.262866020202637"
"1092","5.863229751586914","5.863229751586914","5.863229751586914"
"1093","6.157661437988281","6.157661437988281","6.157661437988281"
"1094","6.2777557373046875","6.2777557373046875","6.2777557373046875"
"1095","5.468818664550781","5.468818664550781","5.468818664550781"
"1096","6.197495937347412","6.197495937347412","6.197495937347412"
"1097","6.170400142669678","6.170400142669678","6.170400142669678"
"1098","5.979916572570801","5.979916572570801","5.979916572570801"
"1099","6.0735321044921875","6.0735321044921875","6.0735321044921875"
"1100","6.307164669036865","6.307164669036865","6.307164669036865"
"1101","6.226386070251465","6.226386070251465","6.226386070251465"
"1102","5.735629558563232","5.735629558563232","5.735629558563232"
"1103","5.936734676361084","5.936734676361084","5.936734676361084"
"1104","6.140504360198975","6.140504360198975","6.140504360198975"
"1105","6.204721450805664","6.204721450805664","6.204721450805664"
"1106","5.895617485046387","5.895617485046387","5.895617485046387"
"1107","6.5062994956970215","6.5062994956970215","6.5062994956970215"
"1108","6.079181671142578","6.079181671142578","6.079181671142578"
"1109","5.936892509460449","5.936892509460449","5.936892509460449"
"1110","6.024582862854004","6.024582862854004","6.024582862854004"
"1111","5.601856231689453","5.601856231689453","5.601856231689453"
"1112","6.347423553466797","6.347423553466797","6.347423553466797"
"1113","6.004141807556152","6.004141807556152","6.004141807556152"
"1114","6.0817389488220215","6.0817389488220215","6.0817389488220215"
"1115","5.965534210205078","5.965534210205078","5.965534210205078"
"1116","6.439572811126709","6.439572811126709","6.439572811126709"
"1117","6.016633033752441","6.016633033752441","6.016633033752441"
"1118","6.034115791320801","6.034115791320801","6.034115791320801"
"1119","6.063952922821045","6.063952922821045","6.063952922821045"
"1120","5.838812828063965","5.838812828063965","5.838812828063965"
"1121","6.014791011810303","6.014791011810303","6.014791011810303"
"1122","5.885456085205078","5.885456085205078","5.885456085205078"
"1123","6.297391414642334","6.297391414642334","6.297391414642334"
"1124","6.075756072998047","6.075756072998047","6.075756072998047"
"1125","5.988967418670654","5.988967418670654","5.988967418670654"
"1126","6.503907680511475","6.503907680511475","6.503907680511475"
"1127","6.506870269775391","6.506870269775391","6.506870269775391"
"1128","6.314327239990234","6.314327239990234","6.314327239990234"
"1129","5.8401618003845215","5.8401618003845215","5.8401618003845215"
"1130","5.689279556274414","5.689279556274414","5.689279556274414"
"1131","6.455182075500488","6.455182075500488","6.455182075500488"
"1132","6.23785400390625","6.23785400390625","6.23785400390625"
"1133","5.932914733886719","5.932914733886719","5.932914733886719"
"1134","6.252410411834717","6.252410411834717","6.252410411834717"
"1135","6.15730094909668","6.15730094909668","6.15730094909668"
"1136","6.407416343688965","6.407416343688965","6.407416343688965"
"1137","6.1191630363464355","6.1191630363464355","6.1191630363464355"
"1138","5.783570766448975","5.783570766448975","5.783570766448975"
"1139","6.158692359924316","6.158692359924316","6.158692359924316"
"1140","5.903864860534668","5.903864860534668","5.903864860534668"
"1141","5.768373012542725","5.768373012542725","5.768373012542725"
"1142","6.017394065856934","6.017394065856934","6.017394065856934"
"1143","6.01310920715332","6.01310920715332","6.01310920715332"
"1144","6.191149711608887","6.191149711608887","6.191149711608887"
"1145","6.051989555358887","6.051989555358887","6.051989555358887"
"1146","5.689353942871094","5.689353942871094","5.689353942871094"
"1147","5.620818138122559","5.620818138122559","5.620818138122559"
"1148","6.172691345214844","6.172691345214844","6.172691345214844"
"1149","6.347304821014404","6.347304821014404","6.347304821014404"
"1150","6.119467735290527","6.119467735290527","6.119467735290527"
"1151","5.805581092834473","5.805581092834473","5.805581092834473"
"1152","6.340492248535156","6.340492248535156","6.340492248535156"
"1153","5.645982265472412","5.645982265472412","5.645982265472412"
"1154","6.032773017883301","6.032773017883301","6.032773017883301"
"1155","6.209319114685059","6.209319114685059","6.209319114685059"
"1156","6.232913494110107","6.232913494110107","6.232913494110107"
"1157","6.2255859375","6.2255859375","6.2255859375"
"1158","6.0690107345581055","6.0690107345581055","6.0690107345581055"
"1159","6.158446311950684","6.158446311950684","6.158446311950684"
"1160","5.796156883239746","5.796156883239746","5.796156883239746"
"1161","6.289510726928711","6.289510726928711","6.289510726928711"
"1162","5.7788825035095215","5.7788825035095215","5.7788825035095215"
"1163","6.1345930099487305","6.1345930099487305","6.1345930099487305"
"1164","6.024603843688965","6.024603843688965","6.024603843688965"
"1165","6.161693572998047","6.161693572998047","6.161693572998047"
"1166","6.1735453605651855","6.1735453605651855","6.1735453605651855"
"1167","6.320382595062256","6.320382595062256","6.320382595062256"
"1168","6.188462734222412","6.188462734222412","6.188462734222412"
"1169","5.999170303344727","5.999170303344727","5.999170303344727"
"1170","5.97831916809082","5.97831916809082","5.97831916809082"
"1171","5.855822563171387","5.855822563171387","5.855822563171387"
"1172","6.428159236907959","6.428159236907959","6.428159236907959"
"1173","6.2187604904174805","6.2187604904174805","6.2187604904174805"
"1174","5.981064796447754","5.981064796447754","5.981064796447754"
"1175","6.233889579772949","6.233889579772949","6.233889579772949"
"1176","6.2823076248168945","6.2823076248168945","6.2823076248168945"
"1177","6.241005897521973","6.241005897521973","6.241005897521973"
"1178","5.936903953552246","5.936903953552246","5.936903953552246"
"1179","6.388500213623047","6.388500213623047","6.388500213623047"
"1180","6.302046775817871","6.302046775817871","6.302046775817871"
"1181","6.226552963256836","6.226552963256836","6.226552963256836"
"1182","6.099373817443848","6.099373817443848","6.099373817443848"
"1183","6.1594977378845215","6.1594977378845215","6.1594977378845215"
"1184","5.756759166717529","5.756759166717529","5.756759166717529"
"1185","6.214478969573975","6.214478969573975","6.214478969573975"
"1186","6.468963623046875","6.468963623046875","6.468963623046875"
"1187","5.970395565032959","5.970395565032959","5.970395565032959"
"1188","6.248475551605225","6.248475551605225","6.248475551605225"
"1189","6.541550636291504","6.541550636291504","6.541550636291504"
"1190","6.372085094451904","6.372085094451904","6.372085094451904"
"1191","6.720859527587891","6.720859527587891","6.720859527587891"
"1192","6.286495208740234","6.286495208740234","6.286495208740234"
"1193","6.0088958740234375","6.0088958740234375","6.0088958740234375"
"1194","6.763406276702881","6.763406276702881","6.763406276702881"
"1195","6.111451148986816","6.111451148986816","6.111451148986816"
"1196","6.362472057342529","6.362472057342529","6.362472057342529"
"1197","6.402795314788818","6.402795314788818","6.402795314788818"
"1198","6.405640602111816","6.405640602111816","6.405640602111816"
"1199","6.472104549407959","6.472104549407959","6.472104549407959"
"1200","5.707575798034668","5.707575798034668","5.707575798034668"
"1201","6.690199851989746","6.690199851989746","6.690199851989746"
"1202","6.288202285766602","6.288202285766602","6.288202285766602"
"1203","6.034842491149902","6.034842491149902","6.034842491149902"
"1204","6.4481401443481445","6.4481401443481445","6.4481401443481445"
"1205","6.1999101638793945","6.1999101638793945","6.1999101638793945"
"1206","6.311337947845459","6.311337947845459","6.311337947845459"
"1207","6.49742317199707","6.49742317199707","6.49742317199707"
"1208","5.934259414672852","5.934259414672852","5.934259414672852"
"1209","6.228860378265381","6.228860378265381","6.228860378265381"
"1210","6.427158355712891","6.427158355712891","6.427158355712891"
"1211","6.074173927307129","6.074173927307129","6.074173927307129"
"1212","6.017520904541016","6.017520904541016","6.017520904541016"
"1213","6.554506301879883","6.554506301879883","6.554506301879883"
"1214","5.774171829223633","5.774171829223633","5.774171829223633"
"1215","6.52694845199585","6.52694845199585","6.52694845199585"
"1216","6.127242565155029","6.127242565155029","6.127242565155029"
"1217","6.132673263549805","6.132673263549805","6.132673263549805"
"1218","6.016191482543945","6.016191482543945","6.016191482543945"
"1219","5.926515579223633","5.926515579223633","5.926515579223633"
"1220","5.68652868270874","5.68652868270874","5.68652868270874"
"1221","6.180342674255371","6.180342674255371","6.180342674255371"
"1222","6.33969783782959","6.33969783782959","6.33969783782959"
"1223","5.886561870574951","5.886561870574951","5.886561870574951"
"1224","6.069457054138184","6.069457054138184","6.069457054138184"
"1225","6.344595909118652","6.344595909118652","6.344595909118652"
"1226","5.964478969573975","5.964478969573975","5.964478969573975"
"1227","6.167745113372803","6.167745113372803","6.167745113372803"
"1228","6.2017927169799805","6.2017927169799805","6.2017927169799805"
"1229","6.458508491516113","6.458508491516113","6.458508491516113"
"1230","6.5178327560424805","6.5178327560424805","6.5178327560424805"
"1231","6.243990898132324","6.243990898132324","6.243990898132324"
"1232","6.08244514465332","6.08244514465332","6.08244514465332"
"1233","6.367112159729004","6.367112159729004","6.367112159729004"
"1234","6.439813137054443","6.439813137054443","6.439813137054443"
"1235","6.173112392425537","6.173112392425537","6.173112392425537"
"1236","6.6454315185546875","6.6454315185546875","6.6454315185546875"
"1237","5.89328670501709","5.89328670501709","5.89328670501709"
"1238","6.395862102508545","6.395862102508545","6.395862102508545"
"1239","6.320934295654297","6.320934295654297","6.320934295654297"
"1240","5.9538068771362305","5.9538068771362305","5.9538068771362305"
"1241","5.968595504760742","5.968595504760742","5.968595504760742"
"1242","6.245790481567383","6.245790481567383","6.245790481567383"
"1243","6.211447715759277","6.211447715759277","6.211447715759277"
"1244","6.062572479248047","6.062572479248047","6.062572479248047"
"1245","6.411233425140381","6.411233425140381","6.411233425140381"
"1246","5.773455619812012","5.773455619812012","5.773455619812012"
"1247","6.180312156677246","6.180312156677246","6.180312156677246"
"1248","6.310297966003418","6.310297966003418","6.310297966003418"
"1249","6.506707191467285","6.506707191467285","6.506707191467285"
"1250","6.434262752532959","6.434262752532959","6.434262752532959"
"1251","5.979216575622559","5.979216575622559","5.979216575622559"
"1252","6.06992244720459","6.06992244720459","6.06992244720459"
"1253","6.4249982833862305","6.4249982833862305","6.4249982833862305"
"1254","6.131985664367676","6.131985664367676","6.131985664367676"
"1255","6.6745924949646","6.6745924949646","6.6745924949646"
"1256","6.3045477867126465","6.3045477867126465","6.3045477867126465"
"1257","6.284797191619873","6.284797191619873","6.284797191619873"
"1258","6.185636043548584","6.185636043548584","6.185636043548584"
"1259","6.277243614196777","6.277243614196777","6.277243614196777"
"1260","5.810309410095215","5.810309410095215","5.810309410095215"
"1261","6.302519798278809","6.302519798278809","6.302519798278809"
"1262","6.383669853210449","6.383669853210449","6.383669853210449"
"1263","6.520652770996094","6.520652770996094","6.520652770996094"
"1264","5.802101135253906","5.802101135253906","5.802101135253906"
"1265","5.9530181884765625","5.9530181884765625","5.9530181884765625"
"1266","6.311893463134766","6.311893463134766","6.311893463134766"
"1267","6.129378318786621","6.129378318786621","6.129378318786621"
"1268","6.104337215423584","6.104337215423584","6.104337215423584"
"1269","6.269993782043457","6.269993782043457","6.269993782043457"
"1270","5.994813442230225","5.994813442230225","5.994813442230225"
"1271","6.505885124206543","6.505885124206543","6.505885124206543"
"1272","6.009153366088867","6.009153366088867","6.009153366088867"
"1273","6.165349006652832","6.165349006652832","6.165349006652832"
"1274","6.063741207122803","6.063741207122803","6.063741207122803"
"1275","6.381726264953613","6.381726264953613","6.381726264953613"
"1276","5.995355129241943","5.995355129241943","5.995355129241943"
"1277","6.358941555023193","6.358941555023193","6.358941555023193"
"1278","6.602618217468262","6.602618217468262","6.602618217468262"
"1279","6.107285976409912","6.107285976409912","6.107285976409912"
"1280","6.415800094604492","6.415800094604492","6.415800094604492"
"1281","6.099217891693115","6.099217891693115","6.099217891693115"
"1282","6.5544023513793945","6.5544023513793945","6.5544023513793945"
"1283","5.847030162811279","5.847030162811279","5.847030162811279"
"1284","5.645803451538086","5.645803451538086","5.645803451538086"
"1285","6.182708263397217","6.182708263397217","6.182708263397217"
"1286","6.403494834899902","6.403494834899902","6.403494834899902"
"1287","5.873085021972656","5.873085021972656","5.873085021972656"
"1288","6.502306938171387","6.502306938171387","6.502306938171387"
"1289","6.149855613708496","6.149855613708496","6.149855613708496"
"1290","6.49272346496582","6.49272346496582","6.49272346496582"
"1291","6.5664801597595215","6.5664801597595215","6.5664801597595215"
"1292","6.112277984619141","6.112277984619141","6.112277984619141"
"1293","6.547523498535156","6.547523498535156","6.547523498535156"
"1294","6.450766563415527","6.450766563415527","6.450766563415527"
"1295","6.240108489990234","6.240108489990234","6.240108489990234"
"1296","6.797896385192871","6.797896385192871","6.797896385192871"
"1297","6.256996154785156","6.256996154785156","6.256996154785156"
"1298","6.11761999130249","6.11761999130249","6.11761999130249"
"1299","6.350429534912109","6.350429534912109","6.350429534912109"
"1300","6.4721808433532715","6.4721808433532715","6.4721808433532715"
"1301","6.223172664642334","6.223172664642334","6.223172664642334"
"1302","6.09564208984375","6.09564208984375","6.09564208984375"
"1303","6.663686275482178","6.663686275482178","6.663686275482178"
"1304","5.7707953453063965","5.7707953453063965","5.7707953453063965"
"1305","6.819303035736084","6.819303035736084","6.819303035736084"
"1306","6.765917778015137","6.765917778015137","6.765917778015137"
"1307","6.4713568687438965","6.4713568687438965","6.4713568687438965"
"1308","6.085593223571777","6.085593223571777","6.085593223571777"
"1309","6.076249599456787","6.076249599456787","6.076249599456787"
"1310","6.239055633544922","6.239055633544922","6.239055633544922"
"1311","6.57313346862793","6.57313346862793","6.57313346862793"
"1312","6.336246490478516","6.336246490478516","6.336246490478516"
"1313","6.100863456726074","6.100863456726074","6.100863456726074"
"1314","6.105521202087402","6.105521202087402","6.105521202087402"
"1315","6.496920585632324","6.496920585632324","6.496920585632324"
"1316","6.284172058105469","6.284172058105469","6.284172058105469"
"1317","6.304933071136475","6.304933071136475","6.304933071136475"
"1318","6.246827125549316","6.246827125549316","6.246827125549316"
"1319","6.380223751068115","6.380223751068115","6.380223751068115"
"1320","6.18100643157959","6.18100643157959","6.18100643157959"
"1321","6.565402984619141","6.565402984619141","6.565402984619141"
"1322","6.573928356170654","6.573928356170654","6.573928356170654"
"1323","5.762874603271484","5.762874603271484","5.762874603271484"
"1324","6.463457107543945","6.463457107543945","6.463457107543945"
"1325","6.411130905151367","6.411130905151367","6.411130905151367"
"1326","6.485069274902344","6.485069274902344","6.485069274902344"
"1327","6.160865783691406","6.160865783691406","6.160865783691406"
"1328","6.30640172958374","6.30640172958374","6.30640172958374"
"1329","6.239133358001709","6.239133358001709","6.239133358001709"
"1330","6.2807512283325195","6.2807512283325195","6.2807512283325195"
"1331","6.414767742156982","6.414767742156982","6.414767742156982"
"1332","6.311073303222656","6.311073303222656","6.311073303222656"
"1333","6.358951091766357","6.358951091766357","6.358951091766357"
"1334","6.332159996032715","6.332159996032715","6.332159996032715"
"1335","6.596622467041016","6.596622467041016","6.596622467041016"
"1336","5.758990287780762","5.758990287780762","5.758990287780762"
"1337","6.778377056121826","6.778377056121826","6.778377056121826"
"1338","6.035102367401123","6.035102367401123","6.035102367401123"
"1339","6.201773643493652","6.201773643493652","6.201773643493652"
