"Step","0.7CircleBlind - Episode_Reward/bot_2_payload","0.7CircleBlind - Episode_Reward/bot_2_payload__MIN","0.7CircleBlind - Episode_Reward/bot_2_payload__MAX"
"123","2.3835861682891846","2.3835861682891846","2.3835861682891846"
"124","2.1837472915649414","2.1837472915649414","2.1837472915649414"
"125","2.516554832458496","2.516554832458496","2.516554832458496"
"126","2.3560478687286377","2.3560478687286377","2.3560478687286377"
"127","2.44991397857666","2.44991397857666","2.44991397857666"
"128","2.470191717147827","2.470191717147827","2.470191717147827"
"129","2.4485480785369873","2.4485480785369873","2.4485480785369873"
"130","2.5204873085021973","2.5204873085021973","2.5204873085021973"
"131","2.4829907417297363","2.4829907417297363","2.4829907417297363"
"132","2.5094106197357178","2.5094106197357178","2.5094106197357178"
"133","2.8132553100585938","2.8132553100585938","2.8132553100585938"
"134","2.6918752193450928","2.6918752193450928","2.6918752193450928"
"135","2.773895025253296","2.773895025253296","2.773895025253296"
"136","2.7331695556640625","2.7331695556640625","2.7331695556640625"
"137","2.746936798095703","2.746936798095703","2.746936798095703"
"138","2.6405324935913086","2.6405324935913086","2.6405324935913086"
"139","2.7602462768554688","2.7602462768554688","2.7602462768554688"
"140","2.675497531890869","2.675497531890869","2.675497531890869"
"141","2.8858819007873535","2.8858819007873535","2.8858819007873535"
"142","2.6666057109832764","2.6666057109832764","2.6666057109832764"
"143","2.8620262145996094","2.8620262145996094","2.8620262145996094"
"144","2.734001874923706","2.734001874923706","2.734001874923706"
"145","2.739600896835327","2.739600896835327","2.739600896835327"
"146","2.735513210296631","2.735513210296631","2.735513210296631"
"147","2.9027228355407715","2.9027228355407715","2.9027228355407715"
"148","2.6528007984161377","2.6528007984161377","2.6528007984161377"
"149","2.937135696411133","2.937135696411133","2.937135696411133"
"150","2.821593761444092","2.821593761444092","2.821593761444092"
"151","2.8561763763427734","2.8561763763427734","2.8561763763427734"
"152","2.7900054454803467","2.7900054454803467","2.7900054454803467"
"153","2.8334646224975586","2.8334646224975586","2.8334646224975586"
"154","2.6917800903320312","2.6917800903320312","2.6917800903320312"
"155","2.7479095458984375","2.7479095458984375","2.7479095458984375"
"156","2.706134557723999","2.706134557723999","2.706134557723999"
"157","2.8168933391571045","2.8168933391571045","2.8168933391571045"
"158","2.880054235458374","2.880054235458374","2.880054235458374"
"159","2.8981893062591553","2.8981893062591553","2.8981893062591553"
"160","2.9079208374023438","2.9079208374023438","2.9079208374023438"
"161","2.9488284587860107","2.9488284587860107","2.9488284587860107"
"162","2.927586078643799","2.927586078643799","2.927586078643799"
"163","2.8465018272399902","2.8465018272399902","2.8465018272399902"
"164","2.9285025596618652","2.9285025596618652","2.9285025596618652"
"165","2.9430465698242188","2.9430465698242188","2.9430465698242188"
"166","2.984467029571533","2.984467029571533","2.984467029571533"
"167","2.9201152324676514","2.9201152324676514","2.9201152324676514"
"168","3.0790271759033203","3.0790271759033203","3.0790271759033203"
"169","3.1004977226257324","3.1004977226257324","3.1004977226257324"
"170","3.092190742492676","3.092190742492676","3.092190742492676"
"171","3.0940139293670654","3.0940139293670654","3.0940139293670654"
"172","3.070404529571533","3.070404529571533","3.070404529571533"
"173","3.1201140880584717","3.1201140880584717","3.1201140880584717"
"174","3.2084949016571045","3.2084949016571045","3.2084949016571045"
"175","3.0796799659729004","3.0796799659729004","3.0796799659729004"
"176","3.145127773284912","3.145127773284912","3.145127773284912"
"177","3.0656754970550537","3.0656754970550537","3.0656754970550537"
"178","3.19034481048584","3.19034481048584","3.19034481048584"
"179","3.159071683883667","3.159071683883667","3.159071683883667"
"180","3.1670522689819336","3.1670522689819336","3.1670522689819336"
"181","3.2294540405273438","3.2294540405273438","3.2294540405273438"
"182","3.1495044231414795","3.1495044231414795","3.1495044231414795"
"183","3.013996124267578","3.013996124267578","3.013996124267578"
"184","3.0249032974243164","3.0249032974243164","3.0249032974243164"
"185","3.2220168113708496","3.2220168113708496","3.2220168113708496"
"186","3.0742268562316895","3.0742268562316895","3.0742268562316895"
"187","3.1378982067108154","3.1378982067108154","3.1378982067108154"
"188","3.0251049995422363","3.0251049995422363","3.0251049995422363"
"189","2.963012218475342","2.963012218475342","2.963012218475342"
"190","3.0761401653289795","3.0761401653289795","3.0761401653289795"
"191","3.1267879009246826","3.1267879009246826","3.1267879009246826"
"192","3.0302646160125732","3.0302646160125732","3.0302646160125732"
"193","3.0933244228363037","3.0933244228363037","3.0933244228363037"
"194","3.3359858989715576","3.3359858989715576","3.3359858989715576"
"195","3.2692573070526123","3.2692573070526123","3.2692573070526123"
"196","3.1841304302215576","3.1841304302215576","3.1841304302215576"
"197","3.1109139919281006","3.1109139919281006","3.1109139919281006"
"198","3.11018705368042","3.11018705368042","3.11018705368042"
"199","3.200604200363159","3.200604200363159","3.200604200363159"
"200","3.2277297973632812","3.2277297973632812","3.2277297973632812"
"201","3.2912726402282715","3.2912726402282715","3.2912726402282715"
"202","3.1850242614746094","3.1850242614746094","3.1850242614746094"
"203","3.133673667907715","3.133673667907715","3.133673667907715"
"204","3.23590350151062","3.23590350151062","3.23590350151062"
"205","3.274561882019043","3.274561882019043","3.274561882019043"
"206","3.0488858222961426","3.0488858222961426","3.0488858222961426"
"207","3.269843578338623","3.269843578338623","3.269843578338623"
"208","3.2634732723236084","3.2634732723236084","3.2634732723236084"
"209","3.187466621398926","3.187466621398926","3.187466621398926"
"210","3.1657705307006836","3.1657705307006836","3.1657705307006836"
"211","3.2684781551361084","3.2684781551361084","3.2684781551361084"
"212","3.166693687438965","3.166693687438965","3.166693687438965"
"213","3.2349603176116943","3.2349603176116943","3.2349603176116943"
"214","3.146009922027588","3.146009922027588","3.146009922027588"
"215","3.2314536571502686","3.2314536571502686","3.2314536571502686"
"216","3.1815052032470703","3.1815052032470703","3.1815052032470703"
"217","3.2533135414123535","3.2533135414123535","3.2533135414123535"
"218","3.253056526184082","3.253056526184082","3.253056526184082"
"219","3.143764019012451","3.143764019012451","3.143764019012451"
"220","3.190192699432373","3.190192699432373","3.190192699432373"
"221","2.9507832527160645","2.9507832527160645","2.9507832527160645"
"222","3.2325732707977295","3.2325732707977295","3.2325732707977295"
"223","3.2228124141693115","3.2228124141693115","3.2228124141693115"
"224","3.1125597953796387","3.1125597953796387","3.1125597953796387"
"225","3.147024154663086","3.147024154663086","3.147024154663086"
"226","3.0866751670837402","3.0866751670837402","3.0866751670837402"
"227","3.160167694091797","3.160167694091797","3.160167694091797"
"228","3.3784778118133545","3.3784778118133545","3.3784778118133545"
"229","3.0302796363830566","3.0302796363830566","3.0302796363830566"
"230","3.017354965209961","3.017354965209961","3.017354965209961"
"231","3.237095355987549","3.237095355987549","3.237095355987549"
"232","3.3770084381103516","3.3770084381103516","3.3770084381103516"
"233","3.013239622116089","3.013239622116089","3.013239622116089"
"234","3.1071152687072754","3.1071152687072754","3.1071152687072754"
"235","3.287806510925293","3.287806510925293","3.287806510925293"
"236","3.1745457649230957","3.1745457649230957","3.1745457649230957"
"237","3.3763060569763184","3.3763060569763184","3.3763060569763184"
"238","3.359833240509033","3.359833240509033","3.359833240509033"
"239","3.2945077419281006","3.2945077419281006","3.2945077419281006"
"240","3.3088061809539795","3.3088061809539795","3.3088061809539795"
"241","3.2842700481414795","3.2842700481414795","3.2842700481414795"
"242","3.1068930625915527","3.1068930625915527","3.1068930625915527"
"243","3.265232563018799","3.265232563018799","3.265232563018799"
"244","3.2938621044158936","3.2938621044158936","3.2938621044158936"
"245","3.2453951835632324","3.2453951835632324","3.2453951835632324"
"246","3.100884199142456","3.100884199142456","3.100884199142456"
"247","3.244781494140625","3.244781494140625","3.244781494140625"
"248","3.287163496017456","3.287163496017456","3.287163496017456"
"249","3.11749267578125","3.11749267578125","3.11749267578125"
"250","3.2944133281707764","3.2944133281707764","3.2944133281707764"
"251","3.290377140045166","3.290377140045166","3.290377140045166"
"252","3.2158384323120117","3.2158384323120117","3.2158384323120117"
"253","3.382765769958496","3.382765769958496","3.382765769958496"
"254","3.245234966278076","3.245234966278076","3.245234966278076"
"255","3.3021183013916016","3.3021183013916016","3.3021183013916016"
"256","3.341674327850342","3.341674327850342","3.341674327850342"
"257","3.2571990489959717","3.2571990489959717","3.2571990489959717"
"258","3.2612481117248535","3.2612481117248535","3.2612481117248535"
"259","3.2033157348632812","3.2033157348632812","3.2033157348632812"
"260","3.1848812103271484","3.1848812103271484","3.1848812103271484"
"261","3.1606040000915527","3.1606040000915527","3.1606040000915527"
"262","3.2724480628967285","3.2724480628967285","3.2724480628967285"
"263","3.285062551498413","3.285062551498413","3.285062551498413"
"264","3.2386927604675293","3.2386927604675293","3.2386927604675293"
"265","3.283261775970459","3.283261775970459","3.283261775970459"
"266","3.2175681591033936","3.2175681591033936","3.2175681591033936"
"267","3.153371810913086","3.153371810913086","3.153371810913086"
"268","3.101861000061035","3.101861000061035","3.101861000061035"
"269","3.272848129272461","3.272848129272461","3.272848129272461"
"270","3.3222975730895996","3.3222975730895996","3.3222975730895996"
"271","3.1925694942474365","3.1925694942474365","3.1925694942474365"
"272","3.2521750926971436","3.2521750926971436","3.2521750926971436"
"273","3.1346302032470703","3.1346302032470703","3.1346302032470703"
"274","3.264777660369873","3.264777660369873","3.264777660369873"
"275","3.334662437438965","3.334662437438965","3.334662437438965"
"276","3.254973888397217","3.254973888397217","3.254973888397217"
"277","3.260223865509033","3.260223865509033","3.260223865509033"
"278","3.1961159706115723","3.1961159706115723","3.1961159706115723"
"279","3.329036235809326","3.329036235809326","3.329036235809326"
"280","3.2575576305389404","3.2575576305389404","3.2575576305389404"
"281","2.836813449859619","2.836813449859619","2.836813449859619"
"282","3.316866636276245","3.316866636276245","3.316866636276245"
"283","3.331085205078125","3.331085205078125","3.331085205078125"
"284","3.3073878288269043","3.3073878288269043","3.3073878288269043"
"285","3.2456815242767334","3.2456815242767334","3.2456815242767334"
"286","3.0061087608337402","3.0061087608337402","3.0061087608337402"
"287","3.2089486122131348","3.2089486122131348","3.2089486122131348"
"288","3.2469642162323","3.2469642162323","3.2469642162323"
"289","3.3631744384765625","3.3631744384765625","3.3631744384765625"
"290","3.153771162033081","3.153771162033081","3.153771162033081"
"291","3.2245922088623047","3.2245922088623047","3.2245922088623047"
"292","3.2808005809783936","3.2808005809783936","3.2808005809783936"
"293","3.148353099822998","3.148353099822998","3.148353099822998"
"294","3.2861814498901367","3.2861814498901367","3.2861814498901367"
"295","3.2992892265319824","3.2992892265319824","3.2992892265319824"
"296","3.333489179611206","3.333489179611206","3.333489179611206"
"297","3.29901123046875","3.29901123046875","3.29901123046875"
"298","3.1814098358154297","3.1814098358154297","3.1814098358154297"
"299","3.3122544288635254","3.3122544288635254","3.3122544288635254"
"300","3.2759156227111816","3.2759156227111816","3.2759156227111816"
"301","3.2442150115966797","3.2442150115966797","3.2442150115966797"
"302","3.287214994430542","3.287214994430542","3.287214994430542"
"303","3.2918128967285156","3.2918128967285156","3.2918128967285156"
"304","3.34894061088562","3.34894061088562","3.34894061088562"
"305","3.167520523071289","3.167520523071289","3.167520523071289"
"306","3.169114112854004","3.169114112854004","3.169114112854004"
"307","3.2928531169891357","3.2928531169891357","3.2928531169891357"
"308","3.4236679077148438","3.4236679077148438","3.4236679077148438"
"309","3.30745792388916","3.30745792388916","3.30745792388916"
"310","3.103203296661377","3.103203296661377","3.103203296661377"
"311","3.328890323638916","3.328890323638916","3.328890323638916"
"312","3.0539631843566895","3.0539631843566895","3.0539631843566895"
"313","3.1105477809906006","3.1105477809906006","3.1105477809906006"
"314","3.126363515853882","3.126363515853882","3.126363515853882"
"315","3.2619757652282715","3.2619757652282715","3.2619757652282715"
"316","3.1752853393554688","3.1752853393554688","3.1752853393554688"
"317","3.320845365524292","3.320845365524292","3.320845365524292"
"318","3.106343984603882","3.106343984603882","3.106343984603882"
"319","3.3515384197235107","3.3515384197235107","3.3515384197235107"
"320","3.2913002967834473","3.2913002967834473","3.2913002967834473"
"321","3.308009624481201","3.308009624481201","3.308009624481201"
"322","3.2379469871520996","3.2379469871520996","3.2379469871520996"
"323","3.309056043624878","3.309056043624878","3.309056043624878"
"324","3.1776962280273438","3.1776962280273438","3.1776962280273438"
"325","3.437089681625366","3.437089681625366","3.437089681625366"
"326","3.3970890045166016","3.3970890045166016","3.3970890045166016"
"327","3.3696532249450684","3.3696532249450684","3.3696532249450684"
"328","3.2853617668151855","3.2853617668151855","3.2853617668151855"
"329","3.386953353881836","3.386953353881836","3.386953353881836"
"330","3.2604880332946777","3.2604880332946777","3.2604880332946777"
"331","3.2987000942230225","3.2987000942230225","3.2987000942230225"
"332","3.2162013053894043","3.2162013053894043","3.2162013053894043"
"333","3.3172264099121094","3.3172264099121094","3.3172264099121094"
"334","3.2259042263031006","3.2259042263031006","3.2259042263031006"
"335","3.1288764476776123","3.1288764476776123","3.1288764476776123"
"336","3.3300817012786865","3.3300817012786865","3.3300817012786865"
"337","3.303058624267578","3.303058624267578","3.303058624267578"
"338","3.2561893463134766","3.2561893463134766","3.2561893463134766"
"339","3.2614493370056152","3.2614493370056152","3.2614493370056152"
"340","3.1713361740112305","3.1713361740112305","3.1713361740112305"
"341","3.245201587677002","3.245201587677002","3.245201587677002"
"342","3.1982970237731934","3.1982970237731934","3.1982970237731934"
"343","3.2162206172943115","3.2162206172943115","3.2162206172943115"
"344","3.1385269165039062","3.1385269165039062","3.1385269165039062"
"345","3.267965793609619","3.267965793609619","3.267965793609619"
"346","3.2568321228027344","3.2568321228027344","3.2568321228027344"
"347","2.9839816093444824","2.9839816093444824","2.9839816093444824"
"348","3.206923246383667","3.206923246383667","3.206923246383667"
"349","3.2015419006347656","3.2015419006347656","3.2015419006347656"
"350","3.1540842056274414","3.1540842056274414","3.1540842056274414"
"351","3.1191773414611816","3.1191773414611816","3.1191773414611816"
"352","3.169628858566284","3.169628858566284","3.169628858566284"
"353","3.15655517578125","3.15655517578125","3.15655517578125"
"354","3.220707654953003","3.220707654953003","3.220707654953003"
"355","3.2225475311279297","3.2225475311279297","3.2225475311279297"
"356","3.184941291809082","3.184941291809082","3.184941291809082"
"357","3.282418727874756","3.282418727874756","3.282418727874756"
"358","3.2827296257019043","3.2827296257019043","3.2827296257019043"
"359","2.9855613708496094","2.9855613708496094","2.9855613708496094"
"360","3.245823383331299","3.245823383331299","3.245823383331299"
"361","3.230997085571289","3.230997085571289","3.230997085571289"
"362","3.2629923820495605","3.2629923820495605","3.2629923820495605"
"363","2.843970775604248","2.843970775604248","2.843970775604248"
"364","3.294374465942383","3.294374465942383","3.294374465942383"
"365","3.242480754852295","3.242480754852295","3.242480754852295"
"366","3.339515447616577","3.339515447616577","3.339515447616577"
"367","3.265840530395508","3.265840530395508","3.265840530395508"
"368","3.271212577819824","3.271212577819824","3.271212577819824"
"369","3.1783976554870605","3.1783976554870605","3.1783976554870605"
"370","3.144545316696167","3.144545316696167","3.144545316696167"
"371","3.150205612182617","3.150205612182617","3.150205612182617"
"372","3.2523531913757324","3.2523531913757324","3.2523531913757324"
"373","3.328974485397339","3.328974485397339","3.328974485397339"
"374","3.235333204269409","3.235333204269409","3.235333204269409"
"375","3.262032985687256","3.262032985687256","3.262032985687256"
"376","3.2408061027526855","3.2408061027526855","3.2408061027526855"
"377","3.205012083053589","3.205012083053589","3.205012083053589"
"378","3.2004566192626953","3.2004566192626953","3.2004566192626953"
"379","3.1462931632995605","3.1462931632995605","3.1462931632995605"
"380","3.210629940032959","3.210629940032959","3.210629940032959"
"381","3.2844924926757812","3.2844924926757812","3.2844924926757812"
"382","3.189216136932373","3.189216136932373","3.189216136932373"
"383","3.2026679515838623","3.2026679515838623","3.2026679515838623"
"384","3.1934523582458496","3.1934523582458496","3.1934523582458496"
"385","3.228384017944336","3.228384017944336","3.228384017944336"
"386","3.197497844696045","3.197497844696045","3.197497844696045"
"387","3.05202579498291","3.05202579498291","3.05202579498291"
"388","3.236576795578003","3.236576795578003","3.236576795578003"
"389","3.1709842681884766","3.1709842681884766","3.1709842681884766"
"390","3.1263160705566406","3.1263160705566406","3.1263160705566406"
"391","3.252614974975586","3.252614974975586","3.252614974975586"
"392","3.238053798675537","3.238053798675537","3.238053798675537"
"393","3.3370490074157715","3.3370490074157715","3.3370490074157715"
"394","3.3076846599578857","3.3076846599578857","3.3076846599578857"
"395","3.2630698680877686","3.2630698680877686","3.2630698680877686"
"396","3.1871695518493652","3.1871695518493652","3.1871695518493652"
"397","3.142204999923706","3.142204999923706","3.142204999923706"
"398","3.2432188987731934","3.2432188987731934","3.2432188987731934"
"399","3.0114352703094482","3.0114352703094482","3.0114352703094482"
"400","3.2550742626190186","3.2550742626190186","3.2550742626190186"
"401","3.2168874740600586","3.2168874740600586","3.2168874740600586"
"402","3.128384590148926","3.128384590148926","3.128384590148926"
"403","3.0448920726776123","3.0448920726776123","3.0448920726776123"
"404","3.1002700328826904","3.1002700328826904","3.1002700328826904"
"405","3.186990737915039","3.186990737915039","3.186990737915039"
"406","3.301129102706909","3.301129102706909","3.301129102706909"
"407","3.2358691692352295","3.2358691692352295","3.2358691692352295"
"408","3.0899922847747803","3.0899922847747803","3.0899922847747803"
"409","3.309918165206909","3.309918165206909","3.309918165206909"
"410","3.116612195968628","3.116612195968628","3.116612195968628"
"411","3.1322312355041504","3.1322312355041504","3.1322312355041504"
"412","3.2533042430877686","3.2533042430877686","3.2533042430877686"
"413","3.2462003231048584","3.2462003231048584","3.2462003231048584"
"414","3.1786751747131348","3.1786751747131348","3.1786751747131348"
"415","3.2563064098358154","3.2563064098358154","3.2563064098358154"
"416","3.253654956817627","3.253654956817627","3.253654956817627"
"417","3.278964042663574","3.278964042663574","3.278964042663574"
"418","3.1986684799194336","3.1986684799194336","3.1986684799194336"
"419","3.275782346725464","3.275782346725464","3.275782346725464"
"420","3.3264739513397217","3.3264739513397217","3.3264739513397217"
"421","3.2269740104675293","3.2269740104675293","3.2269740104675293"
"422","3.1924171447753906","3.1924171447753906","3.1924171447753906"
"423","3.2232093811035156","3.2232093811035156","3.2232093811035156"
"424","3.1734976768493652","3.1734976768493652","3.1734976768493652"
"425","3.214303970336914","3.214303970336914","3.214303970336914"
"426","3.274759292602539","3.274759292602539","3.274759292602539"
"427","3.272824287414551","3.272824287414551","3.272824287414551"
"428","3.154252052307129","3.154252052307129","3.154252052307129"
"429","3.2027716636657715","3.2027716636657715","3.2027716636657715"
"430","3.2002158164978027","3.2002158164978027","3.2002158164978027"
"431","3.0629234313964844","3.0629234313964844","3.0629234313964844"
"432","3.1993441581726074","3.1993441581726074","3.1993441581726074"
"433","2.999845504760742","2.999845504760742","2.999845504760742"
"434","3.1636085510253906","3.1636085510253906","3.1636085510253906"
"435","3.124725341796875","3.124725341796875","3.124725341796875"
"436","3.1651573181152344","3.1651573181152344","3.1651573181152344"
"437","3.1637654304504395","3.1637654304504395","3.1637654304504395"
"438","3.1435136795043945","3.1435136795043945","3.1435136795043945"
"439","3.141728162765503","3.141728162765503","3.141728162765503"
"440","3.1608529090881348","3.1608529090881348","3.1608529090881348"
"441","3.2627291679382324","3.2627291679382324","3.2627291679382324"
"442","3.3207623958587646","3.3207623958587646","3.3207623958587646"
"443","3.0878195762634277","3.0878195762634277","3.0878195762634277"
"444","3.2381341457366943","3.2381341457366943","3.2381341457366943"
"445","3.262063503265381","3.262063503265381","3.262063503265381"
"446","3.162853956222534","3.162853956222534","3.162853956222534"
"447","3.048088788986206","3.048088788986206","3.048088788986206"
"448","3.1648306846618652","3.1648306846618652","3.1648306846618652"
"449","3.2244338989257812","3.2244338989257812","3.2244338989257812"
"450","3.2603366374969482","3.2603366374969482","3.2603366374969482"
"451","3.3058555126190186","3.3058555126190186","3.3058555126190186"
"452","3.318821668624878","3.318821668624878","3.318821668624878"
"453","3.2475392818450928","3.2475392818450928","3.2475392818450928"
"454","3.177833080291748","3.177833080291748","3.177833080291748"
"455","3.0814075469970703","3.0814075469970703","3.0814075469970703"
"456","3.250030994415283","3.250030994415283","3.250030994415283"
"457","3.1745822429656982","3.1745822429656982","3.1745822429656982"
"458","3.298447608947754","3.298447608947754","3.298447608947754"
"459","3.296084403991699","3.296084403991699","3.296084403991699"
"460","3.260385036468506","3.260385036468506","3.260385036468506"
