"Step","HistoryLen6-5,10 - Episode_Reward/payload_2_target","HistoryLen6-5,10 - Episode_Reward/payload_2_target__MIN","HistoryLen6-5,10 - Episode_Reward/payload_2_target__MAX"
"88","-0.2245350331068039","-0.2245350331068039","-0.2245350331068039"
"89","-0.25386059284210205","-0.25386059284210205","-0.25386059284210205"
"90","-0.31103432178497314","-0.31103432178497314","-0.31103432178497314"
"91","-0.17651532590389252","-0.17651532590389252","-0.17651532590389252"
"92","-0.2491852045059204","-0.2491852045059204","-0.2491852045059204"
"93","-0.3076300621032715","-0.3076300621032715","-0.3076300621032715"
"94","-0.242712140083313","-0.242712140083313","-0.242712140083313"
"95","-0.3789680004119873","-0.3789680004119873","-0.3789680004119873"
"96","-0.25791800022125244","-0.25791800022125244","-0.25791800022125244"
"97","-0.26939237117767334","-0.26939237117767334","-0.26939237117767334"
"98","-0.21870440244674683","-0.21870440244674683","-0.21870440244674683"
"99","-0.25159168243408203","-0.25159168243408203","-0.25159168243408203"
"100","-0.2326093167066574","-0.2326093167066574","-0.2326093167066574"
"101","-0.21325212717056274","-0.21325212717056274","-0.21325212717056274"
"102","-0.22650325298309326","-0.22650325298309326","-0.22650325298309326"
"103","-0.16332031786441803","-0.16332031786441803","-0.16332031786441803"
"104","-0.14594851434230804","-0.14594851434230804","-0.14594851434230804"
"105","-0.10601352155208588","-0.10601352155208588","-0.10601352155208588"
"106","-0.1834540218114853","-0.1834540218114853","-0.1834540218114853"
"107","-0.15352419018745422","-0.15352419018745422","-0.15352419018745422"
"108","-0.13763773441314697","-0.13763773441314697","-0.13763773441314697"
"109","-0.10419826209545135","-0.10419826209545135","-0.10419826209545135"
"110","-0.1493128538131714","-0.1493128538131714","-0.1493128538131714"
"111","-0.14071646332740784","-0.14071646332740784","-0.14071646332740784"
"112","-0.10588990896940231","-0.10588990896940231","-0.10588990896940231"
"113","-0.10967832058668137","-0.10967832058668137","-0.10967832058668137"
"114","-0.09550544619560242","-0.09550544619560242","-0.09550544619560242"
"115","-0.0764332264661789","-0.0764332264661789","-0.0764332264661789"
"116","-0.06708686053752899","-0.06708686053752899","-0.06708686053752899"
"117","-0.09075534343719482","-0.09075534343719482","-0.09075534343719482"
"118","-0.12789541482925415","-0.12789541482925415","-0.12789541482925415"
"119","-0.07399878650903702","-0.07399878650903702","-0.07399878650903702"
"120","-0.08962344378232956","-0.08962344378232956","-0.08962344378232956"
"121","-0.0754026398062706","-0.0754026398062706","-0.0754026398062706"
"122","-0.04311677813529968","-0.04311677813529968","-0.04311677813529968"
"123","-0.08227042853832245","-0.08227042853832245","-0.08227042853832245"
"124","-0.06812351942062378","-0.06812351942062378","-0.06812351942062378"
"125","-0.01702909544110298","-0.01702909544110298","-0.01702909544110298"
"126","-0.06612085551023483","-0.06612085551023483","-0.06612085551023483"
"127","-0.08193399757146835","-0.08193399757146835","-0.08193399757146835"
"128","0.006097546778619289","0.006097546778619289","0.006097546778619289"
"129","-0.05135771259665489","-0.05135771259665489","-0.05135771259665489"
"130","0.002009830204769969","0.002009830204769969","0.002009830204769969"
"131","-0.01957840844988823","-0.01957840844988823","-0.01957840844988823"
"132","-0.048558514565229416","-0.048558514565229416","-0.048558514565229416"
"133","-0.03354359418153763","-0.03354359418153763","-0.03354359418153763"
"134","-0.07268515229225159","-0.07268515229225159","-0.07268515229225159"
"135","-0.05597925931215286","-0.05597925931215286","-0.05597925931215286"
"136","0.013786591589450836","0.013786591589450836","0.013786591589450836"
"137","-0.049169182777404785","-0.049169182777404785","-0.049169182777404785"
"138","0.020146263763308525","0.020146263763308525","0.020146263763308525"
"139","-0.09047185629606247","-0.09047185629606247","-0.09047185629606247"
"140","-0.036433421075344086","-0.036433421075344086","-0.036433421075344086"
"141","-0.06374648958444595","-0.06374648958444595","-0.06374648958444595"
"142","-0.018244285136461258","-0.018244285136461258","-0.018244285136461258"
"143","0.005786170717328787","0.005786170717328787","0.005786170717328787"
"144","-0.05085838958621025","-0.05085838958621025","-0.05085838958621025"
"145","-0.004642210900783539","-0.004642210900783539","-0.004642210900783539"
"146","-0.03317005932331085","-0.03317005932331085","-0.03317005932331085"
"147","-0.03194986656308174","-0.03194986656308174","-0.03194986656308174"
"148","-0.055149659514427185","-0.055149659514427185","-0.055149659514427185"
"149","0.03844164311885834","0.03844164311885834","0.03844164311885834"
"150","-0.0968620777130127","-0.0968620777130127","-0.0968620777130127"
"151","0.014333004131913185","0.014333004131913185","0.014333004131913185"
"152","0.010645403526723385","0.010645403526723385","0.010645403526723385"
"153","-0.07834669947624207","-0.07834669947624207","-0.07834669947624207"
"154","-0.041776299476623535","-0.041776299476623535","-0.041776299476623535"
"155","-0.032616883516311646","-0.032616883516311646","-0.032616883516311646"
"156","-0.0517173707485199","-0.0517173707485199","-0.0517173707485199"
"157","-0.0056018466129899025","-0.0056018466129899025","-0.0056018466129899025"
"158","0.0860656127333641","0.0860656127333641","0.0860656127333641"
"159","0.021717984229326248","0.021717984229326248","0.021717984229326248"
"160","-0.004350149538367987","-0.004350149538367987","-0.004350149538367987"
"161","0.15132614970207214","0.15132614970207214","0.15132614970207214"
"162","0.02144160494208336","0.02144160494208336","0.02144160494208336"
"163","0.07123148441314697","0.07123148441314697","0.07123148441314697"
"164","0.0031331172212958336","0.0031331172212958336","0.0031331172212958336"
"165","-0.021504409611225128","-0.021504409611225128","-0.021504409611225128"
"166","0.03922492265701294","0.03922492265701294","0.03922492265701294"
"167","0.03671462461352348","0.03671462461352348","0.03671462461352348"
"168","0.06486238539218903","0.06486238539218903","0.06486238539218903"
"169","0.026570428162813187","0.026570428162813187","0.026570428162813187"
"170","0.0626196414232254","0.0626196414232254","0.0626196414232254"
"171","-0.023655638098716736","-0.023655638098716736","-0.023655638098716736"
"172","0.3585575520992279","0.3585575520992279","0.3585575520992279"
"173","0.059237074106931686","0.059237074106931686","0.059237074106931686"
"174","0.22233986854553223","0.22233986854553223","0.22233986854553223"
"175","0.10070179402828217","0.10070179402828217","0.10070179402828217"
"176","0.2897479236125946","0.2897479236125946","0.2897479236125946"
"177","0.1781894862651825","0.1781894862651825","0.1781894862651825"
"178","0.3717700242996216","0.3717700242996216","0.3717700242996216"
"179","0.40976428985595703","0.40976428985595703","0.40976428985595703"
"180","0.32962971925735474","0.32962971925735474","0.32962971925735474"
"181","0.15475162863731384","0.15475162863731384","0.15475162863731384"
"182","0.10825949907302856","0.10825949907302856","0.10825949907302856"
"183","0.326993465423584","0.326993465423584","0.326993465423584"
"184","0.29119521379470825","0.29119521379470825","0.29119521379470825"
"185","0.37648487091064453","0.37648487091064453","0.37648487091064453"
"186","0.21902820467948914","0.21902820467948914","0.21902820467948914"
"187","0.6416099071502686","0.6416099071502686","0.6416099071502686"
"188","0.07385044544935226","0.07385044544935226","0.07385044544935226"
"189","0.25258931517601013","0.25258931517601013","0.25258931517601013"
"190","0.24483822286128998","0.24483822286128998","0.24483822286128998"
"191","0.20051220059394836","0.20051220059394836","0.20051220059394836"
"192","0.2271113097667694","0.2271113097667694","0.2271113097667694"
"193","0.13530710339546204","0.13530710339546204","0.13530710339546204"
"194","0.20579056441783905","0.20579056441783905","0.20579056441783905"
"195","0.13669192790985107","0.13669192790985107","0.13669192790985107"
"196","0.20144110918045044","0.20144110918045044","0.20144110918045044"
"197","0.019803030416369438","0.019803030416369438","0.019803030416369438"
"198","0.16928210854530334","0.16928210854530334","0.16928210854530334"
"199","0.09109130501747131","0.09109130501747131","0.09109130501747131"
"200","0.17176854610443115","0.17176854610443115","0.17176854610443115"
"201","0.2924020290374756","0.2924020290374756","0.2924020290374756"
"202","0.2941139340400696","0.2941139340400696","0.2941139340400696"
"203","0.10372085869312286","0.10372085869312286","0.10372085869312286"
"204","0.2249777764081955","0.2249777764081955","0.2249777764081955"
"205","0.10406363010406494","0.10406363010406494","0.10406363010406494"
"206","0.0720834955573082","0.0720834955573082","0.0720834955573082"
"207","0.07641243189573288","0.07641243189573288","0.07641243189573288"
"208","0.1406295746564865","0.1406295746564865","0.1406295746564865"
"209","0.10120002925395966","0.10120002925395966","0.10120002925395966"
"210","0.11506150662899017","0.11506150662899017","0.11506150662899017"
"211","0.14088000357151031","0.14088000357151031","0.14088000357151031"
"212","0.044792599976062775","0.044792599976062775","0.044792599976062775"
"213","0.018097950145602226","0.018097950145602226","0.018097950145602226"
"214","0.09175150096416473","0.09175150096416473","0.09175150096416473"
"215","0.15072762966156006","0.15072762966156006","0.15072762966156006"
"216","0.06188933551311493","0.06188933551311493","0.06188933551311493"
"217","0.11564640700817108","0.11564640700817108","0.11564640700817108"
"218","-0.05531386658549309","-0.05531386658549309","-0.05531386658549309"
"219","0.04016963392496109","0.04016963392496109","0.04016963392496109"
"220","0.05603285878896713","0.05603285878896713","0.05603285878896713"
"221","0.01748967170715332","0.01748967170715332","0.01748967170715332"
"222","0.03500337526202202","0.03500337526202202","0.03500337526202202"
"223","-0.0858965516090393","-0.0858965516090393","-0.0858965516090393"
"224","0.006923474371433258","0.006923474371433258","0.006923474371433258"
"225","-0.03884599357843399","-0.03884599357843399","-0.03884599357843399"
"226","-0.0747702568769455","-0.0747702568769455","-0.0747702568769455"
"227","0.0029959618113934994","0.0029959618113934994","0.0029959618113934994"
"228","-0.1461634337902069","-0.1461634337902069","-0.1461634337902069"
"229","-0.001606882899068296","-0.001606882899068296","-0.001606882899068296"
"230","0.06367246806621552","0.06367246806621552","0.06367246806621552"
"231","0.022248750552535057","0.022248750552535057","0.022248750552535057"
"232","0.03540020063519478","0.03540020063519478","0.03540020063519478"
"233","0.00597101217135787","0.00597101217135787","0.00597101217135787"
"234","-0.03256944566965103","-0.03256944566965103","-0.03256944566965103"
"235","-0.11573345959186554","-0.11573345959186554","-0.11573345959186554"
"236","-0.08845172822475433","-0.08845172822475433","-0.08845172822475433"
"237","-0.022807251662015915","-0.022807251662015915","-0.022807251662015915"
"238","-0.06117355078458786","-0.06117355078458786","-0.06117355078458786"
"239","0.029688766226172447","0.029688766226172447","0.029688766226172447"
"240","-0.10983814299106598","-0.10983814299106598","-0.10983814299106598"
"241","-0.052071064710617065","-0.052071064710617065","-0.052071064710617065"
"242","-0.07003076374530792","-0.07003076374530792","-0.07003076374530792"
"243","-0.16862426698207855","-0.16862426698207855","-0.16862426698207855"
"244","-0.08064303547143936","-0.08064303547143936","-0.08064303547143936"
"245","-0.11706139892339706","-0.11706139892339706","-0.11706139892339706"
"246","-0.12331925332546234","-0.12331925332546234","-0.12331925332546234"
"247","-0.11126089096069336","-0.11126089096069336","-0.11126089096069336"
"248","-0.050213515758514404","-0.050213515758514404","-0.050213515758514404"
"249","-0.09505492448806763","-0.09505492448806763","-0.09505492448806763"
"250","-0.1368391215801239","-0.1368391215801239","-0.1368391215801239"
"251","-0.08982949703931808","-0.08982949703931808","-0.08982949703931808"
"252","-0.04413855820894241","-0.04413855820894241","-0.04413855820894241"
"253","-0.05588483810424805","-0.05588483810424805","-0.05588483810424805"
"254","-0.07174426317214966","-0.07174426317214966","-0.07174426317214966"
"255","-0.0931100845336914","-0.0931100845336914","-0.0931100845336914"
"256","-0.14152877032756805","-0.14152877032756805","-0.14152877032756805"
"257","-0.07801078259944916","-0.07801078259944916","-0.07801078259944916"
"258","-0.0717623382806778","-0.0717623382806778","-0.0717623382806778"
"259","-0.08793775737285614","-0.08793775737285614","-0.08793775737285614"
"260","-0.20495282113552094","-0.20495282113552094","-0.20495282113552094"
"261","-0.14424794912338257","-0.14424794912338257","-0.14424794912338257"
"262","-0.09840517491102219","-0.09840517491102219","-0.09840517491102219"
"263","-0.0788913294672966","-0.0788913294672966","-0.0788913294672966"
"264","-0.1180906742811203","-0.1180906742811203","-0.1180906742811203"
"265","-0.08229689300060272","-0.08229689300060272","-0.08229689300060272"
"266","0.01864711008965969","0.01864711008965969","0.01864711008965969"
"267","-0.07211294770240784","-0.07211294770240784","-0.07211294770240784"
"268","-0.14938907325267792","-0.14938907325267792","-0.14938907325267792"
"269","-0.19179555773735046","-0.19179555773735046","-0.19179555773735046"
"270","-0.18872755765914917","-0.18872755765914917","-0.18872755765914917"
"271","-0.1548086404800415","-0.1548086404800415","-0.1548086404800415"
"272","-0.0814589262008667","-0.0814589262008667","-0.0814589262008667"
"273","-0.15920405089855194","-0.15920405089855194","-0.15920405089855194"
"274","-0.18993675708770752","-0.18993675708770752","-0.18993675708770752"
"275","-0.17402826249599457","-0.17402826249599457","-0.17402826249599457"
"276","-0.13864657282829285","-0.13864657282829285","-0.13864657282829285"
"277","-0.07789017260074615","-0.07789017260074615","-0.07789017260074615"
"278","-0.15745653212070465","-0.15745653212070465","-0.15745653212070465"
"279","-0.19723618030548096","-0.19723618030548096","-0.19723618030548096"
"280","-0.16777610778808594","-0.16777610778808594","-0.16777610778808594"
"281","-0.15886174142360687","-0.15886174142360687","-0.15886174142360687"
"282","-0.1970457285642624","-0.1970457285642624","-0.1970457285642624"
"283","-0.19996678829193115","-0.19996678829193115","-0.19996678829193115"
"284","-0.12500512599945068","-0.12500512599945068","-0.12500512599945068"
"285","-0.15162642300128937","-0.15162642300128937","-0.15162642300128937"
"286","-0.10349484533071518","-0.10349484533071518","-0.10349484533071518"
"287","-0.22139808535575867","-0.22139808535575867","-0.22139808535575867"
"288","-0.10870963335037231","-0.10870963335037231","-0.10870963335037231"
"289","-0.15282492339611053","-0.15282492339611053","-0.15282492339611053"
"290","-0.13763755559921265","-0.13763755559921265","-0.13763755559921265"
"291","-0.2140236794948578","-0.2140236794948578","-0.2140236794948578"
"292","-0.18458160758018494","-0.18458160758018494","-0.18458160758018494"
"293","-0.1421814113855362","-0.1421814113855362","-0.1421814113855362"
"294","-0.15929101407527924","-0.15929101407527924","-0.15929101407527924"
"295","-0.17949514091014862","-0.17949514091014862","-0.17949514091014862"
"296","-0.19792680442333221","-0.19792680442333221","-0.19792680442333221"
"297","-0.2641327977180481","-0.2641327977180481","-0.2641327977180481"
"298","-0.16828733682632446","-0.16828733682632446","-0.16828733682632446"
"299","-0.2572440803050995","-0.2572440803050995","-0.2572440803050995"
"300","-0.2427326738834381","-0.2427326738834381","-0.2427326738834381"
"301","-0.2347327172756195","-0.2347327172756195","-0.2347327172756195"
"302","-0.22003524005413055","-0.22003524005413055","-0.22003524005413055"
"303","-0.2130744904279709","-0.2130744904279709","-0.2130744904279709"
"304","-0.2678905129432678","-0.2678905129432678","-0.2678905129432678"
"305","-0.1659175455570221","-0.1659175455570221","-0.1659175455570221"
"306","-0.12260818481445312","-0.12260818481445312","-0.12260818481445312"
"307","-0.10965730994939804","-0.10965730994939804","-0.10965730994939804"
"308","-0.22103159129619598","-0.22103159129619598","-0.22103159129619598"
"309","-0.19957235455513","-0.19957235455513","-0.19957235455513"
"310","-0.1748645007610321","-0.1748645007610321","-0.1748645007610321"
"311","-0.1916508674621582","-0.1916508674621582","-0.1916508674621582"
"312","-0.2070339024066925","-0.2070339024066925","-0.2070339024066925"
"313","-0.12664076685905457","-0.12664076685905457","-0.12664076685905457"
"314","-0.21978077292442322","-0.21978077292442322","-0.21978077292442322"
"315","-0.23445403575897217","-0.23445403575897217","-0.23445403575897217"
"316","-0.1919703483581543","-0.1919703483581543","-0.1919703483581543"
"317","-0.242068350315094","-0.242068350315094","-0.242068350315094"
"318","-0.26176369190216064","-0.26176369190216064","-0.26176369190216064"
"319","-0.22429025173187256","-0.22429025173187256","-0.22429025173187256"
"320","-0.20245741307735443","-0.20245741307735443","-0.20245741307735443"
"321","-0.23952898383140564","-0.23952898383140564","-0.23952898383140564"
"322","-0.1593000292778015","-0.1593000292778015","-0.1593000292778015"
"323","-0.24302524328231812","-0.24302524328231812","-0.24302524328231812"
"324","-0.18164239823818207","-0.18164239823818207","-0.18164239823818207"
"325","-0.20467036962509155","-0.20467036962509155","-0.20467036962509155"
"326","-0.23475906252861023","-0.23475906252861023","-0.23475906252861023"
"327","-0.21714697778224945","-0.21714697778224945","-0.21714697778224945"
"328","-0.2274433821439743","-0.2274433821439743","-0.2274433821439743"
"329","-0.2394128292798996","-0.2394128292798996","-0.2394128292798996"
"330","-0.2347349226474762","-0.2347349226474762","-0.2347349226474762"
"331","-0.24516510963439941","-0.24516510963439941","-0.24516510963439941"
"332","-0.24166101217269897","-0.24166101217269897","-0.24166101217269897"
"333","-0.16708455979824066","-0.16708455979824066","-0.16708455979824066"
"334","-0.24735477566719055","-0.24735477566719055","-0.24735477566719055"
"335","-0.16766183078289032","-0.16766183078289032","-0.16766183078289032"
"336","-0.15719425678253174","-0.15719425678253174","-0.15719425678253174"
"337","-0.17323526740074158","-0.17323526740074158","-0.17323526740074158"
"338","-0.26002371311187744","-0.26002371311187744","-0.26002371311187744"
"339","-0.1967742145061493","-0.1967742145061493","-0.1967742145061493"
"340","-0.1646980494260788","-0.1646980494260788","-0.1646980494260788"
"341","-0.19426485896110535","-0.19426485896110535","-0.19426485896110535"
"342","-0.20852360129356384","-0.20852360129356384","-0.20852360129356384"
"343","-0.2603299021720886","-0.2603299021720886","-0.2603299021720886"
"344","-0.23614203929901123","-0.23614203929901123","-0.23614203929901123"
"345","-0.2007416933774948","-0.2007416933774948","-0.2007416933774948"
"346","-0.07737834006547928","-0.07737834006547928","-0.07737834006547928"
"347","-0.26936227083206177","-0.26936227083206177","-0.26936227083206177"
"348","-0.24220740795135498","-0.24220740795135498","-0.24220740795135498"
"349","-0.0944216251373291","-0.0944216251373291","-0.0944216251373291"
"350","-0.18723905086517334","-0.18723905086517334","-0.18723905086517334"
"351","-0.1759691834449768","-0.1759691834449768","-0.1759691834449768"
"352","-0.18669024109840393","-0.18669024109840393","-0.18669024109840393"
"353","-0.18229280412197113","-0.18229280412197113","-0.18229280412197113"
"354","-0.12941662967205048","-0.12941662967205048","-0.12941662967205048"
"355","-0.24387073516845703","-0.24387073516845703","-0.24387073516845703"
"356","-0.18868987262248993","-0.18868987262248993","-0.18868987262248993"
"357","-0.2644067406654358","-0.2644067406654358","-0.2644067406654358"
"358","-0.13769911229610443","-0.13769911229610443","-0.13769911229610443"
"359","-0.15413257479667664","-0.15413257479667664","-0.15413257479667664"
"360","-0.15820743143558502","-0.15820743143558502","-0.15820743143558502"
"361","-0.16710993647575378","-0.16710993647575378","-0.16710993647575378"
"362","-0.24674080312252045","-0.24674080312252045","-0.24674080312252045"
"363","-0.19737741351127625","-0.19737741351127625","-0.19737741351127625"
"364","-0.1333218514919281","-0.1333218514919281","-0.1333218514919281"
"365","-0.01604354940354824","-0.01604354940354824","-0.01604354940354824"
"366","-0.15171507000923157","-0.15171507000923157","-0.15171507000923157"
"367","-0.14883022010326385","-0.14883022010326385","-0.14883022010326385"
"368","-0.12841100990772247","-0.12841100990772247","-0.12841100990772247"
"369","-0.24961714446544647","-0.24961714446544647","-0.24961714446544647"
"370","-0.18062427639961243","-0.18062427639961243","-0.18062427639961243"
"371","-0.10225828737020493","-0.10225828737020493","-0.10225828737020493"
"372","-0.11611732095479965","-0.11611732095479965","-0.11611732095479965"
"373","-0.05401314049959183","-0.05401314049959183","-0.05401314049959183"
"374","-0.108448326587677","-0.108448326587677","-0.108448326587677"
"375","-0.06392841041088104","-0.06392841041088104","-0.06392841041088104"
"376","-0.0760018602013588","-0.0760018602013588","-0.0760018602013588"
"377","-0.07022201269865036","-0.07022201269865036","-0.07022201269865036"
"378","-0.028201788663864136","-0.028201788663864136","-0.028201788663864136"
"379","-0.055835820734500885","-0.055835820734500885","-0.055835820734500885"
"380","-0.019533779472112656","-0.019533779472112656","-0.019533779472112656"
"381","0.05514165014028549","0.05514165014028549","0.05514165014028549"
"382","-0.15559706091880798","-0.15559706091880798","-0.15559706091880798"
"383","-0.04422720521688461","-0.04422720521688461","-0.04422720521688461"
"384","-0.04727599769830704","-0.04727599769830704","-0.04727599769830704"
"385","-0.020810669288039207","-0.020810669288039207","-0.020810669288039207"
"386","0.02604403905570507","0.02604403905570507","0.02604403905570507"
"387","-0.03180091083049774","-0.03180091083049774","-0.03180091083049774"
"388","0.018465161323547363","0.018465161323547363","0.018465161323547363"
"389","0.020733723416924477","0.020733723416924477","0.020733723416924477"
"390","0.07512974739074707","0.07512974739074707","0.07512974739074707"
"391","0.026477929204702377","0.026477929204702377","0.026477929204702377"
"392","-0.04173089191317558","-0.04173089191317558","-0.04173089191317558"
"393","0.13518284261226654","0.13518284261226654","0.13518284261226654"
"394","0.087410569190979","0.087410569190979","0.087410569190979"
"395","0.19280660152435303","0.19280660152435303","0.19280660152435303"
"396","-0.21696850657463074","-0.21696850657463074","-0.21696850657463074"
"397","0.04387379810214043","0.04387379810214043","0.04387379810214043"
"398","0.06678273528814316","0.06678273528814316","0.06678273528814316"
"399","0.03547167778015137","0.03547167778015137","0.03547167778015137"
"400","0.09444588422775269","0.09444588422775269","0.09444588422775269"
"401","0.20009396970272064","0.20009396970272064","0.20009396970272064"
"402","0.1874062418937683","0.1874062418937683","0.1874062418937683"
"403","0.16919773817062378","0.16919773817062378","0.16919773817062378"
"404","0.13930249214172363","0.13930249214172363","0.13930249214172363"
"405","0.16536389291286469","0.16536389291286469","0.16536389291286469"
"406","0.14224347472190857","0.14224347472190857","0.14224347472190857"
"407","0.23980414867401123","0.23980414867401123","0.23980414867401123"
"408","0.2583528757095337","0.2583528757095337","0.2583528757095337"
"409","0.13903170824050903","0.13903170824050903","0.13903170824050903"
"410","0.22265970706939697","0.22265970706939697","0.22265970706939697"
"411","0.33564528822898865","0.33564528822898865","0.33564528822898865"
"412","0.1833176612854004","0.1833176612854004","0.1833176612854004"
"413","0.1264970600605011","0.1264970600605011","0.1264970600605011"
