"Step","0.4Blind - Episode_Reward/bot_2_payload","0.4Blind - Episode_Reward/bot_2_payload__MIN","0.4Blind - Episode_Reward/bot_2_payload__MAX"
"70","0.6163705587387085","0.6163705587387085","0.6163705587387085"
"71","0.7910712957382202","0.7910712957382202","0.7910712957382202"
"72","0.8264751434326172","0.8264751434326172","0.8264751434326172"
"73","0.8246666789054871","0.8246666789054871","0.8246666789054871"
"74","0.8471784591674805","0.8471784591674805","0.8471784591674805"
"75","0.7620033025741577","0.7620033025741577","0.7620033025741577"
"76","1.2257072925567627","1.2257072925567627","1.2257072925567627"
"77","0.8902265429496765","0.8902265429496765","0.8902265429496765"
"78","0.7986584901809692","0.7986584901809692","0.7986584901809692"
"79","1.0658252239227295","1.0658252239227295","1.0658252239227295"
"80","1.2233959436416626","1.2233959436416626","1.2233959436416626"
"81","0.9847356677055359","0.9847356677055359","0.9847356677055359"
"82","1.276257038116455","1.276257038116455","1.276257038116455"
"83","1.369268774986267","1.369268774986267","1.369268774986267"
"84","1.1031241416931152","1.1031241416931152","1.1031241416931152"
"85","1.1310667991638184","1.1310667991638184","1.1310667991638184"
"86","1.2050297260284424","1.2050297260284424","1.2050297260284424"
"87","1.113564133644104","1.113564133644104","1.113564133644104"
"88","1.2811154127120972","1.2811154127120972","1.2811154127120972"
"89","1.2589004039764404","1.2589004039764404","1.2589004039764404"
"90","1.1707645654678345","1.1707645654678345","1.1707645654678345"
"91","1.1023335456848145","1.1023335456848145","1.1023335456848145"
"92","1.1348326206207275","1.1348326206207275","1.1348326206207275"
"93","1.1982433795928955","1.1982433795928955","1.1982433795928955"
"94","1.0898834466934204","1.0898834466934204","1.0898834466934204"
"95","1.187079668045044","1.187079668045044","1.187079668045044"
"96","1.0697107315063477","1.0697107315063477","1.0697107315063477"
"97","1.0613188743591309","1.0613188743591309","1.0613188743591309"
"98","1.2675861120224","1.2675861120224","1.2675861120224"
"99","1.2100391387939453","1.2100391387939453","1.2100391387939453"
"100","1.0989365577697754","1.0989365577697754","1.0989365577697754"
"101","1.1504087448120117","1.1504087448120117","1.1504087448120117"
"102","1.1327638626098633","1.1327638626098633","1.1327638626098633"
"103","1.2695114612579346","1.2695114612579346","1.2695114612579346"
"104","1.2841956615447998","1.2841956615447998","1.2841956615447998"
"105","1.3542207479476929","1.3542207479476929","1.3542207479476929"
"106","1.2915258407592773","1.2915258407592773","1.2915258407592773"
"107","1.0977466106414795","1.0977466106414795","1.0977466106414795"
"108","1.5701544284820557","1.5701544284820557","1.5701544284820557"
"109","1.0750430822372437","1.0750430822372437","1.0750430822372437"
"110","1.2308030128479004","1.2308030128479004","1.2308030128479004"
"111","1.5130615234375","1.5130615234375","1.5130615234375"
"112","1.3131632804870605","1.3131632804870605","1.3131632804870605"
"113","1.1036677360534668","1.1036677360534668","1.1036677360534668"
"114","1.311973214149475","1.311973214149475","1.311973214149475"
"115","1.2627372741699219","1.2627372741699219","1.2627372741699219"
"116","1.5608928203582764","1.5608928203582764","1.5608928203582764"
"117","1.1930830478668213","1.1930830478668213","1.1930830478668213"
"118","1.5818809270858765","1.5818809270858765","1.5818809270858765"
"119","1.2613072395324707","1.2613072395324707","1.2613072395324707"
"120","1.5386953353881836","1.5386953353881836","1.5386953353881836"
"121","1.6860103607177734","1.6860103607177734","1.6860103607177734"
"122","1.5596075057983398","1.5596075057983398","1.5596075057983398"
"123","1.6860342025756836","1.6860342025756836","1.6860342025756836"
"124","1.6346895694732666","1.6346895694732666","1.6346895694732666"
"125","1.6257781982421875","1.6257781982421875","1.6257781982421875"
"126","1.541351079940796","1.541351079940796","1.541351079940796"
"127","1.7800860404968262","1.7800860404968262","1.7800860404968262"
"128","1.6878471374511719","1.6878471374511719","1.6878471374511719"
"129","1.6417640447616577","1.6417640447616577","1.6417640447616577"
"130","1.8071606159210205","1.8071606159210205","1.8071606159210205"
"131","1.8768939971923828","1.8768939971923828","1.8768939971923828"
"132","1.8064165115356445","1.8064165115356445","1.8064165115356445"
"133","1.7328968048095703","1.7328968048095703","1.7328968048095703"
"134","1.8700034618377686","1.8700034618377686","1.8700034618377686"
"135","1.8068304061889648","1.8068304061889648","1.8068304061889648"
"136","1.9781434535980225","1.9781434535980225","1.9781434535980225"
"137","1.6525447368621826","1.6525447368621826","1.6525447368621826"
"138","1.8930915594100952","1.8930915594100952","1.8930915594100952"
"139","1.869971513748169","1.869971513748169","1.869971513748169"
"140","1.9296135902404785","1.9296135902404785","1.9296135902404785"
"141","1.71139657497406","1.71139657497406","1.71139657497406"
"142","1.8115476369857788","1.8115476369857788","1.8115476369857788"
"143","1.8969900608062744","1.8969900608062744","1.8969900608062744"
"144","2.0685043334960938","2.0685043334960938","2.0685043334960938"
"145","1.7298692464828491","1.7298692464828491","1.7298692464828491"
"146","1.8177697658538818","1.8177697658538818","1.8177697658538818"
"147","1.8174471855163574","1.8174471855163574","1.8174471855163574"
"148","1.8296546936035156","1.8296546936035156","1.8296546936035156"
"149","1.9687594175338745","1.9687594175338745","1.9687594175338745"
"150","1.9006526470184326","1.9006526470184326","1.9006526470184326"
"151","1.805417776107788","1.805417776107788","1.805417776107788"
"152","1.7995216846466064","1.7995216846466064","1.7995216846466064"
"153","1.8777098655700684","1.8777098655700684","1.8777098655700684"
"154","1.8768600225448608","1.8768600225448608","1.8768600225448608"
"155","1.8871296644210815","1.8871296644210815","1.8871296644210815"
"156","1.9263086318969727","1.9263086318969727","1.9263086318969727"
"157","1.9865392446517944","1.9865392446517944","1.9865392446517944"
"158","1.9017366170883179","1.9017366170883179","1.9017366170883179"
"159","1.928537368774414","1.928537368774414","1.928537368774414"
"160","2.0061051845550537","2.0061051845550537","2.0061051845550537"
"161","1.9646787643432617","1.9646787643432617","1.9646787643432617"
"162","1.611183524131775","1.611183524131775","1.611183524131775"
"163","2.101957082748413","2.101957082748413","2.101957082748413"
"164","2.4945244789123535","2.4945244789123535","2.4945244789123535"
"165","2.4214749336242676","2.4214749336242676","2.4214749336242676"
"166","2.43634033203125","2.43634033203125","2.43634033203125"
"167","2.5162343978881836","2.5162343978881836","2.5162343978881836"
"168","2.292520046234131","2.292520046234131","2.292520046234131"
"169","2.5511763095855713","2.5511763095855713","2.5511763095855713"
"170","2.4895129203796387","2.4895129203796387","2.4895129203796387"
"171","2.4293947219848633","2.4293947219848633","2.4293947219848633"
"172","2.559852361679077","2.559852361679077","2.559852361679077"
"173","2.5315048694610596","2.5315048694610596","2.5315048694610596"
"174","2.5648868083953857","2.5648868083953857","2.5648868083953857"
"175","2.567683696746826","2.567683696746826","2.567683696746826"
"176","2.4938228130340576","2.4938228130340576","2.4938228130340576"
"177","2.499727249145508","2.499727249145508","2.499727249145508"
"178","2.517446279525757","2.517446279525757","2.517446279525757"
"179","2.458397388458252","2.458397388458252","2.458397388458252"
"180","2.5728487968444824","2.5728487968444824","2.5728487968444824"
"181","2.548346996307373","2.548346996307373","2.548346996307373"
"182","2.16865873336792","2.16865873336792","2.16865873336792"
"183","2.514315128326416","2.514315128326416","2.514315128326416"
"184","2.3608951568603516","2.3608951568603516","2.3608951568603516"
"185","2.538649082183838","2.538649082183838","2.538649082183838"
"186","2.2512433528900146","2.2512433528900146","2.2512433528900146"
"187","2.389098882675171","2.389098882675171","2.389098882675171"
"188","2.33784818649292","2.33784818649292","2.33784818649292"
"189","2.5447511672973633","2.5447511672973633","2.5447511672973633"
"190","2.4621992111206055","2.4621992111206055","2.4621992111206055"
"191","2.2542471885681152","2.2542471885681152","2.2542471885681152"
"192","2.543779134750366","2.543779134750366","2.543779134750366"
"193","2.3196802139282227","2.3196802139282227","2.3196802139282227"
"194","2.482647657394409","2.482647657394409","2.482647657394409"
"195","2.5257415771484375","2.5257415771484375","2.5257415771484375"
"196","2.45426082611084","2.45426082611084","2.45426082611084"
"197","2.1578478813171387","2.1578478813171387","2.1578478813171387"
"198","2.251863479614258","2.251863479614258","2.251863479614258"
"199","1.992396593093872","1.992396593093872","1.992396593093872"
"200","2.0093696117401123","2.0093696117401123","2.0093696117401123"
"201","2.1892940998077393","2.1892940998077393","2.1892940998077393"
"202","2.2038440704345703","2.2038440704345703","2.2038440704345703"
"203","1.862244963645935","1.862244963645935","1.862244963645935"
"204","2.3288216590881348","2.3288216590881348","2.3288216590881348"
"205","2.4487175941467285","2.4487175941467285","2.4487175941467285"
"206","2.039868116378784","2.039868116378784","2.039868116378784"
"207","2.397524833679199","2.397524833679199","2.397524833679199"
"208","2.190986156463623","2.190986156463623","2.190986156463623"
"209","2.5672874450683594","2.5672874450683594","2.5672874450683594"
"210","2.395401954650879","2.395401954650879","2.395401954650879"
"211","2.494994640350342","2.494994640350342","2.494994640350342"
"212","2.4135334491729736","2.4135334491729736","2.4135334491729736"
"213","2.4985921382904053","2.4985921382904053","2.4985921382904053"
"214","2.6350650787353516","2.6350650787353516","2.6350650787353516"
"215","2.4576187133789062","2.4576187133789062","2.4576187133789062"
"216","2.545016288757324","2.545016288757324","2.545016288757324"
"217","2.4726171493530273","2.4726171493530273","2.4726171493530273"
"218","2.6349287033081055","2.6349287033081055","2.6349287033081055"
"219","2.5307910442352295","2.5307910442352295","2.5307910442352295"
"220","2.5140228271484375","2.5140228271484375","2.5140228271484375"
"221","2.3817942142486572","2.3817942142486572","2.3817942142486572"
"222","2.605069160461426","2.605069160461426","2.605069160461426"
"223","2.4495325088500977","2.4495325088500977","2.4495325088500977"
"224","2.4239695072174072","2.4239695072174072","2.4239695072174072"
"225","2.3912532329559326","2.3912532329559326","2.3912532329559326"
"226","2.3650600910186768","2.3650600910186768","2.3650600910186768"
"227","2.3455135822296143","2.3455135822296143","2.3455135822296143"
"228","2.453274726867676","2.453274726867676","2.453274726867676"
"229","2.4159598350524902","2.4159598350524902","2.4159598350524902"
"230","2.259517192840576","2.259517192840576","2.259517192840576"
"231","2.345853567123413","2.345853567123413","2.345853567123413"
"232","2.406655788421631","2.406655788421631","2.406655788421631"
"233","2.3837802410125732","2.3837802410125732","2.3837802410125732"
"234","2.426842212677002","2.426842212677002","2.426842212677002"
"235","2.474182605743408","2.474182605743408","2.474182605743408"
"236","2.2304904460906982","2.2304904460906982","2.2304904460906982"
"237","2.587254285812378","2.587254285812378","2.587254285812378"
"238","2.403550624847412","2.403550624847412","2.403550624847412"
"239","2.5625391006469727","2.5625391006469727","2.5625391006469727"
"240","2.4591469764709473","2.4591469764709473","2.4591469764709473"
"241","2.5885822772979736","2.5885822772979736","2.5885822772979736"
"242","2.3945701122283936","2.3945701122283936","2.3945701122283936"
"243","2.614147901535034","2.614147901535034","2.614147901535034"
"244","2.701284408569336","2.701284408569336","2.701284408569336"
"245","2.5841476917266846","2.5841476917266846","2.5841476917266846"
"246","2.4945552349090576","2.4945552349090576","2.4945552349090576"
"247","2.5086216926574707","2.5086216926574707","2.5086216926574707"
"248","2.422560691833496","2.422560691833496","2.422560691833496"
"249","2.563209056854248","2.563209056854248","2.563209056854248"
"250","2.5066635608673096","2.5066635608673096","2.5066635608673096"
"251","2.610853910446167","2.610853910446167","2.610853910446167"
"252","2.497763156890869","2.497763156890869","2.497763156890869"
"253","2.5569493770599365","2.5569493770599365","2.5569493770599365"
"254","2.4258604049682617","2.4258604049682617","2.4258604049682617"
"255","2.6626272201538086","2.6626272201538086","2.6626272201538086"
"256","2.583461284637451","2.583461284637451","2.583461284637451"
"257","2.6303954124450684","2.6303954124450684","2.6303954124450684"
"258","2.6635046005249023","2.6635046005249023","2.6635046005249023"
"259","2.3846163749694824","2.3846163749694824","2.3846163749694824"
"260","2.576469659805298","2.576469659805298","2.576469659805298"
"261","2.483524799346924","2.483524799346924","2.483524799346924"
"262","2.5567140579223633","2.5567140579223633","2.5567140579223633"
"263","2.6344337463378906","2.6344337463378906","2.6344337463378906"
"264","2.323817491531372","2.323817491531372","2.323817491531372"
"265","2.527928352355957","2.527928352355957","2.527928352355957"
"266","2.4442250728607178","2.4442250728607178","2.4442250728607178"
"267","2.5249760150909424","2.5249760150909424","2.5249760150909424"
"268","2.4492995738983154","2.4492995738983154","2.4492995738983154"
"269","2.797995090484619","2.797995090484619","2.797995090484619"
"270","2.664849042892456","2.664849042892456","2.664849042892456"
"271","2.495171546936035","2.495171546936035","2.495171546936035"
"272","2.5204074382781982","2.5204074382781982","2.5204074382781982"
"273","2.257887363433838","2.257887363433838","2.257887363433838"
"274","2.3318426609039307","2.3318426609039307","2.3318426609039307"
"275","2.7283596992492676","2.7283596992492676","2.7283596992492676"
"276","2.3830347061157227","2.3830347061157227","2.3830347061157227"
"277","2.6880340576171875","2.6880340576171875","2.6880340576171875"
"278","2.7107653617858887","2.7107653617858887","2.7107653617858887"
"279","2.7634780406951904","2.7634780406951904","2.7634780406951904"
"280","2.735585927963257","2.735585927963257","2.735585927963257"
"281","2.651596784591675","2.651596784591675","2.651596784591675"
"282","2.7940611839294434","2.7940611839294434","2.7940611839294434"
"283","2.6138291358947754","2.6138291358947754","2.6138291358947754"
"284","2.6083335876464844","2.6083335876464844","2.6083335876464844"
"285","2.847264289855957","2.847264289855957","2.847264289855957"
"286","2.533112049102783","2.533112049102783","2.533112049102783"
"287","2.6406002044677734","2.6406002044677734","2.6406002044677734"
"288","2.5420024394989014","2.5420024394989014","2.5420024394989014"
"289","2.8814094066619873","2.8814094066619873","2.8814094066619873"
"290","2.5001626014709473","2.5001626014709473","2.5001626014709473"
"291","2.7048544883728027","2.7048544883728027","2.7048544883728027"
"292","2.7747607231140137","2.7747607231140137","2.7747607231140137"
"293","2.8348894119262695","2.8348894119262695","2.8348894119262695"
"294","2.919235944747925","2.919235944747925","2.919235944747925"
"295","2.8968961238861084","2.8968961238861084","2.8968961238861084"
"296","2.9296140670776367","2.9296140670776367","2.9296140670776367"
"297","2.797621488571167","2.797621488571167","2.797621488571167"
"298","2.846557140350342","2.846557140350342","2.846557140350342"
"299","2.9807510375976562","2.9807510375976562","2.9807510375976562"
"300","2.839323043823242","2.839323043823242","2.839323043823242"
"301","2.8392629623413086","2.8392629623413086","2.8392629623413086"
"302","2.781735897064209","2.781735897064209","2.781735897064209"
"303","2.8483054637908936","2.8483054637908936","2.8483054637908936"
"304","2.9193122386932373","2.9193122386932373","2.9193122386932373"
"305","2.8419435024261475","2.8419435024261475","2.8419435024261475"
"306","2.8891372680664062","2.8891372680664062","2.8891372680664062"
"307","2.7211785316467285","2.7211785316467285","2.7211785316467285"
"308","2.910900115966797","2.910900115966797","2.910900115966797"
"309","2.7635574340820312","2.7635574340820312","2.7635574340820312"
"310","2.778008222579956","2.778008222579956","2.778008222579956"
"311","2.68646502494812","2.68646502494812","2.68646502494812"
"312","2.792147397994995","2.792147397994995","2.792147397994995"
"313","2.764115333557129","2.764115333557129","2.764115333557129"
"314","2.717550754547119","2.717550754547119","2.717550754547119"
"315","2.9790267944335938","2.9790267944335938","2.9790267944335938"
"316","2.7919483184814453","2.7919483184814453","2.7919483184814453"
"317","2.888935089111328","2.888935089111328","2.888935089111328"
"318","2.9904403686523438","2.9904403686523438","2.9904403686523438"
"319","2.6421797275543213","2.6421797275543213","2.6421797275543213"
"320","2.85213041305542","2.85213041305542","2.85213041305542"
"321","2.70355486869812","2.70355486869812","2.70355486869812"
"322","2.7176501750946045","2.7176501750946045","2.7176501750946045"
"323","2.9788148403167725","2.9788148403167725","2.9788148403167725"
"324","2.9635262489318848","2.9635262489318848","2.9635262489318848"
"325","2.8039169311523438","2.8039169311523438","2.8039169311523438"
"326","2.97212290763855","2.97212290763855","2.97212290763855"
"327","3.0293691158294678","3.0293691158294678","3.0293691158294678"
"328","2.949512481689453","2.949512481689453","2.949512481689453"
"329","2.7511985301971436","2.7511985301971436","2.7511985301971436"
"330","3.064448118209839","3.064448118209839","3.064448118209839"
"331","2.861671209335327","2.861671209335327","2.861671209335327"
"332","2.8549184799194336","2.8549184799194336","2.8549184799194336"
"333","2.895026683807373","2.895026683807373","2.895026683807373"
"334","2.9243743419647217","2.9243743419647217","2.9243743419647217"
"335","2.8431320190429688","2.8431320190429688","2.8431320190429688"
"336","2.8774943351745605","2.8774943351745605","2.8774943351745605"
"337","2.8880116939544678","2.8880116939544678","2.8880116939544678"
"338","2.932006597518921","2.932006597518921","2.932006597518921"
"339","2.8214211463928223","2.8214211463928223","2.8214211463928223"
"340","2.9381651878356934","2.9381651878356934","2.9381651878356934"
"341","2.9048585891723633","2.9048585891723633","2.9048585891723633"
"342","2.9194743633270264","2.9194743633270264","2.9194743633270264"
"343","2.782414197921753","2.782414197921753","2.782414197921753"
"344","2.7713241577148438","2.7713241577148438","2.7713241577148438"
"345","2.8770675659179688","2.8770675659179688","2.8770675659179688"
"346","2.8165948390960693","2.8165948390960693","2.8165948390960693"
"347","2.7446789741516113","2.7446789741516113","2.7446789741516113"
"348","2.9059855937957764","2.9059855937957764","2.9059855937957764"
"349","2.8224782943725586","2.8224782943725586","2.8224782943725586"
"350","2.9499216079711914","2.9499216079711914","2.9499216079711914"
"351","2.65162992477417","2.65162992477417","2.65162992477417"
"352","2.9110684394836426","2.9110684394836426","2.9110684394836426"
"353","2.8354458808898926","2.8354458808898926","2.8354458808898926"
"354","2.765575408935547","2.765575408935547","2.765575408935547"
"355","2.7189135551452637","2.7189135551452637","2.7189135551452637"
"356","2.5943045616149902","2.5943045616149902","2.5943045616149902"
"357","2.7175426483154297","2.7175426483154297","2.7175426483154297"
"358","2.869297981262207","2.869297981262207","2.869297981262207"
"359","2.8779799938201904","2.8779799938201904","2.8779799938201904"
"360","2.6171300411224365","2.6171300411224365","2.6171300411224365"
"361","2.762619733810425","2.762619733810425","2.762619733810425"
"362","2.887052059173584","2.887052059173584","2.887052059173584"
"363","2.7950427532196045","2.7950427532196045","2.7950427532196045"
"364","2.649566650390625","2.649566650390625","2.649566650390625"
"365","2.8124828338623047","2.8124828338623047","2.8124828338623047"
"366","2.9362754821777344","2.9362754821777344","2.9362754821777344"
"367","2.721421718597412","2.721421718597412","2.721421718597412"
"368","2.7767515182495117","2.7767515182495117","2.7767515182495117"
"369","2.8234710693359375","2.8234710693359375","2.8234710693359375"
"370","2.700162410736084","2.700162410736084","2.700162410736084"
"371","2.8548696041107178","2.8548696041107178","2.8548696041107178"
"372","2.8101305961608887","2.8101305961608887","2.8101305961608887"
"373","2.932722806930542","2.932722806930542","2.932722806930542"
"374","2.694598913192749","2.694598913192749","2.694598913192749"
"375","2.7805285453796387","2.7805285453796387","2.7805285453796387"
"376","2.7617692947387695","2.7617692947387695","2.7617692947387695"
"377","2.955063819885254","2.955063819885254","2.955063819885254"
"378","2.915684700012207","2.915684700012207","2.915684700012207"
"379","2.9001693725585938","2.9001693725585938","2.9001693725585938"
"380","2.9033098220825195","2.9033098220825195","2.9033098220825195"
"381","2.857752561569214","2.857752561569214","2.857752561569214"
"382","2.8859634399414062","2.8859634399414062","2.8859634399414062"
"383","2.8795971870422363","2.8795971870422363","2.8795971870422363"
"384","2.778965711593628","2.778965711593628","2.778965711593628"
"385","2.9456546306610107","2.9456546306610107","2.9456546306610107"
"386","2.9152333736419678","2.9152333736419678","2.9152333736419678"
"387","2.945209503173828","2.945209503173828","2.945209503173828"
"388","2.802611827850342","2.802611827850342","2.802611827850342"
"389","2.8464736938476562","2.8464736938476562","2.8464736938476562"
"390","2.9320263862609863","2.9320263862609863","2.9320263862609863"
"391","2.956233501434326","2.956233501434326","2.956233501434326"
"392","2.903197765350342","2.903197765350342","2.903197765350342"
"393","2.741593837738037","2.741593837738037","2.741593837738037"
"394","2.8757567405700684","2.8757567405700684","2.8757567405700684"
"395","2.853769302368164","2.853769302368164","2.853769302368164"
"396","2.815080404281616","2.815080404281616","2.815080404281616"
"397","2.9525136947631836","2.9525136947631836","2.9525136947631836"
"398","2.684518814086914","2.684518814086914","2.684518814086914"
"399","3.005033016204834","3.005033016204834","3.005033016204834"
"400","2.8488521575927734","2.8488521575927734","2.8488521575927734"
"401","2.8620128631591797","2.8620128631591797","2.8620128631591797"
"402","2.7865798473358154","2.7865798473358154","2.7865798473358154"
"403","2.9131717681884766","2.9131717681884766","2.9131717681884766"
"404","2.7571628093719482","2.7571628093719482","2.7571628093719482"
"405","2.898615598678589","2.898615598678589","2.898615598678589"
"406","2.6059861183166504","2.6059861183166504","2.6059861183166504"
"407","2.503584146499634","2.503584146499634","2.503584146499634"
"408","2.9076735973358154","2.9076735973358154","2.9076735973358154"
"409","3.0781028270721436","3.0781028270721436","3.0781028270721436"
"410","2.68574857711792","2.68574857711792","2.68574857711792"
"411","2.7027812004089355","2.7027812004089355","2.7027812004089355"
"412","2.772892951965332","2.772892951965332","2.772892951965332"
"413","2.6390833854675293","2.6390833854675293","2.6390833854675293"
"414","3.042224407196045","3.042224407196045","3.042224407196045"
"415","2.76785945892334","2.76785945892334","2.76785945892334"
"416","3.038120985031128","3.038120985031128","3.038120985031128"
"417","2.9707305431365967","2.9707305431365967","2.9707305431365967"
"418","2.745969772338867","2.745969772338867","2.745969772338867"
"419","2.8413617610931396","2.8413617610931396","2.8413617610931396"
"420","2.885803699493408","2.885803699493408","2.885803699493408"
"421","2.929525136947632","2.929525136947632","2.929525136947632"
"422","3.024522304534912","3.024522304534912","3.024522304534912"
"423","2.8152225017547607","2.8152225017547607","2.8152225017547607"
"424","2.8667047023773193","2.8667047023773193","2.8667047023773193"
"425","2.9204890727996826","2.9204890727996826","2.9204890727996826"
"426","2.8805975914001465","2.8805975914001465","2.8805975914001465"
"427","2.90570068359375","2.90570068359375","2.90570068359375"
"428","2.9352986812591553","2.9352986812591553","2.9352986812591553"
"429","2.8914027214050293","2.8914027214050293","2.8914027214050293"
"430","3.0177810192108154","3.0177810192108154","3.0177810192108154"
"431","3.0385146141052246","3.0385146141052246","3.0385146141052246"
"432","2.8114795684814453","2.8114795684814453","2.8114795684814453"
"433","2.8948283195495605","2.8948283195495605","2.8948283195495605"
"434","2.916393280029297","2.916393280029297","2.916393280029297"
"435","2.8048131465911865","2.8048131465911865","2.8048131465911865"
"436","2.715397357940674","2.715397357940674","2.715397357940674"
"437","3.0358238220214844","3.0358238220214844","3.0358238220214844"
"438","2.8521859645843506","2.8521859645843506","2.8521859645843506"
"439","2.674551010131836","2.674551010131836","2.674551010131836"
"440","2.9320626258850098","2.9320626258850098","2.9320626258850098"
"441","2.9830141067504883","2.9830141067504883","2.9830141067504883"
"442","2.9299190044403076","2.9299190044403076","2.9299190044403076"
"443","2.961564779281616","2.961564779281616","2.961564779281616"
"444","3.016782283782959","3.016782283782959","3.016782283782959"
"445","2.9481656551361084","2.9481656551361084","2.9481656551361084"
"446","2.985379934310913","2.985379934310913","2.985379934310913"
"447","2.853799819946289","2.853799819946289","2.853799819946289"
"448","3.021528720855713","3.021528720855713","3.021528720855713"
"449","2.878023862838745","2.878023862838745","2.878023862838745"
"450","2.8818531036376953","2.8818531036376953","2.8818531036376953"
"451","2.999605178833008","2.999605178833008","2.999605178833008"
"452","2.7646594047546387","2.7646594047546387","2.7646594047546387"
"453","3.0401904582977295","3.0401904582977295","3.0401904582977295"
"454","2.9216713905334473","2.9216713905334473","2.9216713905334473"
"455","2.6577839851379395","2.6577839851379395","2.6577839851379395"
"456","2.915637493133545","2.915637493133545","2.915637493133545"
"457","2.6530468463897705","2.6530468463897705","2.6530468463897705"
"458","2.9929890632629395","2.9929890632629395","2.9929890632629395"
"459","2.9050841331481934","2.9050841331481934","2.9050841331481934"
