"Step","0.4Blind - Episode_Reward/payload_2_target","0.4Blind - Episode_Reward/payload_2_target__MIN","0.4Blind - Episode_Reward/payload_2_target__MAX"
"1689","0.9669844508171082","0.9669844508171082","0.9669844508171082"
"1690","1.045005202293396","1.045005202293396","1.045005202293396"
"1691","1.3098812103271484","1.3098812103271484","1.3098812103271484"
"1692","0.80894535779953","0.80894535779953","0.80894535779953"
"1693","1.0806217193603516","1.0806217193603516","1.0806217193603516"
"1694","1.0866618156433105","1.0866618156433105","1.0866618156433105"
"1695","0.7750884890556335","0.7750884890556335","0.7750884890556335"
"1696","0.8324110507965088","0.8324110507965088","0.8324110507965088"
"1697","1.6030213832855225","1.6030213832855225","1.6030213832855225"
"1698","1.3524720668792725","1.3524720668792725","1.3524720668792725"
"1699","0.78929603099823","0.78929603099823","0.78929603099823"
"1700","1.2362792491912842","1.2362792491912842","1.2362792491912842"
"1701","1.2660950422286987","1.2660950422286987","1.2660950422286987"
"1702","0.8557574152946472","0.8557574152946472","0.8557574152946472"
"1703","0.9990836977958679","0.9990836977958679","0.9990836977958679"
"1704","0.8320984840393066","0.8320984840393066","0.8320984840393066"
"1705","0.9741386771202087","0.9741386771202087","0.9741386771202087"
"1706","1.1142373085021973","1.1142373085021973","1.1142373085021973"
"1707","1.1372878551483154","1.1372878551483154","1.1372878551483154"
"1708","0.7029528021812439","0.7029528021812439","0.7029528021812439"
"1709","0.9240862727165222","0.9240862727165222","0.9240862727165222"
"1710","0.9013967514038086","0.9013967514038086","0.9013967514038086"
"1711","1.1533734798431396","1.1533734798431396","1.1533734798431396"
"1712","1.0362215042114258","1.0362215042114258","1.0362215042114258"
"1713","0.7289175987243652","0.7289175987243652","0.7289175987243652"
"1714","1.1064372062683105","1.1064372062683105","1.1064372062683105"
"1715","1.331742286682129","1.331742286682129","1.331742286682129"
"1716","1.0141446590423584","1.0141446590423584","1.0141446590423584"
"1717","0.8906991481781006","0.8906991481781006","0.8906991481781006"
"1718","0.9049167633056641","0.9049167633056641","0.9049167633056641"
"1719","0.9810569286346436","0.9810569286346436","0.9810569286346436"
"1720","1.191366195678711","1.191366195678711","1.191366195678711"
"1721","1.0289974212646484","1.0289974212646484","1.0289974212646484"
"1722","1.416680097579956","1.416680097579956","1.416680097579956"
"1723","1.3776119947433472","1.3776119947433472","1.3776119947433472"
"1724","1.1981509923934937","1.1981509923934937","1.1981509923934937"
"1725","1.3575376272201538","1.3575376272201538","1.3575376272201538"
"1726","0.8996310234069824","0.8996310234069824","0.8996310234069824"
"1727","0.8584474921226501","0.8584474921226501","0.8584474921226501"
"1728","1.345094919204712","1.345094919204712","1.345094919204712"
"1729","1.2345595359802246","1.2345595359802246","1.2345595359802246"
"1730","1.198918104171753","1.198918104171753","1.198918104171753"
"1731","0.7270944118499756","0.7270944118499756","0.7270944118499756"
"1732","1.7801707983016968","1.7801707983016968","1.7801707983016968"
"1733","1.0174733400344849","1.0174733400344849","1.0174733400344849"
"1734","1.061590552330017","1.061590552330017","1.061590552330017"
"1735","1.409806251525879","1.409806251525879","1.409806251525879"
"1736","1.0620735883712769","1.0620735883712769","1.0620735883712769"
"1737","1.0811008214950562","1.0811008214950562","1.0811008214950562"
"1738","0.7881031036376953","0.7881031036376953","0.7881031036376953"
"1739","0.8456963300704956","0.8456963300704956","0.8456963300704956"
"1740","0.9439648389816284","0.9439648389816284","0.9439648389816284"
"1741","1.015261173248291","1.015261173248291","1.015261173248291"
"1742","0.8498804569244385","0.8498804569244385","0.8498804569244385"
"1743","0.9509718418121338","0.9509718418121338","0.9509718418121338"
"1744","1.1168761253356934","1.1168761253356934","1.1168761253356934"
"1745","0.9206275939941406","0.9206275939941406","0.9206275939941406"
"1746","1.221934199333191","1.221934199333191","1.221934199333191"
"1747","1.291104793548584","1.291104793548584","1.291104793548584"
"1748","1.512049674987793","1.512049674987793","1.512049674987793"
"1749","1.5208405256271362","1.5208405256271362","1.5208405256271362"
"1750","1.4259490966796875","1.4259490966796875","1.4259490966796875"
"1751","1.2913649082183838","1.2913649082183838","1.2913649082183838"
"1752","0.9237569570541382","0.9237569570541382","0.9237569570541382"
"1753","1.3985540866851807","1.3985540866851807","1.3985540866851807"
"1754","0.9602234363555908","0.9602234363555908","0.9602234363555908"
"1755","1.2277525663375854","1.2277525663375854","1.2277525663375854"
"1756","1.1884349584579468","1.1884349584579468","1.1884349584579468"
"1757","1.3977088928222656","1.3977088928222656","1.3977088928222656"
"1758","1.277076005935669","1.277076005935669","1.277076005935669"
"1759","1.3907506465911865","1.3907506465911865","1.3907506465911865"
"1760","1.1237313747406006","1.1237313747406006","1.1237313747406006"
"1761","1.192263126373291","1.192263126373291","1.192263126373291"
"1762","1.5281689167022705","1.5281689167022705","1.5281689167022705"
"1763","1.124847650527954","1.124847650527954","1.124847650527954"
"1764","1.3516440391540527","1.3516440391540527","1.3516440391540527"
"1765","1.1909741163253784","1.1909741163253784","1.1909741163253784"
"1766","1.311057209968567","1.311057209968567","1.311057209968567"
"1767","1.0968976020812988","1.0968976020812988","1.0968976020812988"
"1768","1.4511549472808838","1.4511549472808838","1.4511549472808838"
"1769","1.6093761920928955","1.6093761920928955","1.6093761920928955"
"1770","0.7662025690078735","0.7662025690078735","0.7662025690078735"
"1771","1.696901798248291","1.696901798248291","1.696901798248291"
"1772","1.2510002851486206","1.2510002851486206","1.2510002851486206"
"1773","1.4858840703964233","1.4858840703964233","1.4858840703964233"
"1774","1.2821528911590576","1.2821528911590576","1.2821528911590576"
"1775","1.6519697904586792","1.6519697904586792","1.6519697904586792"
"1776","1.5149257183074951","1.5149257183074951","1.5149257183074951"
"1777","1.8514398336410522","1.8514398336410522","1.8514398336410522"
"1778","1.2504143714904785","1.2504143714904785","1.2504143714904785"
"1779","1.3136101961135864","1.3136101961135864","1.3136101961135864"
"1780","1.5206435918807983","1.5206435918807983","1.5206435918807983"
"1781","1.180678367614746","1.180678367614746","1.180678367614746"
"1782","1.0885404348373413","1.0885404348373413","1.0885404348373413"
"1783","0.8740336298942566","0.8740336298942566","0.8740336298942566"
"1784","1.4605815410614014","1.4605815410614014","1.4605815410614014"
"1785","1.1061122417449951","1.1061122417449951","1.1061122417449951"
"1786","0.9410271048545837","0.9410271048545837","0.9410271048545837"
"1787","1.2393467426300049","1.2393467426300049","1.2393467426300049"
"1788","1.0564078092575073","1.0564078092575073","1.0564078092575073"
"1789","1.360793113708496","1.360793113708496","1.360793113708496"
"1790","1.5794658660888672","1.5794658660888672","1.5794658660888672"
"1791","1.4927561283111572","1.4927561283111572","1.4927561283111572"
"1792","1.0743046998977661","1.0743046998977661","1.0743046998977661"
"1793","1.0776448249816895","1.0776448249816895","1.0776448249816895"
"1794","0.9096536636352539","0.9096536636352539","0.9096536636352539"
"1795","1.595592737197876","1.595592737197876","1.595592737197876"
"1796","1.3938974142074585","1.3938974142074585","1.3938974142074585"
"1797","0.8717530965805054","0.8717530965805054","0.8717530965805054"
"1798","1.1016944646835327","1.1016944646835327","1.1016944646835327"
"1799","1.4965051412582397","1.4965051412582397","1.4965051412582397"
"1800","1.9371306896209717","1.9371306896209717","1.9371306896209717"
"1801","1.2621458768844604","1.2621458768844604","1.2621458768844604"
"1802","1.3563358783721924","1.3563358783721924","1.3563358783721924"
"1803","1.2237145900726318","1.2237145900726318","1.2237145900726318"
"1804","1.6589092016220093","1.6589092016220093","1.6589092016220093"
"1805","1.467864751815796","1.467864751815796","1.467864751815796"
"1806","1.4822273254394531","1.4822273254394531","1.4822273254394531"
"1807","1.696528434753418","1.696528434753418","1.696528434753418"
"1808","1.729397177696228","1.729397177696228","1.729397177696228"
"1809","1.7007240056991577","1.7007240056991577","1.7007240056991577"
"1810","1.5089716911315918","1.5089716911315918","1.5089716911315918"
"1811","1.4351770877838135","1.4351770877838135","1.4351770877838135"
"1812","1.5422829389572144","1.5422829389572144","1.5422829389572144"
"1813","1.3957958221435547","1.3957958221435547","1.3957958221435547"
"1814","1.7620859146118164","1.7620859146118164","1.7620859146118164"
"1815","1.3464131355285645","1.3464131355285645","1.3464131355285645"
"1816","0.8011168241500854","0.8011168241500854","0.8011168241500854"
"1817","1.6772931814193726","1.6772931814193726","1.6772931814193726"
"1818","1.7981679439544678","1.7981679439544678","1.7981679439544678"
"1819","1.0856853723526","1.0856853723526","1.0856853723526"
"1820","1.5394878387451172","1.5394878387451172","1.5394878387451172"
"1821","0.9804155826568604","0.9804155826568604","0.9804155826568604"
"1822","1.5798699855804443","1.5798699855804443","1.5798699855804443"
"1823","1.4048842191696167","1.4048842191696167","1.4048842191696167"
"1824","1.7178348302841187","1.7178348302841187","1.7178348302841187"
"1825","1.336852788925171","1.336852788925171","1.336852788925171"
"1826","1.5392001867294312","1.5392001867294312","1.5392001867294312"
"1827","1.9015344381332397","1.9015344381332397","1.9015344381332397"
"1828","1.2134449481964111","1.2134449481964111","1.2134449481964111"
"1829","1.384268045425415","1.384268045425415","1.384268045425415"
"1830","1.5192607641220093","1.5192607641220093","1.5192607641220093"
"1831","1.3551896810531616","1.3551896810531616","1.3551896810531616"
"1832","2.3122687339782715","2.3122687339782715","2.3122687339782715"
"1833","1.492579460144043","1.492579460144043","1.492579460144043"
"1834","1.4679677486419678","1.4679677486419678","1.4679677486419678"
"1835","1.570300579071045","1.570300579071045","1.570300579071045"
"1836","1.5355366468429565","1.5355366468429565","1.5355366468429565"
"1837","1.3977365493774414","1.3977365493774414","1.3977365493774414"
"1838","1.9720367193222046","1.9720367193222046","1.9720367193222046"
"1839","1.5174988508224487","1.5174988508224487","1.5174988508224487"
"1840","1.3475184440612793","1.3475184440612793","1.3475184440612793"
"1841","1.4399032592773438","1.4399032592773438","1.4399032592773438"
"1842","1.6904284954071045","1.6904284954071045","1.6904284954071045"
"1843","1.6778134107589722","1.6778134107589722","1.6778134107589722"
"1844","2.0082449913024902","2.0082449913024902","2.0082449913024902"
"1845","1.4462531805038452","1.4462531805038452","1.4462531805038452"
"1846","1.8518850803375244","1.8518850803375244","1.8518850803375244"
"1847","1.8919198513031006","1.8919198513031006","1.8919198513031006"
"1848","1.769193410873413","1.769193410873413","1.769193410873413"
"1849","1.7802180051803589","1.7802180051803589","1.7802180051803589"
"1850","1.9838943481445312","1.9838943481445312","1.9838943481445312"
"1851","2.4356181621551514","2.4356181621551514","2.4356181621551514"
"1852","1.224755048751831","1.224755048751831","1.224755048751831"
"1853","2.266853094100952","2.266853094100952","2.266853094100952"
"1854","1.5601117610931396","1.5601117610931396","1.5601117610931396"
"1855","1.7479162216186523","1.7479162216186523","1.7479162216186523"
"1856","2.269927501678467","2.269927501678467","2.269927501678467"
"1857","1.8873422145843506","1.8873422145843506","1.8873422145843506"
"1858","1.944087028503418","1.944087028503418","1.944087028503418"
"1859","1.6672389507293701","1.6672389507293701","1.6672389507293701"
"1860","1.7676361799240112","1.7676361799240112","1.7676361799240112"
"1861","1.919366717338562","1.919366717338562","1.919366717338562"
"1862","1.468332290649414","1.468332290649414","1.468332290649414"
"1863","1.236824870109558","1.236824870109558","1.236824870109558"
"1864","1.8447062969207764","1.8447062969207764","1.8447062969207764"
"1865","1.9852709770202637","1.9852709770202637","1.9852709770202637"
"1866","1.4671682119369507","1.4671682119369507","1.4671682119369507"
"1867","1.9497827291488647","1.9497827291488647","1.9497827291488647"
"1868","1.0416836738586426","1.0416836738586426","1.0416836738586426"
"1869","1.941627025604248","1.941627025604248","1.941627025604248"
"1870","2.08449125289917","2.08449125289917","2.08449125289917"
"1871","1.9250086545944214","1.9250086545944214","1.9250086545944214"
"1872","1.5892364978790283","1.5892364978790283","1.5892364978790283"
"1873","1.8616611957550049","1.8616611957550049","1.8616611957550049"
"1874","1.4857152700424194","1.4857152700424194","1.4857152700424194"
"1875","1.5608463287353516","1.5608463287353516","1.5608463287353516"
"1876","1.8771610260009766","1.8771610260009766","1.8771610260009766"
"1877","1.847827672958374","1.847827672958374","1.847827672958374"
"1878","1.4292728900909424","1.4292728900909424","1.4292728900909424"
"1879","1.8915904760360718","1.8915904760360718","1.8915904760360718"
"1880","2.552987575531006","2.552987575531006","2.552987575531006"
"1881","1.5430859327316284","1.5430859327316284","1.5430859327316284"
"1882","1.7113546133041382","1.7113546133041382","1.7113546133041382"
"1883","1.402665138244629","1.402665138244629","1.402665138244629"
"1884","1.9965733289718628","1.9965733289718628","1.9965733289718628"
"1885","1.7067670822143555","1.7067670822143555","1.7067670822143555"
"1886","2.266141891479492","2.266141891479492","2.266141891479492"
"1887","2.1578855514526367","2.1578855514526367","2.1578855514526367"
"1888","1.8643653392791748","1.8643653392791748","1.8643653392791748"
"1889","1.5318297147750854","1.5318297147750854","1.5318297147750854"
"1890","1.5886421203613281","1.5886421203613281","1.5886421203613281"
"1891","1.617613673210144","1.617613673210144","1.617613673210144"
"1892","1.9930919408798218","1.9930919408798218","1.9930919408798218"
"1893","1.6747163534164429","1.6747163534164429","1.6747163534164429"
"1894","1.3784146308898926","1.3784146308898926","1.3784146308898926"
"1895","1.856774091720581","1.856774091720581","1.856774091720581"
"1896","1.4363921880722046","1.4363921880722046","1.4363921880722046"
"1897","1.6083934307098389","1.6083934307098389","1.6083934307098389"
"1898","1.64403235912323","1.64403235912323","1.64403235912323"
"1899","1.8431810140609741","1.8431810140609741","1.8431810140609741"
"1900","2.18333101272583","2.18333101272583","2.18333101272583"
"1901","2.0972561836242676","2.0972561836242676","2.0972561836242676"
"1902","1.5837516784667969","1.5837516784667969","1.5837516784667969"
"1903","1.9653199911117554","1.9653199911117554","1.9653199911117554"
"1904","2.438899517059326","2.438899517059326","2.438899517059326"
"1905","1.5812108516693115","1.5812108516693115","1.5812108516693115"
"1906","1.2836599349975586","1.2836599349975586","1.2836599349975586"
"1907","1.8758524656295776","1.8758524656295776","1.8758524656295776"
"1908","1.3908132314682007","1.3908132314682007","1.3908132314682007"
"1909","2.499330520629883","2.499330520629883","2.499330520629883"
"1910","1.930033564567566","1.930033564567566","1.930033564567566"
"1911","1.1615612506866455","1.1615612506866455","1.1615612506866455"
"1912","1.4859598875045776","1.4859598875045776","1.4859598875045776"
"1913","1.4805574417114258","1.4805574417114258","1.4805574417114258"
"1914","1.2292377948760986","1.2292377948760986","1.2292377948760986"
"1915","1.4121885299682617","1.4121885299682617","1.4121885299682617"
"1916","1.3612760305404663","1.3612760305404663","1.3612760305404663"
"1917","1.4277877807617188","1.4277877807617188","1.4277877807617188"
"1918","0.7737727165222168","0.7737727165222168","0.7737727165222168"
"1919","0.9792112708091736","0.9792112708091736","0.9792112708091736"
"1920","1.2328280210494995","1.2328280210494995","1.2328280210494995"
"1921","1.2999430894851685","1.2999430894851685","1.2999430894851685"
"1922","1.5494728088378906","1.5494728088378906","1.5494728088378906"
"1923","0.952894389629364","0.952894389629364","0.952894389629364"
"1924","1.0031533241271973","1.0031533241271973","1.0031533241271973"
"1925","1.083263635635376","1.083263635635376","1.083263635635376"
"1926","1.1039637327194214","1.1039637327194214","1.1039637327194214"
"1927","1.275341510772705","1.275341510772705","1.275341510772705"
"1928","1.055130958557129","1.055130958557129","1.055130958557129"
"1929","1.5094571113586426","1.5094571113586426","1.5094571113586426"
"1930","1.6779487133026123","1.6779487133026123","1.6779487133026123"
"1931","1.2419548034667969","1.2419548034667969","1.2419548034667969"
"1932","1.2657146453857422","1.2657146453857422","1.2657146453857422"
"1933","1.3171674013137817","1.3171674013137817","1.3171674013137817"
"1934","1.326562523841858","1.326562523841858","1.326562523841858"
"1935","0.8152133822441101","0.8152133822441101","0.8152133822441101"
"1936","0.8649160265922546","0.8649160265922546","0.8649160265922546"
"1937","1.284846544265747","1.284846544265747","1.284846544265747"
"1938","1.4379992485046387","1.4379992485046387","1.4379992485046387"
"1939","1.2273094654083252","1.2273094654083252","1.2273094654083252"
"1940","0.8760504722595215","0.8760504722595215","0.8760504722595215"
"1941","1.4076128005981445","1.4076128005981445","1.4076128005981445"
"1942","1.3498344421386719","1.3498344421386719","1.3498344421386719"
"1943","1.0368236303329468","1.0368236303329468","1.0368236303329468"
"1944","1.5266294479370117","1.5266294479370117","1.5266294479370117"
"1945","0.988912045955658","0.988912045955658","0.988912045955658"
"1946","1.027243971824646","1.027243971824646","1.027243971824646"
"1947","1.4339264631271362","1.4339264631271362","1.4339264631271362"
"1948","1.2197299003601074","1.2197299003601074","1.2197299003601074"
"1949","0.9555935859680176","0.9555935859680176","0.9555935859680176"
"1950","0.7295178174972534","0.7295178174972534","0.7295178174972534"
"1951","1.469604730606079","1.469604730606079","1.469604730606079"
"1952","1.6155321598052979","1.6155321598052979","1.6155321598052979"
"1953","1.1475226879119873","1.1475226879119873","1.1475226879119873"
"1954","0.8532854914665222","0.8532854914665222","0.8532854914665222"
"1955","1.3982714414596558","1.3982714414596558","1.3982714414596558"
"1956","0.4305625557899475","0.4305625557899475","0.4305625557899475"
"1957","1.0561603307724","1.0561603307724","1.0561603307724"
"1958","1.2181824445724487","1.2181824445724487","1.2181824445724487"
"1959","0.8650258779525757","0.8650258779525757","0.8650258779525757"
"1960","1.1484227180480957","1.1484227180480957","1.1484227180480957"
"1961","0.7608577609062195","0.7608577609062195","0.7608577609062195"
"1962","1.2224414348602295","1.2224414348602295","1.2224414348602295"
"1963","1.038156270980835","1.038156270980835","1.038156270980835"
"1964","1.2277336120605469","1.2277336120605469","1.2277336120605469"
"1965","1.531103491783142","1.531103491783142","1.531103491783142"
"1966","1.8022034168243408","1.8022034168243408","1.8022034168243408"
"1967","1.1505603790283203","1.1505603790283203","1.1505603790283203"
"1968","1.2388218641281128","1.2388218641281128","1.2388218641281128"
"1969","1.135901927947998","1.135901927947998","1.135901927947998"
"1970","1.4141954183578491","1.4141954183578491","1.4141954183578491"
"1971","0.9001118540763855","0.9001118540763855","0.9001118540763855"
"1972","0.7404221296310425","0.7404221296310425","0.7404221296310425"
"1973","1.4805619716644287","1.4805619716644287","1.4805619716644287"
"1974","0.9035810232162476","0.9035810232162476","0.9035810232162476"
"1975","1.2986997365951538","1.2986997365951538","1.2986997365951538"
"1976","1.1828933954238892","1.1828933954238892","1.1828933954238892"
"1977","1.5878839492797852","1.5878839492797852","1.5878839492797852"
"1978","1.4265711307525635","1.4265711307525635","1.4265711307525635"
"1979","1.4309883117675781","1.4309883117675781","1.4309883117675781"
"1980","1.7197463512420654","1.7197463512420654","1.7197463512420654"
"1981","1.7065460681915283","1.7065460681915283","1.7065460681915283"
"1982","1.1969387531280518","1.1969387531280518","1.1969387531280518"
"1983","1.9922854900360107","1.9922854900360107","1.9922854900360107"
"1984","2.2305941581726074","2.2305941581726074","2.2305941581726074"
"1985","1.5563254356384277","1.5563254356384277","1.5563254356384277"
"1986","1.8227819204330444","1.8227819204330444","1.8227819204330444"
"1987","1.715733528137207","1.715733528137207","1.715733528137207"
"1988","1.8945653438568115","1.8945653438568115","1.8945653438568115"
"1989","2.2534680366516113","2.2534680366516113","2.2534680366516113"
"1990","2.6971921920776367","2.6971921920776367","2.6971921920776367"
"1991","1.7916841506958008","1.7916841506958008","1.7916841506958008"
"1992","2.6145904064178467","2.6145904064178467","2.6145904064178467"
"1993","1.6119340658187866","1.6119340658187866","1.6119340658187866"
"1994","1.8929389715194702","1.8929389715194702","1.8929389715194702"
"1995","1.841146469116211","1.841146469116211","1.841146469116211"
"1996","2.2877814769744873","2.2877814769744873","2.2877814769744873"
"1997","1.8248567581176758","1.8248567581176758","1.8248567581176758"
"1998","2.4468183517456055","2.4468183517456055","2.4468183517456055"
"1999","2.3040690422058105","2.3040690422058105","2.3040690422058105"
"2000","2.363065719604492","2.363065719604492","2.363065719604492"
"2001","2.853015422821045","2.853015422821045","2.853015422821045"
"2002","2.4380507469177246","2.4380507469177246","2.4380507469177246"
"2003","2.2071540355682373","2.2071540355682373","2.2071540355682373"
"2004","2.169074773788452","2.169074773788452","2.169074773788452"
"2005","2.3885390758514404","2.3885390758514404","2.3885390758514404"
"2006","2.851759910583496","2.851759910583496","2.851759910583496"
"2007","2.8882405757904053","2.8882405757904053","2.8882405757904053"
"2008","1.805334448814392","1.805334448814392","1.805334448814392"
"2009","2.17645001411438","2.17645001411438","2.17645001411438"
"2010","2.2134785652160645","2.2134785652160645","2.2134785652160645"
"2011","2.481180429458618","2.481180429458618","2.481180429458618"
"2012","2.805570602416992","2.805570602416992","2.805570602416992"
"2013","2.0568370819091797","2.0568370819091797","2.0568370819091797"
"2014","2.0608811378479004","2.0608811378479004","2.0608811378479004"
"2015","2.3182811737060547","2.3182811737060547","2.3182811737060547"
"2016","2.693634033203125","2.693634033203125","2.693634033203125"
"2017","2.9537038803100586","2.9537038803100586","2.9537038803100586"
"2018","2.248344898223877","2.248344898223877","2.248344898223877"
"2019","1.8510005474090576","1.8510005474090576","1.8510005474090576"
"2020","2.5852484703063965","2.5852484703063965","2.5852484703063965"
"2021","3.117924690246582","3.117924690246582","3.117924690246582"
"2022","3.0407423973083496","3.0407423973083496","3.0407423973083496"
"2023","2.5195133686065674","2.5195133686065674","2.5195133686065674"
"2024","2.410612106323242","2.410612106323242","2.410612106323242"
"2025","2.5314881801605225","2.5314881801605225","2.5314881801605225"
"2026","2.607938289642334","2.607938289642334","2.607938289642334"
"2027","2.7318427562713623","2.7318427562713623","2.7318427562713623"
"2028","2.248596429824829","2.248596429824829","2.248596429824829"
"2029","2.1853365898132324","2.1853365898132324","2.1853365898132324"
"2030","2.9663844108581543","2.9663844108581543","2.9663844108581543"
"2031","2.50396990776062","2.50396990776062","2.50396990776062"
"2032","2.620136260986328","2.620136260986328","2.620136260986328"
"2033","2.971618175506592","2.971618175506592","2.971618175506592"
"2034","2.8685379028320312","2.8685379028320312","2.8685379028320312"
"2035","2.780621290206909","2.780621290206909","2.780621290206909"
"2036","2.817380905151367","2.817380905151367","2.817380905151367"
"2037","2.6710872650146484","2.6710872650146484","2.6710872650146484"
"2038","2.3918564319610596","2.3918564319610596","2.3918564319610596"
"2039","2.5997185707092285","2.5997185707092285","2.5997185707092285"
"2040","2.7492549419403076","2.7492549419403076","2.7492549419403076"
"2041","2.6940131187438965","2.6940131187438965","2.6940131187438965"
"2042","2.5507750511169434","2.5507750511169434","2.5507750511169434"
"2043","2.7344748973846436","2.7344748973846436","2.7344748973846436"
"2044","2.5120656490325928","2.5120656490325928","2.5120656490325928"
"2045","2.475714683532715","2.475714683532715","2.475714683532715"
"2046","2.9178075790405273","2.9178075790405273","2.9178075790405273"
"2047","2.2051658630371094","2.2051658630371094","2.2051658630371094"
"2048","2.557490587234497","2.557490587234497","2.557490587234497"
"2049","2.6756224632263184","2.6756224632263184","2.6756224632263184"
"2050","2.813626766204834","2.813626766204834","2.813626766204834"
"2051","2.402987241744995","2.402987241744995","2.402987241744995"
"2052","2.5612051486968994","2.5612051486968994","2.5612051486968994"
"2053","2.7157371044158936","2.7157371044158936","2.7157371044158936"
"2054","2.3245062828063965","2.3245062828063965","2.3245062828063965"
"2055","2.55576491355896","2.55576491355896","2.55576491355896"
"2056","2.7469563484191895","2.7469563484191895","2.7469563484191895"
"2057","2.511448860168457","2.511448860168457","2.511448860168457"
"2058","2.3427858352661133","2.3427858352661133","2.3427858352661133"
"2059","3.0023746490478516","3.0023746490478516","3.0023746490478516"
"2060","2.3919808864593506","2.3919808864593506","2.3919808864593506"
"2061","3.054657459259033","3.054657459259033","3.054657459259033"
"2062","2.900029182434082","2.900029182434082","2.900029182434082"
"2063","2.8548598289489746","2.8548598289489746","2.8548598289489746"
"2064","2.3212437629699707","2.3212437629699707","2.3212437629699707"
"2065","2.3775486946105957","2.3775486946105957","2.3775486946105957"
"2066","2.510374069213867","2.510374069213867","2.510374069213867"
"2067","3.1994271278381348","3.1994271278381348","3.1994271278381348"
"2068","3.551456928253174","3.551456928253174","3.551456928253174"
"2069","3.3551459312438965","3.3551459312438965","3.3551459312438965"
"2070","2.69355845451355","2.69355845451355","2.69355845451355"
"2071","2.302189350128174","2.302189350128174","2.302189350128174"
"2072","2.7850472927093506","2.7850472927093506","2.7850472927093506"
"2073","2.956814765930176","2.956814765930176","2.956814765930176"
"2074","3.1939802169799805","3.1939802169799805","3.1939802169799805"
"2075","3.247148275375366","3.247148275375366","3.247148275375366"
"2076","2.444484233856201","2.444484233856201","2.444484233856201"
"2077","2.6464107036590576","2.6464107036590576","2.6464107036590576"
"2078","2.9760947227478027","2.9760947227478027","2.9760947227478027"
"2079","3.468221664428711","3.468221664428711","3.468221664428711"
"2080","3.0609240531921387","3.0609240531921387","3.0609240531921387"
"2081","2.584716320037842","2.584716320037842","2.584716320037842"
"2082","3.093902587890625","3.093902587890625","3.093902587890625"
"2083","3.2214579582214355","3.2214579582214355","3.2214579582214355"
"2084","3.153928756713867","3.153928756713867","3.153928756713867"
"2085","3.297963857650757","3.297963857650757","3.297963857650757"
"2086","3.422523260116577","3.422523260116577","3.422523260116577"
"2087","2.829573392868042","2.829573392868042","2.829573392868042"
"2088","3.0978288650512695","3.0978288650512695","3.0978288650512695"
"2089","3.0396533012390137","3.0396533012390137","3.0396533012390137"
"2090","3.4645071029663086","3.4645071029663086","3.4645071029663086"
"2091","3.5239100456237793","3.5239100456237793","3.5239100456237793"
"2092","2.672250747680664","2.672250747680664","2.672250747680664"
"2093","2.7209315299987793","2.7209315299987793","2.7209315299987793"
"2094","2.3200948238372803","2.3200948238372803","2.3200948238372803"
"2095","2.425074577331543","2.425074577331543","2.425074577331543"
"2096","2.9415109157562256","2.9415109157562256","2.9415109157562256"
"2097","2.994152784347534","2.994152784347534","2.994152784347534"
"2098","3.1345834732055664","3.1345834732055664","3.1345834732055664"
"2099","2.5247302055358887","2.5247302055358887","2.5247302055358887"
"2100","2.4911301136016846","2.4911301136016846","2.4911301136016846"
"2101","2.8493294715881348","2.8493294715881348","2.8493294715881348"
"2102","2.516646146774292","2.516646146774292","2.516646146774292"
"2103","2.2014293670654297","2.2014293670654297","2.2014293670654297"
"2104","2.5130858421325684","2.5130858421325684","2.5130858421325684"
"2105","3.2457480430603027","3.2457480430603027","3.2457480430603027"
"2106","2.69724178314209","2.69724178314209","2.69724178314209"
"2107","2.8272833824157715","2.8272833824157715","2.8272833824157715"
"2108","2.9843273162841797","2.9843273162841797","2.9843273162841797"
"2109","3.1418395042419434","3.1418395042419434","3.1418395042419434"
"2110","3.093963146209717","3.093963146209717","3.093963146209717"
"2111","2.7359883785247803","2.7359883785247803","2.7359883785247803"
"2112","2.5695347785949707","2.5695347785949707","2.5695347785949707"
"2113","3.106172561645508","3.106172561645508","3.106172561645508"
"2114","2.898597240447998","2.898597240447998","2.898597240447998"
"2115","2.392303943634033","2.392303943634033","2.392303943634033"
"2116","2.5685431957244873","2.5685431957244873","2.5685431957244873"
"2117","2.4519834518432617","2.4519834518432617","2.4519834518432617"
"2118","2.6089892387390137","2.6089892387390137","2.6089892387390137"
"2119","2.71040678024292","2.71040678024292","2.71040678024292"
"2120","2.3825979232788086","2.3825979232788086","2.3825979232788086"
"2121","2.5424976348876953","2.5424976348876953","2.5424976348876953"
"2122","2.1656312942504883","2.1656312942504883","2.1656312942504883"
"2123","2.7220053672790527","2.7220053672790527","2.7220053672790527"
"2124","2.634195327758789","2.634195327758789","2.634195327758789"
"2125","2.092329978942871","2.092329978942871","2.092329978942871"
"2126","2.610039710998535","2.610039710998535","2.610039710998535"
"2127","2.2086939811706543","2.2086939811706543","2.2086939811706543"
"2128","2.6315231323242188","2.6315231323242188","2.6315231323242188"
"2129","2.5119147300720215","2.5119147300720215","2.5119147300720215"
"2130","2.694784641265869","2.694784641265869","2.694784641265869"
"2131","2.77518630027771","2.77518630027771","2.77518630027771"
"2132","2.3421237468719482","2.3421237468719482","2.3421237468719482"
"2133","2.570896625518799","2.570896625518799","2.570896625518799"
"2134","1.8838040828704834","1.8838040828704834","1.8838040828704834"
