"Step","0.4Blind - Loss/value_function","0.4Blind - Loss/value_function__MIN","0.4Blind - Loss/value_function__MAX"
"243","0.04598114900290966","0.04598114900290966","0.04598114900290966"
"244","0.0544901167973876","0.0544901167973876","0.0544901167973876"
"245","0.05348001644015312","0.05348001644015312","0.05348001644015312"
"246","0.05807726737111807","0.05807726737111807","0.05807726737111807"
"247","0.06052737031131983","0.06052737031131983","0.06052737031131983"
"248","0.05818947181105614","0.05818947181105614","0.05818947181105614"
"249","0.05933937355875969","0.05933937355875969","0.05933937355875969"
"250","0.05752014722675085","0.05752014722675085","0.05752014722675085"
"251","0.054221687652170655","0.054221687652170655","0.054221687652170655"
"252","0.07824810408055782","0.07824810408055782","0.07824810408055782"
"253","0.0756127655506134","0.0756127655506134","0.0756127655506134"
"254","0.05361931025981903","0.05361931025981903","0.05361931025981903"
"255","0.04906868264079094","0.04906868264079094","0.04906868264079094"
"256","0.04968675747513771","0.04968675747513771","0.04968675747513771"
"257","0.05546791888773441","0.05546791888773441","0.05546791888773441"
"258","0.042281930707395075","0.042281930707395075","0.042281930707395075"
"259","0.053078657016158104","0.053078657016158104","0.053078657016158104"
"260","0.05252770017832518","0.05252770017832518","0.05252770017832518"
"261","0.043192447163164616","0.043192447163164616","0.043192447163164616"
"262","0.04916877020150423","0.04916877020150423","0.04916877020150423"
"263","0.05244567953050137","0.05244567953050137","0.05244567953050137"
"264","0.04451282247900963","0.04451282247900963","0.04451282247900963"
"265","0.05443325340747833","0.05443325340747833","0.05443325340747833"
"266","0.04731860496103764","0.04731860496103764","0.04731860496103764"
"267","0.05507227685302496","0.05507227685302496","0.05507227685302496"
"268","0.04302692897617817","0.04302692897617817","0.04302692897617817"
"269","0.04412203747779131","0.04412203747779131","0.04412203747779131"
"270","0.05166211798787117","0.05166211798787117","0.05166211798787117"
"271","0.040151888690888884","0.040151888690888884","0.040151888690888884"
"272","0.04579316060990095","0.04579316060990095","0.04579316060990095"
"273","0.06025180500000715","0.06025180500000715","0.06025180500000715"
"274","0.048637633211910725","0.048637633211910725","0.048637633211910725"
"275","0.04605506006628275","0.04605506006628275","0.04605506006628275"
"276","0.05191372781991958","0.05191372781991958","0.05191372781991958"
"277","0.0512614956125617","0.0512614956125617","0.0512614956125617"
"278","0.04814206752926111","0.04814206752926111","0.04814206752926111"
"279","0.04713793266564607","0.04713793266564607","0.04713793266564607"
"280","0.038193614594638346","0.038193614594638346","0.038193614594638346"
"281","0.03905670866370201","0.03905670866370201","0.03905670866370201"
"282","0.041387441009283064","0.041387441009283064","0.041387441009283064"
"283","0.04518129359930754","0.04518129359930754","0.04518129359930754"
"284","0.05274024996906519","0.05274024996906519","0.05274024996906519"
"285","0.05278820227831602","0.05278820227831602","0.05278820227831602"
"286","0.05377891603857279","0.05377891603857279","0.05377891603857279"
"287","0.04901772402226925","0.04901772402226925","0.04901772402226925"
"288","0.05230124294757843","0.05230124294757843","0.05230124294757843"
"289","0.05465577188879252","0.05465577188879252","0.05465577188879252"
"290","0.06526204328984023","0.06526204328984023","0.06526204328984023"
"291","0.057466083019971845","0.057466083019971845","0.057466083019971845"
"292","0.048933749459683894","0.048933749459683894","0.048933749459683894"
"293","0.0518446272239089","0.0518446272239089","0.0518446272239089"
"294","0.06136164739727974","0.06136164739727974","0.06136164739727974"
"295","0.05524648148566484","0.05524648148566484","0.05524648148566484"
"296","0.05340027529746294","0.05340027529746294","0.05340027529746294"
"297","0.048602895066142085","0.048602895066142085","0.048602895066142085"
"298","0.04981319028884172","0.04981319028884172","0.04981319028884172"
"299","0.051857555843889715","0.051857555843889715","0.051857555843889715"
"300","0.05093909911811352","0.05093909911811352","0.05093909911811352"
"301","0.059923819825053216","0.059923819825053216","0.059923819825053216"
"302","0.05575772058218718","0.05575772058218718","0.05575772058218718"
"303","0.0452886339277029","0.0452886339277029","0.0452886339277029"
"304","0.04942197781056166","0.04942197781056166","0.04942197781056166"
"305","0.05524341892451048","0.05524341892451048","0.05524341892451048"
"306","0.05453592445701361","0.05453592445701361","0.05453592445701361"
"307","0.047836361825466155","0.047836361825466155","0.047836361825466155"
"308","0.046821200475096705","0.046821200475096705","0.046821200475096705"
"309","0.0498565748333931","0.0498565748333931","0.0498565748333931"
"310","0.049323765002191065","0.049323765002191065","0.049323765002191065"
"311","0.049643485248088835","0.049643485248088835","0.049643485248088835"
"312","0.045582019910216334","0.045582019910216334","0.045582019910216334"
"313","0.04465392641723156","0.04465392641723156","0.04465392641723156"
"314","0.037119495682418346","0.037119495682418346","0.037119495682418346"
"315","0.044085096754133704","0.044085096754133704","0.044085096754133704"
"316","0.03643665667623282","0.03643665667623282","0.03643665667623282"
"317","0.042413057386875154","0.042413057386875154","0.042413057386875154"
"318","0.043272153660655024","0.043272153660655024","0.043272153660655024"
"319","0.039103132858872416","0.039103132858872416","0.039103132858872416"
"320","0.041721835173666476","0.041721835173666476","0.041721835173666476"
"321","0.04026277158409357","0.04026277158409357","0.04026277158409357"
"322","0.0401567168533802","0.0401567168533802","0.0401567168533802"
"323","0.03725308477878571","0.03725308477878571","0.03725308477878571"
"324","0.04403690043836832","0.04403690043836832","0.04403690043836832"
"325","0.05150067154318094","0.05150067154318094","0.05150067154318094"
"326","0.042820748127996924","0.042820748127996924","0.042820748127996924"
"327","0.047176921367645265","0.047176921367645265","0.047176921367645265"
"328","0.04284511134028435","0.04284511134028435","0.04284511134028435"
"329","0.0450208593159914","0.0450208593159914","0.0450208593159914"
"330","0.05980908758938312","0.05980908758938312","0.05980908758938312"
"331","0.050807312689721586","0.050807312689721586","0.050807312689721586"
"332","0.056104966811835764","0.056104966811835764","0.056104966811835764"
"333","0.04890229944139719","0.04890229944139719","0.04890229944139719"
"334","0.05129856318235397","0.05129856318235397","0.05129856318235397"
"335","0.04829043336212635","0.04829043336212635","0.04829043336212635"
"336","0.0469432283192873","0.0469432283192873","0.0469432283192873"
"337","0.04898950047791004","0.04898950047791004","0.04898950047791004"
"338","0.048001593351364134","0.048001593351364134","0.048001593351364134"
"339","0.04326464310288429","0.04326464310288429","0.04326464310288429"
"340","0.04324193987995386","0.04324193987995386","0.04324193987995386"
"341","0.054605587013065816","0.054605587013065816","0.054605587013065816"
"342","0.04791621882468462","0.04791621882468462","0.04791621882468462"
"343","0.04475680310279131","0.04475680310279131","0.04475680310279131"
"344","0.03985805287957191","0.03985805287957191","0.03985805287957191"
"345","0.04066811688244343","0.04066811688244343","0.04066811688244343"
"346","0.041249285079538824","0.041249285079538824","0.041249285079538824"
"347","0.04190019927918911","0.04190019927918911","0.04190019927918911"
"348","0.04141164422035217","0.04141164422035217","0.04141164422035217"
"349","0.04270779751241207","0.04270779751241207","0.04270779751241207"
"350","0.043366297893226144","0.043366297893226144","0.043366297893226144"
"351","0.038389264792203906","0.038389264792203906","0.038389264792203906"
"352","0.04723678193986416","0.04723678193986416","0.04723678193986416"
"353","0.03699203580617905","0.03699203580617905","0.03699203580617905"
"354","0.054384108260273935","0.054384108260273935","0.054384108260273935"
"355","0.04453439805656671","0.04453439805656671","0.04453439805656671"
"356","0.03539090193808079","0.03539090193808079","0.03539090193808079"
"357","0.0349278561770916","0.0349278561770916","0.0349278561770916"
"358","0.03760216906666756","0.03760216906666756","0.03760216906666756"
"359","0.039445183239877224","0.039445183239877224","0.039445183239877224"
"360","0.03524408396333456","0.03524408396333456","0.03524408396333456"
"361","0.03806146029382944","0.03806146029382944","0.03806146029382944"
"362","0.04179134983569384","0.04179134983569384","0.04179134983569384"
"363","0.04589544888585806","0.04589544888585806","0.04589544888585806"
"364","0.03803098537027836","0.03803098537027836","0.03803098537027836"
"365","0.04683758690953255","0.04683758690953255","0.04683758690953255"
"366","0.059722307510674","0.059722307510674","0.059722307510674"
"367","0.05100961346179247","0.05100961346179247","0.05100961346179247"
"368","0.03881166782230139","0.03881166782230139","0.03881166782230139"
"369","0.05877984631806612","0.05877984631806612","0.05877984631806612"
"370","0.06252386923879386","0.06252386923879386","0.06252386923879386"
"371","0.04744541049003601","0.04744541049003601","0.04744541049003601"
"372","0.06174571439623833","0.06174571439623833","0.06174571439623833"
"373","0.05994406472891569","0.05994406472891569","0.05994406472891569"
"374","0.044542651250958444","0.044542651250958444","0.044542651250958444"
"375","0.050738003104925156","0.050738003104925156","0.050738003104925156"
"376","0.04513763561844826","0.04513763561844826","0.04513763561844826"
"377","0.05195103138685227","0.05195103138685227","0.05195103138685227"
"378","0.050316337309777734","0.050316337309777734","0.050316337309777734"
"379","0.053477286174893376","0.053477286174893376","0.053477286174893376"
"380","0.05332296770066023","0.05332296770066023","0.05332296770066023"
"381","0.048363692313432696","0.048363692313432696","0.048363692313432696"
"382","0.049235007353127004","0.049235007353127004","0.049235007353127004"
"383","0.053524276427924636","0.053524276427924636","0.053524276427924636"
"384","0.05083624199032784","0.05083624199032784","0.05083624199032784"
"385","0.04903259295970201","0.04903259295970201","0.04903259295970201"
"386","0.04463524371385574","0.04463524371385574","0.04463524371385574"
"387","0.048154641315340994","0.048154641315340994","0.048154641315340994"
"388","0.042622575722634795","0.042622575722634795","0.042622575722634795"
"389","0.03983724601566792","0.03983724601566792","0.03983724601566792"
"390","0.0374790484085679","0.0374790484085679","0.0374790484085679"
"391","0.04075074717402458","0.04075074717402458","0.04075074717402458"
"392","0.04028025362640619","0.04028025362640619","0.04028025362640619"
"393","0.04311002716422081","0.04311002716422081","0.04311002716422081"
"394","0.03826218098402023","0.03826218098402023","0.03826218098402023"
"395","0.03635311331599951","0.03635311331599951","0.03635311331599951"
"396","0.04104927089065313","0.04104927089065313","0.04104927089065313"
"397","0.04982813131064177","0.04982813131064177","0.04982813131064177"
"398","0.03950027786195278","0.03950027786195278","0.03950027786195278"
"399","0.04078593216836453","0.04078593216836453","0.04078593216836453"
"400","0.040819738246500495","0.040819738246500495","0.040819738246500495"
"401","0.04262206647545099","0.04262206647545099","0.04262206647545099"
"402","0.04157181102782488","0.04157181102782488","0.04157181102782488"
"403","0.04082716275006533","0.04082716275006533","0.04082716275006533"
"404","0.035674755461513996","0.035674755461513996","0.035674755461513996"
"405","0.0398449495434761","0.0398449495434761","0.0398449495434761"
"406","0.039322127029299735","0.039322127029299735","0.039322127029299735"
"407","0.04080121908336878","0.04080121908336878","0.04080121908336878"
"408","0.040268428064882754","0.040268428064882754","0.040268428064882754"
"409","0.03630371671169996","0.03630371671169996","0.03630371671169996"
"410","0.03784383777529001","0.03784383777529001","0.03784383777529001"
"411","0.0444823008030653","0.0444823008030653","0.0444823008030653"
"412","0.04948181286454201","0.04948181286454201","0.04948181286454201"
"413","0.04658125322312116","0.04658125322312116","0.04658125322312116"
"414","0.04658777993172407","0.04658777993172407","0.04658777993172407"
"415","0.05005178209394216","0.05005178209394216","0.05005178209394216"
"416","0.05322599411010742","0.05322599411010742","0.05322599411010742"
"417","0.05944177210330963","0.05944177210330963","0.05944177210330963"
"418","0.050481347180902955","0.050481347180902955","0.050481347180902955"
"419","0.044313503056764604","0.044313503056764604","0.044313503056764604"
"420","0.048730491660535336","0.048730491660535336","0.048730491660535336"
"421","0.04783418867737055","0.04783418867737055","0.04783418867737055"
"422","0.05306996833533049","0.05306996833533049","0.05306996833533049"
"423","0.04809872880578041","0.04809872880578041","0.04809872880578041"
"424","0.05448250751942396","0.05448250751942396","0.05448250751942396"
"425","0.05360460001975298","0.05360460001975298","0.05360460001975298"
"426","0.04604716654866934","0.04604716654866934","0.04604716654866934"
"427","0.051682245917618275","0.051682245917618275","0.051682245917618275"
"428","0.04317227732390165","0.04317227732390165","0.04317227732390165"
"429","0.0436549361795187","0.0436549361795187","0.0436549361795187"
"430","0.044197889231145385","0.044197889231145385","0.044197889231145385"
"431","0.04259465131908655","0.04259465131908655","0.04259465131908655"
"432","0.04196218829602003","0.04196218829602003","0.04196218829602003"
"433","0.042161702178418636","0.042161702178418636","0.042161702178418636"
"434","0.04120660945773125","0.04120660945773125","0.04120660945773125"
"435","0.03969105985015631","0.03969105985015631","0.03969105985015631"
"436","0.042111363261938095","0.042111363261938095","0.042111363261938095"
"437","0.03542263302952051","0.03542263302952051","0.03542263302952051"
"438","0.03792207464575768","0.03792207464575768","0.03792207464575768"
"439","0.035395364835858346","0.035395364835858346","0.035395364835858346"
"440","0.0408737501129508","0.0408737501129508","0.0408737501129508"
"441","0.039403633959591386","0.039403633959591386","0.039403633959591386"
"442","0.04292406979948282","0.04292406979948282","0.04292406979948282"
"443","0.049971849843859675","0.049971849843859675","0.049971849843859675"
"444","0.038923891820013524","0.038923891820013524","0.038923891820013524"
"445","0.039876166731119156","0.039876166731119156","0.039876166731119156"
"446","0.038955116644501686","0.038955116644501686","0.038955116644501686"
"447","0.03448123335838318","0.03448123335838318","0.03448123335838318"
"448","0.044680774211883545","0.044680774211883545","0.044680774211883545"
